,Concept_ID,ro,ar
818,nah::A,apropiat,قريب
819,fern::A,departe,بعيد
820,linker::A,stâng,يسار
821,rechter::A,drept,يمين
822,anderer::A,alt,آخر
823,erster::A,prim,أول
824,zweiter::A,al doilea,ثان
825,dritter::A,treilea,ثالث
826,letzter::A,final,أخير
827,allein::ADV,singur,وحده
828,auf einmal::ADV,dintrodată,بالمرة
829,zusammen::ADV,împreună,معا
830,lange::ADV,îndelung,مدة طويلة
831,lange::ADV,mult timp,مدة طويلة
832,plötzlich::ADV,deodată,فجأة
833,plötzlich::ADV,pe neașteptate,فجأة
834,sofort::ADV,imediat,حالا
835,sofort::ADV,imediat,فورا
836,sofort::ADV,numaidecît,حالا
837,sofort::ADV,numaidecît,فورا
838,später::ADV,mai apoi,فيما بعد
839,später::ADV,mai târziu,فيما بعد
840,jetzt::ADV,acum,الآن
841,jetzt::ADV,acum,حاليا
842,heute::ADV,azi,اليوم
843,heute::ADV,astăzi,اليوم
844,morgen::ADV,mâine,غدا
845,bald::ADV,curând,قريبا
846,dann::ADV,apoi,ثم
847,gestern::ADV,ieri,أمس
848,gestern::ADV,ieri,البارحة
849,einst::ADV,odată,قديما
850,einst::ADV,odinioară,قديما
851,damals::ADV,atunci,حينئذ
852,damals::ADV,pe atunci,حينئذ
853,danach::ADV,după aceasta,ثم
854,danach::ADV,după aceasta,بعد ذلك
855,vorher::ADV,mai întâi,من قبل
856,vorher::ADV,mai întâi,قبل ذلك
857,vorher::ADV,în prealabil,من قبل
858,vorher::ADV,în prealabil,قبل ذلك
859,zuerst::ADV,întâi,أولا
860,zuerst::ADV,în primul rând,أولا
861,einmal::ADV,odată,مرة
862,manchmal::ADV,uneori,أحيانا
863,manchmal::ADV,câteodată,أحيانا
864,oft::ADV,des,كثيرا
865,oft::ADV,deseori,كثيرا
866,immer::ADV,mereu,دائما
867,immer::ADV,întotdeauna,دائما
868,niemals::ADV,niciodată,لا أبدا
869,hier::ADV,aci,هنا
870,hier::ADV,aici,هنا
871,hierhin::ADV,încoace,إلى هنا
872,von hier::ADV,de aici,من هنا
873,dort::ADV,acolo,هناك
874,dorthin::ADV,dincolo,إلى هناك
875,geradeaus::ADV,drept înainte,إلى الأمام
876,vorwärts::ADV,înainte,إلى الأمام
877,rückwärts::ADV,îndărăt,إلى الوراء
878,zurück::ADV,înapoi,عودا
879,zurück::ADV,înapoi,إلى الخلف
880,unten::ADV,jos,تحت
881,unten::ADV,jos,في الأسفل
882,unten::ADV,dedesubt,تحت
883,unten::ADV,dedesubt,في الأسفل
884,hinab::ADV,în jos,إلى تحت
885,hinab::ADV,de vale,إلى تحت
886,oben::ADV,sus,فوق
887,oben::ADV,sus,في الأعلى
888,oben::ADV,deasupra,فوق
889,oben::ADV,deasupra,في الأعلى
890,hinauf::ADV,în sus,إلى فوق
891,hinauf::ADV,în sus,إلى الأعلى
892,überall::ADV,peste tot,في كل مكان
893,überall::ADV,pretutindeni,في كل مكان
894,nicht::ADV,nu,لا
895,nicht::ADV,nu,لم
896,ein wenig::ADV,puțin,قليلا
897,kaum::ADV,cu greu,كاد لا
898,kaum::ADV,cu anevoie,كاد لا
899,sehr::ADV,mult,جدا
900,sehr::ADV,mult,كثيرا
901,sehr::ADV,foarte,جدا
902,sehr::ADV,foarte,كثيرا
903,so::ADV,așa,كذا
904,so::ADV,așa,كذلك
905,so::ADV,atât,كذا
906,so::ADV,atât,كذلك
907,noch::ADV,încă,ما زال
908,nur::ADV,doar,فقط
909,schon::ADV,și,قد
910,schon::ADV,deja,قد
911,wieder::ADV,iar,من جديد
912,wieder::ADV,iar,مرة أخرى
913,wieder::ADV,iarăși,من جديد
914,wieder::ADV,iarăși,مرة أخرى
915,vergebens::ADV,în zadar,عبثا
916,vor::PRP,înainte de,أمام
917,hinter::PRP,după,خلف
918,hinter::PRP,după,وراء
919,hinter::PRP,în spatele,خلف
920,hinter::PRP,în spatele,وراء
921,unter::PRP,sub,تحت
922,durch::PRP,prin,عبر
923,durch::PRP,prin,خلال
924,neben::PRP,lângă,جنب
925,neben::PRP,lângă,بجانب
926,neben::PRP,alături de,جنب
927,neben::PRP,alături de,بجانب
928,zwischen::PRP,între,بين
929,zwischen::PRP,dintre,بين
930,wegen::PRP,pentru,بسبب
931,dies::PRN,acesta,هذا
932,das::PRN,asta,ذلك
933,alles::PRN,tot,الكل
934,ich::PRN,eu,أنا
935,du::PRN,tu,أنت
936,er::PRN,el,هو
937,er::PRN,dânsul,هو
938,wir::PRN,noi,نحن
939,ihr::PRN,voi,أنتم
940,ihr::PRN,voi,أنتن
941,sie::PRN,ei,هم
942,sie::PRN,ei,هن
943,sie::PRN,dânșii,هم
944,sie::PRN,dânșii,هن
945,was::FPRN,ce,ما
946,wer::FPRN,cine,من
947,wo::FADV,unde,أين
948,wohin::FADV,încotro,إلى أين
949,wie::FADV,cum,كيف
950,warum::FADV,de ce,لماذا
951,warum::FADV,pentru ce,لماذا
952,wieviel::FNUM,cât,كم
953,eins::NUM,unu,واحد
954,zwei::NUM,doi,اثنين
955,drei::NUM,trei,ثلاثة
956,vier::NUM,patru,أربعة
957,fünf::NUM,cinci,خمسة
958,sechs::NUM,șase,ستة
959,sieben::NUM,șapte,سبعة
960,acht::NUM,opt,ثمانية
961,neun::NUM,nouă,تسعة
962,zehn::NUM,zece,عشرة
963,elf::NUM,unsprezece,أحد عشر
964,zwölf::NUM,douăsprezece,اثنا عشر
965,zwanzig::NUM,douăzeci,عشرون
966,dreißig::NUM,treizeci,ثلاثون
967,vierzig::NUM,patruzeci,أربعون
968,fünfzig::NUM,cincizeci,خمسون
969,sechzig::NUM,șaizeci,ستون
970,siebzig::NUM,șaptezeci,سبعون
971,achtzig::NUM,optzeci,ثمانون
972,neunzig::NUM,nouăzeci,تسعون
973,hundert::NUM,sută,مئة
974,tausend::NUM,mie,ألف
975,und::CNJ,și,و
976,oder::CNJ,ori,أو
977,stehen::V,sta,وقف
978,sitzen::V,ședea,جلس
979,liegen::V,zăcea,رقد
980,liegen::V,fi culcat,رقد
981,hängen::V,atârna,تعلق
982,werden::V,deveni,صار
983,werden::V,deveni,أصبح
984,werden::V,se face,صار
985,werden::V,se face,أصبح
986,passieren::V,se întâmpla,حدث
987,beginnen::V,începe,ابتدأ
988,enden::V,se sfârși,انتهى
989,enden::V,se termina,انتهى
990,wechseln::V,se schimba,تغير
991,aufgehen[Sonne]::V,răsări,شرق
992,untergehen[Sonne]::V,apune,غرب
993,scheinen[Sonne]::V,străluci,أضاء
994,donnern::V,tuna,رعد
995,wehen::V,bate,هب
996,strömen::V,curge în șiroaie,جرى
997,fließen::V,curge,سال
998,sich drehen::V,se învârti,دار
999,schwanken::V,se clătina,ترنح
1000,schwingen::V,vibra,ترجح
1001,schwingen::V,flutura,ترجح
1002,fallen::V,cădea,سقط
1003,brennen::V,arde,احترق
1004,rauchen::V,fuma,دخن
1005,regnen::V,ploua,أمطر
1006,gefrieren::V,îngheța,تجمد
1007,tauen::V,se dezgheța,ذاب
1008,schmelzen::V,se topi,ذاب
1009,trocknen::V,se usca,نشف
1010,sieden::V,fierbe,غلى
1011,sieden::V,clocoti,غلى
1012,faulen::V,se împuți,فسد
1013,verfaulen::V,putrezi,تعفن
1014,reißen::V,se rupe,انقطع
1015,reißen::V,se sfâșia,انقطع
1016,versinken::V,se scufunda,غرق
1017,vergehen::V,trece,مضى
1018,vergehen::V,se scurge,مضى
1019,erscheinen::V,apărea,لاح
1020,erscheinen::V,apărea,ظهر
1021,verschwinden::V,dispărea,غاب
1022,sinken::V,cădea,هبط
1023,sinken::V,coborî,هبط
1024,abnehmen::V,scădea,نقص
1025,abnehmen::V,descrește,نقص
1026,zunehmen::V,spori,ازداد
1027,zunehmen::V,crește,ازداد
1028,zunehmen::V,augmenta,ازداد
1029,steigen::V,urca,صعد
1030,steigen::V,urca,ارتفع
1031,wachsen::V,crește,نما
1032,wachsen::V,crește,نبت
1033,glänzen::V,luci,لمع
1034,glänzen::V,străluci,لمع
1035,funkeln::V,scânteia,تلألأ
1036,lärmen::V,face larmă,ضج
1037,lärmen::V,face larmă,صخب
1038,läuten::V,suna,قرع
1039,klingeln::V,suna,دق
1040,klirren::V,zăngăni,قعقع
1041,brausen::V,vui,عج
1042,rauschen::V,vâjâi,حف
1043,klingen::V,suna,رن
1044,bellen::V,lătra,نبح
1045,heulen::V,urla,عوى
1046,blasen::V,sufla,نفخ
1047,pfeifen::V,fluiera,صفر
1048,schreien::V,țipa,صرخ
1049,stöhnen::V,geme,أن
1050,zittern::V,tremura,ارتعش
1051,leben::V,trăi,عاش
1052,geboren werden::V,se naște,ولد
1053,atmen::V,respira,تنفس
1054,trinken::V,bea,شرب
1055,essen::V,mânca,أكل
1056,schlucken::V,înghiți,جرع
1057,müde werden::V,se obosi,تعب
1058,einschlafen::V,adormi,نام
1059,schlafen::V,dormi,نام
1060,aufwachen::V,se deștepta,استيقظ
1061,aufstehen::V,fi se scula,قام
1062,sich erholen::V,se relaxa,استجم
1063,sich erholen::V,se destinde,استجم
1064,krank werden::V,se îmbolnăvi,مرض
1065,krank sein::V,zăcea,مرض
1066,krank sein::V,fi bolnav,مرض
1067,schmerzen::V,durea,آلم
1068,husten::V,tuși,كح
1069,husten::V,tuși,سعل
1070,genesen::V,se însănătoși,نقه
1071,sterben::V,muri,مات
1072,umkommen::V,pieri,هلك
1073,sich bewegen::V,se mișca,تحرك
1074,sich rühren::V,se mișca,تحرك
1075,sich erheben::V,se ridica,قام
1076,sich setzen::V,lua loc,جلس
1077,sich setzen::V,se așeza,جلس
1078,hinfallen::V,cădea jos,وقع
1079,laufen::V,merge,مشى
1080,laufen::V,merge pe jos,مشى
1081,schreiten::V,păși,خطا
1082,spazierengehen::V,se plimba,تنزه
1083,eilen::V,fi se grăbi,عجل
1084,sich beeilen::V,se grăbi,استعجل
1085,sausen::V,țâșni,أسرع
1086,rennen::V,fugi,عدا
1087,rennen::V,fugi,ركض
1088,rennen::V,alerga,عدا
1089,rennen::V,alerga,ركض
1090,springen::V,sări,قفز
1091,klettern::V,urca,تسلق
1092,klettern::V,se cățăra,تسلق
1093,schaukeln::V,legăna,تأرجح
1094,kriechen::V,se târî,دب
1095,kriechen::V,se târî,زحف
1096,schwimmen::V,înota,سبح
1097,tauchen::V,se scufunda,غطس
1098,rudern::V,vâsli,جذف
1099,rudern::V,lopăta,جذف
1100,fahren::V,merge,ركب
1101,fahren::V,merge,سافر
1102,fliegen::V,zbura,طار
1103,gehen::V,merge,سار
1104,gehen::V,merge,ذهب
1105,weggehen::V,se duce,ذهب
1106,weggehen::V,se duce,انصرف
1107,abfahren::V,pleca,رحل
1108,anhalten::V,se opri,توقف
1109,hineingehen::V,intra,دخل
1110,eintreten::V,intra,دخل
1111,kommen::V,veni,أتى
1112,kommen::V,veni,جاء
1113,ankommen::V,sosi,وصل
1114,ankommen::V,ajunge,وصل
1115,zurückkommen::V,se întoarce,عاد
1116,zurückkommen::V,se întoarce,رجع
1117,bleiben::V,rămâne,مكث
1118,warten::V,aștepta,انتظر
1119,erwarten::V,aștepta,ترقب
1120,erwarten::V,aștepta,انتظر
1121,suchen::V,căuta,بحث
1122,finden::V,găsi,وجد
1123,versuchen::V,încerca,حاول
1124,vorbereiten::V,pregăti,أعد
1125,vorbereiten::V,pregăti,حضر
1126,lieben::V,iubi,أحب
1127,mögen::V,plăcea a,أحب
1128,lachen::V,râde,ضحك
1129,rühren::V,mișca,أثر
1130,rühren::V,înduioșa,أثر
1131,weinen::V,plânge,بكى
1132,schimpfen::V,înjura,سب
1133,schimpfen::V,înjura,شتم
1134,sich ärgern::V,se supăra,زعل
1135,sich fürchten::V,se teme,هاب
1136,sich fürchten::V,fi teamă a,هاب
1137,fürchten::V,se teme de,خاف
1138,fürchten::V,se teme de,خشي
1139,fliehen::V,fugi,هرب
1140,flüchten::V,evada,فر
1141,sehen::V,vedea,رأى
1142,anschauen::V,privi,نظر
1143,ansehen::V,privi,نظر
1144,hören::V,auzi,سمع
1145,zuhören::V,asculta,أصغى
1146,probieren::V,gusta,ذاق
1147,riechen::V,mirosi,شم
1148,riechen::V,mirosi,استنشق
1149,fühlen::V,simți,شعر
1150,fühlen::V,resimți,شعر
1151,scheinen::V,părea,ظهر
1152,zu sehen sein::V,se vedea,ظهر
1153,vernehmen::V,auzi,سمع
1154,frieren::V,fi frig,بردان
1155,tun::V,face,فعل
1156,können::V,ști,قدر
1157,können::V,ști,استطاع
1158,können::V,putea,قدر
1159,können::V,putea,استطاع
1160,wollen::V,dori,شاء
1161,wollen::V,dori,أراد
1162,anfangen::V,începe,بدأ
1163,beenden::V,sfârși,أنهى
1164,beenden::V,termina,أنهى
1165,aufhören::V,înceta,توقف
1166,aufhören::V,înceta,انقطع
1167,gelingen::V,reuși,نجح
1168,gelingen::V,izbuti,نجح
1169,geraten::V,reuși,طلع
1170,öffnen::V,deschide,فتح
1171,schließen::V,închide,أغلق
1172,stellen::V,pune,وضع
1173,stellen::V,pune,أقام
1174,stellen::V,așeza,وضع
1175,stellen::V,așeza,أقام
1176,setzen::V,pune,أجلس
1177,setzen::V,așeza,أجلس
1178,legen::V,pune,وضع
1179,berühren::V,atinge,مس
1180,berühren::V,atinge,لمس
1181,verbinden::V,lega,ربط
1182,verbinden::V,lega,وصل
1183,bedecken::V,acoperi,غطى
1184,aufhängen::V,atârna,علق
1185,aufhängen::V,spânzura,علق
1186,anzünden::V,aprinde,أوقد
1187,aufheben::V,ridica,لقط
1188,aufheben::V,lua de jos,لقط
1189,zurücklassen::V,lăsa,ترك
1190,zurücklassen::V,lăsa în urmă,ترك
1191,verlieren::V,pierde,فقد
1192,fallen lassen::V,scăpa,أسقط
1193,fallen lassen::V,arunca,أسقط
1194,machen::V,face,فعل
1195,herstellen::V,fabrica,صنع
1196,herstellen::V,fabrica,أنتج
1197,herstellen::V,confecționa,صنع
1198,herstellen::V,confecționa,أنتج
1199,bauen::V,clădi,بنى
1200,bauen::V,clădi,شيد
1201,bauen::V,construi,بنى
1202,bauen::V,construi,شيد
1203,reparieren::V,repara,صلح
1204,verbessern::V,ameliora,صحح
1205,verbessern::V,îmbunătăți,صحح
1206,ändern::V,schimba,غير
1207,ändern::V,modifica,غير
1208,graben::V,săpa,حفر
1209,beugen::V,curba,ثنى
1210,beugen::V,curba,أحنى
1211,biegen::V,îndoi,لوى
1212,biegen::V,încovoia,لوى
1213,drehen::V,învârti,أدار
1214,drehen::V,învârti,دور
1215,wenden::V,întoarce,قلب
1216,umdrehen::V,învârti,قلب
1217,umdrehen::V,întoarce,قلب
1218,heben::V,ridica,رفع
1219,hochheben::V,ridica,رفع
1220,ergreifen::V,lua,مسك
1221,ergreifen::V,apuca,مسك
1222,halten::V,ține,مسك
1223,drücken::V,apăsa,ضغط
1224,drücken::V,strânge,ضغط
1225,schieben::V,împinge,حرك
1226,kratzen::V,zgâria,خدش
1227,lecken::V,linge,لعق
1228,beißen::V,mușca,عض
1229,abreißen::V,rupe,قلع
1230,abreißen::V,smulge,قلع
1231,abschneiden::V,scurta,قطع
1232,binden::V,lega,ربط
1233,stecken::V,pune,دس
1234,brechen::V,rupe,كسر
1235,brechen::V,frânge,كسر
1236,klopfen::V,ciocăni,طرق
1237,hauen::V,lovi,ضرب
1238,kleben::V,lipi,ألصق
1239,reiben::V,freca,حك
1240,reiben::V,fricționa,حك
1241,streichen::V,unge,نشر
1242,schleifen::V,ascuți,سن
1243,schneiden::V,tăia,قطع
1244,rütteln::V,zgâlțâi,رج
1245,schütteln::V,scutura,هز
1246,schwenken::V,agita,لوح
1247,schütten::V,vărsa,صب
1248,füllen::V,umple,ملأ
1249,einwickeln::V,înveli,لف
1250,einwickeln::V,înfășura,لف
1251,tragen::V,căra,حمل
1252,schleppen::V,târî,سحب
1253,ziehen::V,trage,سحب
1254,aufbewahren::V,păstra,حفظ
1255,aufbewahren::V,conserva,حفظ
1256,werfen::V,arunca,رمى
1257,werfen::V,arunca,ألقى
1258,fangen::V,prinde,التقط
1259,packen::V,apuca,مسك
1260,verstecken::V,ascunde,خبأ
1261,teilen::V,împărți,قسم
1262,schicken::V,trimite,بعث
1263,schicken::V,trimite,أرسل
1264,bringen::V,aduce,جلب
1265,hinzufügen::V,adăuga,أضاف
1266,bekommen::V,obține,حصل
1267,bekommen::V,dobândi,حصل
1268,erhalten::V,primi,استلم
1269,erhalten::V,căpăta,استلم
1270,nehmen::V,lua,أخذ
1271,wählen::V,opta,اختار
1272,wählen::V,alege,اختار
1273,auswählen::V,selecta,انتقى
1274,bewahren::V,păstra,حافظ
1275,behindern::V,stingheri,عاق
1276,verderben::V,strica,أفسد
1277,beschädigen::V,strica,أضر
1278,zerbrechen::V,rupe,كسر
1279,zerbrechen::V,frânge,كسر
1280,zerreißen::V,rupe,مزق
1281,zerreißen::V,sfâșia,مزق
1282,zerstören::V,distruge,دمر
1283,verbrennen::V,arde,حرق
1284,verbrennen::V,incendia,حرق
1285,geben::V,da,أعطى
1286,reichen::V,întinde,ناول
1287,schenken::V,dărui,وهب
1288,versprechen::V,făgădui,وعد
1289,wünschen::V,ura,تمنى
1290,loben::V,lăuda,مدح
1291,küssen::V,săruta,قبل
1292,wiegen::V,legăna,هدهد
1293,zudecken::V,acoperi,غطى
1294,wecken::V,trezi,أيقظ
1295,wecken::V,deștepta,أيقظ
1296,zeigen::V,arăta,أرى
1297,führen::V,călăuzi,دل
1298,lehren::V,preda,علم
1299,lehren::V,învăța,علم
1300,unterrichten::V,învăța,علم
1301,unterrichten::V,instrui,علم
1302,aufziehen::V,crește,ربى
1303,leiten::V,duce,دل
1304,leiten::V,duce,أدار
1305,leiten::V,conduce,دل
1306,leiten::V,conduce,أدار
1307,antreiben::V,împinge,حث
1308,antreiben::V,încuraja,حث
1309,lassen::V,pune pe să,حدا
1310,einladen::V,invita,دعا
1311,vereinigen::V,uni,وحد
1312,vereinigen::V,întruni,وحد
1313,besuchen::V,vizita,زار
1314,besuchen::V,face o vizită,زار
1315,treffen::V,întâlni,قابل
1316,sich versammeln::V,se aduna,اجتمع
1317,spielen::V,se juca,لعب
1318,singen::V,cânta,غنى
1319,tanzen::V,dansa,رقص
1320,sich trennen::V,se separa,افترق
1321,sich trennen::V,se despărți,افترق
1322,verlassen::V,părăsi,ترك
1323,verlassen::V,abandona,ترك
1324,retten::V,salva,نجى
1325,retten::V,salva,أنقذ
1326,bewachen::V,păzi,حرس
1327,schützen::V,ocroti,حمى
1328,schützen::V,proteja,حمى
1329,verteidigen::V,apăra,دافع
1330,sich schlagen::V,se bate,تضارب
1331,schießen::V,trage,أطلق
1332,siegen::V,birui,انتصر
1333,siegen::V,învinge,انتصر
1334,ärgern::V,supăra,أزعل
1335,schlagen::V,lovi,ضرب
1336,treten::V,călca,رفس
1337,stechen::V,înțepa,شك
1338,stechen::V,împunge,شك
1339,stoßen::V,împinge,دفع
1340,stehlen::V,fura,سرق
1341,stören::V,deranja,ضايق
1342,belästigen::V,importuna,أزعج
1343,verbergen::V,ascunde,كتم
1344,täuschen::V,amăgi,خدع
1345,betrügen::V,înșela,غش
1346,töten::V,omorî,قتل
1347,wohnen::V,sta,سكن
1348,wohnen::V,locui,سكن
1349,arbeiten::V,lucra,عمل
1350,arbeiten::V,lucra,اشتغل
1351,sammeln::V,aduna,جمع
1352,sammeln::V,colecționa,جمع
1353,pflücken::V,culege,جنى
1354,pflücken::V,culege,قطف
1355,jagen::V,vâna,صاد
1356,fischen::V,pescui,اصطاد
1357,fassen::V,prinde,قبض
1358,hüten::V,paște,رعى
1359,treiben::V,mână,ساق
1360,anbinden::V,lega,ربط
1361,füttern::V,da de mâncare,علف
1362,melken::V,mulge,حلب
1363,hacken::V,toca,فرم
1364,hacken::V,sparge,فرم
1365,gießen::V,uda,سقى
1366,reifen::V,pârgui,نضج
1367,zubereiten::V,găti,حضر
1368,kochen::V,găti,طبخ
1369,backen::V,coace,خبز
1370,braten::V,coace,قلى
1371,braten::V,coace,حمر
1372,umrühren::V,mesteca,قلب
1373,stricken::V,împleti,حاك
1374,nähen::V,coase,خاط
1375,färben::V,vopsi,صبغ
1376,färben::V,vopsi,لون
1377,färben::V,colora,صبغ
1378,färben::V,colora,لون
1379,reinigen::V,curăți,نظف
1380,waschen::V,spăla,غسل
1381,abwischen::V,șterge,مسح
1382,spülen::V,clăti,شطف
1383,fegen::V,mătura,كنس
1384,kehren::V,mătura,كنس
1385,baden::V,se scălda,استحم
1386,sich waschen::V,se spăla,اغتسل
1387,ausziehen::V,și scoate,خلع
1388,anziehen::V,îmbrăca,لبس
1389,sich anziehen::V,se îmbrăca,اكتسى
1390,kämmen::V,pieptăna,مشط
1391,schmücken::V,împodobi,زين
1392,sagen::V,zice,قال
1393,sagen::V,spune,قال
1394,sprechen::V,vorbi,تكلم
1395,reden::V,vorbi,تكلم
1396,reden::V,discuta,تكلم
1397,sich unterhalten::V,conversa,تحادث
1398,sich unterhalten::V,sta de vorbă,تحادث
1399,fragen::V,întreba,سأل
1400,bitten::V,ruga,رجا
1401,erzählen::V,spune,حكي
1402,erzählen::V,povesti,حكي
1403,mitteilen::V,comunica,بلغ
1404,mitteilen::V,înștiința,بلغ
1405,nennen::V,numi,سمى
1406,nennen::V,chema,سمى
1407,rufen::V,chema,نادى
1408,prahlen::V,se făli,فشر
1409,prahlen::V,se făli,تفاخر
1410,übersetzen::V,traduce,ترجم
1411,denken::V,gândi,فكر
1412,glauben::V,crede,اعتقد
1413,bemerken::V,observa,لاحظ
1414,erkennen::V,cunoaște,عرف
1415,erkennen::V,recunoaște,عرف
1416,begreifen::V,pricepe,فهم
1417,begreifen::V,pricepe,أدرك
1418,begreifen::V,înțelege,فهم
1419,begreifen::V,înțelege,أدرك
1420,verstehen::V,înțelege,فهم
1421,lernen::V,învăța,درس
1422,wissen::V,ști,علم
1423,sich erinnern an::V,a-și aminti de,تذكر
1424,vergessen::V,uita,نسي
1425,messen::V,măsura,قاس
1426,zählen::V,număra,عد
1427,zählen::V,număra,أحصى
1428,rechnen::V,calcula,حسب
1429,lesen::V,citi,قرأ
1430,malen::V,picta,صور
1431,zeichnen::V,desena,رسم
1432,schreiben::V,scrie,كتب
1433,besitzen::V,avea,حاز
1434,besitzen::V,avea,ملك
1435,besitzen::V,poseda,حاز
1436,besitzen::V,poseda,ملك
1437,kaufen::V,cumpăra,اشترى
1438,verkaufen::V,vinde,باع
1439,bezahlen::V,plăti,دفع
1440,bezahlen::V,achita,دفع
1441,zahlen::V,plăti,سدد
1442,beherrschen::V,stăpâni,حكم
1443,ertragen::V,răbda,أطاق
1444,ertragen::V,răbda,تحمل
1445,ertragen::V,suporta,أطاق
1446,ertragen::V,suporta,تحمل
