,Concept_ID,sk,mn
798,kräftig::A,silný,чийрэг
799,stark::A,silný,хүчтэй
800,stark::A,silný,чадалтай
801,schwach::A,slabý,сул
802,schwach::A,bezvládny,сул
803,fett::A,tučný,тарган
804,fett::A,tučný,голигор
805,schlank::A,štíhly,голшиг
806,hübsch::A,šumný,сайхан
807,hübsch::A,šumný,хөөрхөн
808,hübsch::A,švárny,сайхан
809,hübsch::A,švárny,хөөрхөн
810,böse::A,zlý,муу
811,böse::A,zlý,хортой
812,dumm::A,hlúpy,тэнэг
813,faul::A,lenivý,залхуу
814,fleißig::A,snaživý,чармайлтгай
815,fleißig::A,usilovný,чармайлтгай
816,geizig::A,skupý,харамч
817,geizig::A,lakomý,харамч
818,klug::A,múdry,цэцэн
819,klug::A,bystrý,цэцэн
820,geschickt::A,zručný,дүйтэй
821,geschickt::A,šikovný,дүйтэй
822,lieb::A,milý,хайрт
823,lustig::A,veselý,цэнгэлтэй
824,sanft::A,nežný,наалинхай
825,hungrig::A,lačný,өлөн
826,hungrig::A,lačný,өлссөн
827,hungrig::A,hladný,өлөн
828,hungrig::A,hladný,өлссөн
829,krank::A,chorý,өвчтэй
830,krank::A,nemocný,өвчтэй
831,nackt::A,nahý,нүцгэн
832,traurig::A,smutný,гунигт
833,lebendig::A,živý,амьд
834,lebendig::A,živý,амьтай
835,gut::A,dobrý,сайн
836,schlecht::A,zlý,муу
837,schlecht::A,zlý,өөдгүй
838,richtig::A,správny,зөв
839,richtig::A,správny,зүйтэй
840,schlimm::A,zlý,муухай
841,schlimm::A,nepríjemný,муухай
842,wahr::A,pravý,үнэн
843,wahr::A,pravý,жинхэнэ
844,wahr::A,pravdivý,үнэн
845,wahr::A,pravdivý,жинхэнэ
846,alt::A,starý,хуучин
847,neu::A,nový,шинэ
848,ehemalig::A,bývalý,агсан
849,ehemalig::A,bývalý,байсан
850,alt[Lebewesen]::A,starý,өвгөн
851,alt[Lebewesen]::A,starý,хижээл
852,jung::A,mladý,залуу
853,arm::A,chudobný,ядуу
854,reich::A,bohatý,баян
855,reich::A,bohatý,баялаг
856,bekannt::A,známy,танил
857,berühmt::A,slávny,цуутай
858,berühmt::A,slávny,алдартай
859,berühmt::A,povestný,цуутай
860,berühmt::A,povestný,алдартай
861,fremd::A,cudzí,харь
862,fremd::A,cudzí,гадаад
863,verschieden::A,rôzny,ондоо
864,verschieden::A,rôzny,янз янзын
865,verschieden::A,rozličný,ондоо
866,verschieden::A,rozličný,янз янзын
867,nah::A,blízky,ойрын
868,nah::A,blízky,дөтийн
869,fern::A,ďaleký,холын
870,linker::A,ľavý,буруу
871,rechter::A,pravý,баруун
872,anderer::A,iný,өөр
873,anderer::A,iný,нөгөө
874,anderer::A,druhý,өөр
875,anderer::A,druhý,нөгөө
876,erster::A,prvý,нэгдэх
877,erster::A,prvý,нэгдүгээр
878,zweiter::A,druhý,хоёрдугаар
879,dritter::A,tretí,гуравдугаар
880,letzter::A,ostatný,сүүлийн
881,letzter::A,posledný,сүүлийн
882,allein::ADV,sám,ганцаараа
883,auf einmal::ADV,zároveň,нэгмөсөн
884,zusammen::ADV,spolu,цуг
885,zusammen::ADV,spolu,хамт
886,zusammen::ADV,spoločne,цуг
887,zusammen::ADV,spoločne,хамт
888,lange::ADV,dlho,удаан
889,plötzlich::ADV,náhle,гэнэт
890,sofort::ADV,hneď,дороо
891,sofort::ADV,ihneď,дороо
892,später::ADV,neskoršie,дараа
893,jetzt::ADV,teraz,өнөө
894,heute::ADV,dnes,өнөө
895,heute::ADV,dnes,өнөөдөр
896,morgen::ADV,zajtra,маргааш
897,morgen::ADV,zajtra,маргаадар
898,bald::ADV,skoro,түргэн
899,bald::ADV,skoro,удахгүй
900,dann::ADV,nato,хожим
901,dann::ADV,nato,тэгээд
902,dann::ADV,potom,хожим
903,dann::ADV,potom,тэгээд
904,gestern::ADV,včera,өчигдөр
905,einst::ADV,kedysi,нэг
906,einst::ADV,niekedy,нэг
907,damals::ADV,vtedy,тэгэхэд
908,danach::ADV,potom,тэгээд
909,danach::ADV,potom,дараа нь
910,danach::ADV,podľa toho,тэгээд
911,danach::ADV,podľa toho,дараа нь
912,vorher::ADV,napred,урьд
913,vorher::ADV,predtým,урьд
914,zuerst::ADV,najprv,анх
915,zuerst::ADV,najprv,эхлээд
916,einmal::ADV,raz,нэг удаа
917,einmal::ADV,jedenkrát,нэг удаа
918,manchmal::ADV,občas,хааяа
919,manchmal::ADV,občas,заримдаа
920,manchmal::ADV,niekedy,хааяа
921,manchmal::ADV,niekedy,заримдаа
922,oft::ADV,často,олонтоо
923,immer::ADV,vždy,байнга
924,immer::ADV,ustavične,байнга
925,niemals::ADV,nikdy,хэзээ ч
926,niemals::ADV,nikdy,хэдийд ч
927,hier::ADV,tu,энд
928,hierhin::ADV,sem,нааш
929,hierhin::ADV,tade,нааш
930,von hier::ADV,odtiaľto,эндээс
931,dort::ADV,tam,тэнд
932,dorthin::ADV,ta,тийш
933,dorthin::ADV,tam,тийш
934,geradeaus::ADV,rovno,шулуун
935,geradeaus::ADV,priamo,шулуун
936,vorwärts::ADV,napred,урагшаа
937,rückwärts::ADV,nazad,буцаан
938,rückwärts::ADV,nazad,сөөргөө
939,zurück::ADV,späť,буцаж
940,zurück::ADV,späť,гэдрэг
941,zurück::ADV,naspäť,буцаж
942,zurück::ADV,naspäť,гэдрэг
943,unten::ADV,dolu,дор
944,unten::ADV,naspodku,дор
945,hinab::ADV,dolu,уруу
946,oben::ADV,hore,дээр
947,oben::ADV,navrchu,дээр
948,hinauf::ADV,hore,өөд
949,hinauf::ADV,hore,дээш
950,hinauf::ADV,navrch,өөд
951,hinauf::ADV,navrch,дээш
952,überall::ADV,všade,хааяагүй
953,überall::ADV,všade,энд тэндгүй
954,nicht::ADV,nie,эс
955,nicht::ADV,nie,-гүй
956,ein wenig::ADV,trocha,жаахан
957,kaum::ADV,ledva,арай
958,kaum::ADV,ledva,арай гэж
959,sehr::ADV,veľmi,тун
960,so::ADV,tak,тэгж
961,so::ADV,tak,ингээд
962,so::ADV,takto,тэгж
963,so::ADV,takto,ингээд
964,noch::ADV,ešte,дахин
965,noch::ADV,ešte,дахиад
966,nur::ADV,len,зөвхөн
967,nur::ADV,len,гагцхүү
968,schon::ADV,už,нэгэнт
969,wieder::ADV,zasa,дахин
970,wieder::ADV,zasa,дахиад
971,vergebens::ADV,márne,хий
972,vergebens::ADV,nadarmo,хий
973,vor::PRP,pred,өмнө
974,hinter::PRP,za,ард
975,unter::PRP,pod,доор
976,durch::PRP,cez,дундуур
977,neben::PRP,pri,хажууд
978,neben::PRP,vedľa,хажууд
979,zwischen::PRP,medzi,завсар
980,zwischen::PRP,medzi,хооронд
981,wegen::PRP,pre,төлөө
982,wegen::PRP,pre,дээрээс
983,wegen::PRP,kvôli,төлөө
984,wegen::PRP,kvôli,дээрээс
985,dies::PRN,to,энэ
986,dies::PRN,táto,энэ
987,das::PRN,to,тэр
988,alles::PRN,všetko,цөм
989,alles::PRN,všetko,бүгд
990,ich::PRN,ja,би
991,du::PRN,ty,чи
992,er::PRN,on,тэр
993,er::PRN,on,тэр хүн
994,wir::PRN,my,бид
995,ihr::PRN,vy,та нар
996,sie::PRN,oni,тэд
997,was::FPRN,čo,юу
998,wer::FPRN,kto,хэн
999,wo::FADV,kde,хаа
1000,wo::FADV,kde,хаана
1001,wohin::FADV,kam,хааш
1002,wohin::FADV,kam,хаана
1003,wie::FADV,ako,яаж
1004,wie::FADV,ako,хэрхэн
1005,warum::FADV,prečo,юунд
1006,warum::FADV,prečo,яагаад
1007,wieviel::FNUM,koľko,хэдий
1008,wieviel::FNUM,koľko,хэд
1009,eins::NUM,jeden,нэг
1010,zwei::NUM,dva,хоёр
1011,drei::NUM,tri,гурав
1012,vier::NUM,štyri,дөрөв
1013,fünf::NUM,päť,тав
1014,sechs::NUM,šesť,зургаа
1015,sieben::NUM,sedem,долоо
1016,acht::NUM,osem,найм
1017,neun::NUM,deväť,ес
1018,zehn::NUM,desať,арав
1019,elf::NUM,jedenásť,арван нэг
1020,zwölf::NUM,dvanásť,арван хоёр
1021,zwanzig::NUM,dvadsať,хорь
1022,dreißig::NUM,tridsať,гуч
1023,vierzig::NUM,štyridsať,дөч
1024,fünfzig::NUM,päťdesiat,тавь
1025,sechzig::NUM,šesťdesiat,жар
1026,siebzig::NUM,sedemdesiat,дал
1027,achtzig::NUM,osemdesiat,ная
1028,neunzig::NUM,deväťdesiat,ер
1029,hundert::NUM,sto,зуу
1030,tausend::NUM,tisíc,мянга
1031,und::CNJ,i,ч
1032,und::CNJ,i,болон
1033,oder::CNJ,alebo,буюу
1034,stehen::V,stáť,зогсох
1035,sitzen::V,sedieť,суух
1036,liegen::V,ležať,хэвтэх
1037,hängen::V,visieť,өлгөөтэй байх
1038,hängen::V,visieť,дүүжлээтэй байх
1039,werden::V,stať sa,болох
1040,passieren::V,stať sa,тохиох
1041,beginnen::V,začať sa,эхлэх
1042,enden::V,končiť sa,дүүрэх
1043,wechseln::V,meniť sa,хувирах
1044,aufgehen[Sonne]::V,vychádzať,мандах
1045,untergehen[Sonne]::V,zapadnúť,жаргах
1046,scheinen[Sonne]::V,svietiť,гэрэлтэх
1047,donnern::V,hrmieť,дуугарах
1048,wehen::V,viať,салхилах
1049,wehen::V,viať,хөөрөгдөх
1050,strömen::V,prúdiť,гүйх
1051,strömen::V,prúdiť,урсах
1052,fließen::V,tiecť,урсах
1053,sich drehen::V,točiť sa,эргэлдэх
1054,sich drehen::V,krútiť sa,эргэлдэх
1055,schwanken::V,kolísať,хэлбэлзэх
1056,schwanken::V,klátiť sa,хэлбэлзэх
1057,schwingen::V,kývať sa,ганхах
1058,schwingen::V,kývať sa,хэлбэлзэх
1059,schwingen::V,chvieť sa,ганхах
1060,schwingen::V,chvieť sa,хэлбэлзэх
1061,fallen::V,padať,унах
1062,brennen::V,páliť,шатах
1063,brennen::V,horieť,шатах
1064,rauchen::V,dymiť sa,баагих
1065,regnen::V,pršať,бороо орно
1066,gefrieren::V,zamrznút,хөлдөх
1067,tauen::V,taviť sa,хайлах
1068,schmelzen::V,taviť sa,уярах
1069,trocknen::V,schnúť,хатах
1070,sieden::V,vrieť,буцлах
1071,sieden::V,vrieť,даргилах
1072,faulen::V,hniť,үжрэх
1073,faulen::V,hniť,өмхийрөх
1074,verfaulen::V,zhniť,бээх
1075,verfaulen::V,zhniť,өгрөх
1076,reißen::V,pretrhnúť sa,цуурах
1077,versinken::V,zapadnúť,живэх
1078,versinken::V,potopiť sa,живэх
1079,vergehen::V,plynúť,нөгчих
1080,vergehen::V,plynúť,өнгөрөх
1081,erscheinen::V,objaviť sa,гарах
1082,erscheinen::V,objaviť sa,бултайх
1083,verschwinden::V,zmiznúť,далд орох
1084,verschwinden::V,zmiznúť,алга болох
1085,sinken::V,klesať,татрах
1086,sinken::V,klesať,доошлох
1087,abnehmen::V,ubúdať,багасах
1088,abnehmen::V,ubúdať,хорогдох
1089,zunehmen::V,pribúdať,ихсэх
1090,steigen::V,stúpať,нэмэгдэх
1091,wachsen::V,rásť,өсөх
1092,wachsen::V,rásť,ургах
1093,glänzen::V,jagať sa,гилгэнэх
1094,glänzen::V,jagať sa,гилбэгнэх
1095,glänzen::V,lesknúť sa,гилгэнэх
1096,glänzen::V,lesknúť sa,гилбэгнэх
1097,funkeln::V,iskriť sa,гялжах
1098,funkeln::V,iskriť sa,гялалзах
1099,lärmen::V,lomoziť,шуугих
1100,läuten::V,cengať,цохих
1101,klingeln::V,zvoniť,хонхдох
1102,klingeln::V,zvoniť,дуугарах
1103,klirren::V,rinčať,хангир жингэр хийх
1104,brausen::V,hučať,бургилах
1105,rauschen::V,šumieť,сэржигнэх
1106,klingen::V,znieť,хангинах
1107,klingen::V,zvoniť,хангинах
1108,bellen::V,štekať,хуцах
1109,bellen::V,brechať,хуцах
1110,heulen::V,vyť,улих
1111,blasen::V,duť,үлзэх
1112,blasen::V,fúkať,үлзэх
1113,pfeifen::V,pískať,исгэрэх
1114,pfeifen::V,hvízdať,исгэрэх
1115,schreien::V,kričať,хашгирах
1116,stöhnen::V,stenať,ёолох
1117,stöhnen::V,stenať,гэнгэнэх
1118,zittern::V,triasť sa,дагжих
1119,leben::V,žiť,амьдрах
1120,geboren werden::V,narodiť sa,төрөх
1121,atmen::V,dýchať,амьсгалах
1122,trinken::V,piť,уух
1123,essen::V,jesť,идэх
1124,schlucken::V,zhltnuť,залгих
1125,müde werden::V,unaviť sa,ядрах
1126,einschlafen::V,usnúť,унтчих
1127,einschlafen::V,zaspať,унтчих
1128,schlafen::V,spať,унтах
1129,aufwachen::V,zobudiť sa,сэрэх
1130,aufstehen::V,vstať,босох
1131,sich erholen::V,zotavovať sa,амрах
1132,sich erholen::V,oddýchovať si,амрах
1133,krank werden::V,ochorieť,өвдөж эхлэх
1134,krank sein::V,chorieť,өвдөх
1135,krank sein::V,byť chorý,өвдөх
1136,schmerzen::V,bolieť,өвдөх
1137,schmerzen::V,bolieť,шархирах
1138,husten::V,kašľať,ханиах
1139,genesen::V,uzdraviť sa,засрах
1140,sterben::V,umrieť,үхэх
1141,sterben::V,umrieť,нас барах
1142,sterben::V,zomrieť,үхэх
1143,sterben::V,zomrieť,нас барах
1144,umkommen::V,zahynúť,үхэх
1145,sich bewegen::V,pohybovať sa,хөдлөх
1146,sich rühren::V,hnúť sa,хөдлөх
1147,sich erheben::V,zdvihnúť sa,босох
1148,sich setzen::V,sadnúť si,суух
1149,hinfallen::V,spadnúť,ойчих
1150,laufen::V,bežať,явган явах
1151,schreiten::V,kráčať,алхах
1152,spazierengehen::V,prechádzať sa,зугаалах
1153,eilen::V,súriť,хурдлах
1154,sich beeilen::V,ponáhľať sa,яарах
1155,sich beeilen::V,ponáhľať sa,шамдах
1156,sausen::V,hučať,давхих
1157,rennen::V,bežať,гүйх
1158,springen::V,skákať,харайх
1159,springen::V,skákať,дэвхрэх
1160,klettern::V,liezť,авирах
1161,schaukeln::V,húpať,ганхалзах
1162,schaukeln::V,hojdať,ганхалзах
1163,kriechen::V,liezť,мөлхөх
1164,kriechen::V,plaziť sa,мөлхөх
1165,schwimmen::V,plávať,сэлэх
1166,tauchen::V,ponoriť sa,шунгах
1167,rudern::V,veslovať,сэлүүрдэх
1168,fahren::V,ísť,явах
1169,fahren::V,jazdiť,явах
1170,fliegen::V,letieť,нисэх
1171,gehen::V,ísť,явах
1172,weggehen::V,odísť,явах
1173,weggehen::V,odchádzať,явах
1174,abfahren::V,odcestovať,одох
1175,abfahren::V,odcestovať,хөдлөх
1176,anhalten::V,zadržať sa,зогсох
1177,anhalten::V,zastaviť sa,зогсох
1178,hineingehen::V,vchádzať,орох
1179,eintreten::V,vojsť,орох
1180,eintreten::V,vstúpiť,орох
1181,kommen::V,prísť,ирэх
1182,ankommen::V,prísť,хүрэх
1183,ankommen::V,doraziť,хүрэх
1184,zurückkommen::V,vrátiť sa,харих
1185,zurückkommen::V,vrátiť sa,буцаж ирэх
1186,bleiben::V,ostať,үлдэх
1187,bleiben::V,zostať,үлдэх
1188,warten::V,čakať,хүлээх
1189,erwarten::V,očakávať,хүлээх
1190,suchen::V,hľadať,эрэх
1191,suchen::V,hľadať,бэдрэх
1192,finden::V,nájsť,олох
1193,versuchen::V,skúsiť,оролдох
1194,versuchen::V,pokúsiť sa,оролдох
1195,vorbereiten::V,pripraviť,бэлтгэх
1196,lieben::V,ľúbiť,янаглах
1197,lieben::V,milovať,янаглах
1198,mögen::V,mať rád,таалах
1199,lachen::V,smiať sa,инээх
1200,rühren::V,dojať,сэтгэл уяруулах
1201,weinen::V,plakať,уйлах
1202,schimpfen::V,nadávať,хараах
1203,sich ärgern::V,hnevať sa,уурлах
1204,sich ärgern::V,zlostiť sa,уурлах
1205,sich fürchten::V,báť sa,айх
1206,fürchten::V,báť sa,айх
1207,fliehen::V,utekať,зугтах
1208,fliehen::V,utekať,гүйж очих
1209,flüchten::V,utiecť,оргох
1210,sehen::V,vidieť,үзэх
1211,anschauen::V,pozrieť sa na,харах
1212,ansehen::V,pozrieť,харах
1213,hören::V,počúvať,дуулах
1214,zuhören::V,počúvať,чагнах
1215,probieren::V,ochutnať,амсаж үзэх
1216,riechen::V,ňuchať,үнэрлэх
1217,fühlen::V,cítiť,мэдрэх
1218,fühlen::V,pociťovať,мэдрэх
1219,scheinen::V,zdať sa,шиг үзэгдэх
1220,zu sehen sein::V,byť vidieť,үзэгдэх
1221,zu sehen sein::V,byť vidieť,харагдах
1222,vernehmen::V,počuť,дуулах
1223,frieren::V,mrznúť,даарах
1224,frieren::V,oziabať,даарах
1225,tun::V,robiť,хийх
1226,tun::V,robiť,үйлдэх
1227,können::V,môcť,болох
1228,wollen::V,chcieť,хүсэх
1229,anfangen::V,začať,эхлэх
1230,beenden::V,skončiť,дуусгах
1231,aufhören::V,prestať,болих
1232,aufhören::V,prestať,зогсох
1233,gelingen::V,podariť sa,бүтэх
1234,geraten::V,dariť sa,илрэх
1235,öffnen::V,otvoriť,нээх
1236,öffnen::V,otvoriť,тайлах
1237,schließen::V,zavrieť,хаах
1238,stellen::V,postaviť,тавих
1239,stellen::V,postaviť,босгох
1240,setzen::V,posadiť,суулгах
1241,legen::V,klásť,хийх
1242,legen::V,klásť,тавих
1243,legen::V,položiť,хийх
1244,legen::V,položiť,тавих
1245,berühren::V,dotykať sa,шүргэх
1246,verbinden::V,spojiť,залгах
1247,bedecken::V,pokryť,бүрэх
1248,aufhängen::V,zavesiť,өлгөх
1249,aufhängen::V,zavesiť,дүүжлэх
1250,anzünden::V,zapáliť,асаах
1251,anzünden::V,zapáliť,ноцоох
1252,aufheben::V,zdvihnúť,өргөх
1253,zurücklassen::V,zanechať,орхих
1254,zurücklassen::V,zanechať,үлдээх
1255,verlieren::V,stratiť,гээх
1256,fallen lassen::V,pustiť,унагах
1257,machen::V,robiť,хийх
1258,machen::V,robiť,гаргах
1259,herstellen::V,vyrobiť,бүтээх
1260,bauen::V,stavať,барих
1261,bauen::V,budovať,барих
1262,reparieren::V,opraviť,засах
1263,reparieren::V,opraviť,сэлбэх
1264,verbessern::V,zlepšiť,засах
1265,verbessern::V,zlepšiť,сайжруулах
1266,ändern::V,zmeniť,өөрчлөх
1267,ändern::V,preinačiť,өөрчлөх
1268,graben::V,ryť,малтах
1269,graben::V,kopať,малтах
1270,beugen::V,ohnúť,бөгтийлгөх
1271,biegen::V,ohnúť,матах
1272,biegen::V,ohnúť,муруйлгах
1273,drehen::V,točiť,эргүүлэх
1274,drehen::V,krútiť,эргүүлэх
1275,wenden::V,obrátiť,эргүүлэх
1276,wenden::V,prevrátiť,эргүүлэх
1277,umdrehen::V,otočiť,хөрвүүлэх
1278,umdrehen::V,obrátiť,хөрвүүлэх
1279,heben::V,dvíhať,өргөх
1280,heben::V,povzniesť,өргөх
1281,hochheben::V,zdvihnúť,өргөх
1282,ergreifen::V,uchopiť sa,атгах
1283,halten::V,držať,барих
1284,drücken::V,tisnúť,дарах
1285,schieben::V,posunovať,түлхэх
1286,kratzen::V,škrabať,хусах
1287,kratzen::V,škrabať,маажих
1288,lecken::V,lízať,долоох
1289,beißen::V,kúsať,зуух
1290,beißen::V,kúsať,хазах
1291,abreißen::V,odtrhnúť,таслах
1292,abschneiden::V,odrezať,тайрах
1293,abschneiden::V,odkrojiť,тайрах
1294,binden::V,zaviazať,боох
1295,binden::V,zaviazať,хүлэх
1296,binden::V,priviazať,боох
1297,binden::V,priviazať,хүлэх
1298,stecken::V,strčiť,шаах
1299,stecken::V,strčiť,шигтгэх
1300,brechen::V,zlomiť,хугалах
1301,klopfen::V,tĺcť,цохих
1302,klopfen::V,tĺcť,тогших
1303,klopfen::V,klopať,цохих
1304,klopfen::V,klopať,тогших
1305,hauen::V,nabiť,дэлдэх
1306,kleben::V,lepiť,наах
1307,kleben::V,nalepiť,наах
1308,reiben::V,trieť,нухах
1309,reiben::V,trieť,нидчих
1310,streichen::V,namazať,нялах
1311,streichen::V,namazať,түрхэх
1312,schleifen::V,ostríť,билүүдэх
1313,schleifen::V,ostríť,гуранздах
1314,schneiden::V,rezať,огтлох
1315,schneiden::V,strihať,огтлох
1316,rütteln::V,triasť,холхнулах
1317,rütteln::V,lomcovať,холхнулах
1318,schütteln::V,triasť,сэгсрэх
1319,schütteln::V,potriasť,сэгсрэх
1320,schwenken::V,mávať,дэвэх
1321,schwenken::V,mávať,даллах
1322,schütten::V,sypať,цутгах
1323,schütten::V,sypať,аягалах
1324,füllen::V,plniť,дүүргэх
1325,einwickeln::V,zabaliť,боох
1326,einwickeln::V,zabaliť,ороох
1327,tragen::V,niesť,авчрах
1328,schleppen::V,vliecť,чирэх
1329,ziehen::V,ťahať,татах
1330,aufbewahren::V,uložiť,хадгалах
1331,aufbewahren::V,uschovať,хадгалах
1332,werfen::V,hodiť,хаях
1333,werfen::V,hodiť,шидэх
1334,werfen::V,vrhnúť,хаях
1335,werfen::V,vrhnúť,шидэх
1336,fangen::V,chytať,барих
1337,packen::V,baliť,шүүрэх
1338,packen::V,chytiť,шүүрэх
1339,verstecken::V,skryť,нуух
1340,verstecken::V,schovať,нуух
1341,teilen::V,podeliť,хуваах
1342,teilen::V,rozdeliť,хуваах
1343,schicken::V,posielať,илгээх
1344,schicken::V,posielať,явуулах
1345,bringen::V,priniesť,авчрах
1346,bringen::V,priniesť,аваачих
1347,hinzufügen::V,pripojiť,нэмэх
1348,bekommen::V,dostať,хүлээн авах
1349,erhalten::V,prijať,хүлээн авах
1350,nehmen::V,vziať,авах
1351,wählen::V,voliť,сонгох
1352,auswählen::V,vybrať,шилэх
1353,auswählen::V,vyvoliť,шилэх
1354,bewahren::V,zachovať,гамнах
1355,behindern::V,zavadzať,саад хийх
1356,behindern::V,zavadzať,тотгор болох
1357,behindern::V,byť v ceste,саад хийх
1358,behindern::V,byť v ceste,тотгор болох
1359,verderben::V,skaziť,эвдэх
1360,beschädigen::V,ublížiť,гэмтээх
1361,beschädigen::V,poškodiť,гэмтээх
1362,zerbrechen::V,rozbiť,хагалах
1363,zerbrechen::V,rozbiť,хага цохих
1364,zerbrechen::V,prelomiť,хагалах
1365,zerbrechen::V,prelomiť,хага цохих
1366,zerreißen::V,pretrhnúť,урах
1367,zerstören::V,zničiť,эвдэх
1368,zerstören::V,zničiť,сүйтгэх
1369,verbrennen::V,spáliť,шатаах
1370,geben::V,dať,өгөх
1371,reichen::V,podať,өгөх
1372,reichen::V,podať,дамжуулах
1373,schenken::V,darovať,бэлэглэх
1374,versprechen::V,sľúbiť,амлах
1375,wünschen::V,želať,ерөөх
1376,loben::V,chváliť,магтах
1377,loben::V,chváliť,сайшаах
1378,küssen::V,bozkať,озох
1379,küssen::V,bozkať,үнсэх
1380,wiegen::V,kolísať,бүүвэйлэх
1381,zudecken::V,prikryť,хучих
1382,zudecken::V,prikryť,бүтээх
1383,wecken::V,zobudiť,сэрээх
1384,zeigen::V,ukázať,үзүүлэх
1385,führen::V,viesť,хөтлөх
1386,lehren::V,učiť,заах
1387,unterrichten::V,vyučovať,сургах
1388,aufziehen::V,vychovať,өсгөх
1389,aufziehen::V,vychovať,хүмүүжүүлэх
1390,leiten::V,viesť,удирдах
1391,antreiben::V,popudiť,шамдуулах
1392,lassen::V,dať,-уулах
1393,einladen::V,pozvať,залах
1394,einladen::V,povolať,залах
1395,vereinigen::V,spojiť,нэгтгэх
1396,vereinigen::V,spojiť,хамтруулах
1397,vereinigen::V,zjednotiť,нэгтгэх
1398,vereinigen::V,zjednotiť,хамтруулах
1399,besuchen::V,navštíviť,зочлох
1400,treffen::V,stretnúť,учрах
1401,treffen::V,stretnúť,дайралдах
1402,sich versammeln::V,zhromaždiť sa,хуралдах
1403,spielen::V,hrať,наадах
1404,singen::V,spievať,дуулах
1405,tanzen::V,tancovať,бүжиглэх
1406,sich trennen::V,rozísť sa,салах
1407,verlassen::V,opustiť,хаях
1408,retten::V,zachrániť,гэтэлгэх
1409,bewachen::V,strážiť,сахих
1410,schützen::V,chrániť,хамгаалах
1411,verteidigen::V,brániť,хамгаалах
1412,sich schlagen::V,biť sa,зодолдох
1413,schießen::V,streliť,харвах
1414,schießen::V,streliť,буу буудах
1415,schießen::V,strieľať,харвах
1416,schießen::V,strieľať,буу буудах
1417,siegen::V,zvíťaziť,ялах
1418,ärgern::V,hnevať,уурлуулах
1419,ärgern::V,hnevať,уур хүргэх
1420,ärgern::V,zlostiť,уурлуулах
1421,ärgern::V,zlostiť,уур хүргэх
1422,schlagen::V,biť,цохих
1423,schlagen::V,udrieť,цохих
1424,treten::V,kopnúť,өшиглөх
1425,stechen::V,bodnúť,хатгах
1426,stechen::V,pichnúť,хатгах
1427,stoßen::V,udrieť,ёврох
1428,stoßen::V,udrieť,нудрах
1429,stehlen::V,kradnúť,хулгайлах
1430,stören::V,vyrušiť,саад болох
1431,belästigen::V,obťažovať,зовоох
1432,belästigen::V,obťažovať,амраахгүй байх
1433,verbergen::V,skryť,нуух
1434,verbergen::V,skryť,далдлах
1435,täuschen::V,sklamať,мэхлэх
1436,betrügen::V,klamať,хуурах
1437,betrügen::V,podvádzať,хуурах
1438,töten::V,zabiť,алах
1439,töten::V,usmrtiť,алах
1440,wohnen::V,bývať,суух
1441,wohnen::V,bývať,амьдрах
1442,arbeiten::V,pracovať,ажиллах
1443,arbeiten::V,pracovať,хөдөлмөрлөх
1444,sammeln::V,zbierať,түүх
1445,sammeln::V,zbierať,хураах
1446,pflücken::V,trhať,түүх
1447,pflücken::V,oberať,түүх
1448,jagen::V,poľovať,агнах
1449,jagen::V,poľovať,гөрөөлөх
1450,fischen::V,loviť ryby,загасчлах
1451,fischen::V,loviť ryby,загас барих
1452,fischen::V,chytať ryby,загасчлах
1453,fischen::V,chytať ryby,загас барих
1454,fassen::V,uloviť,барих
1455,hüten::V,pásť,маллах
1456,hüten::V,pásť,хариулах
1457,treiben::V,hnať,туух
1458,anbinden::V,priviazať,уях
1459,füttern::V,kŕmiť,тэжээх
1460,melken::V,dojiť,саах
1461,hacken::V,seknúť,цавчих
1462,gießen::V,polievať,услах
1463,reifen::V,dozrieť,боловсрох
1464,zubereiten::V,pripraviť,бэлдэх
1465,kochen::V,variť,чанах
1466,backen::V,piecť,жигнэх
1467,backen::V,smažiť,жигнэх
1468,braten::V,piecť,шарах
1469,braten::V,piecť,хайрах
1470,braten::V,pražiť,шарах
1471,braten::V,pražiť,хайрах
1472,umrühren::V,pomiešať,хутгах
1473,stricken::V,pliesť,нэхэх
1474,stricken::V,pliesť,сүлжих
1475,nähen::V,šiť,оёх
1476,färben::V,zafarbiť,будах
1477,reinigen::V,čistiť,арилгах
1478,reinigen::V,čistiť,цэвэрлэх
1479,waschen::V,myť,угаах
1480,abwischen::V,utrieť,арчих
1481,spülen::V,vyplachovať,зайлах
1482,fegen::V,zametať,хамах
1483,fegen::V,zametať,шүүрдэх
1484,kehren::V,zametať,шүүрдэх
1485,kehren::V,zametať,туужуудах
1486,baden::V,kúpať sa,усанд орох
1487,sich waschen::V,umývať sa,биеэ угаах
1488,ausziehen::V,zobliecť,тайлах
1489,anziehen::V,obliecť,өмсөх
1490,sich anziehen::V,obliecť sa,хувцаслах
1491,kämmen::V,česať,самнах
1492,schmücken::V,ozdobiť,гоёх
1493,schmücken::V,ozdobiť,чимэх
1494,sagen::V,povedať,гэх
1495,sagen::V,povedať,хэлэх
1496,sprechen::V,hovoriť,ярих
1497,sprechen::V,hovoriť,өгүүлэх
1498,reden::V,rozprávať,хэлэх
1499,reden::V,rozprávať,хөөрөлдөх
1500,sich unterhalten::V,rozprávať sa,ярилцах
1501,fragen::V,spýtať sa,асуух
1502,bitten::V,prosiť,гуйх
1503,erzählen::V,rozprávať,өгүүлэх
