,Concept_ID,hi,kk
745,Riemen::N,तसमा,қайыс
746,Riemen::N,पट्टा,қайыс
747,Schnur::N,डोरी,жіп
748,Schnur::N,सुतली,жіп
749,Leine::N,रस्सी,тізгін
750,Decke::N,रज़ाई,көрпе
751,Kissen::N,तकिया,жастық
752,Kissen::N,गाद्दा,жастық
753,Tuch::N,रूमाल,орамал
754,Tuch::N,वस्त्र,орамал
755,Handtuch::N,अँगोछा,сүлгі
756,Kraft::N,ज़ोर,қуат
757,Kraft::N,ज़ोर,қарқын
758,Kraft::N,ज़ोर,әл-шама
759,Kraft::N,ज़ोर,әл-дәрмен
760,Kraft::N,शक्ति,қуат
761,Kraft::N,शक्ति,қарқын
762,Kraft::N,शक्ति,әл-шама
763,Kraft::N,शक्ति,әл-дәрмен
764,Stärke::N,बल,әл
765,Stärke::N,बल,күш
766,Stärke::N,ताक़त,әл
767,Stärke::N,ताक़त,күш
768,Gesundheit::N,स्वास्थ्य,денсаулык
769,Gesundheit::N,तंदुरुस्ती,денсаулык
770,Krankheit::N,रोग,ауру
771,Krankheit::N,बीमारी,ауру
772,Schmerz::N,दर्द,ауру
773,Schmerz::N,पीड़ा,ауру
774,Wunde::N,घाव,зақым
775,Wunde::N,घाव,жарақат
776,Wunde::N,ज़ख़्म,зақым
777,Wunde::N,ज़ख़्म,жарақат
778,Fieber::N,ज्वर,безгек
779,Fieber::N,ज्वर,қалтырау
780,Fieber::N,ज्वर,қызу көтерілуі
781,Fieber::N,बुख़ार,безгек
782,Fieber::N,बुख़ार,қалтырау
783,Fieber::N,बुख़ार,қызу көтерілуі
784,Arznei::N,दवा,дәрі
785,Arznei::N,दवा,дәрі-дәрмек
786,Arznei::N,औषाधि,дәрі
787,Arznei::N,औषाधि,дәрі-дәрмек
788,Brücke::N,पुल,көпір
789,Brücke::N,सेतु,көпір
790,Brunnen::N,कुआँ,құдық
791,Weide::N,चरागाह,өріс
792,Weide::N,चरागाह,жайылым
793,Pfad::N,पथ,жол
794,Pfad::N,पगडंडी,жол
795,Weg::N,मार्ग,жол
796,Straße::N,राह,жол
797,Straße::N,रास्ता,жол
798,Dorf::N,गाँव,ауыл
799,Dorf::N,ग्राम,ауыл
800,Stadt::N,शहर,қала
801,Stadt::N,शहर,шаһар
802,Brief::N,ख़त,хат
803,Brief::N,ख़त,жазу
804,Brief::N,पत्र,хат
805,Brief::N,पत्र,жазу
806,Brief::N,चिट्ठी,хат
807,Brief::N,चिट्ठी,жазу
808,Buch::N,किताब,кітап
809,Buch::N,पुस्तक,кітап
810,Buchstabe::N,अक्षर,әріп
811,Buchstabe::N,अक्षर,қаріп
812,Zeitung::N,अख़बार,газет
813,Zeitung::N,समाचार-पत्र,газет
814,Leben::N,जीवन,өмір
815,Leben::N,जीवन,тіршілік
816,Leben::N,ज़िंदगी,өмір
817,Leben::N,ज़िंदगी,тіршілік
818,Tod::N,मौत,опат
819,Tod::N,मृत्यु,опат
820,Grab::N,क़ब्र,мола
821,Grab::N,क़ब्र,мазар
822,Kirche::N,चर्च,шіркеу
823,Kirche::N,गिरजा,шіркеу
824,Sünde::N,पाप,күнә
825,Sünde::N,गुनाह,күнә
826,Gott::N,देव,алла
827,Gott::N,देव,құдай
828,Gott::N,देव,тәңірі
829,Gott::N,देव,пәруардігер
830,Gott::N,देव,жаратқан тәңірі
831,Gott::N,ईश्वर,алла
832,Gott::N,ईश्वर,құдай
833,Gott::N,ईश्वर,тәңірі
834,Gott::N,ईश्वर,пәруардігер
835,Gott::N,ईश्वर,жаратқан тәңірі
836,Arbeiter::N,मज़दूर,жүмысшы
837,Chef::N,अध्यक्ष,басшы
838,Chef::N,अध्यक्ष,жұмыс басқарушысы
839,Meister::N,शिल्पज्ञ,шебер
840,Meister::N,शिल्पज्ञ,өнерпаз
841,Arzt::N,वैद्य,дәрігер
842,Arzt::N,डॉक्टर,дәрігер
843,Arzt::N,चिकित्सक,дәрігер
844,Lehrer::N,शिक्षक,мұғалім
845,Lehrer::N,अध्यापक,мұғалім
846,Geld::N,धन,пұл
847,Geld::N,पैसा,пұл
848,Geschäft::N,सौदा,бизнес
849,Geschäft::N,व्यापार,бизнес
850,Laden::N,दुकान,дүкен
851,Preis::N,दाम,ақы
852,Preis::N,दाम,құны
853,Preis::N,दाम,нарық
854,Preis::N,मूल्य,ақы
855,Preis::N,मूल्य,құны
856,Preis::N,मूल्य,нарық
857,Ware::N,माल,тауар
858,Ware::N,पण्य,тауар
859,Nutzen::N,लाभ,пайда
860,Nutzen::N,फ़ायदा,пайда
861,Reichtum::N,धन,бақ-дәулет
862,Reichtum::N,दौलत,бақ-дәулет
863,Welt::N,विश्व,әлем
864,Welt::N,विश्व,жиһан
865,Welt::N,दुनिया,әлем
866,Welt::N,दुनिया,жиһан
867,Land::N,देश,аймақ
868,Land::N,मुल्क,аймақ
869,Staat::N,राज्य,мемлекет
870,Staat::N,राष्ट्र,мемлекет
871,König::N,राजा,патша
872,König::N,बादशाह,патша
873,Macht::N,शासन,өкімет
874,Macht::N,शासन,қожалық
875,Macht::N,सत्ता,өкімет
876,Macht::N,सत्ता,қожалық
877,Grenze::N,सरहद,шек
878,Krieg::N,जंग,соғыс
879,Krieg::N,युद्ध,соғыс
880,Feind::N,शत्रु,жау
881,Feind::N,शत्रु,дұшпан
882,Feind::N,दुश्मन,жау
883,Feind::N,दुश्मन,дұшпан
884,Gewalt::N,हिंसा,зорлык
885,Gewalt::N,हिंसा,зорлық-зомбылык
886,Kampf::N,लड़ाई,күрес
887,Kampf::N,लड़ाई,алыспақ
888,Kampf::N,संघर्ष,күрес
889,Kampf::N,संघर्ष,алыспақ
890,Bogen[Waffe]::N,कमान,саржа
891,Pfeil::N,बान,жебе
892,Gewehr::N,बंदूक़,қару
893,Fehler::N,भूल,әбес
894,Fehler::N,भूल,қаталық
895,Fehler::N,ग़लती,әбес
896,Fehler::N,ग़लती,қаталық
897,Lüge::N,झूठ,өтірік
898,Lüge::N,असत्य,өтірік
899,Schaden::N,हानि,зиян
900,Schaden::N,हानि,зарар
901,Schaden::N,नुक़सान,зиян
902,Schaden::N,नुक़सान,зарар
903,Unglück::N,मुसीबत,пәле
904,Unglück::N,मुसीबत,қасырет
905,Unglück::N,मुसीबत,ауыртпалық
906,Unglück::N,विपात्ति,пәле
907,Unglück::N,विपात्ति,қасырет
908,Unglück::N,विपात्ति,ауыртпалық
909,Schuld::N,दोष,айыптылық
910,Schuld::N,क़सूर,айыптылық
911,Alter::N,आयु,жас
912,Alter::N,आयु,жас шамасы
913,Alter::N,उम्र,жас
914,Alter::N,उम्र,жас шамасы
915,Schluss::N,अंत,ада
916,Schluss::N,अंत,бітуі
917,Schluss::N,समाप्ति,ада
918,Schluss::N,समाप्ति,бітуі
919,Zeit::N,काल,уақыт
920,Zeit::N,वक़्त,уақыт
921,Tag::N,दिन,күн
922,Tag::N,रोज़,күн
923,Morgen::N,सुबह,таң
924,Morgen::N,सुबह,таңертең
925,Mittag::N,दोपहर,талтүс
926,Mittag::N,मध्याह्न,талтүс
927,Abend::N,शाम,кеш
928,Abend::N,संध्या,кеш
929,Nacht::N,रात,түн
930,Nacht::N,रात्रि,түн
931,Woche::N,हफ़्ता,апта
932,Monat::N,मास,ай
933,Monat::N,महीना,ай
934,Jahr::N,बरस,жыл
935,Jahr::N,वर्ष,жыл
936,Frühling::N,वसंत,көктем
937,Sommer::N,गरमी,жаз
938,Sommer::N,ग्रीष्म,жаз
939,Herbst::N,शरत्,күз
940,Herbst::N,पतझड़,күз
941,Winter::N,जाड़ा,қыс
942,Winter::N,सर्दियाँ,қыс
943,Januar::N,जनवरी,каңтар
944,Februar::N,फ़रवरी,ақпан
945,März::N,मार्च,наурыз
946,April::N,अप्रैल,сәуір
947,Mai::N,मई,мамыр
948,Juni::N,जून,маусым
949,Juli::N,जुलाई,шілде
950,August::N,अगस्त,сүмбіле
951,August::N,अगस्त,тамыз
952,September::N,सितंबर,қыркүйек
953,Oktober::N,अक्तूबर,ақырап
954,November::N,नवंबर,қараша
955,Dezember::N,दिसंबर,желтоқсан
956,Montag::N,पीर,дүйсенбі
957,Montag::N,सोमवार,дүйсенбі
958,Dienstag::N,मंगलवार,сейсенбі
959,Mittwoch::N,बुधवार,сәрсенбі
960,Donnerstag::N,गुरुवार,бейсенбі
961,Donnerstag::N,बृहस्पतिवार,бейсенбі
962,Freitag::N,शुक्रवार,жұма
963,Samstag::N,सनीचर,сенбі
964,Samstag::N,शनिवार,сенбі
965,Sonntag::N,इतवार,жексембі
966,Sonntag::N,रविवार,жексембі
967,groß::A,बड़ा,алпамсадай
968,klein::A,कम,кішкене
969,klein::A,कम,қарғадай
970,klein::A,छोटा,кішкене
971,klein::A,छोटा,қарғадай
972,lang::A,लंबा,сопақ
973,lang::A,लंबा,сорайған
974,lang::A,दीर्घ,сопақ
975,lang::A,दीर्घ,сорайған
976,kurz::A,लधु,кеспелтек
977,kurz::A,छोटा,кеспелтек
978,breit::A,चौड़ा,айдынды
979,schmal::A,तंग,қысық
980,schmal::A,सँकरा,қысық
981,dicht::A,सघन,жиі
982,dick[Gegenstand]::A,मोटा,шомбал
983,dünn::A,महीन,жұқа
984,dünn::A,महीन,жіңішке
985,dünn::A,बारीक,жұқа
986,dünn::A,बारीक,жіңішке
987,fein::A,कोमल,қаңылтақ
988,fein::A,सूक्ष्म,қаңылтақ
989,fest::A,दृढ़,берік
990,fest::A,दृढ़,мызғымас
991,fest::A,मज़बूत,берік
992,fest::A,मज़बूत,мызғымас
993,flach::A,चपटा,жалпак
994,glatt::A,चौरस,типыл
995,glatt::A,चिकना,типыл
996,hart::A,कठोर,қатты
997,hart::A,सख़्त,қатты
998,weich::A,नरम,жұмсақ
999,weich::A,मुलायम,жұмсақ
1000,rund::A,गोल,домалақ
1001,rund::A,वर्तुल,домалақ
1002,spitz::A,नुकीला,үшкір
1003,scharf::A,पैना,сүйрік
1004,stumpf::A,भोथरा,доғал
1005,stumpf::A,भोथरा,өтпейтін
1006,schwer::A,भारी,салмақты
1007,schwer::A,वज़नी,салмақты
1008,schön::A,सुंदर,сұлу
1009,heiß::A,उष्ण,ыссы
1010,warm::A,गरम,жылы
1011,kalt::A,सर्द,аязды
1012,kühl::A,ठंडा,салқын
1013,frisch::A,तर,таза
1014,frisch::A,तर,жаңа
1015,frisch::A,ताज़ा,таза
1016,frisch::A,ताज़ा,жаңа
1017,feucht::A,नम,нам
1018,feucht::A,नम,дымқылды
1019,feucht::A,भीगा,нам
1020,feucht::A,भीगा,дымқылды
1021,nass::A,गीला,сулы
1022,trocken::A,सूखा,құрғақ
1023,trocken::A,ख़ुश्क,құрғақ
1024,voll::A,भरा,толы
1025,voll::A,पूरा,толы
1026,leer::A,ख़ाली,бос
1027,offen::A,खुला,ашып қойылған
1028,geschlossen::A,बंद,жабулы
1029,sauber::A,साफ़,дақсыз
1030,sauber::A,साफ़,мұнтаздай
1031,sauber::A,सुथरा,дақсыз
1032,sauber::A,सुथरा,мұнтаздай
1033,schmutzig::A,गंदा,айғыз
1034,schmutzig::A,गंदा,сатпақ
1035,schmutzig::A,गंदा,сатал-сатал
1036,roh::A,कच्चा,шикі
1037,reif::A,पक्व,піскен
1038,reif::A,पक्का,піскен
1039,lecker::A,मज़ेदार,дәмді
1040,lecker::A,स्वादिष्ट,дәмді
1041,süß::A,मीठा,тәтті
1042,bitter::A,कटु,ащы
1043,bitter::A,कड़वा,ащы
1044,sauer::A,खट्टा,қышқыл
1045,hell::A,रोशन,жарық
1046,hell::A,रोशन,жарқын
1047,dunkel::A,अँधेरा,қараңғы
1048,schwarz::A,काला,қара
1049,schwarz::A,स्याह,қара
1050,weiß::A,सफ़ेद,ақ
1051,rot::A,लाल,қызыл
1052,rot::A,सुर्ख़,қызыл
1053,gelb::A,पीला,сары
1054,gelb::A,ज़र्द,сары
1055,blau::A,नीला,көк
1056,blau::A,आसमानी,көк
1057,grün::A,हरा,жасыл
1058,grau::A,धूसर,бозамық
1059,bunt::A,रंगीन,алабажак
1060,bunt::A,बहुरंगा,алабажак
1061,billig::A,सस्ता,арзан
1062,teuer::A,महँगा,бағалы
1063,wertvoll::A,क़ीमती,құнды
1064,wertvoll::A,क़ीमती,қымбат
1065,wertvoll::A,मूल्यवान्,құнды
1066,wertvoll::A,मूल्यवान्,қымбат
1067,blind::A,अंधा,көзсіз
1068,blind::A,अंधा,көр
1069,blind::A,अंधा,көр_соқыр
1070,taub::A,बहरा,керең
1071,taub::A,बहरा,саңырау
1072,kräftig::A,ताक़तवर,қуатты
1073,kräftig::A,ताक़तवर,қарымды
1074,kräftig::A,शक्तिशाली,қуатты
1075,kräftig::A,शक्तिशाली,қарымды
1076,stark::A,प्रबल,білекті
1077,stark::A,बलवान्,білекті
1078,schwach::A,कमज़ोर,әлсіз
1079,schwach::A,कमज़ोर,күшсіз
1080,schwach::A,कमज़ोर,қайратсыз
1081,fett::A,मोटा,семіз
1082,fett::A,मांसल,семіз
1083,schlank::A,पतला,ашаң
1084,schlank::A,छरहरा,ашаң
1085,hübsch::A,सुंदर,ажарлы
1086,hübsch::A,सुंदर,шырайлы
1087,hübsch::A,ख़ूबसूरत,ажарлы
1088,hübsch::A,ख़ूबसूरत,шырайлы
1089,böse::A,पापी,өш
1090,böse::A,पापी,сұм
1091,böse::A,पापी,жауыз
1092,böse::A,दुष्ट,өш
1093,böse::A,दुष्ट,сұм
1094,böse::A,दुष्ट,жауыз
1095,dumm::A,मूर्ख,көкми
1096,dumm::A,मूर्ख,ақымақ
1097,dumm::A,मूर्ख,миы жоқ
1098,dumm::A,बुद्धू,көкми
1099,dumm::A,बुद्धू,ақымақ
1100,dumm::A,बुद्धू,миы жоқ
1101,faul::A,आलसी,жалқау
1102,faul::A,आलसी,еріншек
1103,faul::A,सुस्त,жалқау
1104,faul::A,सुस्त,еріншек
1105,fleißig::A,मेहनती,ұқыпты
1106,fleißig::A,परिश्रमी,ұқыпты
1107,geizig::A,कृपण,сараң
1108,geizig::A,कंजूस,сараң
1109,klug::A,समझदार,жетік
1110,klug::A,समझदार,ақылды
1111,klug::A,होशियार,жетік
1112,klug::A,होशियार,ақылды
1113,klug::A,अक़्लमंद,жетік
1114,klug::A,अक़्लमंद,ақылды
1115,geschickt::A,किशल,шебер
1116,lieb::A,प्रिय,абзал
1117,lieb::A,प्रिय,айналайын
1118,lieb::A,प्यारा,абзал
1119,lieb::A,प्यारा,айналайын
1120,lustig::A,हँसमुख,көңілді
1121,lustig::A,ख़ुशदिल,көңілді
1122,sanft::A,नम्र,жуас
1123,hungrig::A,भूखा,аш
1124,krank::A,बीमार,кеселді
1125,krank::A,अस्वस्थ,кеселді
1126,nackt::A,नग्न,жалаңаш
1127,traurig::A,उदास,қапа
1128,traurig::A,रंजीदा,қапа
1129,lebendig::A,जीता,тірі
1130,lebendig::A,जीता,жанды
1131,lebendig::A,ज़िंदा,тірі
1132,lebendig::A,ज़िंदा,жанды
1133,gut::A,अच्छा,жақсы
1134,schlecht::A,बुरा,жаман
1135,schlecht::A,ख़राब,жаман
1136,richtig::A,ठीक,дұрыс
1137,schlimm::A,बुरा,жаман
1138,schlimm::A,अप्रिय,жаман
1139,wahr::A,सच,нағыз
1140,alt::A,पुराना,ескі
1141,neu::A,नया,жаңа
1142,ehemalig::A,भूतपूर्व,өткен
1143,ehemalig::A,भूतपूर्व,бұрынғы
1144,alt[Lebewesen]::A,बूढ़ा,кексе
1145,alt[Lebewesen]::A,वृद्ध,кексе
1146,jung::A,जवान,науша
1147,arm::A,ग़रीब,кедей
1148,arm::A,ग़रीब,дәулетсіз
1149,reich::A,धनी,малды
1150,reich::A,अमीर,малды
1151,bekannt::A,मालूम,таныс
1152,bekannt::A,मालूम,көзтаныс
1153,berühmt::A,मशहूर,атақты
1154,berühmt::A,प्रसिद्ध,атақты
1155,fremd::A,विदेशी,бөтен
1156,fremd::A,अपरिचित,бөтен
1157,verschieden::A,अलग,түрлі
1158,verschieden::A,भिन्न,түрлі
1159,nah::A,नज़दीकी,жуық
1160,nah::A,नज़दीकी,етене
1161,fern::A,दूर,алыс
1162,fern::A,दूर,алыстағы
1163,fern::A,दूरस्थ,алыс
1164,fern::A,दूरस्थ,алыстағы
1165,linker::A,बायाँ,сол
1166,linker::A,बायाँ,солшыл
1167,rechter::A,दायाँ,оң
1168,rechter::A,दाहिना,оң
1169,anderer::A,अन्य,өзге
1170,anderer::A,अन्य,былайғы
1171,anderer::A,दूसरा,өзге
1172,anderer::A,दूसरा,былайғы
1173,erster::A,पहला,алғашқы
1174,erster::A,प्रथम,алғашқы
1175,zweiter::A,दूसरा,екінші
1176,zweiter::A,द्वितीय,екінші
1177,dritter::A,तीसरा,үшінші
1178,letzter::A,अंतिम,артқы
1179,letzter::A,अंतिम,кейінгі
1180,letzter::A,आख़िरी,артқы
1181,letzter::A,आख़िरी,кейінгі
1182,allein::ADV,तनहा,серіксіз
1183,allein::ADV,अकेले,серіксіз
1184,auf einmal::ADV,वक़्त में,бірден
1185,zusammen::ADV,एक साथ,бірлесіп
1186,zusammen::ADV,साथ साथ,бірлесіп
1187,lange::ADV,देर तक,ұзақ
1188,plötzlich::ADV,सहसा,кенет
1189,plötzlich::ADV,अचानक,кенет
1190,sofort::ADV,तुरंत,әне-міне дегенше
1191,später::ADV,बाद को,артынан
1192,später::ADV,बाद में,артынан
1193,jetzt::ADV,अब,енді
1194,jetzt::ADV,अब,қазір
1195,jetzt::ADV,अभी,енді
1196,jetzt::ADV,अभी,қазір
1197,heute::ADV,आज,бүгін
1198,morgen::ADV,कल,ертең
1199,bald::ADV,जल्दी,тез
1200,dann::ADV,तब,онан соң
1201,dann::ADV,तब,сонан соң
1202,gestern::ADV,कल,кеше
1203,einst::ADV,एक दिन,бірде
1204,einst::ADV,एक दिन,бір кезде
1205,einst::ADV,पहले कभी,бірде
1206,einst::ADV,पहले कभी,бір кезде
1207,damals::ADV,उस समय,анада
1208,damals::ADV,उन दिनों,анада
1209,danach::ADV,इसके बाद,онан соң
1210,danach::ADV,इसके बाद,сонан соң
1211,danach::ADV,इसके पश्चात्,онан соң
1212,danach::ADV,इसके पश्चात्,сонан соң
1213,vorher::ADV,पहले,бұрын
1214,vorher::ADV,पेशतर,бұрын
1215,zuerst::ADV,पहले,әуелі
1216,zuerst::ADV,पहले,алдымен
1217,einmal::ADV,एक बार,бір жолы
1218,einmal::ADV,एक दफ़ा,бір жолы
1219,manchmal::ADV,कभी कभी,кейде
1220,oft::ADV,अक्सर,ылғи
1221,immer::ADV,सदा,өнебойы
1222,immer::ADV,हमेशा,өнебойы
1223,niemals::ADV,कभी नहीं,ешуақытта
1224,niemals::ADV,कदापि नहीं,ешуақытта
1225,hier::ADV,इधर,бұнда
1226,hier::ADV,इधर,осында
1227,hier::ADV,यहाँ,бұнда
1228,hier::ADV,यहाँ,осында
1229,hierhin::ADV,इधर को,бермен
1230,hierhin::ADV,यहाँ को,бермен
1231,von hier::ADV,यहाँ से,бер жақтан
1232,dort::ADV,उधर,анда
1233,dort::ADV,वहाँ,анда
1234,dorthin::ADV,उधर को,әрі
1235,dorthin::ADV,वहाँ को,әрі
1236,geradeaus::ADV,सीधे,тура
1237,vorwärts::ADV,आगे,ілгері
1238,vorwärts::ADV,आगे को,ілгері
1239,rückwärts::ADV,पीछे को,артқа
1240,zurück::ADV,वापस,кейін қарай
1241,unten::ADV,नीचे,төменде
1242,hinab::ADV,नीचे को,астына
1243,hinab::ADV,नीचे को,төмен
1244,oben::ADV,ऊपर,жоғарыда
1245,hinauf::ADV,ऊपर को,өрге
1246,überall::ADV,हर जगह,әрқайда
1247,überall::ADV,हर स्थान,әрқайда
1248,nicht::ADV,न,емес
1249,nicht::ADV,नहीं,емес
1250,ein wenig::ADV,कुछ,азырақ
1251,ein wenig::ADV,कुछ,аздаған
1252,ein wenig::ADV,कुछ,азғантай
1253,ein wenig::ADV,ज़रा,азырақ
1254,ein wenig::ADV,ज़रा,аздаған
1255,ein wenig::ADV,ज़रा,азғантай
1256,ein wenig::ADV,थोड़ा,азырақ
1257,ein wenig::ADV,थोड़ा,аздаған
1258,ein wenig::ADV,थोड़ा,азғантай
1259,kaum::ADV,लगभग नहीं,зорға
1260,kaum::ADV,बराबर नहीं,зорға
1261,sehr::ADV,बहुत,орасан
1262,so::ADV,ऐसा,бұлай
1263,so::ADV,ऐसा,былайша
1264,noch::ADV,अभी तक,әлі
1265,nur::ADV,केवल,ғана
1266,nur::ADV,सिर्फ़,ғана
1267,schon::ADV,चुकना,түге
1268,wieder::ADV,फिर,жаңа
1269,wieder::ADV,फिर,қайта
1270,wieder::ADV,फिर,жаңадан
1271,wieder::ADV,दुबारा,жаңа
1272,wieder::ADV,दुबारा,қайта
1273,wieder::ADV,दुबारा,жаңадан
1274,vergebens::ADV,व्यर्थ,бекер
1275,vor::PRP,के आगे,алды
1276,vor::PRP,के सामने,алды
1277,hinter::PRP,के पीछे,артынан
1278,unter::PRP,के तले,түп
1279,unter::PRP,के तले,маңында
1280,unter::PRP,के नीचे,түп
1281,unter::PRP,के नीचे,маңында
1282,durch::PRP,के पार,арқылы
1283,neben::PRP,के पास,іргеде
1284,neben::PRP,के पास,жанында
1285,neben::PRP,की बग़ल में,іргеде
1286,neben::PRP,की बग़ल में,жанында
1287,zwischen::PRP,के बीच,арада
1288,wegen::PRP,के कारण,үшін
1289,wegen::PRP,की वजह से,үшін
1290,dies::PRN,यह,бұ
1291,dies::PRN,यह,осы
1292,das::PRN,वह,сол
1293,alles::PRN,सब,дүйім
1294,alles::PRN,सब,күллі
1295,alles::PRN,सब कुछ,дүйім
1296,alles::PRN,सब कुछ,күллі
1297,ich::PRN,मैं,мен
1298,du::PRN,तू,сен
1299,er::PRN,यह,ол
1300,wir::PRN,हम,біз
1301,ihr::PRN,तुम,сіз
1302,sie::PRN,ये,олар
1303,was::FPRN,क्या,не
1304,wer::FPRN,कौन,кім
1305,wo::FADV,किधर,кәні
1306,wo::FADV,किधर,қайда
1307,wohin::FADV,किधर,қайда
1308,wie::FADV,कैसे,калай
1309,warum::FADV,क्यों,неғып
1310,wieviel::FNUM,कितना,неше
1311,wieviel::FNUM,कितना,қанша
1312,eins::NUM,एक,бір
1313,zwei::NUM,दो,екі
1314,drei::NUM,तीन,үш
1315,vier::NUM,चार,төрт
1316,fünf::NUM,पाँच,бес
1317,sechs::NUM,छह,алты
1318,sieben::NUM,सात,жеті
1319,acht::NUM,आठ,сегіз
1320,neun::NUM,नौ,тоғыз
1321,zehn::NUM,दस,он
1322,elf::NUM,ग्यारह,он бір
1323,zwölf::NUM,बारह,он екі
1324,zwanzig::NUM,बीस,жиырма
1325,dreißig::NUM,तीस,отыз
1326,vierzig::NUM,चालीस,қырық
1327,fünfzig::NUM,पचास,елу
1328,sechzig::NUM,साठ,алпыс
1329,siebzig::NUM,सत्तर,жетпіс
1330,achtzig::NUM,अस्सी,сексен
1331,neunzig::NUM,नव्वे,тоқсан
1332,hundert::NUM,सौ,жүз
1333,tausend::NUM,हज़ार,мың
1334,und::CNJ,और,та
1335,oder::CNJ,या,әлде
1336,oder::CNJ,या,немесе
1337,stehen::V,खड़ा होना,тұру
1338,sitzen::V,बैठना,отыру
1339,liegen::V,लेटना,жату
1340,hängen::V,लटकना,ілу
1341,werden::V,बनना,болу
1342,werden::V,बनना,түрегелу
1343,passieren::V,होना,болу
1344,beginnen::V,आरंभ होना,басталу
1345,beginnen::V,प्रारंभ होना,басталу
1346,enden::V,अंत होना,ада болу
1347,enden::V,ख़तम होना,ада болу
1348,wechseln::V,बदलना,құбылу
1349,wechseln::V,बदलना,өзгеру
1350,aufgehen[Sonne]::V,चढ़ना,шығу
1351,aufgehen[Sonne]::V,उदित होना,шығу
1352,untergehen[Sonne]::V,अस्त हो जाना,батыру
1353,scheinen[Sonne]::V,रोशनी देना,жылтырау
1354,donnern::V,गरजना,күркіреу
1355,wehen::V,चलना,огып тур
1356,strömen::V,बहना,сорғалау
1357,strömen::V,प्रवाहित होना,сорғалау
1358,fließen::V,बहना,ағу
1359,fließen::V,प्रवाहित होना,ағу
1360,sich drehen::V,घूमना,айналу
1361,schwanken::V,हिलना,толықсу
1362,schwingen::V,हिलना,тербелу
1363,fallen::V,गिरना,құлау
1364,fallen::V,गिरना,жығылу
1365,fallen::V,गिरना,төмендеу
1366,brennen::V,जलना,жану
1367,rauchen::V,धुआँ उड़ाना,түтету
1368,regnen::V,बरसना,жауу
1369,gefrieren::V,जमना,мұздай қату
1370,gefrieren::V,जमना,мұз боп қату
1371,tauen::V,गलना,жібу
1372,tauen::V,पिघलना,жібу
1373,schmelzen::V,गलना,еру
1374,schmelzen::V,पिघलना,еру
1375,trocknen::V,सूखना,курау
1376,sieden::V,उबलना,қайнау
1377,faulen::V,गलना,иістену
1378,faulen::V,सड़ना,иістену
1379,verfaulen::V,गलना,шіру
1380,verfaulen::V,सड़ना,шіру
1381,reißen::V,फटना,жыртылу
1382,versinken::V,डूबना,малтығу
1383,vergehen::V,बीतना,өту
1384,vergehen::V,गुज़रना,өту
1385,erscheinen::V,दिखाई देना,көріну
1386,erscheinen::V,दिखाई देना,көрініп қалу
1387,verschwinden::V,ग़ायब होना,ғайып_болу
1388,sinken::V,घटना,ылдилау
1389,sinken::V,घटना,төмендеу
1390,sinken::V,उतरना,ылдилау
1391,sinken::V,उतरना,төмендеу
1392,abnehmen::V,घटना,кемітілу
1393,zunehmen::V,बढ़ना,көбею
1394,steigen::V,बढ़ना,қобу
1395,steigen::V,बढ़ना,көтерілу
1396,steigen::V,बढ़ना,жоғарылау
1397,wachsen::V,उगना,өсу
1398,glänzen::V,चमकना,жалтырау
1399,funkeln::V,जगमगाना,жарқырау
1400,funkeln::V,जगमगाना,нұрлану
1401,funkeln::V,जगमगाना,жылтылдау
1402,funkeln::V,टिमटिमाना,жарқырау
1403,funkeln::V,टिमटिमाना,нұрлану
1404,funkeln::V,टिमटिमाना,жылтылдау
1405,lärmen::V,शोर मचाना,шулау
1406,lärmen::V,शोर मचाना,шуылдау
1407,läuten::V,बजना,қоңыраулату
1408,klingeln::V,बजना,дыңғырлау
1409,klirren::V,झनझनाना,дыңылдату
1410,brausen::V,साँय-साँय करना,тасу
1411,rauschen::V,सरसराना,сусылдау
1412,rauschen::V,सरसराना,сыбдырлау
1413,klingen::V,बजना,дыбыс шығару
1414,bellen::V,भौंकना,үру
1415,heulen::V,गुर्राना,ұлу
1416,blasen::V,फूँकना,үру
1417,pfeifen::V,सीटी देना,ысқыру
1418,schreien::V,चिल्लाना,шыңғыру
1419,schreien::V,चिल्लाना,айғайлау
1420,schreien::V,चिल्लाना,байбайлау
1421,schreien::V,चिल्लाना,бажалақтау
1422,stöhnen::V,कराहना,ыңырсу
1423,stöhnen::V,कराहना,ыңкылдау
1424,stöhnen::V,आहें भरना,ыңырсу
1425,stöhnen::V,आहें भरना,ыңкылдау
1426,zittern::V,काँपना,қалш
1427,zittern::V,काँपना,қалшылдату
1428,leben::V,जीना,жасау
1429,leben::V,जीना,күнелту
1430,leben::V,जीना,күн көру
1431,leben::V,जीना,тіршілік ету
1432,geboren werden::V,पैदा होना,туу
1433,atmen::V,साँस लेना,дем алу
1434,atmen::V,साँस लेना,ауа жұту
1435,trinken::V,पीना,ішу
1436,trinken::V,पीना,ұрттау
1437,essen::V,खाना,жеу
1438,essen::V,खाना,тамақтану
1439,schlucken::V,निगलना,жұту
1440,müde werden::V,थकना,болдыру
1441,müde werden::V,उकताना,болдыру
1442,einschlafen::V,सो जाना,үйыктап калу
1443,schlafen::V,सोना,ұйықтау
1444,aufwachen::V,जागना,ояну
1445,aufstehen::V,उठना,ояну
1446,sich erholen::V,सुस्ताना,тынығу
1447,sich erholen::V,आराम करना,тынығу
