,Concept_ID,az,fi
802,niemals::ADV,əsla,ei koskaan
803,niemals::ADV,heç bir zaman,ei koskaan
804,hier::ADV,bura,tässä
805,hier::ADV,bura,täällä
806,hier::ADV,burada,tässä
807,hier::ADV,burada,täällä
808,hierhin::ADV,buraya,tähän
809,von hier::ADV,buradan,tästä
810,von hier::ADV,buradan,täältä
811,dort::ADV,ora,siinä
812,dort::ADV,ora,siellä
813,dort::ADV,orada,siinä
814,dort::ADV,orada,siellä
815,dorthin::ADV,oraya,sinne
816,dorthin::ADV,oraya,tuonne
817,geradeaus::ADV,düz,suoraan
818,vorwärts::ADV,irəli,eteenpäin
819,rückwärts::ADV,geri,taaksepäin
820,zurück::ADV,geriyə,takaisin
821,unten::ADV,aşağıda,alhaalla
822,hinab::ADV,aşağı,alas
823,oben::ADV,yuxarıda,ylhäällä
824,hinauf::ADV,yuxarı,ylös
825,überall::ADV,hər yerdə,kaikkialla
826,nicht::ADV,-ma-,ei
827,ein wenig::ADV,bir az,vähän
828,kaum::ADV,güclə,tuskin
829,sehr::ADV,çox,kovin
830,sehr::ADV,çox,oikein
831,so::ADV,belə,näin
832,noch::ADV,hələ,vielä
833,nur::ADV,yalnız,vain
834,nur::ADV,yalnız,ainoastaan
835,schon::ADV,artıq,jo
836,wieder::ADV,yenə,taas
837,wieder::ADV,yenə,jälleen
838,vergebens::ADV,boş yerə,turhaan
839,vor::PRP,önündə,edessä
840,hinter::PRP,arxasında,takana
841,unter::PRP,altında,alla
842,durch::PRP,içindən,läpi
843,durch::PRP,içindən,kautta
844,neben::PRP,yanında,vieressä
845,zwischen::PRP,arasında,välillä
846,wegen::PRP,üçün,takia
847,wegen::PRP,üçün,vuoksi
848,wegen::PRP,ötəri,takia
849,wegen::PRP,ötəri,vuoksi
850,dies::PRN,bu,tämä
851,das::PRN,o,se
852,alles::PRN,hər şey,kaikki
853,ich::PRN,mən,minä
854,du::PRN,sən,sinä
855,er::PRN,o,hän
856,wir::PRN,biz,me
857,ihr::PRN,siz,te
858,sie::PRN,onlar,he
859,was::FPRN,nə,mikä
860,wer::FPRN,kim,ken
861,wer::FPRN,kim,kuka
862,wo::FADV,harada,missä
863,wohin::FADV,haraya,mihin
864,wie::FADV,necə,miten
865,wie::FADV,necə,kuinka
866,warum::FADV,niyə,miksi
867,warum::FADV,nə üçün,miksi
868,wieviel::FNUM,neçə,paljonko
869,wieviel::FNUM,neçə,kuinka paljon
870,wieviel::FNUM,nə qədər,paljonko
871,wieviel::FNUM,nə qədər,kuinka paljon
872,eins::NUM,bir,yksi
873,zwei::NUM,iki,kaksi
874,drei::NUM,üç,kolme
875,vier::NUM,dörd,neljä
876,fünf::NUM,beş,viisi
877,sechs::NUM,altı,kuusi
878,sieben::NUM,yeddi,seitsemän
879,acht::NUM,səkkiz,kahdeksan
880,neun::NUM,doqquz,yhdeksän
881,zehn::NUM,on,kymmenen
882,elf::NUM,on bir,yksitoista
883,zwölf::NUM,on iki,kaksitoista
884,zwanzig::NUM,iyirmi,kaksikymmentä
885,dreißig::NUM,otuz,kolmekymmentä
886,vierzig::NUM,qırx,neljäkymmentä
887,fünfzig::NUM,əlli,viisikymmentä
888,sechzig::NUM,altmış,kuusikymmentä
889,siebzig::NUM,yetmiş,seitsemänkymmentä
890,achtzig::NUM,səksən,kahdeksankymmentä
891,neunzig::NUM,doxsan,yhdeksänkymmentä
892,hundert::NUM,yüz,sata
893,tausend::NUM,min,tuhat
894,und::CNJ,və,ja
895,oder::CNJ,ya,tai
896,stehen::V,durmaq,seisoa
897,sitzen::V,oturmaq,istua
898,liegen::V,uzanmaq,maata
899,hängen::V,asılmaq,riippua
900,werden::V,olmaq,tulla
901,werden::V,olmaq,joutua
902,passieren::V,olmaq,sattua
903,passieren::V,olmaq,tapahtua
904,passieren::V,baş vermək,sattua
905,passieren::V,baş vermək,tapahtua
906,beginnen::V,başlamaq,alkaa
907,enden::V,bitmək,loppua
908,enden::V,bitmək,päättyä
909,wechseln::V,dəyişmək,vaihtua
910,wechseln::V,dəyişmək,vaihdella
911,aufgehen[Sonne]::V,doğmaq,nousta
912,untergehen[Sonne]::V,batmaq,laskea
913,scheinen[Sonne]::V,parlamaq,paistaa
914,donnern::V,guruldamaq,jyristä
915,wehen::V,əsmək,tuulla
916,wehen::V,əsmək,puhaltaa
917,strömen::V,axmaq,virrata
918,fließen::V,axmaq,valua
919,fließen::V,axmaq,juosta
920,sich drehen::V,dönmək,pyöriä
921,schwanken::V,yellənmək,horjua
922,schwingen::V,yellənmək,heilua
923,schwingen::V,yellənmək,värähdellä
924,fallen::V,düşmek,pudota
925,fallen::V,düşmek,langeta
926,brennen::V,yanmaq,palaa
927,rauchen::V,tüstüləmək,savuta
928,regnen::V,yağmaq,sataa
929,gefrieren::V,donmaq,jäätyä
930,tauen::V,ərimək,sulaa
931,schmelzen::V,ərimək,sulaa
932,trocknen::V,qurumaq,kuivua
933,sieden::V,qaynamaq,kiehua
934,faulen::V,çürümək,mädätä
935,verfaulen::V,çürümək,mädätä
936,verfaulen::V,çürümək,mädäntyä
937,reißen::V,yırtılmaq,revetä
938,versinken::V,batmaq,upota
939,versinken::V,batmaq,vajota
940,vergehen::V,ötmək,kulua
941,erscheinen::V,görünmək,ilmestyä
942,verschwinden::V,yox olmaq,kadota
943,sinken::V,enmək,vajota
944,abnehmen::V,azalmaq,vähetä
945,zunehmen::V,artmaq,kasvaa
946,zunehmen::V,artmaq,lisääntyä
947,steigen::V,yüksəlmək,nousta
948,wachsen::V,böyümək,kasvaa
949,glänzen::V,parlamaq,kiiltää
950,funkeln::V,parıldamaq,kipinöidä
951,lärmen::V,səs-küy etmək,meluta
952,läuten::V,çalmaq,soida
953,klingeln::V,zəng etmək,soida
954,klirren::V,cingildəmək,kalista
955,brausen::V,gurlamaq,kohista
956,rauschen::V,xışıldamaq,kohista
957,klingen::V,səslənmək,soida
958,bellen::V,hürmək,haukkua
959,heulen::V,ulamaq,ulvoa
960,blasen::V,üfləmək,puhaltaa
961,pfeifen::V,fit vermek,viheltää
962,schreien::V,bağırmaq,kirkua
963,schreien::V,qışqırmaq,kirkua
964,stöhnen::V,inləmək,voihkia
965,zittern::V,titrəmək,vapista
966,leben::V,yaşamaq,elää
967,geboren werden::V,doğmaq,syntyä
968,atmen::V,nəfəs almaq,hengittää
969,trinken::V,içmek,juoda
970,essen::V,yemək,syödä
971,schlucken::V,udmaq,niellä
972,müde werden::V,yorulmaq,uupua
973,einschlafen::V,yuxuya getmək,uinahtaa
974,schlafen::V,uyumaq,maata
975,schlafen::V,uyumaq,nukkua
976,aufwachen::V,oyanmaq,herätä
977,aufstehen::V,yuxudan durmaq,nousta
978,aufstehen::V,yuxudan durmaq,nousta ylös
979,sich erholen::V,dincəlmək,levätä
980,krank werden::V,xəstə olmaq,sairastua
981,krank sein::V,azarlanmaq,potea
982,krank sein::V,azarlanmaq,sairastaa
983,krank sein::V,xəstələnmək,potea
984,krank sein::V,xəstələnmək,sairastaa
985,schmerzen::V,ağrimaq,särkeä
986,schmerzen::V,ağrimaq,kivistää
987,husten::V,öksürmək,yskiä
988,genesen::V,sağalmaq,toipua
989,sterben::V,ölmək,kuolla
990,sterben::V,vəfat etmək,kuolla
991,umkommen::V,həlak olmaq,saada surmansa
992,umkommen::V,həlak olmaq,kuolla
993,sich bewegen::V,hərəkət etmək,liikkua
994,sich rühren::V,tərpənmək,liikahtaa
995,sich erheben::V,qalxmaq,nousta
996,sich setzen::V,oturmaq,istuutua
997,hinfallen::V,yıxılmaq,kaatua
998,laufen::V,yerimək,kävellä
999,schreiten::V,addım atmaq,astua
1000,schreiten::V,addım atmaq,astella
1001,spazierengehen::V,gəzmək,kävellä
1002,eilen::V,atılmaq,kiirehtiä
1003,sich beeilen::V,tələsmək,kiirehtiä
1004,sich beeilen::V,tələsmək,olla kiireissään
1005,sausen::V,çırpmaq,rynnätä
1006,sausen::V,çırpmaq,viilettää
1007,rennen::V,qaçmaq,juosta
1008,springen::V,sıçramaq,hypätä
1009,klettern::V,dırmanmaq,kiivetä
1010,schaukeln::V,sallanmaq,kiikkua
1011,kriechen::V,sürünmək,ryömiä
1012,schwimmen::V,üzmek,uida
1013,tauchen::V,dalmaq,sukeltaa
1014,rudern::V,avarlamaq,soutaa
1015,fahren::V,sürmək,ajaa
1016,fahren::V,sürmək,kulkea
1017,fliegen::V,uçmaq,lentää
1018,gehen::V,getmək,käydä
1019,weggehen::V,getmək,lähteä
1020,weggehen::V,getmək,poistua
1021,abfahren::V,yola düşmək,lähteä
1022,anhalten::V,saxlamaq,pysähtyä
1023,anhalten::V,saxlamaq,seisahtua
1024,hineingehen::V,girmək,mennä sisään
1025,eintreten::V,girmək,astua sisään
1026,eintreten::V,daxil olmaq,astua sisään
1027,kommen::V,gəlmək,tulla
1028,ankommen::V,gəlib çatmaq,saapua
1029,zurückkommen::V,qayıtmaq,palata
1030,bleiben::V,qalmaq,jäädä
1031,bleiben::V,qalmaq,viipyä
1032,warten::V,gözləmək,odottaa
1033,erwarten::V,bəkləmək,odottaa
1034,suchen::V,aramaq,etsiä
1035,suchen::V,axtarmaq,etsiä
1036,finden::V,tapmaq,löytää
1037,versuchen::V,çalışmaq,yrittää
1038,vorbereiten::V,hazırlamaq,valmistaa
1039,lieben::V,sevmək,pitää
1040,lieben::V,sevmək,rakastaa
1041,mögen::V,xoşlamaq,pitää
1042,mögen::V,xoşlamaq,tykätä
1043,lachen::V,gülmək,nauraa
1044,rühren::V,həyəcanlandırmaq,liikuttaa
1045,weinen::V,ağlamaq,itkeä
1046,schimpfen::V,küfr etmək,haukkua
1047,sich ärgern::V,acıqlanmaq,suuttua
1048,sich fürchten::V,qorxmaq,pelätä
1049,fürchten::V,qorxmaq,pelätä
1050,fliehen::V,qaçmaq,paeta
1051,flüchten::V,qaçmaq,paeta
1052,sehen::V,görmək,nähdä
1053,anschauen::V,baxmaq,katsoa
1054,ansehen::V,baxmaq,katsoa
1055,hören::V,duymaq,kuulla
1056,hören::V,eşitmək,kuulla
1057,zuhören::V,dinləmək,kuunnella
1058,probieren::V,dadına baxmaq,maistaa
1059,riechen::V,qoxlamaq,haistaa
1060,fühlen::V,duymaq,tuntea
1061,scheinen::V,görünmək,tuntua
1062,zu sehen sein::V,görünmək,näkyä
1063,vernehmen::V,eşitmək,kuulla
1064,frieren::V,üşümək,palella
1065,tun::V,etmək,tehdä
1066,können::V,bilmək,osata
1067,können::V,bacarmaq,osata
1068,wollen::V,istəmək,tahtoa
1069,anfangen::V,başlamaq,ruveta
1070,anfangen::V,başlamaq,aloittaa
1071,beenden::V,bitirmək,lopettaa
1072,aufhören::V,bitmək,loppua
1073,aufhören::V,qurtarmaq,loppua
1074,gelingen::V,müvəffəq olmaq,onnistua
1075,geraten::V,düşmək,sujua
1076,geraten::V,düşmək,joutua
1077,öffnen::V,açmaq,avata
1078,öffnen::V,açmaq,aukaista
1079,schließen::V,qapamaq,sulkea
1080,stellen::V,qoymaq,panna
1081,stellen::V,qoymaq,asettaa
1082,setzen::V,oturtmaq,panna
1083,setzen::V,oturtmaq,istuttaa
1084,legen::V,qoymaq,panna
1085,legen::V,qoymaq,asettaa
1086,berühren::V,toxunmaq,koskea
1087,berühren::V,toxunmaq,koskettaa
1088,verbinden::V,bağlamaq,liittää
1089,verbinden::V,bağlamaq,yhdistää
1090,bedecken::V,örtmək,kattaa
1091,bedecken::V,örtmək,peittää
1092,aufhängen::V,asmaq,ripustaa
1093,anzünden::V,yandırmaq,sytyttää
1094,aufheben::V,qaldırmaq,ylös nostaa
1095,aufheben::V,qaldırmaq,nostaa
1096,zurücklassen::V,buraxmaq,jättää
1097,verlieren::V,itirmək,kadottaa
1098,fallen lassen::V,düşürmək,pudottaa
1099,machen::V,etmək,tehdä
1100,herstellen::V,istehsal etmək,tuottaa
1101,herstellen::V,istehsal etmək,valmistaa
1102,bauen::V,tikmək,rakentaa
1103,reparieren::V,təmir etmək,korjata
1104,verbessern::V,düzəltmək,parantaa
1105,ändern::V,dəyişdirmək,muuttaa
1106,graben::V,qazımaq,kaivaa
1107,beugen::V,əymək,taivuttaa
1108,biegen::V,bükmək,taivuttaa
1109,drehen::V,döndərmək,kääntää
1110,wenden::V,çevirmək,kääntää
1111,umdrehen::V,çevirmək,kääntää
1112,heben::V,qaldırmaq,nostaa
1113,heben::V,qaldırmaq,kohottaa
1114,hochheben::V,qaldırmaq,nostaa
1115,ergreifen::V,tutmaq,tarttua
1116,halten::V,saxlamaq,pitää
1117,drücken::V,sıxmaq,painaa
1118,drücken::V,sıxmaq,puristaa
1119,schieben::V,sürmək,työntää
1120,kratzen::V,qaşımaq,raapia
1121,lecken::V,yalamaq,nuolla
1122,beißen::V,dişləmək,purra
1123,abreißen::V,qoparmaq,repiä
1124,abschneiden::V,ayırmaq,leikata poikki
1125,abschneiden::V,ayırmaq,leikata
1126,binden::V,bağlamaq,sitoa
1127,stecken::V,soxmaq,pistää
1128,brechen::V,qırmaq,murtaa
1129,klopfen::V,sındırmaq,koputtaa
1130,klopfen::V,sındırmaq,kolkuttaa
1131,hauen::V,vurmaq,lyödä
1132,kleben::V,apışdırmaq,liimata
1133,reiben::V,ovmaq,hieroa
1134,reiben::V,ovmaq,hangata
1135,streichen::V,sürtmək,sivellä
1136,schleifen::V,bülövləmək,hioa
1137,schneiden::V,kəsmək,leikata
1138,rütteln::V,sirkələmək,ravistaa
1139,schütteln::V,çalxalamaq,pudistaa
1140,schwenken::V,yelləmək,heiluttaa
1141,schütten::V,tökmək,kaataa
1142,füllen::V,doldurmaq,täyttää
1143,einwickeln::V,sarımaq,kääriä
1144,tragen::V,daşımaq,kantaa
1145,schleppen::V,sürükləmək,raahata
1146,ziehen::V,çəkmək,vetää
1147,aufbewahren::V,gizlətmək,säilyttää
1148,werfen::V,atmaq,viskata
1149,fangen::V,tutmaq,napata
1150,fangen::V,tutmaq,ottaa kiinni
1151,packen::V,yaxalamaq,tarttua
1152,verstecken::V,gizlətmək,kätkeä
1153,verstecken::V,gizlətmək,piilottaa
1154,teilen::V,bölmək,jakaa
1155,schicken::V,yollamaq,lähettää
1156,schicken::V,göndərmək,lähettää
1157,bringen::V,gətirmək,viedä
1158,hinzufügen::V,əlavə etmək,lisätä
1159,bekommen::V,almaq,saada
1160,bekommen::V,əldə etmək,saada
1161,erhalten::V,almaq,saada
1162,nehmen::V,almaq,ottaa
1163,wählen::V,seçmək,valita
1164,auswählen::V,arımaq,valikoida
1165,bewahren::V,qorumaq,säilyttää
1166,behindern::V,mane olmaq,estää
1167,verderben::V,pozmaq,pilata
1168,verderben::V,pozmaq,turmella
1169,beschädigen::V,zədələmək,vioittaa
1170,beschädigen::V,zədələmək,vahingoittaa
1171,zerbrechen::V,qırmaq,rikkoa
1172,zerbrechen::V,sındırmaq,rikkoa
1173,zerreißen::V,yırtmaq,repiä rikki
1174,zerreißen::V,yırtmaq,repiä palasiksi
1175,zerstören::V,dağıtmaq,hävittää
1176,verbrennen::V,yandırmaq,polttaa
1177,geben::V,vermək,antaa
1178,reichen::V,uzatmaq,ojentaa
1179,schenken::V,vermək,lahjoittaa
1180,versprechen::V,vəd vermək,luvata
1181,wünschen::V,arzulamaq,toivottaa
1182,loben::V,tərifləmək,ylistää
1183,küssen::V,öpmək,suudella
1184,wiegen::V,tərpətmək,tuudittaa
1185,wiegen::V,tərpətmək,keinuttaa
1186,zudecken::V,örtmək,peittää
1187,wecken::V,oyatmaq,herättää
1188,zeigen::V,göstərmək,näyttää
1189,zeigen::V,göstərmək,osoittaa
1190,führen::V,rəhbərlik etmək,johdattaa
1191,lehren::V,öyrətmək,opettaa
1192,unterrichten::V,öyrətmək,opettaa
1193,unterrichten::V,dərs vermək,opettaa
1194,aufziehen::V,tərbiyə etmək,kasvattaa
1195,leiten::V,idarə etmək,johtaa
1196,antreiben::V,bizləmək,hoputtaa
1197,lassen::V,-tırmaq,antaa
1198,einladen::V,dəvət etmək,kutsua
1199,vereinigen::V,birləşdirmək,yhdistää
1200,besuchen::V,baş çəkmək,vierailla
1201,besuchen::V,ziyarət etmək,vierailla
1202,treffen::V,rastlaşmaq,tavata
1203,treffen::V,rast gəlmək,tavata
1204,sich versammeln::V,toplanmaq,kokoontua
1205,spielen::V,oynamaq,pelata
1206,spielen::V,oynamaq,leikkiä
1207,singen::V,oxumaq,laulaa
1208,tanzen::V,oynamaq,tanssia
1209,tanzen::V,rəqs etmək,tanssia
1210,sich trennen::V,ayrılmaq,erota
1211,verlassen::V,tərk etmək,jättää
1212,retten::V,xilas etmək,pelastaa
1213,bewachen::V,gözətmək,vartioida
1214,schützen::V,qorumaq,suojella
1215,verteidigen::V,qorumaq,puolustaa
1216,sich schlagen::V,döyüşmək,tapella
1217,schießen::V,atmaq,ampua
1218,schießen::V,atəş açmaq,ampua
1219,siegen::V,yenmək,voittaa
1220,ärgern::V,acışdırmaq,ärsyttää
1221,schlagen::V,döymək,lyödä
1222,treten::V,təpmək,potkaista
1223,stechen::V,soxmaq,pistää
1224,stoßen::V,itələmək,sysätä
1225,stoßen::V,itələmək,työntää
1226,stehlen::V,çalmaq,varastaa
1227,stehlen::V,oğurlamaq,varastaa
1228,stören::V,pozmaq,häiritä
1229,belästigen::V,narahat etmək,häiritä
1230,verbergen::V,gizləmək,kätkeä
1231,täuschen::V,aldatmaq,harhauttaa
1232,betrügen::V,aldatmaq,pettää
1233,betrügen::V,aldatmaq,petkuttaa
1234,töten::V,öldürmək,tappaa
1235,wohnen::V,yaşamaq,asua
1236,arbeiten::V,işləmək,tehdä työtä
1237,arbeiten::V,işləmək,työskennellä
1238,arbeiten::V,çalışmaq,tehdä työtä
1239,arbeiten::V,çalışmaq,työskennellä
1240,sammeln::V,yığmaq,koota
1241,sammeln::V,yığmaq,kerätä
1242,sammeln::V,toplamaq,koota
1243,sammeln::V,toplamaq,kerätä
1244,pflücken::V,qoparmaq,poimia
1245,jagen::V,ovlamaq,metsästää
1246,fischen::V,balıq tutmaq,kalastaa
1247,fassen::V,tutmaq,pyydystää
1248,fassen::V,tutmaq,saalistaa
1249,hüten::V,güdmək,paimentaa
1250,treiben::V,haylamaq,ajaa
1251,anbinden::V,bağlamaq,kytkeä
1252,füttern::V,bəsləmək,ruokkia
1253,melken::V,sağmaq,lypsää
1254,hacken::V,yarmaq,hakata
1255,gießen::V,sulamaq,kastella
1256,reifen::V,dəymək,kypsyä
1257,zubereiten::V,bişirmək,valmistaa
1258,kochen::V,qaynatmaq,keittää
1259,backen::V,bişirmək,leipoa
1260,braten::V,qızartmaq,paistaa
1261,umrühren::V,qarışdırmaq,hämmentää
1262,stricken::V,hörmək,kutoa
1263,stricken::V,hörmək,neuloa
1264,nähen::V,tikmək,ommella
1265,färben::V,boyamaq,värjätä
1266,färben::V,boyamaq,värittää
1267,reinigen::V,təmizləmək,puhdistaa
1268,waschen::V,yumaq,pestä
1269,abwischen::V,silmək,pyyhkiä
1270,spülen::V,çalxamaq,huuhtoa
1271,fegen::V,süpürmək,pyyhkäistä
1272,kehren::V,süpürmək,lakaista
1273,baden::V,çimmək,kylpeä
1274,sich waschen::V,yuyunmaq,peseytyä
1275,ausziehen::V,soyunmaq,riisua
1276,anziehen::V,geymək,pukea ylleen
1277,sich anziehen::V,geyinmək,pukeutua
1278,kämmen::V,daramaq,kammata
1279,schmücken::V,bəzəmək,koristaa
1280,schmücken::V,bəzəmək,kaunistaa
1281,sagen::V,demək,sanoa
1282,sagen::V,söymek,sanoa
1283,sprechen::V,danışmaq,puhua
1284,reden::V,danışmaq,keskustella
1285,sich unterhalten::V,söhbət etmək,jutella
1286,fragen::V,soruşmaq,kysyä
1287,bitten::V,diləmək,pyytää
1288,bitten::V,xahiş etmək,pyytää
1289,erzählen::V,bəhs etmək,kertoa
1290,mitteilen::V,bildirmək,ilmoittaa
1291,nennen::V,adlandırmaq,kutsua
1292,nennen::V,adlandırmaq,nimittää
1293,rufen::V,çağırmaq,kutsua
1294,prahlen::V,öyünmək,kerskailla
1295,übersetzen::V,tərcümə etmək,kääntää
1296,denken::V,düşünmək,miettiä
1297,denken::V,düşünmək,ajatella
1298,denken::V,fikirləşmək,miettiä
1299,denken::V,fikirləşmək,ajatella
1300,glauben::V,inanmaq,uskoa
1301,bemerken::V,qeyd etmək,huomata
1302,erkennen::V,tanımaq,tunnistaa
1303,begreifen::V,anlamaq,ymmärtää
1304,verstehen::V,duymaq,ymmärtää
1305,lernen::V,öyrənmək,oppia
1306,wissen::V,bilmək,tietää
1307,sich erinnern an::V,xatırlamaq,muistaa
1308,vergessen::V,unutmaq,unohtaa
1309,messen::V,ölçmək,mitata
1310,zählen::V,saymaq,laskea
1311,rechnen::V,hesablamaq,laskea
1312,lesen::V,oxumaq,lukea
1313,malen::V,şəkil çəkmək,maalata
1314,zeichnen::V,cızmaq,piirtää
1315,zeichnen::V,cızmaq,piirustaa
1316,schreiben::V,yazmaq,kirjoittaa
1317,besitzen::V,yiyələnmək,omistaa
1318,besitzen::V,malik olmaq,omistaa
1319,kaufen::V,satın almaq,ostaa
1320,verkaufen::V,satmaq,myydä
1321,bezahlen::V,ödəmək,maksaa
1322,zahlen::V,ödəmək,maksaa
1323,beherrschen::V,idarə etmək,hallita
1324,ertragen::V,dözmək,kestää
