,Concept_ID,tt,udm
797,kaum::ADV,көчкә,муртса
798,sehr::ADV,бик,туж
799,sehr::ADV,бик,лекос
800,so::ADV,алай,озьы
801,so::ADV,алай,тазьы
802,noch::ADV,янә,на
803,noch::ADV,тагын,на
804,nur::ADV,фәкать,гинэ
805,schon::ADV,инде,ни
806,schon::ADV,инде,ини
807,wieder::ADV,янә,нош
808,wieder::ADV,янә,кайта
809,wieder::ADV,тагын,нош
810,wieder::ADV,тагын,кайта
811,vergebens::ADV,юкка,юнме
812,vor::PRP,алдыннан,азьын
813,hinter::PRP,арттан,берын
814,hinter::PRP,арттан,бӧрсьы
815,unter::PRP,астында,улын
816,durch::PRP,аша,пыр
817,durch::PRP,аша,пыртӥ
818,neben::PRP,тирәсендә,бордын
819,zwischen::PRP,арасында,вискын
820,wegen::PRP,сәбәпле,сэрен
821,dies::PRN,бу,та
822,das::PRN,ул,со
823,alles::PRN,һәммә,ваньмыз
824,ich::PRN,мин,мон
825,du::PRN,син,тон
826,er::PRN,ул,со
827,wir::PRN,без,ми
828,ihr::PRN,сез,тӥ
829,sie::PRN,ул,соос
830,was::FPRN,ни,ма
831,was::FPRN,нәрсә,ма
832,wer::FPRN,кем,кин
833,wo::FADV,кайда,кытын
834,wohin::FADV,кая,кытчы
835,wie::FADV,ничек,кызьы
836,warum::FADV,нигә,малы
837,wieviel::FNUM,ничә,кӧня
838,eins::NUM,бер,одӥг
839,zwei::NUM,ике,кык
840,drei::NUM,өч,куинь
841,vier::NUM,дүрт,ньыль
842,fünf::NUM,биш,вить
843,sechs::NUM,алты,куать
844,sieben::NUM,җиде,сизьым
845,acht::NUM,сигез,тямыс
846,neun::NUM,тугыз,укмыс
847,zehn::NUM,ун,дас
848,elf::NUM,унбер,дас одӥг
849,zwölf::NUM,унике,дас кык
850,zwanzig::NUM,егерме,кызь
851,dreißig::NUM,утыз,куамын
852,vierzig::NUM,кырык,ньыльдон
853,fünfzig::NUM,илле,витьтон
854,sechzig::NUM,алтмыш,куатьтон
855,siebzig::NUM,җитмеш,сизьымдон
856,achtzig::NUM,сиксән,тямыстон
857,neunzig::NUM,туксан,укмыстон
858,hundert::NUM,йөз,сю
859,tausend::NUM,мең,сюрс
860,und::CNJ,вә,и
861,und::CNJ,вә,но
862,oder::CNJ,яки,яке
863,oder::CNJ,яисә,яке
864,stehen::V,тору,сылыны
865,sitzen::V,утыру,пукыны
866,liegen::V,яту,кылльыны
867,hängen::V,эленү,ошкыса улыны
868,werden::V,булу,луыны
869,passieren::V,булу,луыны
870,beginnen::V,башлану,кутскыны
871,enden::V,бетү,бырыны
872,wechseln::V,үзгәртү,воштӥськыны
873,aufgehen[Sonne]::V,чыгу,ӝужаны
874,untergehen[Sonne]::V,бату,пуксьыны
875,scheinen[Sonne]::V,яктырту,пиштыны
876,scheinen[Sonne]::V,яктырту,чиляны
877,donnern::V,күкрәү,гудыръяны
878,wehen::V,исү,пелляськыны
879,strömen::V,агу,киськыны
880,strömen::V,агу,исьтӥськыны
881,fließen::V,агу,бызьыны
882,sich drehen::V,бөтерелү,берганы
883,schwanken::V,икеләнү,вошъяськыны
884,schwingen::V,тирбәлү,шонаськыны
885,fallen::V,егылу,усьыны
886,brennen::V,яну,ӝуаны
887,rauchen::V,төтәү,ӵындыны
888,rauchen::V,төтенләү,ӵындыны
889,regnen::V,яву,зорыны
890,gefrieren::V,кату,кынмыны
891,tauen::V,эрү,шунаны
892,tauen::V,эретү,шунаны
893,schmelzen::V,эрү,шунаны
894,schmelzen::V,эретү,шунаны
895,trocknen::V,кибү,куасьмыны
896,sieden::V,ургылу,пӧзьыны
897,faulen::V,черү,сисьмыны
898,verfaulen::V,черү,сисьмыны
899,reißen::V,өзелү,кеськыны
900,versinken::V,бату,выйыны
901,vergehen::V,авышу,ортчыны
902,erscheinen::V,пәйда булу,адскыны
903,verschwinden::V,югалу,бырыны
904,verschwinden::V,юк булу,бырыны
905,sinken::V,кимү,усьыны
906,sinken::V,кайту,усьыны
907,abnehmen::V,азаю,синыны
908,zunehmen::V,арту,йылыны
909,zunehmen::V,күбәю,йылыны
910,zunehmen::V,ишәю,йылыны
911,steigen::V,үсү,лӧпкыны
912,wachsen::V,үсү,будыны
913,glänzen::V,ялкылдау,чиляны
914,glänzen::V,ялкылдау,пиштыны
915,funkeln::V,ялтырау,чилекъяны
916,lärmen::V,шаулау,уретыны
917,lärmen::V,шаулау,ӵашетыны
918,läuten::V,шалтырату,жингыртыны
919,klingeln::V,шалтырату,жингыртыны
920,klirren::V,чылтырау,жильккетыны
921,brausen::V,давыллау,лекъяськыны
922,brausen::V,дулау,лекъяськыны
923,rauschen::V,кыштырдау,ӵашетыны
924,klingen::V,ишетелү,кылӥськыны
925,bellen::V,өрү,утыны
926,heulen::V,улау,вузыны
927,blasen::V,өрү,пельтыны
928,pfeifen::V,сызгырту,шуланы
929,schreien::V,кычкыру,черекъяны
930,schreien::V,кычкыру,кесяськыны
931,stöhnen::V,ыңгырашу,ӝуштыны
932,zittern::V,калтырау,дырекъяны
933,zittern::V,калтырау,куалекъяны
934,zittern::V,калтырану,дырекъяны
935,zittern::V,калтырану,куалекъяны
936,leben::V,яшәү,улыны
937,leben::V,гомер итү,улыны
938,geboren werden::V,туу,вордӥськыны
939,atmen::V,сулау,шоканы
940,trinken::V,эчү,юыны
941,essen::V,ашау,сиыны
942,schlucken::V,йоту,ньылыны
943,müde werden::V,ялыгу,жадьыны
944,müde werden::V,йөгенү,жадьыны
945,einschlafen::V,йокыга китү,умме усьыны
946,schlafen::V,йоклау,кӧлыны
947,aufwachen::V,уяну,сайканы
948,aufstehen::V,тору,султыны
949,sich erholen::V,ял алу,шутэтскыны
950,sich erholen::V,истирахәт итү,шутэтскыны
951,krank werden::V,чирләү,висьыны
952,krank sein::V,чирләү,висьыны
953,schmerzen::V,авырту,висьыны
954,husten::V,ютәлләү,кызыны
955,genesen::V,савыгу,юнматскыны
956,genesen::V,савыгу,бурмытскылыны
957,genesen::V,сәламәтләнү,юнматскыны
958,genesen::V,сәламәтләнү,бурмытскылыны
959,sterben::V,үлү,кулыны
960,sterben::V,дөнья кую,кулыны
961,sterben::V,вафат булу,кулыны
962,umkommen::V,үлү,бырыны
963,sich bewegen::V,йөрү,вырыны
964,sich rühren::V,кыймылдау,вырӟыны
965,sich rühren::V,кыймылдау,вырӟылыны
966,sich erheben::V,басу,султыны
967,sich setzen::V,утыру,пуксьыны
968,hinfallen::V,егылу,усьыны
969,laufen::V,җәяүләү,мыныны
970,schreiten::V,атлау,вамышъяны
971,spazierengehen::V,йөрү,мыныны
972,spazierengehen::V,йөрү,ветлыны
973,spazierengehen::V,йөргенү,мыныны
974,spazierengehen::V,йөргенү,ветлыны
975,eilen::V,ашыгу,дыртыны
976,sich beeilen::V,ашыгу,дыртыны
977,sich beeilen::V,кызулау,дыртыны
978,sausen::V,җилдерү,туж ӝог мыныны
979,rennen::V,йөгерү,бызьылыны
980,springen::V,сикерү,тэтчаны
981,klettern::V,үрмәләү,тубаны
982,schaukeln::V,атыну,лэйканы
983,schaukeln::V,атыну,шонаськыны
984,kriechen::V,шуышу,нюж ветлыны
985,kriechen::V,үрмәләү,нюж ветлыны
986,schwimmen::V,йөзү,уяны
987,tauchen::V,чуму,зумылыны
988,rudern::V,ишү,полсаны
989,fahren::V,бару,ветлыны
990,fliegen::V,очу,лобаны
991,gehen::V,йөрү,мыныны
992,weggehen::V,китү,кошкыны
993,abfahren::V,кузгалу,кошкыны
994,anhalten::V,тукталу,дугдыны
995,hineingehen::V,инү,пырыны
996,eintreten::V,инү,пырыны
997,kommen::V,килү,вуыны
998,kommen::V,килү,лыктыны
999,ankommen::V,бару,вуыны
1000,zurückkommen::V,кире кайту,берытскыны
1001,bleiben::V,калу,кыльыны
1002,warten::V,көтү,витьыны
1003,erwarten::V,көтү,витьыны
1004,erwarten::V,көтү,возьманы
1005,suchen::V,эзләү,утчаны
1006,finden::V,табу,шедьтыны
1007,versuchen::V,маташу,турттыны
1008,vorbereiten::V,хәзерләү,дасяны
1009,lieben::V,сөю,гажаны
1010,lieben::V,ярату,гажаны
1011,mögen::V,өнәү,яратыны
1012,lachen::V,көлү,серекъяны
1013,rühren::V,дулкынландыру,сюлме йӧтыны
1014,weinen::V,елау,бӧрдыны
1015,schimpfen::V,сүгү,даллашыны
1016,schimpfen::V,сүгенү,даллашыны
1017,sich ärgern::V,ачулану,лекъяськыны
1018,sich fürchten::V,курку,кышканы
1019,sich fürchten::V,курку,курданы
1020,fürchten::V,калтырау,курданы
1021,fürchten::V,калтырау,кышканы
1022,fürchten::V,калтырану,курданы
1023,fürchten::V,калтырану,кышканы
1024,fliehen::V,арка бирү,пегӟыны
1025,flüchten::V,качу,пегӟыны
1026,sehen::V,күрү,адӟыны
1027,anschauen::V,карау,учкыны
1028,ansehen::V,карау,учкыны
1029,ansehen::V,күзәтү,учкыны
1030,hören::V,ишетү,кылыны
1031,zuhören::V,тыңлау,кылзыны
1032,probieren::V,тату,веръяны
1033,riechen::V,иснәү,зынъяны
1034,fühlen::V,тою,шӧдыны
1035,fühlen::V,сизү,шӧдыны
1036,scheinen::V,күренү,адскыны
1037,zu sehen sein::V,күренү,адӟиськыны
1038,vernehmen::V,ишетү,кылыны
1039,frieren::V,өшү,кынмыны
1040,frieren::V,күшегү,кынмыны
1041,tun::V,итү,карыны
1042,können::V,алу,быгатыны
1043,wollen::V,теләү,потыны
1044,anfangen::V,керешү,кутскыны
1045,beenden::V,бетерү,быдтыны
1046,beenden::V,бетерү,быдэстыны
1047,beenden::V,тәмамлау,быдтыны
1048,beenden::V,тәмамлау,быдэстыны
1049,aufhören::V,бетү,дугдыны
1050,gelingen::V,уңу,быгатыны
1051,gelingen::V,уңу,луыны
1052,geraten::V,сабышу,лэсяны
1053,öffnen::V,ачу,усьтыны
1054,schließen::V,ябу,пытсаны
1055,stellen::V,кую,пуктыны
1056,setzen::V,утырту,пуктыны
1057,legen::V,яткыру,поныны
1058,berühren::V,тию,исаны
1059,verbinden::V,ялгау,герӟаны
1060,bedecken::V,өрту,пытсаны
1061,bedecken::V,каплау,пытсаны
1062,bedecken::V,томалау,пытсаны
1063,aufhängen::V,асу,ошыны
1064,anzünden::V,кабызу,ӝуатыны
1065,aufheben::V,күтәрү,ӝутыны
1066,zurücklassen::V,калдыру,кельтыны
1067,verlieren::V,югалту,ыштыны
1068,fallen lassen::V,төшерү,уськытыны
1069,machen::V,ясау,лэсьтыны
1070,machen::V,эшләү,лэсьтыны
1071,herstellen::V,ясау,лэсьтыны
1072,bauen::V,кору,пуктыны
1073,reparieren::V,төзәтү,тупатыны
1074,verbessern::V,яхшырту,умоятыны
1075,ändern::V,үзгәртү,воштыны
1076,graben::V,казу,копаны
1077,beugen::V,ию,губыртыны
1078,biegen::V,бөгү,куасаны
1079,drehen::V,бору,бергатыны
1080,drehen::V,бөтерү,бергатыны
1081,wenden::V,бору,берыктыны
1082,umdrehen::V,түнтәрү,берыктыны
1083,heben::V,күтәрү,ӝутыны
1084,hochheben::V,күтәрү,ӝутъяны
1085,ergreifen::V,эләктерү,кутыны
1086,ergreifen::V,эләктерү,кырмыны
1087,halten::V,тоту,возьыны
1088,drücken::V,кысу,зӥбыны
1089,drücken::V,кысу,пачкатыны
1090,schieben::V,кузгату,донганы
1091,kratzen::V,тырнау,вуштыны
1092,lecken::V,ялау,нюлыны
1093,beißen::V,тешләү,куртчыны
1094,abreißen::V,өзү,ишкалтыны
1095,abschneiden::V,кыю,шорыны
1096,abschneiden::V,кыю,вандыны
1097,abschneiden::V,кисү,шорыны
1098,abschneiden::V,кисү,вандыны
1099,binden::V,бәйләү,керттыны
1100,stecken::V,төртү,мертчытыны
1101,stecken::V,тыгу,мертчытыны
1102,brechen::V,сындыру,тӥяны
1103,klopfen::V,шаку,йыганы
1104,klopfen::V,шаку,шарккетыны
1105,klopfen::V,шакылдау,йыганы
1106,klopfen::V,шакылдау,шарккетыны
1107,hauen::V,кыйнау,жугыны
1108,hauen::V,кыйнау,тышканы
1109,kleben::V,ябыштыру,лякыны
1110,reiben::V,ышку,зыраны
1111,reiben::V,ышку,вуштыны
1112,streichen::V,ягу,зыраны
1113,schleifen::V,кайрау,шерыны
1114,schneiden::V,кисү,вандыны
1115,rütteln::V,селкетү,зуркатыны
1116,schütteln::V,селкетү,куалекъятыны
1117,schwenken::V,болгау,шонаны
1118,schütten::V,кою,лэзьыны
1119,füllen::V,тутыру,тырмытыны
1120,einwickeln::V,төрү,биньыны
1121,tragen::V,ташу,нуыны
1122,schleppen::V,сөйрәү,кыскыны
1123,schleppen::V,өстерәү,кыскыны
1124,ziehen::V,тарту,кыскыны
1125,aufbewahren::V,саклау,возьыны
1126,werfen::V,ыргыту,куяны
1127,werfen::V,ыргыту,лэзяны
1128,fangen::V,тоту,кутыны
1129,packen::V,эләктерү,кутыны
1130,packen::V,эләктерү,кырмыны
1131,verstecken::V,яшерү,ватыны
1132,teilen::V,бүлү,люкыны
1133,schicken::V,җибәрү,ыстыны
1134,bringen::V,китерү,вайыны
1135,hinzufügen::V,өстәү,ватсаны
1136,bekommen::V,алу,басьтыны
1137,erhalten::V,алу,басьтыны
1138,nehmen::V,алу,кутыны
1139,nehmen::V,алу,басьтыны
1140,wählen::V,сайлау,бырйыны
1141,auswählen::V,сайлау,бырйыны
1142,bewahren::V,саклау,возьыны
1143,behindern::V,комачаулау,могӟытыны
1144,verderben::V,бозу,сӧрыны
1145,beschädigen::V,бозу,урод лэсьтыны
1146,zerbrechen::V,вату,сӧрыны
1147,zerreißen::V,өзү,кесяны
1148,zerreißen::V,ерту,кесяны
1149,zerstören::V,җимерү,куашкатыны
1150,verbrennen::V,яндыру,сутыны
1151,verbrennen::V,көйдерү,сутыны
1152,geben::V,бирү,сётыны
1153,reichen::V,тапшыру,сётыны
1154,schenken::V,бүләкләү,кузьманы
1155,versprechen::V,вәгъдә бирү,кыл сётыны
1156,wünschen::V,котлау,сӥзьыны
1157,loben::V,мактау,ушъяны
1158,küssen::V,үбү,чупаны
1159,wiegen::V,тирбәтү,веттаны
1160,wiegen::V,тирбәтү,лэйкатыны
1161,zudecken::V,ябу,шобыртыны
1162,zudecken::V,бөркәү,шобыртыны
1163,wecken::V,уяту,сайкатыны
1164,zeigen::V,күрсәтү,возьматыны
1165,führen::V,йөртү,нуыны
1166,lehren::V,өйрәтү,дышетыны
1167,unterrichten::V,укыту,дышетыны
1168,aufziehen::V,асрау,будэтыны
1169,leiten::V,җитәкләү,кивалтыны
1170,antreiben::V,куалау,дыртытыны
1171,antreiben::V,әйдәләү,дыртытыны
1172,antreiben::V,ашыктыру,дыртытыны
1173,lassen::V,мәҗбүр итү,-ытыны
1174,einladen::V,чакыру,ӧтьыны
1175,vereinigen::V,берләштерү,огазеяны
1176,besuchen::V,керешү,адӟыськыны
1177,treffen::V,очрату,пумитаны
1178,sich versammeln::V,җыелышу,люкаськыны
1179,spielen::V,уйнау,шудыны
1180,singen::V,җырлау,кырӟаны
1181,tanzen::V,бию,эктыны
1182,sich trennen::V,аерылу,люкиськыны
1183,sich trennen::V,ташлашу,люкиськыны
1184,verlassen::V,ташлау,куштыны
1185,verlassen::V,калдыру,куштыны
1186,retten::V,коткару,утьыны
1187,bewachen::V,каравыллау,возьманы
1188,schützen::V,ышыклау,утялтыны
1189,verteidigen::V,яклау,возьманы
1190,verteidigen::V,саклау,возьманы
1191,sich schlagen::V,сугышу,жугиськыны
1192,schießen::V,ату,ыбылӥськны
1193,siegen::V,җиңү,вормыны
1194,ärgern::V,ачуландыру,вожпоттыны
1195,schlagen::V,ору,жуккыны
1196,schlagen::V,бәрү,жуккыны
1197,schlagen::V,тукмау,жуккыны
1198,treten::V,тибү,лёганы
1199,stechen::V,кадау,бышкалтыны
1200,stoßen::V,этү,донгыны
1201,stehlen::V,урлау,вораны
1202,stehlen::V,урлау,лушканы
1203,stören::V,комачаулау,люкетыны
1204,belästigen::V,борчу,акыльтыны
1205,belästigen::V,борчу,вукылмыны
1206,belästigen::V,билмазалау,акыльтыны
1207,belästigen::V,билмазалау,вукылмыны
1208,verbergen::V,яшерү,ватыны
1209,täuschen::V,алдату,алданы
1210,betrügen::V,хәрәмләшү,пӧяны
1211,töten::V,үтерү,виыны
1212,wohnen::V,яшәү,улыны
1213,arbeiten::V,эшләү,ужаны
1214,sammeln::V,туплау,бичаны
1215,pflücken::V,өзү,ишкыны
1216,jagen::V,аулау,пӧйшураны
1217,fischen::V,балык тоту,чорыганы
1218,fassen::V,тоту,кутыны
1219,hüten::V,көтү,возьманы
1220,treiben::V,куалау,улляны
1221,anbinden::V,бәйләү,думыны
1222,füttern::V,туйдыру,сюдыны
1223,melken::V,саву,кыскыны
1224,hacken::V,чабу,кораны
1225,gießen::V,сугару,киськаны
1226,reifen::V,җитешү,вуыны
1227,reifen::V,җитешү,кисьманы
1228,zubereiten::V,пешеренү,лесьтыны
1229,kochen::V,пешерү,пӧзьтыны
1230,kochen::V,кайнату,пӧзьтыны
1231,backen::V,пешерү,пыжыны
1232,braten::V,куыру,пыжыны
1233,braten::V,кыздыру,пыжыны
1234,umrühren::V,бутау,сураны
1235,umrühren::V,болгату,сураны
1236,stricken::V,бәйләү,керттыны
1237,nähen::V,тегү,вурыны
1238,färben::V,ману,буяны
1239,reinigen::V,чистарту,сузяны
1240,waschen::V,юу,мисьтаськыны
1241,abwischen::V,сөртү,ӵушылыны
1242,spülen::V,чайкау,гылъяны
1243,fegen::V,себерү,ӵужыны
1244,kehren::V,себерү,ӵужыны
1245,baden::V,коену,пыласькыны
1246,sich waschen::V,юыну,пыласькыны
1247,ausziehen::V,чишенү,кыльыны
1248,anziehen::V,кию,дӥсяны
1249,sich anziehen::V,киенү,дӥсьяськыны
1250,kämmen::V,тарау,сынаны
1251,schmücken::V,бизәү,чеберъяны
1252,schmücken::V,бизәкләү,чеберъяны
1253,sagen::V,дию,шуыны
1254,sagen::V,дию,вераны
1255,sagen::V,әйтү,шуыны
1256,sagen::V,әйтү,вераны
1257,sprechen::V,сөйләү,вераськыны
1258,sprechen::V,сөйләшү,вераськыны
1259,reden::V,сөйләү,вераськыны
1260,sich unterhalten::V,сөйләшү,вераськыны
1261,fragen::V,сорау,юаны
1262,fragen::V,сорашу,юаны
1263,bitten::V,үтенү,курыны
1264,erzählen::V,сөйләү,вераны
1265,erzählen::V,сөйләү,мадьыны
1266,mitteilen::V,белдерү,ивортыны
1267,nennen::V,дию,шуыны
1268,rufen::V,дәшү,ӧтьыны
1269,prahlen::V,мактану,ушъяськыны
1270,prahlen::V,шапырыну,ушъяськыны
1271,übersetzen::V,күчерү,берыктыны
1272,denken::V,уйлау,малпаны
1273,glauben::V,инану,оскыны
1274,bemerken::V,искәрү,адӟыны
1275,erkennen::V,тану,тодыны
1276,begreifen::V,аңлау,валаны
1277,begreifen::V,төшенү,валаны
1278,verstehen::V,аңлау,валаны
1279,verstehen::V,төшенү,валаны
1280,lernen::V,уку,дышетскыны
1281,lernen::V,өйрәнү,дышетскыны
1282,wissen::V,белү,тодыны
1283,sich erinnern an::V,хәтерләү,тодэ вайыны
1284,vergessen::V,оныту,вунэтыны
1285,messen::V,үлчәү,мертаны
1286,zählen::V,санау,лыдъяны
1287,rechnen::V,исәпләү,лыдъяны
1288,lesen::V,уку,лыдӟыны
1289,malen::V,рәсем ясау,суреданы
1290,malen::V,сурәт ясау,суреданы
1291,malen::V,сурәтләү,суреданы
1292,zeichnen::V,язу-сызу,суреданы
1293,zeichnen::V,сурәт ясау,суреданы
1294,schreiben::V,язу,гожъяны
1295,besitzen::V,биләү,луыны
1296,kaufen::V,алу,басьтыны
1297,verkaufen::V,сату,вузаны
1298,bezahlen::V,түләү,тырыны
1299,zahlen::V,түләү,тырыны
1300,beherrschen::V,ия булу,кузёяськыны
1301,ertragen::V,чыдау,чиданы
