,Concept_ID,la,bg
859,neunzig::NUM,nonaginta,деветдесет
860,hundert::NUM,centum,сто
861,tausend::NUM,mille,хиляда
862,und::CNJ,et,а
863,und::CNJ,et,та
864,und::CNJ,-que,а
865,und::CNJ,-que,та
866,oder::CNJ,vel,или
867,stehen::V,stare,стоя
868,sitzen::V,sedere,седя
869,liegen::V,iacere,лежа
870,hängen::V,pendere,вися
871,werden::V,fieri,бъда
872,werden::V,fieri,стана
873,passieren::V,accidere,случа се
874,beginnen::V,incipere,започна
875,enden::V,finem habere,свърша
876,wechseln::V,mutari,променям
877,aufgehen[Sonne]::V,oriri,изгрея
878,untergehen[Sonne]::V,occidere,заляза
879,scheinen[Sonne]::V,lucere,грея
880,scheinen[Sonne]::V,lucere,светя
881,donnern::V,tonare,гърмя
882,wehen::V,flare,вея
883,wehen::V,flare,духам
884,strömen::V,fluere,тека
885,strömen::V,fluere,лея се
886,fließen::V,manare,тека
887,sich drehen::V,torqueri,въртя се
888,schwanken::V,vacillare,клатя се
889,schwingen::V,vibrare,трептя
890,fallen::V,cadere,падам
891,brennen::V,ardere,горя
892,rauchen::V,fumare,димя
893,regnen::V,pluere,вали дъжд
894,gefrieren::V,congelari,замръзна
895,tauen::V,rorare,топя се
896,schmelzen::V,liquescere,разтопя се
897,trocknen::V,arescere,съхна
898,sieden::V,fervere,вря
899,sieden::V,fervere,кипя
900,faulen::V,putescere,гния
901,verfaulen::V,putescere,изгния
902,reißen::V,scindi,напукам се
903,versinken::V,mergi,потъна
904,vergehen::V,praeterire,минавам
905,erscheinen::V,apparere,явя се
906,verschwinden::V,discedere,изчезна
907,sinken::V,labi,падна
908,abnehmen::V,deminui,отслабна
909,zunehmen::V,augeri,нарасна
910,steigen::V,augescere,увелича се
911,steigen::V,augescere,покачвам се
912,wachsen::V,crescere,раста
913,glänzen::V,splendere,лъщя
914,glänzen::V,splendere,блестя
915,funkeln::V,micare,искря
916,lärmen::V,strepere,шумя
917,läuten::V,sonare,звъня
918,klingeln::V,tinnire,звъня
919,klirren::V,crepare,звънтя
920,klirren::V,crepare,дрънкам
921,brausen::V,saevire,буча
922,rauschen::V,crepare,шумя
923,klingen::V,sonare,звуча
924,bellen::V,latrare,лая
925,heulen::V,ululare,вия
926,heulen::V,ululare,рева
927,blasen::V,flare,духна
928,pfeifen::V,sibilare,свиря
929,schreien::V,clamare,крещя
930,stöhnen::V,gemere,стена
931,stöhnen::V,gemere,пъшкам
932,zittern::V,tremere,треперя
933,zittern::V,trepidare,треперя
934,leben::V,vivere,живея
935,geboren werden::V,nasci,родя се
936,atmen::V,spirare,дишам
937,trinken::V,bibere,пия
938,essen::V,edere,ям
939,schlucken::V,devorare,гълтам
940,müde werden::V,fatigari,уморя се
941,einschlafen::V,obdormiscere,заспя
942,schlafen::V,dormire,спя
943,aufwachen::V,expergisci,събудя се
944,aufstehen::V,exsurgere,стана
945,sich erholen::V,se reficere,отдъхвам си
946,krank werden::V,aegrescere,заболея
947,krank sein::V,aegrotare,боледувам
948,schmerzen::V,dolere,боля
949,husten::V,tussire,кашлям
950,genesen::V,convalescere,оздравея
951,sterben::V,mori,умра
952,umkommen::V,perire,загина
953,sich bewegen::V,se movere,движа се
954,sich bewegen::V,se movere,мърдам се
955,sich rühren::V,micare,движа се
956,sich erheben::V,surgere,стана
957,sich setzen::V,considere,седна
958,hinfallen::V,cadere,падна
959,laufen::V,vadere,ходя
960,schreiten::V,gradi,крача
961,spazierengehen::V,ambulare,разхождам се
962,eilen::V,properare,бързам
963,sich beeilen::V,festinare,побързам
964,sausen::V,currere,тичам
965,rennen::V,currere,бягам
966,springen::V,salire,скачам
967,klettern::V,niti,катеря се
968,schaukeln::V,oscillare,люлея се
969,kriechen::V,repere,лазя
970,kriechen::V,repere,пълзя
971,kriechen::V,serpere,лазя
972,kriechen::V,serpere,пълзя
973,schwimmen::V,nare,плувам
974,schwimmen::V,natare,плувам
975,tauchen::V,mergere,гмуркам се
976,rudern::V,remigare,греба
977,fahren::V,vehi,пътувам
978,fliegen::V,volare,летя
979,fliegen::V,volare,хвърча
980,gehen::V,ire,ида
981,gehen::V,ire,вървя
982,gehen::V,vadere,ида
983,gehen::V,vadere,вървя
984,weggehen::V,abire,отида си
985,weggehen::V,discedere,отида си
986,abfahren::V,proficisci,отпътувам
987,anhalten::V,consistere,спра се
988,hineingehen::V,inire,влизам
989,hineingehen::V,ingredi,влизам
990,eintreten::V,intrare,вляза
991,kommen::V,venire,ида
992,kommen::V,venire,дойда
993,ankommen::V,advenire,пристигна
994,zurückkommen::V,revenire,върна се
995,bleiben::V,manere,остана
996,warten::V,opperiri,чакам
997,erwarten::V,opperiri,очаквам
998,erwarten::V,expectare,очаквам
999,suchen::V,quaerere,търся
1000,finden::V,reperire,намеря
1001,versuchen::V,conari,опитам
1002,versuchen::V,temptare,опитам
1003,vorbereiten::V,parare,подготвя
1004,lieben::V,amare,любя
1005,mögen::V,amare,обичам
1006,lachen::V,ridere,смея се
1007,rühren::V,commovere,трогна
1008,weinen::V,flere,плача
1009,schimpfen::V,increpare,ругая
1010,schimpfen::V,increpare,псувам
1011,sich ärgern::V,indignari,ядосам се
1012,sich fürchten::V,vereri,боя се
1013,sich fürchten::V,vereri,страхувам се
1014,fürchten::V,timere,боя се от
1015,fürchten::V,timere,страхувам се от
1016,fliehen::V,fugere,бягам
1017,flüchten::V,effugere,бягам
1018,flüchten::V,effugere,избягам
1019,sehen::V,videre,видя
1020,anschauen::V,aspectare,гледам
1021,ansehen::V,spectare,поглеждам
1022,hören::V,audire,чувам
1023,zuhören::V,auscultare,слушам
1024,probieren::V,gustare,опитам
1025,riechen::V,olfacere,подуша
1026,fühlen::V,sentire,усещам
1027,fühlen::V,sentire,чувствувам
1028,scheinen::V,videri,изглеждам
1029,zu sehen sein::V,conspici,виждам се
1030,vernehmen::V,comperire,доловя
1031,frieren::V,algere,мръзна
1032,tun::V,facere,правя
1033,können::V,posse,мога
1034,wollen::V,velle,ща
1035,wollen::V,velle,искам
1036,anfangen::V,incipere,започна
1037,beenden::V,finire,свърша
1038,beenden::V,finire,завърша
1039,aufhören::V,desistere,престана
1040,gelingen::V,contingere,успея
1041,gelingen::V,contingere,сполуча
1042,geraten::V,evenire,удам се
1043,öffnen::V,aperire,отворя
1044,schließen::V,claudere,затворя
1045,stellen::V,sistere,поставя
1046,setzen::V,ponere,туря
1047,legen::V,ponere,сложа
1048,legen::V,ponere,слагам
1049,berühren::V,tangere,докосна
1050,verbinden::V,iungere,свържа
1051,bedecken::V,tegere,покрия
1052,bedecken::V,operire,покрия
1053,aufhängen::V,suspendere,закача
1054,anzünden::V,accendere,запаля
1055,anzünden::V,inflammare,запаля
1056,aufheben::V,tollere,вдигна
1057,aufheben::V,tollere,повдигна
1058,zurücklassen::V,relinquere,оставя
1059,verlieren::V,perdere,загубя
1060,verlieren::V,amittere,загубя
1061,fallen lassen::V,dimittere,изпусна
1062,machen::V,facere,направя
1063,herstellen::V,fabricare,произведа
1064,bauen::V,construere,строя
1065,reparieren::V,reparare,поправя
1066,verbessern::V,emendare,подобря
1067,ändern::V,mutare,променя
1068,graben::V,fodere,копая
1069,beugen::V,flectere,прегъна
1070,biegen::V,curvare,прегъна
1071,drehen::V,torquere,въртя
1072,wenden::V,vertere,обърна
1073,umdrehen::V,convertere,обърна
1074,heben::V,tollere,вдигам
1075,hochheben::V,levare,издигна
1076,ergreifen::V,capessere,хвана
1077,ergreifen::V,capessere,обхвана
1078,halten::V,tenere,държа
1079,drücken::V,premere,натискам
1080,drücken::V,premere,притискам
1081,schieben::V,promovere,тикам
1082,kratzen::V,radere,одраскам
1083,lecken::V,lambere,лижа
1084,lecken::V,lambere,ближа
1085,beißen::V,mordere,хапя
1086,beißen::V,mordere,ухапя
1087,abreißen::V,avellere,откъсна
1088,abschneiden::V,desecare,отрежа
1089,binden::V,ligare,вържа
1090,stecken::V,inserere,пъхна
1091,brechen::V,rumpere,троша
1092,klopfen::V,pultare,чукам
1093,hauen::V,ferire,бия
1094,kleben::V,agglutinare,лепя
1095,kleben::V,agglutinare,залепя
1096,reiben::V,terere,трия
1097,reiben::V,terere,търкам
1098,streichen::V,oblinere,намажа
1099,schleifen::V,acuere,остря
1100,schneiden::V,secare,режа
1101,rütteln::V,quassare,разтърсвам
1102,schütteln::V,quatere,клатя
1103,schütteln::V,quatere,друсам
1104,schwenken::V,ventilare,размахам
1105,schütten::V,fundere,сипя
1106,füllen::V,complere,напълня
1107,einwickeln::V,involvere,увия
1108,einwickeln::V,involvere,завия
1109,tragen::V,ferre,нося
1110,tragen::V,portare,нося
1111,schleppen::V,pertrahere,влача
1112,ziehen::V,trahere,тегля
1113,ziehen::V,trahere,дръпна
1114,aufbewahren::V,asservare,съхраня
1115,werfen::V,iacere,хвърля
1116,fangen::V,capere,ловя
1117,fangen::V,capere,уловя
1118,packen::V,capessere,хвана
1119,verstecken::V,abdere,крия
1120,verstecken::V,abdere,скрия
1121,teilen::V,partiri,разделя
1122,teilen::V,dividere,разделя
1123,schicken::V,mittere,изпращам
1124,bringen::V,apportare,донеса
1125,hinzufügen::V,addere,прибавя
1126,bekommen::V,adipisci,сдобия се
1127,erhalten::V,accipere,получа
1128,nehmen::V,sumere,взема
1129,wählen::V,eligere,избирам
1130,auswählen::V,deligere,избера
1131,bewahren::V,conservare,пазя
1132,behindern::V,impedire,преча
1133,behindern::V,impedire,спъвам
1134,verderben::V,corrumpere,разваля
1135,beschädigen::V,laedere,повредя
1136,zerbrechen::V,rumpere,счупя
1137,zerbrechen::V,frangere,счупя
1138,zerreißen::V,discindere,скъсам
1139,zerstören::V,delere,разруша
1140,verbrennen::V,urere,изгоря
1141,verbrennen::V,cremare,изгоря
1142,geben::V,dare,дам
1143,reichen::V,praebere,подам
1144,schenken::V,donare,подаря
1145,schenken::V,largiri,подаря
1146,versprechen::V,polliceri,обещая
1147,versprechen::V,promittere,обещая
1148,loben::V,laudare,хваля
1149,küssen::V,osculari,целувам
1150,zudecken::V,tegere,покрия
1151,wecken::V,excitare,събудя
1152,zeigen::V,monstrare,покажа
1153,führen::V,ducere,водя
1154,führen::V,ducere,заведа
1155,lehren::V,docere,уча
1156,unterrichten::V,instituere,преподавам
1157,aufziehen::V,nutrire,отгледам
1158,leiten::V,ducere,ръководя
1159,leiten::V,ducere,управлявам
1160,antreiben::V,incitare,подкарвам
1161,lassen::V,iubere,накарам
1162,einladen::V,invitare,поканя
1163,vereinigen::V,coniungere,съединя
1164,besuchen::V,visere,посетя
1165,treffen::V,convenire,срещна
1166,sich versammeln::V,convenire,събера се
1167,spielen::V,ludere,играя
1168,singen::V,cantare,пея
1169,tanzen::V,saltare,танцувам
1170,sich trennen::V,digredi,разделя се
1171,sich trennen::V,discedere,разделя се
1172,verlassen::V,deserere,напусна
1173,verlassen::V,relinquere,напусна
1174,retten::V,servare,спася
1175,bewachen::V,custodire,охранявам
1176,schützen::V,tueri,запазя
1177,schützen::V,tutari,запазя
1178,verteidigen::V,defendere,защитя
1179,sich schlagen::V,luctari,бия се
1180,schießen::V,iaculari,стрелям
1181,siegen::V,vincere,победя
1182,ärgern::V,irritare,ядосам
1183,schlagen::V,ferire,бия
1184,schlagen::V,ferire,ударя
1185,treten::V,calcare,ритам
1186,stechen::V,pungere,бодна
1187,stoßen::V,tundere,бутна
1188,stoßen::V,tundere,блъсна
1189,stehlen::V,furari,
1190,stören::V,turbare,смутя
1191,belästigen::V,obtundere,отегча
1192,belästigen::V,obtundere,безпокоя
1193,verbergen::V,celare,скрия
1194,verbergen::V,occultare,скрия
1195,täuschen::V,fallere,измамя
1196,betrügen::V,fraudare,измамя
1197,töten::V,necare,убия
1198,töten::V,necare,умъртвя
1199,töten::V,caedere,убия
1200,töten::V,caedere,умъртвя
1201,wohnen::V,habitare,живея
1202,arbeiten::V,laborare,работя
1203,sammeln::V,colligere,събера
1204,pflücken::V,carpere,бера
1205,pflücken::V,carpere,откъсна
1206,jagen::V,venari,ловувам
1207,fischen::V,piscari,ловя риба
1208,fassen::V,capere,хвана
1209,hüten::V,custodire,пазя
1210,treiben::V,agere,карам
1211,anbinden::V,alligare,завържа
1212,füttern::V,nutrire,храня
1213,melken::V,mulgere,доя
1214,hacken::V,findere,сека
1215,gießen::V,rigare,полея
1216,reifen::V,maturescere,узрея
1217,zubereiten::V,apparare,приготвя
1218,kochen::V,coquere,варя
1219,backen::V,coquere,пека
1220,braten::V,torrere,пържа
1221,umrühren::V,commovere,разбъркам
1222,stricken::V,texere,плета
1223,nähen::V,suere,шия
1224,färben::V,tingere,боядисам
1225,reinigen::V,purgare,почистя
1226,waschen::V,lavare,мия
1227,waschen::V,lavare,пера
1228,abwischen::V,abstergere,избърша
1229,spülen::V,perluere,плакна
1230,fegen::V,verrere,измета
1231,kehren::V,purgare,мета
1232,baden::V,lavari,къпя се
1233,sich waschen::V,lavari,мия се
1234,ausziehen::V,exuere,съблека
1235,anziehen::V,induere,облека
1236,sich anziehen::V,vestiri,облека се
1237,kämmen::V,pectere,реша
1238,kämmen::V,pectere,вчеша
1239,schmücken::V,ornare,накича
1240,schmücken::V,decorare,накича
1241,sagen::V,dicere,кажа
1242,sprechen::V,fari,говоря
1243,reden::V,loqui,говоря
1244,sich unterhalten::V,colloqui,разговарям
1245,sich unterhalten::V,disputare,разговарям
1246,fragen::V,rogare,запитам
1247,fragen::V,quaerere,запитам
1248,bitten::V,orare,моля
1249,bitten::V,rogare,моля
1250,erzählen::V,narrare,разкажа
1251,mitteilen::V,communicare,съобщя
1252,nennen::V,appellare,нарека
1253,rufen::V,vocare,викам
1254,rufen::V,vocare,повикам
1255,prahlen::V,gloriari,хваля се
1256,übersetzen::V,vertere,преведа
1257,denken::V,cogitare,мисля
1258,glauben::V,credere,вярвам
1259,bemerken::V,animadvertere,забележа
1260,erkennen::V,cognoscere,позная
1261,begreifen::V,comprehendere,схвана
1262,verstehen::V,intellegere,разбера
1263,lernen::V,discere,уча се
1264,wissen::V,scire,зная
1265,sich erinnern an::V,meminisse,спомня си за
1266,vergessen::V,oblivisci,забравя
1267,messen::V,metiri,меря
1268,zählen::V,numerare,броя
1269,rechnen::V,reri,сметна
1270,rechnen::V,calculare,сметна
1271,lesen::V,legere,чета
1272,malen::V,pingere,рисувам
1273,zeichnen::V,scribere,рисувам
1274,schreiben::V,scribere,пиша
1275,besitzen::V,possidere,имам
1276,besitzen::V,possidere,притежавам
1277,kaufen::V,emere,купя
1278,kaufen::V,emere,купувам
1279,verkaufen::V,vendere,продам
1280,bezahlen::V,pendere,заплатя
1281,zahlen::V,solvere,платя
1282,beherrschen::V,regere,владея
1283,beherrschen::V,imperare,владея
1284,ertragen::V,tolerare,понеса
1285,ertragen::V,sustinere,понеса
1286,wünschen::V,,желая
1287,wiegen::V,,люлея
