,Concept_ID,bg,cy
831,niemals::ADV,никога,ni ... erioed
832,hier::ADV,тук,yma
833,hier::ADV,тука,yma
834,hierhin::ADV,насам,hyd yma
835,von hier::ADV,оттук,oddi yma
836,von hier::ADV,оттука,oddi yma
837,dort::ADV,там,acw
838,dorthin::ADV,натам,tuag yno
839,dorthin::ADV,нататък,tuag yno
840,geradeaus::ADV,направо,syth ymlaen
841,vorwärts::ADV,напред,ymlaen
842,rückwärts::ADV,назад,yn ôl
843,zurück::ADV,обратно,yn ôl
844,unten::ADV,долу,isod
845,unten::ADV,долу,oddi tanodd
846,hinab::ADV,надолу,i lawr
847,hinab::ADV,надолу,i waered
848,oben::ADV,горе,fry
849,hinauf::ADV,нагоре,i fyny
850,hinauf::ADV,нагоре,i'r lan
851,überall::ADV,навсякъде,ym mhobman
852,nicht::ADV,не,ni
853,nicht::ADV,не,nid
854,ein wenig::ADV,малко,tipyn
855,ein wenig::ADV,малко,ychydig
856,kaum::ADV,едва,prin
857,kaum::ADV,едвам,prin
858,sehr::ADV,много,iawn
859,sehr::ADV,твърде,iawn
860,so::ADV,тъй,fel
861,so::ADV,тъй,felly
862,so::ADV,така,fel
863,so::ADV,така,felly
864,noch::ADV,още,eto
865,nur::ADV,само,yn unig
866,schon::ADV,вече,eisoes
867,schon::ADV,вече,yn barod
868,wieder::ADV,пак,drachefn
869,wieder::ADV,отново,drachefn
870,vergebens::ADV,напразно,yn ofer
871,vor::PRP,пред,o flaen
872,hinter::PRP,зад,ar ôl
873,unter::PRP,под,islaw
874,durch::PRP,през,trwy
875,neben::PRP,до,ar bwys
876,neben::PRP,при,ar bwys
877,zwischen::PRP,между,rhwng
878,zwischen::PRP,между,cydrhwng
879,zwischen::PRP,помежду,rhwng
880,zwischen::PRP,помежду,cydrhwng
881,wegen::PRP,заради,o achos
882,wegen::PRP,заради,oherwydd
883,dies::PRN,този,hyn
884,das::PRN,туй,hynny
885,das::PRN,това,hynny
886,alles::PRN,всичко,popeth
887,ich::PRN,аз,fi
888,du::PRN,ти,ti
889,er::PRN,той,fe
890,wir::PRN,ние,ni
891,ihr::PRN,вие,chi
892,sie::PRN,те,hwy
893,was::FPRN,що,pa beth
894,was::FPRN,какво,pa beth
895,wer::FPRN,кой,pwy
896,wo::FADV,къде,ble
897,wo::FADV,къде,ym mha le
898,wohin::FADV,накъде,i ble
899,wohin::FADV,накъде,i ba le
900,wohin::FADV,накъдето,i ble
901,wohin::FADV,накъдето,i ba le
902,wie::FADV,как,sut
903,warum::FADV,защо,pam
904,wieviel::FNUM,колко,faint
905,eins::NUM,един,un
906,zwei::NUM,два,dau
907,drei::NUM,три,tri
908,vier::NUM,четири,pedwar
909,fünf::NUM,пет,pump
910,sechs::NUM,шест,chwech
911,sieben::NUM,седем,saith
912,acht::NUM,осем,wyth
913,neun::NUM,девет,naw
914,zehn::NUM,десет,deg
915,elf::NUM,единайсет,un ar ddeg
916,elf::NUM,единадесет,un ar ddeg
917,zwölf::NUM,дванайсет,deuddeg
918,zwölf::NUM,дванайсет,un deg dau
919,zwölf::NUM,дванадесет,deuddeg
920,zwölf::NUM,дванадесет,un deg dau
921,zwanzig::NUM,двайсет,ugain
922,zwanzig::NUM,двадесет,ugain
923,dreißig::NUM,тридесет,tri deg
924,dreißig::NUM,тридесет,deg ar hugain
925,vierzig::NUM,четиридесет,deugain
926,fünfzig::NUM,петдесет,hanner cant
927,sechzig::NUM,шестдесет,chwe deg
928,siebzig::NUM,седемдесет,saith deg
929,siebzig::NUM,седемдесет,deg a thrigain
930,achtzig::NUM,осемдесет,wyth deg
931,achtzig::NUM,осемдесет,pedar ugain
932,neunzig::NUM,деветдесет,naw deg
933,neunzig::NUM,деветдесет,deg a phedwar ugain
934,hundert::NUM,сто,cant
935,tausend::NUM,хиляда,mil
936,und::CNJ,а,a
937,und::CNJ,та,a
938,oder::CNJ,или,neu
939,stehen::V,стоя,sefyll
940,sitzen::V,седя,eistedd
941,liegen::V,лежа,gorwedd
942,hängen::V,вися,hongian
943,werden::V,бъда,dod yn
944,werden::V,бъда,mynd yn
945,werden::V,стана,dod yn
946,werden::V,стана,mynd yn
947,passieren::V,случа се,digwydd
948,beginnen::V,започна,cychwyn
949,enden::V,свърша,gorffen
950,wechseln::V,променям,newid
951,aufgehen[Sonne]::V,изгрея,codi
952,untergehen[Sonne]::V,заляза,machlud
953,scheinen[Sonne]::V,грея,tywynnu
954,scheinen[Sonne]::V,светя,tywynnu
955,donnern::V,гърмя,taranu
956,wehen::V,вея,chwythu
957,wehen::V,духам,chwythu
958,strömen::V,тека,ffrydio
959,strömen::V,лея се,ffrydio
960,fließen::V,тека,llifo
961,sich drehen::V,въртя се,troi
962,sich drehen::V,въртя се,cylchdroi
963,schwanken::V,клатя се,siglo
964,schwingen::V,трептя,siglo
965,fallen::V,падам,cwympo
966,brennen::V,горя,llosgi
967,rauchen::V,димя,mygu
968,regnen::V,вали дъжд,glawio
969,gefrieren::V,замръзна,rhewi
970,tauen::V,топя се,toddi
971,tauen::V,топя се,meirioli
972,schmelzen::V,разтопя се,toddi
973,trocknen::V,съхна,sychu
974,sieden::V,вря,berwi
975,sieden::V,кипя,berwi
976,faulen::V,гния,pydru
977,faulen::V,гния,braenu
978,verfaulen::V,изгния,pydru
979,verfaulen::V,изгния,dadfeilio
980,reißen::V,напукам се,clecian
981,reißen::V,напукам се,torri'n glats
982,versinken::V,потъна,suddo
983,vergehen::V,минавам,myned heibio
984,vergehen::V,минавам,pasio
985,erscheinen::V,явя се,ymddangos
986,verschwinden::V,изчезна,diflannu
987,sinken::V,падна,syrthio
988,abnehmen::V,отслабна,lleihau
989,zunehmen::V,нарасна,cynyddu
990,steigen::V,увелича се,codi
991,steigen::V,покачвам се,codi
992,wachsen::V,раста,tyfu
993,glänzen::V,лъщя,disgleirio
994,glänzen::V,блестя,disgleirio
995,funkeln::V,искря,pefrio
996,lärmen::V,шумя,cadw sŵn
997,lärmen::V,шумя,gwneud twrw
998,läuten::V,звъня,canu
999,klingeln::V,звъня,canu
1000,klingeln::V,звъня,seinio
1001,klirren::V,звънтя,tincian
1002,klirren::V,дрънкам,tincian
1003,brausen::V,буча,rhuo
1004,rauschen::V,шумя,siffrwd
1005,rauschen::V,шумя,chwithrwd
1006,klingen::V,звуча,seinio
1007,bellen::V,лая,cyfarth
1008,heulen::V,вия,udo
1009,heulen::V,вия,oernadu
1010,heulen::V,рева,udo
1011,heulen::V,рева,oernadu
1012,blasen::V,духна,chwythu
1013,pfeifen::V,свиря,chwibanu
1014,schreien::V,крещя,gweiddi
1015,schreien::V,крещя,bloeddio
1016,stöhnen::V,стена,griddfan
1017,stöhnen::V,пъшкам,griddfan
1018,zittern::V,треперя,crynu
1019,leben::V,живея,byw
1020,geboren werden::V,родя се,cael eich geni
1021,atmen::V,дишам,anadlu
1022,trinken::V,пия,yfed
1023,essen::V,ям,bwyta
1024,schlucken::V,гълтам,llyncu
1025,müde werden::V,уморя се,blino
1026,einschlafen::V,заспя,mynd i gysgu
1027,einschlafen::V,заспя,syrthio i gysgu
1028,schlafen::V,спя,huno
1029,schlafen::V,спя,cysgu
1030,aufwachen::V,събудя се,dihuno
1031,aufstehen::V,стана,codi
1032,sich erholen::V,отдъхвам си,ymlacio
1033,sich erholen::V,отдъхвам си,dadflino
1034,krank werden::V,заболея,mynd yn sâl
1035,krank werden::V,заболея,mynd yn wael
1036,krank sein::V,боледувам,gwaelu
1037,schmerzen::V,боля,brifo
1038,husten::V,кашлям,pesychu
1039,genesen::V,оздравея,gwella
1040,genesen::V,оздравея,cael yn ôl
1041,sterben::V,умра,marw
1042,umkommen::V,загина,trengi
1043,sich bewegen::V,движа се,symud
1044,sich bewegen::V,мърдам се,symud
1045,sich rühren::V,движа се,syflyd
1046,sich erheben::V,стана,codi
1047,sich setzen::V,седна,eistedd
1048,hinfallen::V,падна,cwympo
1049,laufen::V,ходя,cerdded
1050,schreiten::V,крача,camu
1051,spazierengehen::V,разхождам се,mynd am dro
1052,eilen::V,бързам,rhuthro
1053,sich beeilen::V,побързам,brysio
1054,sausen::V,тичам,rhuthro
1055,rennen::V,бягам,rhedeg
1056,springen::V,скачам,llamu
1057,springen::V,скачам,neidio
1058,klettern::V,катеря се,dringo
1059,schaukeln::V,люлея се,siglo
1060,kriechen::V,лазя,cropian
1061,kriechen::V,пълзя,cropian
1062,schwimmen::V,плувам,nofio
1063,tauchen::V,гмуркам се,plymio
1064,tauchen::V,гмуркам се,ymsuddo
1065,rudern::V,греба,rhwyfo
1066,fahren::V,пътувам,gyrru
1067,fahren::V,пътувам,dreifio
1068,fliegen::V,летя,hedfan
1069,fliegen::V,хвърча,hedfan
1070,gehen::V,ида,mynd
1071,gehen::V,вървя,mynd
1072,weggehen::V,отида си,mynd
1073,weggehen::V,отида си,ymadael
1074,abfahren::V,отпътувам,ymadael
1075,anhalten::V,спра се,stopio
1076,hineingehen::V,влизам,mynd i mewn
1077,eintreten::V,вляза,mynd i
1078,kommen::V,ида,dod
1079,kommen::V,дойда,dod
1080,ankommen::V,пристигна,cyrraedd
1081,zurückkommen::V,върна се,dychwelyd
1082,bleiben::V,остана,aros
1083,bleiben::V,остана,sefyll
1084,warten::V,чакам,aros
1085,warten::V,чакам,disgwyl
1086,erwarten::V,очаквам,disgwyl
1087,suchen::V,търся,chwilio am
1088,finden::V,намеря,darganfod
1089,versuchen::V,опитам,profi
1090,versuchen::V,опитам,ceisio
1091,vorbereiten::V,подготвя,paratoi
1092,lieben::V,любя,caru
1093,mögen::V,обичам,hoffi
1094,lachen::V,смея се,chwerthin
1095,rühren::V,трогна,cynhyrfu
1096,weinen::V,плача,wylo
1097,weinen::V,плача,llefain
1098,schimpfen::V,ругая,grwgnach
1099,schimpfen::V,псувам,grwgnach
1100,sich ärgern::V,ядосам се,gofidio
1101,sich fürchten::V,боя се,ofni
1102,sich fürchten::V,страхувам се,ofni
1103,fürchten::V,боя се от,arswydo
1104,fürchten::V,страхувам се от,arswydo
1105,fliehen::V,бягам,ffoi
1106,flüchten::V,бягам,dianc
1107,flüchten::V,избягам,dianc
1108,sehen::V,видя,gweld
1109,anschauen::V,гледам,syllu
1110,anschauen::V,гледам,edrych
1111,ansehen::V,поглеждам,gwylio
1112,hören::V,чувам,clywed
1113,zuhören::V,слушам,gwrando
1114,probieren::V,опитам,profi
1115,riechen::V,подуша,arogli
1116,fühlen::V,усещам,teimlo
1117,fühlen::V,усещам,clywed
1118,fühlen::V,чувствувам,teimlo
1119,fühlen::V,чувствувам,clywed
1120,scheinen::V,изглеждам,ymddangos
1121,zu sehen sein::V,виждам се,dod i'r golwg
1122,vernehmen::V,доловя,clywed sôn am
1123,frieren::V,мръзна,bod yn oer
1124,tun::V,правя,gwneud
1125,können::V,мога,gallu
1126,wollen::V,ща,bod mewn angen
1127,wollen::V,искам,bod mewn angen
1128,anfangen::V,започна,dechrau
1129,beenden::V,свърша,darfod
1130,beenden::V,свърша,gorffen
1131,beenden::V,завърша,darfod
1132,beenden::V,завърша,gorffen
1133,aufhören::V,престана,peidio
1134,gelingen::V,успея,llwyddo
1135,gelingen::V,сполуча,llwyddo
1136,geraten::V,удам се,diweddu
1137,öffnen::V,отворя,agor
1138,schließen::V,затворя,cau
1139,stellen::V,поставя,gosod
1140,setzen::V,туря,gosod
1141,legen::V,сложа,gosod
1142,legen::V,слагам,gosod
1143,berühren::V,докосна,cyffwrdd
1144,verbinden::V,свържа,cysylltu
1145,bedecken::V,покрия,gorchuddio
1146,aufhängen::V,закача,crogi
1147,aufhängen::V,закача,hongian
1148,anzünden::V,запаля,cynnau
1149,aufheben::V,вдигна,codi
1150,aufheben::V,повдигна,codi
1151,zurücklassen::V,оставя,gadael
1152,verlieren::V,загубя,colli
1153,fallen lassen::V,изпусна,gollwng
1154,machen::V,направя,gwneud
1155,herstellen::V,произведа,cynhyrchu
1156,bauen::V,строя,adeiladu
1157,reparieren::V,поправя,trwsio
1158,reparieren::V,поправя,atgyweirio
1159,verbessern::V,подобря,diwygio
1160,ändern::V,променя,altro
1161,graben::V,копая,palu
1162,graben::V,копая,cloddio
1163,beugen::V,прегъна,plygu
1164,biegen::V,прегъна,plygu
1165,drehen::V,въртя,troelli
1166,wenden::V,обърна,troi
1167,umdrehen::V,обърна,troi
1168,heben::V,вдигам,codi
1169,hochheben::V,издигна,dyrchafu
1170,ergreifen::V,хвана,gafael
1171,ergreifen::V,обхвана,gafael
1172,halten::V,държа,dal
1173,drücken::V,натискам,pwyso
1174,drücken::V,натискам,gwasgu
1175,drücken::V,притискам,pwyso
1176,drücken::V,притискам,gwasgu
1177,schieben::V,тикам,gwthio
1178,kratzen::V,одраскам,crafu
1179,lecken::V,лижа,llyfu
1180,lecken::V,ближа,llyfu
1181,beißen::V,хапя,cnoi
1182,beißen::V,хапя,brathu
1183,beißen::V,ухапя,cnoi
1184,beißen::V,ухапя,brathu
1185,abreißen::V,откъсна,tynnu ymaith
1186,abschneiden::V,отрежа,torri
1187,binden::V,вържа,clymu
1188,stecken::V,пъхна,plannu
1189,brechen::V,троша,torri
1190,klopfen::V,чукам,taro
1191,hauen::V,бия,taro
1192,kleben::V,лепя,gludio
1193,kleben::V,залепя,gludio
1194,reiben::V,трия,rhwbio
1195,reiben::V,търкам,rhwbio
1196,streichen::V,намажа,taenu
1197,schleifen::V,остря,hogi
1198,schneiden::V,режа,torri
1199,rütteln::V,разтърсвам,ysgytio
1200,schütteln::V,клатя,siglo
1201,schütteln::V,клатя,ysgwyd
1202,schütteln::V,друсам,siglo
1203,schütteln::V,друсам,ysgwyd
1204,schwenken::V,размахам,siglo
1205,schütten::V,сипя,tywallt
1206,füllen::V,напълня,llenwi
1207,einwickeln::V,увия,lapio
1208,einwickeln::V,завия,lapio
1209,tragen::V,нося,cludo
1210,schleppen::V,влача,llusgo
1211,ziehen::V,тегля,tynnu
1212,ziehen::V,дръпна,tynnu
1213,aufbewahren::V,съхраня,cadw
1214,werfen::V,хвърля,taflu
1215,fangen::V,ловя,dal
1216,fangen::V,уловя,dal
1217,packen::V,хвана,cipio
1218,packen::V,хвана,crafangu
1219,verstecken::V,крия,celu
1220,verstecken::V,крия,cuddio
1221,verstecken::V,скрия,celu
1222,verstecken::V,скрия,cuddio
1223,teilen::V,разделя,rhannu
1224,schicken::V,изпращам,anfon
1225,bringen::V,донеса,dod â
1226,hinzufügen::V,прибавя,chwanegu
1227,bekommen::V,сдобия се,cael
1228,erhalten::V,получа,derbyn
1229,nehmen::V,взема,cymryd
1230,wählen::V,избирам,dewis
1231,auswählen::V,избера,dethol
1232,bewahren::V,пазя,cadw
1233,behindern::V,преча,atal
1234,behindern::V,преча,rhwystro
1235,behindern::V,спъвам,atal
1236,behindern::V,спъвам,rhwystro
1237,verderben::V,разваля,difetha
1238,beschädigen::V,повредя,niweidio
1239,zerbrechen::V,счупя,torri
1240,zerreißen::V,скъсам,rhwygo
1241,zerstören::V,разруша,dinistrio
1242,verbrennen::V,изгоря,llosgi
1243,geben::V,дам,rhoi
1244,reichen::V,подам,estyn
1245,schenken::V,подаря,rhoddi
1246,versprechen::V,обещая,addo
1247,wünschen::V,желая,dymuno
1248,loben::V,хваля,canmol
1249,küssen::V,целувам,cusanu
1250,wiegen::V,люлея,siglo
1251,zudecken::V,покрия,gorchuddio
1252,wecken::V,събудя,deffro
1253,zeigen::V,покажа,dangos
1254,führen::V,водя,arwain
1255,führen::V,заведа,arwain
1256,lehren::V,уча,dysgu
1257,unterrichten::V,преподавам,hyfforddi
1258,aufziehen::V,отгледам,dod i fyny
1259,leiten::V,ръководя,arwain
1260,leiten::V,управлявам,arwain
1261,antreiben::V,подкарвам,annog
1262,lassen::V,накарам,gadael
1263,einladen::V,поканя,gwahodd
1264,vereinigen::V,съединя,uno
1265,vereinigen::V,съединя,cyfuno
1266,besuchen::V,посетя,ymweld â
1267,treffen::V,срещна,cwrdd
1268,treffen::V,срещна,cyfarfod
1269,sich versammeln::V,събера се,casglu
1270,sich versammeln::V,събера се,cynnull
1271,spielen::V,играя,chwarae
1272,singen::V,пея,canu
1273,tanzen::V,танцувам,dawnsio
1274,sich trennen::V,разделя се,ymwahanu
1275,verlassen::V,напусна,gadael
1276,retten::V,спася,achub
1277,bewachen::V,охранявам,gwarchod
1278,schützen::V,запазя,noddi
1279,verteidigen::V,защитя,amddiffyn
1280,sich schlagen::V,бия се,ffraeo
1281,sich schlagen::V,бия се,terfysgu
1282,schießen::V,стрелям,saethu
1283,siegen::V,победя,ennill
1284,ärgern::V,ядосам,cythruddo
1285,schlagen::V,бия,curo
1286,schlagen::V,ударя,curo
1287,treten::V,ритам,cicio
1288,stechen::V,бодна,pigo
1289,stoßen::V,бутна,gwthio
1290,stoßen::V,блъсна,gwthio
1291,stören::V,смутя,aflonyddu
1292,belästigen::V,отегча,trafferthu
1293,belästigen::V,безпокоя,trafferthu
1294,verbergen::V,скрия,cuddio
1295,täuschen::V,измамя,twyllo
1296,betrügen::V,измамя,hocedu
1297,töten::V,убия,lladd
1298,töten::V,умъртвя,lladd
1299,wohnen::V,живея,byw
1300,arbeiten::V,работя,gweithio
1301,sammeln::V,събера,casglu
1302,pflücken::V,бера,casglu
1303,pflücken::V,откъсна,casglu
1304,jagen::V,ловувам,hela
1305,fischen::V,ловя риба,pysgota
1306,fassen::V,хвана,dal
1307,hüten::V,пазя,bugeilio
1308,treiben::V,карам,gyrru
1309,anbinden::V,завържа,clymu
1310,füttern::V,храня,porthi
1311,melken::V,доя,godro
1312,hacken::V,сека,torri
1313,gießen::V,полея,dyfrhau
1314,reifen::V,узрея,aeddfedu
1315,zubereiten::V,приготвя,coginio
1316,kochen::V,варя,berwi
1317,backen::V,пека,pobi
1318,backen::V,пека,crasu
1319,braten::V,пържа,ffrio
1320,umrühren::V,разбъркам,cyffroi
1321,stricken::V,плета,gwau
1322,nähen::V,шия,gwnïo
1323,färben::V,боядисам,lliwio
1324,reinigen::V,почистя,glanhau
1325,waschen::V,мия,golchi
1326,waschen::V,пера,golchi
1327,abwischen::V,избърша,sychu
1328,spülen::V,плакна,streulio
1329,fegen::V,измета,ysgubo
1330,kehren::V,мета,ysgubo
1331,baden::V,къпя се,cael bath
1332,sich waschen::V,мия се,ymolchi
1333,ausziehen::V,съблека,tynnu
1334,anziehen::V,облека,gwisgo
1335,sich anziehen::V,облека се,ymwisgo
1336,kämmen::V,реша,cribo
1337,kämmen::V,вчеша,cribo
1338,schmücken::V,накича,harddu
1339,schmücken::V,накича,addurno
1340,sagen::V,кажа,dweud
1341,sprechen::V,говоря,llefaru
1342,reden::V,говоря,siarad
1343,sich unterhalten::V,разговарям,sgwrsio
1344,fragen::V,запитам,gofyn
1345,bitten::V,моля,gofyn am
1346,erzählen::V,разкажа,dweud
1347,mitteilen::V,съобщя,cyfleu
1348,nennen::V,нарека,enwi
1349,rufen::V,викам,galw
1350,rufen::V,повикам,galw
1351,prahlen::V,хваля се,brolio
1352,prahlen::V,хваля се,ymffrostio
1353,übersetzen::V,преведа,cyfieithu
1354,denken::V,мисля,meddwl
1355,glauben::V,вярвам,credu
1356,glauben::V,вярвам,coelio
1357,bemerken::V,забележа,sylwi
1358,erkennen::V,позная,adnabod
1359,begreifen::V,схвана,amgyffred
1360,verstehen::V,разбера,deall
1361,lernen::V,уча се,dysgu
1362,wissen::V,зная,gwybod
1363,sich erinnern an::V,спомня си за,cofio
1364,vergessen::V,забравя,anghofio
1365,messen::V,меря,mesur
1366,zählen::V,броя,cyfrif
1367,rechnen::V,сметна,cyfrifo
1368,lesen::V,чета,darllen
1369,malen::V,рисувам,peintio
1370,zeichnen::V,рисувам,tynnu
1371,schreiben::V,пиша,ysgrifennu
1372,besitzen::V,имам,meddu
1373,besitzen::V,притежавам,meddu
1374,kaufen::V,купя,prynu
1375,kaufen::V,купувам,prynu
1376,verkaufen::V,продам,gwerthu
1377,bezahlen::V,заплатя,talu am
1378,zahlen::V,платя,talu
1379,beherrschen::V,владея,rheoli
1380,beherrschen::V,владея,llywodraethu
1381,ertragen::V,понеса,dioddef
1382,Platte::N,,llech
1383,Stütze::N,,ateg
1384,Stütze::N,,cynhalydd
1385,stehlen::V,,dwyn
1386,stehlen::V,,lladrata
