,Concept_ID,se,no
4081,hübsch::A,muččâd,pen
4082,hübsch::A,mooččâd,pen
4083,hübsch::A,мо̄джесь,pen
4084,böse::A,vesties,slem
4085,böse::A,bahá,slem
4086,böse::A,bahá,slem
4087,böse::A,paa,slem
4088,böse::A,ilbâd,slem
4089,böse::A,paas,slem
4090,böse::A,ilbbâd,slem
4091,böse::A,поасс,slem
4092,böse::A,кэ̄рряй,slem
4093,dumm::A,gåffoeh,dum
4094,dumm::A,jalla,dum
4095,dumm::A,doavki,dum
4096,dumm::A,tuhme,dum
4097,dumm::A,tu´hmm,dum
4098,dumm::A,о̄менэш,dum
4099,dumm::A,то̄ӆӆкхем,dum
4100,faul::A,aeblehts,lat
4101,faul::A,aeblehts,doven
4102,faul::A,lájkke,lat
4103,faul::A,lájkke,doven
4104,faul::A,láiki,lat
4105,faul::A,láiki,doven
4106,faul::A,läški,lat
4107,faul::A,läški,doven
4108,faul::A,lä´šǩǩ,lat
4109,faul::A,lä´šǩǩ,doven
4110,faul::A,ла̄шькесь,lat
4111,faul::A,ла̄шькесь,doven
4112,fleißig::A,rudtjege,flittig
4113,fleißig::A,vïssjeles,flittig
4114,fleißig::A,vissjal,flittig
4115,fleißig::A,viššal,flittig
4116,fleißig::A,doaimmalaš,flittig
4117,fleißig::A,viššâl,flittig
4118,fleißig::A,re´ttev,flittig
4119,geizig::A,saejkies,gjerrig
4120,geizig::A,hánes,gjerrig
4121,geizig::A,gáhcci,gjerrig
4122,geizig::A,gárži,gjerrig
4123,geizig::A,käcci,gjerrig
4124,geizig::A,häänis,gjerrig
4125,geizig::A,kä´cc,gjerrig
4126,geizig::A,сыннҍ,gjerrig
4127,geizig::A,скухьпесь,gjerrig
4128,klug::A,vihtehks,klok
4129,klug::A,vijses,klok
4130,klug::A,jiermmá,klok
4131,klug::A,fihtolaš,klok
4132,klug::A,jiä'rmálâš,klok
4133,klug::A,hitrai,klok
4134,klug::A,то̄ӆӆкэш,klok
4135,klug::A,вӣллвэсь,klok
4136,geschickt::A,tjiehpies,hendig
4137,geschickt::A,tjiehpies,skikket
4138,geschickt::A,tjiehppe,hendig
4139,geschickt::A,tjiehppe,skikket
4140,geschickt::A,čeahppi,hendig
4141,geschickt::A,čeahppi,skikket
4142,geschickt::A,čeppi,hendig
4143,geschickt::A,čeppi,skikket
4144,geschickt::A,čeä´p'p,hendig
4145,geschickt::A,čeä´p'p,skikket
4146,geschickt::A,чепесь,hendig
4147,geschickt::A,чепесь,skikket
4148,lieb::A,boerehks,kjær
4149,lieb::A,boerehks,snill
4150,lieb::A,lådje,kjær
4151,lieb::A,lådje,snill
4152,lieb::A,gieres,kjær
4153,lieb::A,gieres,snill
4154,lieb::A,ráhkis,kjær
4155,lieb::A,ráhkis,snill
4156,lieb::A,láđis,kjær
4157,lieb::A,láđis,snill
4158,lieb::A,räähis,kjær
4159,lieb::A,räähis,snill
4160,lieb::A,pue´rr,kjær
4161,lieb::A,pue´rr,snill
4162,lieb::A,rää´ǩǩes,kjær
4163,lieb::A,rää´ǩǩes,snill
4164,lieb::A,мӣлса,kjær
4165,lieb::A,мӣлса,snill
4166,lustig::A,lustes,morsom
4167,lustig::A,suohtas,morsom
4168,lustig::A,hávski,morsom
4169,lustig::A,hitruu,morsom
4170,lustig::A,iilooš,morsom
4171,lustig::A,hää´sǩ,morsom
4172,lustig::A,viä´s'sel,morsom
4173,lustig::A,руэняс,morsom
4174,sanft::A,lïemkeds,blid
4175,sanft::A,lines,blid
4176,sanft::A,lágŋet,blid
4177,sanft::A,linis,blid
4178,sanft::A,láđis,blid
4179,sanft::A,liägus,blid
4180,sanft::A,pivvâl,blid
4181,sanft::A,heä´nn,blid
4182,sanft::A,э̄йвсесь,blid
4183,krank::A,skïemtje,syk
4184,krank::A,skibás,syk
4185,krank::A,buohcci,syk
4186,krank::A,pyec'cee,syk
4187,krank::A,puõcci,syk
4188,krank::A,panntiõrvas,syk
4189,krank::A,кэ̄бп,syk
4190,nackt::A,båadtsoeh,naken
4191,nackt::A,rihtso,naken
4192,nackt::A,álás,naken
4193,nackt::A,pie'tittem,naken
4194,nackt::A,piät'táá,naken
4195,nackt::A,päälljas,naken
4196,nackt::A,пефта,naken
4197,nackt::A,па̄льяс,naken
4198,traurig::A,håjnoes,sørgmodig
4199,traurig::A,suohtas,sørgmodig
4200,traurig::A,hådje,sørgmodig
4201,traurig::A,ahkit,sørgmodig
4202,traurig::A,ahheev,sørgmodig
4203,traurig::A,â´ǩǩed,sørgmodig
4204,traurig::A,чуэввесь,sørgmodig
4205,lebendig::A,jielije,levende
4206,lebendig::A,viesso,levende
4207,lebendig::A,ealli,levende
4208,lebendig::A,eeleev,levende
4209,lebendig::A,jie´lli,levende
4210,lebendig::A,е̄лльгденҍ,levende
4211,gut::A,buerie,god
4212,gut::A,buorre,god
4213,gut::A,buorre,god
4214,gut::A,pyeṛi,god
4215,gut::A,šiõǥǥ,god
4216,gut::A,pue´rr,god
4217,gut::A,шувв,god
4218,gut::A,пуррь,god
4219,schlecht::A,nåake,dårlig
4220,schlecht::A,skraape,dårlig
4221,schlecht::A,mådtan,dårlig
4222,schlecht::A,nievrre,dårlig
4223,schlecht::A,headju,dårlig
4224,schlecht::A,heittot,dårlig
4225,schlecht::A,hyeṇi,dårlig
4226,schlecht::A,niev'ri,dårlig
4227,schlecht::A,hue´nn,dårlig
4228,schlecht::A,нюэссь,dårlig
4229,schlecht::A,ню̄э̄зесь,dårlig
4230,richtig::A,rïekte,riktig
4231,richtig::A,duolla,riktig
4232,richtig::A,rievtes,riktig
4233,richtig::A,riekta,riktig
4234,richtig::A,vuoi'gâ,riktig
4235,richtig::A,vuõiǥâs,riktig
4236,richtig::A,вӯййк,riktig
4237,richtig::A,вӯйкэсс,riktig
4238,schlimm::A,nåake,slem
4239,schlimm::A,bahá,slem
4240,schlimm::A,vearrái,slem
4241,schlimm::A,niev'ri,slem
4242,schlimm::A,neu´rr,slem
4243,schlimm::A,ню̄э̄зесь,slem
4244,wahr::A,saetnies,sann
4245,wahr::A,sádnes,sann
4246,wahr::A,duohta,sann
4247,wahr::A,tuotâ,sann
4248,wahr::A,tuõtt,sann
4249,wahr::A,вӯйкас,sann
4250,alt::A,båeries,gammel
4251,alt::A,oames,gammel
4252,alt::A,boaris,gammel
4253,alt::A,uámis,gammel
4254,alt::A,vuä´mes,gammel
4255,alt::A,вуэммь,gammel
4256,neu::A,orre,ny
4257,neu::A,ådås,ny
4258,neu::A,ođas,ny
4259,neu::A,uuđâs,ny
4260,neu::A,oođâs,ny
4261,neu::A,о̄дт,ny
4262,ehemalig::A,evtebe,forhenværende
4263,ehemalig::A,åvdep,forhenværende
4264,ehemalig::A,dološ,forhenværende
4265,ehemalig::A,oovdiš,forhenværende
4266,ehemalig::A,tuâl'jõž,forhenværende
4267,ehemalig::A,туллъя,forhenværende
4268,ehemalig::A,э̄ввтлэсь,forhenværende
4269,alt[Lebewesen]::A,voeres,gammel
4270,alt[Lebewesen]::A,vuoras,gammel
4271,alt[Lebewesen]::A,boares,gammel
4272,alt[Lebewesen]::A,vuoras,gammel
4273,alt[Lebewesen]::A,puáris,gammel
4274,alt[Lebewesen]::A,puä´res,gammel
4275,alt[Lebewesen]::A,пуэресь,gammel
4276,jung::A,noere,ung
4277,jung::A,nuorra,ung
4278,jung::A,nuorra,ung
4279,jung::A,nuoṛâ,ung
4280,jung::A,nuõrr,ung
4281,jung::A,нӯрр,ung
4282,arm::A,giefies,fattig
4283,arm::A,hædjo,fattig
4284,arm::A,geafi,fattig
4285,arm::A,kevhi,fattig
4286,arm::A,ǩeeu´h,fattig
4287,arm::A,ва̄йваш,fattig
4288,reich::A,ræjhkoes,rik
4289,reich::A,boanndá,rik
4290,reich::A,rikkis,rik
4291,reich::A,riges,rik
4292,reich::A,ree´ǧǧes,rik
4293,reich::A,ва̄птэк,rik
4294,bekannt::A,åehpies,kjent
4295,bekannt::A,oahpes,kjent
4296,bekannt::A,dieđus,kjent
4297,bekannt::A,uápis,kjent
4298,bekannt::A,tuubdâs,kjent
4299,bekannt::A,toobdâs,kjent
4300,bekannt::A,томтас,kjent
4301,berühmt::A,byögke,berømt
4302,berühmt::A,mihtos,berømt
4303,berühmt::A,beakkán,berømt
4304,berühmt::A,beakkálmas,berømt
4305,berühmt::A,mááinuh,berømt
4306,berühmt::A,peeggâlm,berømt
4307,berühmt::A,snäätnai,berømt
4308,berühmt::A,куллъей,berømt
4309,fremd::A,ammes,fremmed
4310,fremd::A,amás,fremmed
4311,fremd::A,vieres,fremmed
4312,fremd::A,amas,fremmed
4313,fremd::A,vie'res,fremmed
4314,fremd::A,puigâ,fremmed
4315,fremd::A,vee´res,fremmed
4316,fremd::A,е̄ххк,fremmed
4317,fremd::A,вӣресь,fremmed
4318,verschieden::A,ovmese,forskjellig
4319,verschieden::A,moattelágásj,forskjellig
4320,verschieden::A,iesjgeŋgalágásj,forskjellig
4321,verschieden::A,eará,forskjellig
4322,verschieden::A,eresláván,forskjellig
4323,verschieden::A,jee´res,forskjellig
4324,verschieden::A,jee´resnallšem,forskjellig
4325,verschieden::A,югке,forskjellig
4326,verschieden::A,югкеналшэм,forskjellig
4327,nah::A,gietskies,nær
4328,nah::A,lahka,nær
4329,nah::A,lagas,nær
4330,nah::A,a'ldemuš,nær
4331,nah::A,âlddlõs,nær
4332,nah::A,альтэсь,nær
4333,fern::A,gahkese,fjern
4334,fern::A,guhkken,fjern
4335,fern::A,gáiddus,fjern
4336,fern::A,kuhás,fjern
4337,fern::A,ku´ǩes,fjern
4338,fern::A,туммплэсь,fjern
4339,linker::A,gårroeh,venstre
4340,linker::A,gåro,venstre
4341,linker::A,gurut,venstre
4342,linker::A,čižet,venstre
4343,linker::A,či´ǯǯ,venstre
4344,linker::A,чинч,venstre
4345,rechter::A,åelkies,høyre
4346,rechter::A,oalges,høyre
4347,rechter::A,olgeš,høyre
4348,rechter::A,uál'gis,høyre
4349,rechter::A,vuõiǥâs,høyre
4350,rechter::A,вуэлькесь,høyre
4351,anderer::A,jeatjebe,annen
4352,anderer::A,nubbe,annen
4353,anderer::A,eará,annen
4354,anderer::A,nubbi,annen
4355,anderer::A,nubbe,annen
4356,anderer::A,nu´bb,annen
4357,anderer::A,jee´res,annen
4358,anderer::A,мудта,annen
4359,anderer::A,е̄ресь,annen
4360,erster::A,voestes,første
4361,erster::A,vuostasj,første
4362,erster::A,vuosttaš,første
4363,erster::A,vuos'muš,første
4364,erster::A,vuõs's,første
4365,erster::A,õõu´dmõs,første
4366,erster::A,авьтмусс,første
4367,zweiter::A,mubpie,annen
4368,zweiter::A,nubbe,annen
4369,zweiter::A,nubbi,annen
4370,zweiter::A,nubbe,annen
4371,zweiter::A,nu´bb,annen
4372,zweiter::A,ныммьп,annen
4373,dritter::A,gåalmede,tredje
4374,dritter::A,goalmát,tredje
4375,dritter::A,goalmmát,tredje
4376,dritter::A,kuálmád,tredje
4377,dritter::A,kuälmad,tredje
4378,dritter::A,кӯа̄ллмант,tredje
4379,letzter::A,minngemes,sist
4380,letzter::A,maŋemus,sist
4381,letzter::A,maŋimus,sist
4382,letzter::A,majemuš,sist
4383,letzter::A,mââi´mõs,sist
4384,letzter::A,маӈьмусс,sist
4385,allein::ADV,oktegh,alene
4386,allein::ADV,oktegimse,alene
4387,allein::ADV,oktebisnie,alene
4388,allein::ADV,aktu,alene
4389,allein::ADV,okto,alene
4390,allein::ADV,ohtuu,alene
4391,allein::ADV,õhttu,alene
4392,allein::ADV,о̄ххтэ,alene
4393,zusammen::ADV,ektine,sammen
4394,zusammen::ADV,ektesne,sammen
4395,zusammen::ADV,tjåenghkesne,sammen
4396,zusammen::ADV,siegen,sammen
4397,zusammen::ADV,oktan,sammen
4398,zusammen::ADV,ovttas,sammen
4399,zusammen::ADV,čoahkis,sammen
4400,zusammen::ADV,oovtâst,sammen
4401,zusammen::ADV,õõutsââ´jest,sammen
4402,zusammen::ADV,аххтан,sammen
4403,zusammen::ADV,эфтэсьт,sammen
4404,lange::ADV,guhkiem,lenge
4405,lange::ADV,guhkev,lenge
4406,lange::ADV,mælggadav,lenge
4407,lange::ADV,guhká,lenge
4408,lange::ADV,kuhe,lenge
4409,lange::ADV,kuhháá,lenge
4410,lange::ADV,kuu´ǩǩ,lenge
4411,lange::ADV,кугкь,lenge
4412,plötzlich::ADV,faahketji,plutselig
4413,plötzlich::ADV,hæhkkat,plutselig
4414,plötzlich::ADV,fáhkkestaga,plutselig
4415,plötzlich::ADV,fakkist,plutselig
4416,plötzlich::ADV,kruu´ta,plutselig
4417,plötzlich::ADV,а̄йнханна,plutselig
4418,sofort::ADV,dallegh,straks
4419,sofort::ADV,dalá,straks
4420,sofort::ADV,dalánagi,straks
4421,sofort::ADV,dakkavide,straks
4422,sofort::ADV,dakkaviđe,straks
4423,sofort::ADV,tállán,straks
4424,sofort::ADV,naraaz,straks
4425,sofort::ADV,атть,straks
4426,später::ADV,mænngan ,senere
4427,später::ADV,maŋŋebut,senere
4428,später::ADV,maŋŋel,senere
4429,später::ADV,maŋ̣eláá,senere
4430,später::ADV,mâ´ŋŋlakast,senere
4431,später::ADV,маӈӈа,senere
4432,jetzt::ADV,daelie,nå
4433,jetzt::ADV,dal,nå
4434,jetzt::ADV,dal,nå
4435,jetzt::ADV,tääl,nå
4436,jetzt::ADV,ââ´n,nå
4437,jetzt::ADV,атть,nå
4438,heute::ADV,daenbien,i dag
4439,heute::ADV,uddni,i dag
4440,heute::ADV,odne,i dag
4441,heute::ADV,onne,i dag
4442,heute::ADV,tä´bbe,i dag
4443,heute::ADV,та̄ррьм,i dag
4444,morgen::ADV,jirreden,i morgen
4445,morgen::ADV,idet,i morgen
4446,morgen::ADV,ihttin,i morgen
4447,morgen::ADV,itten,i morgen
4448,morgen::ADV,jâđđa,i morgen
4449,morgen::ADV,янта,i morgen
4450,bald::ADV,varke,snart
4451,bald::ADV,ruvva,snart
4452,bald::ADV,farga,snart
4453,bald::ADV,vorgâ,snart
4454,bald::ADV,sõrgg,snart
4455,bald::ADV,вэхтэнне,snart
4456,dann::ADV,die,så
4457,dann::ADV,dalloj,så
4458,dann::ADV,de,så
4459,dann::ADV,te,så
4460,dann::ADV,de,så
4461,dann::ADV,teä,så
4462,dann::ADV,â´tte,så
4463,dann::ADV,те,så
4464,gestern::ADV,jååktan,i går
4465,gestern::ADV,iektu,i går
4466,gestern::ADV,ikte,i går
4467,gestern::ADV,jieh't,i går
4468,gestern::ADV,jåhtta,i går
4469,gestern::ADV,яххта,i går
4470,einst::ADV,dejpeli,engang
4471,einst::ADV,åvdebut,engang
4472,einst::ADV,áigi,engang
4473,einst::ADV,dolin,engang
4474,einst::ADV,tovle,engang
4475,einst::ADV,tuu´l,engang
4476,einst::ADV,э̄ххьтэшьт,engang
4477,damals::ADV,aejkien,den gang
4478,damals::ADV,dalloj,den gang
4479,damals::ADV,dalle,den gang
4480,damals::ADV,talle,den gang
4481,damals::ADV,te´l,den gang
4482,damals::ADV,teä´l,den gang
4483,damals::ADV,танна,den gang
4484,danach::ADV,mïnngesne,deretter
4485,danach::ADV,dan maŋŋela,deretter
4486,danach::ADV,maŋŋil,deretter
4487,danach::ADV,das maŋŋá,deretter
4488,danach::ADV,maŋ̣a,deretter
4489,danach::ADV,mâ´ŋŋlest,deretter
4490,danach::ADV,маӈӈа,deretter
4491,vorher::ADV,aarebi,før
4492,vorher::ADV,aarebi,i forveien
4493,vorher::ADV,åvddål,før
4494,vorher::ADV,åvddål,i forveien
4495,vorher::ADV,árat,før
4496,vorher::ADV,árat,i forveien
4497,vorher::ADV,ovdâl,før
4498,vorher::ADV,ovdâl,i forveien
4499,vorher::ADV,ouddâl,før
4500,vorher::ADV,ouddâl,i forveien
4501,vorher::ADV,а̄йка,før
4502,vorher::ADV,а̄йка,i forveien
4503,zuerst::ADV,voestegh,først
4504,zuerst::ADV,álgon,først
4505,zuerst::ADV,vuos,først
4506,zuerst::ADV,vuohččan,først
4507,zuerst::ADV,vuoč'čin,først
4508,zuerst::ADV,vuõ´ste,først
4509,zuerst::ADV,vuõs'smõõssân,først
4510,zuerst::ADV,э̄ввтла,først
4511,zuerst::ADV,э̄ввтэль,først
4512,einmal::ADV,ikth,en gang
4513,einmal::ADV,akti,en gang
4514,einmal::ADV,okte,en gang
4515,einmal::ADV,ohtii,en gang
4516,einmal::ADV,kojo,en gang
4517,einmal::ADV,måttmešt,en gang
4518,einmal::ADV,э̄фт вэ̄рр,en gang
4519,manchmal::ADV,muvhtene,somme tider
4520,manchmal::ADV,muhttijn,somme tider
4521,manchmal::ADV,duolla dálla,somme tider
4522,manchmal::ADV,muhtumin,somme tider
4523,manchmal::ADV,kuásnii,somme tider
4524,manchmal::ADV,måttmešt,somme tider
4525,manchmal::ADV,kuä´ss-ne,somme tider
4526,manchmal::ADV,мудта вэ̄р,somme tider
4527,oft::ADV,daamtaj,ofte
4528,oft::ADV,álu,ofte
4529,oft::ADV,ábaj,ofte
4530,oft::ADV,dájvvá,ofte
4531,oft::ADV,dávjá,ofte
4532,oft::ADV,távjá,ofte
4533,oft::ADV,täujja,ofte
4534,oft::ADV,то̄а̄ййв,ofte
4535,immer::ADV,iktesth,alltid
4536,immer::ADV,eejnegen,alltid
4537,immer::ADV,agev,alltid
4538,immer::ADV,álo,alltid
4539,immer::ADV,ain,alltid
4540,immer::ADV,ovttuu,alltid
4541,immer::ADV,pâi,alltid
4542,immer::ADV,пай,alltid
4543,niemals::ADV,ij gåessie,aldri
4544,niemals::ADV,ij goassak,aldri
4545,niemals::ADV,ij ihkenis,aldri
4546,niemals::ADV,ii goassege,aldri
4547,niemals::ADV,ij kuás'sin,aldri
4548,niemals::ADV,ij ni kuä´ss,aldri
4549,niemals::ADV,эйй никуэссь,aldri
4550,hier::ADV,daagkoe,her
4551,hier::ADV,dála,her
4552,hier::ADV,dánna,her
4553,hier::ADV,dá,her
4554,hier::ADV,dás,her
4555,hier::ADV,taa,her
4556,hier::ADV,tää,her
4557,hier::ADV,ta´ltte,her
4558,hier::ADV,тала,her
4559,hier::ADV,тэста,her
4560,hierhin::ADV,diekie,hit
4561,hierhin::ADV,dási,hit
4562,hierhin::ADV,diehki,hit
4563,hierhin::ADV,deike,hit
4564,hierhin::ADV,teehi,hit
4565,hierhin::ADV,tii´ǩ,hit
4566,hierhin::ADV,тӣге,hit
4567,von hier::ADV,daebpede,herfra
4568,von hier::ADV,dássta,herfra
4569,von hier::ADV,dáppelt,herfra
4570,von hier::ADV,dáppe,herfra
4571,von hier::ADV,tástán,herfra
4572,von hier::ADV,tääiǥ,herfra
4573,von hier::ADV,tääi´ben,herfra
4574,von hier::ADV,тэста,herfra
4575,dort::ADV,dagkoe,der
4576,dort::ADV,dale,der
4577,dort::ADV,dakko,der
4578,dort::ADV,tuo,der
4579,dort::ADV,tovben,der
4580,dort::ADV,to´ben,der
4581,dort::ADV,тёллэ,der
4582,dort::ADV,тамьпе,der
4583,dorthin::ADV,dahkoe,dit
4584,dorthin::ADV,dåhku,dit
4585,dorthin::ADV,dohko,dit
4586,dorthin::ADV,diehko,dit
4587,dorthin::ADV,tuohu,dit
4588,dorthin::ADV,tok,dit
4589,dorthin::ADV,tok-aa,dit
4590,dorthin::ADV,то̄гэ,dit
4591,vorwärts::ADV,fraamme,fram
4592,vorwärts::ADV,fraamme,framover
4593,vorwärts::ADV,åvddån,fram
4594,vorwärts::ADV,åvddån,framover
4595,vorwärts::ADV,ovddas,fram
4596,vorwärts::ADV,ovddas,framover
4597,vorwärts::ADV,oovdâs,fram
4598,vorwärts::ADV,oovdâs,framover
4599,vorwärts::ADV,ooudâs,fram
4600,vorwärts::ADV,ooudâs,framover
4601,vorwärts::ADV,ooudårra,fram
4602,vorwärts::ADV,ooudårra,framover
4603,vorwärts::ADV,эвтэс,fram
4604,vorwärts::ADV,эвтэс,framover
4605,rückwärts::ADV,mænngese,baklengs
4606,rückwärts::ADV,ruoptobadáj,baklengs
4607,rückwärts::ADV,maŋás,baklengs
4608,rückwärts::ADV,majaskulij,baklengs
4609,rückwärts::ADV,mââjas,baklengs
4610,rückwärts::ADV,mâ´ŋŋla,baklengs
4611,rückwärts::ADV,мо̄а̄з,baklengs
4612,rückwärts::ADV,мо̄а̄ст,baklengs
4613,zurück::ADV,bååstede,tilbake
4614,zurück::ADV,ruoptus,tilbake
4615,zurück::ADV,maŋus,tilbake
4616,zurück::ADV,ruoktot,tilbake
4617,zurück::ADV,maassâd,tilbake
4618,zurück::ADV,vä´st,tilbake
4619,zurück::ADV,mååusat,tilbake
4620,zurück::ADV,мо̄а̄з,tilbake
4621,zurück::ADV,мо̄а̄ст,tilbake
4622,unten::ADV,vuelnie,nede
4623,unten::ADV,vuollen,nede
4624,unten::ADV,vuollin,nede
4625,unten::ADV,vyellin,nede
4626,unten::ADV,vue´llen,nede
4627,unten::ADV,вӯлльн,nede
4628,hinab::ADV,våålese,ned
4629,hinab::ADV,våålese,nedover
4630,hinab::ADV,vuolus,ned
4631,hinab::ADV,vuolus,nedover
4632,hinab::ADV,vulos,ned
4633,hinab::ADV,vulos,nedover
4634,hinab::ADV,vuá'lás,ned
4635,hinab::ADV,vuá'lás,nedover
4636,hinab::ADV,vuâlas,ned
4637,hinab::ADV,vuâlas,nedover
4638,hinab::ADV,валас,ned
4639,hinab::ADV,валас,nedover
4640,oben::ADV,bijjene,oppe
4641,oben::ADV,bijjene,ovenpå
4642,oben::ADV,baddjen,oppe
4643,oben::ADV,baddjen,ovenpå
4644,oben::ADV,badjin,oppe
4645,oben::ADV,badjin,ovenpå
4646,oben::ADV,paijeen,oppe
4647,oben::ADV,paijeen,ovenpå
4648,oben::ADV,pâ´jjen,oppe
4649,oben::ADV,pâ´jjen,ovenpå
4650,oben::ADV,tunââ´lmest,oppe
4651,oben::ADV,tunââ´lmest,ovenpå
4652,oben::ADV,пайенҍ,oppe
4653,oben::ADV,пайенҍ,ovenpå
4654,hinauf::ADV,bæjjese,opp
4655,hinauf::ADV,bæjjese,oppover
4656,hinauf::ADV,bajás,opp
4657,hinauf::ADV,bajás,oppover
4658,hinauf::ADV,bajás,opp
4659,hinauf::ADV,bajás,oppover
4660,hinauf::ADV,pajas,opp
4661,hinauf::ADV,pajas,oppover
4662,hinauf::ADV,pââjas,opp
4663,hinauf::ADV,pââjas,oppover
4664,hinauf::ADV,пайяс,opp
4665,hinauf::ADV,пайяс,oppover
4666,überall::ADV,gaajhkene lehkesne,overalt
4667,überall::ADV,juohkka sajen,overalt
4668,überall::ADV,juohke sajis,overalt
4669,überall::ADV,jya'hisaajeest,overalt
4670,überall::ADV,vee´zz,overalt
4671,überall::ADV,pukvee´zz,overalt
4672,überall::ADV,пугквесь,overalt
4673,nicht::ADV,ij,ikke
4674,nicht::ADV,ij,ikke
4675,nicht::ADV,ii,ikke
4676,nicht::ADV,ij,ikke
4677,nicht::ADV,ij,ikke
4678,nicht::ADV,эйй,ikke
4679,ein wenig::ADV,ånnetje,litt
4680,ein wenig::ADV,ahtjetje,litt
4681,ein wenig::ADV,binná,litt
4682,ein wenig::ADV,veahá,litt
4683,ein wenig::ADV,ucánjii,litt
4684,ein wenig::ADV,occanj,litt
4685,ein wenig::ADV,simmna,litt
4686,ein wenig::ADV,сада,litt
4687,ein wenig::ADV,садаматта,litt
4688,kaum::ADV,jallan,neppe
4689,kaum::ADV,vánet,neppe
4690,kaum::ADV,báljo,neppe
4691,kaum::ADV,illá,neppe
4692,kaum::ADV,illvaa,neppe
4693,kaum::ADV,мале,neppe
4694,kaum::ADV,элэлэ,neppe
4695,sehr::ADV,sagk,svært
4696,sehr::ADV,riek,svært
4697,sehr::ADV,sieldes,svært
4698,sehr::ADV,hui,svært
4699,sehr::ADV,ollu,svært
4700,sehr::ADV,čuuvtij,svært
4701,sehr::ADV,sami,svært
4702,sehr::ADV,čuu´t,svært
4703,sehr::ADV,пэре,svært
4704,sehr::ADV,чофта,svært
4705,so::ADV,numhtie,så
4706,so::ADV,nav,så
4707,so::ADV,nuov,så
4708,so::ADV,nåv,så
4709,so::ADV,nu,så
4710,so::ADV,näävt,så
4711,so::ADV,de,så
4712,so::ADV,nu´t,så
4713,so::ADV,nääi´t,så
4714,so::ADV,те̄льнэ,så
4715,noch::ADV,annje,enda
4716,noch::ADV,ájn,enda
4717,noch::ADV,vilá,enda
4718,noch::ADV,ain,enda
4719,noch::ADV,vela,enda
4720,noch::ADV,võl,enda
4721,noch::ADV,veâl,enda
4722,noch::ADV,вя̄л,enda
4723,nur::ADV,ajve,bare
4724,nur::ADV,barre,bare
4725,nur::ADV,dåssjå,bare
4726,nur::ADV,dušše,bare
4727,nur::ADV,váá,bare
4728,nur::ADV,pâi,bare
4729,nur::ADV,leša,bare
4730,nur::ADV,tåå´lǩ,bare
4731,nur::ADV,лэша,bare
4732,nur::ADV,лышшэ,bare
4733,schon::ADV,joe,alt
4734,schon::ADV,joe,allerede
4735,schon::ADV,juo,alt
4736,schon::ADV,juo,allerede
4737,schon::ADV,juo,alt
4738,schon::ADV,juo,allerede
4739,schon::ADV,juo,alt
4740,schon::ADV,juo,allerede
4741,schon::ADV,ju´n,alt
4742,schon::ADV,ju´n,allerede
4743,schon::ADV,ё,alt
4744,schon::ADV,ё,allerede
4745,wieder::ADV,vihth,igjen
4746,wieder::ADV,aajmoen,igjen
4747,wieder::ADV,vas,igjen
4748,wieder::ADV,ådåsis,igjen
4749,wieder::ADV,fas,igjen
4750,wieder::ADV,vuot,igjen
4751,wieder::ADV,vest,igjen
4752,wieder::ADV,däs,igjen
4753,wieder::ADV,e´pet,igjen
4754,wieder::ADV,аввта,igjen
4755,wieder::ADV,о̄дтсэ,igjen
4756,vor::PRP,åvteste,foran
4757,vor::PRP,åvteste,utenfor
4758,vor::PRP,ålggolin,foran
4759,vor::PRP,ålggolin,utenfor
4760,vor::PRP,ovddas,foran
4761,vor::PRP,ovddas,utenfor
4762,vor::PRP,oovdâst,foran
4763,vor::PRP,oovdâst,utenfor
4764,vor::PRP,ooudâst,foran
4765,vor::PRP,ooudâst,utenfor
4766,vor::PRP,авьтэмьбе̄лльт,foran
4767,vor::PRP,авьтэмьбе̄лльт,utenfor
4768,hinter::PRP,duekesne,bak
4769,hinter::PRP,duekesne,bakom
4770,hinter::PRP,duogen,bak
4771,hinter::PRP,duogen,bakom
4772,hinter::PRP,maŋŋelin,bak
4773,hinter::PRP,maŋŋelin,bakom
4774,hinter::PRP,maŋil,bak
4775,hinter::PRP,maŋil,bakom
4776,hinter::PRP,duogás,bak
4777,hinter::PRP,duogás,bakom
4778,hinter::PRP,tyeḥin,bak
4779,hinter::PRP,tyeḥin,bakom
4780,hinter::PRP,tue´ǩǩen,bak
4781,hinter::PRP,tue´ǩǩen,bakom
4782,hinter::PRP,маӈельт,bak
4783,hinter::PRP,маӈельт,bakom
4784,unter::PRP,nuelesne,under
4785,unter::PRP,vuolen,under
4786,unter::PRP,vuolde,under
4787,unter::PRP,vyel'ni,under
4788,unter::PRP,vue´llen,under
4789,unter::PRP,вӯлльнҍ,under
4790,durch::PRP,vieken,gjennom
4791,durch::PRP,vieken,igjennom
4792,durch::PRP,tjadá,gjennom
4793,durch::PRP,tjadá,igjennom
4794,durch::PRP,-rájge,gjennom
4795,durch::PRP,-rájge,igjennom
4796,durch::PRP,čađa,gjennom
4797,durch::PRP,čađa,igjennom
4798,durch::PRP,čoođâ,gjennom
4799,durch::PRP,čoođâ,igjennom
4800,durch::PRP,čõõđ,gjennom
4801,durch::PRP,čõõđ,igjennom
4802,durch::PRP,pääi´ǩ,gjennom
4803,durch::PRP,pääi´ǩ,igjennom
4804,durch::PRP,че̄д,gjennom
4805,durch::PRP,че̄д,igjennom
