,Concept_ID,lt,nl
1541,zeichnen::V,braižyti,tekenen
1542,schreiben::V,rašyti,schrijven
1543,besitzen::V,turėti,bezitten
1544,kaufen::V,pirkti,kopen
1545,verkaufen::V,parduoti,verkopen
1546,bezahlen::V,apmokėti,betalen
1547,zahlen::V,mokėti,betalen
1548,beherrschen::V,valdyti,beheersen
1549,ertragen::V,kę̃sti,verdragen
1550,ertragen::V,pakelti,verdragen
1551,ertragen::V,iškę̃sti,verdragen
