,Concept_ID,lv,udm
790,Lagerfeuer::N,ugunskurs,тылскем
791,Last::N,сьӧкыдтор,секыт
792,Last::N,krava,секыт
793,Gang::N,мунӧм,ветлон
794,Gang::N,ветлӧм,ветлон
795,Gang::N,eja,ветлон
796,Gang::N,gājums,ветлон
797,Schritt::N,воськов,вамыш
798,Schritt::N,воськовтӧм,вамыш
799,Schritt::N,solis,вамыш
800,Norden::N,войвыв,уйпал
801,Norden::N,ziemeļi,уйпал
802,Süden::N,лунвыв,лымшор
803,Süden::N,dienvidi,лымшор
804,Westen::N,рытыв,шунды пуксён
805,Westen::N,rietumi,шунды пуксён
806,Osten::N,асыв,шунды ӝужан
807,Osten::N,austrumi,шунды ӝужан
808,Holz::N,пу,пу
809,Holz::N,koks,пу
810,Holz::N,koksne,пу
811,Brett::N,пӧв,пул
812,Brett::N,dēlis,пул
813,Platte::N,плита,плита
814,Platte::N,plate,плита
815,Platte::N,plāksne,плита
816,Stütze::N,пыкӧд,пыкет
817,Stütze::N,мыджӧд,пыкет
818,Stütze::N,balsts,пыкет
819,Stütze::N,atspaids,пыкет
820,Stange::N,потш,пуӵ
821,Stange::N,maikste,пуӵ
822,Stock::N,бедь,боды
823,Stock::N,boze,боды
824,Stock::N,spieķis,боды
825,Stab::N,зир,пуӵ
826,Stab::N,зир,боды
827,Stab::N,zizlis,пуӵ
828,Stab::N,zizlis,боды
829,Rohr::N,труба,труба
830,Rohr::N,caurule,труба
831,Haus::N,керка,юрт
832,Haus::N,māja,юрт
833,Heim::N,горт,корка
834,Heim::N,mājas,корка
835,Ofen::N,пач,гур
836,Ofen::N,krāsns,гур
837,Fußboden::N,джодж,выж
838,Fußboden::N,grīda,выж
839,Tisch::N,пызан,ӝӧк
840,Tisch::N,galds,ӝӧк
841,Stuhl::N,улӧс,пукон
842,Stuhl::N,krēsls,пукон
843,Wiege::N,зыбка,кӧкы
844,Wiege::N,зыбка,зыбка
845,Wiege::N,šūpulis,кӧкы
846,Wiege::N,šūpulis,зыбка
847,Bett::N,вольпась,валес
848,Bett::N,gulta,валес
849,Regal::N,джадж,ӝажы
850,Regal::N,plaukts,ӝажы
851,Kiste::N,куд,ящик
852,Kiste::N,ящик,ящик
853,Kiste::N,kaste,ящик
854,Kiste::N,šķirsts,ящик
855,Fenster::N,ӧшинь,укно
856,Fenster::N,ӧшинь,косяк
857,Fenster::N,logs,укно
858,Fenster::N,logs,косяк
859,Tür::N,ӧдзӧс,ӧс
860,Tür::N,durvis,ӧс
861,Tor::N,дзиръя,ӟезьы
862,Tor::N,vārti,ӟезьы
863,Zaun::N,потшӧс,забор
864,Zaun::N,žogs,забор
865,Dach::N,вевт,липет
866,Dach::N,jumts,липет
867,Leiter::N,пос,падӟа
868,Leiter::N,kāpnes,падӟа
869,Leiter::N,redeles,падӟа
870,Besen::N,рос,ӵужон
871,Besen::N,рос,исьнер
872,Besen::N,slota,ӵужон
873,Besen::N,slota,исьнер
874,Spaten::N,зыр,лопатка
875,Spaten::N,lāpsta,лопатка
876,Schaufel::N,тэльӧб,ютырон
877,Schaufel::N,liekšķere,ютырон
878,Gabel::N,вилки,тэчы
879,Gabel::N,вилки,вилка
880,Gabel::N,dakšiņa,тэчы
881,Gabel::N,dakšiņa,вилка
882,Löffel::N,пань,пуньы
883,Löffel::N,karote,пуньы
884,Messer::N,пурт,пурт
885,Messer::N,nazis,пурт
886,Nagel::N,тув,кортӵог
887,Nagel::N,кӧрт тув,кортӵог
888,Nagel::N,nagla,кортӵог
889,Netz::N,тыв,сеть
890,Netz::N,tīkls,сеть
891,Haken::N,крук,курик
892,Haken::N,āķis,курик
893,Haken::N,kāsis,курик
894,Haken::N,krampis,курик
895,Griff::N,нуд,ныд
896,Griff::N,kāts,ныд
897,Griff::N,rokturis,ныд
898,Schloss::N,томан,тунгон
899,Schloss::N,aizslēgs,тунгон
900,Bild::N,серпас,суред
901,Bild::N,glezna,суред
902,Figur::N,пертас,фигура
903,Figur::N,вежньӧг,фигура
904,Figur::N,figūra,фигура
905,Puppe::N,акань,мунё
906,Puppe::N,lelle,мунё
907,Beutel::N,мешӧк,пуйы
908,Beutel::N,kule,пуйы
909,Beutel::N,maisiņš,пуйы
910,Bündel::N,кӧртӧд,керттэт
911,Bündel::N,sainis,керттэт
912,Tasche::N,сумка,пуйы
913,Tasche::N,сумка,сумка
914,Tasche::N,soma,пуйы
915,Tasche::N,soma,сумка
916,Eimer::N,ведра,ведра
917,Eimer::N,spainis,ведра
918,Deckel::N,пӧдан,ӵоксэт
919,Deckel::N,тупкӧд,ӵоксэт
920,Deckel::N,vāks,ӵоксэт
921,Geschirr::N,дозмук,тусьты-пуньы
922,Geschirr::N,тасьті-пань,тусьты-пуньы
923,Geschirr::N,trauki,тусьты-пуньы
924,Sack::N,мешӧк,пуйы
925,Sack::N,maiss,пуйы
926,Tasse::N,бекар,ӵаша
927,Tasse::N,тасьті,ӵаша
928,Tasse::N,tase,ӵаша
929,Topf::N,гырнич,миска
930,Topf::N,pods,миска
931,Kessel::N,пӧрт,пурты
932,Kessel::N,katls,пурты
933,Essen::N,сёйӧм,сиськон
934,Essen::N,ēdiens,сиськон
935,Nahrung::N,сёян,сион
936,Nahrung::N,barība,сион
937,Speise::N,сёян,сиён
938,Speise::N,сёянтор,сиён
939,Speise::N,ēdiens,сиён
940,Fleisch::N,яй,сӥль
941,Fleisch::N,gaļa,сӥль
942,Getreide::N,нянь,ю тысь
943,Getreide::N,labība,ю тысь
944,Brei::N,рок,ӝук
945,Brei::N,putra,ӝук
946,Brei::N,biezenis,ӝук
947,Brot::N,нянь,нянь
948,Brot::N,maize,нянь
949,Scheibe::N,шӧрӧм,шорем
950,Scheibe::N,чӧлан,шорем
951,Scheibe::N,šķēle,шорем
952,Scheibe::N,rieciens,шорем
953,Fett::N,гос,кӧй
954,Fett::N,тшог,кӧй
955,Fett::N,tauki,кӧй
956,Butter::N,вый,вӧй
957,Butter::N,sviests,вӧй
958,Öl::N,вый,вӧй
959,Öl::N,eļļa,вӧй
960,Salz::N,сов,сылал
961,Salz::N,sāls,сылал
962,Suppe::N,шыд,шыд
963,Suppe::N,zupa,шыд
964,Honig::N,ма,чечы
965,Honig::N,medus,чечы
966,Milch::N,йӧв,йӧл
967,Milch::N,piens,йӧл
968,Tee::N,чай,чай
969,Tee::N,tēja,чай
970,Leder::N,ку,сурон
971,Leder::N,āda,сурон
972,Wolle::N,вурун,гон
973,Wolle::N,вурун,ыжгон
974,Wolle::N,vilna,гон
975,Wolle::N,vilna,ыжгон
976,Stoff::N,дӧра,куэм
977,Stoff::N,drāna,куэм
978,Stoff::N,audums,куэм
979,Nadel::N,ем,вень
980,Nadel::N,adata,вень
981,Faden::N,сунис,сӥньыс
982,Faden::N,diegs,сӥньыс
983,Faden::N,pavediens,сӥньыс
984,Knopf::N,кизь,бирды
985,Knopf::N,poga,бирды
986,Knoten::N,гӧрӧд,герд
987,Knoten::N,mezgls,герд
988,Farbe::N,краска,буёл
989,Farbe::N,вап,буёл
990,Farbe::N,krāsa,буёл
991,Kleidung::N,паськӧм,дӥсь
992,Kleidung::N,tērps,дӥсь
993,Kleidung::N,drēbes,дӥсь
994,Hemd::N,дӧрӧм,дэрем
995,Hemd::N,krekls,дэрем
996,Kragen::N,воротник,сирес
997,Kragen::N,apkakle,сирес
998,Ärmel::N,сос,саес
999,Ärmel::N,piedurkne,саес
1000,Hose::N,гач,брюки
1001,Hose::N,гач,штань
1002,Hose::N,bikses,брюки
1003,Hose::N,bikses,штань
1004,Gürtel::N,вӧнь,кускерттон
1005,Gürtel::N,josta,кускерттон
1006,Mütze::N,шапка,ызьы
1007,Mütze::N,cepure,ызьы
1008,Schuh::N,башмак,ботинка
1009,Schuh::N,ботинки,ботинка
1010,Schuh::N,kurpe,ботинка
1011,Stiefel::N,сапӧг,сапег
1012,Stiefel::N,zābaks,сапег
1013,Ring::N,кытш,зундэс
1014,Ring::N,gredzens,зундэс
1015,Band::N,лента,лента
1016,Band::N,вундас,лента
1017,Band::N,lente,лента
1018,Kamm::N,сынан,сын
1019,Kamm::N,ķemme,сын
1020,Spiegel::N,рӧмпӧштан,синучкон
1021,Spiegel::N,spogulis,синучкон
1022,Riemen::N,тасма,е
1023,Riemen::N,siksna,е
1024,Schnur::N,гез,гозы
1025,Schnur::N,aukla,гозы
1026,Leine::N,юргез,думет
1027,Leine::N,saite,думет
1028,Decke::N,эшкын,шобрет
1029,Decke::N,шебрас,шобрет
1030,Decke::N,sega,шобрет
1031,Kissen::N,юрлӧс,миндэр
1032,Kissen::N,spilvens,миндэр
1033,Tuch::N,чышъян,кышет
1034,Tuch::N,vadmala,кышет
1035,Handtuch::N,ки чышкӧд,ӵушкон
1036,Handtuch::N,кизьчышъян,ӵушкон
1037,Handtuch::N,dvielis,ӵушкон
1038,Kraft::N,этш,кать
1039,Kraft::N,этш,ӟигар
1040,Kraft::N,эбӧс,кать
1041,Kraft::N,эбӧс,ӟигар
1042,Kraft::N,spēks,кать
1043,Kraft::N,spēks,ӟигар
1044,Stärke::N,ёнлун,юнлык
1045,Stärke::N,чорыдлун,юнлык
1046,Stärke::N,stiprums,юнлык
1047,Gesundheit::N,дзоньвидзалун,тазалык
1048,Gesundheit::N,veselība,тазалык
1049,Krankheit::N,висьӧм,висён
1050,Krankheit::N,slimība,висён
1051,Schmerz::N,висьӧм,висён
1052,Schmerz::N,sāpes,висён
1053,Wunde::N,дой,яра
1054,Wunde::N,brūce,яра
1055,Wunde::N,jēlums,яра
1056,Fieber::N,жар,кезег
1057,Fieber::N,drudzis,кезег
1058,Fieber::N,karstums,кезег
1059,Arznei::N,лекарство,эмъюм
1060,Arznei::N,зелля,эмъюм
1061,Arznei::N,zāles,эмъюм
1062,Arznei::N,medikaments,эмъюм
1063,Brücke::N,пос,выж
1064,Brücke::N,tilts,выж
1065,Brunnen::N,юкмӧс,колдэч
1066,Brunnen::N,aka,колдэч
1067,Weide::N,пӧскӧтина,возь
1068,Weide::N,ganības,возь
1069,Pfad::N,туй,сюрес
1070,Pfad::N,кыснан,сюрес
1071,Pfad::N,taka,сюрес
1072,Weg::N,туй,сюрес
1073,Weg::N,ceļš,сюрес
1074,Straße::N,туй,сюрес
1075,Straße::N,iela,сюрес
1076,Dorf::N,сикт,гурт
1077,Dorf::N,ciems,гурт
1078,Stadt::N,кар,кар
1079,Stadt::N,кар,город
1080,Stadt::N,pilsēta,кар
1081,Stadt::N,pilsēta,город
1082,Brief::N,письмӧ,гожтэт
1083,Brief::N,vēstule,гожтэт
1084,Buch::N,небӧг,книга
1085,Buch::N,grāmata,книга
1086,Buchstabe::N,шыпас,буква
1087,Buchstabe::N,burts,буква
1088,Zeitung::N,газет,газет
1089,Zeitung::N,avīze,газет
1090,Zeitung::N,laikraksts,газет
1091,Leben::N,лов,улон
1092,Leben::N,олӧм,улон
1093,Leben::N,dzīve,улон
1094,Tod::N,кулӧм,кулон
1095,Tod::N,nāve,кулон
1096,Grab::N,гу,шайгу
1097,Grab::N,kaps,шайгу
1098,Kirche::N,вичко,черк
1099,Kirche::N,baznīca,черк
1100,Sünde::N,мыж,сьӧлык
1101,Sünde::N,grēks,сьӧлык
1102,Gott::N,ен,ӥнмар
1103,Gott::N,dievs,ӥнмар
1104,Arbeiter::N,уджалысь,рабочий
1105,Arbeiter::N,strādnieks,рабочий
1106,Chef::N,юралысь,начальник
1107,Chef::N,веськӧдлысь,начальник
1108,Chef::N,šefs,начальник
1109,Chef::N,vadītajs,начальник
1110,Chef::N,priekšnieks,начальник
1111,Meister::N,вӧчысь,кибашлы
1112,Meister::N,meistars,кибашлы
1113,Arzt::N,врач,врач
1114,Arzt::N,бурдӧдысь,врач
1115,Arzt::N,ārsts,врач
1116,Lehrer::N,велӧдысь,дышетӥсь
1117,Lehrer::N,skolotājs,дышетӥсь
1118,Geld::N,сьӧм,уксё
1119,Geld::N,сьӧм,коньдон
1120,Geld::N,nauda,уксё
1121,Geld::N,nauda,коньдон
1122,Geschäft::N,удж,уж
1123,Geschäft::N,bizness,уж
1124,Geschäft::N,darījums,уж
1125,Laden::N,вузасянін,магазин
1126,Laden::N,bode,магазин
1127,Laden::N,veikals,магазин
1128,Preis::N,дон,дун
1129,Preis::N,cena,дун
1130,Ware::N,тӧвар,вуз
1131,Ware::N,prece,вуз
1132,Nutzen::N,воӧм,пайда
1133,Nutzen::N,выгӧда,пайда
1134,Nutzen::N,labums,пайда
1135,Reichtum::N,озырлун,узырлык
1136,Reichtum::N,bagātība,узырлык
1137,Welt::N,енкӧла,дунне
1138,Welt::N,pasaule,дунне
1139,Land::N,му,шаер
1140,Land::N,zeme,шаер
1141,Staat::N,канму,кун
1142,Staat::N,государство,кун
1143,Staat::N,valsts,кун
1144,König::N,кан,эксэй
1145,König::N,ķēniņš,эксэй
1146,König::N,karalis,эксэй
1147,Macht::N,каналӧм,власть
1148,Macht::N,vara,власть
1149,Grenze::N,су,кунгож
1150,Grenze::N,суйӧр,кунгож
1151,Grenze::N,robeža,кунгож
1152,Krieg::N,ожман,ож
1153,Krieg::N,karš,ож
1154,Feind::N,враг,тушмон
1155,Feind::N,вӧрӧг,тушмон
1156,Feind::N,ienaidnieks,тушмон
1157,Gewalt::N,мырдöналöм,эриктэман
1158,Gewalt::N,vara,эриктэман
1159,Gewalt::N,vardarbība,эриктэман
1160,Kampf::N,вермасьӧм,нюръяськон
1161,Kampf::N,cīņa,нюръяськон
1162,Bogen[Waffe]::N,ньӧввуж,пукыӵ
1163,Bogen[Waffe]::N,loks,пукыӵ
1164,Pfeil::N,ньӧв,пукыӵ вень
1165,Pfeil::N,bulta,пукыӵ вень
1166,Gewehr::N,пишшаль,пыӵал
1167,Gewehr::N,šautene,пыӵал
1168,Fehler::N,сорсьӧм,янгыш
1169,Fehler::N,дзугсьӧм,янгыш
1170,Fehler::N,kļūda,янгыш
1171,Lüge::N,пӧръясьӧм,пӧян
1172,Lüge::N,пӧръясьӧм,алдан
1173,Lüge::N,пӧръясьӧм,ӧрекчан
1174,Lüge::N,ылӧдлӧм,пӧян
1175,Lüge::N,ылӧдлӧм,алдан
1176,Lüge::N,ылӧдлӧм,ӧрекчан
1177,Lüge::N,meli,пӧян
1178,Lüge::N,meli,алдан
1179,Lüge::N,meli,ӧрекчан
1180,Schaden::N,лёк,изъян
1181,Schaden::N,изъян,изъян
1182,Schaden::N,пакӧсьт,изъян
1183,Schaden::N,bojājums,изъян
1184,Schaden::N,kaitējums,изъян
1185,Unglück::N,шог,куректон
1186,Unglück::N,шог,шудтэме усён
1187,Unglück::N,kļūme,куректон
1188,Unglück::N,kļūme,шудтэме усён
1189,Unglück::N,klizma,куректон
1190,Unglück::N,klizma,шудтэме усён
1191,Unglück::N,nelaime,куректон
1192,Unglück::N,nelaime,шудтэме усён
1193,Schuld::N,мыж,янгыш
1194,Schuld::N,vaina,янгыш
1195,Alter::N,арлыд,арлыд
1196,Alter::N,vecums,арлыд
1197,Schluss::N,пом,пум
1198,Schluss::N,beigas,пум
1199,Zeit::N,кад,дыр
1200,Zeit::N,laiks,дыр
1201,Tag::N,лун,нунал
1202,Tag::N,diena,нунал
1203,Morgen::N,асыв,ӵукна
1204,Morgen::N,rīts,ӵукна
1205,Mittag::N,лун шӧр,лымшор
1206,Mittag::N,pusdiena,лымшор
1207,Abend::N,рыт,ӝыт
1208,Abend::N,рыт,акшан
1209,Abend::N,vakars,ӝыт
1210,Abend::N,vakars,акшан
1211,Nacht::N,вой,уй
1212,Nacht::N,nakts,уй
1213,Woche::N,вежон,арня
1214,Woche::N,nedēļa,арня
1215,Monat::N,тӧлысь,толэзь
1216,Monat::N,mēnesis,толэзь
1217,Jahr::N,во,ар
1218,Jahr::N,gads,ар
1219,Frühling::N,тулыс,тулыс
1220,Frühling::N,pavasaris,тулыс
1221,Sommer::N,гожӧм,гужем
1222,Sommer::N,vasara,гужем
1223,Herbst::N,ар,сӥзьыл
1224,Herbst::N,rudens,сӥзьыл
1225,Winter::N,тӧв,тол
1226,Winter::N,ziema,тол
1227,Januar::N,тӧв шӧр,выльартолэзь
1228,Januar::N,janvāris,выльартолэзь
1229,Februar::N,урасьӧм,тулыспал
1230,Februar::N,februāris,тулыспал
1231,März::N,рака,южтолэзь
1232,März::N,marts,южтолэзь
1233,April::N,кос му,оштолэзь
1234,April::N,aprīlis,оштолэзь
1235,Mai::N,ода-кора,куартолэзь
1236,Mai::N,maijs,куартолэзь
1237,Juni::N,лӧддза-номъя,вожотолэзь
1238,Juni::N,jūnijs,вожотолэзь
1239,Juli::N,сора,пӧсьтолэзь
1240,Juli::N,jūlijs,пӧсьтолэзь
1241,August::N,моз,гудырикошкон
1242,August::N,augusts,гудырикошкон
1243,September::N,кӧч,куарусён
1244,September::N,septembris,куарусён
1245,Oktober::N,йирым,выльӝуктолэзь
1246,Oktober::N,oktobris,выльӝуктолэзь
1247,November::N,вӧльгым,шуркынмон
1248,November::N,novembris,шуркынмон
1249,Dezember::N,ӧшым,толсур
1250,Dezember::N,decembris,толсур
1251,Montag::N,выльлун,вордӥськон
1252,Montag::N,pirmdiena,вордӥськон
1253,Dienstag::N,воторник,вторник
1254,Dienstag::N,otrdiena,вторник
1255,Mittwoch::N,середа,вирнунал
1256,Mittwoch::N,trešdiena,вирнунал
1257,Donnerstag::N,четверг,покчиарня
1258,Donnerstag::N,ceturtdiena,покчиарня
1259,Freitag::N,пекнича,удмуртарня
1260,Freitag::N,piektdiena,удмуртарня
1261,Samstag::N,субӧта,кӧснунал
1262,Samstag::N,sestdiena,кӧснунал
1263,Sonntag::N,вӧскресенньӧ,арня
1264,Sonntag::N,svētdiena,арня
1265,groß::A,ыджыд,бадӟым
1266,groß::A,dižs,бадӟым
1267,groß::A,liels,бадӟым
1268,klein::A,ичӧт,пичи
1269,klein::A,mazs,пичи
1270,lang::A,кузь,кузь
1271,lang::A,garš,кузь
1272,kurz::A,дженьыд,вакчи
1273,kurz::A,īss,вакчи
1274,breit::A,ота,паськыт
1275,breit::A,паськыд,паськыт
1276,breit::A,plats,паськыт
1277,schmal::A,оттӧм,сюлэг
1278,schmal::A,tievs,сюлэг
1279,dicht::A,сук,ӵем
1280,dicht::A,blīvs,ӵем
1281,dick[Gegenstand]::A,кыз,зӧк
1282,dick[Gegenstand]::A,biezs,зӧк
1283,dünn::A,вӧсни,векчи
1284,dünn::A,вӧсньыд,векчи
1285,dünn::A,plāns,векчи
1286,fein::A,посни,векчи
1287,fein::A,smalks,векчи
1288,fest::A,зумыд,юн
1289,fest::A,зумыд,чурыт
1290,fest::A,tvirts,юн
1291,fest::A,tvirts,чурыт
1292,fest::A,noturīgs,юн
1293,fest::A,noturīgs,чурыт
1294,flach::A,плавкӧс,ӵошкыт
1295,flach::A,тшӧтшкӧс,ӵошкыт
1296,flach::A,lēzens,ӵошкыт
1297,flach::A,līdzens,ӵошкыт
1298,glatt::A,вольк,гылыт
1299,glatt::A,вольк,вольыт
1300,glatt::A,мольыд,гылыт
1301,glatt::A,мольыд,вольыт
1302,glatt::A,gluds,гылыт
1303,glatt::A,gluds,вольыт
1304,glatt::A,slidens,гылыт
1305,glatt::A,slidens,вольыт
1306,hart::A,зумыд,чурыт
1307,hart::A,ciets,чурыт
1308,weich::A,небыд,небыт
1309,weich::A,mīksts,небыт
1310,rund::A,гӧгрӧс,котырес
1311,rund::A,apaļš,котырес
1312,spitz::A,ёсь йыла,йылсо
1313,spitz::A,smails,йылсо
1314,scharf::A,ёсь,лэчыт
1315,scharf::A,ass,лэчыт
1316,stumpf::A,ныж,ныж
1317,stumpf::A,truls,ныж
1318,stumpf::A,strups,ныж
1319,schwer::A,сьӧкыд,секыт
1320,schwer::A,smags,секыт
1321,schön::A,мича,чебер
1322,schön::A,лӧсьыд,чебер
1323,schön::A,daiļš,чебер
1324,schön::A,skaists,чебер
1325,heiß::A,пӧсь,пӧсь
1326,heiß::A,karsts,пӧсь
1327,warm::A,шоныд,шуныт
1328,warm::A,silts,шуныт
1329,kalt::A,кӧдзыд,кезьыт
1330,kalt::A,salts,кезьыт
1331,kalt::A,auksts,кезьыт
1332,kühl::A,юзыд,юзмыт
1333,kühl::A,юзыд,салкым
1334,kühl::A,ыркыд,юзмыт
1335,kühl::A,ыркыд,салкым
1336,kühl::A,vēss,юзмыт
1337,kühl::A,vēss,салкым
1338,kühl::A,dzestrs,юзмыт
1339,kühl::A,dzestrs,салкым
1340,frisch::A,выль,выль
1341,frisch::A,svaigs,выль
1342,feucht::A,уль,мускыт
1343,feucht::A,mitrs,мускыт
1344,feucht::A,drēgns,мускыт
1345,nass::A,ва,котмем
1346,nass::A,slapjš,котмем
1347,trocken::A,кос,кӧс
1348,trocken::A,sauss,кӧс
1349,voll::A,кыз,тыр
1350,voll::A,pilns,тыр
1351,leer::A,куш,буш
1352,leer::A,куш,тырттэм
1353,leer::A,тыртӧм,буш
1354,leer::A,тыртӧм,тырттэм
1355,leer::A,tukšs,буш
1356,leer::A,tukšs,тырттэм
1357,offen::A,восьса,усьтэм
1358,offen::A,vaļējs,усьтэм
1359,offen::A,atvērts,усьтэм
1360,geschlossen::A,пӧдса,ӵогам
1361,geschlossen::A,пӧдса,пунням
1362,geschlossen::A,slēgts,ӵогам
1363,geschlossen::A,slēgts,пунням
1364,sauber::A,сӧстӧм,ӝикыт
1365,sauber::A,сӧстӧм,чылкыт
1366,sauber::A,tīrs,ӝикыт
1367,sauber::A,tīrs,чылкыт
1368,sauber::A,spodrs,ӝикыт
1369,sauber::A,spodrs,чылкыт
1370,schmutzig::A,няйт,нӧд
1371,schmutzig::A,netīrs,нӧд
1372,schmutzig::A,dubļains,нӧд
1373,roh::A,уль,ыль
1374,roh::A,jēls,ыль
1375,reif::A,кисьмӧм,вуэм
1376,reif::A,gatavs,вуэм
1377,reif::A,nobriedis,вуэм
1378,lecker::A,чӧскыд,ческыт
1379,lecker::A,gards,ческыт
1380,lecker::A,garšīgs,ческыт
1381,süß::A,юмов,ческыт
1382,süß::A,чӧскыд,ческыт
1383,süß::A,salds,ческыт
1384,bitter::A,курыд,курыт
1385,bitter::A,sūrs,курыт
1386,bitter::A,rūgts,курыт
1387,sauer::A,шома,чырс
1388,sauer::A,skābs,чырс
1389,hell::A,югыд,югыт
1390,hell::A,gaišs,югыт
1391,dunkel::A,пемыд,пеймыт
1392,dunkel::A,tumšs,пеймыт
1393,schwarz::A,сьӧд,сьӧд
1394,schwarz::A,melns,сьӧд
1395,weiß::A,еджыд,тӧдьы
1396,weiß::A,balts,тӧдьы
1397,rot::A,гӧрд,горд
1398,rot::A,sarkans,горд
1399,gelb::A,виж,ӵуж
1400,gelb::A,dzeltens,ӵуж
1401,blau::A,лӧз,лыз
1402,blau::A,zils,лыз
1403,grün::A,веж,вож
1404,grün::A,турунвиж,вож
1405,grün::A,zaļš,вож
1406,grau::A,руд,пурысь
1407,grau::A,pelēks,пурысь
1408,bunt::A,сера,куӵо
1409,bunt::A,raibs,куӵо
1410,bunt::A,krāsains,куӵо
1411,billig::A,донтӧг,дунтэм
1412,billig::A,lēts,дунтэм
1413,teuer::A,дона,дуно
1414,teuer::A,dārgs,дуно
1415,wertvoll::A,дона,дуно
1416,wertvoll::A,vērtīgs,дуно
1417,blind::A,синтӧм,сукыр
1418,blind::A,синтӧм,синтэм
1419,blind::A,akls,сукыр
1420,blind::A,akls,синтэм
1421,taub::A,пельтӧм,пельтэм
1422,taub::A,kurls,пельтэм
1423,kräftig::A,вынйӧра,кужмо
1424,kräftig::A,spēcīgs,кужмо
1425,stark::A,ён,юн
1426,stark::A,ён,кужмо
1427,stark::A,вына,юн
1428,stark::A,вына,кужмо
1429,stark::A,stiprs,юн
1430,stark::A,stiprs,кужмо
1431,schwach::A,жеб,ляб
1432,schwach::A,жеб,начар
1433,schwach::A,vājš,ляб
1434,schwach::A,vājš,начар
1435,fett::A,госа,кӧй
1436,fett::A,brangs,кӧй
1437,schlank::A,веськыд,веськыт
1438,schlank::A,веськыд,веськрес
1439,schlank::A,slaids,веськыт
1440,schlank::A,slaids,веськрес
1441,hübsch::A,мича,чебер
1442,hübsch::A,мича,синмаськымон
1443,hübsch::A,лӧсьыд,чебер
1444,hübsch::A,лӧсьыд,синмаськымон
1445,hübsch::A,glīts,чебер
1446,hübsch::A,glīts,синмаськымон
1447,böse::A,лёк,лек
1448,böse::A,ļauns,лек
1449,böse::A,negants,лек
1450,dumm::A,йӧй,шузи
1451,dumm::A,йӧй,визьтэм
1452,dumm::A,вежӧртӧм,шузи
1453,dumm::A,вежӧртӧм,визьтэм
1454,dumm::A,stulbs,шузи
1455,dumm::A,stulbs,визьтэм
1456,dumm::A,muļķīgs,шузи
1457,dumm::A,muļķīgs,визьтэм
1458,faul::A,дыш,азьтэм
1459,faul::A,slinks,азьтэм
1460,fleißig::A,зільысь,сюлмо
1461,fleißig::A,čakls,сюлмо
1462,fleißig::A,cītīgs,сюлмо
1463,geizig::A,топыд,сук
1464,geizig::A,skops,сук
1465,geizig::A,sīksts,сук
1466,klug::A,юра,визьмо
1467,klug::A,вежӧра,визьмо
1468,klug::A,gudrs,визьмо
1469,geschickt::A,кипода,усто
1470,geschickt::A,кипода,быгатӥсь
1471,geschickt::A,кужысь,усто
1472,geschickt::A,кужысь,быгатӥсь
1473,geschickt::A,manīgs,усто
1474,geschickt::A,manīgs,быгатӥсь
1475,lieb::A,муса,мусо
1476,lieb::A,мича,мусо
1477,lieb::A,лӧсьыд,мусо
1478,lieb::A,mīļš,мусо
1479,lustig::A,кыпыд,шулдыр
1480,lustig::A,jautrs,шулдыр
1481,sanft::A,мелі,мусо
1482,sanft::A,мелі,эрке
1483,sanft::A,liegs,мусо
1484,sanft::A,liegs,эрке
1485,hungrig::A,тшыг,сютэм
1486,hungrig::A,izsalcis,сютэм
1487,krank::A,висьысь,висись
1488,krank::A,slims,висись
1489,nackt::A,пасьтӧм,гольык
1490,nackt::A,pliks,гольык
1491,traurig::A,гажтӧм,мӧзмыт
1492,traurig::A,bēdīgs,мӧзмыт
1493,traurig::A,skumīgs,мӧзмыт
1494,lebendig::A,ловъя,улэп
1495,lebendig::A,dzīvs,улэп
1496,gut::A,бур,ӟеч
1497,gut::A,бур,умой
1498,gut::A,labs,ӟеч
1499,gut::A,labs,умой
1500,schlecht::A,лёк,урод
1501,schlecht::A,лёк,алама
1502,schlecht::A,омӧль,урод
1503,schlecht::A,омӧль,алама
1504,schlecht::A,slikts,урод
1505,schlecht::A,slikts,алама
1506,richtig::A,инӧд,шонер
1507,richtig::A,riktīgs,шонер
1508,schlimm::A,омӧль,алама
1509,schlimm::A,туйтӧм,алама
1510,schlimm::A,nelāgs,алама
1511,schlimm::A,nejauks,алама
1512,wahr::A,абу ылӧг,зэмос
1513,wahr::A,īsts,зэмос
1514,wahr::A,patiess,зэмос
1515,alt::A,важ,вуж
1516,alt::A,sens,вуж
1517,alt::A,vęcs,вуж
1518,neu::A,выль,выль
1519,neu::A,jauns,выль
1520,ehemalig::A,вӧвлӧм,азьвылэз
1521,ehemalig::A,bijušais,азьвылэз
1522,alt[Lebewesen]::A,пӧрысь,пересь
1523,alt[Lebewesen]::A,vecs,пересь
1524,jung::A,том,егит
1525,jung::A,том,пинал
1526,jung::A,jauns,егит
1527,jung::A,jauns,пинал
1528,arm::A,гӧль,начар
1529,arm::A,гӧль,куанер
1530,arm::A,nabags,начар
1531,arm::A,nabags,куанер
1532,reich::A,озыр,узыр
1533,reich::A,bagāts,узыр
1534,bekannt::A,тӧдса,тодмо
1535,bekannt::A,zināms,тодмо
1536,bekannt::A,pazīstams,тодмо
1537,berühmt::A,нималан,дано
1538,berühmt::A,кывсян,дано
1539,berühmt::A,slavens,дано
1540,fremd::A,йӧз,ят
