,Concept_ID,sq,is
808,vorwärts::ADV,përpara,áfram
809,rückwärts::ADV,mbrapsht,aftur á bak
810,zurück::ADV,prapa,aftur
811,zurück::ADV,prapa,til baka
812,zurück::ADV,mbrapsht,aftur
813,zurück::ADV,mbrapsht,til baka
814,unten::ADV,poshtë,niðri
815,unten::ADV,poshtë,fyrir neðan
816,hinab::ADV,përposh,niður
817,hinab::ADV,përposh,niður eftir
818,oben::ADV,lart,uppi
819,oben::ADV,sipër,uppi
820,hinauf::ADV,lart,upp
821,hinauf::ADV,lart,upp eftir
822,hinauf::ADV,përpjetë,upp
823,hinauf::ADV,përpjetë,upp eftir
824,überall::ADV,kudo,alls staðar
825,nicht::ADV,s',ekki
826,nicht::ADV,nuk,ekki
827,ein wenig::ADV,një tis,dálítið
828,kaum::ADV,mezi,varla
829,kaum::ADV,mezi,tæplega
830,sehr::ADV,fort,mjög
831,sehr::ADV,shumë,mjög
832,so::ADV,ashtu,svo
833,so::ADV,ashtu,þannig
834,so::ADV,kështu,svo
835,so::ADV,kështu,þannig
836,noch::ADV,ende,enn
837,noch::ADV,ende,ennþá
838,noch::ADV,akoma,enn
839,noch::ADV,akoma,ennþá
840,nur::ADV,vetëm,bara
841,nur::ADV,vetëm,aðeins
842,schon::ADV,tashmë,nú þegar
843,wieder::ADV,përsëri,aftur
844,wieder::ADV,përsëri,að nýju
845,vergebens::ADV,kot,árangurslaust
846,vor::PRP,para,fyrir
847,hinter::PRP,prapa,bak við
848,hinter::PRP,prapa,aftur fyrir
849,hinter::PRP,mbrapa,bak við
850,hinter::PRP,mbrapa,aftur fyrir
851,unter::PRP,nën,undir
852,durch::PRP,nëpër,gegnum
853,neben::PRP,pranë,hjá
854,neben::PRP,pranë,við hliðina á
855,neben::PRP,përbri,hjá
856,neben::PRP,përbri,við hliðina á
857,zwischen::PRP,midis,milli
858,zwischen::PRP,midis,á milli
859,zwischen::PRP,ndërmjet,milli
860,zwischen::PRP,ndërmjet,á milli
861,wegen::PRP,për,vegna
862,dies::PRN,ky,þetta
863,das::PRN,ky,það
864,alles::PRN,gjithçka,allt
865,ich::PRN,unë,ég
866,du::PRN,ti,þú
867,er::PRN,ai,hann
868,wir::PRN,ne,við
869,ihr::PRN,ju,þið
870,sie::PRN,ata,þær
871,sie::PRN,ata,þeir
872,was::FPRN,ç',hvað
873,was::FPRN,çfarë,hvað
874,wer::FPRN,kush,hver
875,wo::FADV,ku,hvar
876,wohin::FADV,për ku,hvert
877,wie::FADV,si,hvernig
878,warum::FADV,pse,hvers vegna
879,warum::FADV,përse,hvers vegna
880,wieviel::FNUM,sa,hve mikill
881,eins::NUM,një,einn
882,zwei::NUM,dy,tveir
883,drei::NUM,tre,þrír
884,vier::NUM,katër,fjórir
885,fünf::NUM,pesë,fimm
886,sechs::NUM,gjashtë,sex
887,sieben::NUM,shtatë,sjö
888,acht::NUM,tetë,átta
889,neun::NUM,nëntë,níu
890,zehn::NUM,dhjetë,tíu
891,elf::NUM,njëmbëdhjetë,ellefu
892,zwölf::NUM,dymbëdhjetë,tólf
893,zwanzig::NUM,njëzet,tuttugu
894,dreißig::NUM,tridhjetë,þrjátíu
895,vierzig::NUM,dyzet,fjörutíu
896,fünfzig::NUM,pesëdhjetë,fimmtíu
897,sechzig::NUM,gjashtëdhjetë,sextíu
898,siebzig::NUM,shtatëdhjetë,sjötíu
899,achtzig::NUM,tetëdhjetë,áttatíu
900,neunzig::NUM,nëntëdhjetë,níutíu
901,hundert::NUM,qind,hundrað
902,tausend::NUM,mijë,þúsund
903,und::CNJ,e,og
904,und::CNJ,dhe,og
905,oder::CNJ,a,eða
906,oder::CNJ,apo,eða
907,stehen::V,rri,standa
908,sitzen::V,rri,sitja
909,liegen::V,rri shtrirë,liggja
910,hängen::V,varem,hanga
911,werden::V,bëhem,verða
912,passieren::V,ndodh,gerast
913,beginnen::V,filloj,byrja
914,enden::V,përfundoj,enda
915,enden::V,përfundoj,lykta
916,wechseln::V,ndërroj,skipta
917,aufgehen[Sonne]::V,hapem,koma upp
918,untergehen[Sonne]::V,hyj,ganga til viðar
919,untergehen[Sonne]::V,perëndoj,ganga til viðar
920,scheinen[Sonne]::V,ndriçoj,skína
921,donnern::V,gjëmoj,þruma
922,donnern::V,bubulloj,þruma
923,wehen::V,fryj,blása
924,strömen::V,derdh,streyma
925,fließen::V,rrjedh,fljóta
926,sich drehen::V,rrotullohem,snúast
927,schwanken::V,dyzoj,riða
928,schwanken::V,dyzoj,rugga
929,schwingen::V,dridhem,sveiflast
930,fallen::V,bie,falla
931,brennen::V,digjem,brenna
932,rauchen::V,nxjerr tym,reykja
933,regnen::V,bie shi,rigna
934,gefrieren::V,ngrij,frjósa
935,tauen::V,shkrij,þiðna
936,schmelzen::V,shkrij,bráðna
937,trocknen::V,thaj,þorna
938,sieden::V,ziej,sjóða
939,faulen::V,kalbem,rotna
940,faulen::V,prishem,rotna
941,verfaulen::V,kalbem,rotna
942,reißen::V,grisem,rifna
943,reißen::V,shqyhem,rifna
944,versinken::V,humboj,sökkva
945,vergehen::V,kaloj,líða
946,erscheinen::V,dukem,birtast
947,verschwinden::V,zhdukem,hverfa
948,sinken::V,ulem,síga
949,abnehmen::V,pakësohem,lækka
950,abnehmen::V,pakësohem,minnka
951,abnehmen::V,zvogëlohem,lækka
952,abnehmen::V,zvogëlohem,minnka
953,zunehmen::V,shtohem,aukast
954,steigen::V,rritem,stíga
955,wachsen::V,rritem,vaxa
956,glänzen::V,vezulloj,glóa
957,glänzen::V,vezulloj,glampa
958,funkeln::V,xixoj,leiftra
959,funkeln::V,xixëlloj,leiftra
960,lärmen::V,oshtij,hafa hátt
961,lärmen::V,zhurmoj,hafa hátt
962,läuten::V,bie,hringja
963,klingeln::V,i bie ziles,hringja
964,klirren::V,kërcëlloj,glamra
965,klirren::V,kërcëlloj,skrölta
966,brausen::V,gjëmoj,ólga
967,rauschen::V,fëshfërij,suða
968,klingen::V,tingëlloj,hljóma
969,bellen::V,leh,gelta
970,heulen::V,ulërij,væla
971,heulen::V,ulërij,ýlfra
972,blasen::V,fryj,blása
973,pfeifen::V,fishkëllej,blístra
974,schreien::V,bërtas,æpa
975,stöhnen::V,rënkoj,stynja
976,zittern::V,trembem,titra
977,zittern::V,trembem,skjálfa
978,leben::V,rroj,lifa
979,leben::V,jetoj,lifa
980,geboren werden::V,lind,fæðast
981,atmen::V,marr frymë,anda
982,atmen::V,marr frymë,draga andann
983,trinken::V,pi,drekka
984,essen::V,ha,borða
985,schlucken::V,gëlltis,kingja
986,schlucken::V,kapërdij,kingja
987,müde werden::V,lodhem,þreytast
988,einschlafen::V,bie të fle,sofna
989,schlafen::V,fle,sofa
990,aufwachen::V,zgjohem,vakna
991,aufstehen::V,çohem,fara á fætur
992,aufstehen::V,ngrihem,fara á fætur
993,sich erholen::V,qetësohem,hvíla sig
994,sich erholen::V,shtendosem,hvíla sig
995,krank werden::V,bie i sëmurë,veikjast
996,krank werden::V,bie i sëmurë,verða veikur
997,krank sein::V,jam i sëmurë,vera veikur
998,schmerzen::V,dhemb,kenna til
999,husten::V,kollitem,hósta
1000,genesen::V,shërohem,batna
1001,genesen::V,shërohem,frískast
1002,sterben::V,vdes,deyja
1003,umkommen::V,vdes,farast
1004,umkommen::V,mbaroj,farast
1005,sich bewegen::V,shkundem,bifast
1006,sich rühren::V,lëviz,hreyfast
1007,sich erheben::V,ngrihem,standa upp
1008,sich setzen::V,ulem,setjast
1009,hinfallen::V,gremisem,detta
1010,laufen::V,eci,labba
1011,schreiten::V,çapem,ganga
1012,spazierengehen::V,shëtis,ganga sér til skemmtunar
1013,eilen::V,ngas,fara hratt
1014,sich beeilen::V,nxitoj,flýta sér
1015,sausen::V,eci shpejt,þjóta
1016,rennen::V,vrapoj,hlaupa
1017,springen::V,kërcej,stökkva
1018,klettern::V,hipi,klifra
1019,schaukeln::V,kolovitem,róla
1020,schaukeln::V,kolovitem,rugga
1021,kriechen::V,zvarritem,skríða
1022,schwimmen::V,notoj,synda
1023,tauchen::V,zhytem,kafa
1024,rudern::V,vozis,róa
1025,fahren::V,shkoj,aka
1026,fahren::V,shkoj,fara
1027,fliegen::V,fluturoj,fljúga
1028,gehen::V,eci,fara
1029,gehen::V,eci,ganga
1030,gehen::V,shkoj,fara
1031,gehen::V,shkoj,ganga
1032,weggehen::V,vete,fara burt
1033,weggehen::V,vete,ganga burt
1034,abfahren::V,nisem,aka burt
1035,anhalten::V,ndalem,stöðva
1036,hineingehen::V,futem,ganga inn
1037,eintreten::V,hyj,koma inn
1038,eintreten::V,hyj,ganga inn
1039,kommen::V,vij,koma
1040,ankommen::V,arrij,koma til
1041,ankommen::V,mbërrij,koma til
1042,zurückkommen::V,kthehem,koma til baka
1043,bleiben::V,mbetem,haldast
1044,bleiben::V,mbetem,vera kyrr
1045,bleiben::V,qëndroj,haldast
1046,bleiben::V,qëndroj,vera kyrr
1047,warten::V,pres,bíða
1048,erwarten::V,pres,búast við
1049,erwarten::V,pres,eiga von á
1050,suchen::V,kërkoj,leita
1051,finden::V,gjej,finna
1052,versuchen::V,mundohem,reyna
1053,vorbereiten::V,përgatis,undirbúa
1054,lieben::V,dashuroj,elska
1055,mögen::V,dua,þykja gott
1056,mögen::V,dua,falla í geð
1057,lachen::V,qesh,hlæja
1058,rühren::V,mallëngjej,snerta
1059,weinen::V,qaj,gráta
1060,schimpfen::V,shaj,skammast
1061,sich ärgern::V,bëhem verem,sárna
1062,sich ärgern::V,bëhem verem,gremjast
1063,sich fürchten::V,kam frikë,óttast
1064,sich fürchten::V,frikësohem,óttast
1065,fürchten::V,kam frikë nga,óttast
1066,fliehen::V,arratisem,flýja
1067,flüchten::V,iki,strjúka
1068,sehen::V,shoh,sjá
1069,anschauen::V,shikoj,horfa á
1070,ansehen::V,shikoj,líta á
1071,hören::V,dëgjoj,heyra
1072,zuhören::V,veshtoj,hlusta
1073,probieren::V,provoj,smakka
1074,riechen::V,nuhas,þefa
1075,fühlen::V,ndiej,finna til
1076,scheinen::V,ndriçoj,virðast
1077,zu sehen sein::V,dukem,vera að sjá
1078,vernehmen::V,dëgjoj,heyra
1079,vernehmen::V,dëgjoj,greina
1080,frieren::V,mërdhij,frjósa
1081,tun::V,bëj,gera
1082,können::V,mund,geta
1083,wollen::V,dua,ætla
1084,wollen::V,dua,vilja
1085,wollen::V,dëshiroj,ætla
1086,wollen::V,dëshiroj,vilja
1087,anfangen::V,filloj,hefja
1088,beenden::V,kryej,enda
1089,beenden::V,kryej,ljúka
1090,beenden::V,mbaroj,enda
1091,beenden::V,mbaroj,ljúka
1092,aufhören::V,pushoj,lykta
1093,gelingen::V,më shkon mbarë,heppnast
1094,geraten::V,del,lukkast
1095,öffnen::V,hap,opna
1096,schließen::V,mbyll,loka
1097,stellen::V,vë,láta
1098,stellen::V,vë,setja
1099,setzen::V,vë,láta
1100,setzen::V,vë,setja
1101,legen::V,vë,láta
1102,legen::V,vë,leggja
1103,berühren::V,rrok,koma við
1104,verbinden::V,bashkoj,sameina
1105,bedecken::V,mbuloj,hylja
1106,aufhängen::V,var,hengja
1107,aufhängen::V,var,hengja upp
1108,anzünden::V,ndez,kveikja í
1109,aufheben::V,ngre,taka upp
1110,aufheben::V,ngre,lyfta upp
1111,zurücklassen::V,lë pas,skilja eftir
1112,verlieren::V,humb,týna
1113,verlieren::V,humb,glata
1114,fallen lassen::V,lëshoj,missa
1115,machen::V,bëj,búa til
1116,herstellen::V,prodhoj,framleiða
1117,bauen::V,ndërtoj,smíða
1118,bauen::V,ndërtoj,byggja
1119,reparieren::V,ndreq,gera við
1120,reparieren::V,meremetoj,gera við
1121,verbessern::V,përmirësoj,bæta
1122,ändern::V,ndërroj,breyta
1123,graben::V,gërmoj,grafa
1124,beugen::V,kërrus,beygja
1125,biegen::V,përkul,sveigja
1126,drehen::V,dredh,snúa
1127,drehen::V,rrotulloj,snúa
1128,wenden::V,kthej,snúa
1129,wenden::V,kthej,venda
1130,umdrehen::V,kthej,venda
1131,umdrehen::V,kthej,snúa við
1132,heben::V,ngre,hefja
1133,hochheben::V,ngre,lyfta upp
1134,ergreifen::V,rrëmbej,grípa
1135,halten::V,mbaj,rúma
1136,halten::V,mbaj,halda
1137,drücken::V,shtyp,þjá
1138,drücken::V,shtyp,þrýsta
1139,schieben::V,shtyj,ýta
1140,kratzen::V,kruaj,klóra
1141,kratzen::V,gërvisht,klóra
1142,lecken::V,lëpij,sleikja
1143,beißen::V,kafshoj,bíta
1144,abreißen::V,shkëpus,rífa af
1145,abreißen::V,shkëpus,rífa frá
1146,abschneiden::V,cungoj,skera af
1147,abschneiden::V,cungoj,klippa af
1148,binden::V,lidh,binda
1149,stecken::V,fus,stinga
1150,stecken::V,ngul,stinga
1151,brechen::V,thyej,brjóta
1152,klopfen::V,trokas,berja
1153,klopfen::V,trokas,klappa
1154,hauen::V,godas,berja
1155,hauen::V,godas,höggva
1156,kleben::V,ngjis,líma
1157,reiben::V,fërkoj,núa
1158,streichen::V,lyej,smyrja
1159,schleifen::V,mpreh,slípa
1160,schneiden::V,pres,skera
1161,schneiden::V,pres,klippa
1162,rütteln::V,shkund,skaka
1163,schütteln::V,lëkund,hrista
1164,schwenken::V,valëvit,sveifla
1165,schütten::V,mbush,hella
1166,füllen::V,mbush,fylla
1167,einwickeln::V,mbështjell,vefja inn í
1168,tragen::V,mbaj,bera
1169,tragen::V,mbart,bera
1170,schleppen::V,heq,draga
1171,schleppen::V,zhgërryej,draga
1172,ziehen::V,tërheq,toga
1173,ziehen::V,tërheq,draga
1174,aufbewahren::V,ruaj,geyma
1175,werfen::V,hedh,kasta
1176,fangen::V,kap,grípa
1177,packen::V,rrëmbej,þrífa í
1178,verstecken::V,fsheh,fela
1179,teilen::V,ndaj,deila
1180,schicken::V,dërgoj,senda
1181,bringen::V,sjell,færa
1182,bringen::V,sjell,flytja
1183,hinzufügen::V,shtoj,bæta við
1184,bekommen::V,kap,hljóta
1185,bekommen::V,kap,ná
1186,erhalten::V,marr,fá
1187,nehmen::V,marr,taka
1188,wählen::V,zgjedh,velja
1189,auswählen::V,përzgjedh,velja úr
1190,bewahren::V,ruaj,gæta
1191,bewahren::V,ruaj,vernda
1192,behindern::V,pengoj,varna
1193,verderben::V,prish,spilla
1194,beschädigen::V,dëmtoj,skemma
1195,zerbrechen::V,thyej,brjóta
1196,zerreißen::V,çjerr,rífa
1197,zerreißen::V,çjerr,rífa sundur
1198,zerreißen::V,zheloj,rífa
1199,zerreißen::V,zheloj,rífa sundur
1200,zerstören::V,prish,rífa niður
1201,zerstören::V,shkatërroj,rífa niður
1202,verbrennen::V,djeg,brenna
1203,geben::V,jap,gefa
1204,reichen::V,jap,rétta
1205,schenken::V,fal,gefa
1206,schenken::V,dhuroj,gefa
1207,versprechen::V,premtoj,lofa
1208,versprechen::V,premtoj,heita
1209,wünschen::V,uroj,óska
1210,loben::V,lëvdoj,lofa
1211,loben::V,lëvdoj,hrósa
1212,loben::V,lavdëroj,lofa
1213,loben::V,lavdëroj,hrósa
1214,küssen::V,puth,kyssa
1215,wiegen::V,tund,rugga
1216,zudecken::V,mbuloj,þekja
1217,zudecken::V,mbuloj,breiða yfir
1218,wecken::V,zgjoj,vekja
1219,zeigen::V,dëftej,sýna
1220,führen::V,çoj,leiða
1221,lehren::V,arsej,kenna
1222,unterrichten::V,arsimoj,fræða
1223,aufziehen::V,rris,ala upp
1224,leiten::V,udhëheq,stjórna
1225,antreiben::V,nxis,hvetja
1226,lassen::V,detyroj,láta
1227,einladen::V,ftoj,bjóða heim
1228,vereinigen::V,bashkoj,sameina
1229,besuchen::V,vizitoj,heimsækja
1230,treffen::V,ndesh,hitta
1231,sich versammeln::V,tubohem,safnast saman
1232,spielen::V,loz,leika sér
1233,spielen::V,luaj,leika sér
1234,singen::V,këndoj,syngja
1235,tanzen::V,kërcej,dansa
1236,tanzen::V,vallëzoj,dansa
1237,sich trennen::V,ndahem,skiljast
1238,verlassen::V,braktis,yfirgefa
1239,retten::V,shpëtoj,bjarga
1240,bewachen::V,ruaj,gæta
1241,bewachen::V,ruaj,hafa vörð á
1242,schützen::V,ruaj,vernda
1243,schützen::V,mbroj,vernda
1244,verteidigen::V,mbroj,verja
1245,sich schlagen::V,zihem,slást
1246,sich schlagen::V,zihem,berjast
1247,schießen::V,shtie,skjóta
1248,siegen::V,fitoj,sigra
1249,siegen::V,ngadhënjej,sigra
1250,ärgern::V,zemëroj,ergja
1251,ärgern::V,zemëroj,skaprauna
1252,schlagen::V,rrah,slá
1253,schlagen::V,rrah,lemja
1254,schlagen::V,godas,slá
1255,schlagen::V,godas,lemja
1256,treten::V,shtyj,sparka
1257,treten::V,shtyj më këmbë,sparka
1258,stechen::V,ther,stinga
1259,stechen::V,shpoj,stinga
1260,stoßen::V,shtyj,hrinda
1261,stehlen::V,vjedh,stela
1262,stören::V,pengoj,trufla
1263,belästigen::V,bezdis,ónáða
1264,verbergen::V,fsheh,leyna
1265,täuschen::V,mashtroj,gabba
1266,täuschen::V,mashtroj,blekkja
1267,betrügen::V,kobis,svíkja
1268,betrügen::V,kobis,blekkja
1269,töten::V,vras,drepa
1270,wohnen::V,banoj,búa
1271,arbeiten::V,punoj,vinna
1272,arbeiten::V,vardoj,vinna
1273,sammeln::V,mbledh,safna
1274,sammeln::V,grumbulloj,safna
1275,pflücken::V,vjel,tína
1276,pflücken::V,vjel,reyta
1277,pflücken::V,mbledh,tína
1278,pflücken::V,mbledh,reyta
1279,jagen::V,gjuaj,veiða
1280,fischen::V,peshkoj,fiska
1281,fischen::V,gjuaj peshk,fiska
1282,fassen::V,zë,veiða
1283,hüten::V,kullos,gæta
1284,hüten::V,kullos,vakta
1285,treiben::V,vë përpara,reka
1286,anbinden::V,lidh,binda við
1287,anbinden::V,lidh,binda fast
1288,füttern::V,grazhdoj,fóðra
1289,melken::V,mjel,mjólka
1290,hacken::V,grij,höggva
1291,gießen::V,ujis,hella
1292,reifen::V,piqem,þroskast
1293,zubereiten::V,gatuaj,elda
1294,zubereiten::V,gatuaj,tilbúa
1295,kochen::V,ziej,sjóða
1296,backen::V,pjek,baka
1297,backen::V,furroj,baka
1298,braten::V,fërgoj,steikja
1299,braten::V,tiganis,steikja
1300,umrühren::V,trazoj,hræra í
1301,stricken::V,thur,prjóna
1302,nähen::V,qep,sauma
1303,färben::V,ngjyej,lita
1304,färben::V,bojatis,lita
1305,reinigen::V,qëroj,hreinsa
1306,reinigen::V,pastroj,hreinsa
1307,waschen::V,laj,þvo
1308,waschen::V,finjos,þvo
1309,abwischen::V,fshij,þerra
1310,spülen::V,kulloj,skola
1311,spülen::V,kulloj,þvo upp
1312,fegen::V,fshij,sópa
1313,fegen::V,fshij,hreinsa
1314,kehren::V,fshij,sópa
1315,baden::V,lahem,baða sig
1316,sich waschen::V,lahem,þvo sér
1317,ausziehen::V,heq,fara úr
1318,ausziehen::V,zbath,fara úr
1319,anziehen::V,vesh,fara í
1320,anziehen::V,mbath,fara í
1321,sich anziehen::V,vishem,klæðast
1322,kämmen::V,kreh,greiða
1323,schmücken::V,hijeshoj,prýða
1324,schmücken::V,hijeshoj,skreyta
1325,sagen::V,them,segja
1326,sprechen::V,flas,tala
1327,reden::V,fjalos,ræða
1328,reden::V,fjalëtoj,ræða
1329,sich unterhalten::V,bisedoj,spjalla
1330,sich unterhalten::V,bisedoj,ræðast við
1331,fragen::V,pyes,spyrja
1332,bitten::V,lus,biðja
1333,bitten::V,lutem,biðja
1334,erzählen::V,rrëfej,segja frá
1335,mitteilen::V,kumtoj,tilkynna
1336,nennen::V,quaj,nefna
1337,rufen::V,thërras,kalla
1338,prahlen::V,mburrem,gorta
1339,prahlen::V,kapardisem,gorta
1340,übersetzen::V,përkthej,þýða
1341,denken::V,mendoj,hugsa
1342,glauben::V,besoj,trúa
1343,bemerken::V,vërej,taka eftir
1344,erkennen::V,njoh,þekkja
1345,erkennen::V,shquaj,þekkja
1346,begreifen::V,marr vesh,skilja
1347,verstehen::V,marr vesh,skilja
1348,lernen::V,mësoj,læra
1349,wissen::V,di,vita
1350,sich erinnern an::V,kujtoj,minnast
1351,vergessen::V,harroj,gleyma
1352,messen::V,mas,mæla
1353,zählen::V,njeh,telja
1354,rechnen::V,llogaris,reikna
1355,lesen::V,lexoj,lesa
1356,lesen::V,këndoj,lesa
1357,malen::V,lyej,mála
1358,zeichnen::V,vizatoj,teikna
1359,schreiben::V,shkruaj,skrifa
1360,besitzen::V,kam,hafa
1361,kaufen::V,blej,kaupa
1362,verkaufen::V,shes,selja
1363,bezahlen::V,paguaj,borga
1364,zahlen::V,paguaj,borga
1365,beherrschen::V,zotëroj,hafa á valdi sínu
1366,ertragen::V,duroj,þola
