,Concept_ID,ru,mrj
774,wo::FADV,где,кышан
775,wo::FADV,где,кыштакен
776,wohin::FADV,куда,кышкы
777,wie::FADV,как,кыце
778,warum::FADV,почему,малын
779,wieviel::FNUM,сколько,кынар
780,wieviel::FNUM,сколько,кынары
781,wieviel::FNUM,сколько,кынаркы
782,eins::NUM,один,иктӹ
783,eins::NUM,один,иктӹт
784,zwei::NUM,два,кок
785,zwei::NUM,два,кокты
786,drei::NUM,три,кым
787,drei::NUM,три,кымыт
788,vier::NUM,четыре,нӹл
789,fünf::NUM,пять,вӹц
790,sechs::NUM,шесть,куд
791,sechs::NUM,шесть,кудытмозн
792,sieben::NUM,семь,шӹм
793,sieben::NUM,семь,шӹмӹт
794,acht::NUM,восемь,кӓндӓкш
795,acht::NUM,восемь,кӓндӓкшӹ
796,neun::NUM,девять,ӹндекшшӱдӹ
797,zehn::NUM,десять,лу
798,elf::NUM,одиннадцать,луатик
799,elf::NUM,одиннадцать,луатиктӹ
800,zwölf::NUM,двенадцать,луаткок
801,zwölf::NUM,двенадцать,луаткокты
802,zwanzig::NUM,двадцать,коклы
803,dreißig::NUM,тридцать,кымлы
804,vierzig::NUM,сорок,нӹллӹ
805,fünfzig::NUM,пятьдесят,вӹцлӹ
806,sechzig::NUM,шестьдесят,кудлу
807,siebzig::NUM,семьдесят,шӹмлу
808,achtzig::NUM,восемьдесят,кӓндӓкшлу
809,neunzig::NUM,девяносто,ӹндекшлу
810,hundert::NUM,сто,шӱдӹ
811,tausend::NUM,тысяча,тӹжем
812,und::CNJ,и,дöн
813,oder::CNJ,или,льывы
814,oder::CNJ,либо,льывы
815,stehen::V,стоять,шалшаг
816,sitzen::V,сидеть,шӹнзӓш
817,liegen::V,лежать,киӓш
818,hängen::V,висеть,кечӓш
819,werden::V,стать,шагалаш
820,passieren::V,случиться,ӹштӓ́лтӓш
821,beginnen::V,начаться,тӹнгӓлӓлтӓш
822,enden::V,кончиться,пӹтӓш
823,wechseln::V,меняться,весемӓш
824,wechseln::V,меняться,весемӓлтӓш
825,aufgehen[Sonne]::V,взойти,авараш
826,untergehen[Sonne]::V,зайти,шӹ́нзӓш
827,scheinen[Sonne]::V,светить,сотемдӓрӓш
828,donnern::V,греметь,хӹдӹртӓш
829,wehen::V,дуть,ӹфӹлӓш
830,strömen::V,литься,йогащ
831,fließen::V,течь,йогащ
832,sich drehen::V,вращаться,пöрдӓш
833,schwanken::V,колебаться,лыпшалташ
834,schwingen::V,качаться,кӓчӓйӓш
835,fallen::V,падать,кенвазаш
836,fallen::V,падать,шынгалташ
837,brennen::V,гореть,йылаш
838,rauchen::V,дымить,шыпшаш
839,regnen::V,дождить,юраш
840,gefrieren::V,замерзнуть,гӓш
841,gefrieren::V,замерзнуть,кӹлмаш
842,tauen::V,таять,шылаш
843,schmelzen::V,плавиться,шӹрӓнӓш
844,trocknen::V,сохнуть,кошкаш
845,sieden::V,кипеть,шолаш
846,faulen::V,гнить,шӱӓш
847,verfaulen::V,сгнить,йӓнгӓрӓлтӓш
848,reißen::V,рваться,кышкедӓлтӓш
849,versinken::V,тонуть,ва́лаш
850,vergehen::V,проходить,эртӓш
851,erscheinen::V,появиться,каяш
852,verschwinden::V,исчезнуть,ямаш
853,sinken::V,спадать,пычаш
854,abnehmen::V,уменьшиться,чӹдемӓш
855,abnehmen::V,уменьшиться,кöтӹргӓш
856,zunehmen::V,увеличиваться,когоэмӓш
857,steigen::V,подниматься,лӱлта́лташ
858,wachsen::V,расти,кушкаш
859,glänzen::V,блестеть,йӹлгӹжӓш
860,funkeln::V,сверкать,валгалташ
861,lärmen::V,шуметь,юкланаш
862,läuten::V,звонить,цоргаш
863,klingeln::V,звонить,цоргаш
864,klirren::V,звякать,цонгырталгаш
865,brausen::V,бушевать,ышдымыла́наш
866,rauschen::V,шелестеть,шу́жгаш
867,klingen::V,звучать,йо́нгаш
868,bellen::V,лаять,опташ
869,heulen::V,выть,урмыжаш
870,blasen::V,дунуть,ӹфӹлӓш
871,pfeifen::V,свистеть,ши́шкаш
872,schreien::V,кричать,уташ
873,schreien::V,кричать,саслаш
874,schreien::V,кричать,варгынзаш
875,stöhnen::V,стонать,ӹнгӹрӓш
876,zittern::V,дрожать,цӹтӹрӓш
877,leben::V,жить,ӹлӓш
878,geboren werden::V,родиться,шачаш
879,atmen::V,дышать,шӱлӓш
880,trinken::V,пить,йӱӓш
881,essen::V,есть,качкаш
882,essen::V,кушать,качкаш
883,schlucken::V,глотать,нелӓш
884,müde werden::V,устать,янгылаш
885,einschlafen::V,заснуть,амален кеӓш
886,schlafen::V,спать,амалаш
887,aufwachen::V,проснуться,понгыжалташ
888,aufstehen::V,встать,кӹньӹл шагалаш
889,sich erholen::V,отдыхать,кӓнаш
890,krank werden::V,заболеть,церлӓнен вазаш
891,krank sein::V,болеть,церлӓнӓш
892,krank sein::V,болеть,ясланаш
893,krank sein::V,болеть,ясыланаш
894,schmerzen::V,болеть,каршташ
895,husten::V,кашлять,кахыраш
896,genesen::V,поправиться,паремӓш
897,genesen::V,поправиться,тöрлӓнӓш
898,sterben::V,умереть,вазын колаш
899,umkommen::V,погибнуть,пӹтӓш
900,sich bewegen::V,двигаться,кашташ
901,sich rühren::V,шевельнуться,тӓрвӓнӓш
902,sich erheben::V,встать,кӹньӹлӓш
903,sich setzen::V,сесть,шӹнзӓш
904,hinfallen::V,упасть,кенвазаш
905,hinfallen::V,упасть,шынгалташ
906,laufen::V,ходить,кашташ
907,schreiten::V,шагать,ашкедӓш
908,spazierengehen::V,гулять,мадын кашташ
909,eilen::V,спешить,вӓшкӓш
910,sich beeilen::V,торопиться,вӓшкӓш
911,sich beeilen::V,торопиться,талашаш
912,sausen::V,мчаться,хойхаланаш
913,sausen::V,мчаться,хояш
914,rennen::V,бегать,кыргыжаш
915,springen::V,прыгать,тӹршештӓш
916,klettern::V,лазать,ку́заш
917,schaukeln::V,раскачиваться,лыпшалташ
918,kriechen::V,ползать,авалянаш
919,kriechen::V,ползать,ньыжиклӓш
920,schwimmen::V,плавать,илӓш
921,tauchen::V,нырять,цымаш
922,rudern::V,грести,шуалташ
923,fahren::V,ехать,кеӓш
924,fliegen::V,летать,чонгештӓш
925,gehen::V,идти,кеӓш
926,weggehen::V,уйти,кеӓш
927,abfahren::V,отправиться,кеӓш
928,anhalten::V,остановиться,цӓрнӓш
929,hineingehen::V,входить,пыраш
930,eintreten::V,войти,пыраш
931,kommen::V,прийти,толаш
932,ankommen::V,прибыть,шоаш
933,zurückkommen::V,возвратиться,пöртӹлӓш
934,bleiben::V,остаться,кодаш
935,warten::V,ждать,вычаш
936,erwarten::V,ожидать,вычаш
937,suchen::V,искать,кӹчӓлӓш
938,finden::V,найти,моаш
939,versuchen::V,пытаться,путаяш
940,versuchen::V,пытаться,цацаш
941,vorbereiten::V,подготовить,поспейӹктӓш
942,lieben::V,любить,яраташ
943,mögen::V,любить,яраташ
944,lachen::V,смеяться,ваштылаш
945,rühren::V,растрогать,тӓрвӓтӓш
946,weinen::V,плакать,мӓгӹрӓш
947,schimpfen::V,ругаться,свырседӓлӓш
948,sich ärgern::V,сердиться,шӹдешкӓш
949,sich fürchten::V,бояться,лӱдӓш
950,fürchten::V,бояться,лӱдӓш
951,fliehen::V,убегать,кыргыжаш
952,flüchten::V,убежать,кыргыж шӹлӓш
953,sehen::V,видеть,ужаш
954,anschauen::V,посмотреть,анжалаш
955,ansehen::V,смотреть,анжаш
956,hören::V,слышать,колаш
957,zuhören::V,слушать,колышташ
958,probieren::V,пробовать,тотештӓш
959,probieren::V,пробовать,подыл анжаш
960,riechen::V,нюхать,ӱпшӹнзӓш
961,fühlen::V,чувствовать,шижӓш
962,scheinen::V,казаться,каяш
963,zu sehen sein::V,виднеться,каяш
964,vernehmen::V,услышать,колын колташ
965,frieren::V,мерзнуть,кӹлмаш
966,frieren::V,мерзнуть,тӹнгӹргӓш
967,tun::V,делать,ӹштӓш
968,können::V,мочь,кердӓш
969,können::V,уметь,кердӓш
970,wollen::V,хотеть,жалаяш
971,anfangen::V,начать,тӹнгӓлӓш
972,beenden::V,закончить,пӹтӓрӓш
973,aufhören::V,перестать,цӓрнӓш
974,gelingen::V,удаться,цӓш лиӓш
975,geraten::V,оказаться,лиӓш
976,öffnen::V,открыть,пачаш
977,schließen::V,закрыть,чӱчӓш
978,stellen::V,поставить,шӹндӓш
979,setzen::V,посадить,шӹндӓш
980,legen::V,класть,опташ
981,legen::V,класть,пиштӓш
982,berühren::V,трогать,тӹкӓлӓш
983,verbinden::V,связать,пидӓш
984,bedecken::V,покрыть,леведӓш
985,aufhängen::V,повесить,сӓкӓш
986,anzünden::V,зажечь,чӱктӓш
987,aufheben::V,поднять,кузыкташ
988,zurücklassen::V,оставить,кодаш
989,verlieren::V,потерять,ямдаш
990,fallen lassen::V,уронить,кенвацтараш
991,machen::V,сделать,ӹштӓш
992,herstellen::V,изготовить,йӓмдӹлӓш
993,bauen::V,строить,ӹштӓш
994,reparieren::V,чинить,чиняш
995,reparieren::V,чинить,алалаш
996,verbessern::V,улучшить,яжоэмден шӹндӓш
997,ändern::V,изменить,вашталташ
998,graben::V,копать,капаяш
999,beugen::V,согнуть,лывырташ
1000,beugen::V,согнуть,каклярташ
1001,biegen::V,погнуть,лывырташ
1002,drehen::V,вертеть,сӓрӓш
1003,drehen::V,вертеть,сӓрӹкӓлӓш
1004,wenden::V,повернуть,сӓрӓлӓш
1005,umdrehen::V,перевернуть,сӓрӓлӓш
1006,heben::V,поднимать,лӱктӓш
1007,hochheben::V,поднять,кузыкташ
1008,ergreifen::V,схватить,хватяш
1009,halten::V,держать,кычаш
1010,drücken::V,нажимать,темдӓш
1011,schieben::V,толкать,шӹкӓш
1012,kratzen::V,скрести,нӹжӓш
1013,lecken::V,лизать,нылаш
1014,beißen::V,кусать,пыралаш
1015,abreißen::V,оторвать,кӹрӓш
1016,abreißen::V,оторвать,кышкед нӓлӓш
1017,abschneiden::V,отрезать,шулаш
1018,abschneiden::V,отрезать,лаштыклаш
1019,binden::V,вязать,пидӓш
1020,stecken::V,воткнуть,шыралаш
1021,brechen::V,сломать,тодылаш
1022,brechen::V,сломать,пыдырташ
1023,klopfen::V,стучать,рушткаш
1024,hauen::V,бить,шелӹштӓш
1025,kleben::V,клеить,клейӓш
1026,reiben::V,тереть,нӹжӓш
1027,streichen::V,намазать,шӹрӓш
1028,schleifen::V,точить,шымаш
1029,schneiden::V,резать,пӹчкӓш
1030,rütteln::V,шатать,мыльгыкташ
1031,schütteln::V,трясти,цӹтӹртӓш
1032,schütteln::V,трясти,мыльгыкташ
1033,schwenken::V,махать,машыяш
1034,schütten::V,налить,опталаш
1035,füllen::V,наполнить,темӓш
1036,einwickeln::V,завернуть,пӹтӹрӓ́лӓш
1037,tragen::V,нести,намалаш
1038,schleppen::V,тащить,шӹдӹрӓш
1039,ziehen::V,тянуть,шыпшаш
1040,aufbewahren::V,хранить,перегӓш
1041,werfen::V,бросать,кӹшкӓш
1042,fangen::V,ловить,кычаш
1043,packen::V,схватить,хватяш
1044,verstecken::V,спрятать,шӹлтӓш
1045,teilen::V,разделить,пайылаш
1046,schicken::V,посылать,колташ
1047,bringen::V,принести,кандаш
1048,hinzufügen::V,добавить,
1049,bekommen::V,достать,лыкташ
1050,erhalten::V,получить,получаяш
1051,nehmen::V,взять,налаш
1052,wählen::V,выбрать,айыраш
1053,auswählen::V,отобрать,айыраш
1054,bewahren::V,сохранить,перегӓш
1055,behindern::V,препятствовать,мешӓйӓш
1056,verderben::V,испортить,портяш
1057,beschädigen::V,повредить,шушырташ
1058,zerbrechen::V,разбить,пыдырташ
1059,zerreißen::V,разорвать,кӹрӓш
1060,zerstören::V,разрушить,шӓлӓтӓш
1061,verbrennen::V,сжечь,йылаташ
1062,verbrennen::V,сжечь,йылалташ
1063,geben::V,дать,пуаш
1064,reichen::V,передать,пуаш
1065,schenken::V,дарить,подараш
1066,versprechen::V,обещать,сöрӓш
1067,wünschen::V,желать,жалаяш
1068,loben::V,хвалить,хваляш
1069,küssen::V,целовать,шышшалаш
1070,wiegen::V,качать,лӱнгӓлтӓш
1071,zudecken::V,накрыть,пиштӓш
1072,wecken::V,разбудить,понгыжалтараш
1073,zeigen::V,показать,анжыкташ
1074,führen::V,вести,видӓш
1075,lehren::V,учить,тымдаш
1076,unterrichten::V,преподавать,тымдаш
1077,aufziehen::V,воспитать,кушташ
1078,leiten::V,руководить,видӓш
1079,leiten::V,руководить,вуйлаташ
1080,leiten::V,руководить,вуйлалташ
1081,antreiben::V,подгонять,талаштараш
1082,lassen::V,заставить,-ыкт
1083,einladen::V,пригласить,ӱжӓш
1084,vereinigen::V,объединить,иктештӓш
1085,besuchen::V,посетить,толаш
1086,treffen::V,встретить,вӓшлиӓш
1087,treffen::V,встретить,вӓшлиӓлтӓш
1088,sich versammeln::V,собраться,цымыргаш
1089,spielen::V,играть,мадаш
1090,singen::V,петь,мыраш
1091,tanzen::V,плясать,кушташ
1092,tanzen::V,танцевать,кушташ
1093,sich trennen::V,расстаться,айырлаш
1094,verlassen::V,покинуть,шуаш
1095,retten::V,спасти,ытараш
1096,bewachen::V,охранять,оролаш
1097,schützen::V,уберегать,перегӓш
1098,verteidigen::V,защитить,перегӓш
1099,sich schlagen::V,драться,шидӓлӓш
1100,sich schlagen::V,драться,шиэдӓлӓш
1101,schießen::V,стрелять,лӱӓш
1102,siegen::V,победить,сӹнгӓш
1103,ärgern::V,сердить,шӹдештӓрӓш
1104,schlagen::V,ударить,пӓрен колташ
1105,schlagen::V,ударить,хӹрӹктен колташ
1106,treten::V,пинать,чымаш
1107,stechen::V,уколоть,пышкылаш
1108,stoßen::V,толкнуть,шыркедӓш
1109,stehlen::V,украсть,шолышт толаш
1110,stören::V,помешать,ӓрештӹлӓш
1111,belästigen::V,надоедать,кӓньӹсӹрлӓндӓрӓш
1112,belästigen::V,надоедать,шытырланыкташ
1113,verbergen::V,скрыть,шӹлтӓш
1114,täuschen::V,обмануть,алталаш
1115,täuschen::V,обмануть,аталаш
1116,betrügen::V,смошенничать,мошеньӹчӓйӓш
1117,töten::V,убить,пуштын шуаш
1118,wohnen::V,проживать,ӹлӓш
1119,arbeiten::V,работать,пӓшӓлӓш
1120,arbeiten::V,работать,ровотаяш
1121,sammeln::V,собрать,погаш
1122,pflücken::V,рвать,кӹрӓш
1123,pflücken::V,срывать,кӹрӓш
1124,jagen::V,охотиться,охотничӓйӓш
1125,fischen::V,рыбачить,кол кычаш
1126,fassen::V,поймать,кычаш
1127,hüten::V,пасти,кӹтӓш
1128,treiben::V,гнать,шуруяш
1129,anbinden::V,привязать,ялшташ
1130,anbinden::V,привязать,ялышташ
1131,füttern::V,кормить,пукшаш
1132,melken::V,доить,шыпшылаш
1133,hacken::V,рубить,роаш
1134,gießen::V,полить,шӓвӓш
1135,reifen::V,созреть,кӱӓш
1136,reifen::V,созреть,поспейӓш
1137,zubereiten::V,приготовить,йӓмдӹлӓш
1138,kochen::V,варить,шолташ
1139,backen::V,печь,кӱктӓш
1140,braten::V,жарить,жӓрӓш
1141,umrühren::V,перемешать,намалаш
1142,stricken::V,вязать,пидӓш
1143,nähen::V,шить,ыргаш
1144,färben::V,покрасить,пидӓш
1145,reinigen::V,очистить,чиӓлтӓш
1146,waschen::V,стирать,мышкаш
1147,abwischen::V,вытереть,ӹштӓш
1148,spülen::V,полоскать,шӱӓлтӓш
1149,fegen::V,подметать,ӹштӓш
1150,kehren::V,мести,ӹштӓш
1151,baden::V,купаться,нӱштӹлӓш
1152,sich waschen::V,мыться,мышкылташ
1153,ausziehen::V,снять,кыдашаш
1154,anziehen::V,надеть,чиӓш
1155,sich anziehen::V,одеться,чиӓш
1156,kämmen::V,причесать,шерӓш
1157,schmücken::V,украсить,цеверемдӓш
1158,sagen::V,сказать,манаш
1159,sagen::V,сказать,келесӓш
1160,sprechen::V,говорить,манаш
1161,reden::V,разговаривать,шайышташ
1162,sich unterhalten::V,беседовать,хытыраш
1163,sich unterhalten::V,беседовать,хытыргаш
1164,fragen::V,спросить,ядаш
1165,bitten::V,просить,ядаш
1166,erzählen::V,рассказать,келесӓш
1167,mitteilen::V,сообщить,попаш
1168,mitteilen::V,сообщить,увертӓш
1169,mitteilen::V,сообщить,увертӓрӓш
1170,nennen::V,назвать,лӹмдӓш
1171,rufen::V,звать,ӱжӓш
1172,prahlen::V,хвастаться,хайзаш
1173,prahlen::V,хвастаться,шаргаланаш
1174,übersetzen::V,перевести,вашташ
1175,denken::V,думать,машанаш
1176,glauben::V,верить,ӹнянӓш
1177,bemerken::V,заметить,цаклаш
1178,erkennen::V,узнать,пӓлӓш
1179,begreifen::V,понять,ынгылаш
1180,begreifen::V,постичь,ынгылаш
1181,verstehen::V,услышать,ынгылаш
1182,lernen::V,учиться,тыменяш
1183,wissen::V,знать,пӓлӓш
1184,sich erinnern an::V,вспомнить,ышештӓрӓш
1185,vergessen::V,забыть,монден кодаш
1186,messen::V,мерить,висӓш
1187,zählen::V,считать,шотаяш
1188,rechnen::V,считать,шотаяш
1189,lesen::V,читать,лыдаш
1190,malen::V,рисовать,рисуяш
1191,zeichnen::V,рисовать,ыдырка́лаш
1192,schreiben::V,писать,вазаш
1193,besitzen::V,иметь,кы́чаш
1194,kaufen::V,купить,нӓлӓш
1195,verkaufen::V,продать,выжалаш
1196,bezahlen::V,заплатить,тӱлӓш
1197,zahlen::V,платить,тӱлӓш
1198,beherrschen::V,владеть,кы́чаш
1199,ertragen::V,вытерпеть,цӹтӓш
