,Concept_ID,ka,mn
1372,schlagen::V,ცემს,цохих
1373,treten::V,პანღურს ამოჰკრავს,өшиглөх
1374,stechen::V,სჩხვლეტს,хатгах
1375,stoßen::V,დაეჯახება,ёврох
1376,stoßen::V,დაეჯახება,нудрах
1377,stehlen::V,ქურდობს,хулгайлах
1378,stehlen::V,მოიპარავს,хулгайлах
1379,stören::V,შეაწუხებს,саад болох
1380,belästigen::V,მობეზრდება,зовоох
1381,belästigen::V,მობეზრდება,амраахгүй байх
1382,verbergen::V,დამალავს,нуух
1383,verbergen::V,დამალავს,далдлах
1384,täuschen::V,შეცდებს,мэхлэх
1385,betrügen::V,მოატყუებს,хуурах
1386,töten::V,მოკლავს,алах
1387,wohnen::V,ცხოვრობს,суух
1388,wohnen::V,ცხოვრობს,амьдрах
1389,wohnen::V,ბინადრობს,суух
1390,wohnen::V,ბინადრობს,амьдрах
1391,arbeiten::V,მუშაობს,ажиллах
1392,arbeiten::V,მუშაობს,хөдөлмөрлөх
1393,sammeln::V,შეკრებს,түүх
1394,sammeln::V,შეკრებს,хураах
1395,pflücken::V,კრეფს,түүх
1396,jagen::V,ნადირობს,агнах
1397,jagen::V,ნადირობს,гөрөөлөх
1398,fischen::V,თევზაობს,загасчлах
1399,fischen::V,თევზაობს,загас барих
1400,fassen::V,დააჭერს,барих
1401,hüten::V,მწყემსავს,маллах
1402,hüten::V,მწყემსავს,хариулах
1403,treiben::V,მიერეკება,туух
1404,anbinden::V,მიაბამს,уях
1405,füttern::V,აჭმევს,тэжээх
1406,melken::V,წველის,саах
1407,hacken::V,კეპავს,цавчих
1408,gießen::V,რწყავს,услах
1409,reifen::V,მწიფდება,боловсрох
1410,zubereiten::V,მოამზადებს,бэлдэх
1411,kochen::V,მოხარშავს,чанах
1412,backen::V,გამოაცხობს,жигнэх
1413,braten::V,შეწვავს,шарах
1414,braten::V,შეწვავს,хайрах
1415,umrühren::V,შეურევს,хутгах
1416,umrühren::V,გათქვეფს,хутгах
1417,stricken::V,ქსოვს,нэхэх
1418,stricken::V,ქსოვს,сүлжих
1419,nähen::V,გაკერავს,оёх
1420,färben::V,შეღებავს,будах
1421,reinigen::V,გაწმენდს,арилгах
1422,reinigen::V,გაწმენდს,цэвэрлэх
1423,reinigen::V,გასუფთავებს,арилгах
1424,reinigen::V,გასუფთავებს,цэвэрлэх
1425,waschen::V,გარეცხავს,угаах
1426,abwischen::V,წაშლის,арчих
1427,spülen::V,გაავლებს,зайлах
1428,fegen::V,დაბლანდავს,хамах
1429,fegen::V,დაბლანდავს,шүүрдэх
1430,kehren::V,დაგვის,шүүрдэх
1431,kehren::V,დაგვის,туужуудах
1432,baden::V,ბანაობს,усанд орох
1433,sich waschen::V,იბანება,биеэ угаах
1434,ausziehen::V,გაიხდის,тайлах
1435,anziehen::V,ჩაიცვამს,өмсөх
1436,sich anziehen::V,ჩაიცვამს,хувцаслах
1437,kämmen::V,დავარცხნის,самнах
1438,schmücken::V,მორთავს,гоёх
1439,schmücken::V,მორთავს,чимэх
1440,sagen::V,იტყვის,гэх
1441,sagen::V,იტყვის,хэлэх
1442,sprechen::V,ლაპარაკობს,ярих
1443,sprechen::V,ლაპარაკობს,өгүүлэх
1444,reden::V,საუბრობს,хэлэх
1445,reden::V,საუბრობს,хөөрөлдөх
1446,sich unterhalten::V,ბაასობს,ярилцах
1447,sich unterhalten::V,მუსაიფობს,ярилцах
1448,fragen::V,ჰკითხავს,асуух
1449,bitten::V,სთხოვს,гуйх
1450,erzählen::V,მოუთხრობს,өгүүлэх
1451,mitteilen::V,აუწყებს,дуулгах
1452,mitteilen::V,აუწყებს,мэдээлэх
1453,mitteilen::V,აცნობებს,дуулгах
1454,mitteilen::V,აცნობებს,мэдээлэх
1455,nennen::V,უწოდებს,нэрлэх
1456,rufen::V,დაუძახებს,дуудах
1457,prahlen::V,ტრაბახობს,бардах
1458,prahlen::V,ტრაბახობს,сайрхах
1459,übersetzen::V,გადათარგმნის,орчуулах
1460,denken::V,ფიქრობს,санах
1461,denken::V,აზროვნებს,санах
1462,glauben::V,სჯერა,итгэх
1463,bemerken::V,შენიშვნავს,ажих
1464,bemerken::V,შენიშვნავს,ажиглах
1465,erkennen::V,გამოიცნობს,таних
1466,begreifen::V,გაიგებს,ойлгох
1467,verstehen::V,გაიგონებს,мэдэж авах
1468,lernen::V,ისწავლის,сурах
1469,wissen::V,ეცოდინება,мэдэх
1470,sich erinnern an::V,მოიგონებს,дурсах
1471,sich erinnern an::V,გაიხსენებს,дурсах
1472,vergessen::V,ივიწყებს,мартах
1473,messen::V,ზომავს,хэмжих
1474,zählen::V,ითვლის,тоолох
1475,rechnen::V,გაიანგარიშებს,тооцоох
1476,lesen::V,კითხულობს,унших
1477,malen::V,ხატავს,зурах
1478,zeichnen::V,ხაზავს,дүрслэн бичих
1479,schreiben::V,დაწერს,бичих
1480,besitzen::V,ექნება,эзэмших
1481,kaufen::V,ყიდულობს,худалдан авах
1482,verkaufen::V,გაყიდის,худалдах
1483,bezahlen::V,გადაიხდის,төлөх
1484,zahlen::V,გადაიხდის,төлөх
1485,beherrschen::V,ფლობს,эзэмших
1486,ertragen::V,მოითმენს,тэсэх
