,Concept_ID,myv,ca
838,dreißig::NUM,колоньгемень,trenta
839,vierzig::NUM,ниленьгемень,quaranta
840,fünfzig::NUM,ведьгемень,cinquanta
841,sechzig::NUM,кодгемень,seixanta
842,siebzig::NUM,сизьгемень,setanta
843,achtzig::NUM,кавксоньгемень,vuitanta
844,neunzig::NUM,вейксэньгемень,noranta
845,hundert::NUM,сядо,cent
846,tausend::NUM,тыща,mil
847,und::CNJ,ды,i
848,oder::CNJ,или,o
849,stehen::V,аштемс стядо,estar de peu
850,sitzen::V,аштемс озадо,seure
851,liegen::V,мадезь аштемс,jeure
852,hängen::V,нурьгемс,penjar
853,werden::V,арамс,fer-se
854,werden::V,арамс,posar-se
855,passieren::V,лисэмс,succeir
856,beginnen::V,ушодомс,iniciar-se
857,enden::V,лоткамс,acabar-se
858,enden::V,лоткамс,terminar-se
859,wechseln::V,полавтнемс,canviar
860,aufgehen[Sonne]::V,лисемс,sortir
861,aufgehen[Sonne]::V,стямс,sortir
862,untergehen[Sonne]::V,валгомс,posar-se
863,scheinen[Sonne]::V,валдомтомс,brillar
864,donnern::V,цярномс,tronar
865,donnern::V,галдордомс,tronar
866,wehen::V,пувамс,bufar
867,strömen::V,чудемс,afluir
868,fließen::V,чудемс,fluir
869,sich drehen::V,велямс,girar
870,schwanken::V,лыкамс,vacil·lar
871,schwanken::V,якамс,vacil·lar
872,schwingen::V,нурсемс,oscil·lar
873,schwingen::V,лыкамс,oscil·lar
874,fallen::V,прамс,caure
875,fallen::V,прамс,tombar
876,fallen::V,сяворемс,caure
877,fallen::V,сяворемс,tombar
878,brennen::V,паломс,cremar
879,rauchen::V,качадомс,fumejar
880,regnen::V,пиземс,ploure
881,gefrieren::V,кельмемс,gelar-se
882,tauen::V,соламс,fondre's
883,schmelzen::V,соламс,fondre's
884,trocknen::V,коськемс,assecar-se
885,sieden::V,лакамс,bullir
886,sieden::V,пиксемс,bullir
887,faulen::V,наксадомс,podrir-se
888,verfaulen::V,наксадомс,podrir-se
889,reißen::V,сезневемс,trencar-se
890,versinken::V,ваямс,enfonsar-se
891,vergehen::V,ютамс,passar
892,erscheinen::V,лисемс,aparèixer
893,verschwinden::V,ёмамс,desaparèixer
894,sinken::V,явамс,baixar
895,sinken::V,явамс,descendir
896,abnehmen::V,киремемс,decréixer
897,zunehmen::V,ламолгадомс,augmentar
898,zunehmen::V,раштамс,augmentar
899,steigen::V,куземс,pujar
900,steigen::V,кепсевемс,pujar
901,wachsen::V,касомс,créixer
902,glänzen::V,цитнемс,brillar
903,glänzen::V,цитнемс,resplendir
904,funkeln::V,пиндолдомс,espurnejar
905,funkeln::V,цивтёрдомс,espurnejar
906,lärmen::V,шалномс,fer soroll
907,läuten::V,гайгезевемс,sonar
908,klingeln::V,чавомс баягас,trucar
909,klirren::V,калдордомс,dringar
910,klirren::V,кальцяемс,dringar
911,brausen::V,лакамс,rugir
912,rauschen::V,лажномс,murmurar
913,klingen::V,гайгемс,sonar
914,bellen::V,онгомс,lladrar
915,heulen::V,урномс,udolar
916,blasen::V,пувамс,bufar
917,pfeifen::V,вешкемс,xiular
918,schreien::V,пижнемс,cridar
919,stöhnen::V,кувсемс,gemegar
920,zittern::V,тарномс,tremolar
921,leben::V,эрямс,vīure
922,geboren werden::V,чачомс,néixer
923,atmen::V,лексемс,respirar
924,trinken::V,симемс,beure
925,essen::V,ярсамс,menjar
926,schlucken::V,нилемс,empassar-se
927,schlucken::V,порнемс,empassar-se
928,müde werden::V,сиземс,cansar-se
929,einschlafen::V,матедевемс,adormir-se
930,schlafen::V,удомс,dormir
931,aufwachen::V,сыргоземс,despertar-se
932,aufstehen::V,стямс,llevar-se
933,sich erholen::V,оймсемс,descansar
934,krank werden::V,сэредезевемс,posar-se malalt
935,krank sein::V,сэредемс,estar malalt
936,schmerzen::V,сэредемс,doldre
937,husten::V,козомс,tossir
938,genesen::V,пичкамс,recuperar-se
939,sterben::V,куломс,morir
940,umkommen::V,чавовомс,perir
941,umkommen::V,ёмамс,perir
942,sich bewegen::V,шаштомс,moure's
943,sich rühren::V,сыргамс,moure's
944,sich erheben::V,куземс,aixecar-se
945,sich setzen::V,озамс,asseure's
946,hinfallen::V,прамс,caure's
947,hinfallen::V,сяворемс,caure's
948,laufen::V,якамс,caminar
949,schreiten::V,эскелямс,procedir
950,schreiten::V,молемс,procedir
951,spazierengehen::V,якамс,passejar
952,eilen::V,эрзкалемс,anar corrent
953,eilen::V,капшамс,anar corrent
954,sich beeilen::V,капшамс,afanyar-se
955,sausen::V,ливтямс,córrer
956,rennen::V,чийнемс,córrer
957,rennen::V,ардтнемс,córrer
958,springen::V,кирнявтнемс,saltar
959,klettern::V,куземс,escalar
960,schaukeln::V,нурямс,gronxar-se
961,schaukeln::V,нурямс,balancejar-se
962,kriechen::V,ёзмолдомс,reptar
963,kriechen::V,ёзмолдомс,arrossegar-se
964,schwimmen::V,уемс,nadar
965,tauchen::V,чопавтомс,bussejar
966,tauchen::V,чопавтомс,submergir-se
967,tauchen::V,чопавтнемс,bussejar
968,tauchen::V,чопавтнемс,submergir-se
969,rudern::V,миледемс,remar
970,fahren::V,ардомс,anar
971,fliegen::V,ливтямс,volar
972,gehen::V,туемс,caminar
973,gehen::V,молемс,caminar
974,weggehen::V,туемс,anar-se'n
975,abfahren::V,туемс,partir
976,anhalten::V,лоткамс,aturar-se
977,hineingehen::V,совамс,entrar
978,eintreten::V,совамс,entrar
979,eintreten::V,эскельдямс,entrar
980,kommen::V,самс,venir
981,ankommen::V,самс,arribar
982,ankommen::V,пачкодемс,arribar
983,zurückkommen::V,велявтомс,tornar
984,bleiben::V,кадовомс,quedar-se
985,warten::V,учомс,esperar
986,erwarten::V,учомс,esperar
987,suchen::V,вешнемс,buscar
988,finden::V,муемс,trobar
989,versuchen::V,варштамс,intentar
990,vorbereiten::V,анокстамс,preparar
991,lieben::V,вечкемс,estimar
992,mögen::V,вечкемс,agradar a
993,lachen::V,пейдемс,riure
994,rühren::V,токамс седейс,commoure
995,rühren::V,токамс седейс,emocionar
996,weinen::V,авардемс,plorar
997,schimpfen::V,сёвномс,renyar
998,sich ärgern::V,кежиявтнемс,enfadar-se
999,sich fürchten::V,пелемс,tenir por
1000,fürchten::V,пелемс,témer
1001,fliehen::V,оргодемс,fugir
1002,flüchten::V,ворьгодемс,refugiar-se
1003,flüchten::V,чадомс,refugiar-se
1004,sehen::V,неемс,veure
1005,anschauen::V,ваномс,mirar
1006,ansehen::V,ваномс,mirar
1007,hören::V,марямс,oir
1008,zuhören::V,кунсоломс,escoltar
1009,probieren::V,варшамс,provar
1010,riechen::V,никсемс,olorar
1011,fühlen::V,марямс,sentīr
1012,scheinen::V,марявомс,semblar
1013,zu sehen sein::V,неявомс,poder-se veure
1014,vernehmen::V,марямс,percebre
1015,frieren::V,кельмемс,tenir fred
1016,tun::V,теемс,fer
1017,können::V,маштомс,poder
1018,wollen::V,бажамс,voler
1019,anfangen::V,кармамс,iniciar
1020,beenden::V,прядомс,acabar
1021,aufhören::V,лоткамс,deixar
1022,gelingen::V,удаламс,sortir bé
1023,geraten::V,лисемс,sortir
1024,öffnen::V,панжомс,obrir
1025,schließen::V,пекстамс,tancar
1026,schließen::V,сёлгомс,tancar
1027,schließen::V,конямс,tancar
1028,stellen::V,аравтомс,posar
1029,stellen::V,аравтомс,col·locar
1030,setzen::V,ойсевтемс,assentar
1031,setzen::V,озавтнемс,assentar
1032,legen::V,путомс,posar
1033,berühren::V,токамс,tocar
1034,verbinden::V,содомс,unir
1035,verbinden::V,содомс,connectar
1036,bedecken::V,вельтямс,tapar
1037,bedecken::V,вельтямс,cobrir
1038,aufhängen::V,понгавтомс,penjar
1039,anzünden::V,кирвастемс,encendre
1040,aufheben::V,кепедемс,aixecar
1041,zurücklassen::V,кадомс,deixar
1042,verlieren::V,ёмавтомс,pērdre
1043,fallen lassen::V,правтомс,deixar caure
1044,machen::V,теемс,fer
1045,herstellen::V,анокстамс,producir
1046,bauen::V,путомс,construir
1047,reparieren::V,витемс,reparar
1048,verbessern::V,паролгавтомс,millorar
1049,verbessern::V,вадрялгавтомс,millorar
1050,ändern::V,полавтомс,canviar
1051,graben::V,чувомс,cavar
1052,graben::V,таргамс,cavar
1053,beugen::V,мендемс,doblegar
1054,biegen::V,комавтомс,corbar
1055,biegen::V,комавтомс,arquejar
1056,drehen::V,чаравтомс,girar
1057,drehen::V,велявтнемс,girar
1058,wenden::V,велявтомс,girar
1059,umdrehen::V,велявтомс,voltar
1060,heben::V,кепедемс,pujar
1061,heben::V,кепедемс,aixecar
1062,hochheben::V,кепедемс,aixecar
1063,ergreifen::V,кундамс,agafar
1064,halten::V,кирдемс,mantenir
1065,drücken::V,нуемс,prémer
1066,drücken::V,нуемс,estrènyer
1067,schieben::V,шаштомс,empènyer
1068,kratzen::V,ангордамс,raspar
1069,lecken::V,нолсемс,llepar
1070,beißen::V,сускомс,mossegar
1071,abreißen::V,сеземс,arrencar
1072,abschneiden::V,печкемс,tallar
1073,binden::V,кодамс,lligar
1074,binden::V,сюлмамс,lligar
1075,stecken::V,сялгомс,ficar
1076,brechen::V,синдемс,trencar
1077,brechen::V,калавтомс,trencar
1078,klopfen::V,калтаямс,trucar
1079,hauen::V,чавомс,picar
1080,hauen::V,чавомс,colpejar
1081,kleben::V,педявтнемс,enganxar
1082,reiben::V,ёзамс,fregar
1083,streichen::V,вадемс,untar
1084,schleifen::V,човамс,afilar
1085,schleifen::V,човамс,esmolar
1086,schneiden::V,керямс,tallar
1087,rütteln::V,чукамс,sacsejar
1088,rütteln::V,лыкавтомс,sacsejar
1089,schütteln::V,чукамс,agitar
1090,schütteln::V,чукамс,sacsejar
1091,schwenken::V,яхолемс,agitar
1092,schütten::V,каямс,abocar
1093,füllen::V,пештямс,omplir
1094,einwickeln::V,тапарямс,embolicar
1095,tragen::V,кандомс,dur
1096,tragen::V,кандомс,portar
1097,schleppen::V,ускомс,arrossegar
1098,ziehen::V,ускомс,tirar
1099,ziehen::V,ускомс,estirar
1100,aufbewahren::V,ванстомс,conservar
1101,werfen::V,ёртомс,llançar
1102,fangen::V,кундамс,agafar
1103,fangen::V,кундамс,atrapar
1104,packen::V,кундамс,engrapar
1105,verstecken::V,кекшемс,amagar
1106,teilen::V,явомс,dividir
1107,schicken::V,кучомс,enviar
1108,bringen::V,кандомс,portar
1109,hinzufügen::V,путомс,afegir
1110,hinzufügen::V,максомс,afegir
1111,bekommen::V,саемс,obtenir
1112,erhalten::V,саемс,rebre
1113,nehmen::V,саемс,prendre
1114,wählen::V,кочкамс,triar
1115,wählen::V,кочкамс,elegir
1116,auswählen::V,кочкамс,escollir
1117,auswählen::V,кочкамс,seleccionar
1118,bewahren::V,ванстомс,conservar
1119,behindern::V,кирдемс,impedir
1120,behindern::V,кирдемс,obstaculitzar
1121,verderben::V,коламс,espatllar
1122,beschädigen::V,теемс зыян,danyar
1123,beschädigen::V,теемс зыян,destrossar
1124,zerbrechen::V,коламс,trencar
1125,zerreißen::V,сеземс,estripar
1126,zerstören::V,калавтомс,destruir
1127,verbrennen::V,пултамс,cremar
1128,geben::V,максомс,donar
1129,reichen::V,максомс,passar
1130,schenken::V,каземс,regalar
1131,versprechen::V,алтамс,prometre
1132,wünschen::V,арсемс,desitjar
1133,loben::V,шнамс,elogiar
1134,küssen::V,палсемс,fer un petó a
1135,wiegen::V,нурсемс,bressolar
1136,zudecken::V,тавадомс,tapar
1137,zudecken::V,тавадомс,cobrir
1138,zudecken::V,вельтямс,tapar
1139,zudecken::V,вельтямс,cobrir
1140,wecken::V,стявтомс,despertar
1141,zeigen::V,невтемс,mostrar
1142,zeigen::V,невтемс,ensenyar
1143,führen::V,ветямс,guiar
1144,führen::V,ветямс,conduir
1145,lehren::V,тонавтомс,ensenyar
1146,unterrichten::V,тонавтомс,ensenyar
1147,aufziehen::V,трямс,criar
1148,aufziehen::V,кастомс,criar
1149,leiten::V,ветямс,dirigir
1150,leiten::V,азоркстамс,dirigir
1151,antreiben::V,ветямс,impel·lir
1152,lassen::V,кармавтомс,fer
1153,einladen::V,тердемс,invitar
1154,einladen::V,тердемс,convidar
1155,vereinigen::V,вейсэндямс,unir
1156,vereinigen::V,вейс путомс,unir
1157,vereinigen::V,вейс пурнамс,unir
1158,besuchen::V,варштамс,visitar
1159,besuchen::V,варштамс,anar a veure
1160,treffen::V,вастомс,trobar
1161,sich versammeln::V,промокшномс,reunir-se
1162,spielen::V,налксемс,jugar
1163,singen::V,морамс,cantār
1164,tanzen::V,киштемс,ballar
1165,sich trennen::V,явомс,separar-se
1166,verlassen::V,кадомс,deixar
1167,verlassen::V,кадомс,abandonar
1168,retten::V,идемс,salvar
1169,bewachen::V,ванстомс,vigilar
1170,schützen::V,аштемс,protegir
1171,verteidigen::V,ваномс,defensar
1172,sich schlagen::V,тюремс,barallar-se
1173,schießen::V,ледемс,tirar
1174,schießen::V,ледемс,disparar
1175,siegen::V,изнямс,vèncer
1176,ärgern::V,кежейгавтомс,enfadar
1177,schlagen::V,токамс,pegar
1178,schlagen::V,токамс,colpejar
1179,treten::V,тапамс,donar un cop de peu a
1180,stechen::V,пупамс,punxar
1181,stechen::V,пупамс,apunyalar
1182,stoßen::V,тулкадемс,empènyer
1183,stehlen::V,саламс,robar
1184,stören::V,пирямс ки,molestar
1185,belästigen::V,а максомс,importunar
1186,belästigen::V,а кадомс оймамо,importunar
1187,verbergen::V,сёпомс,amagar
1188,verbergen::V,сёпомс,ocultar
1189,verbergen::V,кекшемс,amagar
1190,verbergen::V,кекшемс,ocultar
1191,täuschen::V,манямс,enganyar
1192,betrügen::V,манчемс,estafar
1193,töten::V,чавномс,matar
1194,töten::V,маштнемс,matar
1195,wohnen::V,эрямс,vīure
1196,wohnen::V,эрямс,habitar
1197,arbeiten::V,важодемс,treballar
1198,sammeln::V,пурнамс,col·leccionar
1199,pflücken::V,ноцковтнемс,collir
1200,jagen::V,кундамс,caçar
1201,fischen::V,калонь кундамс,pescar
1202,fassen::V,кундамс,atrapar
1203,hüten::V,ваномс,pasturar
1204,treiben::V,панемс,arriar
1205,anbinden::V,сюлмамс,lligar
1206,füttern::V,андомс,donar menjar a
1207,melken::V,потявтомс,munyir
1208,hacken::V,лазномс,picar
1209,hacken::V,лазномс,tallar
1210,gießen::V,валомс,regar
1211,reifen::V,кенеремс,madurar
1212,zubereiten::V,анокстамс,preparar
1213,kochen::V,пидемс,coure
1214,backen::V,пидемс,coure al forn
1215,braten::V,пуштамс,rostir
1216,umrühren::V,човорямс,remenar
1217,stricken::V,кодамс,tricotar
1218,stricken::V,кодамс,fer punt de mitja
1219,nähen::V,стамс,cosir
1220,färben::V,артомс,tenyir
1221,reinigen::V,урядамс,netejar
1222,waschen::V,муськемс,rentār
1223,abwischen::V,нардамс,eixugar
1224,spülen::V,ёрвалдомс,esbandir
1225,fegen::V,тенсемс,escombrar
1226,kehren::V,тенсемс,escombrar
1227,baden::V,экшелямс,banyar-se
1228,sich waschen::V,шлямс,rentār-se
1229,ausziehen::V,кайсевтемс,treure's
1230,anziehen::V,оршамс,posar-se
1231,sich anziehen::V,оршамс,vestir-se
1232,kämmen::V,судрямс,pentinar
1233,schmücken::V,мазылгавтомс,adornar
1234,schmücken::V,наряжамс,adornar
1235,sagen::V,меремс,dir
1236,sprechen::V,кортамс,parlar
1237,reden::V,кортамс,parlar
1238,sich unterhalten::V,кортнемс,conversar
1239,fragen::V,кевкстемс,preguntar
1240,bitten::V,вешемс,demanar
1241,erzählen::V,ёвтнемс,contar
1242,erzählen::V,ёвтнемс,explicar
1243,mitteilen::V,ёвтамс,comunicar
1244,nennen::V,лемдемс,nomenar
1245,nennen::V,путомс лем,nomenar
1246,rufen::V,тердемс,cridar
1247,rufen::V,серьгедемс,cridar
1248,prahlen::V,шнамс пря,lloar-se
1249,prahlen::V,шнамс пря,jactar-se
1250,übersetzen::V,ютавтомс,traduir
1251,denken::V,арсемс,pensar
1252,glauben::V,кемемс,creure
1253,bemerken::V,неемс,notar
1254,erkennen::V,содамс,reconèixer
1255,begreifen::V,пачкодемс,comprendre
1256,verstehen::V,чарькодемс,entendre
1257,lernen::V,тонавтнемс,aprendre
1258,wissen::V,содамс,saber
1259,sich erinnern an::V,ледстямс,recordar
1260,vergessen::V,стувтомс,oblidar
1261,messen::V,онкстнемс,mesurar
1262,zählen::V,ловомс,comptar
1263,rechnen::V,ловомс,calcular
1264,lesen::V,ловномс,llegir
1265,malen::V,рисовамс,pintar
1266,zeichnen::V,рисовамс,dibuixar
1267,schreiben::V,сёрмадомс,escrīure
1268,besitzen::V,улемс,posseir
1269,besitzen::V,улемс азорокс,posseir
1270,kaufen::V,рамамс,comprar
1271,verkaufen::V,миемс,vendre
1272,bezahlen::V,пандомс,pagar
1273,zahlen::V,пандомс,pagar per
1274,beherrschen::V,азоркстамс,dominar
1275,ertragen::V,кирдемс,aguantar
