,Concept_ID,mrj,ga
756,hübsch::A,олмыдшы,dathúil
757,böse::A,шӹдӓн,olc
758,dumm::A,окмак,dúr
759,dumm::A,окмак,amaideach
760,faul::A,ялахай,falsa
761,faul::A,ялахай,leisciúil
762,fleißig::A,пӓшам яратышы,dícheallach
763,geizig::A,шык,barainneach
764,geizig::A,шык,sprionlaithe
765,klug::A,ышан,cliste
766,geschickt::A,мастар,oilte
767,geschickt::A,мастар,ealaíonta
768,lieb::A,тыри,dil
769,lieb::A,тыри,dílis
770,lustig::A,мындыр,aerach
771,lustig::A,мындыр,meidhreach
772,lustig::A,сусу,aerach
773,lustig::A,сусу,meidhreach
774,sanft::A,йӹвӹжӓ,bog
775,sanft::A,йӹвӹжӓ,séimh
776,hungrig::A,шужышы,ocrach
777,krank::A,церлӹ,tinn
778,krank::A,церлӹ,breoite
779,krank::A,хворой,tinn
780,krank::A,хворой,breoite
781,nackt::A,цӓрӓ,nocht
782,traurig::A,сы́лыкан,brónach
783,traurig::A,кымы́лдымы,brónach
784,lebendig::A,живой,beo
785,gut::A,яжо,maith
786,schlecht::A,уда,dona
787,schlecht::A,уда,droch-
788,schlecht::A,худа,dona
789,schlecht::A,худа,droch-
790,richtig::A,вургамла,ceart
791,schlimm::A,йӹрнык,gránna
792,schlimm::A,йӹрнык,tubaisteach
793,wahr::A,настоящий,fíor
794,wahr::A,настояшый,fíor
795,alt::A,шонгы,sean
796,neu::A,у,úr
797,neu::A,у,nua
798,ehemalig::A,тошты,iar-
799,ehemalig::A,тошты,sean-
800,alt[Lebewesen]::A,ӹлалшӹ,sean
801,alt[Lebewesen]::A,ӹлалшӹ,aosta
802,jung::A,нöргӹ,óg
803,jung::A,молода,óg
804,arm::A,укеӓн,bocht
805,reich::A,паян,saibhir
806,reich::A,паян,rachmasach
807,reich::A,пурлыкан,saibhir
808,reich::A,пурлыкан,rachmasach
809,bekannt::A,палӹмӹ,atá eolas air
810,berühmt::A,лӹмлы,cailiúil
811,berühmt::A,лӹмлы,clúiteach
812,fremd::A,эдемӹн,coimhthíoch
813,verschieden::A,тӹрлӹ,éagsúil
814,verschieden::A,тӹрлӹ,difriúil
815,nah::A,лишӹл,gar
816,nah::A,лишӹл,deas
817,fern::A,мӹндӹр,i bhfad uainn
818,fern::A,мӹндӹр,i bhfad i gcéin
819,linker::A,шалахай,clé
820,rechter::A,вургамла,deas
821,anderer::A,вес,eile
822,anderer::A,весӹ,eile
823,erster::A,икшӹ,céad
824,erster::A,икӹмшӹ,céad
825,zweiter::A,кокшы,dóú
826,zweiter::A,кокшы,dara
827,dritter::A,кымшы,tríú
828,dritter::A,кымшы,treas
829,letzter::A,остатка,déanach
830,letzter::A,остатка,deireanach
831,allein::ADV,иктӹ,i d'aonar
832,allein::ADV,иктӹт,i d'aonar
833,auf einmal::ADV,тöрöк,ag an am céanna
834,zusammen::ADV,икараш,le chéile
835,zusammen::ADV,икараш,in eineacht
836,zusammen::ADV,цымырын,le chéile
837,zusammen::ADV,цымырын,in eineacht
838,lange::ADV,кужын,fada
839,plötzlich::ADV,трӱк,go tobann
840,plötzlich::ADV,трӱк,i dtobainne
841,sofort::ADV,полт,ar an toirt
842,sofort::ADV,полт,ar an bpointe
843,sofort::ADV,тöрöк,ar an toirt
844,sofort::ADV,тöрöк,ar an bpointe
845,sofort::ADV,тӹшӓкок,ar an toirt
846,sofort::ADV,тӹшӓкок,ar an bpointe
847,später::ADV,вара,níos déanaí
848,heute::ADV,тагачы,inniu
849,morgen::ADV,иргод,amárach
850,morgen::ADV,иргодым,amárach
851,bald::ADV,чӹнь,go luath
852,bald::ADV,чӹнь,gan mhoill
853,bald::ADV,вӓшке,go luath
854,bald::ADV,вӓшке,gan mhoill
855,bald::ADV,выртышты,go luath
856,bald::ADV,выртышты,gan mhoill
857,dann::ADV,пакыла,ansin
858,gestern::ADV,тенгечӹ,inné
859,einst::ADV,икӓнӓ,tráth
860,einst::ADV,икӓнӓ,uair amháin
861,damals::ADV,тӹнӓм,ag an am
862,damals::ADV,тӹнӓм,an t-am sin
863,danach::ADV,пакыла,ina dhiaidh sin
864,vorher::ADV,перви,cheana
865,vorher::ADV,перви,roimhe sin
866,zuerst::ADV,андак,ar dtús
867,einmal::ADV,гӓнӓк,uair amháin
868,einmal::ADV,гӓнӓ,uair amháin
869,manchmal::ADV,кынамжы,uaireanta
870,oft::ADV,чӹчкӹдӹн,minic
871,immer::ADV,со,i gcónaí
872,immer::ADV,соок,i gcónaí
873,niemals::ADV,нинам,riamh
874,niemals::ADV,нигынам,riamh
875,niemals::ADV,нигынамат,riamh
876,hier::ADV,тиштӹ,anseo
877,hierhin::ADV,тишкӹ,anseo
878,von hier::ADV,тишец,an áit seo
879,von hier::ADV,тишецӹн,an áit seo
880,dort::ADV,тӹштӹ,ann
881,dort::ADV,тӹштӹ,ansin
882,dorthin::ADV,тӹшкӹ,ann
883,dorthin::ADV,тӹшкӹ,ansin
884,dorthin::ADV,тӹшкӹлӓ,ann
885,dorthin::ADV,тӹшкӹлӓ,ansin
886,geradeaus::ADV,вик,ar aghaidh
887,geradeaus::ADV,тура,ar aghaidh
888,vorwärts::ADV,анзыкы,
889,rückwärts::ADV,мӹнгеш,siar
890,zurück::ADV,мӹнгеш,ar ais
891,unten::ADV,ӱлнӹ,thíos
892,unten::ADV,лӹвӓлнӹ,thíos
893,hinab::ADV,ӱлӹкӹ,síos
894,hinab::ADV,лӹвӓкӹ,síos
895,oben::ADV,вӹлнӹ,thuas
896,hinauf::ADV,кӱшкӹлӓ,suas
897,hinauf::ADV,кӱш,suas
898,überall::ADV,йӹлт,i ngach áit
899,überall::ADV,йӹлт,ar fud na háite
900,überall::ADV,цилӓ вӓре,i ngach áit
901,überall::ADV,цилӓ вӓре,ar fud na háite
902,nicht::ADV,уке,ní
903,nicht::ADV,уке,cha
904,ein wenig::ADV,изиш,beagán
905,ein wenig::ADV,иклаштык,beagán
906,kaum::ADV,цылик,ar éigean
907,kaum::ADV,чучок-чучок,ar éigean
908,sehr::ADV,чоте,an-
909,so::ADV,тенге,chomh
910,so::ADV,тенге,mar sin
911,so::ADV,тенгелӓ,chomh
912,so::ADV,тенгелӓ,mar sin
913,noch::ADV,мол,fós
914,noch::ADV,мол,go fóill
915,noch::ADV,моло,fós
916,noch::ADV,моло,go fóill
917,nur::ADV,веле,amháin
918,nur::ADV,веле,níl ach
919,schon::ADV,уже,cheana
920,schon::ADV,уже,cheana féin
921,schon::ADV,ӹнде,cheana
922,schon::ADV,ӹнде,cheana féin
923,wieder::ADV,уэш,arís
924,wieder::ADV,уэш,athuair
925,vergebens::ADV,зря,amú
926,vergebens::ADV,зря,in aisce
927,vergebens::ADV,ӹзрӓ,amú
928,vergebens::ADV,ӹзрӓ,in aisce
929,vergebens::ADV,ӹзӹрӓ,amú
930,vergebens::ADV,ӹзӹрӓ,in aisce
931,vor::PRP,анзыц,ar thosach
932,vor::PRP,анзыцын,ar thosach
933,hinter::PRP,шайылан,laistiar de
934,hinter::PRP,шайылан,taobh thiar de
935,hinter::PRP,шайылный,laistiar de
936,hinter::PRP,шайылный,taobh thiar de
937,unter::PRP,лӹвӓкӹ,faoi
938,durch::PRP,вашт,trí
939,neben::PRP,сага,taobh le
940,neben::PRP,сага,in aice le
941,zwischen::PRP,лош,idir
942,zwischen::PRP,лошкы,idir
943,wegen::PRP,мычыц,de bharr
944,wegen::PRP,мычыц,mar gheall ar
945,dies::PRN,тидӹ,seo
946,dies::PRN,ти,seo
947,das::PRN,тидӹ,sin
948,das::PRN,ти,sin
949,alles::PRN,цилӓ,gach rud
950,ich::PRN,мый,mé
951,ich::PRN,мый,mise
952,du::PRN,тӹнь,tú
953,du::PRN,тӹнь,tusa
954,er::PRN,тӹдӹ,sé
955,er::PRN,тӹдӹ,seisean
956,wir::PRN,мӓ,sinn
957,ihr::PRN,вӓ,sibh
958,ihr::PRN,вӓ,sibhse
959,sie::PRN,нӹнӹ,siad
960,sie::PRN,нӹнӹ,siadsan
961,was::FPRN,ма,cad
962,was::FPRN,ма,céard
963,wer::FPRN,кӱ,cé
964,wo::FADV,кышан,cá
965,wo::FADV,кышан,cén áit
966,wo::FADV,кыштакен,cá
967,wo::FADV,кыштакен,cén áit
968,wohin::FADV,кышкы,cá
969,wohin::FADV,кышкы,cén áit
970,wie::FADV,кыце,conas
971,wie::FADV,кыце,cén chaoi
972,warum::FADV,малын,cén fáth
973,warum::FADV,малын,cad chuige
974,wieviel::FNUM,кынар,cá mhéad
975,wieviel::FNUM,кынары,cá mhéad
976,wieviel::FNUM,кынаркы,cá mhéad
977,eins::NUM,иктӹ,aon
978,eins::NUM,иктӹт,aon
979,zwei::NUM,кок,dhá
980,zwei::NUM,кокты,dhá
981,drei::NUM,кым,trí
982,drei::NUM,кымыт,trí
983,vier::NUM,нӹл,ceathair
984,fünf::NUM,вӹц,cúig
985,sechs::NUM,куд,sé
986,sechs::NUM,кудытмозн,sé
987,sieben::NUM,шӹм,seacht
988,sieben::NUM,шӹмӹт,seacht
989,acht::NUM,кӓндӓкш,ocht
990,acht::NUM,кӓндӓкшӹ,ocht
991,neun::NUM,ӹндекшшӱдӹ,naoi
992,zehn::NUM,лу,deich
993,elf::NUM,луатик,aon déag
994,elf::NUM,луатиктӹ,aon déag
995,zwölf::NUM,луаткок,dó dhéag
996,zwölf::NUM,луаткокты,dó dhéag
997,zwanzig::NUM,коклы,fiche
998,dreißig::NUM,кымлы,tríocha
999,vierzig::NUM,нӹллӹ,daichead
1000,vierzig::NUM,нӹллӹ,ceathracha
1001,fünfzig::NUM,вӹцлӹ,caoga
1002,sechzig::NUM,кудлу,seasca
1003,siebzig::NUM,шӹмлу,seachtó
1004,achtzig::NUM,кӓндӓкшлу,ochtó
1005,neunzig::NUM,ӹндекшлу,nócha
1006,hundert::NUM,шӱдӹ,céad
1007,tausend::NUM,тӹжем,míle
1008,und::CNJ,дöн,agus
1009,oder::CNJ,льывы,nó
1010,stehen::V,шалшаг,seas
1011,sitzen::V,шӹнзӓш,suigh
1012,liegen::V,киӓш,luigh
1013,hängen::V,кечӓш,tá crochta
1014,werden::V,шагалаш,éirigh
1015,passieren::V,ӹштӓ́лтӓш,tarlaigh
1016,beginnen::V,тӹнгӓлӓлтӓш,tosaigh
1017,enden::V,пӹтӓш,críochnaigh
1018,wechseln::V,весемӓш,athraigh
1019,wechseln::V,весемӓлтӓш,athraigh
1020,aufgehen[Sonne]::V,авараш,éirigh
1021,untergehen[Sonne]::V,шӹ́нзӓш,fuin
1022,untergehen[Sonne]::V,шӹ́нзӓш,téigh faoi
1023,scheinen[Sonne]::V,сотемдӓрӓш,taitin
1024,scheinen[Sonne]::V,сотемдӓрӓш,soilsigh
1025,donnern::V,хӹдӹртӓш,tá toirneach ann
1026,wehen::V,ӹфӹлӓш,séid
1027,strömen::V,йогащ,sil
1028,fließen::V,йогащ,rith
1029,fließen::V,йогащ,snigh
1030,sich drehen::V,пöрдӓш,cas
1031,sich drehen::V,пöрдӓш,imrothlaigh
1032,schwanken::V,лыпшалташ,luasc
1033,schwingen::V,кӓчӓйӓш,luasc
1034,fallen::V,кенвазаш,tit
1035,fallen::V,шынгалташ,tit
1036,brennen::V,йылаш,dóigh
1037,rauchen::V,шыпшаш,plúch toite
1038,regnen::V,юраш,báistigh
1039,regnen::V,юраш,tá ag cur báistí
1040,gefrieren::V,гӓш,sioc
1041,gefrieren::V,гӓш,reoigh
1042,gefrieren::V,кӹлмаш,sioc
1043,gefrieren::V,кӹлмаш,reoigh
1044,tauen::V,шылаш,leáigh
1045,tauen::V,шылаш,coscair
1046,schmelzen::V,шӹрӓнӓш,leáigh
1047,trocknen::V,кошкаш,triomaigh
1048,sieden::V,шолаш,fiuch
1049,sieden::V,шолаш,beirigh
1050,faulen::V,шӱӓш,lobh
1051,faulen::V,шӱӓш,dreoigh
1052,verfaulen::V,йӓнгӓрӓлтӓш,lobh
1053,verfaulen::V,йӓнгӓрӓлтӓш,feoigh
1054,reißen::V,кышкедӓлтӓш,bris
1055,versinken::V,ва́лаш,téigh síos
1056,vergehen::V,эртӓш,téigh thart
1057,erscheinen::V,каяш,tar
1058,verschwinden::V,ямаш,imigh
1059,sinken::V,пычаш,tit
1060,sinken::V,пычаш,ísligh
1061,abnehmen::V,чӹдемӓш,maolaigh
1062,abnehmen::V,чӹдемӓш,laghdaigh
1063,abnehmen::V,кöтӹргӓш,maolaigh
1064,abnehmen::V,кöтӹргӓш,laghdaigh
1065,zunehmen::V,когоэмӓш,méadaigh
1066,steigen::V,лӱлта́лташ,éirigh
1067,wachsen::V,кушкаш,fás
1068,glänzen::V,йӹлгӹжӓш,lonraigh
1069,funkeln::V,валгалташ,drithligh
1070,lärmen::V,юкланаш,tóg callán
1071,läuten::V,цоргаш,buail
1072,klingeln::V,цоргаш,buail
1073,klirren::V,цонгырталгаш,cling
1074,brausen::V,ышдымыла́наш,búir
1075,rauschen::V,шу́жгаш,tá ag siosarnach
1076,klingen::V,йо́нгаш,tá glór ag
1077,bellen::V,опташ,amhastraigh
1078,heulen::V,урмыжаш,glam
1079,blasen::V,ӹфӹлӓш,séid
1080,pfeifen::V,ши́шкаш,lig fead
1081,schreien::V,уташ,béic
1082,schreien::V,уташ,glaoigh
1083,schreien::V,саслаш,béic
1084,schreien::V,саслаш,glaoigh
1085,schreien::V,варгынзаш,béic
1086,schreien::V,варгынзаш,glaoigh
1087,stöhnen::V,ӹнгӹрӓш,lig cnead
1088,zittern::V,цӹтӹрӓш,crith
1089,zittern::V,цӹтӹрӓш,creathnaigh
1090,leben::V,ӹлӓш,mair
1091,geboren werden::V,шачаш,rugadh
1092,atmen::V,шӱлӓш,análaigh
1093,trinken::V,йӱӓш,ól
1094,essen::V,качкаш,ith
1095,schlucken::V,нелӓш,slog
1096,müde werden::V,янгылаш,tuirsigh
1097,einschlafen::V,амален кеӓш,tit ina chodladh
1098,schlafen::V,амалаш,codail
1099,aufwachen::V,понгыжалташ,múscail
1100,aufstehen::V,кӹньӹл шагалаш,éirigh
1101,sich erholen::V,кӓнаш,lig scíth
1102,krank werden::V,церлӓнен вазаш,éirigh tinn
1103,krank sein::V,церлӓнӓш,tá tinn
1104,krank sein::V,ясланаш,tá tinn
1105,krank sein::V,ясыланаш,tá tinn
1106,schmerzen::V,каршташ,tá pian i
1107,husten::V,кахыраш,déan casacht
1108,genesen::V,паремӓш,téarnaigh
1109,genesen::V,тöрлӓнӓш,téarnaigh
1110,sterben::V,вазын колаш,éag
1111,sterben::V,вазын колаш,faigh bás
1112,umkommen::V,пӹтӓш,caill
1113,sich bewegen::V,кашташ,bog
1114,sich bewegen::V,кашташ,gluais
1115,sich rühren::V,тӓрвӓнӓш,corraigh
1116,sich erheben::V,кӹньӹлӓш,seas suas
1117,sich setzen::V,шӹнзӓш,suigh
1118,hinfallen::V,кенвазаш,tit
1119,hinfallen::V,шынгалташ,tit
1120,laufen::V,кашташ,siúil
1121,schreiten::V,ашкедӓш,siúil
1122,spazierengehen::V,мадын кашташ,téigh ag spaisteoireacht
1123,eilen::V,вӓшкӓш,deifrigh
1124,eilen::V,вӓшкӓш,brostaigh
1125,sich beeilen::V,вӓшкӓш,deifrigh
1126,sich beeilen::V,вӓшкӓш,déan deifir
1127,sich beeilen::V,талашаш,deifrigh
1128,sich beeilen::V,талашаш,déan deifir
1129,sausen::V,хойхаланаш,luathaigh
1130,sausen::V,хояш,luathaigh
1131,rennen::V,кыргыжаш,rith
1132,springen::V,тӹршештӓш,léim
1133,klettern::V,ку́заш,dreap
1134,schaukeln::V,лыпшалташ,téigh ar an maide corrach
1135,kriechen::V,авалянаш,snámh
1136,kriechen::V,ньыжиклӓш,snámh
1137,schwimmen::V,илӓш,snámh
1138,tauchen::V,цымаш,tum
1139,rudern::V,шуалташ,iomair
1140,rudern::V,шуалташ,rámhaigh
1141,fahren::V,кеӓш,tiomáin
1142,fliegen::V,чонгештӓш,eitil
1143,gehen::V,кеӓш,téigh
1144,weggehen::V,кеӓш,imigh
1145,abfahren::V,кеӓш,imigh
1146,anhalten::V,цӓрнӓш,stad
1147,hineingehen::V,пыраш,téigh isteach
1148,eintreten::V,пыраш,téigh isteach
1149,kommen::V,толаш,tar
1150,ankommen::V,шоаш,tar
1151,zurückkommen::V,пöртӹлӓш,fill
1152,bleiben::V,кодаш,fan
1153,warten::V,вычаш,fan
1154,erwarten::V,вычаш,tá ag súil le
1155,erwarten::V,вычаш,tá ag dréim le
1156,suchen::V,кӹчӓлӓш,lorg
1157,finden::V,моаш,faigh
1158,finden::V,моаш,aimsigh
1159,versuchen::V,путаяш,triail
1160,versuchen::V,цацаш,triail
1161,vorbereiten::V,поспейӹктӓш,réitigh
1162,lieben::V,яраташ,gráigh
1163,mögen::V,яраташ,taitin le
1164,mögen::V,яраташ,is maith le
1165,lachen::V,ваштылаш,gáir
1166,rühren::V,тӓрвӓтӓш,téigh i bhfeidhm ar
1167,weinen::V,мӓгӹрӓш,goil
1168,weinen::V,мӓгӹрӓш,caoin
1169,schimpfen::V,свырседӓлӓш,tá ag clamhsán
1170,sich ärgern::V,шӹдешкӓш,tá corraithe
1171,sich fürchten::V,лӱдӓш,tá eagla ar
1172,fürchten::V,лӱдӓш,tá eagla ar
1173,fliehen::V,кыргыжаш,teith
1174,flüchten::V,кыргыж шӹлӓш,éalaigh
1175,sehen::V,ужаш,feic
1176,anschauen::V,анжалаш,dearc
1177,anschauen::V,анжалаш,féach ar
1178,ansehen::V,анжаш,breathnaigh
1179,hören::V,колаш,cluin
1180,zuhören::V,колышташ,éist
1181,probieren::V,тотештӓш,bliais
1182,probieren::V,подыл анжаш,bliais
1183,riechen::V,ӱпшӹнзӓш,bolaigh
1184,fühlen::V,шижӓш,braith
1185,fühlen::V,шижӓш,mothaigh
1186,scheinen::V,каяш,tá an chuma ar
1187,zu sehen sein::V,каяш,tá le feiceáil
1188,vernehmen::V,колын колташ,clois
1189,frieren::V,кӹлмаш,tá fuar
1190,frieren::V,тӹнгӹргӓш,tá fuar
1191,tun::V,ӹштӓш,déan
1192,können::V,кердӓш,féad
1193,können::V,кердӓш,is féidir le
1194,wollen::V,жалаяш,tá ag iarraidh
1195,anfangen::V,тӹнгӓлӓш,tosaigh
1196,anfangen::V,тӹнгӓлӓш,cuir tús le
1197,beenden::V,пӹтӓрӓш,críochnaigh
1198,beenden::V,пӹтӓрӓш,cuir deireadh le
1199,aufhören::V,цӓрнӓш,stad
1200,gelingen::V,цӓш лиӓш,éirigh le
1201,geraten::V,лиӓш,tá deireadh ar
1202,öffnen::V,пачаш,oscail
1203,schließen::V,чӱчӓш,dún
1204,schließen::V,чӱчӓш,iaigh
1205,stellen::V,шӹндӓш,cuir
1206,setzen::V,шӹндӓш,cuir
1207,setzen::V,шӹндӓш,socraigh
1208,legen::V,опташ,cuir
1209,legen::V,пиштӓш,cuir
1210,berühren::V,тӹкӓлӓш,teagmhaigh le
1211,verbinden::V,пидӓш,ceangail
1212,bedecken::V,леведӓш,clúdaigh
1213,bedecken::V,леведӓш,cumhdaigh
1214,aufhängen::V,сӓкӓш,croch
1215,anzünden::V,чӱктӓш,las
1216,anzünden::V,чӱктӓш,adhain
1217,aufheben::V,кузыкташ,tóg
1218,aufheben::V,кузыкташ,ardaigh
1219,zurücklassen::V,кодаш,fág
1220,verlieren::V,ямдаш,caill
1221,fallen lassen::V,кенвацтараш,lig uait
1222,fallen lassen::V,кенвацтараш,caith uait
1223,machen::V,ӹштӓш,déan
1224,machen::V,ӹштӓш,réitigh
1225,herstellen::V,йӓмдӹлӓш,táirg
1226,bauen::V,ӹштӓш,tóg
1227,reparieren::V,чиняш,deisigh
1228,reparieren::V,алалаш,deisigh
1229,verbessern::V,яжоэмден шӹндӓш,feabhsaigh
1230,ändern::V,вашталташ,athraigh
1231,graben::V,капаяш,tochail
1232,beugen::V,лывырташ,crom
1233,beugen::V,каклярташ,crom
1234,biegen::V,лывырташ,lúb
1235,drehen::V,сӓрӓш,cas
1236,drehen::V,сӓрӹкӓлӓш,cas
1237,wenden::V,сӓрӓлӓш,tiontaigh
1238,umdrehen::V,сӓрӓлӓш,iompaigh
1239,umdrehen::V,сӓрӓлӓш,tiontaigh
1240,heben::V,лӱктӓш,ardaigh
1241,hochheben::V,кузыкташ,tóg
1242,ergreifen::V,хватяш,beir ar
1243,halten::V,кычаш,coimeád
1244,halten::V,кычаш,coinnigh
1245,drücken::V,темдӓш,brúigh
1246,schieben::V,шӹкӓш,brúigh
1247,kratzen::V,нӹжӓш,scríob
1248,lecken::V,нылаш,ligh
1249,lecken::V,нылаш,leadhb
1250,beißen::V,пыралаш,bain greim as
1251,abreißen::V,кӹрӓш,stróic
1252,abreißen::V,кӹрӓш,tarraing
1253,abreißen::V,кышкед нӓлӓш,stróic
1254,abreißen::V,кышкед нӓлӓш,tarraing
1255,abschneiden::V,шулаш,scoith
1256,abschneiden::V,лаштыклаш,scoith
1257,binden::V,пидӓш,ceangail
1258,stecken::V,шыралаш,sáigh
1259,brechen::V,тодылаш,bris
1260,brechen::V,пыдырташ,bris
1261,klopfen::V,рушткаш,cnag
1262,hauen::V,шелӹштӓш,buail
1263,kleben::V,клейӓш,gliúáil
1264,reiben::V,нӹжӓш,cuimil
1265,streichen::V,шӹрӓш,leath
1266,schleifen::V,шымаш,líomh
1267,schneiden::V,пӹчкӓш,gearr
1268,rütteln::V,мыльгыкташ,croith
1269,schütteln::V,цӹтӹртӓш,croith
1270,schütteln::V,мыльгыкташ,croith
1271,schwenken::V,машыяш,luasc
1272,schütten::V,опталаш,doirt
1273,füllen::V,темӓш,líon
1274,einwickeln::V,пӹтӹрӓ́лӓш,cuach
1275,einwickeln::V,пӹтӹрӓ́лӓш,clúdaigh
1276,tragen::V,намалаш,iompair
1277,schleppen::V,шӹдӹрӓш,tarraing
1278,ziehen::V,шыпшаш,tarraing
1279,aufbewahren::V,перегӓш,coinnigh
1280,werfen::V,кӹшкӓш,caith
1281,fangen::V,кычаш,ceap
1282,packen::V,хватяш,beir ar
1283,verstecken::V,шӹлтӓш,folaigh
1284,verstecken::V,шӹлтӓш,cuir i bhfolach
1285,teilen::V,пайылаш,roinn
1286,schicken::V,колташ,seol
1287,bringen::V,кандаш,beir
1288,bringen::V,кандаш,tabhair
1289,bekommen::V,лыкташ,faigh
1290,erhalten::V,получаяш,faigh
1291,nehmen::V,налаш,tóg
1292,nehmen::V,налаш,glac
1293,wählen::V,айыраш,pioc
1294,wählen::V,айыраш,roghnaigh
1295,auswählen::V,айыраш,roghnaigh
1296,bewahren::V,перегӓш,caomhnaigh
1297,behindern::V,мешӓйӓш,cuir bac ar
1298,verderben::V,портяш,mill
1299,beschädigen::V,шушырташ,loit
1300,beschädigen::V,шушырташ,déan damáiste do
1301,zerbrechen::V,пыдырташ,bris
1302,zerreißen::V,кӹрӓш,stiall
1303,zerstören::V,шӓлӓтӓш,mill
1304,zerstören::V,шӓлӓтӓш,scrios
1305,verbrennen::V,йылаташ,las
1306,verbrennen::V,йылаташ,dóigh
1307,verbrennen::V,йылалташ,las
1308,verbrennen::V,йылалташ,dóigh
1309,geben::V,пуаш,tabhair
1310,reichen::V,пуаш,sín
1311,reichen::V,пуаш,cuir
1312,schenken::V,подараш,bronn
1313,schenken::V,подараш,tabhair
1314,versprechen::V,сöрӓш,geall
1315,wünschen::V,жалаяш,guigh
1316,loben::V,хваляш,mol
1317,küssen::V,шышшалаш,póg
1318,wiegen::V,лӱнгӓлтӓш,bog
1319,wiegen::V,лӱнгӓлтӓш,luasc
1320,zudecken::V,пиштӓш,clúdaigh
1321,wecken::V,понгыжалтараш,dúisigh
1322,zeigen::V,анжыкташ,taispeáin
1323,führen::V,видӓш,treoraigh
1324,lehren::V,тымдаш,múin
1325,lehren::V,тымдаш,teagasc
1326,unterrichten::V,тымдаш,múin
1327,unterrichten::V,тымдаш,teagasc
1328,aufziehen::V,кушташ,tóg
1329,leiten::V,видӓш,tá i gceannas ar
1330,leiten::V,вуйлаташ,tá i gceannas ar
1331,leiten::V,вуйлалташ,tá i gceannas ar
1332,antreiben::V,талаштараш,gríosaigh
1333,lassen::V,-ыкт,cuir ag
1334,einladen::V,ӱжӓш,cuir cuireadh ar
1335,vereinigen::V,иктештӓш,aontaigh
1336,besuchen::V,толаш,tabhair cuairt ar
1337,treffen::V,вӓшлиӓш,cas ar
1338,treffen::V,вӓшлиӓш,buail le
1339,treffen::V,вӓшлиӓлтӓш,cas ar
1340,treffen::V,вӓшлиӓлтӓш,buail le
1341,sich versammeln::V,цымыргаш,bailigh
1342,sich versammeln::V,цымыргаш,cruinnigh
1343,spielen::V,мадаш,imir
1344,spielen::V,мадаш,tá ag spraoi
1345,singen::V,мыраш,can
1346,tanzen::V,кушташ,rinc
1347,tanzen::V,кушташ,damhsaigh
1348,sich trennen::V,айырлаш,scar
1349,verlassen::V,шуаш,fág
1350,retten::V,ытараш,tarrtháil
1351,bewachen::V,оролаш,cosain
1352,bewachen::V,оролаш,gardáil
1353,schützen::V,перегӓш,cosain
1354,verteidigen::V,перегӓш,cosain
1355,sich schlagen::V,шидӓлӓш,tá ag bruíon
1356,sich schlagen::V,шиэдӓлӓш,tá ag bruíon
1357,schießen::V,лӱӓш,caith
1358,schießen::V,лӱӓш,scaoil
1359,siegen::V,сӹнгӓш,bain
1360,siegen::V,сӹнгӓш,buaigh
1361,ärgern::V,шӹдештӓрӓш,cuir isteach ar
1362,schlagen::V,пӓрен колташ,buail
1363,schlagen::V,хӹрӹктен колташ,buail
1364,treten::V,чымаш,ciceáil
1365,stechen::V,пышкылаш,sáigh
1366,stoßen::V,шыркедӓш,brúigh
1367,stoßen::V,шыркедӓш,soncáil
1368,stehlen::V,шолышт толаш,goid
1369,stören::V,ӓрештӹлӓш,cuir isteach ar
1370,belästigen::V,кӓньӹсӹрлӓндӓрӓш,cuir as do
1371,belästigen::V,шытырланыкташ,cuir as do
1372,verbergen::V,шӹлтӓш,ceil
1373,täuschen::V,алталаш,cuir dallamullóg ar
1374,täuschen::V,аталаш,cuir dallamullóg ar
1375,betrügen::V,мошеньӹчӓйӓш,déan calaois ar
1376,töten::V,пуштын шуаш,maraigh
1377,wohnen::V,ӹлӓш,cuir faoi
1378,wohnen::V,ӹлӓш,tá ina chónaí
1379,arbeiten::V,пӓшӓлӓш,oibrigh
1380,arbeiten::V,ровотаяш,oibrigh
1381,sammeln::V,погаш,bailigh
1382,sammeln::V,погаш,cruinnigh
1383,pflücken::V,кӹрӓш,pioc
1384,jagen::V,охотничӓйӓш,seilg
1385,fischen::V,кол кычаш,iasc
1386,fassen::V,кычаш,beir ar
1387,hüten::V,кӹтӓш,aoirigh
1388,treiben::V,шуруяш,seol
1389,treiben::V,шуруяш,tiomáin
1390,anbinden::V,ялшташ,ceangail
1391,anbinden::V,ялышташ,ceangail
1392,füttern::V,пукшаш,cothaigh
1393,füttern::V,пукшаш,beathaigh
1394,melken::V,шыпшылаш,bligh
1395,melken::V,шыпшылаш,crúigh
1396,hacken::V,роаш,gearr
1397,gießen::V,шӓвӓш,uiscigh
1398,reifen::V,кӱӓш,aibigh
1399,reifen::V,поспейӓш,aibigh
1400,zubereiten::V,йӓмдӹлӓш,cócaráil
1401,kochen::V,шолташ,bruith
1402,kochen::V,шолташ,beirigh
1403,backen::V,кӱктӓш,bácáil
1404,braten::V,жӓрӓш,róst
1405,braten::V,жӓрӓш,frioch
1406,umrühren::V,намалаш,measc
1407,stricken::V,пидӓш,cniotáil
1408,nähen::V,ыргаш,fuaigh
1409,färben::V,пидӓш,dathaigh
1410,reinigen::V,чиӓлтӓш,glan
1411,waschen::V,мышкаш,nigh
1412,abwischen::V,ӹштӓш,glan
