,Concept_ID,fr,el
757,lustig::A,joyeux,εύθυμος
758,lustig::A,joyeux,χαρούμενος
759,sanft::A,doux,ήπιος
760,hungrig::A,affamé,πεινασμένος
761,krank::A,malade,άρρωστος
762,nackt::A,nu,γυμνός
763,traurig::A,triste,λυπημένος
764,lebendig::A,vivant,ζωντανός
765,gut::A,bon,καλός
766,schlecht::A,mauvais,κακός
767,richtig::A,juste,σωστός
768,richtig::A,correct,σωστός
769,schlimm::A,grave,άσχημος
770,schlimm::A,mauvais,άσχημος
771,wahr::A,vrai,αληθής
772,wahr::A,vrai,αληθινός
773,wahr::A,véritable,αληθής
774,wahr::A,véritable,αληθινός
775,alt::A,vieux,παλιός
776,neu::A,neuf,νέος
777,neu::A,neuf,καινούργιος
778,neu::A,nouveau,νέος
779,neu::A,nouveau,καινούργιος
780,ehemalig::A,ancien,παλιός
781,alt[Lebewesen]::A,âgé,γέρος
782,alt[Lebewesen]::A,vieux,γέρος
783,jung::A,jeune,νέος
784,arm::A,pauvre,φτωχός
785,reich::A,riche,πλούσιος
786,bekannt::A,connu,γνωστός
787,berühmt::A,fameux,περίφημος
788,berühmt::A,fameux,ξακουσμένος
789,berühmt::A,célèbre,περίφημος
790,berühmt::A,célèbre,ξακουσμένος
791,fremd::A,étranger,ξένος
792,verschieden::A,différent,διαφορετικός
793,nah::A,lié,κοντινός
794,nah::A,proche,κοντινός
795,fern::A,éloigné,μακριά
796,fern::A,lointain,μακριά
797,linker::A,gauche,αριστερός
798,rechter::A,droit,δεξιός
799,anderer::A,autre,άλλος
800,erster::A,premier,πρώτος
801,zweiter::A,second,δεύτερος
802,zweiter::A,deuxième,δεύτερος
803,dritter::A,troisième,τρίτος
804,letzter::A,dernier,τελευταίος
805,allein::ADV,seul,μόνος
806,auf einmal::ADV,à la fois,εφάπαξ
807,zusammen::ADV,ensemble,μαζί
808,lange::ADV,longtemps,πολύν καιρό
809,plötzlich::ADV,tout à coup,έξαφνα
810,sofort::ADV,immédiatement,αμέσως
811,später::ADV,plus tard,αργότερα
812,jetzt::ADV,maintenant,τώρα
813,heute::ADV,aujourd'hui,σήμερα
814,morgen::ADV,demain,αύριο
815,bald::ADV,bientôt,σε λίγο
816,bald::ADV,bientôt,εντός ολίγου
817,dann::ADV,puis,ύστερα
818,dann::ADV,ensuite,ύστερα
819,gestern::ADV,hier,χτες
820,einst::ADV,jadis,ποτέ
821,einst::ADV,jadis,άλλοτε
822,einst::ADV,autrefois,ποτέ
823,einst::ADV,autrefois,άλλοτε
824,damals::ADV,alors,τότε
825,damals::ADV,à l'époque,τότε
826,danach::ADV,après,μετά
827,danach::ADV,après,ύστερα
828,danach::ADV,ensuite,μετά
829,danach::ADV,ensuite,ύστερα
830,vorher::ADV,auparavant,πριν
831,vorher::ADV,auparavant,προηγουμένως
832,zuerst::ADV,d'abord,πρώτα
833,zuerst::ADV,premièrement,πρώτα
834,einmal::ADV,une fois,μία φορά
835,manchmal::ADV,parfois,κάποτε
836,manchmal::ADV,quelquefois,κάποτε
837,oft::ADV,souvent,συχνά
838,oft::ADV,souvent,πολλές φορές
839,immer::ADV,toujours,πάντα
840,immer::ADV,toujours,πάντοτε
841,niemals::ADV,ne ... jamais,ποτέ
842,hier::ADV,ici,εδώ
843,hierhin::ADV,par ici,εδώ
844,von hier::ADV,d'ici,από δω
845,dort::ADV,là,εκεί
846,dort::ADV,là-bas,εκεί
847,dorthin::ADV,y,προς τα κει
848,dorthin::ADV,par là,προς τα κει
849,geradeaus::ADV,tout droit,κατευθείαν
850,vorwärts::ADV,en avant,εμπρός
851,rückwärts::ADV,en arrière,πίσω
852,zurück::ADV,de retour,πίσω
853,unten::ADV,en bas,κάτω
854,unten::ADV,au-dessous,κάτω
855,hinab::ADV,en bas,προς τα κάτω
856,hinab::ADV,vers le bas,προς τα κάτω
857,oben::ADV,dessus,πάνω
858,oben::ADV,dessus,επάνω
859,oben::ADV,en haut,πάνω
860,oben::ADV,en haut,επάνω
861,hinauf::ADV,en haut,προς τα πάνω
862,hinauf::ADV,vers le haut,προς τα πάνω
863,überall::ADV,partout,παντού
864,nicht::ADV,ne ... pas,δεν
865,ein wenig::ADV,un peu,λιγάκι
866,kaum::ADV,à peine,μόλις
867,sehr::ADV,très,πολύ
868,so::ADV,si,έτσι
869,so::ADV,ainsi,έτσι
870,noch::ADV,encore,ακόμα
871,nur::ADV,seulement,μόνο
872,nur::ADV,ne ... que,μόνο
873,schon::ADV,déjà,ήδη
874,schon::ADV,déjà,κιόλας
875,wieder::ADV,de nouveau,ξανά
876,vergebens::ADV,en vain,μάταια
877,vor::PRP,devant,μπροστά σε
878,vor::PRP,devant,μπροστά από
879,hinter::PRP,derrière,πίσω από 
880,unter::PRP,sous,υπό
881,unter::PRP,sous,κάτω από
882,unter::PRP,au-dessous de,υπό
883,unter::PRP,au-dessous de,κάτω από
884,durch::PRP,par,διά
885,durch::PRP,par,διά μέσου
886,durch::PRP,à travers,διά
887,durch::PRP,à travers,διά μέσου
888,neben::PRP,à côté de,δίπλα σε
889,zwischen::PRP,entre,μεταξύ
890,zwischen::PRP,entre,ανάμεσα σε
891,wegen::PRP,à cause de,για
892,wegen::PRP,à cause de,λόγω
893,dies::PRN,ceci,αυτό
894,das::PRN,ce,το
895,das::PRN,cela,το
896,alles::PRN,tout,όλα
897,ich::PRN,je,εγώ
898,ich::PRN,moi,εγώ
899,du::PRN,tu,σύ
900,du::PRN,tu,εσύ
901,du::PRN,toi,σύ
902,du::PRN,toi,εσύ
903,er::PRN,il,αυτός
904,er::PRN,lui,αυτός
905,wir::PRN,nous,εμείς
906,ihr::PRN,vous,εσείς
907,sie::PRN,ils,αυτοί
908,sie::PRN,elles,αυτοί
909,was::FPRN,que,τι
910,was::FPRN,quoi,τι
911,wer::FPRN,qui,ποιος
912,wo::FADV,où,πού
913,wohin::FADV,où,πού
914,wohin::FADV,où,για πού
915,wie::FADV,comment,πώς
916,warum::FADV,pourquoi,γιατί
917,wieviel::FNUM,combien,πόσος
918,eins::NUM,un,ένα
919,zwei::NUM,deux,δύο
920,drei::NUM,trois,τρία
921,drei::NUM,trois,τρεις
922,vier::NUM,quatre,τέσσερα
923,vier::NUM,quatre,τέσσερις
924,fünf::NUM,cinq,πέντε
925,sechs::NUM,six,έξι
926,sieben::NUM,sept,εφτά
927,acht::NUM,huit,οχτώ
928,neun::NUM,neuf,εννιά
929,zehn::NUM,dix,δέκα
930,elf::NUM,onze,έντεκα
931,zwölf::NUM,douze,δώδεκα
932,zwanzig::NUM,vingt,είκοσι
933,dreißig::NUM,trente,τριάντα
934,vierzig::NUM,quarante,σαράντα
935,fünfzig::NUM,cinquante,πενήντα
936,sechzig::NUM,soixante,εξήντα
937,siebzig::NUM,soixante-dix,εβδομήντα
938,achtzig::NUM,quatre-vingt,ογδόντα
939,neunzig::NUM,quatre-vingt-dix,ενενήντα
940,hundert::NUM,cent,εκατό
941,tausend::NUM,mille,χίλιοι
942,und::CNJ,et,και
943,oder::CNJ,ou,ή
944,stehen::V,être debout,στέκομαι
945,stehen::V,être debout,είμαι όρθιος
946,sitzen::V,être assis,κάθομαι
947,liegen::V,être couché,είμαι ξαπλωμένος
948,hängen::V,pendre,κρέμομαι
949,werden::V,devenir,γίνομαι
950,passieren::V,se passer,συμβαίνω
951,beginnen::V,commencer,αρχίζω
952,enden::V,finir,τελειώνω
953,enden::V,se terminer,τελειώνω
954,wechseln::V,changer,αλλάζω
955,wechseln::V,alterner,αλλάζω
956,aufgehen[Sonne]::V,se lever,βγαίνω
957,aufgehen[Sonne]::V,se lever,ανατέλλω
958,untergehen[Sonne]::V,se coucher,δύω
959,untergehen[Sonne]::V,se coucher,βασιλεύω
960,scheinen[Sonne]::V,briller,λάμπω
961,donnern::V,tonner,βροντώ
962,wehen::V,souffler,φυσώ
963,strömen::V,affluer,ρέω
964,strömen::V,affluer,τρέχω
965,fließen::V,couler,ρέω
966,sich drehen::V,tourner,γυρίζω
967,sich drehen::V,tourner,στρέφομαι
968,schwanken::V,osciller,ταλαντεύομαι
969,schwanken::V,chanceler,ταλαντεύομαι
970,schwingen::V,vibrer,αιωρούμαι
971,schwingen::V,vibrer,ταλαντεύομαι
972,schwingen::V,osciller,αιωρούμαι
973,schwingen::V,osciller,ταλαντεύομαι
974,fallen::V,tomber,πέφτω
975,brennen::V,brûler,καίω
976,brennen::V,flamber,καίω
977,rauchen::V,fumer,καπνίζω
978,regnen::V,pleuvoir,βρέχω
979,gefrieren::V,geler,παγώνω
980,tauen::V,dégeler,λειώνω
981,schmelzen::V,fondre,λειώνω
982,trocknen::V,sécher,στεγνώνω
983,sieden::V,bouillir,βράζω
984,faulen::V,pourrir,σαπίζω
985,faulen::V,se putréfier,σαπίζω
986,verfaulen::V,pourrir,σαπίζω
987,reißen::V,rompre,σχίζω
988,reißen::V,se déchirer,σχίζω
989,versinken::V,s'enfoncer,βουλιάζω
990,versinken::V,s'enfoncer,βυθίζομαι
991,vergehen::V,passer,περνώ
992,erscheinen::V,apparaître,εμφανίζομαι
993,verschwinden::V,disparaître,χάνομαι
994,verschwinden::V,disparaître,εξαφανίζομαι
995,sinken::V,descendre,κατεβαίνω
996,sinken::V,s'abaisser,κατεβαίνω
997,abnehmen::V,diminuer,μειώνομαι 
998,zunehmen::V,augmenter,αυξάνω
999,zunehmen::V,augmenter,μεγαλώνω
1000,steigen::V,monter,ανεβαίνω
1001,wachsen::V,croître,μεγαλώνω
1002,glänzen::V,briller,γυαλίζω
1003,funkeln::V,étinceler,αστράφτω
1004,funkeln::V,étinceler,σπιθοβολώ
1005,lärmen::V,faire du bruit,θορυβώ
1006,läuten::V,sonner,χτυπώ 
1007,klingeln::V,sonner,κουδουνίζω
1008,klirren::V,cliqueter,κουδουνίζω
1009,brausen::V,mugir,βουΐζω
1010,rauschen::V,bruire,βουΐζω
1011,klingen::V,sonner,ηχώ
1012,bellen::V,aboyer,γαυγίζω
1013,heulen::V,hurler,ουρλιάζω
1014,blasen::V,souffler,φυσώ
1015,pfeifen::V,siffler,σφυρίζω
1016,schreien::V,crier,κραυγάζω
1017,stöhnen::V,gémir,βογγώ
1018,zittern::V,trembler,τρέμω
1019,leben::V,vivre,ζω
1020,geboren werden::V,naître,γεννιέμαι
1021,atmen::V,respirer,αναπνέω
1022,trinken::V,boire,πίνω
1023,essen::V,manger,τρώω
1024,schlucken::V,avaler,καταπίνω
1025,müde werden::V,se lasser,κουράζομαι
1026,müde werden::V,se fatiguer,κουράζομαι
1027,einschlafen::V,s'endormir,αποκοιμιέμαι
1028,schlafen::V,dormir,κοιμάμαι
1029,aufwachen::V,se réveiller,ξυπνώ
1030,aufstehen::V,se lever,σηκώνομαι
1031,sich erholen::V,se reposer,ξεκουράζομαι
1032,sich erholen::V,se détendre,ξεκουράζομαι
1033,krank werden::V,tomber malade,αρρωσταίνω
1034,krank sein::V,être malade,ασθενώ
1035,schmerzen::V,faire mal,πονώ
1036,husten::V,tousser,βήχω
1037,genesen::V,guérir,θεραπεύομαι
1038,genesen::V,se remettre,θεραπεύομαι
1039,sterben::V,mourir,πεθαίνω
1040,umkommen::V,périr,πεθαίνω
1041,sich bewegen::V,bouger,κουνιέμαι
1042,sich rühren::V,broncher,σαλεύω
1043,sich erheben::V,se lever,επαναστατώ
1044,sich setzen::V,s'asseoir,κάθομαι
1045,hinfallen::V,tomber,πέφτω κάτω
1046,laufen::V,marcher,τρέχω
1047,laufen::V,aller à pied,τρέχω
1048,schreiten::V,marcher,βαδίζω
1049,spazierengehen::V,se promener,κάνω βόλτα
1050,spazierengehen::V,se promener,πηγαίνω περίπατο
1051,eilen::V,courir,σπεύδω
1052,sich beeilen::V,se hâter,βιάζομαι
1053,sich beeilen::V,se dépêcher,βιάζομαι
1054,sausen::V,filer,τρέχω γρήγορα
1055,rennen::V,courir,τρέχω
1056,springen::V,sauter,πηδώ
1057,klettern::V,grimper,σκαρφαλώνω
1058,schaukeln::V,se balancer,κουνιέμαι
1059,kriechen::V,ramper,έρπω
1060,kriechen::V,ramper,σέρνομαι
1061,schwimmen::V,nager,κολυμπώ
1062,tauchen::V,plonger,βουτώ
1063,rudern::V,ramer,κωπηλατώ
1064,fahren::V,aller,πηγαίνω
1065,fahren::V,rouler,πηγαίνω
1066,fliegen::V,voler,πετώ
1067,gehen::V,aller,βαδίζω
1068,gehen::V,aller,πηγαίνω
1069,weggehen::V,s'en aller,φεύγω
1070,abfahren::V,partir,ξεκινώ
1071,abfahren::V,partir,αναχωρώ
1072,anhalten::V,s'arrêter,σταματώ
1073,hineingehen::V,entrer,μπαίνω
1074,eintreten::V,entrer,μπαίνω
1075,eintreten::V,entrer,εισέρχομαι
1076,kommen::V,venir,έρχομαι
1077,ankommen::V,arriver,φτάνω
1078,zurückkommen::V,revenir,επιστρέφω
1079,bleiben::V,rester,μένω
1080,bleiben::V,demeurer,μένω
1081,warten::V,attendre,περιμένω
1082,erwarten::V,attendre,αναμένω
1083,erwarten::V,attendre,περιμένω
1084,suchen::V,chercher,ψάχνω
1085,finden::V,trouver,βρίσκω
1086,versuchen::V,essayer,προσπαθώ
1087,vorbereiten::V,préparer,προετοιμάζω
1088,lieben::V,aimer,αγαπώ
1089,mögen::V,aimer,μου αρέσει
1090,mögen::V,vouloir,μου αρέσει
1091,lachen::V,rire,γελώ
1092,rühren::V,toucher,συγκινώ
1093,rühren::V,attendrir,συγκινώ
1094,weinen::V,pleurer,κλαίω
1095,schimpfen::V,gronder,βρίζω
1096,sich ärgern::V,se fâcher,θυμώνω
1097,sich fürchten::V,avoir peur,φοβάμαι
1098,fürchten::V,craindre,φοβάμαι
1099,fürchten::V,avoir peur de,φοβάμαι
1100,fliehen::V,fuir,φεύγω
1101,flüchten::V,s'enfuir,δραπετεύω
1102,sehen::V,voir,βλέπω
1103,anschauen::V,regarder,κοιτάζω
1104,ansehen::V,regarder,βλέπω
1105,hören::V,entendre,ακούω
1106,zuhören::V,écouter,ακούω
1107,probieren::V,goûter,δοκιμάζω
1108,riechen::V,sentir,μυρίζω
1109,riechen::V,sentir,οσφραίνομαι
1110,fühlen::V,sentir,αισθάνομαι
1111,scheinen::V,sembler,φαίνομαι
1112,scheinen::V,paraître,φαίνομαι
1113,zu sehen sein::V,se voir,φαίνομαι
1114,zu sehen sein::V,être visible,φαίνομαι
1115,vernehmen::V,entendre,ακούω
1116,vernehmen::V,entendre,μαθαίνω
1117,vernehmen::V,percevoir,ακούω
1118,vernehmen::V,percevoir,μαθαίνω
1119,frieren::V,avoir froid,κρυώνω
1120,tun::V,faire,κάνω
1121,können::V,savoir,ξέρω
1122,können::V,savoir,μπορώ
1123,können::V,pouvoir,ξέρω
1124,können::V,pouvoir,μπορώ
1125,wollen::V,vouloir,θέλω
1126,anfangen::V,commencer,αρχίζω
1127,beenden::V,finir,τελειώνω
1128,beenden::V,terminer,τελειώνω
1129,aufhören::V,cesser,παύω
1130,aufhören::V,arrêter,παύω
1131,gelingen::V,réussir,πετυχαίνω
1132,geraten::V,réussir,γίνομαι
1133,öffnen::V,ouvrir,ανοίγω
1134,schließen::V,fermer,κλείνω
1135,stellen::V,poser,θέτω
1136,stellen::V,mettre,θέτω
1137,setzen::V,placer,θέτω
1138,legen::V,placer,θέτω
1139,berühren::V,toucher,εγγίζω
1140,verbinden::V,lier,συνδέω
1141,bedecken::V,couvrir,σκεπάζω
1142,aufhängen::V,accrocher,κρεμώ
1143,anzünden::V,allumer,ανάβω
1144,aufheben::V,ramasser,σηκώνω
1145,zurücklassen::V,laisser,εγκαταλείπω
1146,verlieren::V,perdre,χάνω
1147,fallen lassen::V,lâcher,αφήνω να πέσει
1148,fallen lassen::V,laisser tomber,αφήνω να πέσει
1149,machen::V,faire,κάνω
1150,machen::V,faire,φτιάχνω
1151,herstellen::V,produire,κατασκευάζω
1152,herstellen::V,fabriquer,κατασκευάζω
1153,bauen::V,bâtir,χτίζω
1154,bauen::V,bâtir,οικοδομώ
1155,bauen::V,construire,χτίζω
1156,bauen::V,construire,οικοδομώ
1157,reparieren::V,réparer,επισκευάζω
1158,reparieren::V,réparer,επιδιορθώνω
1159,verbessern::V,améliorer,βελτιώνω
1160,verbessern::V,améliorer,καλυτερεύω
1161,ändern::V,changer,αλλάζω
1162,ändern::V,modifier,αλλάζω
1163,graben::V,creuser,σκάβω
1164,beugen::V,plier,λυγίζω
1165,beugen::V,ployer,λυγίζω
1166,biegen::V,courber,κάμπτω
1167,drehen::V,tordre,στρέφω
1168,drehen::V,tourner,στρέφω
1169,wenden::V,retourner,γυρίζω
1170,umdrehen::V,tourner,γυρίζω
1171,heben::V,soulever,υψώνω
1172,heben::V,soulever,σηκώνω
1173,hochheben::V,lever,υψώνω
1174,hochheben::V,lever,σηκώνω
1175,ergreifen::V,saisir,πιάνω
1176,ergreifen::V,saisir,αρπάζω
1177,ergreifen::V,prendre,πιάνω
1178,ergreifen::V,prendre,αρπάζω
1179,halten::V,tenir,βαστώ
1180,drücken::V,presser,πιέζω
1181,schieben::V,pousser,σπρώχνω
1182,kratzen::V,gratter,γρατσουνίζω
1183,kratzen::V,égratigner,γρατσουνίζω
1184,lecken::V,lécher,γλείφω
1185,beißen::V,mordre,δαγκάνω
1186,abreißen::V,arracher,κόβω
1187,abreißen::V,arracher,σχίζω
1188,abschneiden::V,couper,αποκόπτω
1189,binden::V,lier,δένω
1190,binden::V,attacher,δένω
1191,stecken::V,enfoncer,χώνω
1192,brechen::V,rompre,σπάζω
1193,klopfen::V,frapper,χτυπώ
1194,klopfen::V,frapper,τινάζω
1195,hauen::V,frapper,χτυπώ
1196,kleben::V,coller,κολλώ
1197,reiben::V,frotter,τρίβω
1198,streichen::V,empâter,αλείφω
1199,schleifen::V,affiler,ακονίζω
1200,schleifen::V,aiguiser,ακονίζω
1201,schneiden::V,couper,κόβω
1202,schneiden::V,trancher,κόβω
1203,rütteln::V,cahoter,σείω
1204,rütteln::V,cahoter,τινάζω
1205,schütteln::V,secouer,σείω
1206,schütteln::V,secouer,κουνώ
1207,schwenken::V,agiter,κουνώ
1208,schütten::V,verser,χύνω
1209,füllen::V,remplir,γεμίζω
1210,einwickeln::V,envelopper,τυλίγω
1211,tragen::V,porter,φέρνω
1212,schleppen::V,traîner,κουβαλώ
1213,ziehen::V,tirer,τραβώ
1214,aufbewahren::V,garder,φυλάω
1215,aufbewahren::V,conserver,φυλάω
1216,werfen::V,jeter,ρίχνω
1217,werfen::V,lancer,ρίχνω
1218,fangen::V,attraper,πιάνω
1219,packen::V,agripper,τσακώνω
1220,verstecken::V,cacher,κρύβω
1221,teilen::V,diviser,μερίζω
1222,schicken::V,envoyer,στέλνω
1223,bringen::V,apporter,φέρνω
1224,hinzufügen::V,ajouter,προσθέτω
1225,bekommen::V,obtenir,προσκομίζω
1226,erhalten::V,recevoir,παίρνω
1227,erhalten::V,recevoir,λαμβάνω
1228,nehmen::V,prendre,πιάνω
1229,nehmen::V,prendre,παίρνω
1230,wählen::V,choisir,εκλέγω
1231,auswählen::V,choisir,διαλέγω
1232,auswählen::V,sélectionner,διαλέγω
1233,bewahren::V,préserver,διατηρώ
1234,behindern::V,gêner,εμποδίζω
1235,verderben::V,gâter,χαλώ
1236,verderben::V,corrompre,χαλώ
1237,beschädigen::V,endommager,ζημιώνω
1238,zerbrechen::V,casser,σπάζω
1239,zerreißen::V,déchirer,σχίζω
1240,zerstören::V,détruire,καταστρέφω
1241,verbrennen::V,brûler,καίω
1242,geben::V,donner,δίνω
1243,reichen::V,tendre,δίνω
1244,schenken::V,offrir,χαρίζω
1245,versprechen::V,promettre,υπόσχομαι
1246,wünschen::V,souhaiter,εύχομαι
1247,loben::V,louer,επαινώ
1248,küssen::V,embrasser,φιλώ
1249,wiegen::V,bercer,κουνώ
1250,wiegen::V,bercer,νανουρίζω
1251,zudecken::V,couvrir,σκεπάζω
1252,wecken::V,éveiller,ξυπνώ
1253,wecken::V,réveiller,ξυπνώ
1254,zeigen::V,montrer,δείχνω
1255,zeigen::V,faire voir,δείχνω
1256,führen::V,guider,οδηγώ
1257,lehren::V,apprendre,διδάσκω
1258,unterrichten::V,instruire,διδάσκω
1259,aufziehen::V,élever,ανατρέφω
1260,leiten::V,diriger,ηγούμαι
1261,leiten::V,diriger,διευθύνω
1262,leiten::V,conduire,ηγούμαι
1263,leiten::V,conduire,διευθύνω
1264,antreiben::V,pousser,σπρώχνω
1265,antreiben::V,pousser,παρακινώ
1266,lassen::V,faire,αφήνω
1267,einladen::V,inviter,προσκαλώ
1268,vereinigen::V,unir,ενώνω
1269,vereinigen::V,réunir,ενώνω
1270,besuchen::V,visiter,επισκέπτομαι
1271,besuchen::V,aller voir,επισκέπτομαι
1272,treffen::V,rencontrer,συναντώ
1273,sich versammeln::V,s'assembler,μαζεύομαι
1274,spielen::V,jouer,παίζω
1275,singen::V,chanter,τραγουδώ
1276,tanzen::V,danser,χορεύω
1277,sich trennen::V,se séparer,αποχωρίζομαι
1278,verlassen::V,quitter,εγκαταλείπω
1279,retten::V,sauver,σώζω
1280,bewachen::V,garder,φρουρώ
1281,schützen::V,protéger,προστατεύω
1282,verteidigen::V,défendre,υπερασπίζω
1283,sich schlagen::V,se taper,χτυπιέμαι
1284,schießen::V,tirer,πυροβολώ
1285,siegen::V,vaincre,νικώ
1286,ärgern::V,agacer,τσαντίζω
1287,schlagen::V,battre,χτυπώ
1288,schlagen::V,frapper,χτυπώ
1289,treten::V,botter,κλοτσώ
1290,treten::V,donner un coup de pied à,κλοτσώ
1291,stechen::V,piquer,τρυπώ
1292,stoßen::V,heurter,ωθώ
1293,stoßen::V,heurter,σπρώχνω
1294,stehlen::V,voler,κλέβω
1295,stören::V,gêner,διαταράσσω
1296,stören::V,déranger,διαταράσσω
1297,belästigen::V,molester,ενοχλώ
1298,belästigen::V,importuner,ενοχλώ
1299,verbergen::V,cacher,κρύβω
1300,verbergen::V,dissimuler,κρύβω
1301,täuschen::V,abuser,παραπλανώ
1302,täuschen::V,tromper,παραπλανώ
1303,betrügen::V,duper,απατώ
1304,betrügen::V,frauder,απατώ
1305,töten::V,tuer,σκοτώνω
1306,töten::V,tuer,θανατώνω
1307,wohnen::V,habiter,μένω
1308,wohnen::V,habiter,κατοικώ
1309,wohnen::V,demeurer,μένω
1310,wohnen::V,demeurer,κατοικώ
1311,arbeiten::V,travailler,δουλεύω
1312,arbeiten::V,travailler,εργάζομαι
1313,sammeln::V,collectionner,μαζεύω
1314,sammeln::V,collectionner,συλλέγω
1315,pflücken::V,cueillir,κόβω
1316,jagen::V,chasser,κυνηγώ
1317,fischen::V,pêcher,ψαρεύω
1318,fassen::V,capturer,πιάνω
1319,hüten::V,garder,φυλάγω
1320,hüten::V,garder,προσέχω
1321,treiben::V,mener,οδηγώ
1322,anbinden::V,attacher,δένω
1323,füttern::V,faire manger,ταΐζω
1324,melken::V,traire,αρμέγω
1325,hacken::V,fendre,κόβω
1326,gießen::V,arroser,ποτίζω
1327,reifen::V,mûrir,ωριμάζω
1328,zubereiten::V,préparer,ετοιμάζω
1329,kochen::V,cuire,βράζω
1330,backen::V,cuire,ψήνω
1331,braten::V,rôtir,τηγανίζω
1332,umrühren::V,remuer,ανακατεύω
1333,stricken::V,tricoter,πλέκω
1334,nähen::V,coudre,ράβω
1335,färben::V,teindre,βάφω
1336,färben::V,teindre,χρωματίζω
1337,reinigen::V,nettoyer,καθαρίζω
1338,waschen::V,laver,πλένω
1339,abwischen::V,essuyer,σφουγγίζω
1340,spülen::V,rincer,ξεπλένω
1341,fegen::V,balayer,σκουπίζω
1342,kehren::V,balayer,σκουπίζω
1343,baden::V,se baigner,κάνω μπάνιο
1344,sich waschen::V,se laver,πλένομαι
1345,ausziehen::V,ôter,βγάζω
1346,ausziehen::V,enlever,βγάζω
1347,anziehen::V,mettre,φορώ
1348,sich anziehen::V,s'habiller,ντύνομαι
1349,kämmen::V,peigner,χτενίζω
1350,schmücken::V,orner,στολίζω
1351,schmücken::V,décorer,στολίζω
1352,sagen::V,dire,λέω
1353,sprechen::V,parler,μιλώ
1354,reden::V,parler,μιλώ
1355,reden::V,parler,κουβεντιάζω
1356,sich unterhalten::V,bavarder,συνομιλώ
1357,sich unterhalten::V,bavarder,κουβεντιάζω
1358,sich unterhalten::V,s'entretenir,συνομιλώ
1359,sich unterhalten::V,s'entretenir,κουβεντιάζω
1360,fragen::V,demander,ρωτώ
1361,bitten::V,prier,ζητώ
1362,bitten::V,prier,παρακαλώ
1363,erzählen::V,raconter,διηγούμαι
1364,mitteilen::V,communiquer,πληροφορώ
1365,nennen::V,nommer,ονομάζω
1366,nennen::V,appeler,ονομάζω
1367,rufen::V,appeler,φωνάζω
1368,prahlen::V,se vanter,καυχιέμαι
1369,übersetzen::V,traduire,μεταφράζω
1370,denken::V,penser,σκέφτομαι
1371,glauben::V,croire,πιστεύω
1372,bemerken::V,remarquer,παρατηρώ
1373,bemerken::V,apercevoir,παρατηρώ
1374,erkennen::V,reconnaître,αναγνωρίζω
1375,begreifen::V,concevoir,καταλαβαίνω
1376,verstehen::V,entendre,ακούω
1377,verstehen::V,comprendre,ακούω
1378,lernen::V,apprendre,μαθαίνω
1379,wissen::V,savoir,ξέρω
1380,sich erinnern an::V,se souvenir de,θυμάμαι
1381,vergessen::V,oublier,ξεχνώ
1382,messen::V,mesurer,μετρώ
1383,zählen::V,compter,μετρώ
1384,rechnen::V,calculer,λογαριάζω
1385,lesen::V,lire,διαβάζω
1386,malen::V,peindre,ζωγραφίζω
1387,zeichnen::V,dessiner,σχεδιάζω
1388,schreiben::V,écrire,γράφω
1389,besitzen::V,posséder,κατέχω
1390,kaufen::V,acheter,αγοράζω
1391,verkaufen::V,vendre,πουλώ
1392,bezahlen::V,payer,πληρώνω
1393,zahlen::V,payer,πληρώνω
1394,beherrschen::V,dominer,κυριαρχώ
1395,beherrschen::V,maîtriser,κυριαρχώ
1396,ertragen::V,tolérer,βαστώ
1397,ertragen::V,tolérer,αντέχω
1398,ertragen::V,supporter,βαστώ
1399,ertragen::V,supporter,αντέχω
