,Concept_ID,de,pt
818,und::CNJ,und,e
819,oder::CNJ,oder,ou
820,stehen::V,stehen,estar em pé
821,sitzen::V,sitzen,estar sentado
822,liegen::V,liegen,jazer
823,liegen::V,liegen,estar deitado
824,hängen::V,hängen,pender
825,hängen::V,hängen,estar pendurado
826,werden::V,werden,tornar-se
827,passieren::V,passieren,acontecer
828,beginnen::V,beginnen,começar
829,enden::V,enden,acabar
830,enden::V,enden,terminar
831,wechseln::V,wechseln,variar
832,wechseln::V,wechseln,alternar
833,aufgehen[Sonne]::V,aufgehen,nascer
834,untergehen[Sonne]::V,untergehen,pôr-se
835,scheinen[Sonne]::V,scheinen,brilhar
836,donnern::V,donnern,trovejar
837,wehen::V,wehen,soprar
838,strömen::V,strömen,correr
839,fließen::V,fließen,fluir
840,sich drehen::V,sich drehen,girar
841,schwanken::V,schwanken,oscilar
842,schwingen::V,schwingen,vibrar
843,fallen::V,fallen,cair
844,brennen::V,brennen,arder
845,rauchen::V,rauchen,fumegar
846,regnen::V,regnen,chover
847,gefrieren::V,gefrieren,gelar
848,gefrieren::V,gefrieren,congelar
849,tauen::V,tauen,derreter
850,tauen::V,tauen,descongelar
851,schmelzen::V,schmelzen,fundir-se
852,trocknen::V,trocknen,secar
853,sieden::V,sieden,ferver
854,faulen::V,faulen,estragar-se
855,verfaulen::V,verfaulen,apodrecer
856,reißen::V,reißen,romper-se
857,versinken::V,versinken,afundar-se
858,vergehen::V,vergehen,passar
859,erscheinen::V,erscheinen,aparecer
860,verschwinden::V,verschwinden,desaparecer
861,sinken::V,sinken,descer
862,abnehmen::V,abnehmen,diminuir
863,abnehmen::V,abnehmen,decrescer
864,zunehmen::V,zunehmen,crescer
865,zunehmen::V,zunehmen,aumentar
866,steigen::V,steigen,subir
867,wachsen::V,wachsen,crescer
868,glänzen::V,glänzen,brilhar
869,funkeln::V,funkeln,cintilar
870,lärmen::V,lärmen,fazer barulho
871,läuten::V,läuten,chocalhar
872,klingeln::V,klingeln,tocar
873,klirren::V,klirren,tinir
874,brausen::V,brausen,bramar
875,rauschen::V,rauschen,murmurar
876,rauschen::V,rauschen,rumorejar
877,klingen::V,klingen,soar
878,bellen::V,bellen,ladrar
879,heulen::V,heulen,uivar
880,blasen::V,blasen,soprar
881,pfeifen::V,pfeifen,assobiar
882,schreien::V,schreien,gritar
883,stöhnen::V,stöhnen,gemer
884,zittern::V,zittern,tremer
885,leben::V,leben,viver
886,geboren werden::V,geboren werden,nascer
887,atmen::V,atmen,respirar
888,trinken::V,trinken,beber
889,essen::V,essen,comer
890,schlucken::V,schlucken,engolir
891,müde werden::V,müde werden,cansar-se
892,einschlafen::V,einschlafen,adormecer
893,schlafen::V,schlafen,dormir
894,aufwachen::V,aufwachen,acordar
895,aufstehen::V,aufstehen,levantar-se
896,sich erholen::V,sich erholen,descansar
897,krank werden::V,krank werden,adoecer
898,krank werden::V,krank werden,ficar doente
899,krank sein::V,krank sein,estar doente
900,schmerzen::V,schmerzen,doer
901,husten::V,husten,tossir
902,genesen::V,genesen,convalescer
903,sterben::V,sterben,morrer
904,umkommen::V,umkommen,perecer
905,sich bewegen::V,sich bewegen,mover-se
906,sich rühren::V,sich rühren,mexer-se
907,sich erheben::V,sich erheben,levantar-se
908,sich setzen::V,sich setzen,sentar-se
909,hinfallen::V,hinfallen,cair
910,laufen::V,laufen,andar
911,laufen::V,laufen,caminhar
912,schreiten::V,schreiten,andar
913,schreiten::V,schreiten,caminhar
914,spazierengehen::V,spazierengehen,passear
915,eilen::V,eilen,apressar-se
916,sich beeilen::V,sich beeilen,apressar-se
917,sich beeilen::V,sich beeilen,despachar-se
918,sausen::V,sausen,correr
919,rennen::V,rennen,correr
920,springen::V,springen,saltar
921,klettern::V,klettern,trepar
922,schaukeln::V,schaukeln,baloiçar
923,kriechen::V,kriechen,rastejar
924,kriechen::V,kriechen,arrastar-se
925,schwimmen::V,schwimmen,nadar
926,tauchen::V,tauchen,mergulhar
927,rudern::V,rudern,remar
928,fahren::V,fahren,ir
929,fliegen::V,fliegen,voar
930,gehen::V,gehen,ir
931,gehen::V,gehen,andar
932,weggehen::V,weggehen,partir
933,weggehen::V,weggehen,ir-se embora
934,abfahren::V,abfahren,sair
935,abfahren::V,abfahren,partir
936,anhalten::V,anhalten,parar
937,hineingehen::V,hineingehen,entrar
938,eintreten::V,eintreten,entrar
939,kommen::V,kommen,vir
940,ankommen::V,ankommen,chegar
941,zurückkommen::V,zurückkommen,voltar
942,zurückkommen::V,zurückkommen,regressar
943,bleiben::V,bleiben,ficar
944,bleiben::V,bleiben,permanecer
945,warten::V,warten,esperar
946,erwarten::V,erwarten,esperar
947,erwarten::V,erwarten,aguardar
948,suchen::V,suchen,buscar
949,suchen::V,suchen,procurar
950,finden::V,finden,achar
951,finden::V,finden,encontrar
952,versuchen::V,versuchen,tentar
953,vorbereiten::V,vorbereiten,preparar
954,lieben::V,lieben,amar
955,lieben::V,lieben,querer
956,mögen::V,mögen,gostar de
957,lachen::V,lachen,rir
958,lachen::V,lachen,rir-se
959,rühren::V,rühren,comover
960,weinen::V,weinen,chorar
961,schimpfen::V,schimpfen,ralhar
962,sich ärgern::V,sich ärgern,zangar-se
963,sich fürchten::V,sich fürchten,ter medo de
964,sich fürchten::V,sich fürchten,ter receio de
965,fürchten::V,fürchten,temer
966,fürchten::V,fürchten,recear
967,fliehen::V,fliehen,fugir
968,flüchten::V,flüchten,refugiar-se
969,sehen::V,sehen,ver
970,anschauen::V,anschauen,olhar
971,ansehen::V,ansehen,mirar
972,hören::V,hören,ouvir
973,zuhören::V,zuhören,escutar
974,probieren::V,probieren,provar
975,probieren::V,probieren,saborear
976,riechen::V,riechen,cheirar
977,fühlen::V,fühlen,sentir
978,scheinen::V,scheinen,parecer
979,zu sehen sein::V,zu sehen sein,estar à vista
980,vernehmen::V,vernehmen,ouvir
981,frieren::V,frieren,ter frio
982,tun::V,tun,fazer
983,können::V,können,saber
984,wollen::V,wollen,querer
985,anfangen::V,anfangen,iniciar
986,beenden::V,beenden,acabar
987,beenden::V,beenden,terminar
988,aufhören::V,aufhören,cessar
989,aufhören::V,aufhören,desistir
990,gelingen::V,gelingen,sair bem
991,gelingen::V,gelingen,dar bom resultado
992,geraten::V,geraten,sair
993,geraten::V,geraten,dar resultado
994,öffnen::V,öffnen,abrir
995,schließen::V,schließen,fechar
996,stellen::V,stellen,pôr
997,stellen::V,stellen,colocar
998,setzen::V,setzen,pôr
999,setzen::V,setzen,meter
1000,legen::V,legen,pôr
1001,legen::V,legen,meter
1002,berühren::V,berühren,tocar
1003,verbinden::V,verbinden,unir
1004,verbinden::V,verbinden,ligar
1005,bedecken::V,bedecken,cobrir
1006,aufhängen::V,aufhängen,pendurar
1007,anzünden::V,anzünden,acender
1008,aufheben::V,aufheben,apanhar
1009,aufheben::V,aufheben,levantar
1010,zurücklassen::V,zurücklassen,deixar
1011,verlieren::V,verlieren,perder
1012,fallen lassen::V,fallen lassen,deixar cair
1013,machen::V,machen,fazer
1014,herstellen::V,herstellen,produzir
1015,bauen::V,bauen,edificar
1016,bauen::V,bauen,construir
1017,reparieren::V,reparieren,reparar
1018,reparieren::V,reparieren,consertar
1019,verbessern::V,verbessern,melhorar
1020,ändern::V,ändern,mudar
1021,ändern::V,ändern,alterar
1022,graben::V,graben,cavar
1023,beugen::V,beugen,curvar
1024,biegen::V,biegen,vergar
1025,drehen::V,drehen,girar
1026,wenden::V,wenden,virar
1027,wenden::V,wenden,voltar
1028,umdrehen::V,umdrehen,virar
1029,umdrehen::V,umdrehen,revolver
1030,heben::V,heben,levantar
1031,hochheben::V,hochheben,erguer
1032,hochheben::V,hochheben,levantar
1033,ergreifen::V,ergreifen,apanhar
1034,halten::V,halten,segurar
1035,drücken::V,drücken,apertar
1036,schieben::V,schieben,empurrar
1037,kratzen::V,kratzen,raspar
1038,lecken::V,lecken,lamber
1039,beißen::V,beißen,morder
1040,abreißen::V,abreißen,arrancar
1041,abschneiden::V,abschneiden,talhar
1042,binden::V,binden,ligar
1043,stecken::V,stecken,meter
1044,stecken::V,stecken,enfiar
1045,brechen::V,brechen,romper
1046,brechen::V,brechen,quebrar
1047,klopfen::V,klopfen,bater
1048,hauen::V,hauen,bater
1049,kleben::V,kleben,colar
1050,reiben::V,reiben,esfregar
1051,streichen::V,streichen,barrar
1052,schleifen::V,schleifen,afiar
1053,schneiden::V,schneiden,cortar
1054,rütteln::V,rütteln,sacudir
1055,schütteln::V,schütteln,abanar
1056,schütteln::V,schütteln,sacudir
1057,schwenken::V,schwenken,agitar
1058,schütten::V,schütten,deitar
1059,füllen::V,füllen,encher
1060,einwickeln::V,einwickeln,envolver
1061,einwickeln::V,einwickeln,embrulhar
1062,tragen::V,tragen,levar
1063,tragen::V,tragen,trazer
1064,schleppen::V,schleppen,arrastar
1065,ziehen::V,ziehen,puxar
1066,aufbewahren::V,aufbewahren,guardar
1067,aufbewahren::V,aufbewahren,conservar
1068,werfen::V,werfen,lançar
1069,fangen::V,fangen,apanhar
1070,packen::V,packen,agarrar
1071,verstecken::V,verstecken,esconder
1072,teilen::V,teilen,partir
1073,teilen::V,teilen,dividir
1074,schicken::V,schicken,enviar
1075,bringen::V,bringen,trazer
1076,hinzufügen::V,hinzufügen,acrescentar
1077,bekommen::V,bekommen,obter
1078,erhalten::V,erhalten,receber
1079,nehmen::V,nehmen,tomar
1080,wählen::V,wählen,eleger
1081,wählen::V,wählen,escolher
1082,auswählen::V,auswählen,escolher
1083,auswählen::V,auswählen,seleccionar
1084,bewahren::V,bewahren,guardar
1085,bewahren::V,bewahren,conservar
1086,behindern::V,behindern,impedir
1087,verderben::V,verderben,estragar
1088,verderben::V,verderben,corromper
1089,beschädigen::V,beschädigen,danificar
1090,zerbrechen::V,zerbrechen,romper
1091,zerbrechen::V,zerbrechen,quebrar
1092,zerreißen::V,zerreißen,rasgar
1093,zerstören::V,zerstören,destruir
1094,verbrennen::V,verbrennen,queimar
1095,geben::V,geben,dar
1096,reichen::V,reichen,passar
1097,schenken::V,schenken,oferecer
1098,versprechen::V,versprechen,prometer
1099,wünschen::V,wünschen,desejar
1100,loben::V,loben,louvar
1101,küssen::V,küssen,beijar
1102,wiegen::V,wiegen,embalar
1103,zudecken::V,zudecken,tapar
1104,zudecken::V,zudecken,cobrir
1105,wecken::V,wecken,acordar
1106,wecken::V,wecken,despertar
1107,zeigen::V,zeigen,mostrar
1108,führen::V,führen,guiar
1109,führen::V,führen,conduzir
1110,lehren::V,lehren,ensinar
1111,unterrichten::V,unterrichten,instruir
1112,aufziehen::V,aufziehen,criar
1113,leiten::V,leiten,dirigir
1114,leiten::V,leiten,conduzir
1115,antreiben::V,antreiben,impelir
1116,lassen::V,lassen,fazer
1117,einladen::V,einladen,convidar
1118,vereinigen::V,vereinigen,unir
1119,vereinigen::V,vereinigen,reunir
1120,besuchen::V,besuchen,ir ver
1121,besuchen::V,besuchen,visitar
1122,treffen::V,treffen,encontrar
1123,sich versammeln::V,sich versammeln,reunir-se
1124,spielen::V,spielen,jogar
1125,spielen::V,spielen,brincar
1126,singen::V,singen,cantar
1127,tanzen::V,tanzen,bailar
1128,sich trennen::V,sich trennen,apartar-se
1129,verlassen::V,verlassen,deixar
1130,verlassen::V,verlassen,abandonar
1131,retten::V,retten,salvar
1132,bewachen::V,bewachen,vigiar
1133,bewachen::V,bewachen,guardar
1134,schützen::V,schützen,proteger
1135,verteidigen::V,verteidigen,defender
1136,sich schlagen::V,sich schlagen,brigar
1137,sich schlagen::V,sich schlagen,bater-se
1138,schießen::V,schießen,disparar
1139,siegen::V,siegen,vencer
1140,ärgern::V,ärgern,irritar
1141,ärgern::V,ärgern,aborrecer
1142,schlagen::V,schlagen,bater
1143,treten::V,treten,pisar
1144,stechen::V,stechen,picar
1145,stoßen::V,stoßen,empurrar
1146,stehlen::V,stehlen,furtar
1147,stören::V,stören,perturbar
1148,belästigen::V,belästigen,incomodar
1149,belästigen::V,belästigen,importunar
1150,verbergen::V,verbergen,ocultar
1151,verbergen::V,verbergen,esconder
1152,täuschen::V,täuschen,iludir
1153,täuschen::V,täuschen,enganar
1154,betrügen::V,betrügen,burlar
1155,betrügen::V,betrügen,enganar
1156,töten::V,töten,matar
1157,wohnen::V,wohnen,morar
1158,arbeiten::V,arbeiten,trabalhar
1159,sammeln::V,sammeln,recolher
1160,sammeln::V,sammeln,coleccionar
1161,pflücken::V,pflücken,colher
1162,jagen::V,jagen,caçar
1163,fischen::V,fischen,pescar
1164,fassen::V,fassen,apanhar
1165,hüten::V,hüten,guardar
1166,treiben::V,treiben,conduzir
1167,anbinden::V,anbinden,atar
1168,füttern::V,füttern,dar de comer a
1169,melken::V,melken,ordenhar
1170,hacken::V,hacken,rachar
1171,gießen::V,gießen,regar
1172,reifen::V,reifen,amadurecer
1173,zubereiten::V,zubereiten,preparar
1174,kochen::V,kochen,cozer
1175,backen::V,backen,cozer
1176,braten::V,braten,assar
1177,braten::V,braten,fritar
1178,umrühren::V,umrühren,remexer
1179,stricken::V,stricken,tricotar
1180,stricken::V,stricken,fazer malha
1181,nähen::V,nähen,coser
1182,nähen::V,nähen,costurar
1183,färben::V,färben,tingir
1184,färben::V,färben,colorir
1185,reinigen::V,reinigen,limpar
1186,reinigen::V,reinigen,purificar
1187,waschen::V,waschen,lavar
1188,abwischen::V,abwischen,limpar
1189,abwischen::V,abwischen,esfregar
1190,spülen::V,spülen,lavar
1191,spülen::V,spülen,enxaguar
1192,fegen::V,fegen,varrer
1193,kehren::V,kehren,varrer
1194,baden::V,baden,banhar
1195,baden::V,baden,tomar banho
1196,sich waschen::V,sich waschen,lavar-se
1197,ausziehen::V,ausziehen,despir
1198,anziehen::V,anziehen,vestir
1199,sich anziehen::V,sich anziehen,vestir-se
1200,kämmen::V,kämmen,pentear
1201,schmücken::V,schmücken,adornar
1202,sagen::V,sagen,dizer
1203,sprechen::V,sprechen,falar
1204,reden::V,reden,falar
1205,sich unterhalten::V,sich unterhalten,conversar
1206,fragen::V,fragen,perguntar
1207,bitten::V,bitten,pedir
1208,erzählen::V,erzählen,contar
1209,mitteilen::V,mitteilen,comunicar
1210,mitteilen::V,mitteilen,participar
1211,nennen::V,nennen,nomear
1212,nennen::V,nennen,apelidar
1213,rufen::V,rufen,chamar
1214,prahlen::V,prahlen,gabar-se
1215,prahlen::V,prahlen,vangloriar-se
1216,übersetzen::V,übersetzen,traduzir
1217,denken::V,denken,pensar
1218,glauben::V,glauben,crer
1219,bemerken::V,bemerken,notar
1220,bemerken::V,bemerken,observar
1221,erkennen::V,erkennen,reconhecer
1222,begreifen::V,begreifen,apreender
1223,begreifen::V,begreifen,compreender
1224,verstehen::V,verstehen,entender
1225,verstehen::V,verstehen,compreender
1226,lernen::V,lernen,aprender
1227,wissen::V,wissen,saber
1228,sich erinnern an::V,sich erinnern an,lembrar-se de
1229,sich erinnern an::V,sich erinnern an,recordar-se de
1230,vergessen::V,vergessen,esquecer
1231,messen::V,messen,medir
1232,zählen::V,zählen,contar
1233,rechnen::V,rechnen,calcular
1234,lesen::V,lesen,ler
1235,malen::V,malen,pintar
1236,zeichnen::V,zeichnen,desenhar
1237,schreiben::V,schreiben,escrever
1238,besitzen::V,besitzen,possuir
1239,kaufen::V,kaufen,comprar
1240,verkaufen::V,verkaufen,vender
1241,bezahlen::V,bezahlen,pagar
1242,zahlen::V,zahlen,pagar
1243,beherrschen::V,beherrschen,imperar
1244,ertragen::V,ertragen,suportar
