,Concept_ID,mhr,ce
722,hinab::ADV,йыма́к,охьа
723,oben::ADV,кӱ́шнӧ,лакхахь
724,oben::ADV,ӱмба́лне,лакхахь
725,hinauf::ADV,кӱ́ш,хьала
726,hinauf::ADV,кӱ́шкӧ,хьала
727,überall::ADV,чыла́ вере́,массанхьа
728,nicht::ADV,ок,ца
729,nicht::ADV,о́геш,ца
730,ein wenig::ADV,изи́ш,кӏеззиг
731,kaum::ADV,пыкше́,халла
732,sehr::ADV,чот,вуно
733,so::ADV,тыге́,
734,noch::ADV,а́ле,кхин
735,nur::ADV,гына́,бен ...ца
736,schon::ADV,ы́нде,хӏинцале
737,wieder::ADV,ада́к,юха а
738,vergebens::ADV,ара́м,эрна
739,vor::PRP,о́нчыч,хьалха
740,hinter::PRP,шеҥге́лне,тӏехьа
741,unter::PRP,йыма́лне,кIелахь
742,durch::PRP,вошт,чекх
743,neben::PRP,вокте́н,юххе
744,zwischen::PRP,кокла́ште,юккъехь
745,wegen::PRP,верч,дуьхьа
746,dies::PRN,ти́де,и
747,dies::PRN,ти́де,иза
748,das::PRN,са́де,и
749,das::PRN,са́де,иза
750,alles::PRN,чыла́,дерриг
751,ich::PRN,мый,cо
752,du::PRN,тый,хьо
753,er::PRN,ту́до,и
754,er::PRN,ту́до,иза
755,wir::PRN,ме,тхо
756,wir::PRN,ме,вай
757,ihr::PRN,те,шу
758,sie::PRN,ну́но,уьш
759,was::FPRN,мо,хӏун
760,wer::FPRN,кӧ,мила
761,wo::FADV,куша́н,мичaхь
762,wohin::FADV,куш,мича
763,wohin::FADV,ку́шко,мича
764,wie::FADV,кузе́,муха
765,warum::FADV,мо,хӏунда
766,warum::FADV,мола́н,хӏунда
767,wieviel::FNUM,куна́р,мел
768,wieviel::FNUM,куна́р,маса
769,eins::NUM,ик,цхьаъ
770,zwei::NUM,ко́кыт,шиъ
771,drei::NUM,кум,кхоъ
772,vier::NUM,ныл,диъ
773,fünf::NUM,вич,пхиъ
774,sechs::NUM,куд,ялх
775,sieben::NUM,шым,ворхӏ
776,acht::NUM,канда́ш,бархӏ
777,neun::NUM,инде́ш,исс
778,zehn::NUM,лу,итт
779,elf::NUM,лати́к,цхьайтта
780,zwölf::NUM,латко́к,шийтта
781,zwanzig::NUM,ко́ло,ткъа
782,dreißig::NUM,ку́мло,ткъе итт
783,vierzig::NUM,ны́лле,шовзткъа
784,fünfzig::NUM,ви́тле,шовзткъе итт
785,sechzig::NUM,ку́дло,кхузткъа
786,siebzig::NUM,шы́мле,кхузткъе итт
787,achtzig::NUM,канда́шле,дезткъа
788,neunzig::NUM,инде́шле,дезткъе итт
789,hundert::NUM,шӱ́дӧ,бӏе
790,tausend::NUM,тӱже́м,эзар
791,und::CNJ,да,a
792,und::CNJ,ден,a
793,oder::CNJ,я,я
794,oder::CNJ,а́ле,я
795,stehen::V,шога́ш,латта
796,sitzen::V,шинча́ш,хиъна ӏан
797,liegen::V,кия́ш,ӏилла
798,hängen::V,кеча́ш,кхаза
799,werden::V,лия́ш,хила
800,passieren::V,лия́ш,хила
801,beginnen::V,тӱҥгала́ш,доло
802,enden::V,пыта́ш,дӏадерза
803,wechseln::V,вашталта́ш,хийца
804,aufgehen[Sonne]::V,лекта́ш,кхета
805,untergehen[Sonne]::V,шинча́ш,чубуза
806,scheinen[Sonne]::V,волгалта́ш,серло яла
807,donnern::V,кӱдырта́ш,къекъа
808,donnern::V,сургалта́ш,къекъа
809,wehen::V,пуа́ш,хьекха
810,strömen::V,шийалтара́ш,эха
811,fließen::V,йога́ш,охьаэха
812,sich drehen::V,пӧрда́ш,хьийза
813,schwanken::V,лӱҥга́ш,леста
814,schwanken::V,тайныла́ш,леста
815,schwingen::V,рӱпшалта́ш,лесто
816,fallen::V,воза́ш,охьакхета
817,fallen::V,йӧрла́ш,охьакхета
818,brennen::V,йӱла́ш,дага
819,rauchen::V,шикша́ш,оза
820,regnen::V,йӱра́ш,догlа догlу
821,gefrieren::V,кылма́ш,гӏоро
822,gefrieren::V,ияҥа́ш,гӏоро
823,tauen::V,шула́ш,даша
824,schmelzen::V,лева́ш,лала
825,trocknen::V,кошка́ш,дакъо
826,sieden::V,шола́ш,кхехка
827,faulen::V,шӱя́ш,дахкадала
828,verfaulen::V,шӱйы́н шуа́ш,дахкадала
829,reißen::V,кӱрла́ш,хеда
830,versinken::V,пуре́н кая́ш,хичудаха
831,vergehen::V,эрте́н кая́ш,дlаэха
832,erscheinen::V,толы́н лекта́ш,схьадала
833,erscheinen::V,толы́н лекта́ш,ӏоттадала
834,verschwinden::V,йома́ш,къайладала
835,sinken::V,пуча́ш,лахдала
836,abnehmen::V,пуча́ш,
837,zunehmen::V,шукема́ш,лакхадала
838,steigen::V,нӧлталта́ш,хьаладала
839,wachsen::V,кушка́ш,кхиа
840,glänzen::V,йылгыжа́ш,лепа
841,funkeln::V,чолга́ш,къега
842,lärmen::V,рӱшка́ш,гӏовгӏаян
843,läuten::V,мура́ш,детта
844,klingeln::V,йыҥгырта́ш,дека
845,klirren::V,чылдыртата́ш,дека
846,brausen::V,лӱшка́ш,хьаьдда даха
847,rauschen::V,лыжга́ш,леста
848,klingen::V,йоҥга́ш,дека
849,bellen::V,опта́ш,лета
850,heulen::V,урмыжа́ш,угӏа
851,blasen::V,пуала́ш,хӏуп баха
852,pfeifen::V,шӱ́шкаш,шок етта
853,schreien::V,кычкыра́ш,мохь бетта
854,stöhnen::V,йыҥыса́ш,узарш дан
855,zittern::V,чытыра́ш,дега
856,leben::V,ила́ш,даха
857,geboren werden::V,шоча́ш,хила
858,atmen::V,шӱла́ш,садеӏа
859,trinken::V,йӱа́ш,мала
860,essen::V,кочка́ш,кхалла
861,schlucken::V,нела́ш,къурдбан
862,müde werden::V,ноя́ш,кӏаддала
863,einschlafen::V,мале́н колта́ш,наб кхета
864,schlafen::V,мала́ш,вижа
865,schlafen::V,мала́ш,наб ян
866,schlafen::V,мала́ш,дижина хила
867,aufwachen::V,помыжалта́ш,самадала
868,aufstehen::V,кынела́ш,гӏатта
869,sich erholen::V,кана́ш,садаӏа
870,krank werden::V,черлане́н воза́ш,цомгуш хила
871,krank sein::V,черлане́н кия́ш,цомгуш хила
872,schmerzen::V,коршта́ш,лаза
873,schmerzen::V,коршта́ш,ӏийжа
874,husten::V,кокыра́ш,йовхарш етта
875,genesen::V,тӱрла́ш,тадала
876,genesen::V,тазаҥа́ш,тадала
877,sterben::V,кола́ш,дала
878,umkommen::V,вуй йома́ш,хӏаллакхила
879,sich bewegen::V,кошта́ш,лела
880,sich rühren::V,тарвана́ш,меттахъхьен
881,sich erheben::V,кынела́ш,хьалагlатта
882,sich setzen::V,шинча́ш,хаа
883,hinfallen::V,йӧрла́ш,дожа
884,hinfallen::V,йӧрла́ш,охьакхета
885,laufen::V,кошта́ш,вада
886,laufen::V,кошта́ш,хьада
887,schreiten::V,ошкыла́ш,болар дан
888,schreiten::V,ошкыла́ш,ког баккха
889,spazierengehen::V,гуля́яш,доладала
890,eilen::V,вашка́ш,сихдала
891,sich beeilen::V,вашкешта́ш,сихдала
892,sausen::V,юлтка́ш,
893,rennen::V,куржтала́ш,дада
894,springen::V,тӧршта́ш,ирхкхийсадала
895,klettern::V,кӱза́ш,тӏедийла
896,schaukeln::V,лӱҥгалта́ш,техко
897,kriechen::V,нушка́ш,такха
898,schwimmen::V,ия́ш,некадан
899,tauchen::V,шуҥгалта́ш,чулелха
900,rudern::V,удыра́ш,дига лело
901,rudern::V,удыра́ш,кема лело
902,fahren::V,кудала́ш,хахка
903,fliegen::V,чоҥешта́ш,тӏемадала
904,gehen::V,кая́ш,лeла
905,weggehen::V,кораҥа́ш,дӏадаха
906,abfahren::V,лекта́ш,дӏадаха
907,anhalten::V,чарна́ш,саца
908,hineingehen::V,пура́ш,чудала
909,eintreten::V,пура́ш,чудала
910,kommen::V,тола́ш,кхача
911,kommen::V,тола́ш,дӏакхача
912,kommen::V,тола́ш,схьакхача
913,ankommen::V,шуа́ш,кхача
914,ankommen::V,шуа́ш,схьакхача
915,zurückkommen::V,пӧртыла́ш,юхада
916,bleiben::V,кода́ш,диса
917,warten::V,вуча́ш,хьежа
918,warten::V,вуча́ш,cобар дан
919,erwarten::V,вуча́ш,хьоьжуш ӏан
920,suchen::V,кычала́ш,леха
921,finden::V,муа́ш,каро
922,versuchen::V,толаша́ш,дан хьажа
923,vorbereiten::V,ямдыла́ш,кечъян
924,lieben::V,йӧрата́ш,деза
925,mögen::V,йӧрата́ш,безамхила
926,lachen::V,воштыла́ш,дела
927,rühren::V,ку́мыл тарвата́ш,хьедан
928,weinen::V,шорта́ш,делха
929,schimpfen::V,каргаша́ш,чехо
930,sich ärgern::V,сыра́ш,оьгӏазъэха
931,sich fürchten::V,лӱда́ш,кхера
932,fürchten::V,лӱда́ш,кхера
933,fliehen::V,куржа́ш,дӏадада
934,flüchten::V,куржа́ш,дӏадада
935,sehen::V,ужа́ш,ган
936,anschauen::V,онча́ш,хьажа
937,anschauen::V,онча́ш,хьежа
938,ansehen::V,эскера́ш,хьовса
939,hören::V,кола́ш,хаза
940,zuhören::V,колышта́ш,ладогӏа
941,probieren::V,тамла́ш,хьажа
942,riechen::V,ӱпшынча́ш,хьожа яха
943,fühlen::V,шижа́ш,хаадала
944,scheinen::V,чуча́ш,мотта
945,zu sehen sein::V,коя́ш,гуш хила
946,vernehmen::V,кола́ш,бартхатта
947,frieren::V,кылма́ш,гӏоро
948,tun::V,ышта́ш,дан
949,können::V,мошта́ш,дадала
950,wollen::V,тӱна́ш,тӏергӏа
951,anfangen::V,тӱҥала́ш,доло
952,beenden::V,пытара́ш,довла
953,aufhören::V,чарна́ш,саца
954,gelingen::V,сай лекта́ш,кадала
955,geraten::V,лекта́ш,хила
956,öffnen::V,поча́ш,дӏаделла
957,öffnen::V,поча́ш,схьаделла
958,schließen::V,петыра́ш,къовла
959,schließen::V,петыра́ш,дӏачӏагӏа
960,stellen::V,шында́ш,хlотто
961,setzen::V,шында́ш,дийгӏа
962,legen::V,опта́ш,охьадилла
963,legen::V,пышта́ш,охьадилла
964,berühren::V,тӱка́ш,хьедан
965,verbinden::V,пида́ш,вовшахтаса
966,bedecken::V,леведа́ш,тилла
967,bedecken::V,леведа́ш,тӏетаса
968,aufhängen::V,сака́ш,хьалаолла
969,anzünden::V,чӱкта́ш,лато
970,aufheben::V,нӧлтала́ш,айа
971,zurücklassen::V,кода́ш,дита
972,verlieren::V,йомдара́ш,дайа
973,fallen lassen::V,воза́ш,охьадожо
974,machen::V,ышта́ш,дан
975,herstellen::V,ямдыла́ш,дан
976,bauen::V,чоҥа́ш,гӏишлоян
977,reparieren::V,ачала́ш,тадан
978,verbessern::V,саемда́ш,нисдан
979,ändern::V,весемда́ш,хийца
980,graben::V,кӱнча́ш,ахка
981,beugen::V,пӱгырта́ш,сатто
982,biegen::V,лывырта́ш,сатто
983,drehen::V,пӱтыра́ш,хьовзо
984,wenden::V,ирала́ш,
985,umdrehen::V,савырала́ш,хьовзo
986,heben::V,нӧлта́ш,айа
987,heben::V,нӧлта́ш,хьалаайа
988,hochheben::V,нӧлта́ш,хьалаайа
989,ergreifen::V,руалта́ш,дӏалаца
990,halten::V,куча́ш,латто
991,drücken::V,иша́ш,тӏетаӏо
992,drücken::V,темда́ш,тӏетаӏо
993,schieben::V,шӱкала́ш,татта
994,kratzen::V,удыра́ш,мӏараш тийса
995,lecken::V,нула́ш,мотт хьекха
996,beißen::V,пура́ш,катoха
997,abreißen::V,кӱрла́ш,схьадаккха
998,abschneiden::V,пӱчка́ш,кхада
999,binden::V,кылда́ш,дӏадехка
1000,binden::V,кылда́ш,вовшахтаса
1001,stecken::V,шуралта́ш,чудахийта
1002,brechen::V,тодышта́ш,кагдан
1003,klopfen::V,кыра́ш,детта
1004,hauen::V,тӱя́ш,етта
1005,kleben::V,клеитла́ш,тӏелато
1006,reiben::V,йыга́ш,хьекхо
1007,reiben::V,туржала́ш,хьекхо
1008,streichen::V,шӱра́ш,тlехьакха
1009,schleifen::V,шума́ш,ирдан
1010,schleifen::V,яна́ш,ирдан
1011,schneiden::V,пӱчка́ш,ларга
1012,rütteln::V,рӱза́ш,лесто
1013,schütteln::V,почка́ш,лесто
1014,schwenken::V,рӱза́ш,лесто
1015,schütten::V,опта́ш,дотта
1016,füllen::V,тема́ш,дуза
1017,einwickeln::V,вӱдыла́ш,хьарчо
1018,tragen::V,нумала́ш,дахьа
1019,schleppen::V,шӱдыра́ш,ийзо
1020,ziehen::V,шупша́ш,озо
1021,aufbewahren::V,арала́ш,ӏалашдан
1022,werfen::V,шуа́ш,кхосса
1023,werfen::V,кышка́ш,кхосса
1024,fangen::V,куча́ш,леца
1025,packen::V,руалта́ш,леца
1026,verstecken::V,тоя́ш,къайладаккха
1027,teilen::V,пӧла́ш,декъа
1028,schicken::V,колта́ш,дӏадахьийта
1029,bringen::V,конда́ш,дан
1030,hinzufügen::V,ешара́ш,тӏетоха
1031,bekommen::V,нала́ш,даккха
1032,erhalten::V,нала́ш,даккха
1033,nehmen::V,нала́ш,схьаэца
1034,wählen::V,сайла́ш,харжа
1035,auswählen::V,таҥгла́ш,харжа
1036,bewahren::V,сакла́ш,lалашдан
1037,behindern::V,чаракла́ш,новкъарло ян
1038,verderben::V,пужа́ш,талхо
1039,beschädigen::V,пужа́ш,дохо
1040,zerbrechen::V,пудырта́ш,дохо
1041,zerbrechen::V,пудырта́ш,кагдан
1042,zerreißen::V,кӱрла́ш,хадо
1043,zerstören::V,шалата́ш,дохо
1044,zerstören::V,шалата́ш,кагдан
1045,verbrennen::V,йӱлата́ш,даго
1046,geben::V,пуа́ш,яла
1047,reichen::V,пуа́ш,дӏадала
1048,reichen::V,пуа́ш,дӏакховдо
1049,schenken::V,пӧлекла́ш,совгӏат дан
1050,versprechen::V,сӧра́ш,ваӏда дан
1051,wünschen::V,тылана́ш,лаа
1052,loben::V,мокта́ш,хасто
1053,küssen::V,шупшала́ш,оба яккха
1054,wiegen::V,рӱпша́ш,тахка
1055,zudecken::V,леведа́ш,тӏетаса
1056,wecken::V,помыжалтара́ш,самадаккха
1057,zeigen::V,ончыкта́ш,гайта
1058,führen::V,вӱда́ш,дига
1059,lehren::V,туныкта́ш,ӏамо
1060,unterrichten::V,туныкта́ш,хьеха
1061,aufziehen::V,орышта́ш,кхио
1062,leiten::V,вӱда́ш,урхалла дан
1063,leiten::V,вуйлата́ш,урхалла дан
1064,antreiben::V,поктыла́ш,сихдан
1065,lassen::V,-та́ш,-йта
1066,einladen::V,ӱжа́ш,кхайкха
1067,vereinigen::V,иктешла́ш,цхьаьнатоха
1068,besuchen::V,то́лын кая́ш,хьажахIотта
1069,treffen::V,вашлия́ш,дуьхьалкхета
1070,sich versammeln::V,погына́ш,гулдан
1071,sich versammeln::V,чумырга́ш,гулдан
1072,spielen::V,мода́ш,ловза
1073,singen::V,мура́ш,лакха
1074,tanzen::V,кушта́ш,хелхадала
1075,sich trennen::V,ойырла́ш,къаста
1076,verlassen::V,кудалта́ш,дита
1077,retten::V,утара́ш,кӏелхьардаккха
1078,bewachen::V,орола́ш,ха дан
1079,schützen::V,арала́ш,лардан
1080,verteidigen::V,арала́ш,лардан
1081,sich schlagen::V,кредала́ш,етта
1082,schießen::V,лӱя́ш,детта
1083,siegen::V,сеҥа́ш,тола
1084,ärgern::V,сырыкта́ш,оьгӏаздахийта
1085,schlagen::V,пера́ш,тоха
1086,treten::V,тошка́ш,мийра тоха
1087,stechen::V,кера́ш,ӏотта
1088,stechen::V,кера́ш,къовзо
1089,stoßen::V,шӱкала́ш,татта
1090,stehlen::V,шолышта́ш,лачкъо
1091,stören::V,мешая́ш,новкъарло ян
1092,belästigen::V,толаштара́ш,сагатдан
1093,verbergen::V,шылта́ш,къайладаккха
1094,täuschen::V,ондала́ш,ӏexo
1095,betrügen::V,ондала́ш,ледан
1096,töten::V,пушта́ш,ден
1097,wohnen::V,ила́ш,даха
1098,arbeiten::V,пашалана́ш,къахьега
1099,arbeiten::V,паша́м ышта́ш,къахьега
1100,sammeln::V,пога́ш,гулдан
1101,pflücken::V,кӱра́ш,даха
1102,jagen::V,сонарла́ш,талла
1103,fischen::V,кол куча́ш,чӏерий леца
1104,fassen::V,куча́ш,лаца
1105,fassen::V,куча́ш,схьалаца
1106,hüten::V,кӱта́ш,лардан
1107,treiben::V,покта́ш,лахка
1108,anbinden::V,йолышта́ш,дӏадехка
1109,füttern::V,пукша́ш,хӏума яла
1110,melken::V,лӱшта́ш,оза
1111,hacken::V,руа́ш,
1112,gießen::V,шава́ш,хи тоха
1113,reifen::V,кӱа́ш,хьекъа
1114,zubereiten::V,ямдыла́ш,кечъян
1115,zubereiten::V,ямдыла́ш,кхача бан
1116,kochen::V,шолта́ш,кхача бан
1117,backen::V,кӱкташ,датта
1118,braten::V,пуштыла́ш,кхарза
1119,braten::V,жаритла́ш,кхарза
1120,umrühren::V,луга́ш,кего
1121,stricken::V,пида́ш,
1122,nähen::V,урга́ш,тега
1123,färben::V,чиялта́ш,басардан
1124,reinigen::V,эрыкта́ш,цӏандан
1125,waschen::V,мушка́ш,йила
1126,waschen::V,мушка́ш,йитта
1127,waschen::V,мушка́ш,дӏадайа
1128,abwischen::V,ӱшта́ш,дӏадайа
1129,spülen::V,шӱалта́ш,хи кхарза
1130,fegen::V,ӱшта́ш,нуй хьакха
1131,kehren::V,ӱшта́ш,нуй хьакха
1132,baden::V,йӱштыла́ш,лийча
1133,sich waschen::V,мушкылта́ш,юьхь йила
1134,ausziehen::V,кудаша́ш,духар дӏадаккха
1135,anziehen::V,чия́ш,
1136,sich anziehen::V,чия́ш,духа
1137,kämmen::V,шера́ш,ехк хьакха
1138,schmücken::V,тӱзата́ш,хаздан
1139,schmücken::V,чеверта́ш,хаздан
1140,sagen::V,ойла́ш,ала
1141,sagen::V,каласа́ш,ала
1142,sprechen::V,кутыра́ш,баха
1143,sprechen::V,кутыра́ш,мотт бийца
1144,reden::V,мутлана́ш,къамел дан
1145,sich unterhalten::V,кутыра́ш,къамел дан
1146,fragen::V,йода́ш,хатта
1147,bitten::V,йода́ш,деха
1148,erzählen::V,ойла́ш,дийца
1149,mitteilen::V,увертара́ш,хаам бан
1150,nennen::V,лӱмда́ш,цӏе яккха
1151,rufen::V,ӱжа́ш,кхайкха
1152,prahlen::V,моктана́ш,куралла ян
1153,prahlen::V,моктана́ш,дозалла дан
1154,übersetzen::V,кусара́ш,гоч дан
1155,denken::V,шона́ш,ойла ян
1156,glauben::V,ӱшана́ш,теша
1157,bemerken::V,шижа́ш,ган
1158,erkennen::V,пала́ш,довза
1159,begreifen::V,ыҥла́ш,кхета
1160,verstehen::V,умыла́ш,кхета
1161,lernen::V,тунема́ш,деша
1162,wissen::V,шинча́ш,хаа
1163,sich erinnern an::V,шарна́ш,дагадан
1164,vergessen::V,монда́ш,дицдала
1165,messen::V,виса́ш,дуста
1166,zählen::V,шотла́ш,дагардан
1167,rechnen::V,шотла́ш,лара
1168,lesen::V,луда́ш,еша
1169,malen::V,сӱретла́ш,сурт дилла
1170,zeichnen::V,сӱретла́ш,сурт дилла
1171,schreiben::V,воза́ш,яздан
1172,besitzen::V,лия́ш,доладан
1173,kaufen::V,нала́ш,эца
1174,verkaufen::V,ужала́ш,дохка
1175,bezahlen::V,тӱла́ш,мах бала
1176,zahlen::V,тӱла́ш,мах бала
1177,beherrschen::V,куча́ш,собаре хила
1178,ertragen::V,турка́ш,лан
1179,ertragen::V,турка́ш,сатоха
1180,ertragen::V,турка́ш,садетта
