,Concept_ID,fa,he
792,überall::ADV,همه‌جا,בכל מקום
793,nicht::ADV,نه,לא
794,ein wenig::ADV,کمی,קצת
795,kaum::ADV,به سختی,בקשי
796,sehr::ADV,خیلی,מאוד
797,sehr::ADV,بسیار,מאוד
798,so::ADV,چنین,כך
799,so::ADV,چنین,ככה
800,so::ADV,اینطور,כך
801,so::ADV,اینطور,ככה
802,noch::ADV,هنوز,עוד
803,noch::ADV,هنوز,עדין
804,nur::ADV,فقط,רק
805,nur::ADV,تنها,רק
806,schon::ADV,قبلاً,כבר
807,schon::ADV,به این زودی,כבר
808,wieder::ADV,باز,שוב
809,wieder::ADV,دوباره,שוב
810,vergebens::ADV,بیهوده,לריק
811,vergebens::ADV,بیهوده,לשוא
812,vor::PRP,در جلوی,מול
813,hinter::PRP,پشت,מאחורי
814,unter::PRP,تحت,מתחת
815,durch::PRP,از وسط,דרך
816,durch::PRP,از ميان,דרך
817,neben::PRP,کنار,ליד
818,neben::PRP,کنار,על-יד
819,neben::PRP,پهلوی,ליד
820,neben::PRP,پهلوی,על-יד
821,zwischen::PRP,بین,בין
822,zwischen::PRP,میان,בין
823,wegen::PRP,برای,בשל
824,wegen::PRP,برای,בגלל
825,wegen::PRP,بخاطر,בשל
826,wegen::PRP,بخاطر,בגלל
827,dies::PRN,این,זה
828,das::PRN,آن,זה
829,alles::PRN,تمام,הכל
830,alles::PRN,همه‌چیر,הכל
831,ich::PRN,من,אני
832,du::PRN,تو,את
833,du::PRN,تو,אתה
834,er::PRN,او,הוא
835,wir::PRN,ما,אנחנו
836,ihr::PRN,شما,לה
837,sie::PRN,آنها,הם
838,was::FPRN,چه,מה
839,wer::FPRN,کی,מי
840,wo::FADV,کجا,איפה
841,wohin::FADV,بکجا,לאן
842,wie::FADV,چطور,איך
843,wie::FADV,چگونه,איך
844,warum::FADV,چرا,למה
845,warum::FADV,برای چه,למה
846,wieviel::FNUM,چند,כמה
847,wieviel::FNUM,چقدر,כמה
848,eins::NUM,یک,אחד
849,zwei::NUM,دو,שתים
850,drei::NUM,سه,שלושה
851,vier::NUM,چهار,ארבעה
852,fünf::NUM,پنج,חמשה
853,sechs::NUM,شش,ששה
854,sieben::NUM,هفت,שבעה
855,acht::NUM,هشت,שמונה
856,neun::NUM,نه,תשעה
857,zehn::NUM,ده,עשרה
858,elf::NUM,یازده,אחת עשרה
859,zwölf::NUM,دوازده,שתים עשרה
860,zwanzig::NUM,بیست,עשרים
861,dreißig::NUM,سی,שלושים
862,vierzig::NUM,چهل,ארבעים
863,fünfzig::NUM,پنجاه,חמשים
864,sechzig::NUM,شصت,ששים
865,siebzig::NUM,هفتاد,שבעים
866,achtzig::NUM,هشتاد,שמונים
867,neunzig::NUM,نود,תשעים
868,hundert::NUM,صد,מאה
869,tausend::NUM,هزار,אלף
870,und::CNJ,و,ו
871,oder::CNJ,یا,או
872,stehen::V,ایستادن,עמד
873,sitzen::V,نشستن,ישב
874,liegen::V,خوابیدن,שכב
875,liegen::V,دراز کشیدن,שכב
876,hängen::V,آویزان بودن,היה תלוי
877,werden::V,شدن,הפך ל
878,passieren::V,گذشتن,קרה
879,passieren::V,اتفاق افتادن,קרה
880,beginnen::V,شروع شدن,התחיל
881,enden::V,تمام شدن,הסתים
882,wechseln::V,عوض شدن,השתנה
883,aufgehen[Sonne]::V,برآمدن,זרח
884,aufgehen[Sonne]::V,طلوع کردن,זרח
885,untergehen[Sonne]::V,غروب کردن,שקע
886,scheinen[Sonne]::V,تابیدن,בהק
887,donnern::V,رعد زدن,רעם
888,wehen::V,دمیدن,נשב
889,strömen::V,روان شدن,זרם
890,fließen::V,روان شدن,זרם
891,sich drehen::V,چرخیدن,הסתובב
892,schwanken::V,خم و راست شدن,התנודד
893,schwingen::V,تاب خوردن,התנענע
894,schwingen::V,نوسان کردن,התנענע
895,fallen::V,افتادن,נפל
896,fallen::V,سقوط کردن,נפל
897,brennen::V,سوزاندن,בער
898,rauchen::V,دود کردن,עשן
899,regnen::V,باران آمدن,ירד גשם
900,gefrieren::V,یخ بستن,קפא
901,tauen::V,آب شدن,נמס
902,schmelzen::V,آب شدن,התיך
903,trocknen::V,خشک شدن,התיבש
904,sieden::V,جوشیدن,רתח
905,faulen::V,فاسد شدن,רקב
906,verfaulen::V,پوسیدن,רקב
907,reißen::V,پاره شدن,נקרע
908,versinken::V,غرق شدن,טבע
909,vergehen::V,گذشتن,עבר
910,erscheinen::V,ظاهر شدن,נגלה
911,erscheinen::V,ظاهر شدن,הופיע
912,verschwinden::V,گم شدن,נעלם
913,verschwinden::V,از بین رفتن,נעלם
914,sinken::V,پایین آمدن,ירד
915,abnehmen::V,کم شدن,הפחית
916,zunehmen::V,زیاد شدن,רבה
917,steigen::V,بالا رفتن,עלה
918,wachsen::V,قد کشیدن,גדל
919,glänzen::V,برق زدن,נצץ
920,glänzen::V,برق زدن,בהק
921,funkeln::V,جرقه زدن,נצנץ
922,lärmen::V,شلوغ کردن,רעש
923,läuten::V,زنگ زدن,צלצל
924,klingeln::V,زنگ زدن,צלצל
925,klirren::V,جرنگ جرنگ صدا کردن,קרקש
926,brausen::V,طوفانی بودن,געש
927,rauschen::V,خش‌خش کردن,רשרש
928,klingen::V,صدا دادن,נשמע
929,bellen::V,عوعو کردن,נבח
930,heulen::V,زوزه کشیدن,ילל
931,blasen::V,فوت کردن,נשף
932,pfeifen::V,سوت زدن,שרק
933,schreien::V,فریاد زدن,צעק
934,stöhnen::V,نالیدن,נאנק
935,zittern::V,لرزیدن,רעד
936,leben::V,زیستن,חי
937,leben::V,زندگی کردن,חי
938,geboren werden::V,متولد شدن,נולד
939,atmen::V,تنفس کردن,נשם
940,trinken::V,نوشیدن,שתה
941,essen::V,خوردن,אכל
942,schlucken::V,بلعیدن,בלע
943,schlucken::V,قورت دادن,בלע
944,müde werden::V,خسته شدن,התעיף
945,einschlafen::V,خواب رفتن,נרדם
946,schlafen::V,خوابیدن,ישן
947,aufwachen::V,از خواب بیدار شدن,התעורר
948,aufstehen::V,بیدار شدن,קם
949,sich erholen::V,استراحت کردن,נפש
950,krank werden::V,مریض شدن,חלה
951,krank sein::V,بیمار بودن,היה חולה
952,schmerzen::V,درد کردن,כאב
953,husten::V,سرفه کردن,השתעל
954,genesen::V,بهبود یافتن,הבריא
955,sterben::V,مردن,מת
956,umkommen::V,کشته شدن,נספה
957,sich bewegen::V,حرکت کردن,נע
958,sich rühren::V,تکان خوردن,זז
959,sich erheben::V,برخواستن,קם
960,sich setzen::V,نشستن,התישב
961,hinfallen::V,زمین خوردن,נפל
962,laufen::V,پیاده رفتن,הלך ברגל
963,schreiten::V,قدم زدن,פסע
964,spazierengehen::V,گردش رفتن,טיל
965,eilen::V,شتاب کردن,אץ
966,eilen::V,شتاب کردن,מהר
967,sich beeilen::V,عجله کردن,מהר
968,sausen::V,صفیر کشیدن,אץ
969,rennen::V,دویدن,רץ
970,springen::V,پریدن,קפץ
971,klettern::V,بالا رفتن,טפס
972,schaukeln::V,تاب خوردن,התנדנד
973,kriechen::V,خزیدن,זחל
974,schwimmen::V,شنا کردن,שחה
975,tauchen::V,غواصی کردن,צלל
976,rudern::V,پارو زدن,חתר
977,fahren::V,سواره رفتن,נסע
978,fliegen::V,پریدن,עף
979,gehen::V,رفتن,הלך
980,weggehen::V,رفتن,עזב
981,abfahren::V,حرکت کردن,יצא
982,anhalten::V,ایست کردن,עצר
983,hineingehen::V,داخل شدن,נכנס
984,eintreten::V,وارد شدن,נכנס
985,kommen::V,آمدن,בא
986,ankommen::V,رسیدن,הגיע
987,zurückkommen::V,برگشتن,שב
988,zurückkommen::V,برگشتن,חזר
989,bleiben::V,ماندن,נשאר
990,warten::V,منتظر بودن,חכה
991,warten::V,منتظر بودن,המתין
992,erwarten::V,انتظار داشتن,צפה
993,suchen::V,جستجو کردن,חפש
994,finden::V,یافتن,מצא
995,finden::V,پیدا کردن,מצא
996,versuchen::V,سعی کردن,נסה
997,versuchen::V,کوشش کردن,נסה
998,vorbereiten::V,آماده کردن,הכין
999,lieben::V,عاشق بودن,אהב
1000,mögen::V,میل داشتن,אהב
1001,mögen::V,دوست داشتن,אהב
1002,lachen::V,خندیدن,צחק
1003,rühren::V,به رقت آوردن,נגע ללב
1004,weinen::V,گریه کردن,בכה
1005,schimpfen::V,فحاشی کردن,גער
1006,sich ärgern::V,ناراحت شدن,זעם
1007,sich ärgern::V,ناراحت شدن,כעס
1008,sich fürchten::V,واهمه کردن,פחד
1009,sich fürchten::V,واهمه کردن,חשש
1010,fürchten::V,ترسیدن,פחד מ
1011,fürchten::V,ترسیدن,חשש מ
1012,fliehen::V,گریختن,ברח
1013,flüchten::V,فرار کردن,נמלט
1014,sehen::V,دیدن,ראה
1015,anschauen::V,نگاه کردن,הביט
1016,ansehen::V,تماشا کردن,התבונן
1017,hören::V,شنیدن,שמע
1018,zuhören::V,گوش دادن,הקשיב
1019,probieren::V,چشیدن,נסה
1020,riechen::V,بوییدن,הריח
1021,riechen::V,بو کردن,הריח
1022,fühlen::V,احساس کردن,חש
1023,scheinen::V,بنظر آمدن,נדמה
1024,zu sehen sein::V,دیده شدن,נראה
1025,vernehmen::V,شنیدن,נודע ל
1026,frieren::V,سرد بودن,קר ל
1027,tun::V,کردن,פעל
1028,können::V,توانستن,יכל
1029,wollen::V,خواستن,רצה
1030,anfangen::V,شروع کردن,התחיל
1031,beenden::V,تمام کردن,גמר
1032,beenden::V,پایان دادن,גמר
1033,aufhören::V,دست کشیدن,סים
1034,gelingen::V,موفق شدن,הצליח
1035,geraten::V,نتیجه دادن,עלה
1036,öffnen::V,گشودن,פתח
1037,öffnen::V,باز کردن,פתח
1038,schließen::V,بستن,סגר
1039,schließen::V,قفل کردن,סגר
1040,stellen::V,گذاردن,העמיד
1041,setzen::V,نشاندن,הושיב
1042,legen::V,گذاشتن,שם
1043,berühren::V,دست زدن,נגע
1044,berühren::V,لمس کردن,נגע
1045,verbinden::V,وصل کردن,קשר
1046,bedecken::V,پوشاندن,כסה
1047,aufhängen::V,آویختن,תלה
1048,anzünden::V,سوزاندن,הצית
1049,aufheben::V,برداشتن,אסף
1050,aufheben::V,بلند کردن,אסף
1051,zurücklassen::V,گذاشتن,השאיר
1052,verlieren::V,گم کردن,אבד
1053,fallen lassen::V,انداختن,שמט
1054,fallen lassen::V,انداختن,הפיל
1055,machen::V,کردن,עשה
1056,machen::V,ساختن,עשה
1057,herstellen::V,ساختن,יצר
1058,herstellen::V,تولید کردن,יצר
1059,bauen::V,ساختن,בנה
1060,bauen::V,بنا کردن,בנה
1061,reparieren::V,درست کردن,תקן
1062,reparieren::V,تعمیر کردن,תקן
1063,verbessern::V,بهتر کردن,שפר
1064,ändern::V,تغییر دادن,שנה
1065,graben::V,کندن,חפר
1066,graben::V,گود کردن,חפר
1067,beugen::V,کج کردن,כפף
1068,biegen::V,خم کردن,כופף
1069,drehen::V,چرخاندن,סובב
1070,wenden::V,برگرداندن,הפך
1071,umdrehen::V,برگرداندن,סובב
1072,heben::V,برداشتن,הרים
1073,hochheben::V,برآوردن,הרים
1074,hochheben::V,بلند کردن,הרים
1075,ergreifen::V,گرفتن,אחז
1076,halten::V,نگاه داشتن,החזיק
1077,drücken::V,فشار دادن,לחץ
1078,drücken::V,فشار آوردن,לחץ
1079,schieben::V,هل دادن,הזיז
1080,kratzen::V,خاریدن,שרט
1081,kratzen::V,خاریدن,שפשף
1082,lecken::V,لیسیدن,לקק
1083,beißen::V,گاز زدن,נשך
1084,abreißen::V,پاره کردن,קרע
1085,abschneiden::V,بریدن,חתך
1086,abschneiden::V,قطع کردن,חתך
1087,binden::V,بستن,קשר
1088,stecken::V,فرو کردن,תקע
1089,brechen::V,شکستن,שבר
1090,klopfen::V,کوبیدن,נקש
1091,hauen::V,زدن,הכה
1092,kleben::V,چسباندن,הדביק
1093,reiben::V,مالش دادن,שפשף
1094,streichen::V,مالیدن,מרח
1095,schleifen::V,تیز کردن,השחיז
1096,schneiden::V,چیدن,גזר
1097,schneiden::V,بریدن,גזר
1098,rütteln::V,لرزاندن,נענע
1099,rütteln::V,تکان دادن,נענע
1100,schütteln::V,تکان دادن,נער
1101,schwenken::V,تاب دادن,נופף
1102,schwenken::V,تاب دادن,טלטל
1103,schütten::V,ریختن,שפך
1104,füllen::V,پر کردن,מלא
1105,einwickeln::V,پیچیدن,עטף
1106,tragen::V,بردن,נשא
1107,tragen::V,حمل کردن,נשא
1108,schleppen::V,کشیدن,סחב
1109,ziehen::V,کشیدن,משך
1110,aufbewahren::V,نگهداری کردن,שמר
1111,werfen::V,انداختن,זרק
1112,werfen::V,پرتاب کردن,זרק
1113,fangen::V,گرفتن,תפס
1114,packen::V,گرفتن,אחז
1115,verstecken::V,قایم کردن,החביא
1116,verstecken::V,پنهان کردن,החביא
1117,teilen::V,قسمت کردن,חלק
1118,teilen::V,تقسیم کردن,חלק
1119,schicken::V,فرستادن,שלח
1120,schicken::V,ارسال کردن,שלח
1121,bringen::V,آوردن,הביא
1122,hinzufügen::V,افزودن,הוסיף
1123,hinzufügen::V,اضافه کردن,הוסיף
1124,bekommen::V,گرفتن,תפס
1125,erhalten::V,دریافت کردن,קבל
1126,nehmen::V,گرفتن,אחז
1127,nehmen::V,برداشتن,אחז
1128,wählen::V,انتخاب کردن,בחר
1129,auswählen::V,برگزیدن,בחר ב
1130,bewahren::V,حفظ کردن,קים
1131,bewahren::V,حفاظت کردن,קים
1132,behindern::V,مانع بودن,מנע
1133,verderben::V,از بین بردن,מנע
1134,beschädigen::V,صدمه زدن,הזיק
1135,zerbrechen::V,شکستن,נשבר
1136,zerreißen::V,دریدن,קרע
1137,zerreißen::V,پاره کردن,קרע
1138,zerstören::V,خراب کردن,הרס
1139,zerstören::V,خراب کردن,השמיד
1140,zerstören::V,ویران کردن,הרס
1141,zerstören::V,ویران کردن,השמיד
1142,verbrennen::V,سوزاندن,שרף
1143,geben::V,دادن,נתן
1144,reichen::V,دادن,העביר
1145,schenken::V,هدیه دادن,נתן במתנה
1146,versprechen::V,قول دادن,הבטיח
1147,versprechen::V,وعده دادن,הבטיח
1148,wünschen::V,آرزو کردن,אחל
1149,loben::V,ستایش کردن,שבח
1150,küssen::V,بوسیدن,נשק
1151,wiegen::V,نوسان کردن,נדנד
1152,zudecken::V,پوشاندن,כסה
1153,wecken::V,بیدار کردن,עורר
1154,zeigen::V,نشان دادن,הראה
1155,führen::V,رهنمائی کردن,הביא
1156,führen::V,رهنمائی کردن,הוביל
1157,lehren::V,آموختن,למד
1158,lehren::V,یاد دادن,למד
1159,unterrichten::V,درس دادن,למד
1160,unterrichten::V,تدریس کردن,למד
1161,aufziehen::V,تربیت کردن,רומם
1162,leiten::V,اداره کردن,נהל
1163,antreiben::V,عجله دادن,המרץ
1164,lassen::V,وادار کردن,נתן
1165,einladen::V,دعوت کردن,הזמין
1166,einladen::V,مهمان کردن,הזמין
1167,vereinigen::V,یکی کردن,אחד
1168,vereinigen::V,یکی کردن,לכד
1169,vereinigen::V,متحد کردن,אחד
1170,vereinigen::V,متحد کردن,לכד
1171,besuchen::V,دیدار کردن,בקר
1172,treffen::V,ملاقات کردن,פגש
1173,sich versammeln::V,جمع شدن,התאסף
1174,spielen::V,بازی کردن,שחק
1175,singen::V,آواز خواندن,שר
1176,tanzen::V,رقصیدن,רקד
1177,sich trennen::V,جدا شدن,נפרד
1178,verlassen::V,ترک کردن,עזב
1179,retten::V,نجات دادن,הציל
1180,bewachen::V,حراست کردن,שמר
1181,schützen::V,حفظ کردن,אבטח
1182,verteidigen::V,دفاع کردن,הגן
1183,sich schlagen::V,کتک‌کاری کردن,התכתש
1184,schießen::V,تیر زدن,ירה
1185,siegen::V,پیروز شدن,גבר
1186,siegen::V,پیروز شدن,נצח
1187,ärgern::V,ناراحت کردن,עצבן
1188,schlagen::V,زدن,הכה
1189,schlagen::V,زدن,הלקה
1190,schlagen::V,کوبیدن,הכה
1191,schlagen::V,کوبیدن,הלקה
1192,treten::V,لگد زدن,בעט
1193,stechen::V,چاقو زدن,דקר
1194,stoßen::V,هل دادن,דחק
1195,stehlen::V,دزدیدن,גנב
1196,stören::V,مزاحم شدن,קטע
1197,stören::V,مزاحم شدن,הפריע
1198,belästigen::V,زحمت دادن,הציק
1199,belästigen::V,زحمت دادن,הטריד
1200,verbergen::V,پنهان کردن,הצניע
1201,täuschen::V,گول زدن,שגע
1202,täuschen::V,فریب دادن,שגע
1203,betrügen::V,گول زدن,הונה
1204,betrügen::V,فریب دادن,הונה
1205,töten::V,کشتن,הרג
1206,wohnen::V,منزل داشتن,גר
1207,wohnen::V,سکونت داشتن,גר
1208,arbeiten::V,کار کردن,עבד
1209,sammeln::V,جمع کردن,אסף
1210,pflücken::V,چیدن,קטף
1211,jagen::V,شکار کردن,צד
1212,fischen::V,صید کردن,דג
1213,fischen::V,ماهی‌گیری کردن,דג
1214,fassen::V,گرفتن,תפס
1215,hüten::V,چراندن,רעה
1216,hüten::V,مراقبت کردن,רעה
1217,treiben::V,راندن,הוציא
1218,anbinden::V,متصل کردن,קשר
1219,füttern::V,غذا دادن,הלעיט
1220,melken::V,دوشیدن,חלב
1221,hacken::V,خرد کردن,קצץ
1222,gießen::V,ریختن,השקה
1223,reifen::V,رسیدن,בשל
1224,zubereiten::V,طبخ کردن,הכין
1225,zubereiten::V,آماده کردن,הכין
1226,kochen::V,پختن,בשל
1227,kochen::V,آشپزی کردن,בשל
1228,backen::V,پختن,אפה
1229,braten::V,سرخ کردن,צלה
1230,braten::V,سرخ کردن,טגן
1231,umrühren::V,هم زدن,ערבב
1232,stricken::V,بافتن,סרג
1233,nähen::V,دوختن,תפר
1234,färben::V,رنگ زدن,צבע
1235,reinigen::V,پاک کردن,נקה
1236,reinigen::V,تمیز کردن,נקה
1237,waschen::V,شستن,רחץ
1238,waschen::V,شستن,כבס
1239,abwischen::V,زدودن,נגב
1240,spülen::V,شستن,שטף
1241,fegen::V,جارو کردن,טאטא
1242,kehren::V,جارو کردن,טאטא
1243,baden::V,شنا کردن,טבל
1244,baden::V,شنا کردن,שחה
1245,baden::V,حمام کردن,טבל
1246,baden::V,حمام کردن,שחה
1247,sich waschen::V,شستشو کردن,התרחץ
1248,ausziehen::V,درآوردن,הוריד
1249,anziehen::V,پوشیدن,לבש
1250,sich anziehen::V,لباس پوشیدن,התלבש
1251,kämmen::V,شانه زدن,סרק
1252,schmücken::V,زینت دادن,קשט
1253,sagen::V,گفتن,אמר
1254,sprechen::V,حرف زدن,דבר
1255,sprechen::V,صحبت کردن,דבר
1256,reden::V,حرف زدن,דבר
1257,reden::V,صحبت کردن,דבר
1258,sich unterhalten::V,گپ زدن,שוחח
1259,fragen::V,پرسیدن,שאל
1260,fragen::V,سؤال کردن,שאל
1261,bitten::V,خواهش کردن,בקש
1262,bitten::V,درخواست کردن,בקש
1263,erzählen::V,نقل کردن,ספר
1264,erzählen::V,حکایت کردن,ספר
1265,mitteilen::V,خبر دادن,מסר
1266,mitteilen::V,خبر دادن,הודיע
1267,nennen::V,نامیدن,קרא בשם
1268,rufen::V,صدا کردن,גיס
1269,rufen::V,صدا کردن,הזמין לבוא
1270,prahlen::V,پز آمدن,התרברב
1271,übersetzen::V,ترجمه کردن,תרגם
1272,denken::V,فکر کردن,חשב
1273,glauben::V,باور کردن,האמין
1274,glauben::V,عقیده داشتن,האמין
1275,bemerken::V,متوجه شدن,הבחין
1276,erkennen::V,شناختن,זהה
1277,erkennen::V,تشخیص دادن,זהה
1278,begreifen::V,فهمیدن,קלט
1279,begreifen::V,فهمیدن,הבין
1280,begreifen::V,درک کردن,קלט
1281,begreifen::V,درک کردن,הבין
1282,verstehen::V,فهمیدن,הבין
1283,lernen::V,آموختن,למד
1284,lernen::V,یاد گرفتن,למד
1285,wissen::V,دانستن,ידע
1286,sich erinnern an::V,به یاد آوردن,זכר
1287,vergessen::V,فراموش کردن,שכח
1288,messen::V,اندازه گرفتن,מדד
1289,zählen::V,شمردن,ספר
1290,rechnen::V,حساب کردن,חשב
1291,lesen::V,خواندن,קרא
1292,malen::V,نقاشی کردن,ציר
1293,zeichnen::V,کشیدن,שרטט
1294,zeichnen::V,رسم کردن,שרטט
1295,schreiben::V,نوشتن,כתב
1296,besitzen::V,داشتن,היה בעל של
1297,kaufen::V,خریدن,קנה
1298,kaufen::V,خریدن,רכש
1299,kaufen::V,خرید کردن,קנה
1300,kaufen::V,خرید کردن,רכש
1301,verkaufen::V,فروختن,מכר
1302,bezahlen::V,پرداختن,שלם
1303,zahlen::V,پرداخت کردن,שלם
1304,beherrschen::V,مسلط بودن,שלט
1305,ertragen::V,تحمل کردن,סבל
