,Concept_ID,kk,cv
1411,küssen::V,сүю,чуп ту
1412,wiegen::V,тербеу,сиктер
1413,wiegen::V,тербеу,силле
1414,zudecken::V,бүркеу,вит
1415,wecken::V,ояту,вӑрат
1416,zeigen::V,көрсету,кӑтарт
1417,führen::V,ерту,илсе пыр
1418,führen::V,ерту,ҫавӑтса пыр
1419,führen::V,жетектеу,илсе пыр
1420,führen::V,жетектеу,ҫавӑтса пыр
1421,lehren::V,оқыту,вёрент
1422,unterrichten::V,оқыту,вёрент
1423,aufziehen::V,бағу,вӗрент
1424,leiten::V,басқару,тытса пыр
1425,leiten::V,жетекшілік ету,тытса пыр
1426,antreiben::V,асықтыру,васкат
1427,lassen::V,-ткізу,пусахла
1428,lassen::V,-ткізу,хуш
1429,lassen::V,мәжбүр ету,пусахла
1430,lassen::V,мәжбүр ету,хуш
1431,einladen::V,шақыру,чӗн
1432,vereinigen::V,біріктіру,пӗрлештер
1433,vereinigen::V,біріктіріп қою,пӗрлештер
1434,besuchen::V,кіріп шығу,ҫит
1435,besuchen::V,кіріп шығу,кӗрсе кур
1436,besuchen::V,барып шығу,ҫит
1437,besuchen::V,барып шығу,кӗрсе кур
1438,treffen::V,кездесу,тӗл пул
1439,sich versammeln::V,топталу,пуҫтарӑн
1440,spielen::V,ойнау,выля
1441,singen::V,сайрау,юрла
1442,tanzen::V,билеу,ташла
1443,sich trennen::V,айрылысу,уйрӑл
1444,verlassen::V,тастау,хӑвар
1445,retten::V,құтқару,ҫӑл
1446,bewachen::V,күзету,хуралла
1447,schützen::V,жақтау,сыхла
1448,schützen::V,жақтасу,сыхла
1449,verteidigen::V,қорғау,хӳтӗле
1450,sich schlagen::V,алысу,ҫапӑҫ
1451,schießen::V,ату,пер
1452,siegen::V,жеңу,ҫӗн
1453,siegen::V,жеңу,ҫӗнтер
1454,ärgern::V,ашуландыру,тарӑхтар
1455,ärgern::V,ашуландыру,ҫиллентер
1456,schlagen::V,ұру,ҫап
1457,treten::V,тебу,тап
1458,stechen::V,шаншу,чик
1459,stoßen::V,түрту,чыш
1460,stehlen::V,ұрлау,вӑрла
1461,stören::V,кесірлен,кансӗрле
1462,belästigen::V,мазасын алу,аптӑрат
1463,belästigen::V,мазасын алу,хупла
1464,verbergen::V,сездірмеу,пытар
1465,täuschen::V,жалған айту,суй
1466,betrügen::V,алдау,ултала
1467,betrügen::V,алдап кету,ултала
1468,betrügen::V,ақымақ қылу,ултала
1469,töten::V,құрту,вӗлер
1470,töten::V,өлтіру,вӗлер
1471,wohnen::V,мекендеу,чуна пар
1472,wohnen::V,мекендеу,парӑнса тӑр
1473,wohnen::V,өмір сүру,чуна пар
1474,wohnen::V,өмір сүру,парӑнса тӑр
1475,arbeiten::V,істеу,ӗҫле
1476,arbeiten::V,еңбектену,ӗҫле
1477,sammeln::V,жыю,пух
1478,pflücken::V,жұлу,тат
1479,jagen::V,аулау,сунара ҫӳре
1480,fischen::V,балык_аулау,пулӑ тыт
1481,fassen::V,ұстау,тыт
1482,hüten::V,жаю,кӗт
1483,hüten::V,бағу,кӗт
1484,treiben::V,айдау,хӑвала
1485,anbinden::V,байлау,кӑкар
1486,füttern::V,ас ішкізу,ҫитер
1487,füttern::V,азықтандыру,ҫитер
1488,füttern::V,қоректендіру,ҫитер
1489,melken::V,сауу,су
1490,hacken::V,турау,вакла
1491,gießen::V,суару,шӑвар
1492,reifen::V,жетілу,пиҫ
1493,zubereiten::V,даяр ету,пӗҫер
1494,kochen::V,асу,пӗҫер
1495,backen::V,пісіру,пӗҫер
1496,braten::V,қуыру,ӑшала
1497,umrühren::V,былғалау,хутӑштар
1498,umrühren::V,сапырылыстыру,хутӑштар
1499,stricken::V,торлау,ҫых
1500,stricken::V,тоқу,ҫых
1501,nähen::V,тігу,ҫӗле
1502,färben::V,бояу,пӗвет
1503,färben::V,сырлау,пӗвет
1504,reinigen::V,аршу,тасат
1505,reinigen::V,тазалау,тасат
1506,waschen::V,жуу,ҫу
1507,abwischen::V,сүрту,шӑл
1508,spülen::V,шаю,чӳхе
1509,fegen::V,сыпыру,шӑл
1510,kehren::V,сыпыру,шӑл
1511,baden::V,шомылу,шыва кӗр
1512,sich waschen::V,жуыну,ҫӑвӑн
1513,ausziehen::V,шешу,салан
1514,anziehen::V,кигізу,тӑхӑн
1515,sich anziehen::V,киіну,тӑхӑн
1516,kämmen::V,тарау,тура
1517,schmücken::V,әсемдеу,илемлет
1518,schmücken::V,мәнерлеу,илемлет
1519,schmücken::V,көріктендіру,илемлет
1520,sagen::V,деу,те
1521,sagen::V,айту,те
1522,sprechen::V,деу,кала
1523,sprechen::V,айту,кала
1524,reden::V,сөйлеу,сӑмахла
1525,reden::V,сөйлеу,калаҫ
1526,reden::V,сөйлесу,сӑмахла
1527,reden::V,сөйлесу,калаҫ
1528,reden::V,тіл қатысу,сӑмахла
1529,reden::V,тіл қатысу,калаҫ
1530,sich unterhalten::V,сұхбаттасу,пупле
1531,fragen::V,сұрау,ыйт
1532,bitten::V,өтіну,ыйт
1533,bitten::V,жалыну,ыйт
1534,erzählen::V,айту,каласа пар
1535,mitteilen::V,білдіру,пӗлтер
1536,mitteilen::V,білдіру,хыпарла
1537,nennen::V,атау,те
1538,nennen::V,атау,чӗн
1539,rufen::V,шақыру,чӗн
1540,prahlen::V,бөсу,мухтан
1541,prahlen::V,бөсу,вӗҫкӗнлен
1542,übersetzen::V,аудару,куҫар
1543,denken::V,ойлау,шухӑшла
1544,glauben::V,нану,ӗнен
1545,glauben::V,илану,ӗнен
1546,bemerken::V,аңғару,асӑрха
1547,erkennen::V,тану,палла
1548,begreifen::V,ұғу,ӑнлан
1549,begreifen::V,аңғарып алу,ӑнлан
1550,verstehen::V,пайым,пӗл
1551,verstehen::V,түсіну,пӗл
1552,lernen::V,оқу,вӗрен
1553,wissen::V,хабардар болу,пӗл
1554,wissen::V,хабардар болу,ӑнкар
1555,sich erinnern an::V,еске түсіру,аса ил
1556,vergessen::V,ұмыту,ман
1557,vergessen::V,ұмыту,манса кай
1558,messen::V,өлшеу,виҫ
1559,zählen::V,санау,шутла
1560,rechnen::V,санап шығару,шутла
1561,rechnen::V,санап шығу,шутла
1562,rechnen::V,санау,шутла
1563,lesen::V,оқу,вула
1564,malen::V,сурет салу,ӳкер
1565,zeichnen::V,сурет салу,ӳкер
1566,schreiben::V,жазу,ҫыр
1567,besitzen::V,болу,тыт
1568,kaufen::V,алу,ил
1569,kaufen::V,алу,туян
1570,kaufen::V,әперу,ил
1571,kaufen::V,әперу,туян
1572,verkaufen::V,сату,сут
1573,bezahlen::V,төлеу,тӳле
1574,bezahlen::V,ақы беру,тӳле
1575,bezahlen::V,ақы төлеу,тӳле
1576,zahlen::V,төлеу,тӳле
1577,beherrschen::V,билеу,тыт
1578,ertragen::V,төзу,тӳс
1579,ertragen::V,шыдау,тӳс
