,Concept_ID,pt,lbe
765,wahr::A,verdadeiro,хӏакьсса
766,alt::A,velho,кугьнасса
767,alt::A,antigo,кугьнасса
768,neu::A,novo,цӏусса
769,ehemalig::A,antigo,хъхъичӏвасса
770,alt[Lebewesen]::A,velho,агьилсса
771,jung::A,jovem,чӏавасса
772,jung::A,jovem,жагьилсса
773,arm::A,pobre,мискинсса
774,reich::A,rico,авадансса
775,bekannt::A,conhecido,дусъсса
776,berühmt::A,famoso,машгьурсса
777,berühmt::A,célebre,машгьурсса
778,fremd::A,alheio,чил
779,fremd::A,estranho,чил
780,verschieden::A,diverso,личӏи-личӏисса
781,verschieden::A,diferente,личӏи-личӏисса
782,nah::A,próximo,гъансса
783,fern::A,remoto,архсса
784,fern::A,distante,архсса
785,linker::A,esquerdo,кияхсса
786,linker::A,esquerdo,кюччахсса
787,rechter::A,direito,урчӏахсса
788,anderer::A,outro,цамур
789,erster::A,primeiro,цалчинмур
790,erster::A,primeiro,цалчиннсса
791,zweiter::A,segundo,кӏилчиимур
792,dritter::A,terceiro,шамулчинмур
793,letzter::A,final,махъва-махъмур
794,letzter::A,último,махъва-махъмур
795,allein::ADV,só,ялгъузну
796,auf einmal::ADV,de vez,
797,zusammen::ADV,juntos,цачӏу
798,zusammen::ADV,juntos,архӏал
799,lange::ADV,muito tempo,батӏи къабуклай
800,lange::ADV,muito tempo,хъунмасса хӏаллай
801,plötzlich::ADV,de repente,цакуну
802,sofort::ADV,imediatamente,мугьлат бакъа
803,später::ADV,mais tarde,махъ
804,jetzt::ADV,agora,утти
805,jetzt::ADV,agora,цӏана
806,heute::ADV,hoje,хӏакьину
807,morgen::ADV,amanhã,гьуит
808,morgen::ADV,amanhã,гьунттий
809,bald::ADV,logo,
810,bald::ADV,breve,
811,dann::ADV,então,яла
812,dann::ADV,depois,яла
813,gestern::ADV,ontem,лахьхьу
814,einst::ADV,antigamente,
815,damals::ADV,então,та чӏумал
816,danach::ADV,logo,яла
817,danach::ADV,depois,яла
818,vorher::ADV,antes,хьхьнчӏ
819,vorher::ADV,antes,хьхьичӏва
820,zuerst::ADV,primeiro,бакӏрай
821,zuerst::ADV,primeiro,цӏу бутӏуй
822,einmal::ADV,uma vez,цал
823,manchmal::ADV,às vezes,ваксса-таксса
824,oft::ADV,muitas vezes,чӏявуну
825,immer::ADV,sempre,мудан
826,immer::ADV,sempre,даиман
827,niemals::ADV,nunca,тачӏав
828,hier::ADV,cá,шикку
829,hier::ADV,aqui,шикку
830,hierhin::ADV,para cá,шиккун
831,von hier::ADV,daqui,шичча
832,dort::ADV,lá,гикку
833,dort::ADV,ali,гикку
834,dorthin::ADV,lá,тиккун
835,dorthin::ADV,para lá,тиккун
836,geradeaus::ADV,em frente,тӏайланм
837,vorwärts::ADV,avante,хьхьичӏунмай
838,rückwärts::ADV,para trás,махъа-хьхьичӏунмай
839,zurück::ADV,atrás,махъунмай
840,unten::ADV,debaixo,лув
841,unten::ADV,em baixo,лув
842,hinab::ADV,para baixo,бакӏ-ялавай
843,hinab::ADV,para baixo,бакӏъялавай
844,oben::ADV,em cima,ялув
845,hinauf::ADV,para cima,лавай
846,überall::ADV,em toda parte,гьариий
847,überall::ADV,em toda parte,хьу-хьуний
848,überall::ADV,em toda parte,гьарца кӏанай
849,nicht::ADV,não,къа-
850,ein wenig::ADV,um pouco,чанни
851,ein wenig::ADV,um pouco,ца чансса
852,ein wenig::ADV,um bocado,чанни
853,ein wenig::ADV,um bocado,ца чансса
854,kaum::ADV,apenas,дахьа
855,sehr::ADV,muito,оьну
856,sehr::ADV,muito,гужну
857,sehr::ADV,muito,хъинну
858,so::ADV,tão,укукн
859,so::ADV,assim,укукн
860,noch::ADV,ainda,гьала
861,noch::ADV,ainda,уттигу
862,noch::ADV,ainda,цакьинва
863,noch::ADV,ainda,ттигу-шилагу
864,nur::ADV,só,анжагь
865,nur::ADV,apenas,анжагь
866,nur::ADV,somente,анжагь
867,schon::ADV,já,
868,wieder::ADV,outra vez,цӏуницӏа
869,vergebens::ADV,em vão,аьдада
870,vergebens::ADV,em vão,нахӏакь
871,vor::PRP,diante de,хьхьичӏ
872,hinter::PRP,atrás de,махъ
873,unter::PRP,sob,лув
874,unter::PRP,debaixo de,лув
875,durch::PRP,por,-х
876,durch::PRP,através de,-х
877,neben::PRP,junto de,чӏарав
878,neben::PRP,ao lado de,чӏарав
879,zwischen::PRP,entre,дянив
880,wegen::PRP,por,цӏаний
881,wegen::PRP,por causa de,цӏаний
882,dies::PRN,isto,ва
883,das::PRN,isso,та
884,das::PRN,isso,кӏа
885,das::PRN,isso,га
886,das::PRN,aquilo,та
887,das::PRN,aquilo,кӏа
888,das::PRN,aquilo,га
889,alles::PRN,todo,щала
890,ich::PRN,eu,на
891,du::PRN,tu,ина
892,er::PRN,ele,му
893,wir::PRN,nós,жу
894,ihr::PRN,vós,зу
895,ihr::PRN,vocês,зу
896,sie::PRN,eles,
897,was::FPRN,quê,ци
898,wer::FPRN,quem,цу
899,wo::FADV,onde,чув
900,wohin::FADV,aonde,чун
901,wohin::FADV,para onde,чун
902,wie::FADV,como,цукун
903,warum::FADV,porquê,цан
904,warum::FADV,por que,цан
905,wieviel::FNUM,quanto,циксса
906,eins::NUM,um,ца
907,zwei::NUM,dois,кӏива
908,drei::NUM,três,шамма
909,vier::NUM,quatro,мукьа
910,vier::NUM,quatro,мукьва
911,fünf::NUM,cinco,ххюва
912,sechs::NUM,seis,ряхва
913,sieben::NUM,sete,арула
914,acht::NUM,oito,мяйва
915,neun::NUM,nove,урчӏва
916,zehn::NUM,dez,ацӏва
917,elf::NUM,onze,ацӏния цава
918,zwölf::NUM,doze,ацӏиия кӏива
919,zwanzig::NUM,vinte,кьува
920,dreißig::NUM,trinta,зувира
921,vierzig::NUM,quarenta,мукьцӏала
922,fünfzig::NUM,cinquenta,ххюцӏала
923,sechzig::NUM,sessenta,ряхцӏала
924,siebzig::NUM,setenta,
925,achtzig::NUM,oitenta,мяйцӏала
926,neunzig::NUM,noventa,урчӏцӏала
927,hundert::NUM,cem,ттурш
928,hundert::NUM,cem,ттуршва
929,hundert::NUM,cento,ттурш
930,hundert::NUM,cento,ттуршва
931,tausend::NUM,mil,азарва
932,und::CNJ,e,-гу
933,oder::CNJ,ou,я
934,oder::CNJ,ou,ягу
935,stehen::V,estar em pé,ацӏан
936,sitzen::V,estar sentado,щяивкӏун икӏан
937,liegen::V,jazer,утту нвхьуну икӏан
938,liegen::V,estar deitado,утту нвхьуну икӏан
939,hängen::V,pender,зурчӏай тӏун
940,hängen::V,estar pendurado,зурчӏай тӏун
941,werden::V,tornar-se,хьун
942,passieren::V,acontecer,хьун
943,beginnen::V,começar,дайдишин
944,beginnen::V,começar,дайдирхьуну дикӏан
945,enden::V,acabar,къуртал дан
946,enden::V,terminar,къуртал дан
947,wechseln::V,variar,даххана хьун
948,wechseln::V,variar,даххана дуллан
949,wechseln::V,alternar,даххана хьун
950,wechseln::V,alternar,даххана дуллан
951,aufgehen[Sonne]::V,nascer,буклай бур
952,untergehen[Sonne]::V,pôr-se,лаглай бур
953,scheinen[Sonne]::V,brilhar,битан
954,scheinen[Sonne]::V,brilhar,чани буллан
955,donnern::V,trovejar,тӏий бур
956,wehen::V,soprar,бишлай бур
957,strömen::V,correr,экьинан
958,fließen::V,fluir,экьинан
959,sich drehen::V,girar,гьанан
960,schwanken::V,oscilar,хъюлчу тӏун
961,schwanken::V,oscilar,хӏуркку тӏун
962,schwingen::V,vibrar,хъюлчай тӏун
963,schwingen::V,vibrar,хъюлчу тӏун
964,fallen::V,cair,багьлан
965,brennen::V,arder,ччучлан
966,rauchen::V,fumegar,пуркӏу тӏун
967,regnen::V,chover,лачӏун
968,regnen::V,chover,лачIлай дур
969,gefrieren::V,gelar,микӏ лачӏун
970,gefrieren::V,congelar,микӏ лачӏун
971,tauen::V,derreter,баслан
972,tauen::V,descongelar,баслан
973,schmelzen::V,fundir-se,баслан
974,trocknen::V,secar,кьакьан
975,sieden::V,ferver,щаран
976,faulen::V,estragar-se,аьллан
977,verfaulen::V,apodrecer,аьллан
978,verfaulen::V,apodrecer,аьян
979,reißen::V,romper-se,ххя дукан
980,versinken::V,afundar-se,оькьлан
981,versinken::V,afundar-se,оькьан
982,vergehen::V,passar,лялиян
983,erscheinen::V,aparecer,буккан
984,erscheinen::V,aparecer,загьир хьун
985,verschwinden::V,desaparecer,бат хьун
986,verschwinden::V,desaparecer,акъа хьун
987,sinken::V,descer,чахь учин
988,abnehmen::V,diminuir,чан хьун
989,abnehmen::V,diminuir,ссуссукьу хьун
990,abnehmen::V,decrescer,чан хьун
991,abnehmen::V,decrescer,ссуссукьу хьун
992,zunehmen::V,crescer,гьарза хьун
993,zunehmen::V,aumentar,гьарза хьун
994,steigen::V,subir,гьаз хьун
995,wachsen::V,crescer,ххяххан
996,glänzen::V,brilhar,цӏай буккан
997,funkeln::V,cintilar,цӏай-цӏай тӏун
998,lärmen::V,fazer barulho,чӏу буллан
999,lärmen::V,fazer barulho,аьлагъужа буллан
1000,läuten::V,chocalhar,занг ришлан
1001,läuten::V,chocalhar,занг дуллан
1002,klingeln::V,tocar,занг ришлан
1003,klingeln::V,tocar,занг дуллан
1004,klirren::V,tinir,
1005,brausen::V,bramar,никъащилан
1006,rauschen::V,murmurar,щурщур тӏун
1007,rauschen::V,rumorejar,щурщур тӏун
1008,klingen::V,soar,чӏу буклан
1009,bellen::V,ladrar,хӏап тӏун
1010,heulen::V,uivar,
1011,blasen::V,soprar,уф тӏун
1012,pfeifen::V,assobiar,щютӏа тӏун
1013,schreien::V,gritar,чӏу бан
1014,stöhnen::V,gemer,угь-къак тӏун
1015,zittern::V,tremer,зурзу чин
1016,zittern::V,tremer,зурзу тӏун
1017,leben::V,viver,ялапар хъанан
1018,geboren werden::V,nascer,ан
1019,atmen::V,respirar,ссихӏ ласлан
1020,atmen::V,respirar,ссихӏ бигьлан
1021,trinken::V,beber,хӏачӏан
1022,trinken::V,beber,хӏачӏлан
1023,essen::V,comer,канан
1024,schlucken::V,engolir,кьюлтӏа тӏун
1025,müde werden::V,cansar-se,аьхчӏин
1026,einschlafen::V,adormecer,шанан икӏан
1027,schlafen::V,dormir,шанан
1028,aufwachen::V,acordar,чантӏ учин
1029,aufstehen::V,levantar-se,бизан
1030,sich erholen::V,descansar,бигьалаган
1031,krank werden::V,adoecer,къашай хьун
1032,krank werden::V,ficar doente,къашай хьун
1033,krank sein::V,estar doente,къашай хъанан
1034,krank sein::V,estar doente,къашавай икӏан
1035,schmerzen::V,doer,цӏун
1036,husten::V,tossir,хъугьу чин
1037,husten::V,tossir,хъугьу тӏун
1038,genesen::V,convalescer,хъин хьун
1039,genesen::V,convalescer,сагъ лаган
1040,sterben::V,morrer,ивчӏан
1041,umkommen::V,perecer,лиллан
1042,umkommen::V,perecer,литӏлан
1043,umkommen::V,perecer,ажал биян
1044,umkommen::V,perecer,личӏи хьун
1045,umkommen::V,perecer,иакьлу хьун
1046,umkommen::V,perecer,ахир жан хъанан
1047,umkommen::V,perecer,рухӏирачӏа икӏан
1048,sich bewegen::V,mover-se,сукку хьун
1049,sich rühren::V,mexer-se,сукку хьун
1050,sich erheben::V,levantar-se,бизан
1051,sich setzen::V,sentar-se,щяикӏан
1052,sich setzen::V,sentar-se,щябикӏан
1053,hinfallen::V,cair,багьан
1054,laufen::V,andar,занан
1055,laufen::V,caminhar,занан
1056,schreiten::V,andar,ша ласлан
1057,schreiten::V,caminhar,ша ласлан
1058,spazierengehen::V,passear,сайр буллан
1059,eilen::V,apressar-se,анавар буккан
1060,sich beeilen::V,apressar-se,анавар буккан
1061,sich beeilen::V,despachar-se,анавар буккан
1062,sausen::V,correr,никъа щилан
1063,sausen::V,correr,никъа щун
1064,rennen::V,correr,лечлан
1065,springen::V,saltar,тӏанкӏ дан
1066,klettern::V,trepar,лахълан
1067,schaukeln::V,baloiçar,гьайжак бигьлан
1068,kriechen::V,rastejar,ххярк тӏун
1069,kriechen::V,arrastar-se,ххярк тӏун
1070,schwimmen::V,nadar,гьузун
1071,tauchen::V,mergulhar,лултту уккан
1072,rudern::V,remar,бяхлан
1073,rudern::V,remar,батӏлан
1074,rudern::V,remar,ххялаххи дуклан
1075,fahren::V,ir,гьан
1076,fliegen::V,voar,лехлан
1077,gehen::V,ir,нан
1078,gehen::V,andar,нан
1079,weggehen::V,partir,ялагьан
1080,weggehen::V,ir-se embora,ялагьан
1081,abfahren::V,sair,гьан
1082,abfahren::V,partir,гьан
1083,anhalten::V,parar,бацӏан
1084,hineingehen::V,entrar,буххан
1085,eintreten::V,entrar,буххан
1086,kommen::V,vir,учӏан
1087,ankommen::V,chegar,биян
1088,ankommen::V,chegar,бучӏан
1089,zurückkommen::V,voltar,зана хъун
1090,zurückkommen::V,voltar,зана бикӏан
1091,zurückkommen::V,regressar,зана хъун
1092,zurückkommen::V,regressar,зана бикӏан
1093,bleiben::V,ficar,личӏан
1094,bleiben::V,permanecer,личӏан
1095,warten::V,esperar,ялугьлан
1096,erwarten::V,esperar,ялугьлан
1097,erwarten::V,aguardar,ялугьлан
1098,suchen::V,buscar,луглан
1099,suchen::V,procurar,луглан
1100,finden::V,achar,лякъин
1101,finden::V,encontrar,лякъин
1102,versuchen::V,tentar,ххал буллан
1103,vorbereiten::V,preparar,хӏадур бан
1104,lieben::V,amar,эшкьи хьуиу бикӏан
1105,lieben::V,querer,эшкьи хьуиу бикӏан
1106,mögen::V,gostar de,ххиран бикӏан
1107,lachen::V,rir,хъян
1108,lachen::V,rir-se,хъян
1109,rühren::V,comover,
1110,weinen::V,chorar,аьтӏун
1111,schimpfen::V,ralhar,дяъван
1112,schimpfen::V,ralhar,ссугайи агьан
1113,sich ärgern::V,zangar-se,ссибизлан
1114,sich fürchten::V,ter medo de,ингъауслан
1115,sich fürchten::V,ter receio de,ингъауслан
1116,fürchten::V,temer,хӏучӏ тӏун
1117,fürchten::V,recear,хӏучӏ тӏун
1118,fliehen::V,fugir,ака бан
1119,flüchten::V,refugiar-se,лихъан
1120,sehen::V,ver,чӏалан
1121,anschauen::V,olhar,урган
1122,ansehen::V,mirar,буруглан
1123,hören::V,ouvir,баллан
1124,zuhören::V,escutar,вичӏи дихьлан
1125,probieren::V,provar,тӏин ххал буллан
1126,probieren::V,saborear,тӏин ххал буллан
1127,riechen::V,cheirar,ссунтӏа тӏун
1128,fühlen::V,sentir,дакӏнил буслан
1129,scheinen::V,parecer,ххан
1130,scheinen::V,parecer,бизан
1131,scheinen::V,parecer,ххан бикӏлай бикӏан
1132,zu sehen sein::V,estar à vista,
1133,vernehmen::V,ouvir,баян
1134,frieren::V,ter frio,лигьулул хъанан
1135,tun::V,fazer,бан
1136,können::V,saber,хьун
1137,wollen::V,querer,
1138,anfangen::V,iniciar,дайдишин
1139,beenden::V,acabar,къуртал бан
1140,beenden::V,terminar,къуртал бан
1141,aufhören::V,cessar,кьабагьан
1142,aufhören::V,desistir,кьабагьан
1143,gelingen::V,sair bem,бюхъан
1144,gelingen::V,dar bom resultado,бюхъан
1145,geraten::V,sair,
1146,geraten::V,dar resultado,
1147,öffnen::V,abrir,тӏитӏин
1148,schließen::V,fechar,лакьин
1149,stellen::V,pôr,дацӏан дан
1150,stellen::V,pôr,бишин
1151,stellen::V,colocar,дацӏан дан
1152,stellen::V,colocar,бишин
1153,setzen::V,pôr,щяитан
1154,setzen::V,meter,щяитан
1155,legen::V,pôr,бишин
1156,legen::V,meter,бишин
1157,berühren::V,tocar,ка щун
1158,verbinden::V,unir,бахӏин
1159,verbinden::V,unir,дахӏин
1160,verbinden::V,ligar,бахӏин
1161,verbinden::V,ligar,дахӏин
1162,bedecken::V,cobrir,ялтту бущин
1163,bedecken::V,cobrir,ялтту бакьин
1164,aufhängen::V,pendurar,лахъан
1165,anzünden::V,acender,лахъан
1166,aufheben::V,apanhar,гьаз бан
1167,aufheben::V,levantar,гьаз бан
1168,zurücklassen::V,deixar,кьаитан
1169,zurücklassen::V,deixar,битан
1170,verlieren::V,perder,дакъа дан
1171,fallen lassen::V,deixar cair,рутан
1172,machen::V,fazer,дан
1173,herstellen::V,produzir,яраг ишла бувиу бан
1174,bauen::V,edificar,дан
1175,bauen::V,construir,дан
1176,reparieren::V,reparar,дакьин дан
1177,reparieren::V,consertar,дакьин дан
1178,verbessern::V,melhorar,ххуй дан
1179,ändern::V,mudar,баххана бан
1180,ändern::V,alterar,баххана бан
1181,graben::V,cavar,дуклан
1182,beugen::V,curvar,лахӏан бан
1183,beugen::V,curvar,кьус бикӏан
1184,biegen::V,vergar,баччин
1185,biegen::V,vergar,лахӏан бан
1186,drehen::V,girar,гьанан
1187,wenden::V,virar,кӏура баен бан
1188,wenden::V,voltar,кӏура баен бан
1189,umdrehen::V,virar,кӏура баен бан
1190,umdrehen::V,revolver,кӏура баен бан
1191,heben::V,levantar,гьаз бан
1192,hochheben::V,erguer,гьаз бан
1193,hochheben::V,levantar,гьаз бан
1194,ergreifen::V,apanhar,хъап дан
1195,ergreifen::V,apanhar,хъап увиу угьан
1196,halten::V,segurar,бугьлан
1197,drücken::V,apertar,кьюч бигьлан
1198,schieben::V,empurrar,щун
1199,kratzen::V,raspar,
1200,lecken::V,lamber,ланцӏа тӏун
1201,beißen::V,morder,хъапа тӏун
1202,beißen::V,morder,кьацӏа тӏун
1203,abreißen::V,arrancar,буцан
1204,abschneiden::V,talhar,бухъан
1205,abschneiden::V,talhar,кьукьин
1206,binden::V,ligar,бахӏин
1207,binden::V,ligar,дахӏин
1208,stecken::V,meter,
1209,stecken::V,enfiar,
1210,brechen::V,romper,гъагъан
1211,brechen::V,quebrar,гъагъан
1212,klopfen::V,bater,кьутӏа тӏун
1213,hauen::V,bater,рищун
1214,kleben::V,colar,лачӏун буллан
1215,reiben::V,esfregar,ссуку буллан
1216,streichen::V,barrar,дугъан
1217,streichen::V,barrar,аьгъу дан
1218,schleifen::V,afiar,
1219,schneiden::V,cortar,духълан
1220,schneiden::V,cortar,кьукьлан
1221,rütteln::V,sacudir,
1222,schütteln::V,abanar,хъюлчу буллан
1223,schütteln::V,sacudir,хъюлчу буллан
1224,schwenken::V,agitar,палцӏ дуллан
1225,schütten::V,deitar,рутӏин
1226,füllen::V,encher,буцӏин бан
1227,einwickeln::V,envolver,кай-кай бан
1228,einwickeln::V,embrulhar,кай-кай бан
1229,tragen::V,levar,ларсун занан
1230,tragen::V,levar,ларсун ачин
1231,tragen::V,trazer,ларсун занан
1232,tragen::V,trazer,ларсун ачин
1233,schleppen::V,arrastar,ххилан
1234,ziehen::V,puxar,
1235,aufbewahren::V,guardar,ядан
1236,aufbewahren::V,guardar,ядуллан
1237,aufbewahren::V,conservar,ядан
1238,aufbewahren::V,conservar,ядуллан
1239,werfen::V,lançar,личин
1240,fangen::V,apanhar,бугьан
1241,fangen::V,apanhar,бугьлан
1242,packen::V,agarrar,
1243,verstecken::V,esconder,ладитан
1244,verstecken::V,esconder,кьюлтӏ дан
1245,verstecken::V,esconder,дахьлаган дан
1246,teilen::V,partir,бачӏин
1247,teilen::V,partir,бутӏа бан
1248,teilen::V,dividir,бачӏин
1249,teilen::V,dividir,бутӏа бан
1250,schicken::V,enviar,тӏайла буккан
1251,bringen::V,trazer,диян дан
1252,hinzufügen::V,acrescentar,ххи бан
1253,bekommen::V,obter,ласун
1254,erhalten::V,receber,ласун
1255,nehmen::V,tomar,ласун
1256,wählen::V,eleger,бувчӏин
1257,wählen::V,escolher,бувчӏин
1258,auswählen::V,escolher,бувчӏин
1259,auswählen::V,escolher,язи бугьан
1260,auswählen::V,seleccionar,бувчӏин
1261,auswählen::V,seleccionar,язи бугьан
1262,bewahren::V,guardar,ядан
1263,bewahren::V,conservar,ядан
1264,behindern::V,impedir,дайщишруду дуллан
1265,verderben::V,estragar,зия дан
1266,verderben::V,corromper,зия дан
1267,beschädigen::V,danificar,зарал буллан
1268,zerbrechen::V,romper,гьагъан
1269,zerbrechen::V,romper,гьагъан бан
1270,zerbrechen::V,quebrar,гьагъан
1271,zerbrechen::V,quebrar,гьагъан бан
1272,zerreißen::V,rasgar,ххяхха дуккан
1273,zerstören::V,destruir,лекьан дан
1274,verbrennen::V,queimar,ччуччин
1275,geben::V,dar,дулун
1276,reichen::V,passar,дулун
1277,schenken::V,oferecer,пишкаш дан
1278,schenken::V,oferecer,багъишла дан
1279,schenken::V,oferecer,ихӏсандалун дуллун
1280,versprechen::V,prometer,банна чин
1281,wünschen::V,desejar,
1282,loben::V,louvar,цӏа дан
1283,küssen::V,beijar,ппай тӏун
1284,wiegen::V,embalar,гьуркку тӏун
1285,wiegen::V,embalar,гьуркку буллан
1286,wiegen::V,embalar,гьуркку бан
1287,zudecken::V,tapar,
1288,zudecken::V,cobrir,
1289,wecken::V,acordar,чантӏ учин ан
1290,wecken::V,despertar,чантӏ учин ан
1291,zeigen::V,mostrar,ккаккан бан
1292,führen::V,guiar,буцин
1293,führen::V,conduzir,буцин
1294,lehren::V,ensinar,лахьхьин бан
1295,lehren::V,ensinar,лахьхьин буллан
1296,unterrichten::V,instruir,дарс дишаван
1297,aufziehen::V,criar,хъуна ан
1298,aufziehen::V,criar,тарбия ан
1299,leiten::V,dirigir,каялувшиву дан
1300,leiten::V,conduzir,каялувшиву дан
1301,antreiben::V,impelir,
1302,lassen::V,fazer,
1303,einladen::V,convidar,хъамалу оьвчин
1304,vereinigen::V,unir,ца бан
1305,vereinigen::V,reunir,ца бан
1306,besuchen::V,ir ver,ялун уххан
1307,besuchen::V,visitar,ялун уххан
1308,treffen::V,encontrar,хьуна бакьин
1309,sich versammeln::V,reunir-se,батӏин
1310,spielen::V,jogar,тӏуркӏу тӏун
1311,spielen::V,brincar,тӏуркӏу тӏун
1312,singen::V,cantar,балай тӏун
1313,tanzen::V,bailar,къавтӏун
1314,sich trennen::V,apartar-se,ппив хьун
1315,verlassen::V,deixar,увккун гьан
1316,verlassen::V,abandonar,увккун гьан
1317,retten::V,salvar,ххассал бан
1318,bewachen::V,vigiar,къарал бан
1319,bewachen::V,guardar,къарал бан
1320,schützen::V,proteger,ябан
1321,verteidigen::V,defender,буруччин
1322,sich schlagen::V,brigar,биян
1323,sich schlagen::V,bater-se,биян
1324,schießen::V,disparar,битлан
1325,siegen::V,vencer,ххув хьун
1326,siegen::V,vencer,ххувшаву ласун
1327,ärgern::V,irritar,ссибизан уллан
1328,ärgern::V,aborrecer,ссибизан уллан
1329,schlagen::V,bater,рищун
1330,treten::V,pisar,
1331,stechen::V,picar,кьутӏин
1332,stoßen::V,empurrar,щун
1333,stehlen::V,furtar,дацин
1334,stören::V,perturbar,кьючин
1335,belästigen::V,incomodar,бизар уллан
1336,belästigen::V,importunar,бизар уллан
1337,verbergen::V,ocultar,лабитан
1338,verbergen::V,ocultar,кӏучӏ бан
1339,verbergen::V,esconder,лабитан
1340,verbergen::V,esconder,кӏучӏ бан
1341,täuschen::V,iludir,хъяврин ан
1342,täuschen::V,enganar,хъяврин ан
1343,betrügen::V,burlar,аьикьин ан
1344,betrügen::V,enganar,аьикьин ан
1345,töten::V,matar,ивчӏан
1346,wohnen::V,morar,оьрму бутлан
1347,arbeiten::V,trabalhar,зун
1348,sammeln::V,recolher,ттихӏин
1349,sammeln::V,recolher,вив дишин
1350,sammeln::V,coleccionar,ттихӏин
1351,sammeln::V,coleccionar,вив дишин
1352,pflücken::V,colher,риттун
1353,jagen::V,caçar,авли занан
1354,fischen::V,pescar,чавахъру бугьлан
1355,fassen::V,apanhar,бугьан
1356,hüten::V,guardar,урттуйн бакьлан
1357,treiben::V,conduzir,дачин дуллан
1358,treiben::V,conduzir,лихъан буллан
1359,anbinden::V,atar,бахӏин
1360,füttern::V,dar de comer a,канаки буллан
1361,melken::V,ordenhar,ттизин
1362,hacken::V,rachar,мюрш буллан
1363,hacken::V,rachar,мюрш бан
1364,gießen::V,regar,щин дишин
1365,reifen::V,amadurecer,диян
1366,zubereiten::V,preparar,хӏадур дан
1367,zubereiten::V,preparar,хӏадур бан
1368,kochen::V,cozer,шашан
1369,kochen::V,cozer,шашан дуллан
1370,backen::V,cozer,бишлан
1371,backen::V,cozer,шахьлан
1372,braten::V,assar,цӏарайх дуллан
1373,braten::V,fritar,цӏарайх дуллан
1374,umrühren::V,remexer,хӏала бан
1375,stricken::V,tricotar,щащлан
1376,stricken::V,tricotar,щащан
1377,stricken::V,fazer malha,щащлан
1378,stricken::V,fazer malha,щащан
1379,nähen::V,coser,дуруххан
1380,nähen::V,costurar,дуруххан
1381,färben::V,tingir,ранг щун
1382,färben::V,colorir,ранг щун
1383,reinigen::V,limpar,марцӏ бан
1384,reinigen::V,purificar,марцӏ бан
1385,waschen::V,lavar,шюшин
1386,abwischen::V,limpar,лишин
1387,abwischen::V,esfregar,лишин
1388,spülen::V,lavar,вилаган
1389,spülen::V,enxaguar,вилаган
1390,fegen::V,varrer,башин
1391,kehren::V,varrer,бахьлан
1392,baden::V,banhar,щинавун учӏлан
1393,baden::V,tomar banho,щинавун учӏлан
1394,sich waschen::V,lavar-se,диссун
1395,sich waschen::V,lavar-se,лажин диссун
1396,sich waschen::V,lavar-se,лажин дислан
1397,sich waschen::V,lavar-se,биссун
1398,sich waschen::V,lavar-se,чурх бислан
1399,ausziehen::V,despir,ликкан
1400,anziehen::V,vestir,лаххан
1401,sich anziehen::V,vestir-se,янна лаххан
1402,kämmen::V,pentear,ттарал дуккан
1403,schmücken::V,adornar,чӏюлу бан
1404,sagen::V,dizer,учин
1405,sprechen::V,falar,гъалгъа тӏун
1406,reden::V,falar,гъалгъа тӏун
1407,sich unterhalten::V,conversar,гъалгъа тӏун
1408,fragen::V,perguntar,цӏуххин
1409,bitten::V,pedir,тавакъю буллан
1410,erzählen::V,contar,хавар бусан
1411,mitteilen::V,comunicar,баян бан
1412,mitteilen::V,comunicar,хавар бан
1413,mitteilen::V,participar,баян бан
1414,mitteilen::V,participar,хавар бан
1415,nennen::V,nomear,цӏа дизан
1416,nennen::V,apelidar,цӏа дизан
1417,rufen::V,chamar,оьвтӏун
1418,prahlen::V,gabar-se,цӏа дуллан
1419,prahlen::V,vangloriar-se,цӏа дуллан
1420,übersetzen::V,traduzir,таржума бан
1421,denken::V,pensar,пикри буллан
1422,glauben::V,crer,вих хьун
1423,bemerken::V,notar,хӏисав хъун
1424,bemerken::V,observar,хӏисав хъун
1425,erkennen::V,reconhecer,увчӏин
1426,begreifen::V,apreender,бувчӏин
1427,begreifen::V,compreender,бувчӏин
1428,verstehen::V,entender,
1429,verstehen::V,compreender,
1430,lernen::V,aprender,лахьлан
1431,lernen::V,aprender,лахьхьин
1432,wissen::V,saber,кӏулну бикӏан
1433,wissen::V,saber,хавар бикӏан
1434,sich erinnern an::V,lembrar-se de,дакӏнин бутан
1435,sich erinnern an::V,recordar-se de,дакӏнин бутан
1436,vergessen::V,esquecer,хъама битан
1437,messen::V,medir,дуцин дуллан
1438,messen::V,medir,дуцин дан
1439,zählen::V,contar,дуккин
1440,rechnen::V,calcular,хӏисав дан
1441,lesen::V,ler,ккалан
1442,malen::V,pintar,сурат дуллан
1443,zeichnen::V,desenhar,сурат дуллан
1444,schreiben::V,escrever,чичин
1445,schreiben::V,escrever,чичлан
1446,besitzen::V,possuir,дуну икӏан
1447,besitzen::V,possuir,дуну дикӏан
1448,besitzen::V,possuir,заллуну икӏан
1449,kaufen::V,comprar,машан ласун
1450,verkaufen::V,vender,баххан
1451,bezahlen::V,pagar,арцу дулун
1452,bezahlen::V,pagar,багьа булун
1453,zahlen::V,pagar,арцу дулун
1454,zahlen::V,pagar,багьа булун
1455,beherrschen::V,imperar,дуну икӏан
1456,beherrschen::V,imperar,заллуну икӏан
1457,ertragen::V,suportar,бухӏан
