,Concept_ID,se,te
2038,Ruder::N,а̄ррьй,అడక
2039,Schlitten::N,slærra,సరవండ్లు
2040,Schlitten::N,tjïelhke,సరవండ్లు
2041,Schlitten::N,gieris,సరవండ్లు
2042,Schlitten::N,tjielkká,సరవండ్లు
2043,Schlitten::N,gielká,సరవండ్లు
2044,Schlitten::N,kiäl'kká,సరవండ్లు
2045,Schlitten::N,saan,సరవండ్లు
2046,Schlitten::N,ǩeâlkk,సరవండ్లు
2047,Schlitten::N,со̄а̄н,సరవండ్లు
2048,Ski::N,treavka,స్కీ
2049,Ski::N,sabek,స్కీ
2050,Ski::N,sabet,స్కీ
2051,Ski::N,saaveeh,స్కీ
2052,Ski::N,koolâs,స్కీ
2053,Ski::N,коаллас,స్కీ
2054,Ski::N,са̄вехь,స్కీ
2055,Lagerfeuer::N,dålle,నెగడు
2056,Lagerfeuer::N,sajijdållå,నెగడు
2057,Lagerfeuer::N,dolla,నెగడు
2058,Lagerfeuer::N,tullâ,నెగడు
2059,Lagerfeuer::N,toll,నెగడు
2060,Lagerfeuer::N,то̄лл,నెగడు
2061,Last::N,maajsoe,బరువు
2062,Last::N,noade,బరువు
2063,Last::N,guorbmi,బరువు
2064,Last::N,kye'rmi,బరువు
2065,Last::N,nue´đđ,బరువు
2066,Last::N,kue´rmm,బరువు
2067,Last::N,нуэдът,బరువు
2068,Gang::N,vaedtseme,నడక
2069,Gang::N,mannulahka,నడక
2070,Gang::N,johtu,నడక
2071,Gang::N,jotteem,నడక
2072,Gang::N,joto,నడక
2073,Gang::N,jäl'lmõš,నడక
2074,Gang::N,ёадтмушш,నడక
2075,Gang::N,ёадтҌмушш,నడక
2076,Schritt::N,sïlle,అడుగు
2077,Schritt::N,lávkke,అడుగు
2078,Schritt::N,lávki,అడుగు
2079,Schritt::N,lävkki,అడుగు
2080,Schritt::N,läu´ǩǩ,అడుగు
2081,Schritt::N,ла̄ффьк,అడుగు
2082,Norden::N,noerhte,ఉత్తరదిక్కు
2083,Norden::N,nuortta,ఉత్తరదిక్కు
2084,Norden::N,davvi,ఉత్తరదిక్కు
2085,Norden::N,taṿe,ఉత్తరదిక్కు
2086,Norden::N,tâ´vv,ఉత్తరదిక్కు
2087,Norden::N,таввял,ఉత్తరదిక్కు
2088,Süden::N,åarjel,దక్షిణము
2089,Süden::N,oarjje,దక్షిణము
2090,Süden::N,lulli,దక్షిణము
2091,Süden::N,mäddi,దక్షిణము
2092,Süden::N,kesipieg'gâ,దక్షిణము
2093,Süden::N,saujj,దక్షిణము
2094,Süden::N,со̄а̄ййв,దక్షిణము
2095,Westen::N,jillie,పడమర
2096,Westen::N,alle,పడమర
2097,Westen::N,oarji,పడమర
2098,Westen::N,uár'ji,పడమర
2099,Westen::N,viõstâr,పడమర
2100,Westen::N,вуэрьял,పడమర
2101,Osten::N,luvlie,తూర్పు
2102,Osten::N,lulle,తూర్పు
2103,Osten::N,nuorta,తూర్పు
2104,Osten::N,nuor'ttâ,తూర్పు
2105,Osten::N,nuõrti,తూర్పు
2106,Osten::N,нуҏҏьт,తూర్పు
2107,Holz::N,moere,కొయ్య
2108,Holz::N,muorra,కొయ్య
2109,Holz::N,muorra,కొయ్య
2110,Holz::N,muoṛâ,కొయ్య
2111,Holz::N,muõrr,కొయ్య
2112,Holz::N,мӯрр,కొయ్య
2113,Brett::N,fealloe,పలక
2114,Brett::N,fiello,పలక
2115,Brett::N,lávdi,పలక
2116,Brett::N,lyev'di,పలక
2117,Brett::N,lu´vdd,పలక
2118,Brett::N,лаййт,పలక
2119,Platte::N,spaagkoe,పలక
2120,Platte::N,skierro,పలక
2121,Platte::N,skearru,పలక
2122,Platte::N,ráptu,పలక
2123,Platte::N,ка̄ррьт,పలక
2124,Stütze::N,dovtege,వాల్సేడ్లు
2125,Stütze::N,dåarjege,వాల్సేడ్లు
2126,Stütze::N,tsagge,వాల్సేడ్లు
2127,Stütze::N,nihta,వాల్సేడ్లు
2128,Stütze::N,duvdda,వాల్సేడ్లు
2129,Stütze::N,caggi,వాల్సేడ్లు
2130,Stütze::N,cagge,వాల్సేడ్లు
2131,Stütze::N,cõgldõk,వాల్సేడ్లు
2132,Stütze::N,стуэлльп,వాల్సేడ్లు
2133,Stange::N,staavra,స్తంభము
2134,Stange::N,stággo,స్తంభము
2135,Stange::N,hålggå,స్తంభము
2136,Stange::N,stávrá,స్తంభము
2137,Stange::N,stággu,స్తంభము
2138,Stange::N,čuálgui,స్తంభము
2139,Stange::N,kaŋgg,స్తంభము
2140,Stange::N,кэ̄ллт,స్తంభము
2141,Stange::N,пе̄лльк,స్తంభము
2142,Stock::N,galte,కఱ్ఱ
2143,Stock::N,klåbpoe,కఱ్ఱ
2144,Stock::N,soabbe,కఱ్ఱ
2145,Stock::N,soabbi,కఱ్ఱ
2146,Stock::N,suáb'bi,కఱ్ఱ
2147,Stock::N,suä´b'b,కఱ్ఱ
2148,Stock::N,суэммьп,కఱ్ఱ
2149,Stab::N,klaahka,కఱ్ఱ
2150,Stab::N,soabbe,కఱ్ఱ
2151,Stab::N,soabbi,కఱ్ఱ
2152,Stab::N,suáb'bi,కఱ్ఱ
2153,Stab::N,suä´b'b,కఱ్ఱ
2154,Stab::N,суэммьп,కఱ్ఱ
2155,Rohr::N,gïrse,గొట్టము
2156,Rohr::N,båhttså,గొట్టము
2157,Rohr::N,bohcci,గొట్టము
2158,Rohr::N,poccee,గొట్టము
2159,Rohr::N,puu´lčiǩ,గొట్టము
2160,Rohr::N,туррьп,గొట్టము
2161,Haus::N,ståapoe,ఇల్లు
2162,Haus::N,goahte,ఇల్లు
2163,Haus::N,stohpu,ఇల్లు
2164,Haus::N,tááḷu,ఇల్లు
2165,Haus::N,tääll,ఇల్లు
2166,Haus::N,пэ̄ҏҏт,ఇల్లు
2167,Heim::N,hïejme,స్వగృహము
2168,Heim::N,viesso,స్వగృహము
2169,Heim::N,ruoktu,స్వగృహము
2170,Heim::N,päikki,స్వగృహము
2171,Heim::N,päi´ǩǩ,స్వగృహము
2172,Heim::N,пэ̄ҏҏт,స్వగృహము
2173,Ofen::N,vuebnie,పొయ్యి
2174,Ofen::N,vuodná,పొయ్యి
2175,Ofen::N,vuobnne,పొయ్యి
2176,Ofen::N,uvdna,పొయ్యి
2177,Ofen::N,uvnâ,పొయ్యి
2178,Ofen::N,ǩiiuǥân,పొయ్యి
2179,Ofen::N,пе̄ххц,పొయ్యి
2180,Ofen::N,кыввкан,పొయ్యి
2181,Fußboden::N,guelpie,నేల
2182,Fußboden::N,guolbbe,నేల
2183,Fußboden::N,láhtti,నేల
2184,Fußboden::N,šalde,నేల
2185,Fußboden::N,šâ´ldd,నేల
2186,Fußboden::N,шалльт,నేల
2187,Tisch::N,buertie,మేజా
2188,Tisch::N,bievdde,మేజా
2189,Tisch::N,beavdi,మేజా
2190,Tisch::N,pevdi,మేజా
2191,Tisch::N,på´rdd,మేజా
2192,Tisch::N,stue´ll,మేజా
2193,Tisch::N,туэлль,మేజా
2194,Stuhl::N,stovle,కుర్చీ
2195,Stuhl::N,ståvllå,కుర్చీ
2196,Stuhl::N,stuollu,కుర్చీ
2197,Stuhl::N,stovli,కుర్చీ
2198,Stuhl::N,stuu´l,కుర్చీ
2199,Stuhl::N,стула,కుర్చీ
2200,Wiege::N,gïerhkeme,ఉయ్యాల
2201,Wiege::N,vuoggo,ఉయ్యాల
2202,Wiege::N,geaŧŧu,ఉయ్యాల
2203,Wiege::N,geaktu,ఉయ్యాల
2204,Wiege::N,gietkka,ఉయ్యాల
2205,Wiege::N,kiäh'tu,ఉయ్యాల
2206,Wiege::N,vogga,ఉయ్యాల
2207,Wiege::N,кӣткэм,ఉయ్యాల
2208,Bett::N,seangkoe,పడక
2209,Bett::N,seangkoe,మంచం
2210,Bett::N,sæŋŋga,పడక
2211,Bett::N,sæŋŋga,మంచం
2212,Bett::N,seaŋga,పడక
2213,Bett::N,seaŋga,మంచం
2214,Bett::N,seŋgâ,పడక
2215,Bett::N,seŋgâ,మంచం
2216,Bett::N,sââ´jj,పడక
2217,Bett::N,sââ´jj,మంచం
2218,Bett::N,вуэдтӭмсайй,పడక
2219,Bett::N,вуэдтӭмсайй,మంచం
2220,Regal::N,hælla,అటక
2221,Regal::N,hilldo,అటక
2222,Regal::N,hildu,అటక
2223,Regal::N,ildee,అటక
2224,Regal::N,i´lddi,అటక
2225,Regal::N,ылльтэ,అటక
2226,Kiste::N,aeskie,వెట్టె
2227,Kiste::N,kássa,వెట్టె
2228,Kiste::N,kássa,వెట్టె
2229,Kiste::N,árkku,వెట్టె
2230,Kiste::N,ču´ǩǩ,వెట్టె
2231,Kiste::N,чуххьк,వెట్టె
2232,Fenster::N,klaase,కిటికి
2233,Fenster::N,vinndek,కిటికి
2234,Fenster::N,láse,కిటికి
2235,Fenster::N,laasâ,కిటికి
2236,Fenster::N,ikkân,కిటికి
2237,Fenster::N,эххкан,కిటికి
2238,Tür::N,okse,ద్వారము
2239,Tür::N,uksa,ద్వారము
2240,Tür::N,uksa,ద్వారము
2241,Tür::N,uksâ,ద్వారము
2242,Tür::N,uhss,ద్వారము
2243,Tür::N,уккс,ద్వారము
2244,Tor::N,okse,ద్వారము
2245,Tor::N,pårttå,ద్వారము
2246,Tor::N,uksa,ద్వారము
2247,Tor::N,poarta,ద్వారము
2248,Tor::N,porttâ,ద్వారము
2249,Tor::N,uustõk,ద్వారము
2250,Tor::N,čuâlluhss,ద్వారము
2251,Tor::N,уккс,ద్వారము
2252,Zaun::N,haakene,కంచె
2253,Zaun::N,jerra,కంచె
2254,Zaun::N,gárdde,కంచె
2255,Zaun::N,áidi,కంచె
2256,Zaun::N,äiđi,కంచె
2257,Zaun::N,äidd,కంచె
2258,Zaun::N,čuâll,కంచె
2259,Zaun::N,а̄ййт,కంచె
2260,Dach::N,rehpie,ఇంటివైకప్పు
2261,Dach::N,dæhkko,ఇంటివైకప్పు
2262,Dach::N,gáhttu,ఇంటివైకప్పు
2263,Dach::N,káttu,ఇంటివైకప్పు
2264,Dach::N,laakk,ఇంటివైకప్పు
2265,Dach::N,пэ̄ҏҏтэ̄ля,ఇంటివైకప్పు
2266,Dach::N,кры̄ша,ఇంటివైకప్పు
2267,Leiter::N,raajtere,నిచ్చెన
2268,Leiter::N,tjajmos,నిచ్చెన
2269,Leiter::N,boagos,నిచ్చెన
2270,Leiter::N,ráidalas,నిచ్చెన
2271,Leiter::N,raidlâs,నిచ్చెన
2272,Leiter::N,лествец,నిచ్చెన
2273,Besen::N,saehpie,చీపురుకట్ట
2274,Besen::N,gaerpene,చీపురుకట్ట
2275,Besen::N,njáman,చీపురుకట్ట
2276,Besen::N,luvdá,చీపురుకట్ట
2277,Besen::N,luvdá,చీపురుకట్ట
2278,Besen::N,västt,చీపురుకట్ట
2279,Besen::N,ва̄сст,చీపురుకట్ట
2280,Spaten::N,gåajvoe,పాఱ
2281,Spaten::N,spádá,పాఱ
2282,Spaten::N,goajvvo,పాఱ
2283,Spaten::N,goaivu,పాఱ
2284,Spaten::N,kuái'vu,పాఱ
2285,Spaten::N,kuäivv,పాఱ
2286,Spaten::N,куаййв,పాఱ
2287,Schaufel::N,gåajvoe,పాఱ
2288,Schaufel::N,gåjvun,పాఱ
2289,Schaufel::N,goajvvo,పాఱ
2290,Schaufel::N,goaivu,పాఱ
2291,Schaufel::N,kuái'vu,పాఱ
2292,Schaufel::N,kuäivv,పాఱ
2293,Schaufel::N,куаййв,పాఱ
2294,Gabel::N,tjåagka,ముండ్లగరిటె
2295,Gabel::N,gáffil,ముండ్లగరిటె
2296,Gabel::N,káffal,ముండ్లగరిటె
2297,Gabel::N,kaahvâl,ముండ్లగరిటె
2298,Gabel::N,velkk,ముండ్లగరిటె
2299,Gabel::N,а̄лльс,ముండ్లగరిటె
2300,Löffel::N,buste,గరిటె
2301,Löffel::N,bassti,గరిటె
2302,Löffel::N,baste,గరిటె
2303,Löffel::N,pastem,గరిటె
2304,Löffel::N,pâ´sttem,గరిటె
2305,Löffel::N,пасьтэмь,గరిటె
2306,Messer::N,nejpie,కత్తి
2307,Messer::N,nijbbe,కత్తి
2308,Messer::N,niibi,కత్తి
2309,Messer::N,nijbe,కత్తి
2310,Messer::N,nei´bb,కత్తి
2311,Messer::N,ныййп,కత్తి
2312,Nagel::N,spæjhkere,మేకు
2313,Nagel::N,spiger,మేకు
2314,Nagel::N,návlle,మేకు
2315,Nagel::N,spiikkár,మేకు
2316,Nagel::N,spijkkár,మేకు
2317,Nagel::N,näu´ll,మేకు
2318,Nagel::N,на̄ввьл,మేకు
2319,Netz::N,viermie,వల
2320,Netz::N,viermme,వల
2321,Netz::N,næhtta,వల
2322,Netz::N,fierbmi,వల
2323,Netz::N,viermi,వల
2324,Netz::N,säi´mm,వల
2325,Netz::N,нӯжхьт,వల
2326,Haken::N,kruehkie,కొక్కెము
2327,Haken::N,ruohkke,కొక్కెము
2328,Haken::N,vagge,కొక్కెము
2329,Haken::N,roahkki,కొక్కెము
2330,Haken::N,faggi,కొక్కెము
2331,Haken::N,kuák'ki,కొక్కెము
2332,Haken::N,kuä´ǩ'ǩ,కొక్కెము
2333,Haken::N,ва̄ӈӈк,కొక్కెము
2334,Haken::N,куэххьк,కొక్కెము
2335,Griff::N,rehpie,పిడి
2336,Griff::N,taatje,పిడి
2337,Griff::N,gavlla,పిడి
2338,Griff::N,guottáldahka,పిడి
2339,Griff::N,geavja,పిడి
2340,Griff::N,novdâ,పిడి
2341,Griff::N,nõđđ,పిడి
2342,Griff::N,kå´ǧǧ,పిడి
2343,Griff::N,нэ̄дт,పిడి
2344,Schloss::N,laesie,తాళము
2345,Schloss::N,lássa,తాళము
2346,Schloss::N,lohkka,తాళము
2347,Schloss::N,lukkâ,తాళము
2348,Schloss::N,lokk,తాళము
2349,Schloss::N,ло̄ххк,తాళము
2350,Bild::N,guvvie,చిత్రము
2351,Bild::N,gåvvå,చిత్రము
2352,Bild::N,govva,చిత్రము
2353,Bild::N,koṿe,చిత్రము
2354,Bild::N,kartt,చిత్రము
2355,Bild::N,картина,చిత్రము
2356,Figur::N,guvvie,రూపము
2357,Figur::N,gåvos,రూపము
2358,Figur::N,figuvrra,రూపము
2359,Figur::N,figuvra,రూపము
2360,Figur::N,kovos,రూపము
2361,Figur::N,kuâŋas,రూపము
2362,Puppe::N,dåahka,బొమ్మ
2363,Puppe::N,dåhkko,బొమ్మ
2364,Puppe::N,doahkko,బొమ్మ
2365,Puppe::N,dohkká,బొమ్మ
2366,Puppe::N,duhkká,బొమ్మ
2367,Puppe::N,kuuhlaž,బొమ్మ
2368,Puppe::N,кукла,బొమ్మ
2369,Beutel::N,voessetje,సంచి
2370,Beutel::N,påvsså,సంచి
2371,Beutel::N,seahkaš,సంచి
2372,Beutel::N,bursa,సంచి
2373,Beutel::N,guhkkár,సంచి
2374,Beutel::N,čooṿâs,సంచి
2375,Beutel::N,siâk'k,సంచి
2376,Beutel::N,kå´ššel,సంచి
2377,Beutel::N,ве̄ҏҏц,సంచి
2378,Bündel::N,paantje,మూట
2379,Bündel::N,buduk,మూట
2380,Bündel::N,gurppe,మూట
2381,Bündel::N,gihppu,మూట
2382,Bündel::N,kiäs'tu,మూట
2383,Bündel::N,šnâpp,మూట
2384,Bündel::N,пуччк,మూట
2385,Tasche::N,veaskoe,సంచి
2386,Tasche::N,væssko,సంచి
2387,Tasche::N,lávkka,సంచి
2388,Tasche::N,lávka,సంచి
2389,Tasche::N,seahkka,సంచి
2390,Tasche::N,lavkkâ,సంచి
2391,Tasche::N,laukk,సంచి
2392,Tasche::N,суӎӎьк,సంచి
2393,Tasche::N,ло̄а̄ффк,సంచి
2394,Eimer::N,bæhtoe,చేద
2395,Eimer::N,skiello,చేద
2396,Eimer::N,skállu,చేద
2397,Eimer::N,eebir,చేద
2398,Eimer::N,skääll,చేద
2399,Eimer::N,е̄мьперь,చేద
2400,Deckel::N,luehkie,మూత
2401,Deckel::N,låhkke,మూత
2402,Deckel::N,lohkki,మూత
2403,Deckel::N,lokke,మూత
2404,Deckel::N,lå´ǩǩ,మూత
2405,Deckel::N,ко̄а̄ххтнэсс,మూత
2406,Geschirr::N,lihtie,వంటకాలు
2407,Geschirr::N,lihte,వంటకాలు
2408,Geschirr::N,lihtit,వంటకాలు
2409,Geschirr::N,litte,వంటకాలు
2410,Geschirr::N,kärldõk,వంటకాలు
2411,Geschirr::N,ка̄ррь,వంటకాలు
2412,Sack::N,voesse,గోనెసంచి
2413,Sack::N,vuossa,గోనెసంచి
2414,Sack::N,seahkka,గోనెసంచి
2415,Sack::N,sekkâ,గోనెసంచి
2416,Sack::N,siâk'k,గోనెసంచి
2417,Sack::N,ве̄ҏҏц,గోనెసంచి
2418,Tasse::N,guksie,గిన్నె
2419,Tasse::N,gåhppå,గిన్నె
2420,Tasse::N,gohppu,గిన్నె
2421,Tasse::N,pollo,గిన్నె
2422,Tasse::N,kopp,గిన్నె
2423,Tasse::N,на̄ххьп,గిన్నె
2424,Topf::N,baetie,కుండ
2425,Topf::N,krovhte,కుండ
2426,Topf::N,rujtta,కుండ
2427,Topf::N,giebbme,కుండ
2428,Topf::N,báhti,కుండ
2429,Topf::N,gievdni,కుండ
2430,Topf::N,pääti,కుండ
2431,Topf::N,kruâitt,కుండ
2432,Topf::N,кӣммьн,కుండ
2433,Kessel::N,giebnie,నీరుకాచుపాత్ర
2434,Kessel::N,skallo,నీరుకాచుపాత్ర
2435,Kessel::N,giebbme,నీరుకాచుపాత్ర
2436,Kessel::N,gieđbmi,నీరుకాచుపాత్ర
2437,Kessel::N,kiem'ni,నీరుకాచుపాత్ర
2438,Kessel::N,ǩie´mnn,నీరుకాచుపాత్ర
2439,Kessel::N,кӣммьн,నీరుకాచుపాత్ర
2440,Essen::N,åesie,ఆహారము
2441,Essen::N,beapmoe,ఆహారము
2442,Essen::N,biebbmo,ఆహారము
2443,Essen::N,borramuš,ఆహారము
2444,Essen::N,purrâmâš,ఆహారము
2445,Essen::N,porrmõš,ఆహారము
2446,Essen::N,по̄ррмушш,ఆహారము
2447,Nahrung::N,beapmoe,ఆహారము
2448,Nahrung::N,biebbmo,ఆహారము
2449,Nahrung::N,biebmu,ఆహారము
2450,Nahrung::N,purrâmâš,ఆహారము
2451,Nahrung::N,porrmõš,ఆహారము
2452,Nahrung::N,по̄ррмушш,ఆహారము
2453,Speise::N,beapmoe,ఆహారము
2454,Speise::N,biebbmo,ఆహారము
2455,Speise::N,biebmu,ఆహారము
2456,Speise::N,määlis,ఆహారము
2457,Speise::N,aasâs,ఆహారము
2458,Speise::N,porrmõš,ఆహారము
2459,Speise::N,по̄ррмушш,ఆహారము
2460,Fleisch::N,bearkoe,మాంసము
2461,Fleisch::N,oadtje,మాంసము
2462,Fleisch::N,bierggo,మాంసము
2463,Fleisch::N,biergu,మాంసము
2464,Fleisch::N,uáž'ži,మాంసము
2465,Fleisch::N,vuä´ǯ'ǯ,మాంసము
2466,Fleisch::N,вуэннч,మాంసము
2467,Getreide::N,gernie,ధాన్యము
2468,Getreide::N,gårnne,ధాన్యము
2469,Getreide::N,gordni,ధాన్యము
2470,Getreide::N,valje,ధాన్యము
2471,Getreide::N,ле̄ййп,ధాన్యము
2472,Brei::N,kraavhtse,గుజ్జు
2473,Brei::N,ráktsa,గుజ్జు
2474,Brei::N,buvru,గుజ్జు
2475,Brei::N,suoḥâd,గుజ్జు
2476,Brei::N,hutt,గుజ్జు
2477,Brei::N,уххт,గుజ్జు
2478,Brot::N,gaahkoe,రొట్టె
2479,Brot::N,lájbbe,రొట్టె
2480,Brot::N,stummpa,రొట్టె
2481,Brot::N,láibi,రొట్టె
2482,Brot::N,gáhkku,రొట్టె
2483,Brot::N,leibi,రొట్టె
2484,Brot::N,lei´bb,రొట్టె
2485,Brot::N,ле̄ййп,రొట్టె
2486,Scheibe::N,snaejrie,బద్ద
2487,Scheibe::N,sárdde,బద్ద
2488,Scheibe::N,vajahas,బద్ద
2489,Scheibe::N,časkkis,బద్ద
2490,Scheibe::N,ča'skes,బద్ద
2491,Scheibe::N,ku´sǩǩ,బద్ద
2492,Scheibe::N,кусськ,బద్ద
2493,Fett::N,buejtie,క్రొవ్వు
2494,Fett::N,vuodja,క్రొవ్వు
2495,Fett::N,buoidi,క్రొవ్వు
2496,Fett::N,pyei'di,క్రొవ్వు
2497,Fett::N,puõi´dd,క్రొవ్వు
2498,Fett::N,пуййт,క్రొవ్వు
2499,Butter::N,voeje,వెన్న
2500,Butter::N,vuodja,వెన్న
2501,Butter::N,vuodja,వెన్న
2502,Butter::N,vuojâ,వెన్న
2503,Butter::N,vuõjj,వెన్న
2504,Butter::N,вӯйй,వెన్న
2505,Öl::N,ålja,నూనె
2506,Öl::N,ulljo,నూనె
2507,Öl::N,oalljo,నూనె
2508,Öl::N,olju,నూనె
2509,Öl::N,oljo,నూనె
2510,Öl::N,vuõjj,నూనె
2511,Öl::N,вӯйй,నూనె
2512,Salz::N,saelhtie,ఉప్పు
2513,Salz::N,sállte,ఉప్పు
2514,Salz::N,sálti,ఉప్పు
2515,Salz::N,sältti,ఉప్పు
2516,Salz::N,sä´ltt,ఉప్పు
2517,Salz::N,сӯлль,ఉప్పు
2518,Suppe::N,joptse,చారు
2519,Suppe::N,jupptsa,చారు
2520,Suppe::N,málli,చారు
2521,Suppe::N,määḷi,చారు
2522,Suppe::N,lieṃâ,చారు
2523,Suppe::N,liõmm,చారు
2524,Suppe::N,лӣмм,చారు
2525,Honig::N,hååneske,తెనె
2526,Honig::N,meda,తెనె
2527,Honig::N,miehta,తెనె
2528,Honig::N,mietâ,తెనె
2529,Honig::N,miõtt,తెనె
2530,Honig::N,мӣдт,తెనె
2531,Milch::N,mielhkie,పాలు
2532,Milch::N,mielkke,పాలు
2533,Milch::N,mielki,పాలు
2534,Milch::N,miel'kki,పాలు
2535,Milch::N,mie´lǩǩ,పాలు
2536,Milch::N,ма̄ййт,పాలు
2537,Tee::N,löövje,తేనీరు
2538,Tee::N,tedja,తేనీరు
2539,Tee::N,deadju,తేనీరు
2540,Tee::N,čee,తేనీరు
2541,Tee::N,teej̣â,తేనీరు
2542,Tee::N,čee,తేనీరు
2543,Tee::N,чайй,తేనీరు
2544,Leder::N,hovre,బాగుచేసివతోలు
2545,Leder::N,sassne,బాగుచేసివతోలు
2546,Leder::N,náhkki,బాగుచేసివతోలు
2547,Leder::N,leaira,బాగుచేసివతోలు
2548,Leder::N,čevđi,బాగుచేసివతోలు
2549,Leder::N,čåu´dd,బాగుచేసివతోలు
2550,Leder::N,на̄ххьк,బాగుచేసివతోలు
2551,Wolle::N,ålloe,ఉన్ని
2552,Wolle::N,hullo,ఉన్ని
2553,Wolle::N,ullu,ఉన్ని
2554,Wolle::N,ullo,ఉన్ని
2555,Wolle::N,oll,ఉన్ని
2556,Wolle::N,улл,ఉన్ని
2557,Stoff::N,tyjje,బట్ట
2558,Stoff::N,gápptás,బట్ట
2559,Stoff::N,stoaffa,బట్ట
2560,Stoff::N,ávnnas,బట్ట
2561,Stoff::N,käägus,బట్ట
2562,Stoff::N,aaunâs,బట్ట
2563,Stoff::N,лыййн,బట్ట
2564,Nadel::N,naaloe,సూది
2565,Nadel::N,nállo,సూది
2566,Nadel::N,nállu,సూది
2567,Nadel::N,nááḷu,సూది
2568,Nadel::N,neu´ll,సూది
2569,Nadel::N,нӣввьл,సూది
2570,Faden::N,laejkie,దారము
2571,Faden::N,hárppo,దారము
2572,Faden::N,árpu,దారము
2573,Faden::N,läigi,దారము
2574,Faden::N,lääi´j,దారము
2575,Faden::N,сӯнн,దారము
2576,Knopf::N,balhka,బొత్తాము
2577,Knopf::N,boallo,బొత్తాము
2578,Knopf::N,boallu,బొత్తాము
2579,Knopf::N,puál'lu,బొత్తాము
2580,Knopf::N,puäll,బొత్తాము
2581,Knopf::N,пуалл,బొత్తాము
2582,Knoten::N,tjoelme,ముడి
2583,Knoten::N,tjuolmma,ముడి
2584,Knoten::N,čuolbma,ముడి
2585,Knoten::N,čuol'mâ,ముడి
2586,Knoten::N,čuõlmm,ముడి
2587,Knoten::N,чӯллм,ముడి
2588,Farbe::N,klaerie,రంగు
2589,Farbe::N,ivnne,రంగు
2590,Farbe::N,bájnno,రంగు
2591,Farbe::N,mola,రంగు
2592,Farbe::N,fearga,రంగు
2593,Farbe::N,maalâ,రంగు
2594,Farbe::N,páinu,రంగు
2595,Farbe::N,kälkk,రంగు
2596,Farbe::N,по̄а̄ййн,రంగు
2597,Kleidung::N,tyjje,బట్టలు
2598,Kleidung::N,gárvvo,బట్టలు
2599,Kleidung::N,bivttas,బట్టలు
2600,Kleidung::N,piivtâs,బట్టలు
2601,Kleidung::N,pivoh,బట్టలు
2602,Kleidung::N,piiutâs,బట్టలు
2603,Kleidung::N,о̄а̄з,బట్టలు
2604,Hemd::N,sjåarhtoe,చొక్కాయ
2605,Hemd::N,skirtto,చొక్కాయ
2606,Hemd::N,báidi,చొక్కాయ
2607,Hemd::N,päiđi,చొక్కాయ
2608,Hemd::N,päidd,చొక్కాయ
2609,Hemd::N,па̄ййт,చొక్కాయ
2610,Kragen::N,döörhke,మాల
2611,Kragen::N,tjiebet,మాల
2612,Kragen::N,tjehpuris,మాల
2613,Kragen::N,čeabet,మాల
2614,Kragen::N,kráva,మాల
2615,Kragen::N,siä'pulâs,మాల
2616,Kragen::N,seäp'plõs,మాల
2617,Kragen::N,ко̄а̄влас,మాల
2618,Ärmel::N,sissie,చొక్కాయచెయ్యి
2619,Ärmel::N,sasse,చొక్కాయచెయ్యి
2620,Ärmel::N,soadji,చొక్కాయచెయ్యి
2621,Ärmel::N,suájá,చొక్కాయచెయ్యి
2622,Ärmel::N,suäjj,చొక్కాయచెయ్యి
2623,Ärmel::N,суэйй,చొక్కాయచెయ్యి
2624,Hose::N,måvhka,ఇజారు
2625,Hose::N,båkså,ఇజారు
2626,Hose::N,buvssat,ఇజారు
2627,Hose::N,puuvsah,ఇజారు
2628,Hose::N,puus,ఇజారు
2629,Hose::N,пукс,ఇజారు
2630,Hose::N,ко̄а̄дтӭ,ఇజారు
2631,Gürtel::N,juvvie,పటకా
2632,Gürtel::N,beelhte,పటకా
2633,Gürtel::N,avve,పటకా
2634,Gürtel::N,getsam,పటకా
2635,Gürtel::N,boagán,పటకా
2636,Gürtel::N,pooṿij,పటకా
2637,Gürtel::N,puäǥǥanj,పటకా
2638,Gürtel::N,эвв,పటకా
2639,Mütze::N,tjohpe,టోపి
2640,Mütze::N,gahper,టోపి
2641,Mütze::N,gahpir,టోపి
2642,Mütze::N,kappeer,టోపి
2643,Mütze::N,keä´p'per,టోపి
2644,Mütze::N,кабперь,టోపి
2645,Schuh::N,gaamege,పాదరక్ష
2646,Schuh::N,gáma,పాదరక్ష
2647,Schuh::N,skuovva,పాదరక్ష
2648,Schuh::N,gáma,పాదరక్ష
2649,Schuh::N,kaamâ,పాదరక్ష
2650,Schuh::N,kaammi,పాదరక్ష
2651,Schuh::N,камаша,పాదరక్ష
2652,Stiefel::N,steeblege,బూటు
2653,Stiefel::N,stiebil,బూటు
2654,Stiefel::N,sáhpis,బూటు
2655,Stiefel::N,sáppat,బూటు
2656,Stiefel::N,steevvil,బూటు
2657,Stiefel::N,sa´ppi,బూటు
2658,Stiefel::N,са̄ххпе,బూటు
2659,Ring::N,rïngke,ఉంగరము
2660,Ring::N,suormas,ఉంగరము
2661,Ring::N,suorpmas,ఉంగరము
2662,Ring::N,suormâs,ఉంగరము
2663,Ring::N,suõrmâs,ఉంగరము
2664,Ring::N,сӯрмас,ఉంగరము
2665,Band::N,baante,నాడా
2666,Band::N,bádde,నాడా
2667,Band::N,báddi,నాడా
2668,Band::N,päddi,నాడా
2669,Band::N,liântt,నాడా
