,Concept_ID,hi,hr
773,Leine::N,रस्सी,uzica
774,Decke::N,रज़ाई,ćebe
775,Decke::N,रज़ाई,pokrivač
776,Kissen::N,तकिया,jastuk
777,Kissen::N,गाद्दा,jastuk
778,Tuch::N,रूमाल,rubac
779,Tuch::N,रूमाल,marama
780,Tuch::N,वस्त्र,rubac
781,Tuch::N,वस्त्र,marama
782,Handtuch::N,अँगोछा,ručnik
783,Kraft::N,ज़ोर,snaga
784,Kraft::N,शक्ति,snaga
785,Stärke::N,बल,jakost
786,Stärke::N,ताक़त,jakost
787,Gesundheit::N,स्वास्थ्य,zdravlje
788,Gesundheit::N,तंदुरुस्ती,zdravlje
789,Krankheit::N,रोग,bolest
790,Krankheit::N,बीमारी,bolest
791,Schmerz::N,दर्द,bol
792,Schmerz::N,पीड़ा,bol
793,Wunde::N,घाव,rana
794,Wunde::N,ज़ख़्म,rana
795,Fieber::N,ज्वर,groznica
796,Fieber::N,बुख़ार,groznica
797,Arznei::N,दवा,lijek
798,Arznei::N,औषाधि,lijek
799,Brücke::N,पुल,most
800,Brücke::N,पुल,ćuprija
801,Brücke::N,सेतु,most
802,Brücke::N,सेतु,ćuprija
803,Brunnen::N,कुआँ,bunar
804,Brunnen::N,कुआँ,zdenac
805,Weide::N,चरागाह,paša
806,Weide::N,चरागाह,pašnjak
807,Pfad::N,पथ,staza
808,Pfad::N,पगडंडी,staza
809,Weg::N,मार्ग,put
810,Straße::N,राह,drum
811,Straße::N,राह,cesta
812,Straße::N,रास्ता,drum
813,Straße::N,रास्ता,cesta
814,Dorf::N,गाँव,selo
815,Dorf::N,ग्राम,selo
816,Stadt::N,शहर,grad
817,Stadt::N,शहर,varoš
818,Brief::N,ख़त,list
819,Brief::N,ख़त,pismo
820,Brief::N,पत्र,list
821,Brief::N,पत्र,pismo
822,Brief::N,चिट्ठी,list
823,Brief::N,चिट्ठी,pismo
824,Buch::N,किताब,knjiga
825,Buch::N,पुस्तक,knjiga
826,Buchstabe::N,अक्षर,slovo
827,Zeitung::N,अख़बार,novine
828,Zeitung::N,समाचार-पत्र,novine
829,Leben::N,जीवन,život
830,Leben::N,ज़िंदगी,život
831,Tod::N,मौत,smrt
832,Tod::N,मृत्यु,smrt
833,Grab::N,क़ब्र,raka
834,Kirche::N,चर्च,crkva
835,Kirche::N,गिरजा,crkva
836,Sünde::N,पाप,grijeh
837,Sünde::N,गुनाह,grijeh
838,Gott::N,देव,bog
839,Gott::N,ईश्वर,bog
840,Arbeiter::N,मज़दूर,radnik
841,Chef::N,अध्यक्ष,šef
842,Meister::N,शिल्पज्ञ,majstor
843,Arzt::N,वैद्य,liječnik
844,Arzt::N,डॉक्टर,liječnik
845,Arzt::N,चिकित्सक,liječnik
846,Lehrer::N,शिक्षक,učitelj
847,Lehrer::N,अध्यापक,učitelj
848,Geld::N,धन,novac
849,Geld::N,पैसा,novac
850,Geschäft::N,सौदा,posao
851,Geschäft::N,सौदा,trgovina
852,Geschäft::N,व्यापार,posao
853,Geschäft::N,व्यापार,trgovina
854,Laden::N,दुकान,dućan
855,Preis::N,दाम,cijena
856,Preis::N,मूल्य,cijena
857,Ware::N,माल,roba
858,Ware::N,पण्य,roba
859,Nutzen::N,लाभ,korist
860,Nutzen::N,फ़ायदा,korist
861,Reichtum::N,धन,bogatstvo
862,Reichtum::N,दौलत,bogatstvo
863,Welt::N,विश्व,svijet
864,Welt::N,दुनिया,svijet
865,Land::N,देश,zemlja
866,Land::N,मुल्क,zemlja
867,Staat::N,राज्य,država
868,Staat::N,राष्ट्र,država
869,König::N,राजा,kralj
870,König::N,बादशाह,kralj
871,Macht::N,शासन,moć
872,Macht::N,शासन,vlast
873,Macht::N,सत्ता,moć
874,Macht::N,सत्ता,vlast
875,Grenze::N,सरहद,granica
876,Krieg::N,जंग,rat
877,Krieg::N,युद्ध,rat
878,Feind::N,शत्रु,neprijatelj
879,Feind::N,दुश्मन,neprijatelj
880,Gewalt::N,हिंसा,sila
881,Gewalt::N,हिंसा,nasilje
882,Kampf::N,लड़ाई,boj
883,Kampf::N,लड़ाई,borba
884,Kampf::N,संघर्ष,boj
885,Kampf::N,संघर्ष,borba
886,Bogen[Waffe]::N,कमान,luk
887,Pfeil::N,बान,strijela
888,Gewehr::N,बंदूक़,puška
889,Fehler::N,भूल,pogreška
890,Fehler::N,भूल,griješka
891,Fehler::N,ग़लती,pogreška
892,Fehler::N,ग़लती,griješka
893,Lüge::N,झूठ,laž
894,Lüge::N,असत्य,laž
895,Schaden::N,हानि,šteta
896,Schaden::N,नुक़सान,šteta
897,Unglück::N,मुसीबत,nesreća
898,Unglück::N,विपात्ति,nesreća
899,Schuld::N,दोष,krivnja
900,Schuld::N,क़सूर,krivnja
901,Alter::N,आयु,dob
902,Alter::N,उम्र,dob
903,Schluss::N,अंत,kraj
904,Schluss::N,अंत,konac
905,Schluss::N,समाप्ति,kraj
906,Schluss::N,समाप्ति,konac
907,Zeit::N,काल,doba
908,Zeit::N,काल,vrijeme
909,Zeit::N,वक़्त,doba
910,Zeit::N,वक़्त,vrijeme
911,Tag::N,दिन,dan
912,Tag::N,रोज़,dan
913,Morgen::N,सुबह,jutro
914,Mittag::N,दोपहर,podne
915,Mittag::N,मध्याह्न,podne
916,Abend::N,शाम,veče
917,Abend::N,शाम,večer
918,Abend::N,संध्या,veče
919,Abend::N,संध्या,večer
920,Nacht::N,रात,noć
921,Nacht::N,रात्रि,noć
922,Woche::N,हफ़्ता,sedmica
923,Monat::N,मास,mjesec
924,Monat::N,महीना,mjesec
925,Jahr::N,बरस,godina
926,Jahr::N,वर्ष,godina
927,Frühling::N,वसंत,proljeće
928,Sommer::N,गरमी,ljeto
929,Sommer::N,ग्रीष्म,ljeto
930,Herbst::N,शरत्,jesen
931,Herbst::N,पतझड़,jesen
932,Winter::N,जाड़ा,zima
933,Winter::N,सर्दियाँ,zima
934,Januar::N,जनवरी,januar
935,Januar::N,जनवरी,siječanj
936,Februar::N,फ़रवरी,veljača
937,Februar::N,फ़रवरी,februar
938,März::N,मार्च,mart
939,März::N,मार्च,ožujak
940,April::N,अप्रैल,april
941,April::N,अप्रैल,travanj
942,Mai::N,मई,maj
943,Mai::N,मई,svibanj
944,Juni::N,जून,juni
945,Juni::N,जून,lipanj
946,Juli::N,जुलाई,juli
947,Juli::N,जुलाई,srpanj
948,August::N,अगस्त,august
949,August::N,अगस्त,kolovoz
950,September::N,सितंबर,rujan
951,September::N,सितंबर,septembar
952,Oktober::N,अक्तूबर,oktobar
953,Oktober::N,अक्तूबर,listopad
954,November::N,नवंबर,studeni
955,November::N,नवंबर,novembar
956,Dezember::N,दिसंबर,prosinac
957,Montag::N,पीर,ponedjeljak
958,Montag::N,पीर,ponedjeljnik
959,Montag::N,सोमवार,ponedjeljak
960,Montag::N,सोमवार,ponedjeljnik
961,Dienstag::N,मंगलवार,utorak
962,Dienstag::N,मंगलवार,utornik
963,Mittwoch::N,बुधवार,srijeda
964,Donnerstag::N,गुरुवार,četvrtak
965,Donnerstag::N,बृहस्पतिवार,četvrtak
966,Freitag::N,शुक्रवार,petak
967,Samstag::N,सनीचर,subota
968,Samstag::N,शनिवार,subota
969,Sonntag::N,इतवार,nedjelja
970,Sonntag::N,रविवार,nedjelja
971,groß::A,बड़ा,velik
972,klein::A,कम,mali
973,klein::A,कम,malen
974,klein::A,छोटा,mali
975,klein::A,छोटा,malen
976,lang::A,लंबा,dug
977,lang::A,लंबा,dugačak
978,lang::A,दीर्घ,dug
979,lang::A,दीर्घ,dugačak
980,kurz::A,लधु,kratak
981,kurz::A,छोटा,kratak
982,breit::A,चौड़ा,širok
983,schmal::A,तंग,uski
984,schmal::A,तंग,uzak
985,schmal::A,सँकरा,uski
986,schmal::A,सँकरा,uzak
987,dicht::A,सघन,gust
988,dick[Gegenstand]::A,मोटा,debeo
989,dünn::A,महीन,tanak
990,dünn::A,बारीक,tanak
991,fein::A,कोमल,fin
992,fein::A,कोमल,tanak
993,fein::A,सूक्ष्म,fin
994,fein::A,सूक्ष्म,tanak
995,fest::A,दृढ़,čvrst
996,fest::A,मज़बूत,čvrst
997,flach::A,चपटा,ravan
998,flach::A,चपटा,plosnat
999,glatt::A,चौरस,gladak
1000,glatt::A,चिकना,gladak
1001,hart::A,कठोर,tvrd
1002,hart::A,सख़्त,tvrd
1003,weich::A,नरम,mek
1004,weich::A,नरम,mekan
1005,weich::A,मुलायम,mek
1006,weich::A,मुलायम,mekan
1007,rund::A,गोल,okrugao
1008,rund::A,वर्तुल,okrugao
1009,spitz::A,नुकीला,oštar
1010,spitz::A,नुकीला,šiljast
1011,scharf::A,पैना,oštar
1012,scharf::A,पैना,bridak
1013,stumpf::A,भोथरा,tup
1014,schwer::A,भारी,težak
1015,schwer::A,वज़नी,težak
1016,schön::A,सुंदर,krasan
1017,heiß::A,उष्ण,vruć
1018,warm::A,गरम,topao
1019,kalt::A,सर्द,hladan
1020,kühl::A,ठंडा,hladan
1021,frisch::A,तर,svjež
1022,frisch::A,ताज़ा,svjež
1023,feucht::A,नम,vlažan
1024,feucht::A,भीगा,vlažan
1025,nass::A,गीला,mokar
1026,trocken::A,सूखा,suh
1027,trocken::A,ख़ुश्क,suh
1028,voll::A,भरा,pun
1029,voll::A,पूरा,pun
1030,leer::A,ख़ाली,prazan
1031,offen::A,खुला,otvoren
1032,geschlossen::A,बंद,zatvoren
1033,sauber::A,साफ़,čist
1034,sauber::A,सुथरा,čist
1035,schmutzig::A,गंदा,nečist
1036,schmutzig::A,गंदा,blatan
1037,roh::A,कच्चा,sirov
1038,reif::A,पक्व,zreo
1039,reif::A,पक्का,zreo
1040,lecker::A,मज़ेदार,tečan
1041,lecker::A,मज़ेदार,ukusan
1042,lecker::A,स्वादिष्ट,tečan
1043,lecker::A,स्वादिष्ट,ukusan
1044,süß::A,मीठा,sladak
1045,bitter::A,कटु,gorak
1046,bitter::A,कड़वा,gorak
1047,sauer::A,खट्टा,kiseo
1048,hell::A,रोशन,vedar
1049,hell::A,रोशन,svijetao
1050,dunkel::A,अँधेरा,taman
1051,schwarz::A,काला,crn
1052,schwarz::A,स्याह,crn
1053,weiß::A,सफ़ेद,bio
1054,weiß::A,सफ़ेद,bijel
1055,rot::A,लाल,crven
1056,rot::A,सुर्ख़,crven
1057,gelb::A,पीला,žut
1058,gelb::A,ज़र्द,žut
1059,blau::A,नीला,plav
1060,blau::A,नीला,modar
1061,blau::A,आसमानी,plav
1062,blau::A,आसमानी,modar
1063,grün::A,हरा,zelen
1064,grau::A,धूसर,siv
1065,bunt::A,रंगीन,šaren
1066,bunt::A,बहुरंगा,šaren
1067,billig::A,सस्ता,jeftin
1068,teuer::A,महँगा,skup
1069,wertvoll::A,क़ीमती,vrijedan
1070,wertvoll::A,क़ीमती,dragocjen
1071,wertvoll::A,मूल्यवान्,vrijedan
1072,wertvoll::A,मूल्यवान्,dragocjen
1073,blind::A,अंधा,slijep
1074,taub::A,बहरा,gluh
1075,kräftig::A,ताक़तवर,snažan
1076,kräftig::A,शक्तिशाली,snažan
1077,stark::A,प्रबल,jak
1078,stark::A,प्रबल,snažan
1079,stark::A,बलवान्,jak
1080,stark::A,बलवान्,snažan
1081,schwach::A,कमज़ोर,slab
1082,fett::A,मोटा,pretio
1083,fett::A,मांसल,pretio
1084,schlank::A,पतला,vitak
1085,schlank::A,छरहरा,vitak
1086,hübsch::A,सुंदर,zgodan
1087,hübsch::A,ख़ूबसूरत,zgodan
1088,böse::A,पापी,zao
1089,böse::A,पापी,opak
1090,böse::A,दुष्ट,zao
1091,böse::A,दुष्ट,opak
1092,dumm::A,मूर्ख,glup
1093,dumm::A,बुद्धू,glup
1094,faul::A,आलसी,lijen
1095,faul::A,सुस्त,lijen
1096,fleißig::A,मेहनती,radin
1097,fleißig::A,मेहनती,marljiv
1098,fleißig::A,परिश्रमी,radin
1099,fleißig::A,परिश्रमी,marljiv
1100,geizig::A,कृपण,škrt
1101,geizig::A,कंजूस,škrt
1102,klug::A,समझदार,razborit
1103,klug::A,होशियार,razborit
1104,klug::A,अक़्लमंद,razborit
1105,geschickt::A,किशल,vješt
1106,lieb::A,प्रिय,drag
1107,lieb::A,प्यारा,drag
1108,lustig::A,हँसमुख,veseo
1109,lustig::A,ख़ुशदिल,veseo
1110,sanft::A,नम्र,blag
1111,hungrig::A,भूखा,gladan
1112,krank::A,बीमार,bolestan
1113,krank::A,अस्वस्थ,bolestan
1114,nackt::A,नग्न,nag
1115,traurig::A,उदास,tužan
1116,traurig::A,उदास,žalostan
1117,traurig::A,रंजीदा,tužan
1118,traurig::A,रंजीदा,žalostan
1119,lebendig::A,जीता,živ
1120,lebendig::A,ज़िंदा,živ
1121,gut::A,अच्छा,dobar
1122,schlecht::A,बुरा,loš
1123,schlecht::A,बुरा,rđav
1124,schlecht::A,ख़राब,loš
1125,schlecht::A,ख़राब,rđav
1126,richtig::A,ठीक,tačan
1127,richtig::A,ठीक,ispravan
1128,schlimm::A,बुरा,zao
1129,schlimm::A,बुरा,zločest
1130,schlimm::A,अप्रिय,zao
1131,schlimm::A,अप्रिय,zločest
1132,wahr::A,सच,istinit
1133,alt::A,पुराना,star
1134,neu::A,नया,nov
1135,ehemalig::A,भूतपूर्व,bivši
1136,alt[Lebewesen]::A,बूढ़ा,star
1137,alt[Lebewesen]::A,वृद्ध,star
1138,jung::A,जवान,mlad
1139,arm::A,ग़रीब,ubog
1140,arm::A,ग़रीब,siromašan
1141,reich::A,धनी,bogat
1142,reich::A,अमीर,bogat
1143,bekannt::A,मालूम,poznat
1144,berühmt::A,मशहूर,čuven
1145,berühmt::A,मशहूर,slavan
1146,berühmt::A,प्रसिद्ध,čuven
1147,berühmt::A,प्रसिद्ध,slavan
1148,fremd::A,विदेशी,tuđ
1149,fremd::A,विदेशी,stran
1150,fremd::A,अपरिचित,tuđ
1151,fremd::A,अपरिचित,stran
1152,verschieden::A,अलग,razan
1153,verschieden::A,अलग,različan
1154,verschieden::A,भिन्न,razan
1155,verschieden::A,भिन्न,različan
1156,nah::A,नज़दीकी,blizak
1157,fern::A,दूर,dalek
1158,fern::A,दूर,daljnji
1159,fern::A,दूरस्थ,dalek
1160,fern::A,दूरस्थ,daljnji
1161,linker::A,बायाँ,lijevi
1162,rechter::A,दायाँ,desni
1163,rechter::A,दाहिना,desni
1164,anderer::A,अन्य,drugi
1165,anderer::A,अन्य,drugačiji
1166,anderer::A,दूसरा,drugi
1167,anderer::A,दूसरा,drugačiji
1168,erster::A,पहला,prvi
1169,erster::A,प्रथम,prvi
1170,zweiter::A,दूसरा,drugi
1171,zweiter::A,द्वितीय,drugi
1172,dritter::A,तीसरा,treći
1173,letzter::A,अंतिम,zadnji
1174,letzter::A,आख़िरी,zadnji
1175,allein::ADV,तनहा,sam
1176,allein::ADV,अकेले,sam
1177,auf einmal::ADV,वक़्त में,istodobno
1178,zusammen::ADV,एक साथ,skupa
1179,zusammen::ADV,एक साथ,zajedno
1180,zusammen::ADV,साथ साथ,skupa
1181,zusammen::ADV,साथ साथ,zajedno
1182,lange::ADV,देर तक,dugo
1183,plötzlich::ADV,सहसा,naglo
1184,plötzlich::ADV,सहसा,iznenada
1185,plötzlich::ADV,अचानक,naglo
1186,plötzlich::ADV,अचानक,iznenada
1187,sofort::ADV,तुरंत,odmah
1188,später::ADV,बाद को,kasnije
1189,später::ADV,बाद में,kasnije
1190,jetzt::ADV,अब,sad
1191,jetzt::ADV,अब,sada
1192,jetzt::ADV,अभी,sad
1193,jetzt::ADV,अभी,sada
1194,heute::ADV,आज,danas
1195,morgen::ADV,कल,sutra
1196,bald::ADV,जल्दी,skoro
1197,bald::ADV,जल्दी,doskora
1198,dann::ADV,तब,zatim
1199,gestern::ADV,कल,juče
1200,gestern::ADV,कल,jučer
1201,einst::ADV,एक दिन,negda
1202,einst::ADV,एक दिन,nekada
1203,einst::ADV,पहले कभी,negda
1204,einst::ADV,पहले कभी,nekada
1205,damals::ADV,उस समय,tada
1206,damals::ADV,उस समय,onda
1207,damals::ADV,उन दिनों,tada
1208,damals::ADV,उन दिनों,onda
1209,danach::ADV,इसके बाद,poslije
1210,danach::ADV,इसके बाद,nakon toga
1211,danach::ADV,इसके पश्चात्,poslije
1212,danach::ADV,इसके पश्चात्,nakon toga
1213,vorher::ADV,पहले,prije
1214,vorher::ADV,पहले,prije toga
1215,vorher::ADV,पेशतर,prije
1216,vorher::ADV,पेशतर,prije toga
1217,zuerst::ADV,पहले,prvo
1218,zuerst::ADV,पहले,najprije
1219,einmal::ADV,एक बार,jednom
1220,einmal::ADV,एक बार,jedanput
1221,einmal::ADV,एक दफ़ा,jednom
1222,einmal::ADV,एक दफ़ा,jedanput
1223,manchmal::ADV,कभी कभी,katkad
1224,manchmal::ADV,कभी कभी,katkada
1225,oft::ADV,अक्सर,često
1226,immer::ADV,सदा,vazda
1227,immer::ADV,सदा,uvijek
1228,immer::ADV,हमेशा,vazda
1229,immer::ADV,हमेशा,uvijek
1230,niemals::ADV,कभी नहीं,nikad
1231,niemals::ADV,कभी नहीं,nikada
1232,niemals::ADV,कदापि नहीं,nikad
1233,niemals::ADV,कदापि नहीं,nikada
1234,hier::ADV,इधर,tu
1235,hier::ADV,इधर,ovdje
1236,hier::ADV,यहाँ,tu
1237,hier::ADV,यहाँ,ovdje
1238,hierhin::ADV,इधर को,amo
1239,hierhin::ADV,इधर को,ovamo
1240,hierhin::ADV,यहाँ को,amo
1241,hierhin::ADV,यहाँ को,ovamo
1242,von hier::ADV,यहाँ से,odavde
1243,dort::ADV,उधर,ondje
1244,dort::ADV,वहाँ,ondje
1245,dorthin::ADV,उधर को,onamo
1246,dorthin::ADV,वहाँ को,onamo
1247,geradeaus::ADV,सीधे,ravno
1248,vorwärts::ADV,आगे,naprijed
1249,vorwärts::ADV,आगे को,naprijed
1250,rückwärts::ADV,पीछे को,natrag
1251,zurück::ADV,वापस,nazad
1252,zurück::ADV,वापस,natrag
1253,unten::ADV,नीचे,dolje
1254,hinab::ADV,नीचे को,nizbrdo
1255,oben::ADV,ऊपर,gore
1256,hinauf::ADV,ऊपर को,uzbrdo
1257,überall::ADV,हर जगह,svuda
1258,überall::ADV,हर जगह,svagdje
1259,überall::ADV,हर स्थान,svuda
1260,überall::ADV,हर स्थान,svagdje
1261,nicht::ADV,न,ne
1262,nicht::ADV,नहीं,ne
1263,ein wenig::ADV,कुछ,malo
1264,ein wenig::ADV,ज़रा,malo
1265,ein wenig::ADV,थोड़ा,malo
1266,kaum::ADV,लगभग नहीं,tek
1267,kaum::ADV,लगभग नहीं,jedva
1268,kaum::ADV,बराबर नहीं,tek
1269,kaum::ADV,बराबर नहीं,jedva
1270,sehr::ADV,बहुत,jako
1271,sehr::ADV,बहुत,veoma
1272,so::ADV,ऐसा,tako
1273,so::ADV,ऐसा,ovako
1274,noch::ADV,अभी तक,još
1275,nur::ADV,केवल,samo
1276,nur::ADV,सिर्फ़,samo
1277,schon::ADV,चुकना,već
1278,wieder::ADV,फिर,opet
1279,wieder::ADV,फिर,ponovo
1280,wieder::ADV,दुबारा,opet
1281,wieder::ADV,दुबारा,ponovo
1282,vergebens::ADV,व्यर्थ,uzalud
1283,vergebens::ADV,व्यर्थ,zabadava
1284,vor::PRP,के आगे,pred
1285,vor::PRP,के आगे,ispred
1286,vor::PRP,के सामने,pred
1287,vor::PRP,के सामने,ispred
1288,hinter::PRP,के पीछे,za
1289,hinter::PRP,के पीछे,iza
1290,unter::PRP,के तले,pod
1291,unter::PRP,के तले,ispod
1292,unter::PRP,के नीचे,pod
1293,unter::PRP,के नीचे,ispod
1294,durch::PRP,के पार,po
1295,durch::PRP,के पार,kroz
1296,neben::PRP,के पास,kraj
1297,neben::PRP,के पास,pored
1298,neben::PRP,के पास,pokraj
1299,neben::PRP,की बग़ल में,kraj
1300,neben::PRP,की बग़ल में,pored
1301,neben::PRP,की बग़ल में,pokraj
1302,zwischen::PRP,के बीच,među
1303,zwischen::PRP,के बीच,između
1304,wegen::PRP,के कारण,radi
1305,wegen::PRP,के कारण,zbog
1306,wegen::PRP,की वजह से,radi
1307,wegen::PRP,की वजह से,zbog
1308,dies::PRN,यह,ovo
1309,das::PRN,वह,to
1310,das::PRN,वह,ono
1311,alles::PRN,सब,sve
1312,alles::PRN,सब कुछ,sve
1313,ich::PRN,मैं,ja
1314,du::PRN,तू,ti
1315,er::PRN,यह,on
1316,wir::PRN,हम,mi
1317,ihr::PRN,तुम,vi
1318,sie::PRN,ये,oni
1319,was::FPRN,क्या,što
1320,wer::FPRN,कौन,tko
1321,wo::FADV,किधर,gdje
1322,wohin::FADV,किधर,kuda
1323,wohin::FADV,किधर,kamo
1324,wie::FADV,कैसे,kako
1325,warum::FADV,क्यों,zašto
1326,wieviel::FNUM,कितना,koliko
1327,eins::NUM,एक,jedan
1328,zwei::NUM,दो,dva
1329,drei::NUM,तीन,tri
1330,vier::NUM,चार,četiri
1331,fünf::NUM,पाँच,pet
1332,sechs::NUM,छह,šest
1333,sieben::NUM,सात,sedam
1334,acht::NUM,आठ,osam
1335,neun::NUM,नौ,devet
1336,zehn::NUM,दस,deset
1337,elf::NUM,ग्यारह,jedanaest
1338,zwölf::NUM,बारह,dvanaest
1339,zwanzig::NUM,बीस,dvadeset
1340,dreißig::NUM,तीस,trideset
1341,vierzig::NUM,चालीस,četrdeset
1342,fünfzig::NUM,पचास,pedeset
1343,sechzig::NUM,साठ,šezdeset
1344,siebzig::NUM,सत्तर,sedamdeset
1345,achtzig::NUM,अस्सी,osamdeset
1346,neunzig::NUM,नव्वे,devetdeset
1347,hundert::NUM,सौ,sto
1348,tausend::NUM,हज़ार,tisuća
1349,und::CNJ,और,i
1350,und::CNJ,और,te
1351,oder::CNJ,या,ili
1352,stehen::V,खड़ा होना,stajati
1353,sitzen::V,बैठना,sjediti
1354,liegen::V,लेटना,ležati
1355,hängen::V,लटकना,visiti
1356,werden::V,बनना,postati
1357,werden::V,बनना,činiti se
1358,passieren::V,होना,desiti se
1359,passieren::V,होना,dogoditi se
1360,beginnen::V,आरंभ होना,početi
1361,beginnen::V,प्रारंभ होना,početi
1362,enden::V,अंत होना,prestati
1363,enden::V,अंत होना,svršiti se
1364,enden::V,ख़तम होना,prestati
1365,enden::V,ख़तम होना,svršiti se
1366,wechseln::V,बदलना,mijenjati se
1367,aufgehen[Sonne]::V,चढ़ना,izići
1368,aufgehen[Sonne]::V,उदित होना,izići
1369,untergehen[Sonne]::V,अस्त हो जाना,zaći
1370,scheinen[Sonne]::V,रोशनी देना,sijati
1371,donnern::V,गरजना,grmjeti
1372,wehen::V,चलना,duhati
1373,strömen::V,बहना,strujati
1374,strömen::V,प्रवाहित होना,strujati
1375,fließen::V,बहना,teći
1376,fließen::V,प्रवाहित होना,teći
1377,sich drehen::V,घूमना,obrtati se
1378,sich drehen::V,घूमना,vrtjeti se
1379,schwanken::V,हिलना,teturati
1380,schwanken::V,हिलना,kolebati se
1381,schwingen::V,हिलना,njihati
1382,schwingen::V,हिलना,titrati
1383,fallen::V,गिरना,padati
1384,brennen::V,जलना,gorjeti
1385,rauchen::V,धुआँ उड़ाना,dimiti se
1386,regnen::V,बरसना,kišiti
1387,regnen::V,बरसना,daždjeti
1388,gefrieren::V,जमना,smrznuti se
1389,tauen::V,गलना,kopnjeti
1390,tauen::V,गलना,kraviti se
1391,tauen::V,पिघलना,kopnjeti
1392,tauen::V,पिघलना,kraviti se
1393,schmelzen::V,गलना,topiti se
1394,schmelzen::V,पिघलना,topiti se
1395,trocknen::V,सूखना,sušiti se
1396,sieden::V,उबलना,kipjeti
1397,sieden::V,उबलना,ključati
1398,faulen::V,गलना,gnjiti
1399,faulen::V,सड़ना,gnjiti
1400,verfaulen::V,गलना,sagnjiti
1401,verfaulen::V,सड़ना,sagnjiti
1402,reißen::V,फटना,otrgnuti se
1403,versinken::V,डूबना,tonuti
1404,versinken::V,डूबना,propasti
1405,vergehen::V,बीतना,prolaziti
1406,vergehen::V,गुज़रना,prolaziti
1407,erscheinen::V,दिखाई देना,pojaviti se
1408,verschwinden::V,ग़ायब होना,nestati
1409,verschwinden::V,ग़ायब होना,izgubiti se
1410,sinken::V,घटना,trgnuti
1411,sinken::V,घटना,spustiti se
1412,sinken::V,उतरना,trgnuti
1413,sinken::V,उतरना,spustiti se
1414,abnehmen::V,घटना,opasti
1415,zunehmen::V,बढ़ना,povećati se
1416,steigen::V,बढ़ना,uzići
1417,steigen::V,बढ़ना,nadoći
1418,wachsen::V,उगना,rasti
1419,glänzen::V,चमकना,blistati
1420,glänzen::V,चमकना,sjati se
1421,funkeln::V,जगमगाना,svjetlucati
1422,funkeln::V,टिमटिमाना,svjetlucati
1423,lärmen::V,शोर मचाना,bučati
1424,lärmen::V,शोर मचाना,galamiti
1425,läuten::V,बजना,zvoniti
1426,klingeln::V,बजना,zvoniti
1427,klirren::V,झनझनाना,zvečati
1428,brausen::V,साँय-साँय करना,hujati
1429,rauschen::V,सरसराना,šumiti
1430,rauschen::V,सरसराना,šuškati
1431,klingen::V,बजना,zvučati
1432,bellen::V,भौंकना,lajati
1433,heulen::V,गुर्राना,zavijati
1434,blasen::V,फूँकना,puhati
1435,pfeifen::V,सीटी देना,fućkati
1436,schreien::V,चिल्लाना,vikati
1437,schreien::V,चिल्लाना,kričati
1438,stöhnen::V,कराहना,stenjati
1439,stöhnen::V,आहें भरना,stenjati
1440,zittern::V,काँपना,drhtati
1441,zittern::V,काँपना,trepetati
1442,leben::V,जीना,živjeti
1443,geboren werden::V,पैदा होना,roditi se
1444,atmen::V,साँस लेना,disati
1445,trinken::V,पीना,piti
1446,essen::V,खाना,jesti
1447,schlucken::V,निगलना,gutati
1448,müde werden::V,थकना,umoriti se
1449,müde werden::V,उकताना,umoriti se
1450,einschlafen::V,सो जाना,usnuti
1451,einschlafen::V,सो जाना,zaspati
1452,schlafen::V,सोना,spati
1453,aufwachen::V,जागना,probuditi se
1454,aufstehen::V,उठना,ustati
1455,sich erholen::V,सुस्ताना,odmoriti se
1456,sich erholen::V,आराम करना,odmoriti se
1457,krank werden::V,बीमार पड़ना,oboljeti se
1458,krank werden::V,बीमार पड़ना,razboljeti se
1459,krank sein::V,बीमार होना,bolovati
1460,schmerzen::V,दुखना,boljeti
1461,schmerzen::V,दर्द करना,boljeti
1462,husten::V,खाँसना,kašljati
1463,genesen::V,ठीक हो जाना,ozdraviti
1464,genesen::V,ठीक हो जाना,oporaviti se
1465,genesen::V,स्वस्थ हो जाना,ozdraviti
1466,genesen::V,स्वस्थ हो जाना,oporaviti se
1467,sterben::V,मरना,umrijeti
1468,umkommen::V,मरना,skapati
1469,sich bewegen::V,चलना,gibati se
1470,sich bewegen::V,चलना,kretati se
1471,sich bewegen::V,हिलना,gibati se
1472,sich bewegen::V,हिलना,kretati se
1473,sich rühren::V,हिलना,maknuti se
1474,sich erheben::V,उठना,dići se
1475,sich setzen::V,बैठना,sjesti
1476,hinfallen::V,गिरना,pasti
1477,laufen::V,चलना,hodati
1478,schreiten::V,क़दम जाना,stupati
1479,spazierengehen::V,सैर करना,šetati se
1480,eilen::V,तेज़ी से जाना,hitati
1481,eilen::V,शीघ्रता से चलना,hitati
1482,sich beeilen::V,जल्दी करना,požuriti se
1483,sich beeilen::V,शीघ्रता करना,požuriti se
1484,sausen::V,बड़ी तेज़ी से चलना,juriti
1485,rennen::V,भागना,trčati
1486,rennen::V,दौड़ना,trčati
1487,springen::V,उछलना,skakati
1488,klettern::V,चढ़ना,popeti se
1489,klettern::V,चढ़ना,penjati se
1490,schaukeln::V,झूलना,ljuljati se
1491,kriechen::V,रेंगना,puzati
1492,kriechen::V,रेंगना,gmizati
1493,schwimmen::V,तैरना,plivati
1494,tauchen::V,डूबना,roniti
