,Concept_ID,ta,se
6210,schleppen::V,இழுத்துச் செல்,feastit
6211,schleppen::V,இழுத்துச் செல்,vie'šidiđ
6212,schleppen::V,இழுத்துச் செல்,hinnađ
6213,schleppen::V,இழுத்துச் செல்,nje´ʒʒed
6214,schleppen::V,இழுத்துச் செல்,чуввкэ
6215,ziehen::V,இழு,giesedh
6216,ziehen::V,இழு,giesset
6217,ziehen::V,இழு,geassit
6218,ziehen::V,இழு,keessiđ
6219,ziehen::V,இழு,ǩie´ssed
6220,ziehen::V,இழு,ке̄ссе
6221,aufbewahren::V,வைத்துக் கொள்,vöörhkedh
6222,aufbewahren::V,வைத்துக் கொள்,vuorkkit
6223,aufbewahren::V,வைத்துக் கொள்,seailluhit
6224,aufbewahren::V,வைத்துக் கொள்,siä'iluttiđ
6225,aufbewahren::V,வைத்துக் கொள்,seeilted
6226,aufbewahren::V,வைத்துக் கொள்,рӯкнэ
6227,werfen::V,வீசி எறி,slampestidh
6228,werfen::V,வீசி எறி,bálkkot
6229,werfen::V,வீசி எறி,suhppet
6230,werfen::V,வீசி எறி,šlivgiđ
6231,werfen::V,வீசி எறி,čeâǥǥted
6232,werfen::V,வீசி எறி,суэххпэ
6233,fangen::V,பிடி,bivtedh
6234,fangen::V,பிடி,giddit
6235,fangen::V,பிடி,bivdit
6236,fangen::V,பிடி,toppiđ
6237,fangen::V,பிடி,tää´vted
6238,fangen::V,பிடி,та̄бпэ
6239,fangen::V,பிடி,со̄а̄гкэ
6240,packen::V,பிடித்துக்கொள்,doerelidh
6241,packen::V,பிடித்துக்கொள்,kreemsedh
6242,packen::V,பிடித்துக்கொள்,doahppit
6243,packen::V,பிடித்துக்கொள்,doahput
6244,packen::V,பிடித்துக்கொள்,tuáppuđ
6245,packen::V,பிடித்துக்கொள்,ká'ivâstiđ
6246,packen::V,பிடித்துக்கொள்,tää´vted
6247,packen::V,பிடித்துக்கொள்,каццсе
6248,packen::V,பிடித்துக்கொள்,туэрркэ
6249,packen::V,பிடித்துக்கொள்,ро̄а̄ппчье
6250,verstecken::V,மறை,tjïekedh
6251,verstecken::V,மறை,tjiehkat
6252,verstecken::V,மறை,čiehkat
6253,verstecken::V,மறை,čieḥâđ
6254,verstecken::V,மறை,peittad
6255,verstecken::V,மறை,пе̄йхьтэ
6256,teilen::V,பாகங்களாகப் பிரி,juekedh
6257,teilen::V,பாகங்களாகப் பிரி,juohket
6258,teilen::V,பாகங்களாகப் பிரி,juohkit
6259,teilen::V,பாகங்களாகப் பிரி,jyeḥiđ
6260,teilen::V,பாகங்களாகப் பிரி,jue´ǩǩed
6261,teilen::V,பாகங்களாகப் பிரி,ю̄гке
6262,teilen::V,பாகங்களாகப் பிரி,ра̄ттҍке
6263,schicken::V,அனுப்பு,saadtodh
6264,schicken::V,அனுப்பு,sáddit
6265,schicken::V,அனுப்பு,sáddet
6266,schicken::V,அனுப்பு,vuo'lgâttiđ
6267,schicken::V,அனுப்பு,vuõltteed
6268,schicken::V,அனுப்பு,вӯлкхэ
6269,bringen::V,கொண்டு வா,buektedh
6270,bringen::V,கொண்டு வா,doalvvot
6271,bringen::V,கொண்டு வா,buktit
6272,bringen::V,கொண்டு வா,tuál'vuđ
6273,bringen::V,கொண்டு வா,pu´htted
6274,bringen::V,கொண்டு வா,пыххьтэ
6275,hinzufügen::V,சேர்,dievhtedh
6276,hinzufügen::V,சேர்,duoddit
6277,hinzufügen::V,சேர்,lasedit
6278,hinzufügen::V,சேர்,lasihit
6279,hinzufügen::V,சேர்,lasettiđ
6280,hinzufügen::V,சேர்,lââ´zzted
6281,hinzufügen::V,சேர்,лажьхе
6282,bekommen::V,பெறு,åadtjodh
6283,bekommen::V,பெறு,åttjudit
6284,bekommen::V,பெறு,oažžut
6285,bekommen::V,பெறு,juksâđ
6286,bekommen::V,பெறு,uáž'žuđ
6287,bekommen::V,பெறு,vuäǯ'ǯâd
6288,bekommen::V,பெறு,вуаннче
6289,erhalten::V,பெறு,åadtjodh
6290,erhalten::V,பெறு,oadtjot
6291,erhalten::V,பெறு,oažžut
6292,erhalten::V,பெறு,uáž'žuđ
6293,erhalten::V,பெறு,vuäǯ'ǯâd
6294,erhalten::V,பெறு,ва̄лльтэ
6295,nehmen::V,எடு,vaeltedh
6296,nehmen::V,எடு,válldet
6297,nehmen::V,எடு,váldit
6298,nehmen::V,எடு,väldiđ
6299,nehmen::V,எடு,vä´ldded
6300,nehmen::V,எடு,ва̄лльтэ
6301,wählen::V,தேர்ந்தெடு,veeljedh
6302,wählen::V,தேர்ந்தெடு,válljit
6303,wählen::V,தேர்ந்தெடு,válljet
6304,wählen::V,தேர்ந்தெடு,valjiđ
6305,wählen::V,தேர்ந்தெடு,vaalšed
6306,wählen::V,தேர்ந்தெடு,va´lljeed
6307,wählen::V,தேர்ந்தெடு,воалшэ
6308,auswählen::V,தேர்ல்தெடு,veeljedh
6309,auswählen::V,தேர்ல்தெடு,tjuolldet
6310,auswählen::V,தேர்ல்தெடு,válljet
6311,auswählen::V,தேர்ல்தெடு,valjiđ
6312,auswählen::V,தேர்ல்தெடு,vaalšed
6313,auswählen::V,தேர்ல்தெடு,va´lljeed
6314,auswählen::V,தேர்ல்தெடு,воалшэ
6315,bewahren::V,கெடாது பேணு,vaarjelidh
6316,bewahren::V,கெடாது பேணு,bisodit
6317,bewahren::V,கெடாது பேணு,várjjalit
6318,bewahren::V,கெடாது பேணு,seailluhit
6319,bewahren::V,கெடாது பேணு,varjâliđ
6320,bewahren::V,கெடாது பேணு,varjjled
6321,bewahren::V,கெடாது பேணு,ӣшшьтэ
6322,bewahren::V,கெடாது பேணு,во̄а̄ррьдэ
6323,behindern::V,தடங்கல் செய்,hööptdeh
6324,behindern::V,தடங்கல் செய்,hieredit
6325,behindern::V,தடங்கல் செய்,muhttet
6326,behindern::V,தடங்கல் செய்,eastadit
6327,behindern::V,தடங்கல் செய்,estiđ
6328,behindern::V,தடங்கல் செய்,coggâđ
6329,behindern::V,தடங்கல் செய்,hettiđ
6330,behindern::V,தடங்கல் செய்,cõggâd
6331,behindern::V,தடங்கல் செய்,е̄кхэллэ
6332,verderben::V,நாசமாக்கு,biejstedh
6333,verderben::V,நாசமாக்கு,spedjat
6334,verderben::V,நாசமாக்கு,billistit
6335,verderben::V,நாசமாக்கு,pillediđ
6336,verderben::V,நாசமாக்கு,tårmmad
6337,verderben::V,நாசமாக்கு,pe´llsted
6338,verderben::V,நாசமாக்கு,тоаррмэ
6339,verderben::V,நாசமாக்கு,ма̄ййкэ
6340,beschädigen::V,சேதப்படுத்து,fæjloedidh
6341,beschädigen::V,சேதப்படுத்து,vahágahttet
6342,beschädigen::V,சேதப்படுத்து,bilidit
6343,beschädigen::V,சேதப்படுத்து,vahâgittiđ
6344,beschädigen::V,சேதப்படுத்து,pä´rtteed
6345,beschädigen::V,சேதப்படுத்து,муррьтэ
6346,zerbrechen::V,உடை,tsööpkedh
6347,zerbrechen::V,உடை,doadjet
6348,zerbrechen::V,உடை,cuvket
6349,zerbrechen::V,உடை,cuov'kkiđ
6350,zerbrechen::V,உடை,muårrâd
6351,zerbrechen::V,உடை,cu´vǩǩeed
6352,zerbrechen::V,உடை,муррьтэ
6353,zerreißen::V,கிழி,gejhkielidh
6354,zerreißen::V,கிழி,gajkudit
6355,zerreißen::V,கிழி,gaikkodit
6356,zerreißen::V,கிழி,ráisket
6357,zerreißen::V,கிழி,kiškođ
6358,zerreißen::V,கிழி,ra´šǩǩeed
6359,zerreißen::V,கிழி,пуатткэ
6360,zerstören::V,அழி,eerjedh
6361,zerstören::V,அழி,biejsstet
6362,zerstören::V,அழி,håhkkidit
6363,zerstören::V,அழி,heavahit
6364,zerstören::V,அழி,duš'šadit
6365,zerstören::V,அழி,bilidit
6366,zerstören::V,அழி,hevâttiđ
6367,zerstören::V,அழி,hiâvted
6368,zerstören::V,அழி,ёҏтэ
6369,verbrennen::V,எரியூட்டு,båeltedh
6370,verbrennen::V,எரியூட்டு,boalldet
6371,verbrennen::V,எரியூட்டு,boaldit
6372,verbrennen::V,எரியூட்டு,puál'diđ
6373,verbrennen::V,எரியூட்டு,puä´ldded
6374,verbrennen::V,எரியூட்டு,пуэлльтэ
6375,geben::V,கொடு,vedtedh
6376,geben::V,கொடு,vaddet
6377,geben::V,கொடு,addit
6378,geben::V,கொடு,addliđ
6379,geben::V,கொடு,ä´n
6380,geben::V,கொடு,аннҍтэ
6381,reichen::V,வழங்கு,geelkedh
6382,reichen::V,வழங்கு,lagádit
6383,reichen::V,வழங்கு,geiget
6384,reichen::V,வழங்கு,keigiđ
6385,reichen::V,வழங்கு,vuõiggâ´stted
6386,reichen::V,வழங்கு,аннҍтэ
6387,schenken::V,மொயத்தல்,vedtedh
6388,schenken::V,மொயத்தல்,vaddet
6389,schenken::V,மொயத்தல்,skeaŋkut
6390,schenken::V,மொயத்தல்,skeŋket
6391,schenken::V,மொயத்தல்,skeŋkkiđ
6392,schenken::V,மொயத்தல்,sǩiâŋkkâd
6393,schenken::V,மொயத்தல்,ла̄ххе
6394,versprechen::V,உறுதியளி,luhpiedidh
6395,versprechen::V,உறுதியளி,jáhttet
6396,versprechen::V,உறுதியளி,lohpidit
6397,versprechen::V,உறுதியளி,lopediđ
6398,versprechen::V,உறுதியளி,lå´ppeed
6399,versprechen::V,உறுதியளி,о̄а̄шштҍе
6400,wünschen::V,ஆசைப்படு,lahkoehtidh
6401,wünschen::V,ஆசைப்படு,sávvat
6402,wünschen::V,ஆசைப்படு,sávadit
6403,wünschen::V,ஆசைப்படு,doaivvuhit
6404,wünschen::V,ஆசைப்படு,tuá'ivuttiđ
6405,wünschen::V,ஆசைப்படு,tuâivvad
6406,wünschen::V,ஆசைப்படு,туввэ
6407,loben::V,புகழ்ச்சி கூறு,girmedh
6408,loben::V,புகழ்ச்சி கூறு,májnnot
6409,loben::V,புகழ்ச்சி கூறு,rámmpot
6410,loben::V,புகழ்ச்சி கூறு,máidnut
6411,loben::V,புகழ்ச்சி கூறு,rámidit
6412,loben::V,புகழ்ச்சி கூறு,rammuđ
6413,loben::V,புகழ்ச்சி கூறு,rämidiđ
6414,loben::V,புகழ்ச்சி கூறு,ââ´leed
6415,loben::V,புகழ்ச்சி கூறு,ǩei´tted
6416,loben::V,புகழ்ச்சி கூறு,кыйта
6417,küssen::V,முத்தமிடு,tjånnahtidh
6418,küssen::V,முத்தமிடு,tjuvliestidh
6419,küssen::V,முத்தமிடு,tjullit
6420,küssen::V,முத்தமிடு,tjulestit
6421,küssen::V,முத்தமிடு,cum'mát
6422,küssen::V,முத்தமிடு,cummistit
6423,küssen::V,முத்தமிடு,cummâliđ
6424,küssen::V,முத்தமிடு,cu´mmsted
6425,küssen::V,முத்தமிடு,cu´mmstõõllâd
6426,küssen::V,முத்தமிடு,нӣссэ
6427,wiegen::V,ஆட்டுத்தல்,sjammadidh
6428,wiegen::V,ஆட்டுத்தல்,vuohttot
6429,wiegen::V,ஆட்டுத்தல்,vuohtudit
6430,wiegen::V,ஆட்டுத்தல்,vuohttut
6431,wiegen::V,ஆட்டுத்தல்,vuát'tuđ
6432,wiegen::V,ஆட்டுத்தல்,nuäkkad
6433,wiegen::V,ஆட்டுத்தல்,suâibted
6434,wiegen::V,ஆட்டுத்தல்,нуагкэ
6435,zudecken::V,உறைபோடு,gaptjedh
6436,zudecken::V,உறைபோடு,loavddet
6437,zudecken::V,உறைபோடு,gokčat
6438,zudecken::V,உறைபோடு,luáv'diđ
6439,zudecken::V,உறைபோடு,kä´tted
6440,zudecken::V,உறைபோடு,ка̄ххьтэ
6441,wecken::V,எழுப்பு,gåaskodh
6442,wecken::V,எழுப்பு,båktet
6443,wecken::V,எழுப்பு,boktit
6444,wecken::V,எழுப்பு,rávkat
6445,wecken::V,எழுப்பு,cuvnâđ
6446,wecken::V,எழுப்பு,counnâd
6447,wecken::V,எழுப்பு,цо̄ввнэ
6448,zeigen::V,காட்டு,vuesiehtidh
6449,zeigen::V,காட்டு,vuosedit
6450,zeigen::V,காட்டு,giejgget
6451,zeigen::V,காட்டு,čájehit
6452,zeigen::V,காட்டு,čäittiđ
6453,zeigen::V,காட்டு,čujottiđ
6454,zeigen::V,காட்டு,čuäi´ted
6455,zeigen::V,காட்டு,вӯзьхе
6456,führen::V,வழிகாட்டி,steeredh
6457,führen::V,வழிகாட்டி,doalvvot
6458,führen::V,வழிகாட்டி,láidet
6459,führen::V,வழிகாட்டி,jođettiđ
6460,führen::V,வழிகாட்டி,jåå´đted
6461,führen::V,வழிகாட்டி,выгкэ
6462,lehren::V,சொல்லிக் கொடு,ööhpehtidh
6463,lehren::V,சொல்லிக் கொடு,åhpadit
6464,lehren::V,சொல்லிக் கொடு,oahpahit
6465,lehren::V,சொல்லிக் கொடு,máttááttiđ
6466,lehren::V,சொல்லிக் கொடு,mätt'ted
6467,lehren::V,சொல்லிக் கொடு,vuä´ppsted
6468,lehren::V,சொல்லிக் கொடு,ма̄тҍха
6469,unterrichten::V,அறிவுரை கூறு,ööhpehtidh
6470,unterrichten::V,அறிவுரை கூறு,lågådit
6471,unterrichten::V,அறிவுரை கூறு,åhpadit
6472,unterrichten::V,அறிவுரை கூறு,oahpahit
6473,unterrichten::V,அறிவுரை கூறு,škovliđ
6474,unterrichten::V,அறிவுரை கூறு,máttááttiđ
6475,unterrichten::V,அறிவுரை கூறு,mätt'ted
6476,unterrichten::V,அறிவுரை கூறு,vuä´ppsted
6477,unterrichten::V,அறிவுரை கூறு,ма̄тҍха
6478,aufziehen::V,வளர்,eeledh
6479,aufziehen::V,வளர்,bajedit
6480,aufziehen::V,வளர்,biebmat
6481,aufziehen::V,வளர்,pajaskeessiđ
6482,aufziehen::V,வளர்,šoddâdiđ
6483,aufziehen::V,வளர்,šõddeed
6484,aufziehen::V,வளர்,peâm'mad
6485,aufziehen::V,வளர்,вуэпьсе
6486,leiten::V,அழைத்துச் செல்,lijrehtidh
6487,leiten::V,அழைத்துச் செல்,lájddit
6488,leiten::V,அழைத்துச் செல்,oatsodit
6489,leiten::V,அழைத்துச் செல்,jođihit
6490,leiten::V,அழைத்துச் செல்,stivriđ
6491,leiten::V,அழைத்துச் செல்,hovdiđ
6492,leiten::V,அழைத்துச் செல்,jåå´đted
6493,leiten::V,அழைத்துச் செல்,выгкэ
6494,leiten::V,அழைத்துச் செல்,вӯййкье
6495,antreiben::V,தூண்டு,eadtjoestidh
6496,antreiben::V,தூண்டு,hasodit
6497,antreiben::V,தூண்டு,hállsjedit
6498,antreiben::V,தூண்டு,gevret
6499,antreiben::V,தூண்டு,rássat
6500,antreiben::V,தூண்டு,kušottiđ
6501,antreiben::V,தூண்டு,huá'puttiđ
6502,antreiben::V,தூண்டு,rääskted
6503,antreiben::V,தூண்டு,hõškkled
6504,antreiben::V,தூண்டு,ёадҌхе
6505,lassen::V,விடு,baajedh
6506,lassen::V,விடு,-ahttet
6507,lassen::V,விடு,diktit
6508,lassen::V,விடு,-ttiđ
6509,lassen::V,விடு,ä´n
6510,lassen::V,விடு,па̄ххкэ
6511,einladen::V,அழை,bööredh
6512,einladen::V,அழை,bivddit
6513,einladen::V,அழை,gåhttjot
6514,einladen::V,அழை,bovdet
6515,einladen::V,அழை,koččođ
6516,einladen::V,அழை,kåččad
6517,einladen::V,அழை,коаххче
6518,vereinigen::V,ஒன்றாகச் சேர்,iktedidh
6519,vereinigen::V,ஒன்றாகச் சேர்,aktidit
6520,vereinigen::V,ஒன்றாகச் சேர்,ovttastahttit
6521,vereinigen::V,ஒன்றாகச் சேர்,o'vtâstittiđ
6522,vereinigen::V,ஒன்றாகச் சேர்,õhtteed
6523,vereinigen::V,ஒன்றாகச் சேர்,э̄хтхэ
6524,besuchen::V,வருகை புரி,åahpodh
6525,besuchen::V,வருகை புரி,goevlelidh
6526,besuchen::V,வருகை புரி,guossit
6527,besuchen::V,வருகை புரி,gal'let
6528,besuchen::V,வருகை புரி,fitnat
6529,besuchen::V,வருகை புரி,kolliđ
6530,besuchen::V,வருகை புரி,kõ´ll'jed
6531,besuchen::V,வருகை புரி,по̄дтлэ
6532,besuchen::V,வருகை புரி,во̄тэдтэ
6533,besuchen::V,வருகை புரி,во̄а̄ррдэ
6534,treffen::V,சந்தி,dieviedidh
6535,treffen::V,சந்தி,iejvvit
6536,treffen::V,சந்தி,deaivat
6537,treffen::V,சந்தி,staaviđ
6538,treffen::V,சந்தி,teividiđ
6539,treffen::V,சந்தி,o´ddjõõttâd
6540,treffen::V,சந்தி,вуэсстлэ
6541,sich versammeln::V,தொகுப்பு,gaavnedidh
6542,sich versammeln::V,தொகுப்பு,tjoaggut
6543,sich versammeln::V,தொகுப்பு,čoahkkanit
6544,sich versammeln::V,தொகுப்பு,čokkâniđ
6545,sich versammeln::V,தொகுப்பு,nurâdâttâđ
6546,sich versammeln::V,தொகுப்பு,noorõõttâd
6547,sich versammeln::V,தொகுப்பு,вӯллклэ
6548,spielen::V,விளையாடு,rïdtjedh
6549,spielen::V,விளையாடு,lustedalledh
6550,spielen::V,விளையாடு,ståhkat
6551,spielen::V,விளையாடு,stuvssit
6552,spielen::V,விளையாடு,speallat
6553,spielen::V,விளையாடு,le'ihâšiđ
6554,spielen::V,விளையாடு,siõrrâd
6555,spielen::V,விளையாடு,speâllad
6556,spielen::V,விளையாடு,сӣррэ
6557,singen::V,பாடு,laavlodh
6558,singen::V,பாடு,lávllot
6559,singen::V,பாடு,lávlut
6560,singen::V,பாடு,lávluđ
6561,singen::V,பாடு,läullad
6562,singen::V,பாடு,ла̄ввлэ
6563,tanzen::V,நடனமாடு,daanhtsodh
6564,tanzen::V,நடனமாடு,dánssat
6565,tanzen::V,நடனமாடு,gærssulit
6566,tanzen::V,நடனமாடு,dánset
6567,tanzen::V,நடனமாடு,tánssáđ
6568,tanzen::V,நடனமாடு,ta´nssjed
6569,tanzen::V,நடனமாடு,pleäs'sjed
6570,tanzen::V,நடனமாடு,нюччке
6571,tanzen::V,நடனமாடு,пляссъе
6572,sich trennen::V,தனிப்படடுத்து,jååkedidh
6573,sich trennen::V,தனிப்படடுத்து,sirrat
6574,sich trennen::V,தனிப்படடுத்து,sirádit
6575,sich trennen::V,தனிப்படடுத்து,earránit
6576,sich trennen::V,தனிப்படடுத்து,ratkuđ
6577,sich trennen::V,தனிப்படடுத்து,rätkkjed
6578,sich trennen::V,தனிப்படடுத்து,кӯдтъе
6579,verlassen::V,கைவிடு,laehpedh
6580,verlassen::V,கைவிடு,guodet
6581,verlassen::V,கைவிடு,guođđit
6582,verlassen::V,கைவிடு,hilgođ
6583,verlassen::V,கைவிடு,kyeđđiđ
6584,verlassen::V,கைவிடு,kue´đđed
6585,verlassen::V,கைவிடு,сӯһпъе
6586,retten::V,காப்பாற்று,gorredidh
6587,retten::V,காப்பாற்று,gádjot
6588,retten::V,காப்பாற்று,gádjut
6589,retten::V,காப்பாற்று,kááijuđ
6590,retten::V,காப்பாற்று,piä'luštiđ
6591,retten::V,காப்பாற்று,ka´jjeed
6592,retten::V,காப்பாற்று,вуаннче
6593,bewachen::V,காவல் செய்,geehtedh
6594,bewachen::V,காவல் செய்,váktit
6595,bewachen::V,காவல் செய்,fáktet
6596,bewachen::V,காவல் செய்,vahtiđ
6597,bewachen::V,காவல் செய்,värddjed
6598,bewachen::V,காவல் செய்,va´httjed
6599,bewachen::V,காவல் செய்,пынне
6600,bewachen::V,காவல் செய்,ка̄рвуллэ
6601,schützen::V,பாதுகாப்பு செய்,vaarjelidh
6602,schützen::V,பாதுகாப்பு செய்,suoddjit
6603,schützen::V,பாதுகாப்பு செய்,suodjalit
6604,schützen::V,பாதுகாப்பு செய்,suddjet
6605,schützen::V,பாதுகாப்பு செய்,varjâliđ
6606,schützen::V,பாதுகாப்பு செய்,suâided
6607,schützen::V,பாதுகாப்பு செய்,varjjled
6608,schützen::V,பாதுகாப்பு செய்,пынне
6609,verteidigen::V,எதிர்த்து நில்,vaarjelidh
6610,verteidigen::V,எதிர்த்து நில்,bælostit
6611,verteidigen::V,எதிர்த்து நில்,bealuštit
6612,verteidigen::V,எதிர்த்து நில்,čuollat
6613,verteidigen::V,எதிர்த்து நில்,piä'luštiđ
6614,verteidigen::V,எதிர்த்து நில்,peälšted
6615,verteidigen::V,எதிர்த்து நில்,пэ̄лль мэ̄ннэ
6616,sich schlagen::V,பூசலிடு,dåarodh
6617,sich schlagen::V,பூசலிடு,tjoelestidh
6618,sich schlagen::V,பூசலிடு,doarrot
6619,sich schlagen::V,பூசலிடு,doarrut
6620,sich schlagen::V,பூசலிடு,tuárruđ
6621,sich schlagen::V,பூசலிடு,tuärrad
6622,sich schlagen::V,பூசலிடு,туаррэ
6623,schießen::V,சுட்டுக் கொல்,vuetjedh
6624,schießen::V,சுட்டுக் கொல்,skööhtedh
6625,schießen::V,சுட்டுக் கொல்,vuohtjet
6626,schießen::V,சுட்டுக் கொல்,báhčit
6627,schießen::V,சுட்டுக் கொல்,pääččiđ
6628,schießen::V,சுட்டுக் கொல்,pää´ččed
6629,schießen::V,சுட்டுக் கொல்,ря̄хшкхэ
6630,siegen::V,வெற்றி பெறு,vïtnedh
6631,siegen::V,வெற்றி பெறு,vuojttet
6632,siegen::V,வெற்றி பெறு,vuoitit
6633,siegen::V,வெற்றி பெறு,vyei'ttiđ
6634,siegen::V,வெற்றி பெறு,vuei´tted
6635,siegen::V,வெற்றி பெறு,вуэйхьтэ
6636,ärgern::V,எரிச்சலூட்டு,måarahtehtedh
6637,ärgern::V,எரிச்சலூட்டு,suhttadit
6638,ärgern::V,எரிச்சலூட்டு,hárdit
6639,ärgern::V,எரிச்சலூட்டு,piä'ṿuttiđ
6640,ärgern::V,எரிச்சலூட்டு,âsseed
6641,ärgern::V,எரிச்சலூட்டு,се̄нтхэ
6642,schlagen::V,அடி,håasedh
6643,schlagen::V,அடி,laekedh
6644,schlagen::V,அடி,tsábbmet
6645,schlagen::V,அடி,tjassket
6646,schlagen::V,அடி,huškut
6647,schlagen::V,அடி,časkeđ
6648,schlagen::V,அடி,čâ´cǩǩed
6649,schlagen::V,அடி,та̄гкэ
6650,schlagen::V,அடி,ва̄сстэ
6651,treten::V,உதை,tjïektjedh
6652,treten::V,உதை,tjiektjat
6653,treten::V,உதை,čiekčat
6654,treten::V,உதை,čieh'čâđ
6655,treten::V,உதை,tanccâđ
6656,treten::V,உதை,tanccâd
6657,treten::V,உதை,то̄ппцэ
6658,stechen::V,கொட்டு,baskedh
6659,stechen::V,கொட்டு,tjuoggit
6660,stechen::V,கொட்டு,čuoggut
6661,stechen::V,கொட்டு,čuog'giđ
6662,stechen::V,கொட்டு,čuõ´ǧ'ǧeed
6663,stechen::V,கொட்டு,чо̄ххкэ
6664,stoßen::V,நெருக்கு,nehkiehtidh
6665,stoßen::V,நெருக்கு,nårddådit
6666,stoßen::V,நெருக்கு,nordadit
6667,stoßen::V,நெருக்கு,nutkâliđ
6668,stoßen::V,நெருக்கு,oi´ǧǧeed
6669,stoßen::V,நெருக்கு,оййкье
6670,stoßen::V,நெருக்கு,тоалкъе
6671,stehlen::V,திருடு,sualadidh
6672,stehlen::V,திருடு,suoládit
6673,stehlen::V,திருடு,suoládit
6674,stehlen::V,திருடு,suá'ládiđ
6675,stehlen::V,திருடு,suâleed
6676,stehlen::V,திருடு,суэлнэ
6677,stören::V,தொல்லைகொடு,stööredh
6678,stören::V,தொல்லைகொடு,hearaldehtedh
6679,stören::V,தொல்லைகொடு,massit
6680,stören::V,தொல்லைகொடு,sjuddit
6681,stören::V,தொல்லைகொடு,heađuštit
6682,stören::V,தொல்லைகொடு,hettiđ
6683,stören::V,தொல்லைகொடு,heṃâdiđ
6684,stören::V,தொல்லைகொடு,stamlded
6685,stören::V,தொல்லைகொடு,вӣршэ
6686,stören::V,தொல்லைகொடு,е̄кхэллэ
6687,belästigen::V,தொல்லை கொடு,vaejviestidh
6688,belästigen::V,தொல்லை கொடு,vájvedit
6689,belästigen::V,தொல்லை கொடு,muodástuhttet
6690,belästigen::V,தொல்லை கொடு,váivvidit
6691,belästigen::V,தொல்லை கொடு,bieguhit
6692,belästigen::V,தொல்லை கொடு,vä'ividiđ
6693,belästigen::V,தொல்லை கொடு,stamlded
6694,belästigen::V,தொல்லை கொடு,е̄кхэллэ
6695,belästigen::V,தொல்லை கொடு,во̄а̄йвшэ
6696,verbergen::V,மறை,tjïekedh
6697,verbergen::V,மறை,tjiehkat
6698,verbergen::V,மறை,čiehkat
6699,verbergen::V,மறை,čieḥâđ
6700,verbergen::V,மறை,peittad
6701,verbergen::V,மறை,чӣгкэ
6702,verbergen::V,மறை,пе̄йхьтэ
6703,täuschen::V,ஏமாற்று,iermedh
6704,täuschen::V,ஏமாற்று,eajhkaldehtedh
6705,täuschen::V,ஏமாற்று,tjáddjit
6706,täuschen::V,ஏமாற்று,dájuhit
6707,täuschen::V,ஏமாற்று,viehtalit
6708,täuschen::V,ஏமாற்று,villiđ
6709,täuschen::V,ஏமாற்று,ǩiõllâd
6710,täuschen::V,ஏமாற்று,вӯйхе
6711,täuschen::V,ஏமாற்று,пе̄йхьтэ
6712,täuschen::V,ஏமாற்று,ке̄лсэллэ
6713,betrügen::V,ஏமாற்று,biehtedh
6714,betrügen::V,ஏமாற்று,biehttet
6715,betrügen::V,ஏமாற்று,beahttit
6716,betrügen::V,ஏமாற்று,filliđ
6717,betrügen::V,ஏமாற்று,ǩiõllâd
6718,betrügen::V,ஏமாற்று,pä´rtteed
6719,betrügen::V,ஏமாற்று,вӯйхе
6720,betrügen::V,ஏமாற்று,пе̄йхьтэ
6721,betrügen::V,ஏமாற்று,ке̄лсэллэ
6722,töten::V,கொல்,buvvedh
6723,töten::V,கொல்,gåddet
6724,töten::V,கொல்,soaggit
6725,töten::V,கொல்,goddit
6726,töten::V,கொல்,surmiđ
6727,töten::V,கொல்,jämittiđ
6728,töten::V,கொல்,kå´dded
6729,töten::V,கொல்,so´rmmjed
6730,töten::V,கொல்,коаннҌтэ
6731,wohnen::V,தங்கியிரு,årrodh
6732,wohnen::V,தங்கியிரு,veasodh
6733,wohnen::V,தங்கியிரு,årrot
6734,wohnen::V,தங்கியிரு,viessot
6735,wohnen::V,தங்கியிரு,orrut
6736,wohnen::V,தங்கியிரு,aassâđ
6737,wohnen::V,தங்கியிரு,aassâd
6738,wohnen::V,தங்கியிரு,jälsted
6739,wohnen::V,தங்கியிரு,е̄лле
6740,arbeiten::V,வேலை செய்,barkedh
6741,arbeiten::V,வேலை செய்,rihtjat
6742,arbeiten::V,வேலை செய்,bargat
6743,arbeiten::V,வேலை செய்,porgâđ
6744,arbeiten::V,வேலை செய்,tue´j'jeed
6745,arbeiten::V,வேலை செய்,лыххкэ
6746,arbeiten::V,வேலை செய்,ро̄бхушшэ
6747,sammeln::V,ஒன்றுசேர்,tjåegkedh
6748,sammeln::V,ஒன்றுசேர்,tjoahkkit
6749,sammeln::V,ஒன்றுசேர்,čoaggit
6750,sammeln::V,ஒன்றுசேர்,čokkiđ
6751,sammeln::V,ஒன்றுசேர்,čuág'giđ
6752,sammeln::V,ஒன்றுசேர்,noorrâd
6753,sammeln::V,ஒன்றுசேர்,нёавсэ
6754,pflücken::V,கொய்து எடு,tjåegkedh
6755,pflücken::V,கொய்து எடு,tjoagget
6756,pflücken::V,கொய்து எடு,čoaggit
6757,pflücken::V,கொய்து எடு,čuág'giđ
6758,pflücken::V,கொய்து எடு,uussâd
6759,pflücken::V,கொய்து எடு,кышшкэ
6760,jagen::V,வேட்டையாடு,bearhtodh
6761,jagen::V,வேட்டையாடு,viejddit
6762,jagen::V,வேட்டையாடு,bivdit
6763,jagen::V,வேட்டையாடு,miä'cástiđ
6764,jagen::V,வேட்டையாடு,miä´csted
