,Concept_ID,ru,kn
578,alt::A,старый,ಮುದಿ
579,neu::A,новый,ಹೊಸ
580,ehemalig::A,бывший,ಮಾಜೀ
581,alt[Lebewesen]::A,пожилой,ವೃದ್ಧ
582,jung::A,молодой,ಎಳ
583,arm::A,бедный,ಬಡ
584,reich::A,богатый,ಶ್ರೀಮಂತ
585,bekannt::A,знакомый,ಅಪ್ತ
586,berühmt::A,знаменитый,ಪ್ರಸಿದ್ಧ
587,fremd::A,чужой,ಪರಕೀಯ
588,verschieden::A,разный,ಬೇರೆ
589,nah::A,близкий,ಹತ್ತಿರವಾದ
590,fern::A,далекий,ದೂರದ
591,linker::A,левый,ಎಡ
592,rechter::A,правый,ಬಲ
593,anderer::A,другой,ಇತರ
594,erster::A,первый,ಪ್ರಥಮ
595,zweiter::A,второй,ದ್ವಿತೀಯ
596,dritter::A,третий,ಮೂರನೆಯಜಗತ್ತು
597,letzter::A,последний,ಅಂತ್ಯ
598,allein::ADV,один,ಒಬ್ಬನೇ
599,auf einmal::ADV,сразу,ಒಡನೆ
600,zusammen::ADV,вместе,ಒಟ್ಟಿಗೆ
601,lange::ADV,долго,ದೀರ್ಘ
602,plötzlich::ADV,вдруг,ಅನಾಮತ್ತು
603,sofort::ADV,тотчас,ಜಾಗ್ರತೆ
604,später::ADV,позже,ತರುವಾಯ
605,jetzt::ADV,сейчас,ಈಗ
606,heute::ADV,сегодня,ಇಂದು
607,morgen::ADV,завтра,ನಾಳೆ
608,bald::ADV,скоро,ಬೇಗ
609,dann::ADV,потом,ಆಗ
610,gestern::ADV,вчера,ನಿನ್ನೆ
611,einst::ADV,однажды,ಪೂರ್ವದಲ್ಲಿ
612,damals::ADV,тогда,ಆಗ
613,danach::ADV,затем,ಆಮೇಲೆ
614,vorher::ADV,раньше,ಮುಂಚೆ
615,zuerst::ADV,сперва,ಮೊದಲಿಗೆ
616,einmal::ADV,раз,ಒಮ್ಮೆ
617,manchmal::ADV,иногда,ಆಗಾಗ
618,oft::ADV,часто,ಅನೇಕಸಲ
619,immer::ADV,всегда,ಯಾವಾಗಲೂ
620,niemals::ADV,никогда,ಯಾವಾಗಲೂ ಇಲ್ಲ
621,hier::ADV,здесь,ಇಲ್ಲಿ
622,hierhin::ADV,сюда,ಇತ್ತ
623,von hier::ADV,отсюда,ಇಲ್ಲಿಂದ
624,dort::ADV,там,ಅಲ್ಲಿ
625,dorthin::ADV,туда,ಅಲ್ಲಿಗೆ
626,geradeaus::ADV,прямо,ಸೀದಾ
627,vorwärts::ADV,вперед,ಮುನ್ನೆಡೆವ
628,rückwärts::ADV,назад,ಹಿಂದುಗಡೆಗೆ
629,zurück::ADV,обратно,ಹಿಂದಕ್ಕೆ
630,unten::ADV,внизу,ಕೆಳಗೆ
631,hinab::ADV,вниз,ಕೆಳಕ್ಕೆ
632,oben::ADV,наверху,ಮೇಲೆ
633,hinauf::ADV,вверх,ಮೇಲಕ್ಕೆ
634,überall::ADV,везде,ಎಲ್ಲಸ್ಥಳಗಳು
635,nicht::ADV,не,ಇಲ್ಲ
636,nicht::ADV,не,ಅಲ್ಲ
637,ein wenig::ADV,немного,ತುಸು
638,kaum::ADV,едва,ಕಠಿನವಾಗಿ
639,sehr::ADV,очень,ಬಹು
640,so::ADV,так,ಅಷ್ಟು
641,noch::ADV,еще,ಇನ್ನು
642,nur::ADV,только,ಕೇವಲ
643,schon::ADV,уже,ಆಗಲೇ
644,wieder::ADV,опять,ಪುನಃ
645,vergebens::ADV,напрасно,ನಿಷ್ಫಲವಾಗಿ
646,vor::PRP,перед,ಮುಂದೆ
647,hinter::PRP,за,ಹಿಂದ
648,hinter::PRP,позади,ಹಿಂದ
649,unter::PRP,под,ಕೆಳ
650,durch::PRP,сквозь,ನೇರವಾಗಿ
651,neben::PRP,возле,ಅಧರ ಬಲಿಕ
652,zwischen::PRP,между,ನಡುವೆ
653,wegen::PRP,из-за,ಅಧಕ್ಕಗಿ
654,dies::PRN,это,ಈ
655,das::PRN,то,ಅದು
656,alles::PRN,все,ಎಲ್ಲ
657,ich::PRN,я,ನಾನು
658,du::PRN,ты,ನೀನು
659,er::PRN,он,ಅವನು
660,er::PRN,он,ಇವನು
661,wir::PRN,мы,ನಾವು
662,ihr::PRN,вы,ನೀವು
663,sie::PRN,они,ಅವರು
664,was::FPRN,что,ಏನು
665,wer::FPRN,кто,ಯಾರಿಗೆ
666,wo::FADV,где,ಎಲ್ಲಿ
667,wohin::FADV,куда,ಎಲ್ಲಿಗೆ
668,wie::FADV,как,ಹೇಗೆ
669,warum::FADV,почему,ಏಕೆ
670,wieviel::FNUM,сколько,ಎಷ್ಟು
671,eins::NUM,один,ಒಂದು
672,zwei::NUM,два,ಎರಡು
673,drei::NUM,три,ಮೂರು
674,vier::NUM,четыре,ನಾಲ್ಕು
675,fünf::NUM,пять,ಅಯ್ದು
676,sechs::NUM,шесть,ಆರು
677,sieben::NUM,семь,ಏಳು
678,acht::NUM,восемь,ಎಂಟು
679,neun::NUM,девять,ಒಂಭಬತ್ತು
680,zehn::NUM,десять,ಹತ್ತು
681,elf::NUM,одиннадцать,ಹನ್ನೊಂದು
682,zwölf::NUM,двенадцать,ಹನ್ನೆರಡು
683,zwanzig::NUM,двадцать,ಇಪ್ಪತ್ತು
684,dreißig::NUM,тридцать,ಮೂವತ್ತು
685,vierzig::NUM,сорок,ನಲವತ್ತು
686,fünfzig::NUM,пятьдесят,ಐವತ್ತು
687,sechzig::NUM,шестьдесят,ಅರುವತ್ತು
688,siebzig::NUM,семьдесят,ಎಪ್ಪತ್ತು
689,achtzig::NUM,восемьдесят,ಎಂಬತ್ತು
690,neunzig::NUM,девяносто,ತೊಂಬತ್ತು
691,hundert::NUM,сто,ನೂರು
692,tausend::NUM,тысяча,ಸಾವಿರ
693,und::CNJ,и,ಮತ್ತು
694,oder::CNJ,или,ಅಥವಾ
695,oder::CNJ,либо,ಅಥವಾ
696,stehen::V,стоять,ನಿಲ್ಲು
697,sitzen::V,сидеть,ಕುಳ್ಳಿರು
698,liegen::V,лежать,ಮಲಗಿಕೊ
699,hängen::V,висеть,ಇಳಿಯಬಿಡು
700,werden::V,стать,ಆಗು
701,passieren::V,случиться,ಆಗು
702,beginnen::V,начаться,ಆರಂಭಿಸು
703,enden::V,кончиться,ಕೊನೆಗಾಣು
704,wechseln::V,меняться,ಮಾರ್ಪಡಿಸು
705,aufgehen[Sonne]::V,взойти,ಮೂಡು
706,untergehen[Sonne]::V,зайти,ಮುಳುಗು
707,scheinen[Sonne]::V,светить,ಹೊಳೆ
708,donnern::V,греметь,ಗುಡುಗಾಗು
709,wehen::V,дуть,ತೀಡು
710,strömen::V,литься,ಹರಿ
711,fließen::V,течь,ಹರಿ
712,sich drehen::V,вращаться,ಸುತ್ತು
713,schwanken::V,колебаться,ಓಲಾಡು
714,schwingen::V,качаться,ತೂಗು
715,fallen::V,падать,ಉದುರು
716,brennen::V,гореть,ಉರಿ
717,rauchen::V,дымить,ಹೊಗೆಬಿಡು
718,regnen::V,дождить,ಸುರಿ
719,gefrieren::V,замерзнуть,ಹೆಪ್ಪುಗಟ್ಟು
720,tauen::V,таять,ಬೆಚ್ಚಗಾಗು
721,schmelzen::V,плавиться,ಕರಗು
722,trocknen::V,сохнуть,ಒಣಗು
723,sieden::V,кипеть,ಕುದಿ
724,faulen::V,гнить,ಕೊಳೆ
725,verfaulen::V,сгнить,ನಶಿಸು
726,reißen::V,рваться,ಒಡೆ
727,versinken::V,тонуть,ಮುಳುಗು
728,vergehen::V,проходить,ಸಾಗು
729,erscheinen::V,появиться,ತೋರು
730,verschwinden::V,исчезнуть,ಮಾಯವಾಗು
731,sinken::V,спадать,ಕುಸಿ
732,abnehmen::V,уменьшиться,ತಗ್ಗು
733,zunehmen::V,увеличиваться,ಬೆಳೆ
734,steigen::V,подниматься,ಉಬ್ಬು
735,wachsen::V,расти,ಬೆಳೆ
736,glänzen::V,блестеть,ಮಿರುಗು
737,funkeln::V,сверкать,ಮಿನುಗು
738,lärmen::V,шуметь,ಶಬ್ದ ಮಾಡಲು
739,läuten::V,звонить,ಬಾರಿಸು
740,klingeln::V,звонить,ಅನುರಣಿಸು
741,klirren::V,звякать,ಕಿಣಿಕಿಣಿಸು
742,brausen::V,бушевать,ಅಬ್ಬರಿಸು
743,rauschen::V,шелестеть,ಮರ್ಮರಗುಟ್ಟಿಸು
744,klingen::V,звучать,ಉಸಿರು
745,bellen::V,лаять,ಬಗುಳು
746,heulen::V,выть,ಅರಚು
747,blasen::V,дунуть,ಗಾಳಿ ಊದು
748,pfeifen::V,свистеть,ಸಿಳ್ಳೆಯೂದು
749,schreien::V,кричать,ಕರೆ
750,stöhnen::V,стонать,ನರಳು
751,zittern::V,дрожать,ನಡುಗು
752,leben::V,жить,ಇರು
753,geboren werden::V,родиться,ಉಂಟಾಗು
754,atmen::V,дышать,ಉಸಿರು
755,trinken::V,пить,ಕುಡಿ
756,essen::V,есть,ತಿನ್ನು
757,essen::V,кушать,ತಿನ್ನು
758,schlucken::V,глотать,ನುಂಗು
759,müde werden::V,устать,ಬಳಲು
760,einschlafen::V,заснуть,ನಿದ್ಧೆಹೋಗು
761,schlafen::V,спать,ನಿದ್ರಿಸು
762,aufwachen::V,проснуться,ಏಳು
763,aufstehen::V,встать,ಏಳು
764,sich erholen::V,отдыхать,ಸುಧಾರಿಸು
765,krank werden::V,заболеть,ಬೇನೆಬೀಳು
766,krank sein::V,болеть,ಕೆಟ್ಟ ಎಂದು
767,schmerzen::V,болеть,ಕಚ್ಚು
768,husten::V,кашлять,ಕೆಮ್ಮು
769,genesen::V,поправиться,ಮತ್ತೆಹೊದಿಸು
770,sterben::V,умереть,ಮೃತಪಡು
771,umkommen::V,погибнуть,ಹಾಳಾಗು
772,sich bewegen::V,двигаться,ಚಲಿಸು
773,sich rühren::V,шевельнуться,ಕದಲು
774,sich erheben::V,встать,ಏಳು
775,sich setzen::V,сесть,ಕೂರು
776,hinfallen::V,упасть,ಬೀಳು
777,laufen::V,ходить,ನಡೆ
778,schreiten::V,шагать,ಮೆಲ್ಲಗೆ ನಡೆ
779,spazierengehen::V,гулять,ವಿಹರಿಸು
780,eilen::V,спешить,ಮುನ್ನುಗ್ಗು
781,sich beeilen::V,торопиться,ಆತುರಪಡು
782,sausen::V,мчаться,ಒಗೆ
783,rennen::V,бегать,ಓಡು
784,springen::V,прыгать,ಜಿಗಿ
785,klettern::V,лазать,ಏರು
786,schaukeln::V,раскачиваться,ತೂಗು
787,kriechen::V,ползать,ತೆವಳು
788,schwimmen::V,плавать,ಈಜು
789,tauchen::V,нырять,ಕೆಳಗಿಳಿ
790,rudern::V,грести,ಸಾಗಿಸು
791,fahren::V,ехать,ನಡೆಸು
792,fliegen::V,летать,ಹಾರು
793,gehen::V,идти,ಹೋಗು
794,weggehen::V,уйти,ಹೊರಡು
795,abfahren::V,отправиться,ತೆರಳು
796,anhalten::V,остановиться,ನಿಲ್ಲು
797,hineingehen::V,входить,ಒಳಹೊಗು
798,eintreten::V,войти,ಒಳಹೊಗು
799,kommen::V,прийти,ಬರು
800,ankommen::V,прибыть,ಬರು
801,zurückkommen::V,возвратиться,ಹಿಂದಿರುಗು
802,bleiben::V,остаться,ಇರು
803,warten::V,ждать,ಇರು
804,erwarten::V,ожидать,ನಿರೀಕ್ಷಿಸು
805,suchen::V,искать,ಹುಡುಕು
806,finden::V,найти,ಕಂಡುಕೊ
807,versuchen::V,пытаться,ಪ್ರಯತ್ನಿಸು
808,vorbereiten::V,подготовить,ಸಿದ್ಧವಾಗು
809,lieben::V,любить,ಪ್ರೀತಿಸು
810,mögen::V,любить,ಇಷ್ಟಪಡು
811,lachen::V,смеяться,ನಗು
812,rühren::V,растрогать,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
813,weinen::V,плакать,ಅಳು
814,schimpfen::V,ругаться,ಗೊಣಗು
815,sich ärgern::V,сердиться,ಗಣಗಾಡು
816,sich fürchten::V,бояться,ನಡುಗು
817,fürchten::V,бояться,ಹೆದರು
818,fliehen::V,убегать,ಓಡಿಹೋಗು
819,flüchten::V,убежать,ಪಾರಾಗು
820,sehen::V,видеть,ಕಾಣು
821,anschauen::V,посмотреть,ನೋಡು
822,ansehen::V,смотреть,ನಿರೀಕ್ಷಿಸು
823,hören::V,слышать,ಕೇಳು
824,zuhören::V,слушать,ಆಲಿಸು
825,probieren::V,пробовать,ರುಚಿ ನೋಡು
826,riechen::V,нюхать,ಮೂಸು
827,fühlen::V,чувствовать,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
828,scheinen::V,казаться,ತೋರು
829,zu sehen sein::V,виднеться,ಕಾಣಿಸು
830,vernehmen::V,услышать,ಕೇಳು
831,frieren::V,мерзнуть,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
832,tun::V,делать,ಮಾಡು
833,können::V,мочь,ಮಾಡಬಲ್ಲ
834,können::V,уметь,ಮಾಡಬಲ್ಲ
835,wollen::V,хотеть,ಬಯಸು
836,anfangen::V,начать,ಪ್ರಾರಂಭಿಸು
837,beenden::V,закончить,ನಿಲ್ಲಿಸು
838,aufhören::V,перестать,ಮುಗಿಸು
839,gelingen::V,удаться,ಯಶಸ್ವಿಯಾಗು
840,geraten::V,оказаться,ಉತ್ಪತ್ತಿಮಾಡು
841,öffnen::V,открыть,ತೆರೆ
842,schließen::V,закрыть,ಮುಚ್ಚು
843,stellen::V,поставить,ಇಕ್ಕು
844,setzen::V,посадить,ಇಡು
845,legen::V,класть,ಇಡು
846,berühren::V,трогать,ತಾಕು
847,verbinden::V,связать,ಕೂಡಿಸು
848,bedecken::V,покрыть,ಮುಚ್ಚು
849,aufhängen::V,повесить,ತೂಗುಹಾಕು
850,anzünden::V,зажечь,ಹತ್ತಿಸು
851,aufheben::V,поднять,ಆಯಿ
852,zurücklassen::V,оставить,ಬಿಡು
853,verlieren::V,потерять,ಕಳೆ
854,fallen lassen::V,уронить,ಬೀಳಿಸು
855,machen::V,сделать,ಮಾಡು
856,herstellen::V,изготовить,ತಯಾರಿಸು
857,bauen::V,строить,ಕಟ್ಟು
858,reparieren::V,чинить,ಸರಿಪಡಿಸು
859,verbessern::V,улучшить,ತಿದ್ದು
860,ändern::V,изменить,ಬದಲಾಯಿಸು
861,graben::V,копать,ಅಗೆ
862,beugen::V,согнуть,ಬಗ್ಗಿಸು
863,biegen::V,погнуть,ಬಗ್ಗಿಸು
864,drehen::V,вертеть,ತಿರುಗು
865,wenden::V,повернуть,ತಿರುಗು
866,umdrehen::V,перевернуть,ತಿರುಗಿಸು
867,heben::V,поднимать,ಎತ್ತು
868,hochheben::V,поднять,ಎತ್ತು
869,ergreifen::V,схватить,ಆಕ್ರಮಿಸು
870,halten::V,держать,ಹಿಡಿ
871,drücken::V,нажимать,ಒತ್ತು
872,schieben::V,толкать,ನೂಕು
873,kratzen::V,скрести,ತರಚಿಕೊಳ್ಳು
874,lecken::V,лизать,ನೆಕ್ಕು
875,beißen::V,кусать,ಕಚ್ಚು
876,abreißen::V,оторвать,ಹರಿ
877,abschneiden::V,отрезать,ಕತ್ತರಿಸು
878,binden::V,вязать,ಕಟ್ಟು
879,stecken::V,воткнуть,ಸಿಕ್ಕಿಸು
880,brechen::V,сломать,ಮುರಿ
881,klopfen::V,стучать,ತಟ್ಟು
882,hauen::V,бить,ಹೊಡೆ
883,kleben::V,клеить,ಅಂಟಿಸು
884,reiben::V,тереть,ಉಜ್ಜು
885,streichen::V,намазать,ಹರಡು
886,schleifen::V,точить,ಮಸೆ
887,schneiden::V,резать,ಕತ್ತರಿಸು
888,rütteln::V,шатать,ಕುಲುಕಿಸು
889,schütteln::V,трясти,ಅಲುಗಿಸು
890,schwenken::V,махать,ತೂಗಾಡು
891,schütten::V,налить,ಎರೆ
892,füllen::V,наполнить,ತುಂಬಿಸು
893,einwickeln::V,завернуть,ಹೊದಿಸು
894,tragen::V,нести,ಹೊರು
895,schleppen::V,тащить,ಜಗ್ಗು
896,ziehen::V,тянуть,ಎಳೆ
897,aufbewahren::V,хранить,ಇಟ್ಟುಕೊ
898,werfen::V,бросать,ಎಸೆ
899,fangen::V,ловить,ಹಿಡಿ
900,packen::V,схватить,ಸೆಳೆ
901,verstecken::V,спрятать,ಮುಚ್ಚಿಡು
902,teilen::V,разделить,ವಿಭಜಿಸು
903,schicken::V,посылать,ಕಳುಹಿಸು
904,bringen::V,принести,ತರು
905,hinzufügen::V,добавить,ಕೂಡಿಸು
906,bekommen::V,достать,ಸಂಪಾದಿಸು
907,erhalten::V,получить,ಪಡೆ
908,nehmen::V,взять,ಹಿಡಿ
909,wählen::V,выбрать,ಆರಿಸು
910,auswählen::V,отобрать,ಆಯಿ
911,bewahren::V,сохранить,ರಕ್ಷಿಸಿಡು
912,behindern::V,препятствовать,ಅಡ್ಡಿಮಾಡು
913,verderben::V,испортить,ಕೆಡಿಸು
914,beschädigen::V,повредить,ಹಾಳುಮಾಡು
915,zerbrechen::V,разбить,ಮುರಿ
916,zerreißen::V,разорвать,ಸೀಳು
917,zerstören::V,разрушить,ಅಳಿಸು
918,verbrennen::V,сжечь,ಸುಡು
919,geben::V,дать,ಕೊಡು
920,reichen::V,передать,ಕೊಡು
921,schenken::V,дарить,ಅರ್ಪಿಸು
922,versprechen::V,обещать,ವಾಗ್ದಾನಮಾಡು
923,wünschen::V,желать,ಬಯಸು
924,loben::V,хвалить,ಹೊಗಳು
925,küssen::V,целовать,ಚುಂಬಿಸು
926,wiegen::V,качать,ತೂಗು
927,zudecken::V,накрыть,ಹಾಸು
928,wecken::V,разбудить,ಎಬ್ಬಿಸು
929,zeigen::V,показать,ತೋರಿಸು
930,führen::V,вести,ದಾರಿತೋರಿಸು
931,lehren::V,учить,ಕಲಿಸು
932,unterrichten::V,преподавать,ಬೋಧಿಸು
933,aufziehen::V,воспитать,ಸಲಹು
934,leiten::V,руководить,ಮುಂದಾಳಾಗಿರು 
935,antreiben::V,подгонять,ಓಡಿಸು
936,lassen::V,заставить,ಮಾಡಲುಬಿಡು
937,einladen::V,пригласить,ಆಹ್ವಾನಿಸು
938,vereinigen::V,объединить,ಒಂದಾಗು
939,besuchen::V,посетить,ಭೇಟಿಯಾಗು
940,treffen::V,встретить,ಸಂಧಿಸು
941,sich versammeln::V,собраться,ನೆರೆ
942,spielen::V,играть,ಆಡು
943,singen::V,петь,ಹಾಡು
944,tanzen::V,плясать,ಕುಣಿ
945,tanzen::V,танцевать,ಕುಣಿ
946,sich trennen::V,расстаться,ಪ್ರತ್ಯೇಮಾಡು
947,verlassen::V,покинуть,ಕಳೆ
948,retten::V,спасти,ರಕ್ಷಿಸು
949,bewachen::V,охранять,ಕಾಪಾಡು
950,schützen::V,уберегать,ಸಂರಕ್ಷಿಸು
951,verteidigen::V,защитить,ಕಾಪಿಡು
952,sich schlagen::V,драться,ಕಿತ್ತಾಟ
953,schießen::V,стрелять,ಎಸೆ
954,siegen::V,победить,ಗೆಲ್ಲು
955,ärgern::V,сердить,ರೇಗಿಸು
956,schlagen::V,ударить,ಹೊಡೆ
957,treten::V,пинать,ಒದೆ
958,stechen::V,уколоть,ಚುಚ್ಚು
959,stoßen::V,толкнуть,ತಳ್ಳು
960,stehlen::V,украсть,ಕದಿ
961,stören::V,помешать,ಕತಕು
962,belästigen::V,надоедать,ತೊಂದರೆ
963,verbergen::V,скрыть,ಮರೆಮಾಜು
964,täuschen::V,обмануть,ಠಕ್ಕಿಸು
965,betrügen::V,смошенничать,ವಂಚಿಸು
966,töten::V,убить,ಕೊಲ್ಲು
967,wohnen::V,проживать,ವಾಸಿಸು
968,arbeiten::V,работать,ಕೆಲಸ ಮಾಡು
969,sammeln::V,собрать,ಸಂಚಯಿಸು
970,pflücken::V,рвать,ಬಿಡಿಸು
971,pflücken::V,срывать,ಬಿಡಿಸು
972,jagen::V,охотиться,ಬೇಟೆಯಾಡು
973,fischen::V,рыбачить,ಮೀನು ಹಿಡಿ
974,fassen::V,поймать,ಹಿಡಿ
975,hüten::V,пасти,ಗುಂಪುಸೇರಿಸು
976,treiben::V,гнать,ದಬ್ಬು
977,anbinden::V,привязать,ಬಿಗಿ
978,füttern::V,кормить,ಮೇಯಿಸು
979,melken::V,доить,ಹಾಲು ಕರೆ
980,hacken::V,рубить,ತುಂಡರಿಸು
981,gießen::V,полить,ನೀರುಹಾಕು
982,reifen::V,созреть,ಕಳಿ
983,zubereiten::V,приготовить,ಅಡಿಗೆಮಾಡು
984,kochen::V,варить,ಅಡು
985,backen::V,печь,ಬೇಯಿಸು
986,braten::V,жарить,ಕರಿ
987,umrühren::V,перемешать,ಕಲಕು
988,stricken::V,вязать,ಹೆಣೆ
989,nähen::V,шить,ಹೊಲಿ
990,färben::V,покрасить,ಬಣ್ಣ ಹತ್ತು
991,reinigen::V,очистить,ಸ್ವಚ್ಛಮಾಡು
992,waschen::V,стирать,ತೊಳೆ
993,abwischen::V,вытереть,ಒರಸು
994,spülen::V,полоскать,ಗಲಬರಿಸು
995,fegen::V,подметать,ಗುಡಿಸು
996,kehren::V,мести,ಗುಡಿಸು
997,baden::V,купаться,ಸ್ನಾನಮಾಡು
998,sich waschen::V,мыться,ತೊಳೆ
999,ausziehen::V,снять,ಬಿಚ್ಚು
1000,anziehen::V,надеть,ಹಾಕು
1001,sich anziehen::V,одеться,ಹಾಕು
1002,kämmen::V,причесать,ಬಾಚು
1003,schmücken::V,украсить,ಅಲಂಕರಿಸು
1004,sagen::V,сказать,ಹೇಳು
1005,sprechen::V,говорить,ನುಡಿ
1006,reden::V,разговаривать,ನುಡಿ
1007,sich unterhalten::V,беседовать,ಹರಟೆ ಹೊಡಿ
1008,fragen::V,спросить,ವಿಚಾರಿಸು
1009,bitten::V,просить,ಬೇಡು
1010,erzählen::V,рассказать,ಹೇಳು
1011,mitteilen::V,сообщить,ತಿಳಿಸು
1012,nennen::V,назвать,ಹೆಸರಿಡು
1013,rufen::V,звать,ಕರೆ
1014,prahlen::V,хвастаться,ಜಂಬ ಕೊಚ್ಚು
1015,übersetzen::V,перевести,ಭಾಷಾಂತರಿಸು
1016,denken::V,думать,ಯೋಚಿಸು
1017,glauben::V,верить,ನಂಬು
1018,bemerken::V,заметить,ಗಮನಿಸು
1019,erkennen::V,узнать,ಗುರುತುಹಿಡಿ
1020,begreifen::V,понять,ಗ್ರಹಿಸು
1021,begreifen::V,постичь,ಗ್ರಹಿಸು
1022,verstehen::V,услышать,ಅರ್ಥಮಾಡಿಕೊ
1023,lernen::V,учиться,ಕಲಿ
1024,wissen::V,знать,ಅರಿ
1025,sich erinnern an::V,вспомнить,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1026,vergessen::V,забыть,ಮರೆತುವಿಡು
1027,messen::V,мерить,ಅಳೆ
1028,zählen::V,считать,ಗಣಿಸು
1029,rechnen::V,считать,ಲೆಕ್ಕ ಹಾಕು
1030,lesen::V,читать,ಓದು
1031,malen::V,рисовать,ಬಿಡಿಸು
1032,zeichnen::V,рисовать,ಬಿಡಿಸು
1033,schreiben::V,писать,ಬರೆ
1034,besitzen::V,иметь,ಒಡೆಯನಾಗಿರು
1035,kaufen::V,купить,ಕೊಳ್ಳು
1036,verkaufen::V,продать,ಕೊಡು
1037,bezahlen::V,заплатить,ಬೆಲೆತೆರು
1038,zahlen::V,платить,ಹಣವನ್ನುಕೊಡು
1039,beherrschen::V,владеть,ಅಧಿಕಾರ ನಡೆಸು
1040,ertragen::V,вытерпеть,ಸಹಿಸು
