,Concept_ID,ga,se
2771,Dach::N,díon,rehpie
2772,Dach::N,díon,dæhkko
2773,Dach::N,díon,gáhttu
2774,Dach::N,díon,káttu
2775,Dach::N,díon,laakk
2776,Dach::N,díon,пэ̄ҏҏтэ̄ля
2777,Dach::N,díon,кры̄ша
2778,Leiter::N,dréimire,raajtere
2779,Leiter::N,dréimire,tjajmos
2780,Leiter::N,dréimire,boagos
2781,Leiter::N,dréimire,ráidalas
2782,Leiter::N,dréimire,raidlâs
2783,Leiter::N,dréimire,лествец
2784,Besen::N,scuab,saehpie
2785,Besen::N,scuab,gaerpene
2786,Besen::N,scuab,njáman
2787,Besen::N,scuab,luvdá
2788,Besen::N,scuab,luvdá
2789,Besen::N,scuab,västt
2790,Besen::N,scuab,ва̄сст
2791,Spaten::N,spád,gåajvoe
2792,Spaten::N,spád,spádá
2793,Spaten::N,spád,goajvvo
2794,Spaten::N,spád,goaivu
2795,Spaten::N,spád,kuái'vu
2796,Spaten::N,spád,kuäivv
2797,Spaten::N,spád,куаййв
2798,Spaten::N,rámhainn,gåajvoe
2799,Spaten::N,rámhainn,spádá
2800,Spaten::N,rámhainn,goajvvo
2801,Spaten::N,rámhainn,goaivu
2802,Spaten::N,rámhainn,kuái'vu
2803,Spaten::N,rámhainn,kuäivv
2804,Spaten::N,rámhainn,куаййв
2805,Schaufel::N,sluasaid,gåajvoe
2806,Schaufel::N,sluasaid,gåjvun
2807,Schaufel::N,sluasaid,goajvvo
2808,Schaufel::N,sluasaid,goaivu
2809,Schaufel::N,sluasaid,kuái'vu
2810,Schaufel::N,sluasaid,kuäivv
2811,Schaufel::N,sluasaid,куаййв
2812,Gabel::N,forc,tjåagka
2813,Gabel::N,forc,gáffil
2814,Gabel::N,forc,káffal
2815,Gabel::N,forc,kaahvâl
2816,Gabel::N,forc,velkk
2817,Gabel::N,forc,а̄лльс
2818,Gabel::N,gabhlóg,tjåagka
2819,Gabel::N,gabhlóg,gáffil
2820,Gabel::N,gabhlóg,káffal
2821,Gabel::N,gabhlóg,kaahvâl
2822,Gabel::N,gabhlóg,velkk
2823,Gabel::N,gabhlóg,а̄лльс
2824,Löffel::N,spúnóg,buste
2825,Löffel::N,spúnóg,bassti
2826,Löffel::N,spúnóg,baste
2827,Löffel::N,spúnóg,pastem
2828,Löffel::N,spúnóg,pâ´sttem
2829,Löffel::N,spúnóg,пасьтэмь
2830,Messer::N,scian,nejpie
2831,Messer::N,scian,nijbbe
2832,Messer::N,scian,niibi
2833,Messer::N,scian,nijbe
2834,Messer::N,scian,nei´bb
2835,Messer::N,scian,ныййп
2836,Nagel::N,tairne,spæjhkere
2837,Nagel::N,tairne,spiger
2838,Nagel::N,tairne,návlle
2839,Nagel::N,tairne,spiikkár
2840,Nagel::N,tairne,spijkkár
2841,Nagel::N,tairne,näu´ll
2842,Nagel::N,tairne,на̄ввьл
2843,Netz::N,líon,viermie
2844,Netz::N,líon,viermme
2845,Netz::N,líon,næhtta
2846,Netz::N,líon,fierbmi
2847,Netz::N,líon,viermi
2848,Netz::N,líon,säi´mm
2849,Netz::N,líon,нӯжхьт
2850,Netz::N,eangach,viermie
2851,Netz::N,eangach,viermme
2852,Netz::N,eangach,næhtta
2853,Netz::N,eangach,fierbmi
2854,Netz::N,eangach,viermi
2855,Netz::N,eangach,säi´mm
2856,Netz::N,eangach,нӯжхьт
2857,Haken::N,croch,kruehkie
2858,Haken::N,croch,ruohkke
2859,Haken::N,croch,vagge
2860,Haken::N,croch,roahkki
2861,Haken::N,croch,faggi
2862,Haken::N,croch,kuák'ki
2863,Haken::N,croch,kuä´ǩ'ǩ
2864,Haken::N,croch,ва̄ӈӈк
2865,Haken::N,croch,куэххьк
2866,Griff::N,cos,rehpie
2867,Griff::N,cos,taatje
2868,Griff::N,cos,gavlla
2869,Griff::N,cos,guottáldahka
2870,Griff::N,cos,geavja
2871,Griff::N,cos,novdâ
2872,Griff::N,cos,nõđđ
2873,Griff::N,cos,kå´ǧǧ
2874,Griff::N,cos,нэ̄дт
2875,Griff::N,hanla,rehpie
2876,Griff::N,hanla,taatje
2877,Griff::N,hanla,gavlla
2878,Griff::N,hanla,guottáldahka
2879,Griff::N,hanla,geavja
2880,Griff::N,hanla,novdâ
2881,Griff::N,hanla,nõđđ
2882,Griff::N,hanla,kå´ǧǧ
2883,Griff::N,hanla,нэ̄дт
2884,Schloss::N,glas,laesie
2885,Schloss::N,glas,lássa
2886,Schloss::N,glas,lohkka
2887,Schloss::N,glas,lukkâ
2888,Schloss::N,glas,lokk
2889,Schloss::N,glas,ло̄ххк
2890,Bild::N,pictiúr,guvvie
2891,Bild::N,pictiúr,gåvvå
2892,Bild::N,pictiúr,govva
2893,Bild::N,pictiúr,koṿe
2894,Bild::N,pictiúr,kartt
2895,Bild::N,pictiúr,картина
2896,Figur::N,fíor,guvvie
2897,Figur::N,fíor,gåvos
2898,Figur::N,fíor,figuvrra
2899,Figur::N,fíor,figuvra
2900,Figur::N,fíor,kovos
2901,Figur::N,fíor,kuâŋas
2902,Puppe::N,bábóg,dåahka
2903,Puppe::N,bábóg,dåhkko
2904,Puppe::N,bábóg,doahkko
2905,Puppe::N,bábóg,dohkká
2906,Puppe::N,bábóg,duhkká
2907,Puppe::N,bábóg,kuuhlaž
2908,Puppe::N,bábóg,кукла
2909,Beutel::N,mála,voessetje
2910,Beutel::N,mála,påvsså
2911,Beutel::N,mála,seahkaš
2912,Beutel::N,mála,bursa
2913,Beutel::N,mála,guhkkár
2914,Beutel::N,mála,čooṿâs
2915,Beutel::N,mála,siâk'k
2916,Beutel::N,mála,kå´ššel
2917,Beutel::N,mála,ве̄ҏҏц
2918,Beutel::N,mealbhóg,voessetje
2919,Beutel::N,mealbhóg,påvsså
2920,Beutel::N,mealbhóg,seahkaš
2921,Beutel::N,mealbhóg,bursa
2922,Beutel::N,mealbhóg,guhkkár
2923,Beutel::N,mealbhóg,čooṿâs
2924,Beutel::N,mealbhóg,siâk'k
2925,Beutel::N,mealbhóg,kå´ššel
2926,Beutel::N,mealbhóg,ве̄ҏҏц
2927,Bündel::N,beart,paantje
2928,Bündel::N,beart,buduk
2929,Bündel::N,beart,gurppe
2930,Bündel::N,beart,gihppu
2931,Bündel::N,beart,kiäs'tu
2932,Bündel::N,beart,šnâpp
2933,Bündel::N,beart,пуччк
2934,Tasche::N,mála,veaskoe
2935,Tasche::N,mála,væssko
2936,Tasche::N,mála,lávkka
2937,Tasche::N,mála,lávka
2938,Tasche::N,mála,seahkka
2939,Tasche::N,mála,lavkkâ
2940,Tasche::N,mála,laukk
2941,Tasche::N,mála,суӎӎьк
2942,Tasche::N,mála,ло̄а̄ффк
2943,Eimer::N,buicéad,bæhtoe
2944,Eimer::N,buicéad,skiello
2945,Eimer::N,buicéad,skállu
2946,Eimer::N,buicéad,eebir
2947,Eimer::N,buicéad,skääll
2948,Eimer::N,buicéad,е̄мьперь
2949,Deckel::N,clár,luehkie
2950,Deckel::N,clár,låhkke
2951,Deckel::N,clár,lohkki
2952,Deckel::N,clár,lokke
2953,Deckel::N,clár,lå´ǩǩ
2954,Deckel::N,clár,ко̄а̄ххтнэсс
2955,Deckel::N,claibín,luehkie
2956,Deckel::N,claibín,låhkke
2957,Deckel::N,claibín,lohkki
2958,Deckel::N,claibín,lokke
2959,Deckel::N,claibín,lå´ǩǩ
2960,Deckel::N,claibín,ко̄а̄ххтнэсс
2961,Geschirr::N,soithí,lihtie
2962,Geschirr::N,soithí,lihte
2963,Geschirr::N,soithí,lihtit
2964,Geschirr::N,soithí,litte
2965,Geschirr::N,soithí,kärldõk
2966,Geschirr::N,soithí,ка̄ррь
2967,Geschirr::N,gréithe,lihtie
2968,Geschirr::N,gréithe,lihte
2969,Geschirr::N,gréithe,lihtit
2970,Geschirr::N,gréithe,litte
2971,Geschirr::N,gréithe,kärldõk
2972,Geschirr::N,gréithe,ка̄ррь
2973,Sack::N,sac,voesse
2974,Sack::N,sac,vuossa
2975,Sack::N,sac,seahkka
2976,Sack::N,sac,sekkâ
2977,Sack::N,sac,siâk'k
2978,Sack::N,sac,ве̄ҏҏц
2979,Sack::N,mála,voesse
2980,Sack::N,mála,vuossa
2981,Sack::N,mála,seahkka
2982,Sack::N,mála,sekkâ
2983,Sack::N,mála,siâk'k
2984,Sack::N,mála,ве̄ҏҏц
2985,Tasse::N,cupán,guksie
2986,Tasse::N,cupán,gåhppå
2987,Tasse::N,cupán,gohppu
2988,Tasse::N,cupán,pollo
2989,Tasse::N,cupán,kopp
2990,Tasse::N,cupán,на̄ххьп
2991,Topf::N,pota,baetie
2992,Topf::N,pota,krovhte
2993,Topf::N,pota,rujtta
2994,Topf::N,pota,giebbme
2995,Topf::N,pota,báhti
2996,Topf::N,pota,gievdni
2997,Topf::N,pota,pääti
2998,Topf::N,pota,kruâitt
2999,Topf::N,pota,кӣммьн
3000,Kessel::N,citeal,giebnie
3001,Kessel::N,citeal,skallo
3002,Kessel::N,citeal,giebbme
3003,Kessel::N,citeal,gieđbmi
3004,Kessel::N,citeal,kiem'ni
3005,Kessel::N,citeal,ǩie´mnn
3006,Kessel::N,citeal,кӣммьн
3007,Essen::N,béile,åesie
3008,Essen::N,béile,beapmoe
3009,Essen::N,béile,biebbmo
3010,Essen::N,béile,borramuš
3011,Essen::N,béile,purrâmâš
3012,Essen::N,béile,porrmõš
3013,Essen::N,béile,по̄ррмушш
3014,Nahrung::N,bia,beapmoe
3015,Nahrung::N,bia,biebbmo
3016,Nahrung::N,bia,biebmu
3017,Nahrung::N,bia,purrâmâš
3018,Nahrung::N,bia,porrmõš
3019,Nahrung::N,bia,по̄ррмушш
3020,Speise::N,mias,beapmoe
3021,Speise::N,mias,biebbmo
3022,Speise::N,mias,biebmu
3023,Speise::N,mias,määlis
3024,Speise::N,mias,aasâs
3025,Speise::N,mias,porrmõš
3026,Speise::N,mias,по̄ррмушш
3027,Fleisch::N,feoil,bearkoe
3028,Fleisch::N,feoil,oadtje
3029,Fleisch::N,feoil,bierggo
3030,Fleisch::N,feoil,biergu
3031,Fleisch::N,feoil,uáž'ži
3032,Fleisch::N,feoil,vuä´ǯ'ǯ
3033,Fleisch::N,feoil,вуэннч
3034,Getreide::N,grán,gernie
3035,Getreide::N,grán,gårnne
3036,Getreide::N,grán,gordni
3037,Getreide::N,grán,valje
3038,Getreide::N,grán,ле̄ййп
3039,Getreide::N,arbhar,gernie
3040,Getreide::N,arbhar,gårnne
3041,Getreide::N,arbhar,gordni
3042,Getreide::N,arbhar,valje
3043,Getreide::N,arbhar,ле̄ййп
3044,Brei::N,brúitín,kraavhtse
3045,Brei::N,brúitín,ráktsa
3046,Brei::N,brúitín,buvru
3047,Brei::N,brúitín,suoḥâd
3048,Brei::N,brúitín,hutt
3049,Brei::N,brúitín,уххт
3050,Brot::N,arán,gaahkoe
3051,Brot::N,arán,lájbbe
3052,Brot::N,arán,stummpa
3053,Brot::N,arán,láibi
3054,Brot::N,arán,gáhkku
3055,Brot::N,arán,leibi
3056,Brot::N,arán,lei´bb
3057,Brot::N,arán,ле̄ййп
3058,Scheibe::N,píosa,snaejrie
3059,Scheibe::N,píosa,sárdde
3060,Scheibe::N,píosa,vajahas
3061,Scheibe::N,píosa,časkkis
3062,Scheibe::N,píosa,ča'skes
3063,Scheibe::N,píosa,ku´sǩǩ
3064,Scheibe::N,píosa,кусськ
3065,Scheibe::N,slisne,snaejrie
3066,Scheibe::N,slisne,sárdde
3067,Scheibe::N,slisne,vajahas
3068,Scheibe::N,slisne,časkkis
3069,Scheibe::N,slisne,ča'skes
3070,Scheibe::N,slisne,ku´sǩǩ
3071,Scheibe::N,slisne,кусськ
3072,Fett::N,saill,buejtie
3073,Fett::N,saill,vuodja
3074,Fett::N,saill,buoidi
3075,Fett::N,saill,pyei'di
3076,Fett::N,saill,puõi´dd
3077,Fett::N,saill,пуййт
3078,Fett::N,méathras,buejtie
3079,Fett::N,méathras,vuodja
3080,Fett::N,méathras,buoidi
3081,Fett::N,méathras,pyei'di
3082,Fett::N,méathras,puõi´dd
3083,Fett::N,méathras,пуййт
3084,Butter::N,im,voeje
3085,Butter::N,im,vuodja
3086,Butter::N,im,vuodja
3087,Butter::N,im,vuojâ
3088,Butter::N,im,vuõjj
3089,Butter::N,im,вӯйй
3090,Öl::N,ola,ålja
3091,Öl::N,ola,ulljo
3092,Öl::N,ola,oalljo
3093,Öl::N,ola,olju
3094,Öl::N,ola,oljo
3095,Öl::N,ola,vuõjj
3096,Öl::N,ola,вӯйй
3097,Salz::N,salann,saelhtie
3098,Salz::N,salann,sállte
3099,Salz::N,salann,sálti
3100,Salz::N,salann,sältti
3101,Salz::N,salann,sä´ltt
3102,Salz::N,salann,сӯлль
3103,Suppe::N,sú,joptse
3104,Suppe::N,sú,jupptsa
3105,Suppe::N,sú,málli
3106,Suppe::N,sú,määḷi
3107,Suppe::N,sú,lieṃâ
3108,Suppe::N,sú,liõmm
3109,Suppe::N,sú,лӣмм
3110,Suppe::N,anraith,joptse
3111,Suppe::N,anraith,jupptsa
3112,Suppe::N,anraith,málli
3113,Suppe::N,anraith,määḷi
3114,Suppe::N,anraith,lieṃâ
3115,Suppe::N,anraith,liõmm
3116,Suppe::N,anraith,лӣмм
3117,Honig::N,mil,hååneske
3118,Honig::N,mil,meda
3119,Honig::N,mil,miehta
3120,Honig::N,mil,mietâ
3121,Honig::N,mil,miõtt
3122,Honig::N,mil,мӣдт
3123,Milch::N,bainne,mielhkie
3124,Milch::N,bainne,mielkke
3125,Milch::N,bainne,mielki
3126,Milch::N,bainne,miel'kki
3127,Milch::N,bainne,mie´lǩǩ
3128,Milch::N,bainne,ма̄ййт
3129,Tee::N,tae,löövje
3130,Tee::N,tae,tedja
3131,Tee::N,tae,deadju
3132,Tee::N,tae,čee
3133,Tee::N,tae,teej̣â
3134,Tee::N,tae,čee
3135,Tee::N,tae,чайй
3136,Leder::N,leathar,hovre
3137,Leder::N,leathar,sassne
3138,Leder::N,leathar,náhkki
3139,Leder::N,leathar,leaira
3140,Leder::N,leathar,čevđi
3141,Leder::N,leathar,čåu´dd
3142,Leder::N,leathar,на̄ххьк
3143,Wolle::N,olann,ålloe
3144,Wolle::N,olann,hullo
3145,Wolle::N,olann,ullu
3146,Wolle::N,olann,ullo
3147,Wolle::N,olann,oll
3148,Wolle::N,olann,улл
3149,Stoff::N,éadach,tyjje
3150,Stoff::N,éadach,gápptás
3151,Stoff::N,éadach,stoaffa
3152,Stoff::N,éadach,ávnnas
3153,Stoff::N,éadach,käägus
3154,Stoff::N,éadach,aaunâs
3155,Stoff::N,éadach,лыййн
3156,Nadel::N,snáthaid,naaloe
3157,Nadel::N,snáthaid,nállo
3158,Nadel::N,snáthaid,nállu
3159,Nadel::N,snáthaid,nááḷu
3160,Nadel::N,snáthaid,neu´ll
3161,Nadel::N,snáthaid,нӣввьл
3162,Faden::N,snáth,laejkie
3163,Faden::N,snáth,hárppo
3164,Faden::N,snáth,árpu
3165,Faden::N,snáth,läigi
3166,Faden::N,snáth,lääi´j
3167,Faden::N,snáth,сӯнн
3168,Knopf::N,cnaipe,balhka
3169,Knopf::N,cnaipe,boallo
3170,Knopf::N,cnaipe,boallu
3171,Knopf::N,cnaipe,puál'lu
3172,Knopf::N,cnaipe,puäll
3173,Knopf::N,cnaipe,пуалл
3174,Knoten::N,snaidhm,tjoelme
3175,Knoten::N,snaidhm,tjuolmma
3176,Knoten::N,snaidhm,čuolbma
3177,Knoten::N,snaidhm,čuol'mâ
3178,Knoten::N,snaidhm,čuõlmm
3179,Knoten::N,snaidhm,чӯллм
3180,Farbe::N,péint,klaerie
3181,Farbe::N,péint,ivnne
3182,Farbe::N,péint,bájnno
3183,Farbe::N,péint,mola
3184,Farbe::N,péint,fearga
3185,Farbe::N,péint,maalâ
3186,Farbe::N,péint,páinu
3187,Farbe::N,péint,kälkk
3188,Farbe::N,péint,по̄а̄ййн
3189,Kleidung::N,éadaí,tyjje
3190,Kleidung::N,éadaí,gárvvo
3191,Kleidung::N,éadaí,bivttas
3192,Kleidung::N,éadaí,piivtâs
3193,Kleidung::N,éadaí,pivoh
3194,Kleidung::N,éadaí,piiutâs
3195,Kleidung::N,éadaí,о̄а̄з
3196,Hemd::N,léine,sjåarhtoe
3197,Hemd::N,léine,skirtto
3198,Hemd::N,léine,báidi
3199,Hemd::N,léine,päiđi
3200,Hemd::N,léine,päidd
3201,Hemd::N,léine,па̄ййт
3202,Kragen::N,bóna,döörhke
3203,Kragen::N,bóna,tjiebet
3204,Kragen::N,bóna,tjehpuris
3205,Kragen::N,bóna,čeabet
3206,Kragen::N,bóna,kráva
3207,Kragen::N,bóna,siä'pulâs
3208,Kragen::N,bóna,seäp'plõs
3209,Kragen::N,bóna,ко̄а̄влас
3210,Ärmel::N,muinchille,sissie
3211,Ärmel::N,muinchille,sasse
3212,Ärmel::N,muinchille,soadji
3213,Ärmel::N,muinchille,suájá
3214,Ärmel::N,muinchille,suäjj
3215,Ärmel::N,muinchille,суэйй
3216,Hose::N,bríste,måvhka
3217,Hose::N,bríste,båkså
3218,Hose::N,bríste,buvssat
3219,Hose::N,bríste,puuvsah
3220,Hose::N,bríste,puus
3221,Hose::N,bríste,пукс
3222,Hose::N,bríste,ко̄а̄дтӭ
3223,Hose::N,treabhsar,måvhka
3224,Hose::N,treabhsar,båkså
3225,Hose::N,treabhsar,buvssat
3226,Hose::N,treabhsar,puuvsah
3227,Hose::N,treabhsar,puus
3228,Hose::N,treabhsar,пукс
3229,Hose::N,treabhsar,ко̄а̄дтӭ
3230,Gürtel::N,crios,juvvie
3231,Gürtel::N,crios,beelhte
3232,Gürtel::N,crios,avve
3233,Gürtel::N,crios,getsam
3234,Gürtel::N,crios,boagán
3235,Gürtel::N,crios,pooṿij
3236,Gürtel::N,crios,puäǥǥanj
3237,Gürtel::N,crios,эвв
3238,Mütze::N,caipín,tjohpe
3239,Mütze::N,caipín,gahper
3240,Mütze::N,caipín,gahpir
3241,Mütze::N,caipín,kappeer
3242,Mütze::N,caipín,keä´p'per
3243,Mütze::N,caipín,кабперь
3244,Schuh::N,bróg,gaamege
3245,Schuh::N,bróg,gáma
3246,Schuh::N,bróg,skuovva
3247,Schuh::N,bróg,gáma
3248,Schuh::N,bróg,kaamâ
3249,Schuh::N,bróg,kaammi
3250,Schuh::N,bróg,камаша
3251,Stiefel::N,buatais,steeblege
3252,Stiefel::N,buatais,stiebil
3253,Stiefel::N,buatais,sáhpis
3254,Stiefel::N,buatais,sáppat
3255,Stiefel::N,buatais,steevvil
3256,Stiefel::N,buatais,sa´ppi
3257,Stiefel::N,buatais,са̄ххпе
3258,Ring::N,fáinne,rïngke
3259,Ring::N,fáinne,suormas
3260,Ring::N,fáinne,suorpmas
3261,Ring::N,fáinne,suormâs
3262,Ring::N,fáinne,suõrmâs
3263,Ring::N,fáinne,сӯрмас
3264,Band::N,ribín,baante
3265,Band::N,ribín,bádde
3266,Band::N,ribín,báddi
3267,Band::N,ribín,päddi
3268,Band::N,ribín,liântt
3269,Band::N,ribín,källre´ppiǩ
3270,Band::N,ribín,ля̄ӊӊт
3271,Kamm::N,cíor,gaampe
3272,Kamm::N,cíor,rájdam
3273,Kamm::N,cíor,tjåhkom
3274,Kamm::N,cíor,čohkun
3275,Kamm::N,cíor,čohhoom
3276,Kamm::N,cíor,čååǥǥam
3277,Kamm::N,cíor,чоагкь
3278,Spiegel::N,scáthán,guelmiedahke
3279,Spiegel::N,scáthán,spiedjil
3280,Spiegel::N,scáthán,speajal
3281,Spiegel::N,scáthán,speeijal
3282,Spiegel::N,scáthán,suei´mkar
3283,Spiegel::N,scáthán,кыффкэмка̄ррь
3284,Spiegel::N,scáthán,зе̄ркал
3285,Riemen::N,iall,györtenje
3286,Riemen::N,iall,rájppe
3287,Riemen::N,iall,garttsa
3288,Riemen::N,iall,lávži
3289,Riemen::N,iall,läbži
3290,Riemen::N,iall,läbǯǯ
3291,Riemen::N,iall,ре̄ммь
3292,Riemen::N,strapa,györtenje
3293,Riemen::N,strapa,rájppe
3294,Riemen::N,strapa,garttsa
3295,Riemen::N,strapa,lávži
3296,Riemen::N,strapa,läbži
3297,Riemen::N,strapa,läbǯǯ
3298,Riemen::N,strapa,ре̄ммь
3299,Schnur::N,téad,gurrie
3300,Schnur::N,téad,gáras
3301,Schnur::N,téad,garca
3302,Schnur::N,téad,orrâ
3303,Schnur::N,téad,nue´rr
3304,Schnur::N,téad,нӯррь
3305,Schnur::N,sreangán,gurrie
3306,Schnur::N,sreangán,gáras
3307,Schnur::N,sreangán,garca
3308,Schnur::N,sreangán,orrâ
3309,Schnur::N,sreangán,nue´rr
3310,Schnur::N,sreangán,нӯррь
3311,Leine::N,iall,baante
3312,Leine::N,iall,gájnno
3313,Leine::N,iall,báddi
3314,Leine::N,iall,oarra
3315,Leine::N,iall,läbži
3316,Leine::N,iall,läbǯǯ
3317,Leine::N,iall,ла̄ммч
3318,Decke::N,pluid,gaptjese
3319,Decke::N,pluid,rádno
3320,Decke::N,pluid,gåbtjås
3321,Decke::N,pluid,tæhppin
3322,Decke::N,pluid,govččas
3323,Decke::N,pluid,loovdâ
3324,Decke::N,pluid,räänn
3325,Decke::N,pluid,ра̄нн
3326,Decke::N,blaincéad,gaptjese
3327,Decke::N,blaincéad,rádno
3328,Decke::N,blaincéad,gåbtjås
3329,Decke::N,blaincéad,tæhppin
3330,Decke::N,blaincéad,govččas
3331,Decke::N,blaincéad,loovdâ
3332,Decke::N,blaincéad,räänn
3333,Decke::N,blaincéad,ра̄нн
3334,Kissen::N,piliúr,nalhke
3335,Kissen::N,piliúr,guoddá
3336,Kissen::N,piliúr,oajvevuolle
3337,Kissen::N,piliúr,guoddá
3338,Kissen::N,piliúr,bolsttar
3339,Kissen::N,piliúr,polster
3340,Kissen::N,piliúr,pee´ren
3341,Kissen::N,piliúr,pooddâšǩ
3342,Kissen::N,piliúr,по̄дэшк
3343,Kissen::N,adhartán,nalhke
3344,Kissen::N,adhartán,guoddá
3345,Kissen::N,adhartán,oajvevuolle
3346,Kissen::N,adhartán,guoddá
3347,Kissen::N,adhartán,bolsttar
3348,Kissen::N,adhartán,polster
3349,Kissen::N,adhartán,pee´ren
3350,Kissen::N,adhartán,pooddâšǩ
3351,Kissen::N,adhartán,по̄дэшк
3352,Tuch::N,scaif,tyjje
3353,Tuch::N,scaif,tyddja
3354,Tuch::N,scaif,gådo
3355,Tuch::N,scaif,liidni
3356,Tuch::N,scaif,läđđee
3357,Tuch::N,scaif,re´ppiǩ
3358,Tuch::N,scaif,ree´ppiǩ
3359,Tuch::N,scaif,ребпехь
3360,Handtuch::N,tuáille,njaamelijnie
3361,Handtuch::N,tuáille,sigárdahka
3362,Handtuch::N,tuáille,sihkaldat
3363,Handtuch::N,tuáille,siholdâs
3364,Handtuch::N,tuáille,seekkldõs
3365,Handtuch::N,tuáille,u´tree´lniǩ
3366,Handtuch::N,tuáille,отеральнэхьк
3367,Kraft::N,fórsa,faamoe
3368,Kraft::N,fórsa,fábmo
3369,Kraft::N,fórsa,fápmu
3370,Kraft::N,fórsa,fááṃu
3371,Kraft::N,fórsa,viõkk
3372,Kraft::N,fórsa,вӣгк
3373,Stärke::N,neart,vieksiesvoete
3374,Stärke::N,neart,gievrrudahka
3375,Stärke::N,neart,gievrrodus
3376,Stärke::N,neart,veahka
3377,Stärke::N,neart,vuoibmi
3378,Stärke::N,neart,viek'sâvuotâ
3379,Stärke::N,neart,viõkk
3380,Stärke::N,neart,са̄м
3381,Stärke::N,neart,вӣгк
3382,Gesundheit::N,sláinte,healsoe
3383,Gesundheit::N,sláinte,starne
3384,Gesundheit::N,sláinte,hælsso
3385,Gesundheit::N,sláinte,varresvuohta
3386,Gesundheit::N,sláinte,dearvvasvuohta
3387,Gesundheit::N,sláinte,tie'rvâsvuotâ
3388,Gesundheit::N,sláinte,tiõrvâsvuõtt
3389,Gesundheit::N,sláinte,тӣрвасвӯдт
3390,Krankheit::N,tinneas,skïemtjelasse
3391,Krankheit::N,tinneas,skihpudahka
3392,Krankheit::N,tinneas,dávdda
3393,Krankheit::N,tinneas,vihke
3394,Krankheit::N,tinneas,dávda
3395,Krankheit::N,tinneas,tavdâ
3396,Krankheit::N,tinneas,puá'cuvuotâ
3397,Krankheit::N,tinneas,kõpp
3398,Krankheit::N,tinneas,puõccmoš
3399,Krankheit::N,tinneas,кэ̄бп
3400,Krankheit::N,breoiteacht,skïemtjelasse
3401,Krankheit::N,breoiteacht,skihpudahka
3402,Krankheit::N,breoiteacht,dávdda
3403,Krankheit::N,breoiteacht,vihke
3404,Krankheit::N,breoiteacht,dávda
3405,Krankheit::N,breoiteacht,tavdâ
3406,Krankheit::N,breoiteacht,puá'cuvuotâ
3407,Krankheit::N,breoiteacht,kõpp
3408,Krankheit::N,breoiteacht,puõccmoš
3409,Krankheit::N,breoiteacht,кэ̄бп
3410,Schmerz::N,pian,haerhpie
3411,Schmerz::N,pian,bávtjas
3412,Schmerz::N,pian,bávčča
3413,Schmerz::N,pian,tuške
3414,Schmerz::N,pian,poovčâs
3415,Schmerz::N,pian,tå´sǩǩ
3416,Schmerz::N,pian,кэ̄бп
3417,Wunde::N,goin,saejrie
3418,Wunde::N,goin,hávve
3419,Wunde::N,goin,hávvi
3420,Wunde::N,goin,hävvi
3421,Wunde::N,goin,hää´vv
3422,Wunde::N,goin,ра̄ӊӊҍ
3423,Fieber::N,fiabhras,vaejlie
3424,Fieber::N,fiabhras,fiebar
3425,Fieber::N,fiabhras,báhkkadávda
3426,Fieber::N,fiabhras,žaar
3427,Fieber::N,fiabhras,жоарр
3428,Arznei::N,cógas,daalhkesh
3429,Arznei::N,cógas,dálkas
3430,Arznei::N,cógas,dálkkas
3431,Arznei::N,cógas,taalhâs
3432,Arznei::N,cógas,lekittâs
3433,Arznei::N,cógas,taalkâs
3434,Arznei::N,cógas,лоаддв
3435,Brücke::N,droichead,pruvvie
3436,Brücke::N,droichead,råvve
3437,Brücke::N,droichead,šaldi
3438,Brücke::N,droichead,šalde
3439,Brücke::N,droichead,mostt
3440,Brücke::N,droichead,мо̄сст
3441,Brunnen::N,tobar,prutnie
3442,Brunnen::N,tobar,ruddne
3443,Brunnen::N,tobar,gáivo
3444,Brunnen::N,tobar,káivu
3445,Brunnen::N,tobar,käivv
3446,Brunnen::N,tobar,ка̄ййв
3447,Weide::N,féarach,gåatome
3448,Weide::N,féarach,guohtom
3449,Weide::N,féarach,guohtun
3450,Weide::N,féarach,kuátu
3451,Weide::N,féarach,luátu
3452,Weide::N,féarach,та̄нтар
3453,Pfad::N,cosán,baalka
3454,Pfad::N,cosán,bálges
3455,Pfad::N,cosán,bálggis
3456,Pfad::N,cosán,päälgis
3457,Pfad::N,cosán,pää´ljes
3458,Pfad::N,cosán,поалкас
3459,Pfad::N,conair,baalka
3460,Pfad::N,conair,bálges
3461,Pfad::N,conair,bálggis
3462,Pfad::N,conair,päälgis
3463,Pfad::N,conair,pää´ljes
3464,Pfad::N,conair,поалкас
3465,Weg::N,slí,geajnoe
3466,Weg::N,slí,gæjnno
3467,Weg::N,slí,væddja
3468,Weg::N,slí,geaidnu
3469,Weg::N,slí,luod'dâ
3470,Weg::N,slí,čuâǥǥas
3471,Weg::N,slí,чуэкас
3472,Weg::N,bealach,geajnoe
3473,Weg::N,bealach,gæjnno
3474,Weg::N,bealach,væddja
3475,Weg::N,bealach,geaidnu
3476,Weg::N,bealach,luod'dâ
3477,Weg::N,bealach,čuâǥǥas
3478,Weg::N,bealach,чуэкас
3479,Straße::N,bóthar,geajnoe
3480,Straße::N,bóthar,joene
3481,Straße::N,bóthar,gahttun
3482,Straße::N,bóthar,geaidnu
3483,Straße::N,bóthar,maađij
