,Concept_ID,kn,lt
1083,klopfen::V,ತಟ್ಟು,barbenti
1084,hauen::V,ಹೊಡೆ,mušti
1085,kleben::V,ಅಂಟಿಸು,lipdyti
1086,kleben::V,ಅಂಟಿಸು,klijuoti
1087,reiben::V,ಉಜ್ಜು,trinti
1088,reiben::V,ಉಜ್ಜು,tarkuoti
1089,streichen::V,ಹರಡು,tepti
1090,streichen::V,ಹರಡು,užtepti
1091,schleifen::V,ಮಸೆ,galą́sti
1092,schneiden::V,ಕತ್ತರಿಸು,pjauti
1093,schneiden::V,ಕತ್ತರಿಸು,kirpti
1094,rütteln::V,ಕುಲುಕಿಸು,purtyti
1095,schütteln::V,ಅಲುಗಿಸು,purtyti
1096,schwenken::V,ತೂಗಾಡು,mojuoti
1097,schütten::V,ಎರೆ,pilti
1098,schütten::V,ಎರೆ,berti
1099,füllen::V,ತುಂಬಿಸು,pildyti
1100,füllen::V,ತುಂಬಿಸು,pripildyti
1101,einwickeln::V,ಹೊದಿಸು,įvynioti
1102,einwickeln::V,ಹೊದಿಸು,suvynioti
1103,tragen::V,ಹೊರು,nešti
1104,tragen::V,ಹೊರು,nešioti
1105,schleppen::V,ಜಗ್ಗು,vilkti
1106,ziehen::V,ಎಳೆ,tempti
1107,aufbewahren::V,ಇಟ್ಟುಕೊ,laikyti
1108,werfen::V,ಎಸೆ,mesti
1109,werfen::V,ಎಸೆ,sviesti
1110,fangen::V,ಹಿಡಿ,sugauti
1111,packen::V,ಸೆಳೆ,čiupti
1112,packen::V,ಸೆಳೆ,griebti
1113,verstecken::V,ಮುಚ್ಚಿಡು,slėpti
1114,verstecken::V,ಮುಚ್ಚಿಡು,slapstyti
1115,teilen::V,ವಿಭಜಿಸು,dalyti
1116,teilen::V,ವಿಭಜಿಸು,padalyti
1117,schicken::V,ಕಳುಹಿಸು,sių̃sti
1118,schicken::V,ಕಳುಹಿಸು,pasių̃sti
1119,bringen::V,ತರು,atnešti
1120,hinzufügen::V,ಕೂಡಿಸು,pridėti
1121,bekommen::V,ಸಂಪಾದಿಸು,gauti
1122,erhalten::V,ಪಡೆ,gauti
1123,nehmen::V,ಹಿಡಿ,paimti
1124,wählen::V,ಆರಿಸು,rinkti
1125,wählen::V,ಆರಿಸು,išsirinkti
1126,auswählen::V,ಆಯಿ,išrinkti
1127,bewahren::V,ರಕ್ಷಿಸಿಡು,išsaugoti
1128,behindern::V,ಅಡ್ಡಿಮಾಡು,trukdyti
1129,verderben::V,ಕೆಡಿಸು,sugadinti
1130,beschädigen::V,ಹಾಳುಮಾಡು,žaloti
1131,beschädigen::V,ಹಾಳುಮಾಡು,gadinti
1132,zerbrechen::V,ಮುರಿ,sukulti
1133,zerbrechen::V,ಮುರಿ,sudaužyti
1134,zerreißen::V,ಸೀಳು,perplėšti
1135,zerreißen::V,ಸೀಳು,suplėšyti
1136,zerstören::V,ಅಳಿಸು,suardyti
1137,zerstören::V,ಅಳಿಸು,sugriauti
1138,verbrennen::V,ಸುಡು,deginti
1139,verbrennen::V,ಸುಡು,sudeginti
1140,geben::V,ಕೊಡು,duoti
1141,geben::V,ಕೊಡು,paduoti
1142,reichen::V,ಕೊಡು,paduoti
1143,schenken::V,ಅರ್ಪಿಸು,dovanoti
1144,versprechen::V,ವಾಗ್ದಾನಮಾಡು,žadėti
1145,versprechen::V,ವಾಗ್ದಾನಮಾಡು,pažadėti
1146,wünschen::V,ಬಯಸು,norėti
1147,wünschen::V,ಬಯಸು,linḱėti
1148,loben::V,ಹೊಗಳು,girti
1149,loben::V,ಹೊಗಳು,pagirti
1150,küssen::V,ಚುಂಬಿಸು,bučiuoti
1151,wiegen::V,ತೂಗು,supti
1152,zudecken::V,ಹಾಸು,užkloti
1153,zudecken::V,ಹಾಸು,uždengti
1154,wecken::V,ಎಬ್ಬಿಸು,žadinti
1155,zeigen::V,ತೋರಿಸು,rodyti
1156,führen::V,ದಾರಿತೋರಿಸು,vesti
1157,führen::V,ದಾರಿತೋರಿಸು,vadovauti
1158,lehren::V,ಕಲಿಸು,mokyti
1159,lehren::V,ಕಲಿಸು,išmokyti
1160,unterrichten::V,ಬೋಧಿಸು,dėstyti
1161,aufziehen::V,ಸಲಹು,išauginti
1162,leiten::V,ಮುಂದಾಳಾಗಿರು ,valdyti
1163,leiten::V,ಮುಂದಾಳಾಗಿರು ,vadovauti
1164,antreiben::V,ಓಡಿಸು,uiti
1165,antreiben::V,ಓಡಿಸು,raginti
1166,antreiben::V,ಓಡಿಸು,skubinti
1167,lassen::V,ಮಾಡಲುಬಿಡು,paliepti
1168,einladen::V,ಆಹ್ವಾನಿಸು,kviesti
1169,einladen::V,ಆಹ್ವಾನಿಸು,pakviesti
1170,vereinigen::V,ಒಂದಾಗು,sujungti
1171,vereinigen::V,ಒಂದಾಗು,suvienyti
1172,besuchen::V,ಭೇಟಿಯಾಗು,lankyti
1173,besuchen::V,ಭೇಟಿಯಾಗು,aplankyti
1174,treffen::V,ಸಂಧಿಸು,sutikti
1175,treffen::V,ಸಂಧಿಸು,pasitikti
1176,sich versammeln::V,ನೆರೆ,susirinkti
1177,spielen::V,ಆಡು,groti
1178,spielen::V,ಆಡು,žaisti
1179,singen::V,ಹಾಡು,dainuoti
1180,tanzen::V,ಕುಣಿ,šokti
1181,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,skirtis
1182,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,išsiskirti
1183,verlassen::V,ಕಳೆ,palikti
1184,retten::V,ರಕ್ಷಿಸು,gelbėti
1185,bewachen::V,ಕಾಪಾಡು,sergėti
1186,schützen::V,ಸಂರಕ್ಷಿಸು,ginti
1187,schützen::V,ಸಂರಕ್ಷಿಸು,apginti
1188,verteidigen::V,ಕಾಪಿಡು,ginti
1189,verteidigen::V,ಕಾಪಿಡು,apginti
1190,sich schlagen::V,ಕಿತ್ತಾಟ,muštis
1191,schießen::V,ಎಸೆ,šauti
1192,schießen::V,ಎಸೆ,šaudyti
1193,siegen::V,ಗೆಲ್ಲು,nugalėti
1194,ärgern::V,ರೇಗಿಸು,pykinti
1195,schlagen::V,ಹೊಡೆ,mušti
1196,schlagen::V,ಹೊಡೆ,smogti
1197,schlagen::V,ಹೊಡೆ,trenkti
1198,treten::V,ಒದೆ,mygti
1199,stechen::V,ಚುಚ್ಚು,gelti
1200,stechen::V,ಚುಚ್ಚು,smeigti
1201,stoßen::V,ತಳ್ಳು,stumti
1202,stoßen::V,ತಳ್ಳು,pastumti
1203,stehlen::V,ಕದಿ,vogti
1204,stören::V,ಕತಕು,trikdyti
1205,belästigen::V,ತೊಂದರೆ,apsunkinti
1206,verbergen::V,ಮರೆಮಾಜು,slėpti
1207,verbergen::V,ಮರೆಮಾಜು,paslėpti
1208,täuschen::V,ಠಕ್ಕಿಸು,klaidinti
1209,betrügen::V,ವಂಚಿಸು,apgauti
1210,töten::V,ಕೊಲ್ಲು,žudyti
1211,töten::V,ಕೊಲ್ಲು,nužudyti
1212,wohnen::V,ವಾಸಿಸು,gyventi
1213,arbeiten::V,ಕೆಲಸ ಮಾಡು,dirbti
1214,arbeiten::V,ಕೆಲಸ ಮಾಡು,triūsti
1215,sammeln::V,ಸಂಚಯಿಸು,rinkti
1216,pflücken::V,ಬಿಡಿಸು,skinti
1217,pflücken::V,ಬಿಡಿಸು,raškyti
1218,jagen::V,ಬೇಟೆಯಾಡು,medžioti
1219,fischen::V,ಮೀನು ಹಿಡಿ,žvejoti
1220,fassen::V,ಹಿಡಿ,sučiupti
1221,hüten::V,ಗುಂಪುಸೇರಿಸು,ganyti
1222,treiben::V,ದಬ್ಬು,ginti
1223,anbinden::V,ಬಿಗಿ,pririšti
1224,füttern::V,ಮೇಯಿಸು,šerti
1225,melken::V,ಹಾಲು ಕರೆ,melžti
1226,hacken::V,ತುಂಡರಿಸು,kapoti
1227,gießen::V,ನೀರುಹಾಕು,lieti
1228,gießen::V,ನೀರುಹಾಕು,laistyti
1229,reifen::V,ಕಳಿ,nokti
1230,reifen::V,ಕಳಿ,sirpti
1231,zubereiten::V,ಅಡಿಗೆಮಾಡು,ruošti
1232,zubereiten::V,ಅಡಿಗೆಮಾಡು,gaminti
1233,kochen::V,ಅಡು,virti
1234,kochen::V,ಅಡು,virinti
1235,backen::V,ಬೇಯಿಸು,kepti
1236,braten::V,ಕರಿ,kepti
1237,braten::V,ಕರಿ,kepinti
1238,umrühren::V,ಕಲಕು,maišyti
1239,umrühren::V,ಕಲಕು,pamaišyti
1240,stricken::V,ಹೆಣೆ,megzti
1241,nähen::V,ಹೊಲಿ,siūti
1242,färben::V,ಬಣ್ಣ ಹತ್ತು,dažyti
1243,färben::V,ಬಣ್ಣ ಹತ್ತು,nudažyti
1244,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,valyti
1245,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,švarinti
1246,waschen::V,ತೊಳೆ,plauti
1247,waschen::V,ತೊಳೆ,mazgoti
1248,waschen::V,ತೊಳೆ,skalbti
1249,abwischen::V,ಒರಸು,nušluostyti
1250,spülen::V,ಗಲಬರಿಸು,plauti
1251,spülen::V,ಗಲಬರಿಸು,skalauti
1252,fegen::V,ಗುಡಿಸು,šluoti
1253,kehren::V,ಗುಡಿಸು,šluoti
1254,baden::V,ಸ್ನಾನಮಾಡು,maudytis
1255,sich waschen::V,ತೊಳೆ,praustis
1256,ausziehen::V,ಬಿಚ್ಚು,numauti
1257,ausziehen::V,ಬಿಚ್ಚು,nuvilkti
1258,anziehen::V,ಹಾಕು,mauti
1259,anziehen::V,ಹಾಕು,apsivilkti
1260,sich anziehen::V,ಹಾಕು,rengtis
1261,sich anziehen::V,ಹಾಕು,apsirengti
1262,kämmen::V,ಬಾಚು,šukuoti
1263,schmücken::V,ಅಲಂಕರಿಸು,puošti
1264,schmücken::V,ಅಲಂಕರಿಸು,dabinti
1265,schmücken::V,ಅಲಂಕರಿಸು,gražinti
1266,sagen::V,ಹೇಳು,tarti
1267,sprechen::V,ನುಡಿ,kalbėti
1268,reden::V,ನುಡಿ,šnekėti
1269,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,kalbėtis
1270,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,šnekučiuotis
1271,fragen::V,ವಿಚಾರಿಸು,klausti
1272,bitten::V,ಬೇಡು,prašyti
1273,erzählen::V,ಹೇಳು,pasakoti
1274,mitteilen::V,ತಿಳಿಸು,skelbti
1275,mitteilen::V,ತಿಳಿಸು,pranešti
1276,nennen::V,ಹೆಸರಿಡು,vadinti
1277,nennen::V,ಹೆಸರಿಡು,vardyti
1278,rufen::V,ಕರೆ,šaukti
1279,rufen::V,ಕರೆ,kviesti
1280,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,girtis
1281,übersetzen::V,ಭಾಷಾಂತರಿಸು,versti
1282,übersetzen::V,ಭಾಷಾಂತರಿಸು,išversti
1283,denken::V,ಯೋಚಿಸು,galvoti
1284,glauben::V,ನಂಬು,manyti
1285,glauben::V,ನಂಬು,tikėti
1286,bemerken::V,ಗಮನಿಸು,pamatyti
1287,bemerken::V,ಗಮನಿಸು,pastebėti
1288,erkennen::V,ಗುರುತುಹಿಡಿ,pažinti
1289,erkennen::V,ಗುರುತುಹಿಡಿ,atpažinti
1290,begreifen::V,ಗ್ರಹಿಸು,suvokti
1291,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,suprasti
1292,lernen::V,ಕಲಿ,mokytis
1293,wissen::V,ಅರಿ,žinoti
1294,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,prisiminti
1295,vergessen::V,ಮರೆತುವಿಡು,užmiršti
1296,messen::V,ಅಳೆ,matuoti
1297,zählen::V,ಗಣಿಸು,skaičiuoti
1298,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,skaičiuoti
1299,lesen::V,ಓದು,skaityti
1300,malen::V,ಬಿಡಿಸು,tapyti
1301,zeichnen::V,ಬಿಡಿಸು,piešti
1302,zeichnen::V,ಬಿಡಿಸು,žymėti
1303,zeichnen::V,ಬಿಡಿಸು,braižyti
1304,schreiben::V,ಬರೆ,rašyti
1305,besitzen::V,ಒಡೆಯನಾಗಿರು,turėti
1306,kaufen::V,ಕೊಳ್ಳು,pirkti
1307,verkaufen::V,ಕೊಡು,parduoti
1308,bezahlen::V,ಬೆಲೆತೆರು,apmokėti
1309,zahlen::V,ಹಣವನ್ನುಕೊಡು,mokėti
1310,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,valdyti
1311,ertragen::V,ಸಹಿಸು,kę̃sti
1312,ertragen::V,ಸಹಿಸು,pakelti
1313,ertragen::V,ಸಹಿಸು,iškę̃sti
