,Concept_ID,ps,bg
821,allein::ADV,یوازې,само
822,auf einmal::ADV,په یوه وخت کی,същевременно
823,zusammen::ADV,یو ځای,заедно
824,lange::ADV,ډېر وخت,дълго
825,lange::ADV,ډېره موده,дълго
826,plötzlich::ADV,ناببره,изведнъж
827,plötzlich::ADV,یوناڅاپه,изведнъж
828,sofort::ADV,فوراً,веднага
829,sofort::ADV,سمدلاسه,веднага
830,später::ADV,وروسته,по-късно
831,jetzt::ADV,اوس,сега
832,heute::ADV,نن,днес
833,morgen::ADV,سبا,утре
834,bald::ADV,ژر,скоро
835,dann::ADV,پس,после
836,dann::ADV,پس,тогава
837,dann::ADV,وروسته,после
838,dann::ADV,وروسته,тогава
839,gestern::ADV,پرون,вчера
840,einst::ADV,پخوا,някога
841,damals::ADV,هغه وخت,тогава
842,danach::ADV,بیا,после
843,danach::ADV,بیا,след това
844,vorher::ADV,دمخه,преди
845,vorher::ADV,دمخه,преди това
846,zuerst::ADV,لومړی,най-напред
847,einmal::ADV,یو ځل,веднъж
848,einmal::ADV,یو ځل,един път
849,manchmal::ADV,ګاهی ګاهی,понякога
850,oft::ADV,ډېر ځله,често
851,immer::ADV,تل,винаги
852,immer::ADV,همېشه,винаги
853,niemals::ADV,هیڅکله نه,никога
854,hier::ADV,دلته,тук
855,hier::ADV,دلته,тука
856,hierhin::ADV,دلته,насам
857,hierhin::ADV,دې ځای ته,насам
858,von hier::ADV,د دې ځای نه,оттук
859,von hier::ADV,د دې ځای نه,оттука
860,dort::ADV,هلته,там
861,dorthin::ADV,هلته,натам
862,dorthin::ADV,هلته,нататък
863,dorthin::ADV,هغه ځای ته,натам
864,dorthin::ADV,هغه ځای ته,нататък
865,geradeaus::ADV,مخامخ,направо
866,vorwärts::ADV,مخ پهٔ وړاندې,напред
867,rückwärts::ADV,بېرته,назад
868,zurück::ADV,بېرته,обратно
869,unten::ADV,لاندي,долу
870,hinab::ADV,ښکته,надолу
871,oben::ADV,پورته,горе
872,hinauf::ADV,پاس,нагоре
873,überall::ADV,هره خوا,навсякъде
874,nicht::ADV,نه,не
875,ein wenig::ADV,یو څه,малко
876,kaum::ADV,ایله,едва
877,kaum::ADV,ایله,едвам
878,sehr::ADV,ډېر,много
879,sehr::ADV,ډېر,твърде
880,sehr::ADV,زيات,много
881,sehr::ADV,زيات,твърде
882,so::ADV,داسې,тъй
883,so::ADV,داسې,така
884,so::ADV,دومره,тъй
885,so::ADV,دومره,така
886,noch::ADV,نور,още
887,nur::ADV,تش,само
888,nur::ADV,صرف,само
889,schon::ADV,دمخه,вече
890,wieder::ADV,بیا,пак
891,wieder::ADV,بیا,отново
892,vergebens::ADV,عبث,напразно
893,vor::PRP,دمخه,пред
894,hinter::PRP,شاته,зад
895,unter::PRP,لاندي,под
896,durch::PRP,د مینځ نه,през
897,neben::PRP,نژدې,до
898,neben::PRP,نژدې,при
899,zwischen::PRP,ترمینځ,между
900,zwischen::PRP,ترمینځ,помежду
901,wegen::PRP,د ... له لاسه,заради
902,dies::PRN,دا,този
903,das::PRN,دا,туй
904,das::PRN,دا,това
905,alles::PRN,هرڅهٔ,всичко
906,ich::PRN,زه,аз
907,du::PRN,ته,ти
908,er::PRN,دی,той
909,wir::PRN,مونږ,ние
910,ihr::PRN,تاسې,вие
911,sie::PRN,هغوی,те
912,was::FPRN,څهٔ,що
913,was::FPRN,څهٔ,какво
914,wer::FPRN,چا,кой
915,wer::FPRN,څوک,кой
916,wo::FADV,چيری,къде
917,wo::FADV,چېرته,къде
918,wohin::FADV,چېرته,накъде
919,wohin::FADV,چېرته,накъдето
920,wie::FADV,څنګه,как
921,warum::FADV,ولې,защо
922,wieviel::FNUM,څو,колко
923,wieviel::FNUM,څومره,колко
924,eins::NUM,یو,един
925,zwei::NUM,دوه,два
926,drei::NUM,درې,три
927,vier::NUM,څلور,четири
928,fünf::NUM,پنځه,пет
929,sechs::NUM,شپږ,шест
930,sieben::NUM,اوه,седем
931,acht::NUM,اته,осем
932,neun::NUM,نهه,девет
933,zehn::NUM,لس,десет
934,elf::NUM,یوولس,единайсет
935,elf::NUM,یوولس,единадесет
936,zwölf::NUM,دولس,дванайсет
937,zwölf::NUM,دولس,дванадесет
938,zwanzig::NUM,شل,двайсет
939,zwanzig::NUM,شل,двадесет
940,dreißig::NUM,دېرش,тридесет
941,vierzig::NUM,څلوېښت,четиридесет
942,fünfzig::NUM,پنځوس,петдесет
943,sechzig::NUM,شپېته,шестдесет
944,siebzig::NUM,اویا,седемдесет
945,achtzig::NUM,اتیا,осемдесет
946,neunzig::NUM,نوي,деветдесет
947,hundert::NUM,سل,сто
948,tausend::NUM,زر,хиляда
949,und::CNJ,او,а
950,und::CNJ,او,та
951,oder::CNJ,ېا,или
952,stehen::V,درېدل,стоя
953,sitzen::V,کښېنستل,седя
954,liegen::V,ملاستل,лежа
955,hängen::V,ځړېدل,вися
956,werden::V,کېدل,бъда
957,werden::V,کېدل,стана
958,passieren::V,پېښېدل,случа се
959,beginnen::V,شروع کېدل,започна
960,enden::V,خلاصدل,свърша
961,enden::V,تمامېدل,свърша
962,wechseln::V,تغییر موندل,променям
963,aufgehen[Sonne]::V,ختل,изгрея
964,untergehen[Sonne]::V,لوېدل,заляза
965,untergehen[Sonne]::V,پرېوتل,заляза
966,scheinen[Sonne]::V,رڼا کول,грея
967,scheinen[Sonne]::V,رڼا کول,светя
968,donnern::V,تنېدل,гърмя
969,donnern::V,غړمبېدل,гърмя
970,wehen::V,چلېدل,вея
971,wehen::V,چلېدل,духам
972,strömen::V,بهېدل,тека
973,strömen::V,بهېدل,лея се
974,fließen::V,بهېدل,тека
975,fließen::V,تویېدل,тека
976,sich drehen::V,ګرځېدل,въртя се
977,sich drehen::V,چورلېدل,въртя се
978,schwanken::V,زنګېدل,клатя се
979,schwingen::V,زنګېدل,трептя
980,fallen::V,ولېدل,падам
981,brennen::V,سوځېدل,горя
982,rauchen::V,لوګی کول,димя
983,regnen::V,باران اورېدل,вали дъжд
984,gefrieren::V,کنګل نيول,замръзна
985,tauen::V,وېلې کېدل,топя се
986,schmelzen::V,وېلې کېدل,разтопя се
987,trocknen::V,وچېدل,съхна
988,sieden::V,اېشېدل,вря
989,sieden::V,اېشېدل,кипя
990,faulen::V,خرابېدل,гния
991,verfaulen::V,ورستېدل,изгния
992,reißen::V,شلېدل,напукам се
993,versinken::V,ډوېېدل,потъна
994,vergehen::V,تېرېدل,минавам
995,erscheinen::V,ښکارېدل,явя се
996,verschwinden::V,ورکېدل,изчезна
997,sinken::V,ښکته کېدل,падна
998,abnehmen::V,کمېدل,отслабна
999,zunehmen::V,زیاتېدل,нарасна
1000,steigen::V,جګېدل,увелича се
1001,steigen::V,جګېدل,покачвам се
1002,steigen::V,پورته کېدل,увелича се
1003,steigen::V,پورته کېدل,покачвам се
1004,wachsen::V,وده کول,раста
1005,glänzen::V,ځلېدل,лъщя
1006,glänzen::V,ځلېدل,блестя
1007,funkeln::V,پړکېدل,искря
1008,lärmen::V,غال و غول کول,шумя
1009,läuten::V,زنګ وهل,звъня
1010,klingeln::V,زنګ وهل,звъня
1011,klirren::V,کړنګېدل,звънтя
1012,klirren::V,کړنګېدل,дрънкам
1013,brausen::V,تلاطم کول,буча
1014,rauschen::V,شڼهار کول,шумя
1015,klingen::V,آواز کول,звуча
1016,bellen::V,غپېدل,лая
1017,heulen::V,انګلل,вия
1018,heulen::V,انګلل,рева
1019,blasen::V,پو کول,духна
1020,pfeifen::V,شپېلک وهل,свиря
1021,schreien::V,ناره کول,крещя
1022,stöhnen::V,زګېروی کول,стена
1023,stöhnen::V,زګېروی کول,пъшкам
1024,zittern::V,لړزېدل,треперя
1025,leben::V,ژوند کول,живея
1026,geboren werden::V,زېږېدل,родя се
1027,atmen::V,ساه کښل,дишам
1028,atmen::V,تنفس کول,дишам
1029,trinken::V,څښل,пия
1030,essen::V,خوړل,ям
1031,schlucken::V,غړپول,гълтам
1032,müde werden::V,ستړی کېدل,уморя се
1033,einschlafen::V,ویده کېدل,заспя
1034,schlafen::V,خوب کول,спя
1035,aufwachen::V,ویښېدل,събудя се
1036,aufstehen::V,پاڅېدل,стана
1037,sich erholen::V,استراحت کول,отдъхвам си
1038,krank werden::V,رنځورېدل,заболея
1039,krank sein::V,ناجوړېدل,боледувам
1040,schmerzen::V,خوږېدل,боля
1041,schmerzen::V,درد کول,боля
1042,husten::V,ټوخېدل,кашлям
1043,genesen::V,رغېدل,оздравея
1044,sterben::V,مړل,умра
1045,umkommen::V,تلفېدل,загина
1046,sich bewegen::V,چلېدل,движа се
1047,sich bewegen::V,چلېدل,мърдам се
1048,sich bewegen::V,حرکت کول,движа се
1049,sich bewegen::V,حرکت کول,мърдам се
1050,sich rühren::V,ښورېدل,движа се
1051,sich erheben::V,درېدل,стана
1052,sich setzen::V,کښېنستل,седна
1053,hinfallen::V,لوېدل,падна
1054,laufen::V,منډې وهل,ходя
1055,schreiten::V,قدم ایښودل,крача
1056,spazierengehen::V,چکر وهل,разхождам се
1057,eilen::V,بېړه کول,бързам
1058,sich beeilen::V,عجله کول,побързам
1059,sausen::V,ځغستل,тичам
1060,rennen::V,زغلېدل,бягам
1061,springen::V,ټوپ وهل,скачам
1062,klettern::V,ختل,катеря се
1063,schaukeln::V,زنګېدل,люлея се
1064,kriechen::V,خاپوړی وهل,лазя
1065,kriechen::V,خاپوړی وهل,пълзя
1066,schwimmen::V,لامبو وهل,плувам
1067,tauchen::V,غوټه وهل,гмуркам се
1068,rudern::V,پارو وهل,греба
1069,fahren::V,تلل,пътувам
1070,fliegen::V,الوتل,летя
1071,fliegen::V,الوتل,хвърча
1072,gehen::V,تلل,ида
1073,gehen::V,تلل,вървя
1074,weggehen::V,بهر وتل,отида си
1075,abfahren::V,تلل,отпътувам
1076,anhalten::V,ودرېدل,спра се
1077,hineingehen::V,داخلېدل,влизам
1078,eintreten::V,ننوتل,вляза
1079,kommen::V,راتلل,ида
1080,kommen::V,راتلل,дойда
1081,ankommen::V,رسېدل,пристигна
1082,zurückkommen::V,بېرته راتلل,върна се
1083,bleiben::V,پاتې کېدل,остана
1084,warten::V,انتظار وېستل,чакам
1085,erwarten::V,انتظار کول,очаквам
1086,suchen::V,لټول,търся
1087,finden::V,میندل,намеря
1088,finden::V,پیدا کول,намеря
1089,versuchen::V,هڅه کول,опитам
1090,vorbereiten::V,چمتوکول,подготвя
1091,lieben::V,مینه لرل,любя
1092,mögen::V,خوښول,обичам
1093,mögen::V,علاقه لرل,обичам
1094,lachen::V,خندېدل,смея се
1095,rühren::V,اغېزه کول,трогна
1096,weinen::V,ژړل,плача
1097,schimpfen::V,ښکنځا کول,ругая
1098,schimpfen::V,ښکنځا کول,псувам
1099,sich ärgern::V,قهر راتلل,ядосам се
1100,sich fürchten::V,ډارېدل,боя се
1101,sich fürchten::V,ډارېدل,страхувам се
1102,fürchten::V,ډارېدل,боя се от
1103,fürchten::V,ډارېدل,страхувам се от
1104,fliehen::V,تښتېدل,бягам
1105,flüchten::V,تښتېدل,бягам
1106,flüchten::V,تښتېدل,избягам
1107,sehen::V,لیدل,видя
1108,anschauen::V,کتل,гледам
1109,ansehen::V,ننداره کول,поглеждам
1110,hören::V,اورېدل,чувам
1111,zuhören::V,غوږ نیول,слушам
1112,probieren::V,څکه کول,опитам
1113,probieren::V,چاشنی کول,опитам
1114,riechen::V,بويول,подуша
1115,fühlen::V,حسول,усещам
1116,fühlen::V,حسول,чувствувам
1117,scheinen::V,ښکارېدل,изглеждам
1118,zu sehen sein::V,ښکارېدل,виждам се
1119,vernehmen::V,خبرېدل,доловя
1120,frieren::V,ساړه کېتل,мръзна
1121,tun::V,کول,правя
1122,können::V,کولای شول,мога
1123,können::V,د لاسه کېدل,мога
1124,wollen::V,غوښتل,ща
1125,wollen::V,غوښتل,искам
1126,anfangen::V,شروع کول,започна
1127,beenden::V,ختمول,свърша
1128,beenden::V,ختمول,завърша
1129,beenden::V,پای ته رسول,свърша
1130,beenden::V,پای ته رسول,завърша
1131,aufhören::V,بس کول,престана
1132,gelingen::V,موفق کېدل,успея
1133,gelingen::V,موفق کېدل,сполуча
1134,gelingen::V,بریالی کېدل,успея
1135,gelingen::V,بریالی کېدل,сполуча
1136,geraten::V,کېدل,удам се
1137,öffnen::V,خلاصول,отворя
1138,öffnen::V,پرانیستل,отворя
1139,schließen::V,تړل,затворя
1140,stellen::V,ایښودل,поставя
1141,setzen::V,کښېنول,туря
1142,legen::V,ایښودل,сложа
1143,legen::V,ایښودل,слагам
1144,berühren::V,لاس وهل,докосна
1145,verbinden::V,تړل,свържа
1146,bedecken::V,پوښول,покрия
1147,aufhängen::V,ځوړندول,закача
1148,anzünden::V,بلول,запаля
1149,aufheben::V,پورته کول,вдигна
1150,aufheben::V,پورته کول,повдигна
1151,zurücklassen::V,پرېښودل,оставя
1152,verlieren::V,ورکول,загубя
1153,fallen lassen::V,له لاسه لوېدل,изпусна
1154,machen::V,کول,направя
1155,herstellen::V,جوړول,произведа
1156,herstellen::V,توليدول,произведа
1157,bauen::V,جوړول,строя
1158,reparieren::V,ترمیمول,поправя
1159,verbessern::V,اصلاح کول,подобря
1160,ändern::V,تغیر ورکول,променя
1161,graben::V,کيندل,копая
1162,beugen::V,ټیټول,прегъна
1163,biegen::V,کږول,прегъна
1164,drehen::V,ګرځول,въртя
1165,wenden::V,اړول,обърна
1166,umdrehen::V,اړول,обърна
1167,heben::V,جګول,вдигам
1168,heben::V,پورته کول,вдигам
1169,hochheben::V,جګول,издигна
1170,ergreifen::V,نیول,хвана
1171,ergreifen::V,نیول,обхвана
1172,halten::V,نیول,държа
1173,drücken::V,کښېکښل,натискам
1174,drücken::V,کښېکښل,притискам
1175,schieben::V,پوری وهل,тикам
1176,kratzen::V,ګرول,одраскам
1177,lecken::V,څټل,лижа
1178,lecken::V,څټل,ближа
1179,beißen::V,چیچل,хапя
1180,beißen::V,چیچل,ухапя
1181,abreißen::V,شکول,откъсна
1182,abschneiden::V,پرېکول,отрежа
1183,binden::V,تړل,вържа
1184,stecken::V,ټومبل,пъхна
1185,brechen::V,ماتول,троша
1186,klopfen::V,ټکول,чукам
1187,hauen::V,ټکول,бия
1188,kleben::V,نښلول,лепя
1189,kleben::V,نښلول,залепя
1190,kleben::V,سرېښول,лепя
1191,kleben::V,سرېښول,залепя
1192,reiben::V,مږل,трия
1193,reiben::V,مږل,търкам
1194,streichen::V,مښل,намажа
1195,schleifen::V,تېره کول,остря
1196,schneiden::V,غوڅول,режа
1197,schneiden::V,پرېکول,режа
1198,rütteln::V,خوڅول,разтърсвам
1199,schütteln::V,ښورول,клатя
1200,schütteln::V,ښورول,друсам
1201,schwenken::V,خوڅول,размахам
1202,schütten::V,اچول,сипя
1203,schütten::V,تویول,сипя
1204,füllen::V,ډکول,напълня
1205,einwickeln::V,پېچل,увия
1206,einwickeln::V,پېچل,завия
1207,einwickeln::V,نغښتل,увия
1208,einwickeln::V,نغښتل,завия
1209,tragen::V,وړل,нося
1210,schleppen::V,وړل,влача
1211,ziehen::V,کښل,тегля
1212,ziehen::V,کښل,дръпна
1213,aufbewahren::V,ساتل,съхраня
1214,werfen::V,اچول,хвърля
1215,werfen::V,غورځول,хвърля
1216,fangen::V,نیول,ловя
1217,fangen::V,نیول,уловя
1218,fangen::V,ګیرول,ловя
1219,fangen::V,ګیرول,уловя
1220,packen::V,نیول,хвана
1221,verstecken::V,پټول,крия
1222,verstecken::V,پټول,скрия
1223,teilen::V,وېشل,разделя
1224,teilen::V,تقسیمول,разделя
1225,schicken::V,لېږل,изпращам
1226,schicken::V,استول,изпращам
1227,bringen::V,راوړل,донеса
1228,hinzufügen::V,زیاتول,прибавя
1229,bekommen::V,حاصلول,сдобия се
1230,erhalten::V,اخیستل,получа
1231,nehmen::V,نیول,взема
1232,nehmen::V,اخيستل,взема
1233,wählen::V,خوښول,избирам
1234,auswählen::V,چنده کول,избера
1235,bewahren::V,ساتل,пазя
1236,behindern::V,مانع کېدل,преча
1237,behindern::V,مانع کېدل,спъвам
1238,behindern::V,ممانعت کول,преча
1239,behindern::V,ممانعت کول,спъвам
1240,verderben::V,خرابېدل,разваля
1241,beschädigen::V,ورانول,повредя
1242,zerbrechen::V,ماتول,счупя
1243,zerreißen::V,څیرې کول,скъсам
1244,zerstören::V,ړنګول,разруша
1245,zerstören::V,ورانول,разруша
1246,verbrennen::V,سوځول,изгоря
1247,geben::V,ورکول,дам
1248,reichen::V,ورکول,подам
1249,schenken::V,بښل,подаря
1250,versprechen::V,لوز کول,обещая
1251,wünschen::V,غوښتل,желая
1252,loben::V,ستایل,хваля
1253,loben::V,تمجید کول,хваля
1254,küssen::V,ښکلول,целувам
1255,wiegen::V,زنګول,люлея
1256,zudecken::V,پوښول,покрия
1257,wecken::V,ويښول,събудя
1258,zeigen::V,ښودل,покажа
1259,führen::V,بیول,водя
1260,führen::V,بیول,заведа
1261,lehren::V,درس ورکول,уча
1262,lehren::V,تعلیم ورکول,уча
1263,unterrichten::V,درس ورکول,преподавам
1264,aufziehen::V,روزل,отгледам
1265,leiten::V,رهبری کول,ръководя
1266,leiten::V,رهبری کول,управлявам
1267,leiten::V,لارښوونه کول,ръководя
1268,leiten::V,لارښوونه کول,управлявам
1269,antreiben::V,چټک کول,подкарвам
1270,lassen::V,اړکول,накарам
1271,einladen::V,بلل,поканя
1272,vereinigen::V,متحد کول,съединя
1273,vereinigen::V,یوځای کول,съединя
1274,besuchen::V,کتنه کول,посетя
1275,treffen::V,ليدل,срещна
1276,treffen::V,تلقی کول,срещна
1277,sich versammeln::V,راغونډېدل,събера се
1278,spielen::V,لوبه کول,играя
1279,singen::V,سندرې وېل,пея
1280,tanzen::V,ګډېدل,танцувам
1281,sich trennen::V,بېلېدل,разделя се
1282,verlassen::V,ترک کول,напусна
1283,retten::V,نجات ورکول,спася
1284,bewachen::V,ساتل,охранявам
1285,bewachen::V,حفاظت کول,охранявам
1286,schützen::V,ژغورل,запазя
1287,verteidigen::V,دفاع کول,защитя
1288,sich schlagen::V,جنګېدل,бия се
1289,schießen::V,ویشتل,стрелям
1290,siegen::V,غالبېدل,победя
1291,ärgern::V,خپه کول,ядосам
1292,schlagen::V,وهل,бия
1293,schlagen::V,وهل,ударя
1294,treten::V,په لغته وهل,ритам
1295,stechen::V,ټومبل,бодна
1296,stoßen::V,ټېل وهل,бутна
1297,stoßen::V,ټېل وهل,блъсна
1298,stoßen::V,پوری وهل,бутна
1299,stoßen::V,پوری وهل,блъсна
1300,stehlen::V,تښتول,
1301,stehlen::V,غلا کول,
1302,stören::V,ماتول,смутя
1303,belästigen::V,ځورول,отегча
1304,belästigen::V,ځورول,безпокоя
1305,belästigen::V,تکلیف ورکول,отегча
1306,belästigen::V,تکلیف ورکول,безпокоя
1307,verbergen::V,پټول,скрия
1308,täuschen::V,تېرایستل,измамя
1309,täuschen::V,خطا ایستل,измамя
1310,betrügen::V,غولول,измамя
1311,töten::V,وژل,убия
1312,töten::V,وژل,умъртвя
1313,töten::V,مړ کول,убия
1314,töten::V,مړ کول,умъртвя
1315,wohnen::V,اوسېدل,живея
1316,arbeiten::V,کار کول,работя
1317,sammeln::V,راټولول,събера
1318,sammeln::V,راغونډول,събера
1319,pflücken::V,شکول,бера
1320,pflücken::V,شکول,откъсна
1321,jagen::V,ښکار کول,ловувам
1322,fischen::V,کب نيول,ловя риба
1323,fassen::V,نیول,хвана
1324,fassen::V,ګیرول,хвана
1325,hüten::V,پوول,пазя
1326,treiben::V,بیول,карам
1327,anbinden::V,تړل,завържа
1328,füttern::V,خوراک ورکول,храня
1329,melken::V,لوشل,доя
1330,hacken::V,پی کول,сека
1331,gießen::V,اوبه کول,полея
1332,reifen::V,رسېدل,узрея
1333,zubereiten::V,تیارول,приготвя
1334,kochen::V,پخول,варя
1335,backen::V,پخول,пека
1336,braten::V,وريتول,пържа
1337,umrühren::V,لړل,разбъркам
1338,stricken::V,اوبدل,плета
1339,nähen::V,ګنډل,шия
1340,färben::V,رنګول,боядисам
1341,reinigen::V,صافول,почистя
1342,waschen::V,مینځل,мия
1343,waschen::V,مینځل,пера
1344,abwischen::V,وچول,избърша
1345,spülen::V,کنګالول,плакна
1346,fegen::V,جارو کول,измета
1347,kehren::V,جارو کول,мета
1348,baden::V,لمبېدل,къпя се
1349,sich waschen::V,ځان مينځل,мия се
1350,ausziehen::V,کښل,съблека
1351,ausziehen::V,ایستل,съблека
1352,anziehen::V,اغوستل,облека
1353,sich anziehen::V,کالی اغوستل,облека се
1354,kämmen::V,ګمنځول,реша
1355,kämmen::V,ګمنځول,вчеша
1356,schmücken::V,ښکلی کول,накича
1357,sagen::V,وېل,кажа
1358,sprechen::V,وېل,говоря
1359,sprechen::V,غږېدل,говоря
1360,reden::V,ګړېدل,говоря
1361,reden::V,خبرې کول,говоря
1362,sich unterhalten::V,خبری کول,разговарям
1363,fragen::V,پوښتنه کول,запитам
1364,bitten::V,غوښتل,моля
1365,erzählen::V,کيسه کول,разкажа
1366,erzählen::V,حکايت کول,разкажа
1367,mitteilen::V,خبرول,съобщя
1368,mitteilen::V,خبر ورکول,съобщя
1369,nennen::V,نوم ايښودل,нарека
1370,rufen::V,بلل,викам
1371,rufen::V,بلل,повикам
1372,prahlen::V,لاپې وهل,хваля се
1373,übersetzen::V,ژباړل,преведа
1374,übersetzen::V,ترجمه کول,преведа
1375,denken::V,فکر کول,мисля
1376,glauben::V,باور کول,вярвам
1377,bemerken::V,لیدل,забележа
1378,erkennen::V,پېژندل,позная
1379,begreifen::V,رسېدل,схвана
1380,begreifen::V,پوهېدل,схвана
1381,verstehen::V,پوهېدل,разбера
1382,lernen::V,زده کول,уча се
1383,lernen::V,درس لوستل,уча се
1384,wissen::V,پوهېدل,зная
1385,sich erinnern an::V,یادول,спомня си за
1386,sich erinnern an::V,په یاد راوړل,спомня си за
1387,vergessen::V,هېرول,забравя
1388,messen::V,اندازه کول,меря
1389,zählen::V,شمارل,броя
1390,rechnen::V,حسابول,сметна
1391,lesen::V,لوستل,чета
1392,malen::V,رسمول,рисувам
1393,zeichnen::V,رسمول,рисувам
1394,schreiben::V,لیکل,пиша
1395,besitzen::V,لرل,имам
1396,besitzen::V,لرل,притежавам
1397,kaufen::V,رانیول,купя
1398,kaufen::V,رانیول,купувам
1399,verkaufen::V,خرڅول,продам
1400,bezahlen::V,تأدیه کول,заплатя
1401,zahlen::V,کسات اخيستل,платя
1402,beherrschen::V,تسلط لرل,владея
1403,ertragen::V,زغمل,понеса
1404,Barsch::N,,костур
1405,Hecht::N,,щука
