,Concept_ID,kk,ce
780,vorher::ADV,бұрын,хьалхa
781,zuerst::ADV,әуелі,хьалха
782,zuerst::ADV,алдымен,хьалха
783,einmal::ADV,бір жолы,цкъа
784,manchmal::ADV,кейде,цкъаццкъа
785,oft::ADV,ылғи,кест-кеста
786,immer::ADV,өнебойы,даим
787,niemals::ADV,ешуақытта,цкъа а
788,hier::ADV,бұнда,кхузахь
789,hier::ADV,осында,кхузахь
790,hierhin::ADV,бермен,кхуза
791,von hier::ADV,бер жақтан,кхузара
792,dort::ADV,анда,цигахь
793,dorthin::ADV,әрі,цига
794,geradeaus::ADV,тура,нийса дӏа
795,vorwärts::ADV,ілгері,хьалха
796,rückwärts::ADV,артқа,юха
797,zurück::ADV,кейін қарай,юха
798,unten::ADV,төменде,лахахь
799,hinab::ADV,астына,охьа
800,hinab::ADV,төмен,охьа
801,oben::ADV,жоғарыда,лакхахь
802,hinauf::ADV,өрге,хьала
803,überall::ADV,әрқайда,массанхьа
804,nicht::ADV,емес,ца
805,ein wenig::ADV,азырақ,кӏеззиг
806,ein wenig::ADV,аздаған,кӏеззиг
807,ein wenig::ADV,азғантай,кӏеззиг
808,kaum::ADV,зорға,халла
809,sehr::ADV,орасан,вуно
810,so::ADV,бұлай,
811,so::ADV,былайша,
812,noch::ADV,әлі,кхин
813,nur::ADV,ғана,бен ...ца
814,schon::ADV,түге,хӏинцале
815,wieder::ADV,жаңа,юха а
816,wieder::ADV,қайта,юха а
817,wieder::ADV,жаңадан,юха а
818,vergebens::ADV,бекер,эрна
819,vor::PRP,алды,хьалха
820,hinter::PRP,артынан,тӏехьа
821,unter::PRP,түп,кIелахь
822,unter::PRP,маңында,кIелахь
823,durch::PRP,арқылы,чекх
824,neben::PRP,іргеде,юххе
825,neben::PRP,жанында,юххе
826,zwischen::PRP,арада,юккъехь
827,wegen::PRP,үшін,дуьхьа
828,dies::PRN,бұ,и
829,dies::PRN,бұ,иза
830,dies::PRN,осы,и
831,dies::PRN,осы,иза
832,das::PRN,сол,и
833,das::PRN,сол,иза
834,alles::PRN,дүйім,дерриг
835,alles::PRN,күллі,дерриг
836,ich::PRN,мен,cо
837,du::PRN,сен,хьо
838,er::PRN,ол,и
839,er::PRN,ол,иза
840,wir::PRN,біз,тхо
841,wir::PRN,біз,вай
842,ihr::PRN,сіз,шу
843,sie::PRN,олар,уьш
844,was::FPRN,не,хӏун
845,wer::FPRN,кім,мила
846,wo::FADV,кәні,мичaхь
847,wo::FADV,қайда,мичaхь
848,wohin::FADV,қайда,мича
849,wie::FADV,калай,муха
850,warum::FADV,неғып,хӏунда
851,wieviel::FNUM,неше,мел
852,wieviel::FNUM,неше,маса
853,wieviel::FNUM,қанша,мел
854,wieviel::FNUM,қанша,маса
855,eins::NUM,бір,цхьаъ
856,zwei::NUM,екі,шиъ
857,drei::NUM,үш,кхоъ
858,vier::NUM,төрт,диъ
859,fünf::NUM,бес,пхиъ
860,sechs::NUM,алты,ялх
861,sieben::NUM,жеті,ворхӏ
862,acht::NUM,сегіз,бархӏ
863,neun::NUM,тоғыз,исс
864,zehn::NUM,он,итт
865,elf::NUM,он бір,цхьайтта
866,zwölf::NUM,он екі,шийтта
867,zwanzig::NUM,жиырма,ткъа
868,dreißig::NUM,отыз,ткъе итт
869,vierzig::NUM,қырық,шовзткъа
870,fünfzig::NUM,елу,шовзткъе итт
871,sechzig::NUM,алпыс,кхузткъа
872,siebzig::NUM,жетпіс,кхузткъе итт
873,achtzig::NUM,сексен,дезткъа
874,neunzig::NUM,тоқсан,дезткъе итт
875,hundert::NUM,жүз,бӏе
876,tausend::NUM,мың,эзар
877,und::CNJ,та,a
878,oder::CNJ,әлде,я
879,oder::CNJ,немесе,я
880,stehen::V,тұру,латта
881,sitzen::V,отыру,хиъна ӏан
882,liegen::V,жату,ӏилла
883,hängen::V,ілу,кхаза
884,werden::V,болу,хила
885,werden::V,түрегелу,хила
886,passieren::V,болу,хила
887,beginnen::V,басталу,доло
888,enden::V,ада болу,дӏадерза
889,wechseln::V,құбылу,хийца
890,wechseln::V,өзгеру,хийца
891,aufgehen[Sonne]::V,шығу,кхета
892,untergehen[Sonne]::V,батыру,чубуза
893,scheinen[Sonne]::V,жылтырау,серло яла
894,donnern::V,күркіреу,къекъа
895,wehen::V,огып тур,хьекха
896,strömen::V,сорғалау,эха
897,fließen::V,ағу,охьаэха
898,sich drehen::V,айналу,хьийза
899,schwanken::V,толықсу,леста
900,schwingen::V,тербелу,лесто
901,fallen::V,құлау,охьакхета
902,fallen::V,жығылу,охьакхета
903,fallen::V,төмендеу,охьакхета
904,brennen::V,жану,дага
905,rauchen::V,түтету,оза
906,regnen::V,жауу,догlа догlу
907,gefrieren::V,мұздай қату,гӏоро
908,gefrieren::V,мұз боп қату,гӏоро
909,tauen::V,жібу,даша
910,schmelzen::V,еру,лала
911,trocknen::V,курау,дакъо
912,sieden::V,қайнау,кхехка
913,faulen::V,иістену,дахкадала
914,verfaulen::V,шіру,дахкадала
915,reißen::V,жыртылу,хеда
916,versinken::V,малтығу,хичудаха
917,vergehen::V,өту,дlаэха
918,erscheinen::V,көріну,схьадала
919,erscheinen::V,көріну,ӏоттадала
920,erscheinen::V,көрініп қалу,схьадала
921,erscheinen::V,көрініп қалу,ӏоттадала
922,verschwinden::V,ғайып_болу,къайладала
923,sinken::V,ылдилау,лахдала
924,sinken::V,төмендеу,лахдала
925,abnehmen::V,кемітілу,
926,zunehmen::V,көбею,лакхадала
927,steigen::V,қобу,хьаладала
928,steigen::V,көтерілу,хьаладала
929,steigen::V,жоғарылау,хьаладала
930,wachsen::V,өсу,кхиа
931,glänzen::V,жалтырау,лепа
932,funkeln::V,жарқырау,къега
933,funkeln::V,нұрлану,къега
934,funkeln::V,жылтылдау,къега
935,lärmen::V,шулау,гӏовгӏаян
936,lärmen::V,шуылдау,гӏовгӏаян
937,läuten::V,қоңыраулату,детта
938,klingeln::V,дыңғырлау,дека
939,klirren::V,дыңылдату,дека
940,brausen::V,тасу,хьаьдда даха
941,rauschen::V,сусылдау,леста
942,rauschen::V,сыбдырлау,леста
943,klingen::V,дыбыс шығару,дека
944,bellen::V,үру,лета
945,heulen::V,ұлу,угӏа
946,blasen::V,үру,хӏуп баха
947,pfeifen::V,ысқыру,шок етта
948,schreien::V,шыңғыру,мохь бетта
949,schreien::V,айғайлау,мохь бетта
950,schreien::V,байбайлау,мохь бетта
951,schreien::V,бажалақтау,мохь бетта
952,stöhnen::V,ыңырсу,узарш дан
953,stöhnen::V,ыңкылдау,узарш дан
954,zittern::V,қалш,дега
955,zittern::V,қалшылдату,дега
956,leben::V,жасау,даха
957,leben::V,күнелту,даха
958,leben::V,күн көру,даха
959,leben::V,тіршілік ету,даха
960,geboren werden::V,туу,хила
961,atmen::V,дем алу,садеӏа
962,atmen::V,ауа жұту,садеӏа
963,trinken::V,ішу,мала
964,trinken::V,ұрттау,мала
965,essen::V,жеу,кхалла
966,essen::V,тамақтану,кхалла
967,schlucken::V,жұту,къурдбан
968,müde werden::V,болдыру,кӏаддала
969,einschlafen::V,үйыктап калу,наб кхета
970,schlafen::V,ұйықтау,вижа
971,schlafen::V,ұйықтау,наб ян
972,schlafen::V,ұйықтау,дижина хила
973,aufwachen::V,ояну,самадала
974,aufstehen::V,ояну,гӏатта
975,sich erholen::V,тынығу,садаӏа
976,krank werden::V,кеселдену,цомгуш хила
977,krank werden::V,сырқаттану,цомгуш хила
978,krank werden::V,ауырып қалу,цомгуш хила
979,krank werden::V,ауыра бастау,цомгуш хила
980,krank werden::V,кеселге ұшырау,цомгуш хила
981,krank werden::V,сырқаттанып қалу,цомгуш хила
982,krank sein::V,ауыру,цомгуш хила
983,krank sein::V,сырқаттану,цомгуш хила
984,schmerzen::V,ауырады,лаза
985,schmerzen::V,ауырады,ӏийжа
986,husten::V,жөтелу,йовхарш етта
987,genesen::V,айығу,тадала
988,sterben::V,өлу,дала
989,sterben::V,қайтыс,дала
990,sterben::V,жантапсыру,дала
991,umkommen::V,өлу,хӏаллакхила
992,umkommen::V,қаза табу,хӏаллакхила
993,sich bewegen::V,жылжу,лела
994,sich rühren::V,қыбырлау,меттахъхьен
995,sich erheben::V,тұру,хьалагlатта
996,sich setzen::V,отыру,хаа
997,hinfallen::V,жығылу,дожа
998,hinfallen::V,жығылу,охьакхета
999,laufen::V,жояу жүру,вада
1000,laufen::V,жояу жүру,хьада
1001,schreiten::V,кадамдау,болар дан
1002,schreiten::V,кадамдау,ког баккха
1003,spazierengehen::V,қыдыру,доладала
1004,eilen::V,асығу,сихдала
1005,eilen::V,жеделдену,сихдала
1006,eilen::V,жедепдеу,сихдала
1007,sich beeilen::V,асығу,сихдала
1008,sich beeilen::V,жеделдену,сихдала
1009,sausen::V,заулау,
1010,rennen::V,жүгіру,дада
1011,springen::V,секіру,ирхкхийсадала
1012,klettern::V,өрмелеп шығу,тӏедийла
1013,schaukeln::V,тербелу,техко
1014,kriechen::V,еңбектеу,такха
1015,schwimmen::V,жүзу,некадан
1016,schwimmen::V,малту,некадан
1017,schwimmen::V,қалықтау,некадан
1018,tauchen::V,сүңгу,чулелха
1019,rudern::V,есу,дига лело
1020,rudern::V,есу,кема лело
1021,fahren::V,бару,хахка
1022,fliegen::V,ұшу,тӏемадала
1023,gehen::V,бару,лeла
1024,weggehen::V,кету,дӏадаха
1025,abfahren::V,жөнелу,дӏадаха
1026,anhalten::V,тоқтау,саца
1027,hineingehen::V,кіру,чудала
1028,eintreten::V,ену,чудала
1029,kommen::V,жету,кхача
1030,kommen::V,жету,дӏакхача
1031,kommen::V,жету,схьакхача
1032,ankommen::V,келу,кхача
1033,ankommen::V,келу,схьакхача
1034,zurückkommen::V,қайту,юхада
1035,bleiben::V,қалу,диса
1036,warten::V,тосу,хьежа
1037,warten::V,тосу,cобар дан
1038,erwarten::V,күту,хьоьжуш ӏан
1039,suchen::V,іздеу,леха
1040,finden::V,табу,каро
1041,versuchen::V,талпыну,дан хьажа
1042,vorbereiten::V,әзірлеу,кечъян
1043,lieben::V,сүю,деза
1044,mögen::V,жарату,безамхила
1045,mögen::V,жақсы_көру,безамхила
1046,lachen::V,күлу,дела
1047,lachen::V,күлісу,дела
1048,rühren::V,көңілін бұзу,хьедан
1049,weinen::V,жылау,делха
1050,schimpfen::V,ақырып-бақыру,чехо
1051,sich ärgern::V,ашулану,оьгӏазъэха
1052,sich fürchten::V,сескену,кхера
1053,fürchten::V,қауіптену,кхера
1054,fürchten::V,сақсыну,кхера
1055,fliehen::V,қашу,дӏадада
1056,fliehen::V,қашып кету,дӏадада
1057,flüchten::V,қашу,дӏадада
1058,flüchten::V,қашып кету,дӏадада
1059,sehen::V,көру,ган
1060,anschauen::V,назар салу,хьажа
1061,anschauen::V,назар салу,хьежа
1062,ansehen::V,тамашалау,хьовса
1063,hören::V,есту,хаза
1064,zuhören::V,тыңдау,ладогӏа
1065,zuhören::V,құлақ қою,ладогӏа
1066,probieren::V,тату,хьажа
1067,probieren::V,дәм тату,хьажа
1068,riechen::V,иіскеу,хьожа яха
1069,fühlen::V,сезу,хаадала
1070,fühlen::V,сезіну,хаадала
1071,scheinen::V,болып көріну,мотта
1072,zu sehen sein::V,көріну,гуш хила
1073,vernehmen::V,есту,бартхатта
1074,vernehmen::V,есітіп қалу,бартхатта
1075,frieren::V,тоңу,гӏоро
1076,frieren::V,жаурау,гӏоро
1077,tun::V,ету,дан
1078,tun::V,істеу,дан
1079,können::V,білу,дадала
1080,wollen::V,қалау,тӏергӏа
1081,anfangen::V,бастау,доло
1082,beenden::V,бітіру,довла
1083,beenden::V,адақтау,довла
1084,beenden::V,тамамдау,довла
1085,beenden::V,аяқтап шығу,довла
1086,aufhören::V,доғару,саца
1087,gelingen::V,жолы түсу,кадала
1088,geraten::V,калу,хила
1089,öffnen::V,ашу,дӏаделла
1090,öffnen::V,ашу,схьаделла
1091,öffnen::V,ашып қою,дӏаделла
1092,öffnen::V,ашып қою,схьаделла
1093,schließen::V,жабу,къовла
1094,schließen::V,жабу,дӏачӏагӏа
1095,stellen::V,қою,хlотто
1096,stellen::V,қойдыру,хlотто
1097,setzen::V,отырғызу,дийгӏа
1098,legen::V,салу,охьадилла
1099,legen::V,калау,охьадилла
1100,berühren::V,тию,хьедан
1101,verbinden::V,байлап алу,вовшахтаса
1102,verbinden::V,сабақтастыру,вовшахтаса
1103,bedecken::V,бүркеу,тилла
1104,bedecken::V,бүркеу,тӏетаса
1105,aufhängen::V,ілу,хьалаолла
1106,aufhängen::V,асып қою,хьалаолла
1107,anzünden::V,тұтату,лато
1108,aufheben::V,көтеру,айа
1109,zurücklassen::V,қалдыру,дита
1110,verlieren::V,жоғалту,дайа
1111,fallen lassen::V,құлатып алу,охьадожо
1112,fallen lassen::V,қолдан түсіріп алу,охьадожо
1113,machen::V,ету,дан
1114,machen::V,жасау,дан
1115,machen::V,жасап шығару,дан
1116,herstellen::V,жасап шығару,дан
1117,bauen::V,тұрғызу,гӏишлоян
1118,reparieren::V,оңдау,тадан
1119,verbessern::V,дұрыстау,нисдан
1120,ändern::V,өзгерту,хийца
1121,graben::V,үңгу,ахка
1122,beugen::V,буғу,сатто
1123,biegen::V,ию,сатто
1124,biegen::V,майыстыру,сатто
1125,drehen::V,айналдыру,хьовзо
1126,wenden::V,екінші жағын айналдыру,
1127,umdrehen::V,бұру,хьовзo
1128,heben::V,көтеру,айа
1129,heben::V,көтеру,хьалаайа
1130,hochheben::V,жоғарылату,хьалаайа
1131,hochheben::V,көтеру,хьалаайа
1132,ergreifen::V,бас_салу,дӏалаца
1133,ergreifen::V,шап_беріп_ұстап_алу,дӏалаца
1134,ergreifen::V,шап_беру,дӏалаца
1135,ergreifen::V,шап_ете_түсу,дӏалаца
1136,halten::V,тұту,латто
1137,halten::V,ұстау,латто
1138,drücken::V,басу,тӏетаӏо
1139,schieben::V,итеру,татта
1140,kratzen::V,қыру,мӏараш тийса
1141,lecken::V,жалау,мотт хьекха
1142,beißen::V,қабу,катoха
1143,beißen::V,тістеу,катoха
1144,beißen::V,қауып алу,катoха
1145,abreißen::V,үзу,схьадаккха
1146,abschneiden::V,қырқу,кхада
1147,binden::V,байланыстыру,дӏадехка
1148,binden::V,байланыстыру,вовшахтаса
1149,binden::V,байлап_алу,дӏадехка
1150,binden::V,байлап_алу,вовшахтаса
1151,binden::V,байластыру,дӏадехка
1152,binden::V,байластыру,вовшахтаса
1153,binden::V,байлау,дӏадехка
1154,binden::V,байлау,вовшахтаса
1155,binden::V,буу,дӏадехка
1156,binden::V,буу,вовшахтаса
1157,binden::V,матау,дӏадехка
1158,binden::V,матау,вовшахтаса
1159,binden::V,сабақтастыру,дӏадехка
1160,binden::V,сабақтастыру,вовшахтаса
1161,binden::V,ұштастыру,дӏадехка
1162,binden::V,ұштастыру,вовшахтаса
1163,stecken::V,сұғу,чудахийта
1164,brechen::V,сындыру,кагдан
1165,klopfen::V,қағу,детта
1166,hauen::V,соғу,етта
1167,kleben::V,желімдеу,тӏелато
1168,reiben::V,үйкеу,хьекхо
1169,streichen::V,сүйкеу,тlехьакха
1170,schleifen::V,егеу,ирдан
1171,schleifen::V,қайрау,ирдан
1172,schleifen::V,егеулеу,ирдан
1173,schneiden::V,кесу,ларга
1174,rütteln::V,қозғау,лесто
1175,rütteln::V,жұлмалау,лесто
1176,schütteln::V,дірілдету,лесто
1177,schütteln::V,селкілдету,лесто
1178,schwenken::V,бұлғау,лесто
1179,schwenken::V,сермеу,лесто
1180,schütten::V,құю,дотта
1181,füllen::V,толтыру,дуза
1182,einwickeln::V,орау,хьарчо
1183,tragen::V,алып жүру,дахьа
1184,schleppen::V,тарту,ийзо
1185,ziehen::V,тарту,озо
1186,aufbewahren::V,сақтау,ӏалашдан
1187,werfen::V,лақтыру,кхосса
1188,fangen::V,қармау,леца
1189,fangen::V,қағып алу,леца
1190,packen::V,шап беру,леца
1191,packen::V,шап ете түсу,леца
1192,packen::V,шап беріп ұстап алу,леца
1193,verstecken::V,тығу,къайладаккха
1194,verstecken::V,жасыру,къайладаккха
1195,teilen::V,бөлу,декъа
1196,schicken::V,жіберу,дӏадахьийта
1197,bringen::V,әкелу,дан
1198,bringen::V,алып келу,дан
1199,hinzufügen::V,қосу,тӏетоха
1200,hinzufügen::V,үстеу,тӏетоха
1201,bekommen::V,алу,даккха
1202,erhalten::V,алмақ,даккха
1203,nehmen::V,алу,схьаэца
1204,nehmen::V,алмақ,схьаэца
1205,wählen::V,таңдау,харжа
1206,auswählen::V,екшеу,харжа
1207,auswählen::V,саралау,харжа
1208,auswählen::V,сұрыптау,харжа
1209,auswählen::V,сайлап алу,харжа
1210,bewahren::V,сақтау,lалашдан
1211,behindern::V,оралғы болу,новкъарло ян
1212,verderben::V,бүлдіру,талхо
1213,beschädigen::V,бұзу,дохо
1214,zerbrechen::V,уату,дохо
1215,zerbrechen::V,уату,кагдан
1216,zerreißen::V,жырту,хадо
1217,zerstören::V,қирату,дохо
1218,zerstören::V,қирату,кагдан
1219,zerstören::V,талқандау,дохо
1220,zerstören::V,талқандау,кагдан
1221,verbrennen::V,өртеу,даго
1222,verbrennen::V,жандыру,даго
1223,verbrennen::V,өртеп жіберу,даго
1224,verbrennen::V,жандырып жіберу,даго
1225,geben::V,беру,яла
1226,reichen::V,беру,дӏадала
1227,reichen::V,беру,дӏакховдо
1228,schenken::V,тарту,совгӏат дан
1229,versprechen::V,уәде беру,ваӏда дан
1230,wünschen::V,тілеу,лаа
1231,loben::V,мақтау,хасто
1232,loben::V,дәріптеу,хасто
1233,küssen::V,сүю,оба яккха
1234,wiegen::V,тербеу,тахка
1235,zudecken::V,бүркеу,тӏетаса
1236,wecken::V,ояту,самадаккха
1237,zeigen::V,көрсету,гайта
1238,führen::V,ерту,дига
1239,führen::V,жетектеу,дига
1240,lehren::V,оқыту,ӏамо
1241,unterrichten::V,оқыту,хьеха
1242,aufziehen::V,бағу,кхио
1243,leiten::V,басқару,урхалла дан
1244,leiten::V,жетекшілік ету,урхалла дан
1245,antreiben::V,асықтыру,сихдан
1246,lassen::V,-ткізу,-йта
1247,lassen::V,мәжбүр ету,-йта
1248,einladen::V,шақыру,кхайкха
1249,vereinigen::V,біріктіру,цхьаьнатоха
1250,vereinigen::V,біріктіріп қою,цхьаьнатоха
1251,besuchen::V,кіріп шығу,хьажахIотта
1252,besuchen::V,барып шығу,хьажахIотта
1253,treffen::V,кездесу,дуьхьалкхета
1254,sich versammeln::V,топталу,гулдан
1255,spielen::V,ойнау,ловза
1256,singen::V,сайрау,лакха
1257,tanzen::V,билеу,хелхадала
1258,sich trennen::V,айрылысу,къаста
1259,verlassen::V,тастау,дита
1260,retten::V,құтқару,кӏелхьардаккха
1261,bewachen::V,күзету,ха дан
1262,schützen::V,жақтау,лардан
1263,schützen::V,жақтасу,лардан
1264,verteidigen::V,қорғау,лардан
1265,sich schlagen::V,алысу,етта
1266,schießen::V,ату,детта
1267,siegen::V,жеңу,тола
1268,ärgern::V,ашуландыру,оьгӏаздахийта
1269,schlagen::V,ұру,тоха
1270,treten::V,тебу,мийра тоха
1271,stechen::V,шаншу,ӏотта
1272,stechen::V,шаншу,къовзо
1273,stoßen::V,түрту,татта
1274,stehlen::V,ұрлау,лачкъо
1275,stören::V,кесірлен,новкъарло ян
1276,belästigen::V,мазасын алу,сагатдан
1277,verbergen::V,сездірмеу,къайладаккха
1278,täuschen::V,жалған айту,ӏexo
1279,betrügen::V,алдау,ледан
1280,betrügen::V,алдап кету,ледан
1281,betrügen::V,ақымақ қылу,ледан
1282,töten::V,құрту,ден
1283,töten::V,өлтіру,ден
1284,wohnen::V,мекендеу,даха
1285,wohnen::V,өмір сүру,даха
1286,arbeiten::V,істеу,къахьега
1287,arbeiten::V,еңбектену,къахьега
1288,sammeln::V,жыю,гулдан
1289,pflücken::V,жұлу,даха
1290,jagen::V,аулау,талла
1291,fischen::V,балык_аулау,чӏерий леца
1292,fassen::V,ұстау,лаца
1293,fassen::V,ұстау,схьалаца
1294,hüten::V,жаю,лардан
1295,hüten::V,бағу,лардан
1296,treiben::V,айдау,лахка
1297,anbinden::V,байлау,дӏадехка
1298,füttern::V,ас ішкізу,хӏума яла
1299,füttern::V,азықтандыру,хӏума яла
1300,füttern::V,қоректендіру,хӏума яла
1301,melken::V,сауу,оза
1302,hacken::V,турау,
1303,gießen::V,суару,хи тоха
1304,reifen::V,жетілу,хьекъа
1305,zubereiten::V,даяр ету,кечъян
1306,zubereiten::V,даяр ету,кхача бан
1307,kochen::V,асу,кхача бан
1308,backen::V,пісіру,датта
1309,braten::V,қуыру,кхарза
1310,umrühren::V,былғалау,кего
1311,umrühren::V,сапырылыстыру,кего
1312,stricken::V,торлау,
1313,stricken::V,тоқу,
1314,nähen::V,тігу,тега
1315,färben::V,бояу,басардан
1316,färben::V,сырлау,басардан
1317,reinigen::V,аршу,цӏандан
1318,reinigen::V,тазалау,цӏандан
1319,waschen::V,жуу,йила
1320,waschen::V,жуу,йитта
1321,waschen::V,жуу,дӏадайа
1322,abwischen::V,сүрту,дӏадайа
1323,spülen::V,шаю,хи кхарза
1324,fegen::V,сыпыру,нуй хьакха
1325,kehren::V,сыпыру,нуй хьакха
1326,baden::V,шомылу,лийча
1327,sich waschen::V,жуыну,юьхь йила
1328,ausziehen::V,шешу,духар дӏадаккха
1329,anziehen::V,кигізу,
1330,sich anziehen::V,киіну,духа
1331,kämmen::V,тарау,ехк хьакха
1332,schmücken::V,әсемдеу,хаздан
1333,schmücken::V,мәнерлеу,хаздан
1334,schmücken::V,көріктендіру,хаздан
1335,sagen::V,деу,ала
1336,sagen::V,айту,ала
1337,sprechen::V,деу,баха
1338,sprechen::V,деу,мотт бийца
1339,sprechen::V,айту,баха
1340,sprechen::V,айту,мотт бийца
1341,reden::V,сөйлеу,къамел дан
1342,reden::V,сөйлесу,къамел дан
1343,reden::V,тіл қатысу,къамел дан
1344,sich unterhalten::V,сұхбаттасу,къамел дан
1345,fragen::V,сұрау,хатта
1346,bitten::V,өтіну,деха
1347,bitten::V,жалыну,деха
1348,erzählen::V,айту,дийца
1349,mitteilen::V,білдіру,хаам бан
1350,nennen::V,атау,цӏе яккха
1351,rufen::V,шақыру,кхайкха
1352,prahlen::V,бөсу,куралла ян
1353,prahlen::V,бөсу,дозалла дан
1354,übersetzen::V,аудару,гоч дан
1355,denken::V,ойлау,ойла ян
1356,glauben::V,нану,теша
1357,glauben::V,илану,теша
1358,bemerken::V,аңғару,ган
1359,erkennen::V,тану,довза
1360,begreifen::V,ұғу,кхета
1361,begreifen::V,аңғарып алу,кхета
1362,verstehen::V,пайым,кхета
1363,verstehen::V,түсіну,кхета
1364,lernen::V,оқу,деша
1365,wissen::V,хабардар болу,хаа
1366,sich erinnern an::V,еске түсіру,дагадан
1367,vergessen::V,ұмыту,дицдала
1368,messen::V,өлшеу,дуста
1369,zählen::V,санау,дагардан
1370,rechnen::V,санап шығару,лара
1371,rechnen::V,санап шығу,лара
1372,rechnen::V,санау,лара
1373,lesen::V,оқу,еша
1374,malen::V,сурет салу,сурт дилла
1375,zeichnen::V,сурет салу,сурт дилла
1376,schreiben::V,жазу,яздан
1377,besitzen::V,болу,доладан
1378,kaufen::V,алу,эца
1379,kaufen::V,әперу,эца
1380,verkaufen::V,сату,дохка
1381,bezahlen::V,төлеу,мах бала
1382,bezahlen::V,ақы беру,мах бала
1383,bezahlen::V,ақы төлеу,мах бала
1384,zahlen::V,төлеу,мах бала
1385,beherrschen::V,билеу,собаре хила
1386,ertragen::V,төзу,лан
1387,ertragen::V,төзу,сатоха
1388,ertragen::V,төзу,садетта
1389,ertragen::V,шыдау,лан
1390,ertragen::V,шыдау,сатоха
1391,ertragen::V,шыдау,садетта
