,Concept_ID,hi,uk
775,Abend::N,संध्या,вечір
776,Nacht::N,रात,ніч
777,Nacht::N,रात्रि,ніч
778,Woche::N,हफ़्ता,тиждень
779,Monat::N,मास,місяць
780,Monat::N,महीना,місяць
781,Jahr::N,बरस,рік
782,Jahr::N,वर्ष,рік
783,Frühling::N,वसंत,весна
784,Sommer::N,गरमी,літо
785,Sommer::N,ग्रीष्म,літо
786,Herbst::N,शरत्,осінь
787,Herbst::N,पतझड़,осінь
788,Winter::N,जाड़ा,зима
789,Winter::N,सर्दियाँ,зима
790,Januar::N,जनवरी,січень
791,Februar::N,फ़रवरी,лютий
792,März::N,मार्च,березень
793,April::N,अप्रैल,квітень
794,Mai::N,मई,травень
795,Juni::N,जून,червень
796,Juli::N,जुलाई,липень
797,August::N,अगस्त,серпень
798,September::N,सितंबर,вересень
799,Oktober::N,अक्तूबर,жовтень
800,November::N,नवंबर,листопад
801,Dezember::N,दिसंबर,грудень
802,Montag::N,पीर,понеділок
803,Montag::N,सोमवार,понеділок
804,Dienstag::N,मंगलवार,вівторок
805,Mittwoch::N,बुधवार,середа
806,Donnerstag::N,गुरुवार,четвер
807,Donnerstag::N,बृहस्पतिवार,четвер
808,Freitag::N,शुक्रवार,п’ятниця
809,Samstag::N,सनीचर,субота
810,Samstag::N,शनिवार,субота
811,Sonntag::N,इतवार,неділя
812,Sonntag::N,रविवार,неділя
813,groß::A,बड़ा,великий
814,klein::A,कम,малий
815,klein::A,कम,маленький
816,klein::A,छोटा,малий
817,klein::A,छोटा,маленький
818,lang::A,लंबा,довгий
819,lang::A,दीर्घ,довгий
820,kurz::A,लधु,короткий
821,kurz::A,छोटा,короткий
822,breit::A,चौड़ा,широкий
823,schmal::A,तंग,вузький
824,schmal::A,सँकरा,вузький
825,dicht::A,सघन,густий
826,dick[Gegenstand]::A,मोटा,товстий
827,dünn::A,महीन,тонкий
828,dünn::A,बारीक,тонкий
829,fein::A,कोमल,дрібний
830,fein::A,सूक्ष्म,дрібний
831,fest::A,दृढ़,міцний
832,fest::A,मज़बूत,міцний
833,flach::A,चपटा,плоский
834,glatt::A,चौरस,рівний
835,glatt::A,चौरस,гладенький
836,glatt::A,चिकना,рівний
837,glatt::A,चिकना,гладенький
838,hart::A,कठोर,твердий
839,hart::A,सख़्त,твердий
840,weich::A,नरम,м’який
841,weich::A,मुलायम,м’який
842,rund::A,गोल,круглий
843,rund::A,वर्तुल,круглий
844,spitz::A,नुकीला,гострокінцевий
845,scharf::A,पैना,гострий
846,stumpf::A,भोथरा,тупий
847,schwer::A,भारी,важкий
848,schwer::A,वज़नी,важкий
849,schön::A,सुंदर,вродливий
850,heiß::A,उष्ण,жаркий
851,heiß::A,उष्ण,гарячий
852,warm::A,गरम,теплий
853,kalt::A,सर्द,холодний
854,kühl::A,ठंडा,прохолодний
855,frisch::A,तर,свіжий
856,frisch::A,ताज़ा,свіжий
857,feucht::A,नम,вогкий
858,feucht::A,भीगा,вогкий
859,nass::A,गीला,мокрий
860,trocken::A,सूखा,сухий
861,trocken::A,ख़ुश्क,сухий
862,voll::A,भरा,повний
863,voll::A,पूरा,повний
864,leer::A,ख़ाली,пустий
865,offen::A,खुला,відкритий
866,geschlossen::A,बंद,закритий
867,geschlossen::A,बंद,зачинений
868,sauber::A,साफ़,чистий
869,sauber::A,साफ़,охайний
870,sauber::A,सुथरा,чистий
871,sauber::A,सुथरा,охайний
872,schmutzig::A,गंदा,брудний
873,roh::A,कच्चा,сирий
874,reif::A,पक्व,зрілий
875,reif::A,पक्का,зрілий
876,lecker::A,मज़ेदार,смачний
877,lecker::A,स्वादिष्ट,смачний
878,süß::A,मीठा,солодкий
879,bitter::A,कटु,гіркий
880,bitter::A,कड़वा,гіркий
881,sauer::A,खट्टा,кислий
882,hell::A,रोशन,світлий
883,dunkel::A,अँधेरा,темний
884,schwarz::A,काला,чорний
885,schwarz::A,स्याह,чорний
886,weiß::A,सफ़ेद,сивий
887,rot::A,लाल,червоний
888,rot::A,सुर्ख़,червоний
889,gelb::A,पीला,жовтий
890,gelb::A,ज़र्द,жовтий
891,blau::A,नीला,синій
892,blau::A,आसमानी,синій
893,grün::A,हरा,зелений
894,grau::A,धूसर,сірий
895,bunt::A,रंगीन,барвистий
896,bunt::A,बहुरंगा,барвистий
897,billig::A,सस्ता,дешевий
898,teuer::A,महँगा,дорогий
899,wertvoll::A,क़ीमती,цінний
900,wertvoll::A,मूल्यवान्,цінний
901,blind::A,अंधा,сліпий
902,taub::A,बहरा,глухий
903,kräftig::A,ताक़तवर,могутній
904,kräftig::A,शक्तिशाली,могутній
905,stark::A,प्रबल,сильний
906,stark::A,बलवान्,сильний
907,schwach::A,कमज़ोर,слабкий
908,fett::A,मोटा,жирний
909,fett::A,मोटा,товстий
910,fett::A,मांसल,жирний
911,fett::A,मांसल,товстий
912,schlank::A,पतला,тонкий
913,schlank::A,पतला,стрункий
914,schlank::A,छरहरा,тонкий
915,schlank::A,छरहरा,стрункий
916,hübsch::A,सुंदर,чарівний
917,hübsch::A,ख़ूबसूरत,чарівний
918,böse::A,पापी,злий
919,böse::A,पापी,лихий
920,böse::A,दुष्ट,злий
921,böse::A,दुष्ट,лихий
922,dumm::A,मूर्ख,дурний
923,dumm::A,बुद्धू,дурний
924,faul::A,आलसी,ледачий
925,faul::A,सुस्त,ледачий
926,fleißig::A,मेहनती,старанний
927,fleißig::A,परिश्रमी,старанний
928,geizig::A,कृपण,скупий
929,geizig::A,कंजूस,скупий
930,klug::A,समझदार,мудрий
931,klug::A,समझदार,розумний
932,klug::A,होशियार,мудрий
933,klug::A,होशियार,розумний
934,klug::A,अक़्लमंद,мудрий
935,klug::A,अक़्लमंद,розумний
936,geschickt::A,किशल,умілий
937,lieb::A,प्रिय,милий
938,lieb::A,प्यारा,милий
939,lustig::A,हँसमुख,веселий
940,lustig::A,ख़ुशदिल,веселий
941,sanft::A,नम्र,лагідний
942,hungrig::A,भूखा,голодний
943,krank::A,बीमार,слабий
944,krank::A,अस्वस्थ,слабий
945,nackt::A,नग्न,голий
946,traurig::A,उदास,сумний
947,traurig::A,रंजीदा,сумний
948,lebendig::A,जीता,живий
949,lebendig::A,ज़िंदा,живий
950,gut::A,अच्छा,добрий
951,schlecht::A,बुरा,поганий
952,schlecht::A,बुरा,кепський
953,schlecht::A,ख़राब,поганий
954,schlecht::A,ख़राब,кепський
955,richtig::A,ठीक,правильний
956,schlimm::A,बुरा,бридкий
957,schlimm::A,अप्रिय,бридкий
958,wahr::A,सच,справжній
959,alt::A,पुराना,старий
960,neu::A,नया,новий
961,ehemalig::A,भूतपूर्व,колишній
962,alt[Lebewesen]::A,बूढ़ा,старий
963,alt[Lebewesen]::A,वृद्ध,старий
964,jung::A,जवान,молодий
965,arm::A,ग़रीब,бідний
966,reich::A,धनी,багатий
967,reich::A,अमीर,багатий
968,bekannt::A,मालूम,знайомий
969,berühmt::A,मशहूर,славетний
970,berühmt::A,प्रसिद्ध,славетний
971,fremd::A,विदेशी,чужий
972,fremd::A,अपरिचित,чужий
973,verschieden::A,अलग,різний
974,verschieden::A,भिन्न,різний
975,nah::A,नज़दीकी,близький
976,fern::A,दूर,далекий
977,fern::A,दूरस्थ,далекий
978,linker::A,बायाँ,лівий
979,rechter::A,दायाँ,правий
980,rechter::A,दाहिना,правий
981,anderer::A,अन्य,інакший
982,anderer::A,दूसरा,інакший
983,erster::A,पहला,перший
984,erster::A,प्रथम,перший
985,zweiter::A,दूसरा,другий
986,zweiter::A,द्वितीय,другий
987,dritter::A,तीसरा,третій
988,letzter::A,अंतिम,останній
989,letzter::A,आख़िरी,останній
990,allein::ADV,तनहा,сам
991,allein::ADV,तनहा,один
992,allein::ADV,अकेले,сам
993,allein::ADV,अकेले,один
994,auf einmal::ADV,वक़्त में,відразу
995,zusammen::ADV,एक साथ,разом
996,zusammen::ADV,एक साथ,спільно
997,zusammen::ADV,साथ साथ,разом
998,zusammen::ADV,साथ साथ,спільно
999,lange::ADV,देर तक,довго
1000,plötzlich::ADV,सहसा,раптом
1001,plötzlich::ADV,अचानक,раптом
1002,sofort::ADV,तुरंत,зараз
1003,später::ADV,बाद को,пізніше
1004,später::ADV,बाद में,пізніше
1005,jetzt::ADV,अब,тепер
1006,jetzt::ADV,अभी,тепер
1007,heute::ADV,आज,сьогодні
1008,morgen::ADV,कल,завтра
1009,bald::ADV,जल्दी,незабаром
1010,dann::ADV,तब,потім
1011,gestern::ADV,कल,вчора
1012,einst::ADV,एक दिन,колись
1013,einst::ADV,पहले कभी,колись
1014,damals::ADV,उस समय,тоді
1015,damals::ADV,उन दिनों,тоді
1016,danach::ADV,इसके बाद,згодом
1017,danach::ADV,इसके पश्चात्,згодом
1018,vorher::ADV,पहले,раніше
1019,vorher::ADV,पेशतर,раніше
1020,zuerst::ADV,पहले,спершу
1021,zuerst::ADV,पहले,спочатку
1022,einmal::ADV,एक बार,один раз
1023,einmal::ADV,एक दफ़ा,один раз
1024,manchmal::ADV,कभी कभी,іноді
1025,manchmal::ADV,कभी कभी,інколи
1026,oft::ADV,अक्सर,часто
1027,immer::ADV,सदा,завжди
1028,immer::ADV,हमेशा,завжди
1029,niemals::ADV,कभी नहीं,ніколи
1030,niemals::ADV,कदापि नहीं,ніколи
1031,hier::ADV,इधर,тут
1032,hier::ADV,यहाँ,тут
1033,hierhin::ADV,इधर को,сюди
1034,hierhin::ADV,यहाँ को,сюди
1035,von hier::ADV,यहाँ से,звідси
1036,dort::ADV,उधर,там
1037,dort::ADV,वहाँ,там
1038,dorthin::ADV,उधर को,туди
1039,dorthin::ADV,वहाँ को,туди
1040,geradeaus::ADV,सीधे,прямо
1041,vorwärts::ADV,आगे,вперед
1042,vorwärts::ADV,आगे को,вперед
1043,rückwärts::ADV,पीछे को,назад
1044,zurück::ADV,वापस,назад
1045,unten::ADV,नीचे,внизу
1046,hinab::ADV,नीचे को,вниз
1047,oben::ADV,ऊपर,вгорі
1048,hinauf::ADV,ऊपर को,вгору
1049,überall::ADV,हर जगह,скрізь
1050,überall::ADV,हर स्थान,скрізь
1051,nicht::ADV,न,не
1052,nicht::ADV,नहीं,не
1053,ein wenig::ADV,कुछ,трохи
1054,ein wenig::ADV,कुछ,небагато
1055,ein wenig::ADV,ज़रा,трохи
1056,ein wenig::ADV,ज़रा,небагато
1057,ein wenig::ADV,थोड़ा,трохи
1058,ein wenig::ADV,थोड़ा,небагато
1059,kaum::ADV,लगभग नहीं,ледве
1060,kaum::ADV,बराबर नहीं,ледве
1061,sehr::ADV,बहुत,дуже
1062,so::ADV,ऐसा,так
1063,noch::ADV,अभी तक,ще
1064,nur::ADV,केवल,лише
1065,nur::ADV,केवल,тільки
1066,nur::ADV,सिर्फ़,лише
1067,nur::ADV,सिर्फ़,тільки
1068,schon::ADV,चुकना,вже
1069,wieder::ADV,फिर,знову
1070,wieder::ADV,दुबारा,знову
1071,vergebens::ADV,व्यर्थ,дарма
1072,vor::PRP,के आगे,перед
1073,vor::PRP,के सामने,перед
1074,hinter::PRP,के पीछे,ззаду
1075,hinter::PRP,के पीछे,позаду
1076,unter::PRP,के तले,під
1077,unter::PRP,के नीचे,під
1078,durch::PRP,के पार,крізь
1079,neben::PRP,के पास,біля
1080,neben::PRP,की बग़ल में,біля
1081,zwischen::PRP,के बीच,між
1082,wegen::PRP,के कारण,з-за
1083,wegen::PRP,के कारण,через
1084,wegen::PRP,की वजह से,з-за
1085,wegen::PRP,की वजह से,через
1086,dies::PRN,यह,це
1087,das::PRN,वह,то
1088,alles::PRN,सब,все
1089,alles::PRN,सब कुछ,все
1090,ich::PRN,मैं,я
1091,du::PRN,तू,ти
1092,er::PRN,यह,він
1093,wir::PRN,हम,ми
1094,ihr::PRN,तुम,ви
1095,sie::PRN,ये,вони
1096,was::FPRN,क्या,що
1097,wer::FPRN,कौन,хто
1098,wo::FADV,किधर,де
1099,wohin::FADV,किधर,куди
1100,wie::FADV,कैसे,як
1101,warum::FADV,क्यों,чому
1102,wieviel::FNUM,कितना,скільки
1103,eins::NUM,एक,один
1104,zwei::NUM,दो,два
1105,drei::NUM,तीन,три
1106,vier::NUM,चार,чотири
1107,fünf::NUM,पाँच,п’ять
1108,sechs::NUM,छह,шість
1109,sieben::NUM,सात,сім
1110,acht::NUM,आठ,вісім
1111,neun::NUM,नौ,дев’ять
1112,zehn::NUM,दस,десять
1113,elf::NUM,ग्यारह,одинадцять
1114,zwölf::NUM,बारह,дванадцять
1115,zwanzig::NUM,बीस,двадцять
1116,dreißig::NUM,तीस,тридцять
1117,vierzig::NUM,चालीस,сорок
1118,fünfzig::NUM,पचास,п’ятдесят
1119,sechzig::NUM,साठ,шістдесят
1120,siebzig::NUM,सत्तर,сімдесят
1121,achtzig::NUM,अस्सी,вісімдесят
1122,neunzig::NUM,नव्वे,дев’яносто
1123,hundert::NUM,सौ,сто
1124,tausend::NUM,हज़ार,тисяча
1125,und::CNJ,और,і
1126,oder::CNJ,या,або
1127,stehen::V,खड़ा होना,стояти
1128,sitzen::V,बैठना,сидіти
1129,liegen::V,लेटना,лежати
1130,hängen::V,लटकना,висіти
1131,werden::V,बनना,стати
1132,werden::V,बनना,робитися
1133,passieren::V,होना,трапитися
1134,beginnen::V,आरंभ होना,початися
1135,beginnen::V,प्रारंभ होना,початися
1136,enden::V,अंत होना,кінчитися
1137,enden::V,ख़तम होना,кінчитися
1138,wechseln::V,बदलना,мінятися
1139,aufgehen[Sonne]::V,चढ़ना,зійти
1140,aufgehen[Sonne]::V,उदित होना,зійти
1141,untergehen[Sonne]::V,अस्त हो जाना,зайти
1142,scheinen[Sonne]::V,रोशनी देना,світити
1143,donnern::V,गरजना,гриміти
1144,wehen::V,चलना,віяти
1145,strömen::V,बहना,литися
1146,strömen::V,प्रवाहित होना,литися
1147,fließen::V,बहना,текти
1148,fließen::V,प्रवाहित होना,текти
1149,sich drehen::V,घूमना,обертатися
1150,schwanken::V,हिलना,коливатися
1151,schwingen::V,हिलना,хитатися
1152,schwingen::V,हिलना,гойдатися
1153,fallen::V,गिरना,падати
1154,brennen::V,जलना,горіти
1155,rauchen::V,धुआँ उड़ाना,диміти
1156,regnen::V,बरसना,дощити
1157,gefrieren::V,जमना,змерзнути
1158,tauen::V,गलना,танути
1159,tauen::V,पिघलना,танути
1160,schmelzen::V,गलना,плавитися
1161,schmelzen::V,पिघलना,плавитися
1162,trocknen::V,सूखना,сохнути
1163,sieden::V,उबलना,кипіти
1164,faulen::V,गलना,гнити
1165,faulen::V,सड़ना,гнити
1166,verfaulen::V,गलना,згнити
1167,verfaulen::V,सड़ना,згнити
1168,reißen::V,फटना,рватися
1169,versinken::V,डूबना,тонути
1170,vergehen::V,बीतना,проходити
1171,vergehen::V,गुज़रना,проходити
1172,erscheinen::V,दिखाई देना,з’явитися
1173,verschwinden::V,ग़ायब होना,щезнути
1174,verschwinden::V,ग़ायब होना,зникнути
1175,sinken::V,घटना,спадати
1176,sinken::V,उतरना,спадати
1177,abnehmen::V,घटना,поменшитися
1178,zunehmen::V,बढ़ना,збільшуватися
1179,steigen::V,बढ़ना,підніматися
1180,wachsen::V,उगना,рости
1181,glänzen::V,चमकना,блищати
1182,funkeln::V,जगमगाना,блискати
1183,funkeln::V,टिमटिमाना,блискати
1184,lärmen::V,शोर मचाना,шуміти
1185,läuten::V,बजना,дзвонити
1186,klingeln::V,बजना,дзвонити
1187,klirren::V,झनझनाना,дзвякати
1188,brausen::V,साँय-साँय करना,бушувати
1189,rauschen::V,सरसराना,шелестіти
1190,klingen::V,बजना,лунати
1191,klingen::V,बजना,звучати
1192,bellen::V,भौंकना,гавкати
1193,heulen::V,गुर्राना,вити
1194,blasen::V,फूँकना,дунути
1195,pfeifen::V,सीटी देना,свистіти
1196,schreien::V,चिल्लाना,кричати
1197,stöhnen::V,कराहना,стогнати
1198,stöhnen::V,आहें भरना,стогнати
1199,zittern::V,काँपना,тремтіти
1200,leben::V,जीना,жити
1201,geboren werden::V,पैदा होना,народитися
1202,atmen::V,साँस लेना,дихати
1203,trinken::V,पीना,пити
1204,essen::V,खाना,їсти
1205,schlucken::V,निगलना,ковтати
1206,müde werden::V,थकना,втомитися
1207,müde werden::V,उकताना,втомитися
1208,einschlafen::V,सो जाना,заснути
1209,schlafen::V,सोना,спати
1210,aufwachen::V,जागना,прокинутися
1211,aufstehen::V,उठना,встати
1212,sich erholen::V,सुस्ताना,відпочивати
1213,sich erholen::V,आराम करना,відпочивати
1214,krank werden::V,बीमार पड़ना,захворіти
1215,krank sein::V,बीमार होना,хворіти
1216,schmerzen::V,दुखना,боліти
1217,schmerzen::V,दर्द करना,боліти
1218,husten::V,खाँसना,кашляти
1219,genesen::V,ठीक हो जाना,одужати
1220,genesen::V,ठीक हो जाना,видужати
1221,genesen::V,स्वस्थ हो जाना,одужати
1222,genesen::V,स्वस्थ हो जाना,видужати
1223,sterben::V,मरना,померти
1224,umkommen::V,मरना,згинути
1225,sich bewegen::V,चलना,рухатися
1226,sich bewegen::V,हिलना,рухатися
1227,sich rühren::V,हिलना,ворушитися
1228,sich erheben::V,उठना,встати
1229,sich setzen::V,बैठना,сісти
1230,hinfallen::V,गिरना,упасти
1231,laufen::V,चलना,ходити
1232,schreiten::V,क़दम जाना,крокувати
1233,spazierengehen::V,सैर करना,гуляти
1234,eilen::V,तेज़ी से जाना,спішити
1235,eilen::V,शीघ्रता से चलना,спішити
1236,sich beeilen::V,जल्दी करना,поспішати
1237,sich beeilen::V,शीघ्रता करना,поспішати
1238,sausen::V,बड़ी तेज़ी से चलना,мчатися
1239,rennen::V,भागना,бігати
1240,rennen::V,दौड़ना,бігати
1241,springen::V,उछलना,скакати
1242,springen::V,उछलना,стрибати
1243,klettern::V,चढ़ना,лазити
1244,schaukeln::V,झूलना,гойдатися
1245,kriechen::V,रेंगना,повзати
1246,schwimmen::V,तैरना,пливти
1247,schwimmen::V,तैरना,плавати
1248,tauchen::V,डूबना,пірнати
1249,rudern::V,खेना,гребти
1250,rudern::V,खेना,веслувати
1251,rudern::V,चप्पू चलाना,гребти
1252,rudern::V,चप्पू चलाना,веслувати
1253,fahren::V,चलना,їхати
1254,fahren::V,यात्रा करना,їхати
1255,fliegen::V,उड़ना,літати
1256,gehen::V,जाना,іти
1257,weggehen::V,चला जाना,піти
1258,weggehen::V,बाहर जाना,піти
1259,abfahren::V,छूटना,від’їхати
1260,abfahren::V,छूटना,відправитися
1261,abfahren::V,रवाना होना,від’їхати
1262,abfahren::V,रवाना होना,відправитися
1263,anhalten::V,रुकना,зупинитися
1264,anhalten::V,खड़ा होना,зупинитися
1265,hineingehen::V,घुसना,входити
1266,hineingehen::V,अंदर जाना,входити
1267,eintreten::V,प्रवेश करना,увійти
1268,kommen::V,आना,прийти
1269,ankommen::V,पहुँचना,прибути
1270,zurückkommen::V,लौटना,повернутися
1271,zurückkommen::V,वापस आना,повернутися
1272,bleiben::V,रहना,залишитися
1273,bleiben::V,रुकना,залишитися
1274,warten::V,इंतज़ार करना,чекати
1275,erwarten::V,प्रतीक्षा करना,чекати
1276,suchen::V,ढूँढ़ना,шукати
1277,finden::V,पाना,знайти
1278,finden::V,ढूँढ़ निकालना,знайти
1279,versuchen::V,कोशिश करना,випробовувати
1280,vorbereiten::V,तैयार करना,підготувати
1281,lieben::V,प्यार करना,любити
1282,mögen::V,पसंद होना,любити
1283,mögen::V,पसंद होना,подобатися
1284,lachen::V,हँसना,сміятися
1285,rühren::V,छूना,розчулити
1286,weinen::V,रोना,плакати
1287,schimpfen::V,गाली देना,лаятися
1288,sich ärgern::V,चिढ़ना,сердитися
1289,sich ärgern::V,नाराज़ होना,сердитися
1290,sich fürchten::V,डरना,боятися
1291,sich fürchten::V,भय खाना,боятися
1292,fürchten::V,डरना से,боятися
1293,fürchten::V,भय खाना से,боятися
1294,fliehen::V,भागना,тікати
1295,flüchten::V,निकल भागना,утекти
1296,sehen::V,देखना,бачити
1297,anschauen::V,देखना,поглянути
1298,ansehen::V,दृष्टि डालना पर,дивитися на
1299,hören::V,सुनना,чути
1300,zuhören::V,सुनना,слухати
1301,probieren::V,चखना,покуштувати
1302,riechen::V,सूँघना,нюхати
1303,fühlen::V,महसूस करना,відчувати
1304,scheinen::V,लगना,здаватися
1305,zu sehen sein::V,दिखाई देना,виднітися
1306,vernehmen::V,सुनना,почути
1307,frieren::V,ठंड लगना,мерзнути
1308,frieren::V,सर्दी लगना,мерзнути
1309,tun::V,करना,робити
1310,können::V,सकना,могти
1311,können::V,जानना,могти
1312,wollen::V,चाहना,хотіти
1313,anfangen::V,शुरू करना,почати
1314,beenden::V,ख़त्म करना,закінчити
1315,beenden::V,समाप्त करना,закінчити
1316,aufhören::V,बंद जाना,перестати
1317,aufhören::V,समाप्त जाना,перестати
1318,gelingen::V,बनना,вдатися
1319,gelingen::V,अच्छा होना,вдатися
1320,geraten::V,बन पड़ना,опинитися
1321,öffnen::V,खोलना,відкрити
1322,schließen::V,बंद करना,закрити
1323,stellen::V,रखना,поставити
1324,setzen::V,रखना,посадити
1325,setzen::V,बिठाना,посадити
1326,legen::V,रखना,класти
1327,legen::V,लिटाना,класти
1328,berühren::V,छूना,чіпати
1329,berühren::V,स्पर्श करना,чіпати
1330,verbinden::V,बाँधना,зв’язати
1331,bedecken::V,ढकना,покрити
1332,aufhängen::V,लटकाना,повісити
1333,anzünden::V,जलाना,запалити
1334,aufheben::V,उठाना,підняти
1335,zurücklassen::V,पीछे छोड़ना,залишити
1336,verlieren::V,खोना,загубити
1337,verlieren::V,गँवाना,загубити
1338,fallen lassen::V,गिराना,упустити
1339,machen::V,करना,зробити
1340,machen::V,बनाना,зробити
1341,herstellen::V,बनाना,виготовити
1342,herstellen::V,तैयार करना,виготовити
1343,bauen::V,बनाना,будувати
1344,bauen::V,निर्माण करना,будувати
1345,reparieren::V,मरम्मत करना,лагодити
1346,verbessern::V,सुधारना,поліпшити
1347,ändern::V,बदलना,змінити
1348,ändern::V,परीवर्तन करना,змінити
1349,graben::V,खोदना,копати
1350,beugen::V,झुकाना,зігнути
1351,biegen::V,झुकाना,погнути
1352,drehen::V,फेरना,вертіти
1353,drehen::V,घुमाना,вертіти
1354,wenden::V,पलटना,повернути
1355,wenden::V,मोड़ना,повернути
1356,umdrehen::V,घुमाना,перевернути
1357,heben::V,उठाना,піднімати
1358,heben::V,ऊँचा करना,піднімати
1359,hochheben::V,उठाना,підняти
1360,hochheben::V,ऊपर को उठाना,підняти
1361,ergreifen::V,पकड़ना,схопити
1362,ergreifen::V,हाथ में लेना,схопити
1363,halten::V,धरना,тримати
1364,halten::V,पकड़ना,тримати
1365,drücken::V,दबाना,натискати
1366,schieben::V,सरकाना,пхати
1367,schieben::V,सरकाना,штовхати
1368,schieben::V,खिसकाना,пхати
1369,schieben::V,खिसकाना,штовхати
1370,kratzen::V,खुरचना,шкребти
1371,kratzen::V,खुजलाना,шкребти
1372,lecken::V,चाटना,лизати
1373,beißen::V,काटना,кусати
1374,abreißen::V,तोड़ना,відірвати
1375,abschneiden::V,काट करना,відрізати
1376,binden::V,बाँधना,в’язати
1377,stecken::V,खोंसना,увіткнути
1378,brechen::V,तोड़ना,зламати
1379,klopfen::V,खटखटाना,стукати
1380,hauen::V,ठोकना,бити
1381,kleben::V,चिपकाना,клеїти
1382,reiben::V,घिसना,терти
1383,reiben::V,रगड़ना,терти
1384,streichen::V,लगाना,намазати
1385,schleifen::V,तेज़ करना,точити
1386,schneiden::V,कतरना,різати
1387,rütteln::V,झकझोरना,хитати
1388,schütteln::V,हिलाना,трясти
1389,schwenken::V,घुमाना,махати
1390,schütten::V,उँडेलना,налити
1391,füllen::V,भरना,наповнити
1392,füllen::V,ठूसना,наповнити
1393,einwickeln::V,लपेटना,загорнути
1394,tragen::V,ढोना,нести
1395,schleppen::V,घसीटना,тягти
1396,ziehen::V,खींचना,тягнути
1397,aufbewahren::V,रखना,зберігати
1398,werfen::V,फेंकना,кидати
1399,fangen::V,पकड़ना,ловити
1400,packen::V,पकड़ना,схопити
1401,verstecken::V,छिपाना,сховати
1402,teilen::V,बाँटना,розділити
1403,schicken::V,भेजना,посилати
1404,bringen::V,लाना,принести
1405,hinzufügen::V,जोड़ना,додати
1406,bekommen::V,पाना,дістати
1407,erhalten::V,पाना,одержати
1408,erhalten::V,मिलना,одержати
1409,nehmen::V,लेना,взяти
1410,wählen::V,चुनना,вибрати
1411,auswählen::V,चुनना,відібрати
1412,bewahren::V,बनाए रखना,зберегти
1413,behindern::V,रोकना,перешкоджати
1414,verderben::V,ख़राब करना,зіпсувати
1415,beschädigen::V,नुक़सान पहुँचाना,зашкодити
1416,zerbrechen::V,तोड़ना,розбити
1417,zerreißen::V,तोड़ना,розірвати
1418,zerstören::V,नष्ट करना,зруйнувати
1419,zerstören::V,बरबाद करना,зруйнувати
1420,verbrennen::V,जलाना,спалити
1421,geben::V,देना,дати
1422,reichen::V,थमाना,передати
1423,schenken::V,भेंट देना,дарувати
1424,versprechen::V,वादा करना,обіцяти
1425,wünschen::V,कामना करना,бажати
1426,loben::V,तारीफ़ करना,хвалити
1427,küssen::V,चूमना,цілувати
1428,wiegen::V,झुलाना,качати
1429,zudecken::V,ढकना,накрити
1430,wecken::V,जगाना,розбудити
1431,zeigen::V,दिखाना,показати
1432,führen::V,रास्ता दिखाना,вести
1433,lehren::V,पढ़ाना,вчити
1434,unterrichten::V,सिखाना,викладати
1435,aufziehen::V,पालना,виховати
1436,leiten::V,संचालन करना,керувати
1437,antreiben::V,हड़बड़ाना,підганяти
1438,lassen::V,-आना,змусити
1439,lassen::V,कराना,змусити
1440,einladen::V,बुलाना,запросити
1441,vereinigen::V,मिलाना,об’єднати
1442,vereinigen::V,संयुक्त करना,об’єднати
1443,besuchen::V,मिलना से,завітати
1444,besuchen::V,मिलना से,відвідати
1445,besuchen::V,मिलने जाना से,завітати
1446,besuchen::V,मिलने जाना से,відвідати
1447,treffen::V,मिलना,зустріти
1448,sich versammeln::V,इकट्ठा होना,зібратися
1449,spielen::V,खेलना,грати
1450,singen::V,गाना,співати
1451,tanzen::V,नाचना,танцювати
1452,sich trennen::V,अलग होना,розлучитися
1453,verlassen::V,छोड़ना,покинути
1454,retten::V,बचाना,врятувати
1455,bewachen::V,आँख रखना पर,охороняти
1456,schützen::V,रक्षा करना,уберігати
1457,verteidigen::V,रक्षा करना,захистити
1458,sich schlagen::V,हाथापाई करना,битися
1459,sich schlagen::V,हाथापाई करना,дратися
1460,schießen::V,गोली मारना,стріляти
1461,siegen::V,जीतना,перемогти
1462,siegen::V,विजय पाना,перемогти
1463,ärgern::V,चिढ़ाना,сердити
1464,schlagen::V,मारना,ударити
1465,treten::V,ठोकर मारना,штовхати
1466,stechen::V,भेदना,вколоти
1467,stechen::V,भोंकना,вколоти
1468,stoßen::V,धक्का देना,штовхнути
1469,stoßen::V,झटका देना,штовхнути
1470,stehlen::V,चोरी करना,украсти
1471,stören::V,बुरा लगना,перешкодити
1472,belästigen::V,तंग करना,докучати
1473,verbergen::V,लुकाना,сховати
1474,täuschen::V,धोखा देना,обдурити
1475,betrügen::V,धोखा देना,зшахраювати
1476,töten::V,मारना,убити
1477,töten::V,मार डालना,убити
1478,wohnen::V,रहना,жити
1479,wohnen::V,रहना,мешкати
1480,arbeiten::V,काम करना,працювати
1481,sammeln::V,जमा करना,зібрати
1482,pflücken::V,चुनना,зривати
1483,pflücken::V,तोड़ना,зривати
1484,jagen::V,आखेट करना,полювати
1485,jagen::V,शिकार करना,полювати
1486,fischen::V,मछली पकड़ना,рибалити
1487,fassen::V,पकड़ना,піймати
1488,hüten::V,चराना,пасти
1489,treiben::V,हाँकना,гнати
1490,anbinden::V,बाँधना,прив’язати
1491,füttern::V,खिलाना,годувати
