,Concept_ID,mrj,se
2329,Stock::N,панды,soabbe
2330,Stock::N,панды,soabbi
2331,Stock::N,панды,suáb'bi
2332,Stock::N,панды,suä´b'b
2333,Stock::N,панды,суэммьп
2334,Stab::N,равы,klaahka
2335,Stab::N,равы,soabbe
2336,Stab::N,равы,soabbi
2337,Stab::N,равы,suáb'bi
2338,Stab::N,равы,suä´b'b
2339,Stab::N,равы,суэммьп
2340,Rohr::N,пыч,gïrse
2341,Rohr::N,пыч,båhttså
2342,Rohr::N,пыч,bohcci
2343,Rohr::N,пыч,poccee
2344,Rohr::N,пыч,puu´lčiǩ
2345,Rohr::N,пыч,туррьп
2346,Haus::N,пöрт,ståapoe
2347,Haus::N,пöрт,goahte
2348,Haus::N,пöрт,stohpu
2349,Haus::N,пöрт,tááḷu
2350,Haus::N,пöрт,tääll
2351,Haus::N,пöрт,пэ̄ҏҏт
2352,Heim::N,пöрт,hïejme
2353,Heim::N,пöрт,viesso
2354,Heim::N,пöрт,ruoktu
2355,Heim::N,пöрт,päikki
2356,Heim::N,пöрт,päi´ǩǩ
2357,Heim::N,пöрт,пэ̄ҏҏт
2358,Ofen::N,камака,vuebnie
2359,Ofen::N,камака,vuodná
2360,Ofen::N,камака,vuobnne
2361,Ofen::N,камака,uvdna
2362,Ofen::N,камака,uvnâ
2363,Ofen::N,камака,ǩiiuǥân
2364,Ofen::N,камака,пе̄ххц
2365,Ofen::N,камака,кыввкан
2366,Fußboden::N,седӹрӓ,guelpie
2367,Fußboden::N,седӹрӓ,guolbbe
2368,Fußboden::N,седӹрӓ,láhtti
2369,Fußboden::N,седӹрӓ,šalde
2370,Fußboden::N,седӹрӓ,šâ´ldd
2371,Fußboden::N,седӹрӓ,шалльт
2372,Tisch::N,стöл,buertie
2373,Tisch::N,стöл,bievdde
2374,Tisch::N,стöл,beavdi
2375,Tisch::N,стöл,pevdi
2376,Tisch::N,стöл,på´rdd
2377,Tisch::N,стöл,stue´ll
2378,Tisch::N,стöл,туэлль
2379,Stuhl::N,пöкен,stovle
2380,Stuhl::N,пöкен,ståvllå
2381,Stuhl::N,пöкен,stuollu
2382,Stuhl::N,пöкен,stovli
2383,Stuhl::N,пöкен,stuu´l
2384,Stuhl::N,пöкен,стула
2385,Wiege::N,шипкӓ,gïerhkeme
2386,Wiege::N,шипкӓ,vuoggo
2387,Wiege::N,шипкӓ,geaŧŧu
2388,Wiege::N,шипкӓ,geaktu
2389,Wiege::N,шипкӓ,gietkka
2390,Wiege::N,шипкӓ,kiäh'tu
2391,Wiege::N,шипкӓ,vogga
2392,Wiege::N,шипкӓ,кӣткэм
2393,Bett::N,койка,seangkoe
2394,Bett::N,койка,sæŋŋga
2395,Bett::N,койка,seaŋga
2396,Bett::N,койка,seŋgâ
2397,Bett::N,койка,sââ´jj
2398,Bett::N,койка,вуэдтӭмсайй
2399,Bett::N,кравать,seangkoe
2400,Bett::N,кравать,sæŋŋga
2401,Bett::N,кравать,seaŋga
2402,Bett::N,кравать,seŋgâ
2403,Bett::N,кравать,sââ´jj
2404,Bett::N,кравать,вуэдтӭмсайй
2405,Regal::N,полицӓ,hælla
2406,Regal::N,полицӓ,hilldo
2407,Regal::N,полицӓ,hildu
2408,Regal::N,полицӓ,ildee
2409,Regal::N,полицӓ,i´lddi
2410,Regal::N,полицӓ,ылльтэ
2411,Kiste::N,шӱ́ндӹк,aeskie
2412,Kiste::N,шӱ́ндӹк,kássa
2413,Kiste::N,шӱ́ндӹк,kássa
2414,Kiste::N,шӱ́ндӹк,árkku
2415,Kiste::N,шӱ́ндӹк,ču´ǩǩ
2416,Kiste::N,шӱ́ндӹк,чуххьк
2417,Fenster::N,окня,klaase
2418,Fenster::N,окня,vinndek
2419,Fenster::N,окня,láse
2420,Fenster::N,окня,laasâ
2421,Fenster::N,окня,ikkân
2422,Fenster::N,окня,эххкан
2423,Tür::N,амаса,okse
2424,Tür::N,амаса,uksa
2425,Tür::N,амаса,uksa
2426,Tür::N,амаса,uksâ
2427,Tür::N,амаса,uhss
2428,Tür::N,амаса,уккс
2429,Tor::N,хапка,okse
2430,Tor::N,хапка,pårttå
2431,Tor::N,хапка,uksa
2432,Tor::N,хапка,poarta
2433,Tor::N,хапка,porttâ
2434,Tor::N,хапка,uustõk
2435,Tor::N,хапка,čuâlluhss
2436,Tor::N,хапка,уккс
2437,Zaun::N,забор,haakene
2438,Zaun::N,забор,jerra
2439,Zaun::N,забор,gárdde
2440,Zaun::N,забор,áidi
2441,Zaun::N,забор,äiđi
2442,Zaun::N,забор,äidd
2443,Zaun::N,забор,čuâll
2444,Zaun::N,забор,а̄ййт
2445,Dach::N,левӓш,rehpie
2446,Dach::N,левӓш,dæhkko
2447,Dach::N,левӓш,gáhttu
2448,Dach::N,левӓш,káttu
2449,Dach::N,левӓш,laakk
2450,Dach::N,левӓш,пэ̄ҏҏтэ̄ля
2451,Dach::N,левӓш,кры̄ша
2452,Leiter::N,ташкалтыш,raajtere
2453,Leiter::N,ташкалтыш,tjajmos
2454,Leiter::N,ташкалтыш,boagos
2455,Leiter::N,ташкалтыш,ráidalas
2456,Leiter::N,ташкалтыш,raidlâs
2457,Leiter::N,ташкалтыш,лествец
2458,Besen::N,сало,saehpie
2459,Besen::N,сало,gaerpene
2460,Besen::N,сало,njáman
2461,Besen::N,сало,luvdá
2462,Besen::N,сало,luvdá
2463,Besen::N,сало,västt
2464,Besen::N,сало,ва̄сст
2465,Besen::N,салко,saehpie
2466,Besen::N,салко,gaerpene
2467,Besen::N,салко,njáman
2468,Besen::N,салко,luvdá
2469,Besen::N,салко,luvdá
2470,Besen::N,салко,västt
2471,Besen::N,салко,ва̄сст
2472,Spaten::N,кольмы,gåajvoe
2473,Spaten::N,кольмы,spádá
2474,Spaten::N,кольмы,goajvvo
2475,Spaten::N,кольмы,goaivu
2476,Spaten::N,кольмы,kuái'vu
2477,Spaten::N,кольмы,kuäivv
2478,Spaten::N,кольмы,куаййв
2479,Schaufel::N,лоток,gåajvoe
2480,Schaufel::N,лоток,gåjvun
2481,Schaufel::N,лоток,goajvvo
2482,Schaufel::N,лоток,goaivu
2483,Schaufel::N,лоток,kuái'vu
2484,Schaufel::N,лоток,kuäivv
2485,Schaufel::N,лоток,куаййв
2486,Gabel::N,ви́лка,tjåagka
2487,Gabel::N,ви́лка,gáffil
2488,Gabel::N,ви́лка,káffal
2489,Gabel::N,ви́лка,kaahvâl
2490,Gabel::N,ви́лка,velkk
2491,Gabel::N,ви́лка,а̄лльс
2492,Löffel::N,савала,buste
2493,Löffel::N,савала,bassti
2494,Löffel::N,савала,baste
2495,Löffel::N,савала,pastem
2496,Löffel::N,савала,pâ´sttem
2497,Löffel::N,савала,пасьтэмь
2498,Messer::N,кӹзӹ,nejpie
2499,Messer::N,кӹзӹ,nijbbe
2500,Messer::N,кӹзӹ,niibi
2501,Messer::N,кӹзӹ,nijbe
2502,Messer::N,кӹзӹ,nei´bb
2503,Messer::N,кӹзӹ,ныййп
2504,Nagel::N,пыда,spæjhkere
2505,Nagel::N,пыда,spiger
2506,Nagel::N,пыда,návlle
2507,Nagel::N,пыда,spiikkár
2508,Nagel::N,пыда,spijkkár
2509,Nagel::N,пыда,näu´ll
2510,Nagel::N,пыда,на̄ввьл
2511,Netz::N,вӓпш,viermie
2512,Netz::N,вӓпш,viermme
2513,Netz::N,вӓпш,næhtta
2514,Netz::N,вӓпш,fierbmi
2515,Netz::N,вӓпш,viermi
2516,Netz::N,вӓпш,säi´mm
2517,Netz::N,вӓпш,нӯжхьт
2518,Haken::N,крӱк,kruehkie
2519,Haken::N,крӱк,ruohkke
2520,Haken::N,крӱк,vagge
2521,Haken::N,крӱк,roahkki
2522,Haken::N,крӱк,faggi
2523,Haken::N,крӱк,kuák'ki
2524,Haken::N,крӱк,kuä´ǩ'ǩ
2525,Haken::N,крӱк,ва̄ӈӈк
2526,Haken::N,крӱк,куэххьк
2527,Haken::N,кагак,kruehkie
2528,Haken::N,кагак,ruohkke
2529,Haken::N,кагак,vagge
2530,Haken::N,кагак,roahkki
2531,Haken::N,кагак,faggi
2532,Haken::N,кагак,kuák'ki
2533,Haken::N,кагак,kuä´ǩ'ǩ
2534,Haken::N,кагак,ва̄ӈӈк
2535,Haken::N,кагак,куэххьк
2536,Griff::N,кычем,rehpie
2537,Griff::N,кычем,taatje
2538,Griff::N,кычем,gavlla
2539,Griff::N,кычем,guottáldahka
2540,Griff::N,кычем,geavja
2541,Griff::N,кычем,novdâ
2542,Griff::N,кычем,nõđđ
2543,Griff::N,кычем,kå´ǧǧ
2544,Griff::N,кычем,нэ̄дт
2545,Schloss::N,замок,laesie
2546,Schloss::N,замок,lássa
2547,Schloss::N,замок,lohkka
2548,Schloss::N,замок,lukkâ
2549,Schloss::N,замок,lokk
2550,Schloss::N,замок,ло̄ххк
2551,Schloss::N,сыравач,laesie
2552,Schloss::N,сыравач,lássa
2553,Schloss::N,сыравач,lohkka
2554,Schloss::N,сыравач,lukkâ
2555,Schloss::N,сыравач,lokk
2556,Schloss::N,сыравач,ло̄ххк
2557,Bild::N,картин,guvvie
2558,Bild::N,картин,gåvvå
2559,Bild::N,картин,govva
2560,Bild::N,картин,koṿe
2561,Bild::N,картин,kartt
2562,Bild::N,картин,картина
2563,Figur::N,кӓн,guvvie
2564,Figur::N,кӓн,gåvos
2565,Figur::N,кӓн,figuvrra
2566,Figur::N,кӓн,figuvra
2567,Figur::N,кӓн,kovos
2568,Figur::N,кӓн,kuâŋas
2569,Puppe::N,поханя,dåahka
2570,Puppe::N,поханя,dåhkko
2571,Puppe::N,поханя,doahkko
2572,Puppe::N,поханя,dohkká
2573,Puppe::N,поханя,duhkká
2574,Puppe::N,поханя,kuuhlaž
2575,Puppe::N,поханя,кукла
2576,Beutel::N,мешӓк,voessetje
2577,Beutel::N,мешӓк,påvsså
2578,Beutel::N,мешӓк,seahkaš
2579,Beutel::N,мешӓк,bursa
2580,Beutel::N,мешӓк,guhkkár
2581,Beutel::N,мешӓк,čooṿâs
2582,Beutel::N,мешӓк,siâk'k
2583,Beutel::N,мешӓк,kå´ššel
2584,Beutel::N,мешӓк,ве̄ҏҏц
2585,Bündel::N,топ,paantje
2586,Bündel::N,топ,buduk
2587,Bündel::N,топ,gurppe
2588,Bündel::N,топ,gihppu
2589,Bündel::N,топ,kiäs'tu
2590,Bündel::N,топ,šnâpp
2591,Bündel::N,топ,пуччк
2592,Bündel::N,пидӹш,paantje
2593,Bündel::N,пидӹш,buduk
2594,Bündel::N,пидӹш,gurppe
2595,Bündel::N,пидӹш,gihppu
2596,Bündel::N,пидӹш,kiäs'tu
2597,Bündel::N,пидӹш,šnâpp
2598,Bündel::N,пидӹш,пуччк
2599,Bündel::N,кӹлдӹш,paantje
2600,Bündel::N,кӹлдӹш,buduk
2601,Bündel::N,кӹлдӹш,gurppe
2602,Bündel::N,кӹлдӹш,gihppu
2603,Bündel::N,кӹлдӹш,kiäs'tu
2604,Bündel::N,кӹлдӹш,šnâpp
2605,Bündel::N,кӹлдӹш,пуччк
2606,Tasche::N,сумкы,veaskoe
2607,Tasche::N,сумкы,væssko
2608,Tasche::N,сумкы,lávkka
2609,Tasche::N,сумкы,lávka
2610,Tasche::N,сумкы,seahkka
2611,Tasche::N,сумкы,lavkkâ
2612,Tasche::N,сумкы,laukk
2613,Tasche::N,сумкы,суӎӎьк
2614,Tasche::N,сумкы,ло̄а̄ффк
2615,Eimer::N,ведӹрӓ,bæhtoe
2616,Eimer::N,ведӹрӓ,skiello
2617,Eimer::N,ведӹрӓ,skállu
2618,Eimer::N,ведӹрӓ,eebir
2619,Eimer::N,ведӹрӓ,skääll
2620,Eimer::N,ведӹрӓ,е̄мьперь
2621,Deckel::N,комдыш,luehkie
2622,Deckel::N,комдыш,låhkke
2623,Deckel::N,комдыш,lohkki
2624,Deckel::N,комдыш,lokke
2625,Deckel::N,комдыш,lå´ǩǩ
2626,Deckel::N,комдыш,ко̄а̄ххтнэсс
2627,Geschirr::N,ӓтӹ,lihtie
2628,Geschirr::N,ӓтӹ,lihte
2629,Geschirr::N,ӓтӹ,lihtit
2630,Geschirr::N,ӓтӹ,litte
2631,Geschirr::N,ӓтӹ,kärldõk
2632,Geschirr::N,ӓтӹ,ка̄ррь
2633,Sack::N,мешӓк,voesse
2634,Sack::N,мешӓк,vuossa
2635,Sack::N,мешӓк,seahkka
2636,Sack::N,мешӓк,sekkâ
2637,Sack::N,мешӓк,siâk'k
2638,Sack::N,мешӓк,ве̄ҏҏц
2639,Tasse::N,цӓшкӓ,guksie
2640,Tasse::N,цӓшкӓ,gåhppå
2641,Tasse::N,цӓшкӓ,gohppu
2642,Tasse::N,цӓшкӓ,pollo
2643,Tasse::N,цӓшкӓ,kopp
2644,Tasse::N,цӓшкӓ,на̄ххьп
2645,Topf::N,ми́ска,baetie
2646,Topf::N,ми́ска,krovhte
2647,Topf::N,ми́ска,rujtta
2648,Topf::N,ми́ска,giebbme
2649,Topf::N,ми́ска,báhti
2650,Topf::N,ми́ска,gievdni
2651,Topf::N,ми́ска,pääti
2652,Topf::N,ми́ска,kruâitt
2653,Topf::N,ми́ска,кӣммьн
2654,Kessel::N,пад,giebnie
2655,Kessel::N,пад,skallo
2656,Kessel::N,пад,giebbme
2657,Kessel::N,пад,gieđbmi
2658,Kessel::N,пад,kiem'ni
2659,Kessel::N,пад,ǩie´mnn
2660,Kessel::N,пад,кӣммьн
2661,Essen::N,качкыш,åesie
2662,Essen::N,качкыш,beapmoe
2663,Essen::N,качкыш,biebbmo
2664,Essen::N,качкыш,borramuš
2665,Essen::N,качкыш,purrâmâš
2666,Essen::N,качкыш,porrmõš
2667,Essen::N,качкыш,по̄ррмушш
2668,Essen::N,качкыш-йӱш,åesie
2669,Essen::N,качкыш-йӱш,beapmoe
2670,Essen::N,качкыш-йӱш,biebbmo
2671,Essen::N,качкыш-йӱш,borramuš
2672,Essen::N,качкыш-йӱш,purrâmâš
2673,Essen::N,качкыш-йӱш,porrmõš
2674,Essen::N,качкыш-йӱш,по̄ррмушш
2675,Nahrung::N,качкыш,beapmoe
2676,Nahrung::N,качкыш,biebbmo
2677,Nahrung::N,качкыш,biebmu
2678,Nahrung::N,качкыш,purrâmâš
2679,Nahrung::N,качкыш,porrmõš
2680,Nahrung::N,качкыш,по̄ррмушш
2681,Nahrung::N,качкыш-йӱш,beapmoe
2682,Nahrung::N,качкыш-йӱш,biebbmo
2683,Nahrung::N,качкыш-йӱш,biebmu
2684,Nahrung::N,качкыш-йӱш,purrâmâš
2685,Nahrung::N,качкыш-йӱш,porrmõš
2686,Nahrung::N,качкыш-йӱш,по̄ррмушш
2687,Speise::N,няня,beapmoe
2688,Speise::N,няня,biebbmo
2689,Speise::N,няня,biebmu
2690,Speise::N,няня,määlis
2691,Speise::N,няня,aasâs
2692,Speise::N,няня,porrmõš
2693,Speise::N,няня,по̄ррмушш
2694,Fleisch::N,пай,bearkoe
2695,Fleisch::N,пай,oadtje
2696,Fleisch::N,пай,bierggo
2697,Fleisch::N,пай,biergu
2698,Fleisch::N,пай,uáž'ži
2699,Fleisch::N,пай,vuä´ǯ'ǯ
2700,Fleisch::N,пай,вуэннч
2701,Getreide::N,киндӹ,gernie
2702,Getreide::N,киндӹ,gårnne
2703,Getreide::N,киндӹ,gordni
2704,Getreide::N,киндӹ,valje
2705,Getreide::N,киндӹ,ле̄ййп
2706,Brei::N,шӹрӓш,kraavhtse
2707,Brei::N,шӹрӓш,ráktsa
2708,Brei::N,шӹрӓш,buvru
2709,Brei::N,шӹрӓш,suoḥâd
2710,Brei::N,шӹрӓш,hutt
2711,Brei::N,шӹрӓш,уххт
2712,Brot::N,сыкыр,gaahkoe
2713,Brot::N,сыкыр,lájbbe
2714,Brot::N,сыкыр,stummpa
2715,Brot::N,сыкыр,láibi
2716,Brot::N,сыкыр,gáhkku
2717,Brot::N,сыкыр,leibi
2718,Brot::N,сыкыр,lei´bb
2719,Brot::N,сыкыр,ле̄ййп
2720,Scheibe::N,ламыт,snaejrie
2721,Scheibe::N,ламыт,sárdde
2722,Scheibe::N,ламыт,vajahas
2723,Scheibe::N,ламыт,časkkis
2724,Scheibe::N,ламыт,ča'skes
2725,Scheibe::N,ламыт,ku´sǩǩ
2726,Scheibe::N,ламыт,кусськ
2727,Scheibe::N,лаштык,snaejrie
2728,Scheibe::N,лаштык,sárdde
2729,Scheibe::N,лаштык,vajahas
2730,Scheibe::N,лаштык,časkkis
2731,Scheibe::N,лаштык,ča'skes
2732,Scheibe::N,лаштык,ku´sǩǩ
2733,Scheibe::N,лаштык,кусськ
2734,Fett::N,кая,buejtie
2735,Fett::N,кая,vuodja
2736,Fett::N,кая,buoidi
2737,Fett::N,кая,pyei'di
2738,Fett::N,кая,puõi´dd
2739,Fett::N,кая,пуййт
2740,Butter::N,ӱ,voeje
2741,Butter::N,ӱ,vuodja
2742,Butter::N,ӱ,vuodja
2743,Butter::N,ӱ,vuojâ
2744,Butter::N,ӱ,vuõjj
2745,Butter::N,ӱ,вӯйй
2746,Öl::N,ӱ,ålja
2747,Öl::N,ӱ,ulljo
2748,Öl::N,ӱ,oalljo
2749,Öl::N,ӱ,olju
2750,Öl::N,ӱ,oljo
2751,Öl::N,ӱ,vuõjj
2752,Öl::N,ӱ,вӯйй
2753,Salz::N,санзал,saelhtie
2754,Salz::N,санзал,sállte
2755,Salz::N,санзал,sálti
2756,Salz::N,санзал,sältti
2757,Salz::N,санзал,sä´ltt
2758,Salz::N,санзал,сӯлль
2759,Suppe::N,лем,joptse
2760,Suppe::N,лем,jupptsa
2761,Suppe::N,лем,málli
2762,Suppe::N,лем,määḷi
2763,Suppe::N,лем,lieṃâ
2764,Suppe::N,лем,liõmm
2765,Suppe::N,лем,лӣмм
2766,Honig::N,мӱ,hååneske
2767,Honig::N,мӱ,meda
2768,Honig::N,мӱ,miehta
2769,Honig::N,мӱ,mietâ
2770,Honig::N,мӱ,miõtt
2771,Honig::N,мӱ,мӣдт
2772,Milch::N,шӹшер,mielhkie
2773,Milch::N,шӹшер,mielkke
2774,Milch::N,шӹшер,mielki
2775,Milch::N,шӹшер,miel'kki
2776,Milch::N,шӹшер,mie´lǩǩ
2777,Milch::N,шӹшер,ма̄ййт
2778,Tee::N,чӓй,löövje
2779,Tee::N,чӓй,tedja
2780,Tee::N,чӓй,deadju
2781,Tee::N,чӓй,čee
2782,Tee::N,чӓй,teej̣â
2783,Tee::N,чӓй,čee
2784,Tee::N,чӓй,чайй
2785,Leder::N,шарга,hovre
2786,Leder::N,шарга,sassne
2787,Leder::N,шарга,náhkki
2788,Leder::N,шарга,leaira
2789,Leder::N,шарга,čevđi
2790,Leder::N,шарга,čåu´dd
2791,Leder::N,шарга,на̄ххьк
2792,Leder::N,кавашты,hovre
2793,Leder::N,кавашты,sassne
2794,Leder::N,кавашты,náhkki
2795,Leder::N,кавашты,leaira
2796,Leder::N,кавашты,čevđi
2797,Leder::N,кавашты,čåu´dd
2798,Leder::N,кавашты,на̄ххьк
2799,Wolle::N,миж,ålloe
2800,Wolle::N,миж,hullo
2801,Wolle::N,миж,ullu
2802,Wolle::N,миж,ullo
2803,Wolle::N,миж,oll
2804,Wolle::N,миж,улл
2805,Stoff::N,матер,tyjje
2806,Stoff::N,матер,gápptás
2807,Stoff::N,матер,stoaffa
2808,Stoff::N,матер,ávnnas
2809,Stoff::N,матер,käägus
2810,Stoff::N,матер,aaunâs
2811,Stoff::N,матер,лыййн
2812,Stoff::N,матери,tyjje
2813,Stoff::N,матери,gápptás
2814,Stoff::N,матери,stoaffa
2815,Stoff::N,матери,ávnnas
2816,Stoff::N,матери,käägus
2817,Stoff::N,матери,aaunâs
2818,Stoff::N,матери,лыййн
2819,Nadel::N,им,naaloe
2820,Nadel::N,им,nállo
2821,Nadel::N,им,nállu
2822,Nadel::N,им,nááḷu
2823,Nadel::N,им,neu´ll
2824,Nadel::N,им,нӣввьл
2825,Faden::N,шӹртӹ,laejkie
2826,Faden::N,шӹртӹ,hárppo
2827,Faden::N,шӹртӹ,árpu
2828,Faden::N,шӹртӹ,läigi
2829,Faden::N,шӹртӹ,lääi´j
2830,Faden::N,шӹртӹ,сӯнн
2831,Knopf::N,полдыш,balhka
2832,Knopf::N,полдыш,boallo
2833,Knopf::N,полдыш,boallu
2834,Knopf::N,полдыш,puál'lu
2835,Knopf::N,полдыш,puäll
2836,Knopf::N,полдыш,пуалл
2837,Knoten::N,пӱкшем,tjoelme
2838,Knoten::N,пӱкшем,tjuolmma
2839,Knoten::N,пӱкшем,čuolbma
2840,Knoten::N,пӱкшем,čuol'mâ
2841,Knoten::N,пӱкшем,čuõlmm
2842,Knoten::N,пӱкшем,чӯллм
2843,Farbe::N,чиӓ,klaerie
2844,Farbe::N,чиӓ,ivnne
2845,Farbe::N,чиӓ,bájnno
2846,Farbe::N,чиӓ,mola
2847,Farbe::N,чиӓ,fearga
2848,Farbe::N,чиӓ,maalâ
2849,Farbe::N,чиӓ,páinu
2850,Farbe::N,чиӓ,kälkk
2851,Farbe::N,чиӓ,по̄а̄ййн
2852,Farbe::N,крӓскӓ,klaerie
2853,Farbe::N,крӓскӓ,ivnne
2854,Farbe::N,крӓскӓ,bájnno
2855,Farbe::N,крӓскӓ,mola
2856,Farbe::N,крӓскӓ,fearga
2857,Farbe::N,крӓскӓ,maalâ
2858,Farbe::N,крӓскӓ,páinu
2859,Farbe::N,крӓскӓ,kälkk
2860,Farbe::N,крӓскӓ,по̄а̄ййн
2861,Kleidung::N,выргем,tyjje
2862,Kleidung::N,выргем,gárvvo
2863,Kleidung::N,выргем,bivttas
2864,Kleidung::N,выргем,piivtâs
2865,Kleidung::N,выргем,pivoh
2866,Kleidung::N,выргем,piiutâs
2867,Kleidung::N,выргем,о̄а̄з
2868,Hemd::N,тыгыр,sjåarhtoe
2869,Hemd::N,тыгыр,skirtto
2870,Hemd::N,тыгыр,báidi
2871,Hemd::N,тыгыр,päiđi
2872,Hemd::N,тыгыр,päidd
2873,Hemd::N,тыгыр,па̄ййт
2874,Kragen::N,шӱ,döörhke
2875,Kragen::N,шӱ,tjiebet
2876,Kragen::N,шӱ,tjehpuris
2877,Kragen::N,шӱ,čeabet
2878,Kragen::N,шӱ,kráva
2879,Kragen::N,шӱ,siä'pulâs
2880,Kragen::N,шӱ,seäp'plõs
2881,Kragen::N,шӱ,ко̄а̄влас
2882,Ärmel::N,шокш,sissie
2883,Ärmel::N,шокш,sasse
2884,Ärmel::N,шокш,soadji
2885,Ärmel::N,шокш,suájá
2886,Ärmel::N,шокш,suäjj
2887,Ärmel::N,шокш,суэйй
2888,Hose::N,ялаш,måvhka
2889,Hose::N,ялаш,båkså
2890,Hose::N,ялаш,buvssat
2891,Hose::N,ялаш,puuvsah
2892,Hose::N,ялаш,puus
2893,Hose::N,ялаш,пукс
2894,Hose::N,ялаш,ко̄а̄дтӭ
2895,Gürtel::N,ӹштӹ,juvvie
2896,Gürtel::N,ӹштӹ,beelhte
2897,Gürtel::N,ӹштӹ,avve
2898,Gürtel::N,ӹштӹ,getsam
2899,Gürtel::N,ӹштӹ,boagán
2900,Gürtel::N,ӹштӹ,pooṿij
2901,Gürtel::N,ӹштӹ,puäǥǥanj
2902,Gürtel::N,ӹштӹ,эвв
2903,Mütze::N,упш,tjohpe
2904,Mütze::N,упш,gahper
2905,Mütze::N,упш,gahpir
2906,Mütze::N,упш,kappeer
2907,Mütze::N,упш,keä´p'per
2908,Mütze::N,упш,кабперь
2909,Schuh::N,ту́фльы,gaamege
2910,Schuh::N,ту́фльы,gáma
2911,Schuh::N,ту́фльы,skuovva
2912,Schuh::N,ту́фльы,gáma
2913,Schuh::N,ту́фльы,kaamâ
2914,Schuh::N,ту́фльы,kaammi
2915,Schuh::N,ту́фльы,камаша
2916,Stiefel::N,кем,steeblege
2917,Stiefel::N,кем,stiebil
2918,Stiefel::N,кем,sáhpis
2919,Stiefel::N,кем,sáppat
2920,Stiefel::N,кем,steevvil
2921,Stiefel::N,кем,sa´ppi
2922,Stiefel::N,кем,са̄ххпе
2923,Ring::N,шӓргӓш,rïngke
2924,Ring::N,шӓргӓш,suormas
2925,Ring::N,шӓргӓш,suorpmas
2926,Ring::N,шӓргӓш,suormâs
2927,Ring::N,шӓргӓш,suõrmâs
2928,Ring::N,шӓргӓш,сӯрмас
2929,Band::N,лемтӓ,baante
2930,Band::N,лемтӓ,bádde
2931,Band::N,лемтӓ,báddi
2932,Band::N,лемтӓ,päddi
2933,Band::N,лемтӓ,liântt
2934,Band::N,лемтӓ,källre´ppiǩ
2935,Band::N,лемтӓ,ля̄ӊӊт
2936,Kamm::N,шерге,gaampe
2937,Kamm::N,шерге,rájdam
2938,Kamm::N,шерге,tjåhkom
2939,Kamm::N,шерге,čohkun
2940,Kamm::N,шерге,čohhoom
2941,Kamm::N,шерге,čååǥǥam
2942,Kamm::N,шерге,чоагкь
2943,Spiegel::N,тӹгӹр,guelmiedahke
2944,Spiegel::N,тӹгӹр,spiedjil
2945,Spiegel::N,тӹгӹр,speajal
2946,Spiegel::N,тӹгӹр,speeijal
2947,Spiegel::N,тӹгӹр,suei´mkar
2948,Spiegel::N,тӹгӹр,кыффкэмка̄ррь
2949,Spiegel::N,тӹгӹр,зе̄ркал
2950,Riemen::N,прӓжӓ,györtenje
2951,Riemen::N,прӓжӓ,rájppe
2952,Riemen::N,прӓжӓ,garttsa
2953,Riemen::N,прӓжӓ,lávži
2954,Riemen::N,прӓжӓ,läbži
2955,Riemen::N,прӓжӓ,läbǯǯ
2956,Riemen::N,прӓжӓ,ре̄ммь
2957,Schnur::N,кӓндӹра,gurrie
2958,Schnur::N,кӓндӹра,gáras
2959,Schnur::N,кӓндӹра,garca
2960,Schnur::N,кӓндӹра,orrâ
2961,Schnur::N,кӓндӹра,nue´rr
2962,Schnur::N,кӓндӹра,нӯррь
2963,Leine::N,керем,baante
2964,Leine::N,керем,gájnno
2965,Leine::N,керем,báddi
2966,Leine::N,керем,oarra
2967,Leine::N,керем,läbži
2968,Leine::N,керем,läbǯǯ
2969,Leine::N,керем,ла̄ммч
2970,Decke::N,одеял,gaptjese
2971,Decke::N,одеял,rádno
2972,Decke::N,одеял,gåbtjås
2973,Decke::N,одеял,tæhppin
2974,Decke::N,одеял,govččas
2975,Decke::N,одеял,loovdâ
2976,Decke::N,одеял,räänn
2977,Decke::N,одеял,ра̄нн
2978,Kissen::N,кӹпцӹк,nalhke
2979,Kissen::N,кӹпцӹк,guoddá
2980,Kissen::N,кӹпцӹк,oajvevuolle
2981,Kissen::N,кӹпцӹк,guoddá
2982,Kissen::N,кӹпцӹк,bolsttar
2983,Kissen::N,кӹпцӹк,polster
2984,Kissen::N,кӹпцӹк,pee´ren
2985,Kissen::N,кӹпцӹк,pooddâšǩ
2986,Kissen::N,кӹпцӹк,по̄дэшк
2987,Tuch::N,савыц,tyjje
2988,Tuch::N,савыц,tyddja
2989,Tuch::N,савыц,gådo
2990,Tuch::N,савыц,liidni
2991,Tuch::N,савыц,läđđee
2992,Tuch::N,савыц,re´ppiǩ
2993,Tuch::N,савыц,ree´ppiǩ
2994,Tuch::N,савыц,ребпехь
2995,Handtuch::N,шӹргӹсавыц,njaamelijnie
2996,Handtuch::N,шӹргӹсавыц,sigárdahka
2997,Handtuch::N,шӹргӹсавыц,sihkaldat
2998,Handtuch::N,шӹргӹсавыц,siholdâs
2999,Handtuch::N,шӹргӹсавыц,seekkldõs
3000,Handtuch::N,шӹргӹсавыц,u´tree´lniǩ
3001,Handtuch::N,шӹргӹсавыц,отеральнэхьк
3002,Handtuch::N,шӹргӹмсавыц,njaamelijnie
3003,Handtuch::N,шӹргӹмсавыц,sigárdahka
3004,Handtuch::N,шӹргӹмсавыц,sihkaldat
