,Concept_ID,mrj,ko
773,wir::PRN,мӓ,우리
774,ihr::PRN,вӓ,너희들
775,sie::PRN,нӹнӹ,그들
776,was::FPRN,ма,뭣
777,wer::FPRN,кӱ,누구
778,wo::FADV,кышан,어디
779,wo::FADV,кыштакен,어디
780,wohin::FADV,кышкы,어디로
781,wie::FADV,кыце,어떻게
782,warum::FADV,малын,왜
783,wieviel::FNUM,кынар,얼마만큰
784,wieviel::FNUM,кынары,얼마만큰
785,wieviel::FNUM,кынаркы,얼마만큰
786,eins::NUM,иктӹ,하나
787,eins::NUM,иктӹт,하나
788,zwei::NUM,кок,둘
789,zwei::NUM,кокты,둘
790,drei::NUM,кым,셋
791,drei::NUM,кымыт,셋
792,vier::NUM,нӹл,넷
793,fünf::NUM,вӹц,다섯
794,sechs::NUM,куд,여섯
795,sechs::NUM,кудытмозн,여섯
796,sieben::NUM,шӹм,일곱
797,sieben::NUM,шӹмӹт,일곱
798,acht::NUM,кӓндӓкш,여덟
799,acht::NUM,кӓндӓкшӹ,여덟
800,neun::NUM,ӹндекшшӱдӹ,아홉
801,zehn::NUM,лу,열
802,elf::NUM,луатик,열하나
803,elf::NUM,луатиктӹ,열하나
804,zwölf::NUM,луаткок,열둘
805,zwölf::NUM,луаткокты,열둘
806,zwanzig::NUM,коклы,스물
807,dreißig::NUM,кымлы,서름
808,vierzig::NUM,нӹллӹ,마흔
809,fünfzig::NUM,вӹцлӹ,숸
810,sechzig::NUM,кудлу,에순
811,siebzig::NUM,шӹмлу,일흔
812,achtzig::NUM,кӓндӓкшлу,여든
813,neunzig::NUM,ӹндекшлу,아흔
814,hundert::NUM,шӱдӹ,백
815,tausend::NUM,тӹжем,천
816,und::CNJ,дöн,와
817,oder::CNJ,льывы,아니면
818,stehen::V,шалшаг,서다
819,sitzen::V,шӹнзӓш,앉다
820,liegen::V,киӓш,눕다
821,hängen::V,кечӓш,달다
822,werden::V,шагалаш,되다
823,passieren::V,ӹштӓ́лтӓш,지장옶다
824,beginnen::V,тӹнгӓлӓлтӓш,시작되다
825,enden::V,пӹтӓш,큳내다
826,wechseln::V,весемӓш,병경하다
827,wechseln::V,весемӓлтӓш,병경하다
828,aufgehen[Sonne]::V,авараш,뜨다
829,untergehen[Sonne]::V,шӹ́нзӓш,지다
830,scheinen[Sonne]::V,сотемдӓрӓш,빛나다
831,donnern::V,хӹдӹртӓш,천둥치다
832,wehen::V,ӹфӹлӓш,풀다
833,strömen::V,йогащ,흐르다
834,fließen::V,йогащ,흐르다
835,sich drehen::V,пöрдӓш,돌다
836,schwanken::V,лыпшалташ,동요하다
837,schwingen::V,кӓчӓйӓш,흔들다
838,fallen::V,кенвазаш,떨어지다
839,fallen::V,шынгалташ,떨어지다
840,brennen::V,йылаш,타다
841,rauchen::V,шыпшаш,김이나다
842,regnen::V,юраш,비가오다
843,gefrieren::V,гӓш,얼다
844,gefrieren::V,кӹлмаш,얼다
845,tauen::V,шылаш,녹다
846,schmelzen::V,шӹрӓнӓш,녹다
847,trocknen::V,кошкаш,홈치다
848,sieden::V,шолаш,끓다
849,faulen::V,шӱӓш,부패하다
850,verfaulen::V,йӓнгӓрӓлтӓш,썩다
851,reißen::V,кышкедӓлтӓш,지바찢다
852,versinken::V,ва́лаш,가라앉다
853,vergehen::V,эртӓш,지나가다
854,erscheinen::V,каяш,나타나다
855,verschwinden::V,ямаш,사라지다
856,sinken::V,пычаш,가라앉다
857,abnehmen::V,чӹдемӓш,떼어내다
858,abnehmen::V,кöтӹргӓш,떼어내다
859,zunehmen::V,когоэмӓш,증가하다
860,steigen::V,лӱлта́лташ,상승하다
861,wachsen::V,кушкаш,생기하다
862,glänzen::V,йӹлгӹжӓш,뛰오나다
863,funkeln::V,валгалташ,불티가잍어나다
864,lärmen::V,юкланаш,떠들다
865,läuten::V,цоргаш,울시다
866,klingeln::V,цоргаш,초닌총을울리다
867,klirren::V,цонгырталгаш,탁탁울리다
868,brausen::V,ышдымыла́наш,쏴쏴소리내다
869,rauschen::V,шу́жгаш,솨솨
870,klingen::V,йо́нгаш,반향하다
871,bellen::V,опташ,짖다
872,heulen::V,урмыжаш,포효하다
873,blasen::V,ӹфӹлӓш,불다
874,pfeifen::V,ши́шкаш,피리를불다
875,schreien::V,уташ,절규하다
876,schreien::V,саслаш,절규하다
877,schreien::V,варгынзаш,절규하다
878,stöhnen::V,ӹнгӹрӓш,신음하다
879,zittern::V,цӹтӹрӓш,저뉼하다
880,leben::V,ӹлӓш,살다
881,geboren werden::V,шачаш,태어난
882,atmen::V,шӱлӓш,숨쉬다
883,trinken::V,йӱӓш,마시다
884,essen::V,качкаш,먹다
885,schlucken::V,нелӓш,들이켜다
886,müde werden::V,янгылаш,
887,einschlafen::V,амален кеӓш,잠들다
888,schlafen::V,амалаш,자다
889,aufwachen::V,понгыжалташ,눈트다
890,aufstehen::V,кӹньӹл шагалаш,서다
891,sich erholen::V,кӓнаш,회복하다
892,krank werden::V,церлӓнен вазаш,
893,krank sein::V,церлӓнӓш,
894,krank sein::V,ясланаш,
895,krank sein::V,ясыланаш,
896,schmerzen::V,каршташ,아프다
897,husten::V,кахыраш,잔기침하다
898,genesen::V,паремӓш,낫다
899,genesen::V,тöрлӓнӓш,낫다
900,sterben::V,вазын колаш,죽다
901,umkommen::V,пӹтӓш,못쓰게되다
902,sich bewegen::V,кашташ,움직이다
903,sich rühren::V,тӓрвӓнӓш,움직이다
904,sich erheben::V,кӹньӹлӓш,이러서다
905,sich setzen::V,шӹнзӓш,앉히다
906,hinfallen::V,кенвазаш,넘어지다
907,hinfallen::V,шынгалташ,넘어지다
908,laufen::V,кашташ,걷다
909,schreiten::V,ашкедӓш,보행하다
910,spazierengehen::V,мадын кашташ,산보하다
911,eilen::V,вӓшкӓш,서둘다
912,sich beeilen::V,вӓшкӓш,서둘게하다
913,sich beeilen::V,талашаш,서둘게하다
914,sausen::V,хойхаланаш,서들러 떠나다
915,sausen::V,хояш,서들러 떠나다
916,rennen::V,кыргыжаш,달리다
917,springen::V,тӹршештӓш,도약하다
918,klettern::V,ку́заш,갑겨오르다
919,schaukeln::V,лыпшалташ,흔들리게하다
920,kriechen::V,авалянаш,기다
921,kriechen::V,ньыжиклӓш,기다
922,schwimmen::V,илӓш,헤엄치다
923,tauchen::V,цымаш,잠기다
924,rudern::V,шуалташ,물을헤치다
925,fahren::V,кеӓш,가다
926,fahren::V,кеӓш,나르다
927,fliegen::V,чонгештӓш,날다
928,gehen::V,кеӓш,가다
929,weggehen::V,кеӓш,팔리다
930,abfahren::V,кеӓш,출발하다
931,anhalten::V,цӓрнӓш,멈추다
932,hineingehen::V,пыраш,(그리로)가다
933,eintreten::V,пыраш,들러가다
934,kommen::V,толаш,오다
935,ankommen::V,шоаш,고챀하다
936,zurückkommen::V,пöртӹлӓш,보기
937,bleiben::V,кодаш,체류
938,warten::V,вычаш,기다리다
939,erwarten::V,вычаш,기대하다
940,suchen::V,кӹчӓлӓш,찾다
941,suchen::V,кӹчӓлӓш,구하다
942,finden::V,моаш,찾아내다
943,versuchen::V,путаяш,시험하다
944,versuchen::V,цацаш,시험하다
945,vorbereiten::V,поспейӹктӓш,재비하다
946,lieben::V,яраташ,사랑하다
947,mögen::V,яраташ,줗아하다
948,lachen::V,ваштылаш,웃다
949,rühren::V,тӓрвӓтӓш,건드리다
950,weinen::V,мӓгӹрӓш,울다
951,schimpfen::V,свырседӓлӓш,꾸짖다
952,sich ärgern::V,шӹдешкӓш,화를내게 하다
953,sich fürchten::V,лӱдӓш,두려원하다
954,fürchten::V,лӱдӓш,두려원하다
955,fliehen::V,кыргыжаш,도망치다
956,flüchten::V,кыргыж шӹлӓш,도주하다
957,sehen::V,ужаш,보다
958,anschauen::V,анжалаш,바라보다
959,ansehen::V,анжаш,바라보다
960,hören::V,колаш,듣다
961,zuhören::V,колышташ,듣다
962,probieren::V,тотештӓш,시식하다
963,probieren::V,подыл анжаш,시식하다
964,riechen::V,ӱпшӹнзӓш,내새를맡다
965,fühlen::V,шижӓш,느끼다
966,scheinen::V,каяш,...것같다
967,zu sehen sein::V,каяш,보이는
968,vernehmen::V,колын колташ,듣다
969,vernehmen::V,колын колташ,들어서일다
970,frieren::V,кӹлмаш,춥다
971,frieren::V,тӹнгӹргӓш,춥다
972,tun::V,ӹштӓш,하다
973,können::V,кердӓш,할주릴다
974,wollen::V,жалаяш,바라다
975,anfangen::V,тӹнгӓлӓш,시작하다
976,beenden::V,пӹтӓрӓш,다하다
977,aufhören::V,цӓрнӓш,그만두다
978,gelingen::V,цӓш лиӓш,성국하다
979,geraten::V,лиӓш,잘되어가다
980,öffnen::V,пачаш,열다
981,schließen::V,чӱчӓш,추측하다
982,stellen::V,шӹндӓш,세우다
983,setzen::V,шӹндӓш,놓다
984,legen::V,опташ,눕히다
985,legen::V,пиштӓш,눕히다
986,berühren::V,тӹкӓлӓш,대다
987,verbinden::V,пидӓш,옝열하다
988,bedecken::V,леведӓш,덮다
989,aufhängen::V,сӓкӓш,매달다
990,anzünden::V,чӱктӓш,점화하다
991,aufheben::V,кузыкташ,위로올리다
992,zurücklassen::V,кодаш,튀에남기다
993,verlieren::V,ямдаш,잃다
994,fallen lassen::V,кенвацтараш,떨어뜨리다
995,machen::V,ӹштӓш,하다
996,herstellen::V,йӓмдӹлӓш,제조하다
997,bauen::V,ӹштӓш,짓다
998,reparieren::V,чиняш,수셩자다
999,reparieren::V,алалаш,수셩자다
1000,verbessern::V,яжоэмден шӹндӓш,정정하다
1001,ändern::V,вашталташ,바꾸다
1002,graben::V,капаяш,파다
1003,beugen::V,лывырташ,구부리다
1004,beugen::V,каклярташ,구부리다
1005,biegen::V,лывырташ,굽히다
1006,drehen::V,сӓрӓш,회전
1007,drehen::V,сӓрӹкӓлӓш,회전
1008,wenden::V,сӓрӓлӓш,회전시키다
1009,umdrehen::V,сӓрӓлӓш,회전시키다
1010,heben::V,лӱктӓш,일으아키다
1011,hochheben::V,кузыкташ,틀어올리다
1012,ergreifen::V,хватяш,잡다
1013,halten::V,кычаш,잡다
1014,drücken::V,темдӓш,누르다
1015,schieben::V,шӹкӓш,밀다
1016,kratzen::V,нӹжӓш,긁다
1017,lecken::V,нылаш,핥다
1018,beißen::V,пыралаш,물다
1019,abreißen::V,кӹрӓш,
1020,abreißen::V,кышкед нӓлӓш,
1021,abschneiden::V,шулаш,귾어내다
1022,abschneiden::V,лаштыклаш,귾어내다
1023,binden::V,пидӓш,매다
1024,stecken::V,шыралаш,찌르다
1025,brechen::V,тодылаш,금
1026,brechen::V,пыдырташ,금
1027,klopfen::V,рушткаш,치다
1028,hauen::V,шелӹштӓш,때리다
1029,kleben::V,клейӓш,들러붙다
1030,reiben::V,нӹжӓш,문지르다
1031,streichen::V,шӹрӓш,쓰다듬다
1032,schleifen::V,шымаш,갈다
1033,schneiden::V,пӹчкӓш,베다
1034,rütteln::V,мыльгыкташ,흔들다
1035,schütteln::V,цӹтӹртӓш,흔들다
1036,schütteln::V,мыльгыкташ,흔들다
1037,schwenken::V,машыяш,흔들다
1038,schütten::V,опталаш,따르다
1039,füllen::V,темӓш,담다
1040,einwickeln::V,пӹтӹрӓ́лӓш,싸다
1041,tragen::V,намалаш,지우다
1042,schleppen::V,шӹдӹрӓш,끌다
1043,ziehen::V,шыпшаш,당기다
1044,aufbewahren::V,перегӓш,간직하다
1045,werfen::V,кӹшкӓш,던지다
1046,fangen::V,кычаш,밥다
1047,packen::V,хватяш,쥐다
1048,verstecken::V,шӹлтӓш,숨기다
1049,teilen::V,пайылаш,나누다
1050,schicken::V,колташ,보내다
1051,bringen::V,кандаш,가겨
1052,bekommen::V,лыкташ,얻다
1053,erhalten::V,получаяш,지니다
1054,nehmen::V,налаш,잡다
1055,wählen::V,айыраш,선거하다
1056,auswählen::V,айыраш,선출하다
1057,bewahren::V,перегӓш,저장보종
1058,behindern::V,мешӓйӓш,훼방하다
1059,verderben::V,портяш,못쓰게 되다
1060,beschädigen::V,шушырташ,상하게하다
1061,zerbrechen::V,пыдырташ,깨뜨리다
1062,zerreißen::V,кӹрӓш,잡아쫓다
1063,zerstören::V,шӓлӓтӓш,파괴하다
1064,verbrennen::V,йылаташ,소실하다
1065,verbrennen::V,йылалташ,소실하다
1066,geben::V,пуаш,주다
1067,reichen::V,пуаш,내일다
1068,schenken::V,подараш,주다
1069,versprechen::V,сöрӓш,약속하다
1070,wünschen::V,жалаяш,바라다
1071,loben::V,хваляш,칭찬하다
1072,küssen::V,шышшалаш,키스하다
1073,wiegen::V,лӱнгӓлтӓш,어르다
1074,zudecken::V,пиштӓш,뚜꺼을하다
1075,wecken::V,понгыжалтараш,깨우다
1076,zeigen::V,анжыкташ,보이다
1077,führen::V,видӓш,가게하다
1078,lehren::V,тымдаш,가르치다
1079,unterrichten::V,тымдаш,가르지다
1080,aufziehen::V,кушташ,사육하다
1081,leiten::V,видӓш,이끌다
1082,leiten::V,вуйлаташ,이끌다
1083,leiten::V,вуйлалташ,이끌다
1084,antreiben::V,талаштараш,몰다
1085,lassen::V,-ыкт,내버려두다
1086,einladen::V,ӱжӓш,초청하다
1087,vereinigen::V,иктештӓш,하나로하다
1088,besuchen::V,толаш,방문하다
1089,treffen::V,вӓшлиӓш,만나다
1090,treffen::V,вӓшлиӓлтӓш,만나다
1091,sich versammeln::V,цымыргаш,조립하다
1092,spielen::V,мадаш,눌다
1093,singen::V,мыраш,노래하다
1094,tanzen::V,кушташ,춤추하다
1095,sich trennen::V,айырлаш,가르다
1096,verlassen::V,шуаш,버림받은
1097,retten::V,ытараш,구조하다
1098,bewachen::V,оролаш,치키다
1099,schützen::V,перегӓш,보호하다
1100,verteidigen::V,перегӓш,막다
1101,sich schlagen::V,шидӓлӓш,치다
1102,sich schlagen::V,шиэдӓлӓш,치다
1103,schießen::V,лӱӓш,쏘다
1104,siegen::V,сӹнгӓш,이기다
1105,ärgern::V,шӹдештӓрӓш,성을내게하다
1106,schlagen::V,пӓрен колташ,치다
1107,schlagen::V,хӹрӹктен колташ,치다
1108,treten::V,чымаш,디디다
1109,stechen::V,пышкылаш,찌르다
1110,stoßen::V,шыркедӓш,찌르다
1111,stehlen::V,шолышт толаш,훔치다
1112,stören::V,ӓрештӹлӓш,움직이다
1113,belästigen::V,кӓньӹсӹрлӓндӓрӓш,괴롭히다
1114,belästigen::V,шытырланыкташ,괴롭히다
1115,verbergen::V,шӹлтӓш,숨기다
1116,täuschen::V,алталаш,속이다
1117,täuschen::V,аталаш,속이다
1118,betrügen::V,мошеньӹчӓйӓш,속이다
1119,töten::V,пуштын шуаш,죽이다
1120,wohnen::V,ӹлӓш,실다
1121,arbeiten::V,пӓшӓлӓш,일하다
1122,arbeiten::V,ровотаяш,일하다
1123,sammeln::V,погаш,모으다
1124,pflücken::V,кӹрӓш,꿔다
1125,jagen::V,охотничӓйӓш,사냥하다
1126,fischen::V,кол кычаш,고기를잡다
1127,fassen::V,кычаш,움켜쥐다
1128,hüten::V,кӹтӓш,망보다
1129,treiben::V,шуруяш,몰아세우다
1130,anbinden::V,ялшташ,묶다
1131,anbinden::V,ялышташ,묶다
1132,füttern::V,пукшаш,사료를주다
1133,melken::V,шыпшылаш,젖을짜다
1134,hacken::V,роаш,자르다
1135,gießen::V,шӓвӓш,물을대다
1136,reifen::V,кӱӓш,성숙하다
1137,reifen::V,поспейӓш,성숙하다
1138,zubereiten::V,йӓмдӹлӓш,조제하다
1139,kochen::V,шолташ,요리하다
1140,backen::V,кӱктӓш,쿱다
1141,braten::V,жӓрӓш,굽다
1142,umrühren::V,намалаш,교반하다
1143,stricken::V,пидӓш,뜨개질하다
1144,nähen::V,ыргаш,꿰매다
1145,färben::V,пидӓш,채색하다
1146,reinigen::V,чиӓлтӓш,청소하다
1147,waschen::V,мышкаш,씻다
1148,abwischen::V,ӹштӓш,닦다
1149,spülen::V,шӱӓлтӓш,씻다
1150,fegen::V,ӹштӓш,소체하다
1151,kehren::V,ӹштӓш,청소하다
1152,baden::V,нӱштӹлӓш,감다
1153,sich waschen::V,мышкылташ,모믈 씻다
1154,ausziehen::V,кыдашаш,벗다
1155,anziehen::V,чиӓш,끌어움직이다
1156,sich anziehen::V,чиӓш,
1157,kämmen::V,шерӓш,빗다
1158,schmücken::V,цеверемдӓш,치레하다
1159,sagen::V,манаш,말하다
1160,sagen::V,келесӓш,말하다
1161,sprechen::V,манаш,말하다
1162,reden::V,шайышташ,이야기하다
1163,sich unterhalten::V,хытыраш,
1164,sich unterhalten::V,хытыргаш,
1165,fragen::V,ядаш,질문하다
1166,bitten::V,ядаш,원하다
1167,erzählen::V,келесӓш,이야기하다
1168,mitteilen::V,попаш,이야기하다
1169,mitteilen::V,увертӓш,이야기하다
1170,mitteilen::V,увертӓрӓш,이야기하다
1171,nennen::V,лӹмдӓш,부르다
1172,rufen::V,ӱжӓш,불러내다
1173,prahlen::V,хайзаш,자랑하다
1174,prahlen::V,шаргаланаш,자랑하다
1175,übersetzen::V,вашташ,번역하다
1176,denken::V,машанаш,생각하다
1177,glauben::V,ӹнянӓш,믿다
1178,bemerken::V,цаклаш,인자하다
1179,erkennen::V,пӓлӓш,인식하다
1180,begreifen::V,ынгылаш,파악하다
1181,verstehen::V,ынгылаш,이해하다
1182,lernen::V,тыменяш,배우다
1183,wissen::V,пӓлӓш,알다
1184,sich erinnern an::V,ышештӓрӓш,상기하다
1185,vergessen::V,монден кодаш,잊다
1186,messen::V,висӓш,측정하다
1187,zählen::V,шотаяш,세다
1188,rechnen::V,шотаяш,게산하다
1189,lesen::V,лыдаш,읽다
1190,malen::V,рисуяш,그리다
1191,zeichnen::V,ыдырка́лаш,소묘하다
1192,schreiben::V,вазаш,쓰다
1193,besitzen::V,кы́чаш,소유하다
1194,kaufen::V,нӓлӓш,사다
1195,verkaufen::V,выжалаш,팔다
1196,bezahlen::V,тӱлӓш,지불하다
1197,zahlen::V,тӱлӓш,치르다
1198,beherrschen::V,кы́чаш,지배하다
1199,ertragen::V,цӹтӓш,참다
1200,Linie::N,,선
1201,Strich::N,,스침
1202,jetzt::ADV,,목하
1203,hinzufügen::V,,부가하다
