,Concept_ID,nl,tt
831,alles::PRN,alles,һәммә
832,ich::PRN,ik,мин
833,du::PRN,je,син
834,du::PRN,jij,син
835,er::PRN,hij,ул
836,wir::PRN,we,без
837,wir::PRN,wij,без
838,ihr::PRN,jullie,сез
839,sie::PRN,ze,ул
840,sie::PRN,zij,ул
841,was::FPRN,wat,ни
842,was::FPRN,wat,нәрсә
843,wer::FPRN,wie,кем
844,wo::FADV,waar,кайда
845,wohin::FADV,waarheen,кая
846,wie::FADV,hoe,ничек
847,warum::FADV,waarom,нигә
848,wieviel::FNUM,hoeveel,ничә
849,eins::NUM,één,бер
850,zwei::NUM,twee,ике
851,drei::NUM,drie,өч
852,vier::NUM,vier,дүрт
853,fünf::NUM,vijf,биш
854,sechs::NUM,zes,алты
855,sieben::NUM,zeven,җиде
856,acht::NUM,acht,сигез
857,neun::NUM,negen,тугыз
858,zehn::NUM,tien,ун
859,elf::NUM,elf,унбер
860,zwölf::NUM,twaalf,унике
861,zwanzig::NUM,twintig,егерме
862,dreißig::NUM,dertig,утыз
863,vierzig::NUM,veertig,кырык
864,fünfzig::NUM,vijftig,илле
865,sechzig::NUM,zestig,алтмыш
866,siebzig::NUM,zeventig,җитмеш
867,achtzig::NUM,tachtig,сиксән
868,neunzig::NUM,negentig,туксан
869,hundert::NUM,honderd,йөз
870,tausend::NUM,duizend,мең
871,und::CNJ,en,вә
872,oder::CNJ,of,яки
873,oder::CNJ,of,яисә
874,stehen::V,staan,тору
875,sitzen::V,zitten,утыру
876,liegen::V,liggen,яту
877,hängen::V,hangen,эленү
878,werden::V,worden,булу
879,passieren::V,gebeuren,булу
880,beginnen::V,beginnen,башлану
881,enden::V,eindigen,бетү
882,wechseln::V,wijzigen,үзгәртү
883,wechseln::V,veranderen,үзгәртү
884,aufgehen[Sonne]::V,opgaan,чыгу
885,untergehen[Sonne]::V,ondergaan,бату
886,scheinen[Sonne]::V,schijnen,яктырту
887,donnern::V,donderen,күкрәү
888,wehen::V,waaien,исү
889,strömen::V,stromen,агу
890,fließen::V,vloeien,агу
891,sich drehen::V,draaien,бөтерелү
892,sich drehen::V,zich draaien,бөтерелү
893,schwanken::V,wankelen,икеләнү
894,schwingen::V,zwieren,тирбәлү
895,fallen::V,vallen,егылу
896,brennen::V,branden,яну
897,rauchen::V,roken,төтәү
898,rauchen::V,roken,төтенләү
899,regnen::V,regenen,яву
900,gefrieren::V,bevriezen,кату
901,tauen::V,dooien,эрү
902,tauen::V,dooien,эретү
903,schmelzen::V,smelten,эрү
904,schmelzen::V,smelten,эретү
905,trocknen::V,drogen,кибү
906,sieden::V,koken,ургылу
907,sieden::V,zieden,ургылу
908,faulen::V,rotten,черү
909,verfaulen::V,verrotten,черү
910,reißen::V,scheuren,өзелү
911,versinken::V,verzinken,бату
912,vergehen::V,vergaan,авышу
913,erscheinen::V,opdagen,пәйда булу
914,erscheinen::V,verschijnen,пәйда булу
915,verschwinden::V,verdwijnen,югалу
916,verschwinden::V,verdwijnen,юк булу
917,sinken::V,zinken,кимү
918,sinken::V,zinken,кайту
919,abnehmen::V,afnemen,азаю
920,abnehmen::V,verminderen,азаю
921,zunehmen::V,toenemen,арту
922,zunehmen::V,toenemen,күбәю
923,zunehmen::V,toenemen,ишәю
924,steigen::V,stijgen,үсү
925,steigen::V,omhooggaan,үсү
926,wachsen::V,groeien,үсү
927,glänzen::V,glanzen,ялкылдау
928,glänzen::V,schitteren,ялкылдау
929,funkeln::V,fonkelen,ялтырау
930,lärmen::V,lawaai maken,шаулау
931,läuten::V,luiden,шалтырату
932,klingeln::V,bellen,шалтырату
933,klirren::V,rinkelen,чылтырау
934,brausen::V,bruisen,давыллау
935,brausen::V,bruisen,дулау
936,rauschen::V,ruisen,кыштырдау
937,klingen::V,klinken,ишетелү
938,bellen::V,blaffen,өрү
939,heulen::V,huilen,улау
940,blasen::V,blazen,өрү
941,pfeifen::V,fluiten,сызгырту
942,schreien::V,gillen,кычкыру
943,schreien::V,schreeuwen,кычкыру
944,stöhnen::V,steunen,ыңгырашу
945,zittern::V,beven,калтырау
946,zittern::V,beven,калтырану
947,zittern::V,sidderen,калтырау
948,zittern::V,sidderen,калтырану
949,leben::V,leven,яшәү
950,leben::V,leven,гомер итү
951,geboren werden::V,geboren worden,туу
952,atmen::V,ademen,сулау
953,trinken::V,drinken,эчү
954,essen::V,eten,ашау
955,schlucken::V,slikken,йоту
956,müde werden::V,moe worden,ялыгу
957,müde werden::V,moe worden,йөгенү
958,einschlafen::V,inslapen,йокыга китү
959,schlafen::V,slapen,йоклау
960,aufwachen::V,ontwaken,уяну
961,aufwachen::V,wakker worden,уяну
962,aufstehen::V,opstaan,тору
963,sich erholen::V,zich ontspannen,ял алу
964,sich erholen::V,zich ontspannen,истирахәт итү
965,krank werden::V,ziek worden,чирләү
966,krank sein::V,ziek zijn,чирләү
967,schmerzen::V,pijn doen,авырту
968,husten::V,hoesten,ютәлләү
969,genesen::V,genezen,савыгу
970,genesen::V,genezen,сәламәтләнү
971,sterben::V,sterven,үлү
972,sterben::V,sterven,дөнья кую
973,sterben::V,sterven,вафат булу
974,sterben::V,overlijden,үлү
975,sterben::V,overlijden,дөнья кую
976,sterben::V,overlijden,вафат булу
977,umkommen::V,omkomen,үлү
978,sich bewegen::V,zich bewegen,йөрү
979,sich rühren::V,zich verroeren,кыймылдау
980,sich erheben::V,oprijzen,басу
981,sich erheben::V,verrijzen,басу
982,sich setzen::V,gaan zitten,утыру
983,hinfallen::V,vallen,егылу
984,hinfallen::V,neervallen,егылу
985,laufen::V,lopen,җәяүләү
986,schreiten::V,stappen,атлау
987,schreiten::V,schrijden,атлау
988,spazierengehen::V,gaan wandelen,йөрү
989,spazierengehen::V,gaan wandelen,йөргенү
990,eilen::V,ijlen,ашыгу
991,eilen::V,haasten,ашыгу
992,sich beeilen::V,zich haasten,ашыгу
993,sich beeilen::V,zich haasten,кызулау
994,sausen::V,stuiven,җилдерү
995,rennen::V,rennen,йөгерү
996,springen::V,springen,сикерү
997,klettern::V,klimmen,үрмәләү
998,klettern::V,klauteren,үрмәләү
999,schaukeln::V,schommelen,атыну
1000,kriechen::V,kruipen,шуышу
1001,kriechen::V,kruipen,үрмәләү
1002,schwimmen::V,zwemmen,йөзү
1003,tauchen::V,duiken,чуму
1004,rudern::V,roeien,ишү
1005,fahren::V,rijden,бару
1006,fliegen::V,vliegen,очу
1007,gehen::V,gaan,йөрү
1008,weggehen::V,weggaan,китү
1009,abfahren::V,vertrekken,кузгалу
1010,anhalten::V,stoppen,тукталу
1011,anhalten::V,stilhouden,тукталу
1012,hineingehen::V,ingaan,инү
1013,hineingehen::V,binnengaan,инү
1014,eintreten::V,binnenkomen,инү
1015,kommen::V,komen,килү
1016,ankommen::V,aankomen,бару
1017,zurückkommen::V,terugkomen,кире кайту
1018,bleiben::V,blijven,калу
1019,warten::V,wachten,көтү
1020,erwarten::V,verwachten,көтү
1021,suchen::V,zoeken,эзләү
1022,finden::V,vinden,табу
1023,versuchen::V,proberen,маташу
1024,versuchen::V,beproeven,маташу
1025,vorbereiten::V,voorbereiden,хәзерләү
1026,lieben::V,houden van,сөю
1027,lieben::V,houden van,ярату
1028,mögen::V,lusten,өнәү
1029,mögen::V,houden van,өнәү
1030,lachen::V,lachen,көлү
1031,rühren::V,roeren,дулкынландыру
1032,weinen::V,huilen,елау
1033,weinen::V,schreien,елау
1034,schimpfen::V,kijven,сүгү
1035,schimpfen::V,kijven,сүгенү
1036,schimpfen::V,schelden,сүгү
1037,schimpfen::V,schelden,сүгенү
1038,sich ärgern::V,zich ergeren,ачулану
1039,sich fürchten::V,bang zijn,курку
1040,fürchten::V,vrezen,калтырау
1041,fürchten::V,vrezen,калтырану
1042,fliehen::V,vluchten,арка бирү
1043,flüchten::V,ontsnappen,качу
1044,flüchten::V,ontkomen,качу
1045,sehen::V,zien,күрү
1046,anschauen::V,aankijken,карау
1047,ansehen::V,aanzien,карау
1048,ansehen::V,aanzien,күзәтү
1049,ansehen::V,bekijken,карау
1050,ansehen::V,bekijken,күзәтү
1051,hören::V,horen,ишетү
1052,zuhören::V,luisteren,тыңлау
1053,probieren::V,proeven,тату
1054,riechen::V,ruiken,иснәү
1055,fühlen::V,voelen,тою
1056,fühlen::V,voelen,сизү
1057,scheinen::V,lijken,күренү
1058,zu sehen sein::V,te zien zijn,күренү
1059,vernehmen::V,vernemen,ишетү
1060,frieren::V,het koud hebben,өшү
1061,frieren::V,het koud hebben,күшегү
1062,tun::V,doen,итү
1063,können::V,kunnen,алу
1064,wollen::V,willen,теләү
1065,anfangen::V,beginnen,керешү
1066,anfangen::V,aanvangen,керешү
1067,beenden::V,beëindigen,бетерү
1068,beenden::V,beëindigen,тәмамлау
1069,aufhören::V,ophouden,бетү
1070,gelingen::V,lukken,уңу
1071,gelingen::V,gelukken,уңу
1072,geraten::V,uitvallen,сабышу
1073,öffnen::V,openen,ачу
1074,öffnen::V,opendoen,ачу
1075,schließen::V,sluiten,ябу
1076,schließen::V,dichtdoen,ябу
1077,stellen::V,stellen,кую
1078,stellen::V,plaatsen,кую
1079,setzen::V,zetten,утырту
1080,setzen::V,plaatsen,утырту
1081,legen::V,leggen,яткыру
1082,berühren::V,aanraken,тию
1083,verbinden::V,verbinden,ялгау
1084,bedecken::V,bedekken,өрту
1085,bedecken::V,bedekken,каплау
1086,bedecken::V,bedekken,томалау
1087,aufhängen::V,ophangen,асу
1088,anzünden::V,aansteken,кабызу
1089,aufheben::V,oprapen,күтәрү
1090,zurücklassen::V,achterlaten,калдыру
1091,verlieren::V,verliezen,югалту
1092,fallen lassen::V,laten vallen,төшерү
1093,machen::V,maken,ясау
1094,machen::V,maken,эшләү
1095,herstellen::V,produceren,ясау
1096,herstellen::V,voortbrengen,ясау
1097,bauen::V,bouwen,кору
1098,reparieren::V,repareren,төзәтү
1099,reparieren::V,herstellen,төзәтү
1100,verbessern::V,verbeteren,яхшырту
1101,ändern::V,wijzigen,үзгәртү
1102,ändern::V,veranderen,үзгәртү
1103,graben::V,graven,казу
1104,beugen::V,buigen,ию
1105,biegen::V,buigen,бөгү
1106,drehen::V,draaien,бору
1107,drehen::V,draaien,бөтерү
1108,wenden::V,keren,бору
1109,wenden::V,wenden,бору
1110,umdrehen::V,omdraaien,түнтәрү
1111,heben::V,heffen,күтәрү
1112,heben::V,optillen,күтәрү
1113,hochheben::V,tillen,күтәрү
1114,ergreifen::V,pakken,эләктерү
1115,ergreifen::V,grijpen,эләктерү
1116,halten::V,houden,тоту
1117,drücken::V,drukken,кысу
1118,schieben::V,duwen,кузгату
1119,schieben::V,schuiven,кузгату
1120,kratzen::V,krassen,тырнау
1121,lecken::V,likken,ялау
1122,beißen::V,bijten,тешләү
1123,abreißen::V,afrukken,өзү
1124,abreißen::V,afscheuren,өзү
1125,abschneiden::V,afsnijden,кыю
1126,abschneiden::V,afsnijden,кисү
1127,binden::V,binden,бәйләү
1128,stecken::V,steken,төртү
1129,stecken::V,steken,тыгу
1130,brechen::V,breken,сындыру
1131,klopfen::V,kloppen,шаку
1132,klopfen::V,kloppen,шакылдау
1133,hauen::V,houwen,кыйнау
1134,kleben::V,plakken,ябыштыру
1135,reiben::V,wrijven,ышку
1136,streichen::V,smeren,ягу
1137,schleifen::V,slijpen,кайрау
1138,schneiden::V,snijden,кисү
1139,rütteln::V,schudden,селкетү
1140,schütteln::V,schudden,селкетү
1141,schwenken::V,wuiven,болгау
1142,schwenken::V,zwaaien,болгау
1143,schütten::V,gieten,кою
1144,schütten::V,storten,кою
1145,füllen::V,vullen,тутыру
1146,einwickeln::V,inwikkelen,төрү
1147,tragen::V,dragen,ташу
1148,schleppen::V,slepen,сөйрәү
1149,schleppen::V,slepen,өстерәү
1150,ziehen::V,trekken,тарту
1151,aufbewahren::V,bewaren,саклау
1152,werfen::V,gooien,ыргыту
1153,fangen::V,vangen,тоту
1154,packen::V,pakken,эләктерү
1155,packen::V,vastpakken,эләктерү
1156,verstecken::V,verstoppen,яшерү
1157,teilen::V,delen,бүлү
1158,schicken::V,sturen,җибәрү
1159,bringen::V,brengen,китерү
1160,hinzufügen::V,toevoegen,өстәү
1161,bekommen::V,verkrijgen,алу
1162,erhalten::V,krijgen,алу
1163,nehmen::V,nemen,алу
1164,wählen::V,kiezen,сайлау
1165,wählen::V,verkiezen,сайлау
1166,auswählen::V,uitkiezen,сайлау
1167,bewahren::V,bewaren,саклау
1168,behindern::V,hinderen,комачаулау
1169,verderben::V,bederven,бозу
1170,beschädigen::V,beschadigen,бозу
1171,zerbrechen::V,breken,вату
1172,zerbrechen::V,stukbreken,вату
1173,zerreißen::V,scheuren,өзү
1174,zerreißen::V,scheuren,ерту
1175,zerreißen::V,verscheuren,өзү
1176,zerreißen::V,verscheuren,ерту
1177,zerstören::V,vernielen,җимерү
1178,verbrennen::V,branden,яндыру
1179,verbrennen::V,branden,көйдерү
1180,verbrennen::V,verbranden,яндыру
1181,verbrennen::V,verbranden,көйдерү
1182,geben::V,geven,бирү
1183,reichen::V,reiken,тапшыру
1184,reichen::V,aanreiken,тапшыру
1185,schenken::V,schenken,бүләкләү
1186,versprechen::V,beloven,вәгъдә бирү
1187,wünschen::V,wensen,котлау
1188,loben::V,loven,мактау
1189,loben::V,prijzen,мактау
1190,küssen::V,kussen,үбү
1191,wiegen::V,wiegen,тирбәтү
1192,zudecken::V,toedekken,ябу
1193,zudecken::V,toedekken,бөркәү
1194,wecken::V,wekken,уяту
1195,zeigen::V,tonen,күрсәтү
1196,zeigen::V,wijzen,күрсәтү
1197,führen::V,voeren,йөртү
1198,lehren::V,leren,өйрәтү
1199,unterrichten::V,onderwijzen,укыту
1200,aufziehen::V,grootbrengen,асрау
1201,leiten::V,leiden,җитәкләү
1202,antreiben::V,aandrijven,куалау
1203,antreiben::V,aandrijven,әйдәләү
1204,antreiben::V,aandrijven,ашыктыру
1205,lassen::V,laten,мәҗбүр итү
1206,einladen::V,uitnodigen,чакыру
1207,vereinigen::V,verenigen,берләштерү
1208,besuchen::V,bezoeken,керешү
1209,treffen::V,treffen,очрату
1210,treffen::V,ontmoeten,очрату
1211,sich versammeln::V,zich verzamelen,җыелышу
1212,spielen::V,spelen,уйнау
1213,singen::V,zingen,җырлау
1214,tanzen::V,dansen,бию
1215,sich trennen::V,van elkaar gaan,аерылу
1216,sich trennen::V,van elkaar gaan,ташлашу
1217,verlassen::V,verlaten,ташлау
1218,verlassen::V,verlaten,калдыру
1219,retten::V,redden,коткару
1220,bewachen::V,bewaken,каравыллау
1221,schützen::V,beschermen,ышыклау
1222,verteidigen::V,verdedigen,яклау
1223,verteidigen::V,verdedigen,саклау
1224,sich schlagen::V,knokken,сугышу
1225,schießen::V,schieten,ату
1226,siegen::V,overwinnen,җиңү
1227,ärgern::V,ergeren,ачуландыру
1228,schlagen::V,slaan,ору
1229,schlagen::V,slaan,бәрү
1230,schlagen::V,slaan,тукмау
1231,treten::V,trappen,тибү
1232,treten::V,schoppen,тибү
1233,stechen::V,steken,кадау
1234,stechen::V,prikken,кадау
1235,stoßen::V,stoten,этү
1236,stehlen::V,stelen,урлау
1237,stören::V,storen,комачаулау
1238,stören::V,verstoren,комачаулау
1239,belästigen::V,lastig vallen,борчу
1240,belästigen::V,lastig vallen,билмазалау
1241,verbergen::V,verbergen,яшерү
1242,täuschen::V,misleiden,алдату
1243,betrügen::V,bedriegen,хәрәмләшү
1244,töten::V,doden,үтерү
1245,wohnen::V,wonen,яшәү
1246,arbeiten::V,werken,эшләү
1247,sammeln::V,inzamelen,туплау
1248,sammeln::V,verzamelen,туплау
1249,pflücken::V,plukken,өзү
1250,jagen::V,jagen,аулау
1251,fischen::V,vissen,балык тоту
1252,fassen::V,vangen,тоту
1253,hüten::V,hoeden,көтү
1254,treiben::V,drijven,куалау
1255,anbinden::V,vastbinden,бәйләү
1256,füttern::V,voeren,туйдыру
1257,melken::V,melken,саву
1258,hacken::V,hakken,чабу
1259,gießen::V,gieten,сугару
1260,reifen::V,rijpen,җитешү
1261,zubereiten::V,klaarmaken,пешеренү
1262,zubereiten::V,toebereiden,пешеренү
1263,kochen::V,koken,пешерү
1264,kochen::V,koken,кайнату
1265,backen::V,bakken,пешерү
1266,braten::V,braden,куыру
1267,braten::V,braden,кыздыру
1268,umrühren::V,omroeren,бутау
1269,umrühren::V,omroeren,болгату
1270,stricken::V,breien,бәйләү
1271,nähen::V,naaien,тегү
1272,färben::V,verven,ману
1273,färben::V,kleuren,ману
1274,reinigen::V,reinigen,чистарту
1275,waschen::V,wassen,юу
1276,abwischen::V,afvegen,сөртү
1277,spülen::V,spoelen,чайкау
1278,spülen::V,afwassen,чайкау
1279,fegen::V,vegen,себерү
1280,kehren::V,vegen,себерү
1281,baden::V,baden,коену
1282,sich waschen::V,zich wassen,юыну
1283,ausziehen::V,uittrekken,чишенү
1284,anziehen::V,aantrekken,кию
1285,sich anziehen::V,zich aankleden,киенү
1286,kämmen::V,kammen,тарау
1287,schmücken::V,tooien,бизәү
1288,schmücken::V,tooien,бизәкләү
1289,sagen::V,zeggen,дию
1290,sagen::V,zeggen,әйтү
1291,sprechen::V,spreken,сөйләү
1292,sprechen::V,spreken,сөйләшү
1293,reden::V,praten,сөйләү
1294,sich unterhalten::V,zich onderhouden,сөйләшү
1295,fragen::V,vragen,сорау
1296,fragen::V,vragen,сорашу
1297,bitten::V,vragen,үтенү
1298,bitten::V,verzoeken,үтенү
1299,erzählen::V,vertellen,сөйләү
1300,mitteilen::V,meedelen,белдерү
1301,nennen::V,noemen,дию
1302,rufen::V,roepen,дәшү
1303,prahlen::V,pralen,мактану
1304,prahlen::V,pralen,шапырыну
1305,übersetzen::V,vertalen,күчерү
1306,denken::V,denken,уйлау
1307,glauben::V,geloven,инану
1308,bemerken::V,bemerken,искәрү
1309,erkennen::V,herkennen,тану
1310,begreifen::V,begrijpen,аңлау
1311,begreifen::V,begrijpen,төшенү
1312,verstehen::V,verstaan,аңлау
1313,verstehen::V,verstaan,төшенү
1314,lernen::V,leren,уку
1315,lernen::V,leren,өйрәнү
1316,wissen::V,weten,белү
1317,sich erinnern an::V,zich herinneren aan,хәтерләү
1318,vergessen::V,vergeten,оныту
1319,messen::V,meten,үлчәү
1320,zählen::V,tellen,санау
1321,rechnen::V,rekenen,исәпләү
1322,lesen::V,lezen,уку
1323,malen::V,schilderen,рәсем ясау
1324,malen::V,schilderen,сурәт ясау
1325,malen::V,schilderen,сурәтләү
1326,zeichnen::V,tekenen,язу-сызу
1327,zeichnen::V,tekenen,сурәт ясау
1328,schreiben::V,schrijven,язу
1329,besitzen::V,bezitten,биләү
1330,kaufen::V,kopen,алу
1331,verkaufen::V,verkopen,сату
1332,bezahlen::V,betalen,түләү
1333,zahlen::V,betalen,түләү
1334,beherrschen::V,beheersen,ия булу
1335,ertragen::V,verdragen,чыдау
