,Concept_ID,lez,se
1717,Nachricht::N,хабар,saahâ
1718,Nachricht::N,хабар,a'lmottâs
1719,Nachricht::N,хабар,saakk
1720,Nachricht::N,хабар,i´lmmtõs
1721,Nachricht::N,хабар,со̄а̄гк
1722,Neuigkeit::N,цӏийи хабар,saernie
1723,Neuigkeit::N,цӏийи хабар,ådås
1724,Neuigkeit::N,цӏийи хабар,sáhka
1725,Neuigkeit::N,цӏийи хабар,sáhka
1726,Neuigkeit::N,цӏийи хабар,uuđâs
1727,Neuigkeit::N,цӏийи хабар,saakk
1728,Neuigkeit::N,цӏийи хабар,о̄дтс
1729,Neuigkeit::N,цӏийи хабар,со̄а̄гк
1730,Name::N,тӏвар,nomme
1731,Name::N,тӏвар,namma
1732,Name::N,тӏвар,namma
1733,Name::N,тӏвар,nommâ
1734,Name::N,тӏвар,nõmm
1735,Name::N,тӏвар,нэ̄мм
1736,Rätsel::N,мискӏал,mojnestimmie
1737,Rätsel::N,мискӏал,árvvádus
1738,Rätsel::N,мискӏал,árvádus
1739,Rätsel::N,мискӏал,arvâdâs
1740,Rätsel::N,мискӏал,a´rvvtõs
1741,Rätsel::N,мискӏал,а̄ррьв
1742,Rede::N,рахун,håaleme
1743,Rede::N,рахун,hålla
1744,Rede::N,рахун,sáhka
1745,Rede::N,рахун,hástu
1746,Rede::N,рахун,са̄ррнмушш
1747,Sprache::N,чӏал,gïele
1748,Sprache::N,чӏал,giella
1749,Sprache::N,чӏал,giella
1750,Sprache::N,чӏал,kieḷâ
1751,Sprache::N,чӏал,ǩiõll
1752,Sprache::N,чӏал,кӣлл
1753,Stimme::N,ван,tjoeje
1754,Stimme::N,ван,jiedna
1755,Stimme::N,ван,giella
1756,Stimme::N,ван,jietna
1757,Stimme::N,ван,jieṇâ
1758,Stimme::N,ван,jiõnn
1759,Stimme::N,ван,ӣнн
1760,Wort::N,гаф,baakoe
1761,Wort::N,гаф,báhko
1762,Wort::N,гаф,sátni
1763,Wort::N,гаф,pááhu
1764,Wort::N,гаф,sää´nn
1765,Wort::N,гаф,са̄ннҍ
1766,Zeichen::N,ишара,væhta
1767,Zeichen::N,ишара,mærkka
1768,Zeichen::N,ишара,mearka
1769,Zeichen::N,ишара,merkkâ
1770,Zeichen::N,ишара,meârkk
1771,Zeichen::N,ишара,тӣххт
1772,Ruf::N,эвер,ruodja
1773,Ruf::N,эвер,tjuorvas
1774,Ruf::N,эвер,čurvestat
1775,Ruf::N,эвер,koččom
1776,Ruf::N,эвер,pákkum
1777,Ruf::N,эвер,čuârvvmoš
1778,Lärm::N,ван-сес,stujmie
1779,Lärm::N,ван-сес,juhtsa
1780,Lärm::N,ван-сес,šlápma
1781,Lärm::N,ван-сес,ruojâ
1782,Lärm::N,ван-сес,šlaaṃâ
1783,Lärm::N,ван-сес,šuumm'mõš
1784,Lärm::N,ван-сес,шэҏҏ
1785,Lärm::N,ван-сес,ё̄афф
1786,Laut::N,ван,tjoeje
1787,Laut::N,ван,jiedna
1788,Laut::N,ван,jietna
1789,Laut::N,ван,jieṇâ
1790,Laut::N,ван,jiõnn
1791,Laut::N,ван,ӣнн
1792,Laut::N,сес,tjoeje
1793,Laut::N,сес,jiedna
1794,Laut::N,сес,jietna
1795,Laut::N,сес,jieṇâ
1796,Laut::N,сес,jiõnn
1797,Laut::N,сес,ӣнн
1798,Ton::N,ван-сес,tjoeje
1799,Ton::N,ван-сес,tåvnnå
1800,Ton::N,ван-сес,tjuodja
1801,Ton::N,ван-сес,šuokŋa
1802,Ton::N,ван-сес,nuot'tâ
1803,Ton::N,ван-сес,suõmm
1804,Ton::N,ван-сес,ӣнн
1805,Lied::N,мани,laavloe
1806,Lied::N,мани,lávla
1807,Lied::N,мани,lávlla
1808,Lied::N,мани,laavlâ
1809,Lied::N,мани,laaul
1810,Lied::N,мани,ла̄ввл
1811,Ruhe::N,ласвал,frïere
1812,Ruhe::N,ласвал,raeffie
1813,Ruhe::N,ласвал,vuojŋadibme
1814,Ruhe::N,ласвал,vuojŋadallam
1815,Ruhe::N,ласвал,ráfi
1816,Ruhe::N,ласвал,máššu
1817,Ruhe::N,ласвал,vuo'iŋâstus
1818,Ruhe::N,ласвал,ráávhu
1819,Ruhe::N,ласвал,rääuh
1820,Ruhe::N,ласвал,vuâŋŋmõš
1821,Ruhe::N,ласвал,юэв
1822,Ruhe::N,ласвал,вуэӈӈмушш
1823,Ruhe::N,фаракъат,frïere
1824,Ruhe::N,фаракъат,raeffie
1825,Ruhe::N,фаракъат,vuojŋadibme
1826,Ruhe::N,фаракъат,vuojŋadallam
1827,Ruhe::N,фаракъат,ráfi
1828,Ruhe::N,фаракъат,máššu
1829,Ruhe::N,фаракъат,vuo'iŋâstus
1830,Ruhe::N,фаракъат,ráávhu
1831,Ruhe::N,фаракъат,rääuh
1832,Ruhe::N,фаракъат,vuâŋŋmõš
1833,Ruhe::N,фаракъат,юэв
1834,Ruhe::N,фаракъат,вуэӈӈмушш
1835,Ruhe::N,асайиш,frïere
1836,Ruhe::N,асайиш,raeffie
1837,Ruhe::N,асайиш,vuojŋadibme
1838,Ruhe::N,асайиш,vuojŋadallam
1839,Ruhe::N,асайиш,ráfi
1840,Ruhe::N,асайиш,máššu
1841,Ruhe::N,асайиш,vuo'iŋâstus
1842,Ruhe::N,асайиш,ráávhu
1843,Ruhe::N,асайиш,rääuh
1844,Ruhe::N,асайиш,vuâŋŋmõš
1845,Ruhe::N,асайиш,юэв
1846,Ruhe::N,асайиш,вуэӈӈмушш
1847,Leute::N,инсанар,aalmoge
1848,Leute::N,инсанар,ulmutja
1849,Leute::N,инсанар,álbmot
1850,Leute::N,инсанар,viehâ
1851,Leute::N,инсанар,aalmi
1852,Leute::N,инсанар,о̄ллмэ
1853,Volk::N,халкь,aalmoge
1854,Volk::N,халкь,álmmuk
1855,Volk::N,халкь,fuolkke
1856,Volk::N,халкь,álbmot
1857,Volk::N,халкь,aalmug
1858,Volk::N,халкь,aalmi
1859,Volk::N,халкь,нарэдт
1860,Arbeit::N,кӏвалах,barkoe
1861,Arbeit::N,кӏвалах,barggo
1862,Arbeit::N,кӏвалах,rahtjam
1863,Arbeit::N,кӏвалах,bargu
1864,Arbeit::N,кӏвалах,pargo
1865,Arbeit::N,кӏвалах,tyej̣i
1866,Arbeit::N,кӏвалах,likk
1867,Arbeit::N,кӏвалах,tue´jj
1868,Arbeit::N,кӏвалах,лыххк
1869,Gast::N,мугьман,guessie
1870,Gast::N,мугьман,guosse
1871,Gast::N,мугьман,guossi
1872,Gast::N,мугьман,kyes'si
1873,Gast::N,мугьман,kue´s's
1874,Gast::N,мугьман,кӯссь
1875,Geschenk::N,савкьат,daevere
1876,Geschenk::N,савкьат,sjielege
1877,Geschenk::N,савкьат,vadda
1878,Geschenk::N,савкьат,vattáldahka
1879,Geschenk::N,савкьат,skeaŋka
1880,Geschenk::N,савкьат,adaldâh
1881,Geschenk::N,савкьат,sǩiâŋkk
1882,Geschenk::N,савкьат,тӯмаш
1883,Spiel::N,къугъун,spïele
1884,Spiel::N,къугъун,stååkedimmie
1885,Spiel::N,къугъун,spella
1886,Spiel::N,къугъун,stoagos
1887,Spiel::N,къугъун,speallu
1888,Spiel::N,къугъун,leikkâ
1889,Spiel::N,къугъун,siõrr
1890,Spiel::N,къугъун,сӣрр
1891,Gesellschaft::N,жемят,sïelte
1892,Gesellschaft::N,жемят,rádnastallam
1893,Gesellschaft::N,жемят,searvi
1894,Gesellschaft::N,жемят,servi
1895,Gesellschaft::N,жемят,seä´brr
1896,Gesellschaft::N,жемят,се̄ббр
1897,Gesellschaft::N,общество,sïelte
1898,Gesellschaft::N,общество,rádnastallam
1899,Gesellschaft::N,общество,searvi
1900,Gesellschaft::N,общество,servi
1901,Gesellschaft::N,общество,seä´brr
1902,Gesellschaft::N,общество,се̄ббр
1903,Hilfe::N,куьмек,viehkie
1904,Hilfe::N,куьмек,viehkke
1905,Hilfe::N,куьмек,veahkki
1906,Hilfe::N,куьмек,iše
1907,Hilfe::N,куьмек,veä´ǩ'ǩ
1908,Hilfe::N,куьмек,ве̄ххьк
1909,Freund::N,дуст,voelpe
1910,Freund::N,дуст,ráddna
1911,Freund::N,дуст,venak
1912,Freund::N,дуст,ustit
1913,Freund::N,дуст,verdde
1914,Freund::N,дуст,veerdi
1915,Freund::N,дуст,na´zvan
1916,Freund::N,дуст,ка̄ннҌц
1917,Kamerad::N,яр-дуст,guejmie
1918,Kamerad::N,яр-дуст,ráddna
1919,Kamerad::N,яр-дуст,guojmme
1920,Kamerad::N,яр-дуст,guoibmi
1921,Kamerad::N,яр-дуст,kyei'mi
1922,Kamerad::N,яр-дуст,taaurõš
1923,Kamerad::N,яр-дуст,то̄а̄врэшш
1924,Angelegenheit::N,кар,aate
1925,Angelegenheit::N,кар,saake
1926,Angelegenheit::N,кар,ássje
1927,Angelegenheit::N,кар,ášši
1928,Angelegenheit::N,кар,äšši
1929,Angelegenheit::N,кар,ä´šš
1930,Angelegenheit::N,кар,тӯйй
1931,Anzahl::N,сан,taale
1932,Anzahl::N,сан,låhkoe
1933,Anzahl::N,сан,låhko
1934,Anzahl::N,сан,mierre
1935,Anzahl::N,сан,mearri
1936,Anzahl::N,сан,lohkomearra
1937,Anzahl::N,сан,meeṛi
1938,Anzahl::N,сан,mie´rr
1939,Anzahl::N,сан,чӣссел
1940,Anzahl::N,кьадар,taale
1941,Anzahl::N,кьадар,låhkoe
1942,Anzahl::N,кьадар,låhko
1943,Anzahl::N,кьадар,mierre
1944,Anzahl::N,кьадар,mearri
1945,Anzahl::N,кьадар,lohkomearra
1946,Anzahl::N,кьадар,meeṛi
1947,Anzahl::N,кьадар,mie´rr
1948,Anzahl::N,кьадар,чӣссел
1949,Art::N,жуьре,aarhte
1950,Art::N,жуьре,sládja
1951,Art::N,жуьре,tjærdda
1952,Art::N,жуьре,čearda
1953,Art::N,жуьре,šlaaj̣â
1954,Art::N,жуьре,nää´ll
1955,Art::N,жуьре,на̄лль
1956,Stück::N,кӏус,bæhta
1957,Stück::N,кӏус,biehkie
1958,Stück::N,кӏус,biehkke
1959,Stück::N,кӏус,bihttá
1960,Stück::N,кӏус,pittá
1961,Stück::N,кӏус,káppálâh
1962,Stück::N,кӏус,ku´sǩǩ
1963,Stück::N,кӏус,кусськ
1964,Teil::N,пай,stuhtje
1965,Teil::N,пай,oasse
1966,Teil::N,пай,bielle
1967,Teil::N,пай,guovllo
1968,Teil::N,пай,oassi
1969,Teil::N,пай,bihttá
1970,Teil::N,пай,uási
1971,Teil::N,пай,vuâ´ss
1972,Teil::N,пай,pie´ǩ'ǩ
1973,Teil::N,пай,кусськ
1974,Hälfte::N,зур,lehkie
1975,Hälfte::N,зур,lahkke
1976,Hälfte::N,зур,bealli
1977,Hälfte::N,зур,peeḷi
1978,Hälfte::N,зур,lâ´ǩǩ
1979,Hälfte::N,зур,pie´ll
1980,Hälfte::N,зур,пе̄лль
1981,Hälfte::N,зур пай,lehkie
1982,Hälfte::N,зур пай,lahkke
1983,Hälfte::N,зур пай,bealli
1984,Hälfte::N,зур пай,peeḷi
1985,Hälfte::N,зур пай,lâ´ǩǩ
1986,Hälfte::N,зур пай,pie´ll
1987,Hälfte::N,зур пай,пе̄лль
1988,Kreis::N,круг,rïngke
1989,Kreis::N,круг,gievlle
1990,Kreis::N,круг,gierdu
1991,Kreis::N,круг,riggee
1992,Kreis::N,круг,kruugg
1993,Kreis::N,круг,круг
1994,Kreis::N,чкаяр,rïngke
1995,Kreis::N,чкаяр,gievlle
1996,Kreis::N,чкаяр,gierdu
1997,Kreis::N,чкаяр,riggee
1998,Kreis::N,чкаяр,kruugg
1999,Kreis::N,чкаяр,круг
2000,Kreis::N,элкъвей цӏар,rïngke
2001,Kreis::N,элкъвей цӏар,gievlle
2002,Kreis::N,элкъвей цӏар,gierdu
2003,Kreis::N,элкъвей цӏар,riggee
2004,Kreis::N,элкъвей цӏар,kruugg
2005,Kreis::N,элкъвей цӏар,круг
2006,Kreuz::N,хаш,kroesse
2007,Kreuz::N,хаш,ruossa
2008,Kreuz::N,хаш,rista
2009,Kreuz::N,хаш,ristâ
2010,Kreuz::N,хаш,ristt
2011,Kreuz::N,хаш,рысст
2012,Linie::N,цӏар,sïeve
2013,Linie::N,цӏар,linnja
2014,Linie::N,цӏар,linjá
2015,Linie::N,цӏар,linnjá
2016,Linie::N,цӏар,njuálgus
2017,Linie::N,цӏар,certldõk
2018,Linie::N,цӏар,це̄кесь
2019,Strich::N,цӏар,sïeve
2020,Strich::N,цӏар,sáhtso
2021,Strich::N,цӏар,sárggis
2022,Strich::N,цӏар,čálástâh
2023,Strich::N,цӏар,certldõk
2024,Strich::N,цӏар,ця̄кас
2025,Strich::N,цӏар,це̄кесь
2026,Abstand::N,ара,gåhkoe
2027,Abstand::N,ара,gåhkaldahke
2028,Abstand::N,ара,lahka
2029,Abstand::N,ара,gasska
2030,Abstand::N,ара,gaska
2031,Abstand::N,ара,koskâ
2032,Abstand::N,ара,kõskk
2033,Abstand::N,ара,кэ̄сск
2034,Entfernung::N,мензил,gåhkoe
2035,Entfernung::N,мензил,gåhkaldahke
2036,Entfernung::N,мензил,gasska
2037,Entfernung::N,мензил,mælggat
2038,Entfernung::N,мензил,gaska
2039,Entfernung::N,мензил,mátkegaska
2040,Entfernung::N,мензил,koskâ
2041,Entfernung::N,мензил,kõskk
2042,Entfernung::N,мензил,jäämkõskk
2043,Entfernung::N,мензил,кэ̄сск
2044,Gegend::N,чка,haerie
2045,Gegend::N,чка,guovvlo
2046,Gegend::N,чка,bájkke
2047,Gegend::N,чка,guovlu
2048,Gegend::N,чка,duovdda
2049,Gegend::N,чка,kuáv'lu
2050,Gegend::N,чка,vu´vdd
2051,Gegend::N,чка,па̄йхьк
2052,Platz::N,ара,sijjie
2053,Platz::N,ара,sadje
2054,Platz::N,ара,sadji
2055,Platz::N,ара,tááḷu
2056,Platz::N,ара,tääll
2057,Platz::N,ара,сайй
2058,Ort::N,чка,sijjie
2059,Ort::N,чка,bájkke
2060,Ort::N,чка,sadje
2061,Ort::N,чка,báiki
2062,Ort::N,чка,päikki
2063,Ort::N,чка,pâi´ǩǩ
2064,Ort::N,чка,сайй
2065,Ort::N,чка,па̄йхьк
2066,Seite::N,пад,bielie
2067,Seite::N,пад,sijddo
2068,Seite::N,пад,bealli
2069,Seite::N,пад,ertti
2070,Seite::N,пад,jeä´rtt
2071,Seite::N,пад,пе̄лль
2072,Seite::N,пад,е̄ммьне
2073,Mitte::N,юкь,gaske
2074,Mitte::N,юкь,jarnge
2075,Mitte::N,юкь,gasska
2076,Mitte::N,юкь,guovddaš
2077,Mitte::N,юкь,gaskamuddu
2078,Mitte::N,юкь,koskâ
2079,Mitte::N,юкь,kõskk
2080,Mitte::N,юкь,кэ̄сск
2081,Gegenstand::N,затӏ,daevere
2082,Gegenstand::N,затӏ,oabme
2083,Gegenstand::N,затӏ,gávnne
2084,Gegenstand::N,затӏ,bierggas
2085,Gegenstand::N,затӏ,ettâ
2086,Gegenstand::N,затӏ,kápulâh
2087,Gegenstand::N,затӏ,käu´nn
2088,Gegenstand::N,затӏ,ка̄ввьн
2089,Sache::N,шей,aate
2090,Sache::N,шей,saake
2091,Sache::N,шей,ássje
2092,Sache::N,шей,ášši
2093,Sache::N,шей,äšši
2094,Sache::N,шей,ä´šš
2095,Sache::N,шей,ве̄шш
2096,Sache::N,затӏ,aate
2097,Sache::N,затӏ,saake
2098,Sache::N,затӏ,ássje
2099,Sache::N,затӏ,ášši
2100,Sache::N,затӏ,äšši
2101,Sache::N,затӏ,ä´šš
2102,Sache::N,затӏ,ве̄шш
2103,Rand::N,къерех,raedtie
2104,Rand::N,къерех,rabdda
2105,Rand::N,къерех,ravda
2106,Rand::N,къерех,robdâ
2107,Rand::N,къерех,čårr
2108,Rand::N,къерех,ruõbdd
2109,Rand::N,къерех,рӯммт
2110,Rand::N,къерех,ре̄ввьн
2111,Kante::N,син,raedtie
2112,Kante::N,син,rabdda
2113,Kante::N,син,ravda
2114,Kante::N,син,robdâ
2115,Kante::N,син,å´rdd
2116,Kante::N,син,ruõbdd
2117,Kante::N,син,рӯммт
2118,Kante::N,син,ре̄ввьн
2119,Ecke::N,пӏипӏ,roene
2120,Ecke::N,пӏипӏ,kråane
2121,Ecke::N,пӏипӏ,náhpo
2122,Ecke::N,пӏипӏ,nusske
2123,Ecke::N,пӏипӏ,nurki
2124,Ecke::N,пӏипӏ,čiehka
2125,Ecke::N,пӏипӏ,čiehâ
2126,Ecke::N,пӏипӏ,čiõkk
2127,Ecke::N,пӏипӏ,suåp'p
2128,Ecke::N,пӏипӏ,уггл
2129,Spitze::N,кӏвенкӏв,gietjie
2130,Spitze::N,кӏвенкӏв,snjuhtje
2131,Spitze::N,кӏвенкӏв,gihttje
2132,Spitze::N,кӏвенкӏв,geahči
2133,Spitze::N,кӏвенкӏв,picci
2134,Spitze::N,кӏвенкӏв,keeči
2135,Spitze::N,кӏвенкӏв,ǩie´čč
2136,Spitze::N,кӏвенкӏв,кя̄женч
2137,Ende::N,кьил,gietjie
2138,Ende::N,кьил,giehtje
2139,Ende::N,кьил,geahči
2140,Ende::N,кьил,keeči
2141,Ende::N,кьил,puäš'š
2142,Ende::N,кьил,ке̄джь
2143,Loch::N,тӏеквен,raejkie
2144,Loch::N,тӏеквен,rájgge
2145,Loch::N,тӏеквен,ráigi
2146,Loch::N,тӏеквен,räigi
2147,Loch::N,тӏеквен,loikk
2148,Loch::N,тӏеквен,râi´ǧǧ
2149,Loch::N,тӏеквен,ра̄ййк
2150,Winkel::N,пӏипӏ,skaavhte
2151,Winkel::N,пӏипӏ,tjiehka
2152,Winkel::N,пӏипӏ,soahppa
2153,Winkel::N,пӏипӏ,čiehka
2154,Winkel::N,пӏипӏ,sogge
2155,Winkel::N,пӏипӏ,suåp'p
2156,Winkel::N,пӏипӏ,уггл
2157,Muster::N,гишир,goere
2158,Muster::N,гишир,girjja
2159,Muster::N,гишир,girjjit
2160,Muster::N,гишир,kovos
2161,Muster::N,гишир,кыррьй
2162,Muster::N,гишир,кырьйнесс
2163,Größe::N,кьадар,ståaroe
2164,Größe::N,кьадар,stuorrudahka
2165,Größe::N,кьадар,stūrrodat
2166,Größe::N,кьадар,mahtodat
2167,Größe::N,кьадар,allodat
2168,Größe::N,кьадар,stuá'ṛudâh
2169,Größe::N,кьадар,роаӈӈьк
2170,Länge::N,яргъивал,gåhkoe
2171,Länge::N,яргъивал,guhkkudahka
2172,Länge::N,яргъивал,guhkkodat
2173,Länge::N,яргъивал,kukkodâh
2174,Länge::N,яргъивал,õllâdvuõtt
2175,Länge::N,яргъивал,куххьквӯдт
2176,Höhe::N,кьакьанвал,jalloe
2177,Höhe::N,кьакьанвал,jalladahke
2178,Höhe::N,кьакьанвал,alludahka
2179,Höhe::N,кьакьанвал,allatvuohta
2180,Höhe::N,кьакьанвал,allodat
2181,Höhe::N,кьакьанвал,aḷodâh
2182,Höhe::N,кьакьанвал,âlladvuõtt
2183,Höhe::N,кьакьанвал,э̄ллвӯдт
2184,Gewicht::N,заланвал,leavloe
2185,Gewicht::N,заланвал,dædda
2186,Gewicht::N,заланвал,låssudahka
2187,Gewicht::N,заланвал,deaddu
2188,Gewicht::N,заланвал,tiäd'du
2189,Gewicht::N,заланвал,teäd'd
2190,Gewicht::N,заланвал,тя̄ннт
2191,Gewicht::N,заланвал,вӣссь
2192,Menge::N,кьадар,mierie
2193,Menge::N,кьадар,ållo
2194,Menge::N,кьадар,mearri
2195,Menge::N,кьадар,doahkki
2196,Menge::N,кьадар,meeṛi
2197,Menge::N,кьадар,tukk
2198,Menge::N,кьадар,mie´rr
2199,Menge::N,кьадар,туххк
2200,Menge::N,кьадар,ла̄ннҍт
2201,Haufen::N,хара,deava
2202,Haufen::N,хара,håevkie
2203,Haufen::N,хара,hårre
2204,Haufen::N,хара,látna
2205,Haufen::N,хара,laaṇâ
2206,Haufen::N,хара,laađđ
2207,Haufen::N,хара,поанн
2208,Reihe::N,жерге,raajroe
2209,Reihe::N,жерге,rájddo
2210,Reihe::N,жерге,gurgadas
2211,Reihe::N,жерге,kuáḷus
2212,Reihe::N,жерге,riâd'd
2213,Reihe::N,жерге,по̄ллт
2214,Boot::N,луьткве,vïnhtse
2215,Boot::N,луьткве,vanás
2216,Boot::N,луьткве,vanntsa
2217,Boot::N,луьткве,fanas
2218,Boot::N,луьткве,voonâs
2219,Boot::N,луьткве,käärbis
2220,Boot::N,луьткве,võõnâs
2221,Boot::N,луьткве,вэнс
2222,Ruder::N,кьусу,aajroe
2223,Ruder::N,кьусу,ájrro
2224,Ruder::N,кьусу,áiru
2225,Ruder::N,кьусу,áiru
2226,Ruder::N,кьусу,äirr
2227,Ruder::N,кьусу,а̄ррьй
2228,Schlitten::N,гъелерар,slærra
2229,Schlitten::N,гъелерар,tjïelhke
2230,Schlitten::N,гъелерар,gieris
2231,Schlitten::N,гъелерар,tjielkká
2232,Schlitten::N,гъелерар,gielká
2233,Schlitten::N,гъелерар,kiäl'kká
2234,Schlitten::N,гъелерар,saan
2235,Schlitten::N,гъелерар,ǩeâlkk
2236,Schlitten::N,гъелерар,со̄а̄н
2237,Lagerfeuer::N,цӏай,dålle
2238,Lagerfeuer::N,цӏай,sajijdållå
2239,Lagerfeuer::N,цӏай,dolla
2240,Lagerfeuer::N,цӏай,tullâ
2241,Lagerfeuer::N,цӏай,toll
2242,Lagerfeuer::N,цӏай,то̄лл
2243,Last::N,заланвал,maajsoe
2244,Last::N,заланвал,noade
2245,Last::N,заланвал,guorbmi
2246,Last::N,заланвал,kye'rmi
2247,Last::N,заланвал,nue´đđ
2248,Last::N,заланвал,kue´rmm
2249,Last::N,заланвал,нуэдът
2250,Gang::N,ериш,vaedtseme
2251,Gang::N,ериш,mannulahka
2252,Gang::N,ериш,johtu
2253,Gang::N,ериш,jotteem
2254,Gang::N,ериш,joto
2255,Gang::N,ериш,jäl'lmõš
2256,Gang::N,ериш,ёадтмушш
2257,Gang::N,ериш,ёадтҌмушш
2258,Schritt::N,къадам,sïlle
2259,Schritt::N,къадам,lávkke
2260,Schritt::N,къадам,lávki
2261,Schritt::N,къадам,lävkki
2262,Schritt::N,къадам,läu´ǩǩ
2263,Schritt::N,къадам,ла̄ффьк
2264,Norden::N,кефер,noerhte
2265,Norden::N,кефер,nuortta
2266,Norden::N,кефер,davvi
2267,Norden::N,кефер,taṿe
2268,Norden::N,кефер,tâ´vv
2269,Norden::N,кефер,таввял
2270,Norden::N,кефер пад,noerhte
2271,Norden::N,кефер пад,nuortta
2272,Norden::N,кефер пад,davvi
2273,Norden::N,кефер пад,taṿe
2274,Norden::N,кефер пад,tâ´vv
2275,Norden::N,кефер пад,таввял
2276,Süden::N,кьибле,åarjel
2277,Süden::N,кьибле,oarjje
2278,Süden::N,кьибле,lulli
2279,Süden::N,кьибле,mäddi
2280,Süden::N,кьибле,kesipieg'gâ
2281,Süden::N,кьибле,saujj
2282,Süden::N,кьибле,со̄а̄ййв
2283,Westen::N,рагъакӏидай пад,jillie
2284,Westen::N,рагъакӏидай пад,alle
2285,Westen::N,рагъакӏидай пад,oarji
2286,Westen::N,рагъакӏидай пад,uár'ji
2287,Westen::N,рагъакӏидай пад,viõstâr
2288,Westen::N,рагъакӏидай пад,вуэрьял
2289,Osten::N,рагъэкъечӏдай пад,luvlie
2290,Osten::N,рагъэкъечӏдай пад,lulle
2291,Osten::N,рагъэкъечӏдай пад,nuorta
2292,Osten::N,рагъэкъечӏдай пад,nuor'ttâ
2293,Osten::N,рагъэкъечӏдай пад,nuõrti
2294,Osten::N,рагъэкъечӏдай пад,нуҏҏьт
2295,Holz::N,кӏарас,moere
2296,Holz::N,кӏарас,muorra
2297,Holz::N,кӏарас,muorra
2298,Holz::N,кӏарас,muoṛâ
2299,Holz::N,кӏарас,muõrr
2300,Holz::N,кӏарас,мӯрр
2301,Brett::N,кьул,fealloe
2302,Brett::N,кьул,fiello
2303,Brett::N,кьул,lávdi
2304,Brett::N,кьул,lyev'di
2305,Brett::N,кьул,lu´vdd
2306,Brett::N,кьул,лаййт
2307,Brett::N,тахта,fealloe
2308,Brett::N,тахта,fiello
2309,Brett::N,тахта,lávdi
2310,Brett::N,тахта,lyev'di
2311,Brett::N,тахта,lu´vdd
2312,Brett::N,тахта,лаййт
2313,Stütze::N,даях,dovtege
2314,Stütze::N,даях,dåarjege
2315,Stütze::N,даях,tsagge
2316,Stütze::N,даях,nihta
2317,Stütze::N,даях,duvdda
2318,Stütze::N,даях,caggi
2319,Stütze::N,даях,cagge
2320,Stütze::N,даях,cõgldõk
2321,Stütze::N,даях,стуэлльп
2322,Stange::N,юрк,staavra
2323,Stange::N,юрк,stággo
2324,Stange::N,юрк,hålggå
2325,Stange::N,юрк,stávrá
2326,Stange::N,юрк,stággu
2327,Stange::N,юрк,čuálgui
2328,Stange::N,юрк,kaŋgg
2329,Stange::N,юрк,кэ̄ллт
2330,Stange::N,юрк,пе̄лльк
2331,Stock::N,лаш,galte
2332,Stock::N,лаш,klåbpoe
2333,Stock::N,лаш,soabbe
2334,Stock::N,лаш,soabbi
2335,Stock::N,лаш,suáb'bi
2336,Stock::N,лаш,suä´b'b
2337,Stock::N,лаш,суэммьп
2338,Stab::N,юрк,klaahka
2339,Stab::N,юрк,soabbe
2340,Stab::N,юрк,soabbi
2341,Stab::N,юрк,suáb'bi
2342,Stab::N,юрк,suä´b'b
2343,Stab::N,юрк,суэммьп
2344,Rohr::N,турба,gïrse
2345,Rohr::N,турба,båhttså
2346,Rohr::N,турба,bohcci
2347,Rohr::N,турба,poccee
2348,Rohr::N,турба,puu´lčiǩ
2349,Rohr::N,турба,туррьп
2350,Haus::N,ужагъ,ståapoe
2351,Haus::N,ужагъ,goahte
2352,Haus::N,ужагъ,stohpu
2353,Haus::N,ужагъ,tááḷu
2354,Haus::N,ужагъ,tääll
2355,Haus::N,ужагъ,пэ̄ҏҏт
2356,Heim::N,кӏвал,hïejme
2357,Heim::N,кӏвал,viesso
2358,Heim::N,кӏвал,ruoktu
2359,Heim::N,кӏвал,päikki
2360,Heim::N,кӏвал,päi´ǩǩ
2361,Heim::N,кӏвал,пэ̄ҏҏт
2362,Ofen::N,пич,vuebnie
2363,Ofen::N,пич,vuodná
2364,Ofen::N,пич,vuobnne
2365,Ofen::N,пич,uvdna
2366,Ofen::N,пич,uvnâ
2367,Ofen::N,пич,ǩiiuǥân
2368,Ofen::N,пич,пе̄ххц
2369,Ofen::N,пич,кыввкан
2370,Fußboden::N,кӏвалин ччил,guelpie
2371,Fußboden::N,кӏвалин ччил,guolbbe
2372,Fußboden::N,кӏвалин ччил,láhtti
2373,Fußboden::N,кӏвалин ччил,šalde
2374,Fußboden::N,кӏвалин ччил,šâ´ldd
2375,Fußboden::N,кӏвалин ччил,шалльт
2376,Tisch::N,стол,buertie
2377,Tisch::N,стол,bievdde
2378,Tisch::N,стол,beavdi
2379,Tisch::N,стол,pevdi
2380,Tisch::N,стол,på´rdd
2381,Tisch::N,стол,stue´ll
2382,Tisch::N,стол,туэлль
2383,Stuhl::N,стул,stovle
2384,Stuhl::N,стул,ståvllå
2385,Stuhl::N,стул,stuollu
2386,Stuhl::N,стул,stovli
2387,Stuhl::N,стул,stuu´l
2388,Stuhl::N,стул,стула
2389,Wiege::N,кьеб,gïerhkeme
2390,Wiege::N,кьеб,vuoggo
2391,Wiege::N,кьеб,geaŧŧu
2392,Wiege::N,кьеб,geaktu
2393,Wiege::N,кьеб,gietkka
2394,Wiege::N,кьеб,kiäh'tu
2395,Wiege::N,кьеб,vogga
2396,Wiege::N,кьеб,кӣткэм
2397,Bett::N,тахт,seangkoe
2398,Bett::N,тахт,sæŋŋga
