,Concept_ID,lv,lez
778,Brett::N,dēlis,кьул
779,Brett::N,dēlis,тахта
780,Platte::N,плита,
781,Platte::N,plate,
782,Platte::N,plāksne,
783,Stütze::N,пыкӧд,даях
784,Stütze::N,мыджӧд,даях
785,Stütze::N,balsts,даях
786,Stütze::N,atspaids,даях
787,Stange::N,потш,юрк
788,Stange::N,maikste,юрк
789,Stock::N,бедь,лаш
790,Stock::N,boze,лаш
791,Stock::N,spieķis,лаш
792,Stab::N,зир,юрк
793,Stab::N,zizlis,юрк
794,Rohr::N,труба,турба
795,Rohr::N,caurule,турба
796,Haus::N,керка,ужагъ
797,Haus::N,māja,ужагъ
798,Heim::N,горт,кӏвал
799,Heim::N,mājas,кӏвал
800,Ofen::N,пач,пич
801,Ofen::N,krāsns,пич
802,Fußboden::N,джодж,кӏвалин ччил
803,Fußboden::N,grīda,кӏвалин ччил
804,Tisch::N,пызан,стол
805,Tisch::N,galds,стол
806,Stuhl::N,улӧс,стул
807,Stuhl::N,krēsls,стул
808,Wiege::N,зыбка,кьеб
809,Wiege::N,šūpulis,кьеб
810,Bett::N,вольпась,тахт
811,Bett::N,gulta,тахт
812,Regal::N,джадж,кьацӏ
813,Regal::N,plaukts,кьацӏ
814,Kiste::N,куд,ящик
815,Kiste::N,ящик,ящик
816,Kiste::N,kaste,ящик
817,Kiste::N,šķirsts,ящик
818,Fenster::N,ӧшинь,дакӏар
819,Fenster::N,logs,дакӏар
820,Tür::N,ӧдзӧс,рак
821,Tür::N,durvis,рак
822,Tor::N,дзиръя,варар
823,Tor::N,vārti,варар
824,Zaun::N,потшӧс,пару
825,Zaun::N,žogs,пару
826,Dach::N,вевт,къав
827,Dach::N,jumts,къав
828,Leiter::N,пос,гурар
829,Leiter::N,kāpnes,гурар
830,Leiter::N,redeles,гурар
831,Besen::N,рос,таран кул
832,Besen::N,slota,таран кул
833,Spaten::N,зыр,ппер
834,Spaten::N,lāpsta,ппер
835,Schaufel::N,тэльӧб,хекендаз
836,Schaufel::N,liekšķere,хекендаз
837,Gabel::N,вилки,шиш
838,Gabel::N,dakšiņa,шиш
839,Löffel::N,пань,тӏур
840,Löffel::N,karote,тӏур
841,Messer::N,пурт,чукӏул
842,Messer::N,nazis,чукӏул
843,Nagel::N,тув,мих
844,Nagel::N,кӧрт тув,мих
845,Nagel::N,nagla,мих
846,Netz::N,тыв,чил
847,Netz::N,tīkls,чил
848,Haken::N,крук,къармах
849,Haken::N,āķis,къармах
850,Haken::N,kāsis,къармах
851,Haken::N,krampis,къармах
852,Griff::N,нуд,ттум
853,Griff::N,kāts,ттум
854,Griff::N,rokturis,ттум
855,Schloss::N,томан,куьлег
856,Schloss::N,aizslēgs,куьлег
857,Bild::N,серпас,шикил
858,Bild::N,серпас,суьрет
859,Bild::N,glezna,шикил
860,Bild::N,glezna,суьрет
861,Figur::N,пертас,фигура
862,Figur::N,вежньӧг,фигура
863,Figur::N,figūra,фигура
864,Puppe::N,акань,нини
865,Puppe::N,lelle,нини
866,Beutel::N,мешӧк,тагъар
867,Beutel::N,kule,тагъар
868,Beutel::N,maisiņš,тагъар
869,Bündel::N,кӧртӧд,галгам
870,Bündel::N,sainis,галгам
871,Tasche::N,сумка,чанта
872,Tasche::N,soma,чанта
873,Eimer::N,ведра,ведре
874,Eimer::N,spainis,ведре
875,Deckel::N,пӧдан,кьил
876,Deckel::N,пӧдан,къалпагъ
877,Deckel::N,тупкӧд,кьил
878,Deckel::N,тупкӧд,къалпагъ
879,Deckel::N,vāks,кьил
880,Deckel::N,vāks,къалпагъ
881,Geschirr::N,дозмук,къаб-къажах
882,Geschirr::N,тасьті-пань,къаб-къажах
883,Geschirr::N,trauki,къаб-къажах
884,Sack::N,мешӧк,чувал
885,Sack::N,maiss,чувал
886,Tasse::N,бекар,сукӏра
887,Tasse::N,тасьті,сукӏра
888,Tasse::N,tase,сукӏра
889,Topf::N,гырнич,къажгъан
890,Topf::N,pods,къажгъан
891,Kessel::N,пӧрт,къажгъан
892,Kessel::N,katls,къажгъан
893,Essen::N,сёйӧм,тӏуьн
894,Essen::N,ēdiens,тӏуьн
895,Nahrung::N,сёян,тӏуьн
896,Nahrung::N,barība,тӏуьн
897,Speise::N,сёян,хуьрек
898,Speise::N,сёянтор,хуьрек
899,Speise::N,ēdiens,хуьрек
900,Fleisch::N,яй,як
901,Fleisch::N,gaļa,як
902,Getreide::N,нянь,техил
903,Getreide::N,labība,техил
904,Brei::N,рок,хапӏа
905,Brei::N,рок,хешил
906,Brei::N,putra,хапӏа
907,Brei::N,putra,хешил
908,Brei::N,biezenis,хапӏа
909,Brei::N,biezenis,хешил
910,Brot::N,нянь,фу
911,Brot::N,maize,фу
912,Scheibe::N,шӧрӧм,чӏук
913,Scheibe::N,чӧлан,чӏук
914,Scheibe::N,šķēle,чӏук
915,Scheibe::N,rieciens,чӏук
916,Fett::N,гос,ягълу
917,Fett::N,тшог,ягълу
918,Fett::N,tauki,ягълу
919,Butter::N,вый,гъери
920,Butter::N,sviests,гъери
921,Öl::N,вый,ягълу
922,Öl::N,eļļa,ягълу
923,Salz::N,сов,кьел
924,Salz::N,sāls,кьел
925,Suppe::N,шыд,суп
926,Suppe::N,шыд,шурпа
927,Suppe::N,zupa,суп
928,Suppe::N,zupa,шурпа
929,Honig::N,ма,вирт
930,Honig::N,medus,вирт
931,Milch::N,йӧв,нек
932,Milch::N,piens,нек
933,Tee::N,чай,чай
934,Tee::N,tēja,чай
935,Leder::N,ку,тумаж
936,Leder::N,āda,тумаж
937,Wolle::N,вурун,йис
938,Wolle::N,vilna,йис
939,Stoff::N,дӧра,парча
940,Stoff::N,drāna,парча
941,Stoff::N,audums,парча
942,Nadel::N,ем,раб
943,Nadel::N,adata,раб
944,Faden::N,сунис,гъал
945,Faden::N,diegs,гъал
946,Faden::N,pavediens,гъал
947,Knopf::N,кизь,дуьгме
948,Knopf::N,poga,дуьгме
949,Knoten::N,гӧрӧд,тӏвал
950,Knoten::N,mezgls,тӏвал
951,Farbe::N,краска,ранг
952,Farbe::N,вап,ранг
953,Farbe::N,krāsa,ранг
954,Kleidung::N,паськӧм,партал
955,Kleidung::N,tērps,партал
956,Kleidung::N,drēbes,партал
957,Hemd::N,дӧрӧм,перем
958,Hemd::N,krekls,перем
959,Kragen::N,воротник,хев
960,Kragen::N,apkakle,хев
961,Ärmel::N,сос,хел
962,Ärmel::N,piedurkne,хел
963,Hose::N,гач,шалвар
964,Hose::N,bikses,шалвар
965,Gürtel::N,вӧнь,чӏул
966,Gürtel::N,josta,чӏул
967,Mütze::N,шапка,бармак
968,Mütze::N,шапка,бапӏах
969,Mütze::N,cepure,бармак
970,Mütze::N,cepure,бапӏах
971,Schuh::N,башмак,ботинка
972,Schuh::N,ботинки,ботинка
973,Schuh::N,kurpe,ботинка
974,Stiefel::N,сапӧг,чекме
975,Stiefel::N,zābaks,чекме
976,Ring::N,кытш,тупӏал
977,Ring::N,gredzens,тупӏал
978,Band::N,лента,тасма
979,Band::N,вундас,тасма
980,Band::N,lente,тасма
981,Kamm::N,сынан,регъ
982,Kamm::N,ķemme,регъ
983,Spiegel::N,рӧмпӧштан,гуьзгуь
984,Spiegel::N,spogulis,гуьзгуь
985,Riemen::N,тасма,къайиш
986,Riemen::N,siksna,къайиш
987,Schnur::N,гез,еб
988,Schnur::N,aukla,еб
989,Leine::N,юргез,
990,Leine::N,saite,
991,Decke::N,эшкын,яргъан
992,Decke::N,шебрас,яргъан
993,Decke::N,sega,яргъан
994,Kissen::N,юрлӧс,хъуьцуьган
995,Kissen::N,spilvens,хъуьцуьган
996,Tuch::N,чышъян,шал
997,Tuch::N,vadmala,шал
998,Handtuch::N,ки чышкӧд,дасмал
999,Handtuch::N,кизьчышъян,дасмал
1000,Handtuch::N,dvielis,дасмал
1001,Kraft::N,этш,гуж
1002,Kraft::N,эбӧс,гуж
1003,Kraft::N,spēks,гуж
1004,Stärke::N,ёнлун,къуват
1005,Stärke::N,чорыдлун,къуват
1006,Stärke::N,stiprums,къуват
1007,Gesundheit::N,дзоньвидзалун,сагъвал
1008,Gesundheit::N,veselība,сагъвал
1009,Krankheit::N,висьӧм,тӏал
1010,Krankheit::N,slimība,тӏал
1011,Schmerz::N,висьӧм,тӏал
1012,Schmerz::N,висьӧм,тӏарвал
1013,Schmerz::N,sāpes,тӏал
1014,Schmerz::N,sāpes,тӏарвал
1015,Wunde::N,дой,хер
1016,Wunde::N,brūce,хер
1017,Wunde::N,jēlums,хер
1018,Fieber::N,жар,ифин
1019,Fieber::N,drudzis,ифин
1020,Fieber::N,karstums,ифин
1021,Arznei::N,лекарство,дарман
1022,Arznei::N,зелля,дарман
1023,Arznei::N,zāles,дарман
1024,Arznei::N,medikaments,дарман
1025,Brücke::N,пос,муьгъ
1026,Brücke::N,tilts,муьгъ
1027,Brunnen::N,юкмӧс,къуй
1028,Brunnen::N,aka,къуй
1029,Weide::N,пӧскӧтина,уьруьш
1030,Weide::N,ganības,уьруьш
1031,Pfad::N,туй,рехъ
1032,Pfad::N,кыснан,рехъ
1033,Pfad::N,taka,рехъ
1034,Weg::N,туй,рехъ
1035,Weg::N,ceļš,рехъ
1036,Straße::N,туй,рехъ
1037,Straße::N,iela,рехъ
1038,Dorf::N,сикт,хуьр
1039,Dorf::N,ciems,хуьр
1040,Stadt::N,кар,шегьер
1041,Stadt::N,pilsēta,шегьер
1042,Brief::N,письмӧ,кагъаз
1043,Brief::N,vēstule,кагъаз
1044,Buch::N,небӧг,улуб
1045,Buch::N,grāmata,улуб
1046,Buchstabe::N,шыпас,гьарф
1047,Buchstabe::N,burts,гьарф
1048,Zeitung::N,газет,газета
1049,Zeitung::N,avīze,газета
1050,Zeitung::N,laikraksts,газета
1051,Leben::N,лов,уьмуьр
1052,Leben::N,олӧм,уьмуьр
1053,Leben::N,dzīve,уьмуьр
1054,Tod::N,кулӧм,кьиникь
1055,Tod::N,nāve,кьиникь
1056,Grab::N,гу,сур
1057,Grab::N,kaps,сур
1058,Kirche::N,вичко,килиса
1059,Kirche::N,baznīca,килиса
1060,Sünde::N,мыж,гунагь
1061,Sünde::N,grēks,гунагь
1062,Gott::N,ен,аллагь
1063,Gott::N,dievs,аллагь
1064,Arbeiter::N,уджалысь,фяле
1065,Arbeiter::N,strādnieks,фяле
1066,Chef::N,юралысь,гьаким
1067,Chef::N,веськӧдлысь,гьаким
1068,Chef::N,šefs,гьаким
1069,Chef::N,vadītajs,гьаким
1070,Chef::N,priekšnieks,гьаким
1071,Meister::N,вӧчысь,устӏар
1072,Meister::N,meistars,устӏар
1073,Arzt::N,врач,доктор
1074,Arzt::N,бурдӧдысь,доктор
1075,Arzt::N,ārsts,доктор
1076,Lehrer::N,велӧдысь,муаллим
1077,Lehrer::N,skolotājs,муаллим
1078,Geld::N,сьӧм,пул
1079,Geld::N,nauda,пул
1080,Geschäft::N,удж,
1081,Geschäft::N,bizness,
1082,Geschäft::N,darījums,
1083,Laden::N,вузасянін,магазин
1084,Laden::N,bode,магазин
1085,Laden::N,veikals,магазин
1086,Preis::N,дон,къимет
1087,Preis::N,cena,къимет
1088,Ware::N,тӧвар,мал
1089,Ware::N,тӧвар,товар
1090,Ware::N,prece,мал
1091,Ware::N,prece,товар
1092,Nutzen::N,воӧм,хийир
1093,Nutzen::N,воӧм,менфят
1094,Nutzen::N,выгӧда,хийир
1095,Nutzen::N,выгӧда,менфят
1096,Nutzen::N,labums,хийир
1097,Nutzen::N,labums,менфят
1098,Reichtum::N,озырлун,девлет
1099,Reichtum::N,bagātība,девлет
1100,Welt::N,енкӧла,дуьнья
1101,Welt::N,pasaule,дуьнья
1102,Land::N,му,уьлкве
1103,Land::N,zeme,уьлкве
1104,Staat::N,канму,пачагьлугъ
1105,Staat::N,канму,государство
1106,Staat::N,государство,пачагьлугъ
1107,Staat::N,государство,государство
1108,Staat::N,valsts,пачагьлугъ
1109,Staat::N,valsts,государство
1110,König::N,кан,пачагь
1111,König::N,ķēniņš,пачагь
1112,König::N,karalis,пачагь
1113,Macht::N,каналӧм,власть
1114,Macht::N,vara,власть
1115,Grenze::N,су,сергьят
1116,Grenze::N,суйӧр,сергьят
1117,Grenze::N,robeža,сергьят
1118,Krieg::N,ожман,дяве
1119,Krieg::N,karš,дяве
1120,Feind::N,враг,душман
1121,Feind::N,вӧрӧг,душман
1122,Feind::N,ienaidnieks,душман
1123,Gewalt::N,мырдöналöм,гуж
1124,Gewalt::N,vara,гуж
1125,Gewalt::N,vardarbība,гуж
1126,Kampf::N,вермасьӧм,женг
1127,Kampf::N,cīņa,женг
1128,Bogen[Waffe]::N,ньӧввуж,чӏемерук
1129,Bogen[Waffe]::N,loks,чӏемерук
1130,Pfeil::N,ньӧв,хьел
1131,Pfeil::N,bulta,хьел
1132,Gewehr::N,пишшаль,тфенг
1133,Gewehr::N,šautene,тфенг
1134,Fehler::N,сорсьӧм,гъалатӏ
1135,Fehler::N,дзугсьӧм,гъалатӏ
1136,Fehler::N,kļūda,гъалатӏ
1137,Lüge::N,пӧръясьӧм,ттаб
1138,Lüge::N,ылӧдлӧм,ттаб
1139,Lüge::N,meli,ттаб
1140,Schaden::N,лёк,зиян
1141,Schaden::N,лёк,зарар
1142,Schaden::N,изъян,зиян
1143,Schaden::N,изъян,зарар
1144,Schaden::N,пакӧсьт,зиян
1145,Schaden::N,пакӧсьт,зарар
1146,Schaden::N,bojājums,зиян
1147,Schaden::N,bojājums,зарар
1148,Schaden::N,kaitējums,зиян
1149,Schaden::N,kaitējums,зарар
1150,Unglück::N,шог,бала
1151,Unglück::N,шог,бедбахтвал
1152,Unglück::N,kļūme,бала
1153,Unglück::N,kļūme,бедбахтвал
1154,Unglück::N,klizma,бала
1155,Unglück::N,klizma,бедбахтвал
1156,Unglück::N,nelaime,бала
1157,Unglück::N,nelaime,бедбахтвал
1158,Schuld::N,мыж,тахсир
1159,Schuld::N,vaina,тахсир
1160,Alter::N,арлыд,яш
1161,Alter::N,vecums,яш
1162,Schluss::N,пом,эхир
1163,Schluss::N,beigas,эхир
1164,Zeit::N,кад,вяде
1165,Zeit::N,laiks,вяде
1166,Tag::N,лун,югъ
1167,Tag::N,diena,югъ
1168,Morgen::N,асыв,пакама
1169,Morgen::N,rīts,пакама
1170,Mittag::N,лун шӧр,нисин
1171,Mittag::N,pusdiena,нисин
1172,Abend::N,рыт,няни
1173,Abend::N,vakars,няни
1174,Nacht::N,вой,йиф
1175,Nacht::N,nakts,йиф
1176,Woche::N,вежон,гьафте
1177,Woche::N,nedēļa,гьафте
1178,Monat::N,тӧлысь,варз
1179,Monat::N,mēnesis,варз
1180,Jahr::N,во,йис
1181,Jahr::N,gads,йис
1182,Frühling::N,тулыс,гатфар
1183,Frühling::N,pavasaris,гатфар
1184,Sommer::N,гожӧм,гад
1185,Sommer::N,vasara,гад
1186,Herbst::N,ар,зул
1187,Herbst::N,rudens,зул
1188,Winter::N,тӧв,кьуьд
1189,Winter::N,ziema,кьуьд
1190,Januar::N,тӧв шӧр,январь
1191,Januar::N,janvāris,январь
1192,Februar::N,урасьӧм,февраль
1193,Februar::N,februāris,февраль
1194,März::N,рака,март
1195,März::N,marts,март
1196,April::N,кос му,апрель
1197,April::N,aprīlis,апрель
1198,Mai::N,ода-кора,май
1199,Mai::N,maijs,май
1200,Juni::N,лӧддза-номъя,июнь
1201,Juni::N,jūnijs,июнь
1202,Juli::N,сора,июль
1203,Juli::N,jūlijs,июль
1204,August::N,моз,август
1205,August::N,augusts,август
1206,September::N,кӧч,сентябрь
1207,September::N,septembris,сентябрь
1208,Oktober::N,йирым,октябрь
1209,Oktober::N,oktobris,октябрь
1210,November::N,вӧльгым,ноябрь
1211,November::N,novembris,ноябрь
1212,Dezember::N,ӧшым,декабрь
1213,Dezember::N,decembris,декабрь
1214,Montag::N,выльлун,ислен
1215,Montag::N,pirmdiena,ислен
1216,Dienstag::N,воторник,саласа
1217,Dienstag::N,otrdiena,саласа
1218,Mittwoch::N,середа,арбе
1219,Mittwoch::N,trešdiena,арбе
1220,Donnerstag::N,четверг,хемис югъ
1221,Donnerstag::N,ceturtdiena,хемис югъ
1222,Freitag::N,пекнича,жуьмя
1223,Freitag::N,пекнича,жуьмя югъ
1224,Freitag::N,piektdiena,жуьмя
1225,Freitag::N,piektdiena,жуьмя югъ
1226,Samstag::N,субӧта,киш
1227,Samstag::N,sestdiena,киш
1228,Sonntag::N,вӧскресенньӧ,гьяд
1229,Sonntag::N,svētdiena,гьяд
1230,groß::A,ыджыд,еке
1231,groß::A,ыджыд,чӏехи
1232,groß::A,dižs,еке
1233,groß::A,dižs,чӏехи
1234,groß::A,liels,еке
1235,groß::A,liels,чӏехи
1236,klein::A,ичӧт,гъвечӏи
1237,klein::A,mazs,гъвечӏи
1238,lang::A,кузь,яргъи
1239,lang::A,garš,яргъи
1240,kurz::A,дженьыд,куьруь
1241,kurz::A,īss,куьруь
1242,breit::A,ота,гьяркьуь
1243,breit::A,паськыд,гьяркьуь
1244,breit::A,plats,гьяркьуь
1245,schmal::A,оттӧм,гуьтӏуь
1246,schmal::A,tievs,гуьтӏуь
1247,dicht::A,сук,къалин
1248,dicht::A,blīvs,къалин
1249,dick[Gegenstand]::A,кыз,
1250,dick[Gegenstand]::A,biezs,
1251,dünn::A,вӧсни,кьелечӏ
1252,dünn::A,вӧсньыд,кьелечӏ
1253,dünn::A,plāns,кьелечӏ
1254,fein::A,посни,шуькӏуь
1255,fein::A,smalks,шуькӏуь
1256,fest::A,зумыд,кӏеви
1257,fest::A,tvirts,кӏеви
1258,fest::A,noturīgs,кӏеви
1259,flach::A,плавкӧс,кьулу
1260,flach::A,тшӧтшкӧс,кьулу
1261,flach::A,lēzens,кьулу
1262,flach::A,līdzens,кьулу
1263,glatt::A,вольк,цӏалцӏам
1264,glatt::A,мольыд,цӏалцӏам
1265,glatt::A,gluds,цӏалцӏам
1266,glatt::A,slidens,цӏалцӏам
1267,hart::A,зумыд,кӏеви
1268,hart::A,ciets,кӏеви
1269,weich::A,небыд,хъуьтуьл
1270,weich::A,mīksts,хъуьтуьл
1271,rund::A,гӧгрӧс,элкъвей
1272,rund::A,apaļš,элкъвей
1273,spitz::A,ёсь йыла,хци
1274,spitz::A,smails,хци
1275,scharf::A,ёсь,хци
1276,scharf::A,ass,хци
1277,stumpf::A,ныж,къуьруь
1278,stumpf::A,truls,къуьруь
1279,stumpf::A,strups,къуьруь
1280,schwer::A,сьӧкыд,залан
1281,schwer::A,smags,залан
1282,schön::A,мича,иер
1283,schön::A,лӧсьыд,иер
1284,schön::A,daiļš,иер
1285,schön::A,skaists,иер
1286,heiß::A,пӧсь,кудай
1287,heiß::A,karsts,кудай
1288,warm::A,шоныд,чими
1289,warm::A,silts,чими
1290,kalt::A,кӧдзыд,мекьи
1291,kalt::A,salts,мекьи
1292,kalt::A,auksts,мекьи
1293,kühl::A,юзыд,къайи
1294,kühl::A,ыркыд,къайи
1295,kühl::A,vēss,къайи
1296,kühl::A,dzestrs,къайи
1297,frisch::A,выль,таза
1298,frisch::A,выль,михьи
1299,frisch::A,svaigs,таза
1300,frisch::A,svaigs,михьи
1301,feucht::A,уль,ламу
1302,feucht::A,mitrs,ламу
1303,feucht::A,drēgns,ламу
1304,nass::A,ва,кьежей
1305,nass::A,slapjš,кьежей
1306,trocken::A,кос,кьуру
1307,trocken::A,sauss,кьуру
1308,voll::A,кыз,ацӏай
1309,voll::A,pilns,ацӏай
1310,leer::A,куш,буш
1311,leer::A,куш,ичӏи
1312,leer::A,тыртӧм,буш
1313,leer::A,тыртӧм,ичӏи
1314,leer::A,tukšs,буш
1315,leer::A,tukšs,ичӏи
1316,offen::A,восьса,ахъа
1317,offen::A,vaļējs,ахъа
1318,offen::A,atvērts,ахъа
1319,geschlossen::A,пӧдса,кӏеви
1320,geschlossen::A,slēgts,кӏеви
1321,sauber::A,сӧстӧм,михьи
1322,sauber::A,tīrs,михьи
1323,sauber::A,spodrs,михьи
1324,schmutzig::A,няйт,чиркин
1325,schmutzig::A,няйт,кьацӏай
1326,schmutzig::A,netīrs,чиркин
1327,schmutzig::A,netīrs,кьацӏай
1328,schmutzig::A,dubļains,чиркин
1329,schmutzig::A,dubļains,кьацӏай
1330,roh::A,уль,чиг
1331,roh::A,уль,ицӏи
1332,roh::A,jēls,чиг
1333,roh::A,jēls,ицӏи
1334,reif::A,кисьмӧм,дигмиш хьайи
1335,reif::A,gatavs,дигмиш хьайи
1336,reif::A,nobriedis,дигмиш хьайи
1337,lecker::A,чӧскыд,дадлу
1338,lecker::A,gards,дадлу
1339,lecker::A,garšīgs,дадлу
1340,süß::A,юмов,ширин
1341,süß::A,чӧскыд,ширин
1342,süß::A,salds,ширин
1343,bitter::A,курыд,туькьуьл
1344,bitter::A,sūrs,туькьуьл
1345,bitter::A,rūgts,туькьуьл
1346,sauer::A,шома,цуру
1347,sauer::A,skābs,цуру
1348,hell::A,югыд,экуь
1349,hell::A,gaišs,экуь
1350,dunkel::A,пемыд,мичӏи
1351,dunkel::A,tumšs,мичӏи
1352,schwarz::A,сьӧд,чӏулав
1353,schwarz::A,melns,чӏулав
1354,weiß::A,еджыд,лацу
1355,weiß::A,balts,лацу
1356,rot::A,гӧрд,яру
1357,rot::A,sarkans,яру
1358,gelb::A,виж,хъипи
1359,gelb::A,dzeltens,хъипи
1360,blau::A,лӧз,вили
1361,blau::A,zils,вили
1362,grün::A,веж,къацу
1363,grün::A,турунвиж,къацу
1364,grün::A,zaļš,къацу
1365,grau::A,руд,рехи
1366,grau::A,pelēks,рехи
1367,bunt::A,сера,цӏару
1368,bunt::A,сера,яру-цӏару
1369,bunt::A,raibs,цӏару
1370,bunt::A,raibs,яру-цӏару
1371,bunt::A,krāsains,цӏару
1372,bunt::A,krāsains,яру-цӏару
1373,billig::A,донтӧг,ужуз
1374,billig::A,lēts,ужуз
1375,teuer::A,дона,багьа
1376,teuer::A,dārgs,багьа
1377,wertvoll::A,дона,масан
1378,wertvoll::A,vērtīgs,масан
1379,blind::A,синтӧм,буьркьуь
1380,blind::A,akls,буьркьуь
1381,taub::A,пельтӧм,биши
1382,taub::A,kurls,биши
1383,kräftig::A,вынйӧра,гужлу
1384,kräftig::A,spēcīgs,гужлу
1385,stark::A,ён,къуватлу
1386,stark::A,вына,къуватлу
1387,stark::A,stiprs,къуватлу
1388,schwach::A,жеб,такьатсуз
1389,schwach::A,vājš,такьатсуз
1390,fett::A,госа,куьк
1391,fett::A,brangs,куьк
1392,schlank::A,веськыд,шумал
1393,schlank::A,slaids,шумал
1394,hübsch::A,мича,гуьрчег
1395,hübsch::A,лӧсьыд,гуьрчег
1396,hübsch::A,glīts,гуьрчег
1397,böse::A,лёк,пис
1398,böse::A,ļauns,пис
1399,böse::A,negants,пис
1400,dumm::A,йӧй,ахмакь
1401,dumm::A,вежӧртӧм,ахмакь
1402,dumm::A,stulbs,ахмакь
1403,dumm::A,muļķīgs,ахмакь
1404,faul::A,дыш,тенпел
1405,faul::A,slinks,тенпел
1406,fleißig::A,зільысь,сяй ийидай
1407,fleißig::A,зільысь,сяйи ийидай
1408,fleißig::A,čakls,сяй ийидай
1409,fleißig::A,čakls,сяйи ийидай
1410,fleißig::A,cītīgs,сяй ийидай
1411,fleißig::A,cītīgs,сяйи ийидай
1412,geizig::A,топыд,мискьи
1413,geizig::A,skops,мискьи
1414,geizig::A,sīksts,мискьи
1415,klug::A,юра,акьуллу
1416,klug::A,вежӧра,акьуллу
1417,klug::A,gudrs,акьуллу
1418,geschickt::A,кипода,магьир
1419,geschickt::A,кужысь,магьир
1420,geschickt::A,manīgs,магьир
1421,lieb::A,муса,играми
1422,lieb::A,мича,играми
1423,lieb::A,лӧсьыд,играми
1424,lieb::A,mīļš,играми
1425,lustig::A,кыпыд,шад
1426,lustig::A,jautrs,шад
1427,sanft::A,мелі,назик
1428,sanft::A,мелі,милайим
1429,sanft::A,liegs,назик
1430,sanft::A,liegs,милайим
1431,hungrig::A,тшыг,гишин
1432,hungrig::A,izsalcis,гишин
1433,krank::A,висьысь,кефсуз
1434,krank::A,slims,кефсуз
1435,nackt::A,пасьтӧм,кьецӏил
1436,nackt::A,pliks,кьецӏил
1437,traurig::A,гажтӧм,пашман
1438,traurig::A,bēdīgs,пашман
1439,traurig::A,skumīgs,пашман
1440,lebendig::A,ловъя,ччан алай
1441,lebendig::A,dzīvs,ччан алай
1442,gut::A,бур,хъсан
1443,gut::A,бур,вижевай
1444,gut::A,labs,хъсан
1445,gut::A,labs,вижевай
1446,schlecht::A,лёк,пис
1447,schlecht::A,омӧль,пис
1448,schlecht::A,slikts,пис
1449,richtig::A,инӧд,дуьз
1450,richtig::A,riktīgs,дуьз
1451,schlimm::A,омӧль,нифретлу
1452,schlimm::A,туйтӧм,нифретлу
1453,schlimm::A,nelāgs,нифретлу
1454,schlimm::A,nejauks,нифретлу
1455,wahr::A,абу ылӧг,гьакъикъи
1456,wahr::A,īsts,гьакъикъи
1457,wahr::A,patiess,гьакъикъи
1458,alt::A,важ,эски
1459,alt::A,важ,куьгьне
1460,alt::A,sens,эски
1461,alt::A,sens,куьгьне
1462,alt::A,vęcs,эски
1463,alt::A,vęcs,куьгьне
1464,neu::A,выль,цӏийи
1465,neu::A,jauns,цӏийи
1466,ehemalig::A,вӧвлӧм,виликан
1467,ehemalig::A,bijušais,виликан
1468,alt[Lebewesen]::A,пӧрысь,кьуьзуь
1469,alt[Lebewesen]::A,vecs,кьуьзуь
1470,jung::A,том,жегьил
1471,jung::A,jauns,жегьил
1472,arm::A,гӧль,кесиб
1473,arm::A,nabags,кесиб
1474,reich::A,озыр,девлетлу
1475,reich::A,bagāts,девлетлу
1476,bekannt::A,тӧдса,чидай
1477,bekannt::A,zināms,чидай
1478,bekannt::A,pazīstams,чидай
1479,berühmt::A,нималан,машгьур
1480,berühmt::A,кывсян,машгьур
1481,berühmt::A,slavens,машгьур
1482,fremd::A,йӧз,ччара
1483,fremd::A,svešs,ччара
1484,verschieden::A,абу ӧткодь,жуьреба-жуьре
1485,verschieden::A,разнӧй,жуьреба-жуьре
1486,verschieden::A,dažāds,жуьреба-жуьре
1487,nah::A,матыс,мукьвал
1488,nah::A,tuvs,мукьвал
1489,fern::A,ылі,яргъал
1490,fern::A,tāls,яргъал
1491,linker::A,шуйга,чапла
1492,linker::A,kreisais,чапла
1493,rechter::A,веськыд,эрчӏи
1494,rechter::A,labais,эрчӏи
1495,anderer::A,мукӧд,маса
1496,anderer::A,мукӧд,муькуь
1497,anderer::A,otrs,маса
1498,anderer::A,otrs,муькуь
1499,erster::A,медводдза,сад лагьай
1500,erster::A,pirmais,сад лагьай
1501,zweiter::A,мӧд,кьвед лагьай
1502,zweiter::A,otrais,кьвед лагьай
1503,dritter::A,коймӧд,пуд лагьай
1504,dritter::A,trešais,пуд лагьай
1505,letzter::A,бӧръя,эхиримжи
1506,letzter::A,beidzamais,эхиримжи
1507,allein::ADV,ӧтка,кьилди
1508,allein::ADV,viens pats,кьилди
1509,auf einmal::ADV,ӧтпырйӧ,
1510,auf einmal::ADV,reizē,
1511,zusammen::ADV,тшӧтш,санал
1512,zusammen::ADV,kopā,санал
1513,zusammen::ADV,vienviet,санал
1514,lange::ADV,дыр,яргъалди
1515,lange::ADV,ilgi,яргъалди
1516,plötzlich::ADV,друг,садлагьана
1517,plötzlich::ADV,pēkšņi,садлагьана
1518,sofort::ADV,дзик пыр,гьасятда
1519,sofort::ADV,tūlīt,гьасятда
1520,später::ADV,сэсся,гуьгъуьнлай
1521,später::ADV,vēlāk,гуьгъуьнлай
1522,jetzt::ADV,ӧні,гила
1523,jetzt::ADV,tagad,гила
1524,heute::ADV,талун,къе
1525,heute::ADV,šodien,къе
1526,morgen::ADV,аски,пака
