,Concept_ID,ka,uk
745,manchmal::ADV,ხან,інколи
746,manchmal::ADV,ზოგჯერ,іноді
747,manchmal::ADV,ზოგჯერ,інколи
748,oft::ADV,ხშირად,часто
749,immer::ADV,მუდამ,завжди
750,immer::ADV,ყოველთვის,завжди
751,niemals::ADV,არასდროს,ніколи
752,hier::ADV,აქ,тут
753,hierhin::ADV,აქეთ,сюди
754,von hier::ADV,აქედან,звідси
755,dort::ADV,იქ,там
756,dorthin::ADV,იქით,туди
757,geradeaus::ADV,პირდაპირ,прямо
758,vorwärts::ADV,წინ,вперед
759,rückwärts::ADV,უკან,назад
760,zurück::ADV,უკანვე,назад
761,unten::ADV,დაბლა,внизу
762,unten::ADV,ქვევით,внизу
763,hinab::ADV,ძირს,вниз
764,oben::ADV,ზემოთ,вгорі
765,hinauf::ADV,ზევით,вгору
766,überall::ADV,ყველგან,скрізь
767,nicht::ADV,არ,не
768,ein wenig::ADV,ცოტა,трохи
769,ein wenig::ADV,ცოტა,небагато
770,kaum::ADV,ძლივს,ледве
771,sehr::ADV,მეტად,дуже
772,sehr::ADV,ძალიან,дуже
773,so::ADV,ისე,так
774,noch::ADV,ჯერ,ще
775,nur::ADV,მხოლოდ,лише
776,nur::ADV,მხოლოდ,тільки
777,schon::ADV,უკვე,вже
778,wieder::ADV,ისევ,знову
779,wieder::ADV,კიდევ,знову
780,vergebens::ADV,ამაოდ,дарма
781,vergebens::ADV,ტყუილად,дарма
782,vor::PRP,წინ,перед
783,hinter::PRP,უკან,ззаду
784,hinter::PRP,უკან,позаду
785,hinter::PRP,მიღმა,ззаду
786,hinter::PRP,მიღმა,позаду
787,unter::PRP,ქვეშ,під
788,unter::PRP,ქვევით,під
789,durch::PRP,გავლით,крізь
790,neben::PRP,გვერდით,біля
791,zwischen::PRP,შუა,між
792,zwischen::PRP,შორის,між
793,wegen::PRP,გამო,з-за
794,wegen::PRP,გამო,через
795,wegen::PRP,შედეგად,з-за
796,wegen::PRP,შედეგად,через
797,dies::PRN,ეს,це
798,das::PRN,ეგ,то
799,alles::PRN,ყველაფერი,все
800,ich::PRN,მე,я
801,du::PRN,შენ,ти
802,er::PRN,ის,він
803,er::PRN,იგი,він
804,wir::PRN,ჩვენ,ми
805,ihr::PRN,თქვენ,ви
806,sie::PRN,ისინი,вони
807,was::FPRN,რა,що
808,wer::FPRN,ვინ,хто
809,wo::FADV,სად,де
810,wohin::FADV,საით,куди
811,wie::FADV,როგორ,як
812,warum::FADV,რაზე,чому
813,warum::FADV,რატომ,чому
814,wieviel::FNUM,რამდენი,скільки
815,eins::NUM,ერთი,один
816,zwei::NUM,ორი,два
817,drei::NUM,სამი,три
818,vier::NUM,ოთხი,чотири
819,fünf::NUM,ხუთი,п’ять
820,sechs::NUM,ექვსი,шість
821,sieben::NUM,შვიდი,сім
822,acht::NUM,რვა,вісім
823,neun::NUM,ცხრა,дев’ять
824,zehn::NUM,ათი,десять
825,elf::NUM,თერთმეტი,одинадцять
826,zwölf::NUM,თორმეტი,дванадцять
827,zwanzig::NUM,ოცი,двадцять
828,dreißig::NUM,ოცდაათი,тридцять
829,vierzig::NUM,ორმოცი,сорок
830,fünfzig::NUM,ორმოცდაათი,п’ятдесят
831,sechzig::NUM,სამოცი,шістдесят
832,siebzig::NUM,სამოცდაათი,сімдесят
833,achtzig::NUM,ოთხმოცი,вісімдесят
834,neunzig::NUM,ოთხმოცდაათი,дев’яносто
835,hundert::NUM,ასი,сто
836,tausend::NUM,ათასი,тисяча
837,und::CNJ,და,і
838,oder::CNJ,ან,або
839,stehen::V,დგას,стояти
840,sitzen::V,ზის,сидіти
841,liegen::V,აწევს,лежати
842,hängen::V,კიდია,висіти
843,werden::V,გახდება,стати
844,werden::V,გახდება,робитися
845,passieren::V,მოხდება,трапитися
846,beginnen::V,იწყება,початися
847,enden::V,გათავდება,кінчитися
848,wechseln::V,იცვლება,мінятися
849,aufgehen[Sonne]::V,ამოდის,зійти
850,untergehen[Sonne]::V,ჩადის,зайти
851,scheinen[Sonne]::V,ანათებს,світити
852,donnern::V,ქუხს,гриміти
853,wehen::V,ქრის,віяти
854,wehen::V,დაუბერავს,віяти
855,strömen::V,იღვრება,литися
856,fließen::V,დის,текти
857,fließen::V,მიედინება,текти
858,sich drehen::V,ტრიალებს,обертатися
859,schwanken::V,ირხევა,коливатися
860,schwingen::V,ირხევა,хитатися
861,schwingen::V,ირხევა,гойдатися
862,fallen::V,დავარდება,падати
863,brennen::V,იწვის,горіти
864,rauchen::V,ბოლავს,диміти
865,rauchen::V,აბოლებს,диміти
866,regnen::V,წვიმს,дощити
867,gefrieren::V,იყინება,змерзнути
868,tauen::V,დნება,танути
869,schmelzen::V,დნება,плавитися
870,trocknen::V,გაშრება,сохнути
871,sieden::V,დუღს,кипіти
872,faulen::V,ლპება,гнити
873,verfaulen::V,ლპება,згнити
874,reißen::V,დაიხევა,рватися
875,versinken::V,ეფლობა,тонути
876,versinken::V,ჩაიძირება,тонути
877,vergehen::V,გადის,проходити
878,erscheinen::V,გამოჩნდება,з’явитися
879,verschwinden::V,გააქრება,щезнути
880,verschwinden::V,გააქრება,зникнути
881,verschwinden::V,დაიკარგება,щезнути
882,verschwinden::V,დაიკარგება,зникнути
883,sinken::V,დაიწევს,спадати
884,abnehmen::V,შემცირდება,поменшитися
885,zunehmen::V,გასუქდება,збільшуватися
886,steigen::V,მოიმატებს,підніматися
887,wachsen::V,იზრდება,рости
888,wachsen::V,მრავლდება,рости
889,glänzen::V,ბრწყინავს,блищати
890,funkeln::V,კაშკაშებს,блискати
891,lärmen::V,ხმაურობს,шуміти
892,läuten::V,დარეკავს,дзвонити
893,klingeln::V,დარეკავს,дзвонити
894,klirren::V,დააწკარუნებს,дзвякати
895,brausen::V,ბობოქრობს,бушувати
896,rauschen::V,შრიალებს,шелестіти
897,klingen::V,ხმას გამოსცემს,лунати
898,klingen::V,ხმას გამოსცემს,звучати
899,bellen::V,უყეფს,гавкати
900,heulen::V,ღმუის,вити
901,blasen::V,დაუბერავს,дунути
902,pfeifen::V,უსტვენს,свистіти
903,schreien::V,ყვირის,кричати
904,stöhnen::V,კვნესის,стогнати
905,zittern::V,აძაგძაგებს,тремтіти
906,leben::V,ცოცხლობს,жити
907,geboren werden::V,იშვება,народитися
908,geboren werden::V,იბადება,народитися
909,atmen::V,სუნთქავს,дихати
910,trinken::V,სვამს,пити
911,trinken::V,დალევს,пити
912,essen::V,შეჭამს,їсти
913,schlucken::V,ყლაპავს,ковтати
914,müde werden::V,დაიქანცება,втомитися
915,einschlafen::V,დაიძინებს,заснути
916,schlafen::V,სძინავს,спати
917,aufwachen::V,გაიღვიძებს,прокинутися
918,aufstehen::V,ადგება,встати
919,sich erholen::V,დაისვენებს,відпочивати
920,krank werden::V,ავად გახდება,захворіти
921,krank sein::V,ავადმყოფობს,хворіти
922,schmerzen::V,სტკივა,боліти
923,husten::V,ახველებს,кашляти
924,genesen::V,მორჩება,одужати
925,genesen::V,მორჩება,видужати
926,sterben::V,კვდება,померти
927,umkommen::V,დაიღუპება,згинути
928,sich bewegen::V,იძვრის,рухатися
929,sich bewegen::V,მოძრაობს,рухатися
930,sich rühren::V,გაინძრევა,ворушитися
931,sich erheben::V,ადგება,встати
932,sich setzen::V,დაჯდება,сісти
933,hinfallen::V,დაეცემა,упасти
934,laufen::V,დადის,ходити
935,schreiten::V,აბიჯებს,крокувати
936,spazierengehen::V,დასეირნობს,гуляти
937,eilen::V,მიიჩქარის,спішити
938,sich beeilen::V,აჩქარდება,поспішати
939,sausen::V,მიქრის,мчатися
940,rennen::V,დარბის,бігати
941,springen::V,ხტის,скакати
942,springen::V,ხტის,стрибати
943,klettern::V,ძვრება,лазити
944,schaukeln::V,ქანაობს,гойдатися
945,kriechen::V,დაბობღავს,повзати
946,schwimmen::V,ცურავს,пливти
947,schwimmen::V,ცურავს,плавати
948,tauchen::V,ჩაიძირება,пірнати
949,rudern::V,ნიჩაბს უსვამს,гребти
950,rudern::V,ნიჩაბს უსვამს,веслувати
951,fahren::V,დადის,їхати
952,fahren::V,მგზავრობს,їхати
953,fliegen::V,იფრენს,літати
954,fliegen::V,გაფრინდება,літати
955,gehen::V,მიდის,іти
956,weggehen::V,წამოდის,піти
957,abfahren::V,მიემგზავრება,від’їхати
958,abfahren::V,მიემგზავრება,відправитися
959,anhalten::V,ჩერდება,зупинитися
960,hineingehen::V,შედის,входити
961,eintreten::V,შედის,увійти
962,kommen::V,მოდის,прийти
963,ankommen::V,ჩადის,прибути
964,zurückkommen::V,დაბრუნდება,повернутися
965,bleiben::V,დარჩება,залишитися
966,warten::V,ელოდება,чекати
967,erwarten::V,ელის,чекати
968,erwarten::V,დაიცდის,чекати
969,suchen::V,ეძებს,шукати
970,suchen::V,მოძებნის,шукати
971,finden::V,მიაგნებს,знайти
972,finden::V,გამოძებნის,знайти
973,versuchen::V,ცდის,випробовувати
974,versuchen::V,ცდილობს,випробовувати
975,vorbereiten::V,მოამზადებს,підготувати
976,lieben::V,უყვარს,любити
977,mögen::V,ეტრფის,любити
978,mögen::V,ეტრფის,подобатися
979,lachen::V,იცინის,сміятися
980,rühren::V,გულს აუჩუყებს,розчулити
981,weinen::V,ტირის,плакати
982,schimpfen::V,შეიგინება,лаятися
983,sich ärgern::V,გაბრაზობს,сердитися
984,sich fürchten::V,შიშობს,боятися
985,fürchten::V,ფრთხილობს,боятися
986,fliehen::V,გაიქცევა,тікати
987,flüchten::V,გაიქცევა,утекти
988,sehen::V,ხედავს,бачити
989,anschauen::V,ნახავს,поглянути
990,ansehen::V,უყურებს,дивитися на
991,hören::V,ისმენს,чути
992,zuhören::V,მოისმენს,слухати
993,probieren::V,გასინჯავს,покуштувати
994,riechen::V,ყნოსავს,нюхати
995,fühlen::V,გრძნობს,відчувати
996,scheinen::V,ეჩვენება,здаватися
997,zu sehen sein::V,მოჩანს,виднітися
998,vernehmen::V,გაიგებს,почути
999,frieren::V,იყინება,мерзнути
1000,tun::V,აკეთებს,робити
1001,können::V,შეიძლება,могти
1002,wollen::V,უნდა,хотіти
1003,anfangen::V,დაიწყებს,почати
1004,beenden::V,ამთავრებს,закінчити
1005,aufhören::V,შეწყვეტს,перестати
1006,gelingen::V,მოახერხებს,вдатися
1007,geraten::V,გამოდის,опинитися
1008,öffnen::V,გახსნის,відкрити
1009,schließen::V,ხურავს,закрити
1010,schließen::V,დაკეტავს,закрити
1011,stellen::V,დადგამს,поставити
1012,setzen::V,დასვამს,посадити
1013,legen::V,დადებს,класти
1014,berühren::V,შეახებს,чіпати
1015,berühren::V,მიაკარებს,чіпати
1016,verbinden::V,შეაერთებს,зв’язати
1017,bedecken::V,გადააფარებს,покрити
1018,aufhängen::V,დაკიდებს,повісити
1019,anzünden::V,დაანთებს,запалити
1020,anzünden::V,მოუკიდებს,запалити
1021,aufheben::V,აიღებს,підняти
1022,aufheben::V,აიყვანს,підняти
1023,zurücklassen::V,დატოვებს,залишити
1024,verlieren::V,დაკარგავს,загубити
1025,fallen lassen::V,გაუვარდება,упустити
1026,machen::V,გააკეთებს,зробити
1027,machen::V,გამოიწვევს,зробити
1028,herstellen::V,დაამზადებს,виготовити
1029,bauen::V,ააშენებს,будувати
1030,reparieren::V,შეაკეთებს,лагодити
1031,reparieren::V,გაარემონტებს,лагодити
1032,verbessern::V,გამოაკეთებს,поліпшити
1033,verbessern::V,გააუმჯობესებს,поліпшити
1034,ändern::V,შეცვლის,змінити
1035,graben::V,თხრის,копати
1036,beugen::V,ხრის,зігнути
1037,biegen::V,გაღუნავს,погнути
1038,drehen::V,ატრიალებს,вертіти
1039,wenden::V,მოაბრუნებს,повернути
1040,umdrehen::V,შეატრიალებს,перевернути
1041,heben::V,ასწევს,піднімати
1042,hochheben::V,აიყვანს,підняти
1043,ergreifen::V,სტაცებს,схопити
1044,halten::V,უჭირავს,тримати
1045,drücken::V,დააწვება,натискати
1046,schieben::V,მისწევს,пхати
1047,schieben::V,მისწევს,штовхати
1048,kratzen::V,მოფხანს,шкребти
1049,lecken::V,ლოკავს,лизати
1050,beißen::V,უკბენს,кусати
1051,abreißen::V,გლეჯს,відірвати
1052,abreißen::V,მოწყვეტს,відірвати
1053,abschneiden::V,გაჭრის,відрізати
1054,binden::V,შეკრავს,в’язати
1055,binden::V,გადააბამს,в’язати
1056,stecken::V,ჩაასობს,увіткнути
1057,brechen::V,მოიტეხს,зламати
1058,klopfen::V,აკაკუნებს,стукати
1059,hauen::V,ლეწავს,бити
1060,kleben::V,წებავს,клеїти
1061,kleben::V,დააწებებს,клеїти
1062,reiben::V,დაზელს,терти
1063,streichen::V,უსვამს,намазати
1064,schleifen::V,ლესავს,точити
1065,schneiden::V,გაჭრის,різати
1066,rütteln::V,არხევს,хитати
1067,schütteln::V,არყევს,трясти
1068,schütteln::V,ანძრევს,трясти
1069,schwenken::V,აქნევს,махати
1070,schütten::V,ღვრის,налити
1071,schütten::V,დააქცევს,налити
1072,füllen::V,გაავსებს,наповнити
1073,einwickeln::V,შეახვევს,загорнути
1074,tragen::V,მიიტანს,нести
1075,schleppen::V,მიათრევს,тягти
1076,ziehen::V,წევს,тягнути
1077,ziehen::V,ათრევს,тягнути
1078,aufbewahren::V,შეინახავს,зберігати
1079,werfen::V,ისვრის,кидати
1080,fangen::V,დაიჭერს,ловити
1081,packen::V,სტაცებს,схопити
1082,verstecken::V,მალავს,сховати
1083,teilen::V,დაყოფს,розділити
1084,schicken::V,გაგზავნის,посилати
1085,bringen::V,მოიტანს,принести
1086,hinzufügen::V,დაამატებს,додати
1087,bekommen::V,ამოიღებს,дістати
1088,erhalten::V,იღებს,одержати
1089,nehmen::V,აიღებს,взяти
1090,wählen::V,გადაარჩევს,вибрати
1091,auswählen::V,ამოარჩევს,відібрати
1092,bewahren::V,ინარჩუნებს,зберегти
1093,behindern::V,აბრკოლებს,перешкоджати
1094,behindern::V,გააძნელებს,перешкоджати
1095,verderben::V,გააფუჭებს,зіпсувати
1096,beschädigen::V,დააზიანებს,зашкодити
1097,zerbrechen::V,დაამტვრევს,розбити
1098,zerreißen::V,გახევს,розірвати
1099,zerstören::V,მოსპობს,зруйнувати
1100,zerstören::V,დაანგრევს,зруйнувати
1101,verbrennen::V,დაწვავს,спалити
1102,geben::V,აძლევს,дати
1103,reichen::V,მიაწოდებს,передати
1104,schenken::V,აჩუქებს,дарувати
1105,versprechen::V,აღუთქვამს,обіцяти
1106,wünschen::V,უსურვებს,бажати
1107,loben::V,აქებს,хвалити
1108,loben::V,ამკობს,хвалити
1109,küssen::V,აკოცებს,цілувати
1110,wiegen::V,არხევს,качати
1111,zudecken::V,გადახურავს,накрити
1112,wecken::V,გააღვიძებს,розбудити
1113,zeigen::V,დაანახვებს,показати
1114,führen::V,მიჰყავს,вести
1115,lehren::V,ასწავლის,вчити
1116,unterrichten::V,ასწავლის,викладати
1117,aufziehen::V,აღზრდის,виховати
1118,leiten::V,აწარმოებს,керувати
1119,leiten::V,ხელმძღვანელობს,керувати
1120,antreiben::V,დააჩქარებს,підганяти
1121,lassen::V,ა--ინებს,змусити
1122,einladen::V,მოიპატიჟებს,запросити
1123,vereinigen::V,შეაერთებს,об’єднати
1124,besuchen::V,სანახავად მიდის,завітати
1125,besuchen::V,სანახავად მიდის,відвідати
1126,treffen::V,შეხვდება,зустріти
1127,sich versammeln::V,შეიკრიბება,зібратися
1128,spielen::V,ეთამაშება,грати
1129,singen::V,მღერის,співати
1130,tanzen::V,ცეკვავს,танцювати
1131,sich trennen::V,მოშორდება,розлучитися
1132,verlassen::V,მიატოვებს,покинути
1133,retten::V,იხსნის,врятувати
1134,retten::V,გადაარჩენს,врятувати
1135,bewachen::V,დარაჯობს,охороняти
1136,bewachen::V,უთვალთვალებს,охороняти
1137,schützen::V,დაიფარავს,уберігати
1138,verteidigen::V,დაიცავს,захистити
1139,sich schlagen::V,იჩხუბებს,битися
1140,sich schlagen::V,იჩხუბებს,дратися
1141,schießen::V,ისვრის,стріляти
1142,siegen::V,გაიმარჯვებს,перемогти
1143,ärgern::V,აჯავრებს,сердити
1144,schlagen::V,ცემს,ударити
1145,treten::V,პანღურს ამოჰკრავს,штовхати
1146,stechen::V,სჩხვლეტს,вколоти
1147,stoßen::V,დაეჯახება,штовхнути
1148,stehlen::V,ქურდობს,украсти
1149,stehlen::V,მოიპარავს,украсти
1150,stören::V,შეაწუხებს,перешкодити
1151,belästigen::V,მობეზრდება,докучати
1152,verbergen::V,დამალავს,сховати
1153,täuschen::V,შეცდებს,обдурити
1154,betrügen::V,მოატყუებს,зшахраювати
1155,töten::V,მოკლავს,убити
1156,wohnen::V,ცხოვრობს,жити
1157,wohnen::V,ცხოვრობს,мешкати
1158,wohnen::V,ბინადრობს,жити
1159,wohnen::V,ბინადრობს,мешкати
1160,arbeiten::V,მუშაობს,працювати
1161,sammeln::V,შეკრებს,зібрати
1162,pflücken::V,კრეფს,зривати
1163,jagen::V,ნადირობს,полювати
1164,fischen::V,თევზაობს,рибалити
1165,fassen::V,დააჭერს,піймати
1166,hüten::V,მწყემსავს,пасти
1167,treiben::V,მიერეკება,гнати
1168,anbinden::V,მიაბამს,прив’язати
1169,füttern::V,აჭმევს,годувати
1170,füttern::V,აჭმევს,харчувати
1171,melken::V,წველის,доїти
1172,hacken::V,კეპავს,рубати
1173,gießen::V,რწყავს,полити
1174,reifen::V,მწიფდება,дозріти
1175,zubereiten::V,მოამზადებს,зготовити
1176,zubereiten::V,მოამზადებს,приготувати
1177,kochen::V,მოხარშავს,варити
1178,kochen::V,მოხარშავს,готувати
1179,backen::V,გამოაცხობს,пекти
1180,braten::V,შეწვავს,смажити
1181,umrühren::V,შეურევს,переміщати
1182,umrühren::V,გათქვეფს,переміщати
1183,stricken::V,ქსოვს,в’язати
1184,nähen::V,გაკერავს,шити
1185,färben::V,შეღებავს,пофарбувати
1186,reinigen::V,გაწმენდს,очистити
1187,reinigen::V,გასუფთავებს,очистити
1188,waschen::V,გარეცხავს,мити
1189,abwischen::V,წაშლის,витерти
1190,spülen::V,გაავლებს,полоскати
1191,fegen::V,დაბლანდავს,підмітати
1192,kehren::V,დაგვის,мести
1193,baden::V,ბანაობს,купатися
1194,sich waschen::V,იბანება,митися
1195,ausziehen::V,გაიხდის,зняти
1196,anziehen::V,ჩაიცვამს,надіти
1197,sich anziehen::V,ჩაიცვამს,одягтися
1198,sich anziehen::V,ჩაიცვამს,одягнутися
1199,kämmen::V,დავარცხნის,зачесати
1200,schmücken::V,მორთავს,оздобити
1201,sagen::V,იტყვის,сказати
1202,sprechen::V,ლაპარაკობს,говорити
1203,reden::V,საუბრობს,розмовляти
1204,sich unterhalten::V,ბაასობს,бесідувати
1205,sich unterhalten::V,მუსაიფობს,бесідувати
1206,fragen::V,ჰკითხავს,запитати
1207,bitten::V,სთხოვს,просити
1208,erzählen::V,მოუთხრობს,розповісти
1209,mitteilen::V,აუწყებს,повідомити
1210,mitteilen::V,აცნობებს,повідомити
1211,nennen::V,უწოდებს,назвати
1212,rufen::V,დაუძახებს,кликати
1213,prahlen::V,ტრაბახობს,хвалитися
1214,übersetzen::V,გადათარგმნის,перекласти
1215,denken::V,ფიქრობს,думати
1216,denken::V,ფიქრობს,мислити
1217,denken::V,აზროვნებს,думати
1218,denken::V,აზროვნებს,мислити
1219,glauben::V,სჯერა,вірити
1220,bemerken::V,შენიშვნავს,помітити
1221,erkennen::V,გამოიცნობს,пізнати
1222,begreifen::V,გაიგებს,осягнути
1223,verstehen::V,გაიგონებს,почути
1224,lernen::V,ისწავლის,навчатися
1225,wissen::V,ეცოდინება,знати
1226,sich erinnern an::V,მოიგონებს,пам’ятати
1227,sich erinnern an::V,გაიხსენებს,пам’ятати
1228,vergessen::V,ივიწყებს,забути
1229,messen::V,ზომავს,міряти
1230,zählen::V,ითვლის,лічити
1231,rechnen::V,გაიანგარიშებს,рахувати
1232,lesen::V,კითხულობს,читати
1233,malen::V,ხატავს,малювати
1234,zeichnen::V,ხაზავს,рисувати
1235,schreiben::V,დაწერს,писати
1236,besitzen::V,ექნება,мати
1237,kaufen::V,ყიდულობს,купити
1238,verkaufen::V,გაყიდის,продати
1239,bezahlen::V,გადაიხდის,заплатити
1240,zahlen::V,გადაიხდის,платити
1241,beherrschen::V,ფლობს,володіти
1242,ertragen::V,მოითმენს,витерпіти
