,Concept_ID,hu,fi
829,einmal::ADV,egyszer,kerran
830,manchmal::ADV,néha,joskus
831,manchmal::ADV,olykor,joskus
832,oft::ADV,sokszor,usein
833,immer::ADV,mindig,aina
834,niemals::ADV,sohasem,ei koskaan
835,hier::ADV,itt,tässä
836,hier::ADV,itt,täällä
837,hierhin::ADV,erre,tähän
838,von hier::ADV,innen,tästä
839,von hier::ADV,innen,täältä
840,dort::ADV,ott,siinä
841,dort::ADV,ott,siellä
842,dorthin::ADV,oda,sinne
843,dorthin::ADV,oda,tuonne
844,geradeaus::ADV,egyenesen,suoraan
845,vorwärts::ADV,előre,eteenpäin
846,rückwärts::ADV,hátrafelé,taaksepäin
847,zurück::ADV,hátra,takaisin
848,zurück::ADV,vissza,takaisin
849,unten::ADV,alul,alhaalla
850,hinab::ADV,le,alas
851,hinab::ADV,lefelé,alas
852,oben::ADV,fenn,ylhäällä
853,oben::ADV,felül,ylhäällä
854,hinauf::ADV,fel,ylös
855,hinauf::ADV,felfelé,ylös
856,überall::ADV,mindenütt,kaikkialla
857,nicht::ADV,nem,ei
858,ein wenig::ADV,egy kicsit,vähän
859,kaum::ADV,alig,tuskin
860,sehr::ADV,nagyon,kovin
861,sehr::ADV,nagyon,oikein
862,so::ADV,úgy,näin
863,noch::ADV,még,vielä
864,nur::ADV,csak,vain
865,nur::ADV,csak,ainoastaan
866,nur::ADV,csupán,vain
867,nur::ADV,csupán,ainoastaan
868,schon::ADV,már,jo
869,wieder::ADV,ismét,taas
870,wieder::ADV,ismét,jälleen
871,wieder::ADV,megint,taas
872,wieder::ADV,megint,jälleen
873,vergebens::ADV,hiába,turhaan
874,vor::PRP,előtt,edessä
875,hinter::PRP,mögött,takana
876,unter::PRP,alatt,alla
877,durch::PRP,át,läpi
878,durch::PRP,át,kautta
879,durch::PRP,keresztül,läpi
880,durch::PRP,keresztül,kautta
881,neben::PRP,mellett,vieressä
882,zwischen::PRP,között,välillä
883,wegen::PRP,miatt,takia
884,wegen::PRP,miatt,vuoksi
885,wegen::PRP,végett,takia
886,wegen::PRP,végett,vuoksi
887,dies::PRN,ez,tämä
888,das::PRN,az,se
889,alles::PRN,minden,kaikki
890,ich::PRN,én,minä
891,du::PRN,te,sinä
892,er::PRN,ő,hän
893,wir::PRN,mi,me
894,ihr::PRN,ti,te
895,sie::PRN,ők,he
896,was::FPRN,mi,mikä
897,wer::FPRN,ki,ken
898,wer::FPRN,ki,kuka
899,wo::FADV,hol,missä
900,wohin::FADV,hova,mihin
901,wie::FADV,hogy,miten
902,wie::FADV,hogy,kuinka
903,wie::FADV,hogyan,miten
904,wie::FADV,hogyan,kuinka
905,warum::FADV,miért,miksi
906,wieviel::FNUM,hány,paljonko
907,wieviel::FNUM,hány,kuinka paljon
908,wieviel::FNUM,mennyi,paljonko
909,wieviel::FNUM,mennyi,kuinka paljon
910,eins::NUM,egy,yksi
911,zwei::NUM,kettő,kaksi
912,drei::NUM,három,kolme
913,vier::NUM,négy,neljä
914,fünf::NUM,öt,viisi
915,sechs::NUM,hat,kuusi
916,sieben::NUM,hét,seitsemän
917,acht::NUM,nyolc,kahdeksan
918,neun::NUM,kilenc,yhdeksän
919,zehn::NUM,tíz,kymmenen
920,elf::NUM,tizenegy,yksitoista
921,zwölf::NUM,tizenkettő,kaksitoista
922,zwanzig::NUM,húsz,kaksikymmentä
923,dreißig::NUM,harminc,kolmekymmentä
924,vierzig::NUM,negyven,neljäkymmentä
925,fünfzig::NUM,ötven,viisikymmentä
926,sechzig::NUM,hatvan,kuusikymmentä
927,siebzig::NUM,hetven,seitsemänkymmentä
928,achtzig::NUM,nyolcvan,kahdeksankymmentä
929,neunzig::NUM,kilencven,yhdeksänkymmentä
930,hundert::NUM,száz,sata
931,tausend::NUM,ezer,tuhat
932,und::CNJ,és,ja
933,und::CNJ,meg,ja
934,oder::CNJ,vagy,tai
935,stehen::V,áll,seisoa
936,sitzen::V,ül,istua
937,liegen::V,fekszik,maata
938,hängen::V,függ,riippua
939,werden::V,lesz,tulla
940,werden::V,lesz,joutua
941,passieren::V,történik,sattua
942,passieren::V,történik,tapahtua
943,beginnen::V,kezdődik,alkaa
944,enden::V,végződik,loppua
945,enden::V,végződik,päättyä
946,enden::V,befejeződik,loppua
947,enden::V,befejeződik,päättyä
948,wechseln::V,változik,vaihtua
949,wechseln::V,változik,vaihdella
950,aufgehen[Sonne]::V,kel,nousta
951,untergehen[Sonne]::V,lemegy,laskea
952,scheinen[Sonne]::V,süt,paistaa
953,donnern::V,dörög,jyristä
954,wehen::V,fúj,tuulla
955,wehen::V,fúj,puhaltaa
956,strömen::V,áramlik,virrata
957,fließen::V,folyik,valua
958,fließen::V,folyik,juosta
959,sich drehen::V,forog,pyöriä
960,schwanken::V,inog,horjua
961,schwanken::V,ingadozik,horjua
962,schwingen::V,leng,heilua
963,schwingen::V,leng,värähdellä
964,fallen::V,esik,pudota
965,fallen::V,esik,langeta
966,brennen::V,ég,palaa
967,rauchen::V,füstöl,savuta
968,regnen::V,esik,sataa
969,gefrieren::V,megfagy,jäätyä
970,tauen::V,olvad,sulaa
971,schmelzen::V,olvad,sulaa
972,schmelzen::V,elolvad,sulaa
973,trocknen::V,szárad,kuivua
974,sieden::V,forr,kiehua
975,faulen::V,rothad,mädätä
976,verfaulen::V,elrothad,mädätä
977,verfaulen::V,elrothad,mädäntyä
978,verfaulen::V,megrothad,mädätä
979,verfaulen::V,megrothad,mädäntyä
980,reißen::V,szakad,revetä
981,versinken::V,süllyed,upota
982,versinken::V,süllyed,vajota
983,versinken::V,elsüllyed,upota
984,versinken::V,elsüllyed,vajota
985,vergehen::V,múlik,kulua
986,vergehen::V,elmúlik,kulua
987,erscheinen::V,feltűnik,ilmestyä
988,erscheinen::V,megjelenik,ilmestyä
989,verschwinden::V,letűnik,kadota
990,sinken::V,süllyed,vajota
991,abnehmen::V,apad,vähetä
992,abnehmen::V,csökken,vähetä
993,zunehmen::V,növekszik,kasvaa
994,zunehmen::V,növekszik,lisääntyä
995,zunehmen::V,gyarapszik,kasvaa
996,zunehmen::V,gyarapszik,lisääntyä
997,steigen::V,emelkedik,nousta
998,wachsen::V,nő,kasvaa
999,wachsen::V,terem,kasvaa
1000,wachsen::V,növekszik,kasvaa
1001,glänzen::V,ragyog,kiiltää
1002,glänzen::V,fénylik,kiiltää
1003,funkeln::V,csillog,kipinöidä
1004,funkeln::V,tündöklik,kipinöidä
1005,lärmen::V,lármázik,meluta
1006,läuten::V,cseng,soida
1007,klingeln::V,csenget,soida
1008,klirren::V,csörömpöl,kalista
1009,brausen::V,zúg,kohista
1010,brausen::V,morajlik,kohista
1011,rauschen::V,zúg,kohista
1012,klingen::V,hangzik,soida
1013,bellen::V,ugat,haukkua
1014,heulen::V,bőg,ulvoa
1015,heulen::V,üvölt,ulvoa
1016,blasen::V,fúj,puhaltaa
1017,pfeifen::V,fütyül,viheltää
1018,schreien::V,kiált,kirkua
1019,schreien::V,kiabál,kirkua
1020,stöhnen::V,nyög,voihkia
1021,zittern::V,remeg,vapista
1022,zittern::V,reszket,vapista
1023,leben::V,él,elää
1024,geboren werden::V,születik,syntyä
1025,atmen::V,lélegzik,hengittää
1026,trinken::V,iszik,juoda
1027,essen::V,eszik,syödä
1028,schlucken::V,nyel,niellä
1029,müde werden::V,elfárad,uupua
1030,müde werden::V,kifárad,uupua
1031,einschlafen::V,elalszik,uinahtaa
1032,schlafen::V,alszik,maata
1033,schlafen::V,alszik,nukkua
1034,aufwachen::V,felébred,herätä
1035,aufstehen::V,felkel,nousta
1036,aufstehen::V,felkel,nousta ylös
1037,sich erholen::V,pihen,levätä
1038,krank werden::V,megbetegedik,sairastua
1039,krank werden::V,belebetegszik,sairastua
1040,krank sein::V,betegeskedik,potea
1041,krank sein::V,betegeskedik,sairastaa
1042,schmerzen::V,fáj,särkeä
1043,schmerzen::V,fáj,kivistää
1044,husten::V,köhög,yskiä
1045,genesen::V,meggyógyul,toipua
1046,sterben::V,hal,kuolla
1047,umkommen::V,elpusztul,saada surmansa
1048,umkommen::V,elpusztul,kuolla
1049,sich bewegen::V,mozog,liikkua
1050,sich rühren::V,mozdul,liikahtaa
1051,sich erheben::V,feláll,nousta
1052,sich erheben::V,felemelkedik,nousta
1053,sich setzen::V,ül,istuutua
1054,sich setzen::V,leül,istuutua
1055,hinfallen::V,bukik,kaatua
1056,hinfallen::V,elesik,kaatua
1057,laufen::V,jár,kävellä
1058,schreiten::V,lép,astua
1059,schreiten::V,lép,astella
1060,spazierengehen::V,sétál,kävellä
1061,eilen::V,siet,kiirehtiä
1062,sich beeilen::V,siet,kiirehtiä
1063,sich beeilen::V,siet,olla kiireissään
1064,sausen::V,robog,rynnätä
1065,sausen::V,robog,viilettää
1066,rennen::V,fut,juosta
1067,rennen::V,szalad,juosta
1068,springen::V,ugrik,hypätä
1069,klettern::V,kúszik,kiivetä
1070,schaukeln::V,hintázik,kiikkua
1071,kriechen::V,kúszik,ryömiä
1072,schwimmen::V,úszik,uida
1073,tauchen::V,merül,sukeltaa
1074,rudern::V,evez,soutaa
1075,fahren::V,jár,ajaa
1076,fahren::V,jár,kulkea
1077,fahren::V,megy,ajaa
1078,fahren::V,megy,kulkea
1079,fahren::V,utazik,ajaa
1080,fahren::V,utazik,kulkea
1081,fliegen::V,száll,lentää
1082,gehen::V,megy,käydä
1083,weggehen::V,elmegy,lähteä
1084,weggehen::V,elmegy,poistua
1085,abfahren::V,indul,lähteä
1086,anhalten::V,megáll,pysähtyä
1087,anhalten::V,megáll,seisahtua
1088,hineingehen::V,bemegy,mennä sisään
1089,eintreten::V,belép,astua sisään
1090,kommen::V,jön,tulla
1091,ankommen::V,érkezik,saapua
1092,ankommen::V,megérkezik,saapua
1093,zurückkommen::V,visszajön,palata
1094,bleiben::V,marad,jäädä
1095,bleiben::V,marad,viipyä
1096,bleiben::V,megmarad,jäädä
1097,bleiben::V,megmarad,viipyä
1098,warten::V,vár,odottaa
1099,warten::V,várakozik,odottaa
1100,erwarten::V,vár,odottaa
1101,erwarten::V,megvár,odottaa
1102,suchen::V,kutat,etsiä
1103,finden::V,talál,löytää
1104,versuchen::V,megpróbál,yrittää
1105,versuchen::V,megkísérel,yrittää
1106,vorbereiten::V,előkészít,valmistaa
1107,lieben::V,szeret,pitää
1108,lieben::V,szeret,rakastaa
1109,mögen::V,szeret,pitää
1110,mögen::V,szeret,tykätä
1111,lachen::V,nevet,nauraa
1112,rühren::V,mozdít,liikuttaa
1113,weinen::V,sír,itkeä
1114,schimpfen::V,szid,haukkua
1115,schimpfen::V,szitkozódik,haukkua
1116,sich ärgern::V,mérgelődik,suuttua
1117,sich ärgern::V,bosszankodik,suuttua
1118,sich fürchten::V,fél,pelätä
1119,sich fürchten::V,retteg,pelätä
1120,fürchten::V,fél,pelätä
1121,fliehen::V,menekül,paeta
1122,flüchten::V,elmenekül,paeta
1123,sehen::V,néz,nähdä
1124,anschauen::V,megnéz,katsoa
1125,ansehen::V,néz,katsoa
1126,ansehen::V,ránéz,katsoa
1127,ansehen::V,megnéz,katsoa
1128,hören::V,hall,kuulla
1129,zuhören::V,hallgat,kuunnella
1130,zuhören::V,meghallgat,kuunnella
1131,probieren::V,kóstol,maistaa
1132,probieren::V,megkóstol,maistaa
1133,riechen::V,szagol,haistaa
1134,fühlen::V,érez,tuntea
1135,scheinen::V,tűnik,tuntua
1136,scheinen::V,látszik,tuntua
1137,zu sehen sein::V,mutatkozik,näkyä
1138,vernehmen::V,hall,kuulla
1139,frieren::V,fázik,palella
1140,tun::V,csinál,tehdä
1141,tun::V,cselekszik,tehdä
1142,können::V,tud,osata
1143,wollen::V,akar,tahtoa
1144,anfangen::V,kezd,ruveta
1145,anfangen::V,kezd,aloittaa
1146,beenden::V,befejez,lopettaa
1147,aufhören::V,megszűnik,loppua
1148,gelingen::V,sikerül,onnistua
1149,geraten::V,kerül,sujua
1150,geraten::V,kerül,joutua
1151,geraten::V,jut,sujua
1152,geraten::V,jut,joutua
1153,öffnen::V,nyit,avata
1154,öffnen::V,nyit,aukaista
1155,öffnen::V,kinyit,avata
1156,öffnen::V,kinyit,aukaista
1157,schließen::V,csuk,sulkea
1158,schließen::V,becsuk,sulkea
1159,stellen::V,állít,panna
1160,stellen::V,állít,asettaa
1161,stellen::V,helyez,panna
1162,stellen::V,helyez,asettaa
1163,setzen::V,ültet,panna
1164,setzen::V,ültet,istuttaa
1165,setzen::V,helyez,panna
1166,setzen::V,helyez,istuttaa
1167,legen::V,tesz,panna
1168,legen::V,tesz,asettaa
1169,legen::V,fektet,panna
1170,legen::V,fektet,asettaa
1171,berühren::V,érint,koskea
1172,berühren::V,érint,koskettaa
1173,verbinden::V,beköt,liittää
1174,verbinden::V,beköt,yhdistää
1175,verbinden::V,összeköt,liittää
1176,verbinden::V,összeköt,yhdistää
1177,bedecken::V,betakar,kattaa
1178,bedecken::V,betakar,peittää
1179,bedecken::V,beborít,kattaa
1180,bedecken::V,beborít,peittää
1181,aufhängen::V,felakaszt,ripustaa
1182,anzünden::V,gyújt,sytyttää
1183,anzünden::V,meggyújt,sytyttää
1184,aufheben::V,felemel,ylös nostaa
1185,aufheben::V,felemel,nostaa
1186,zurücklassen::V,hátrahagy,jättää
1187,verlieren::V,veszít,kadottaa
1188,verlieren::V,elveszít,kadottaa
1189,fallen lassen::V,elejt,pudottaa
1190,machen::V,tesz,tehdä
1191,machen::V,csinál,tehdä
1192,herstellen::V,gyárt,tuottaa
1193,herstellen::V,gyárt,valmistaa
1194,herstellen::V,előállít,tuottaa
1195,herstellen::V,előállít,valmistaa
1196,bauen::V,épít,rakentaa
1197,reparieren::V,javít,korjata
1198,reparieren::V,kijavít,korjata
1199,reparieren::V,megjavít,korjata
1200,verbessern::V,megjavít,parantaa
1201,ändern::V,változtat,muuttaa
1202,ändern::V,megváltoztat,muuttaa
1203,graben::V,ás,kaivaa
1204,beugen::V,meghajt,taivuttaa
1205,biegen::V,hajlít,taivuttaa
1206,drehen::V,forgat,kääntää
1207,wenden::V,fordít,kääntää
1208,wenden::V,megfordít,kääntää
1209,umdrehen::V,megfordít,kääntää
1210,umdrehen::V,megforgat,kääntää
1211,heben::V,emel,nostaa
1212,heben::V,emel,kohottaa
1213,hochheben::V,felemel,nostaa
1214,ergreifen::V,megfog,tarttua
1215,halten::V,tart,pitää
1216,drücken::V,nyom,painaa
1217,drücken::V,nyom,puristaa
1218,drücken::V,megnyom,painaa
1219,drücken::V,megnyom,puristaa
1220,schieben::V,tol,työntää
1221,kratzen::V,vakar,raapia
1222,lecken::V,nyal,nuolla
1223,beißen::V,harap,purra
1224,abreißen::V,letép,repiä
1225,abschneiden::V,levág,leikata poikki
1226,abschneiden::V,levág,leikata
1227,binden::V,köt,sitoa
1228,binden::V,kötöz,sitoa
1229,stecken::V,dug,pistää
1230,brechen::V,tör,murtaa
1231,brechen::V,eltör,murtaa
1232,klopfen::V,kopogtat,koputtaa
1233,klopfen::V,kopogtat,kolkuttaa
1234,hauen::V,vág,lyödä
1235,hauen::V,levág,lyödä
1236,kleben::V,tapaszt,liimata
1237,reiben::V,dörzsöl,hieroa
1238,reiben::V,dörzsöl,hangata
1239,reiben::V,súrol,hieroa
1240,reiben::V,súrol,hangata
1241,streichen::V,simít,sivellä
1242,schleifen::V,fen,hioa
1243,schleifen::V,csiszol,hioa
1244,schleifen::V,köszörül,hioa
1245,schneiden::V,vág,leikata
1246,schneiden::V,szel,leikata
1247,schneiden::V,metsz,leikata
1248,rütteln::V,ráz,ravistaa
1249,schütteln::V,ráz,pudistaa
1250,schütteln::V,megráz,pudistaa
1251,schwenken::V,lóbál,heiluttaa
1252,schwenken::V,lobogtat,heiluttaa
1253,schütten::V,önt,kaataa
1254,füllen::V,tölt,täyttää
1255,füllen::V,megtölt,täyttää
1256,einwickeln::V,becsavar,kääriä
1257,tragen::V,hord,kantaa
1258,schleppen::V,vonszol,raahata
1259,ziehen::V,húz,vetää
1260,aufbewahren::V,megőriz,säilyttää
1261,werfen::V,dob,viskata
1262,werfen::V,hajít,viskata
1263,fangen::V,fog,napata
1264,fangen::V,fog,ottaa kiinni
1265,packen::V,megragad,tarttua
1266,verstecken::V,eldug,kätkeä
1267,verstecken::V,eldug,piilottaa
1268,verstecken::V,elrejt,kätkeä
1269,verstecken::V,elrejt,piilottaa
1270,teilen::V,oszt,jakaa
1271,teilen::V,megoszt,jakaa
1272,schicken::V,küld,lähettää
1273,bringen::V,hoz,viedä
1274,bringen::V,visz,viedä
1275,hinzufügen::V,hozzáad,lisätä
1276,bekommen::V,kap,saada
1277,bekommen::V,megkap,saada
1278,erhalten::V,kap,saada
1279,erhalten::V,megkap,saada
1280,nehmen::V,vesz,ottaa
1281,wählen::V,választ,valita
1282,auswählen::V,kiválaszt,valikoida
1283,bewahren::V,megtart,säilyttää
1284,behindern::V,akadályoz,estää
1285,behindern::V,gátol,estää
1286,verderben::V,elront,pilata
1287,verderben::V,elront,turmella
1288,beschädigen::V,rongál,vioittaa
1289,beschädigen::V,rongál,vahingoittaa
1290,zerbrechen::V,eltör,rikkoa
1291,zerbrechen::V,széttör,rikkoa
1292,zerbrechen::V,kettétör,rikkoa
1293,zerreißen::V,eltép,repiä rikki
1294,zerreißen::V,eltép,repiä palasiksi
1295,zerreißen::V,széttép,repiä rikki
1296,zerreißen::V,széttép,repiä palasiksi
1297,zerstören::V,elpusztít,hävittää
1298,verbrennen::V,éget,polttaa
1299,verbrennen::V,eléget,polttaa
1300,geben::V,ad,antaa
1301,reichen::V,nyújt,ojentaa
1302,schenken::V,ajándékoz,lahjoittaa
1303,versprechen::V,ígér,luvata
1304,wünschen::V,kíván,toivottaa
1305,loben::V,dicsér,ylistää
1306,küssen::V,csókol,suudella
1307,wiegen::V,ringat,tuudittaa
1308,wiegen::V,ringat,keinuttaa
1309,zudecken::V,betakar,peittää
1310,wecken::V,kelt,herättää
1311,wecken::V,ébreszt,herättää
1312,zeigen::V,mutat,näyttää
1313,zeigen::V,mutat,osoittaa
1314,führen::V,visz,johdattaa
1315,führen::V,vezet,johdattaa
1316,lehren::V,tanít,opettaa
1317,unterrichten::V,tanít,opettaa
1318,aufziehen::V,felnevel,kasvattaa
1319,leiten::V,vezet,johtaa
1320,leiten::V,vezérel,johtaa
1321,antreiben::V,hajt,hoputtaa
1322,lassen::V,-tat,antaa
1323,lassen::V,-at,antaa
1324,einladen::V,meghív,kutsua
1325,vereinigen::V,egyesít,yhdistää
1326,besuchen::V,látogat,vierailla
1327,treffen::V,talál,tavata
1328,sich versammeln::V,gyülekezik,kokoontua
1329,sich versammeln::V,összegyűlik,kokoontua
1330,spielen::V,játszik,pelata
1331,spielen::V,játszik,leikkiä
1332,singen::V,énekel,laulaa
1333,tanzen::V,táncol,tanssia
1334,sich trennen::V,elválik,erota
1335,verlassen::V,elhagy,jättää
1336,retten::V,ment,pelastaa
1337,bewachen::V,őriz,vartioida
1338,schützen::V,óv,suojella
1339,schützen::V,véd,suojella
1340,verteidigen::V,véd,puolustaa
1341,sich schlagen::V,verekszik,tapella
1342,schießen::V,lő,ampua
1343,siegen::V,győz,voittaa
1344,ärgern::V,bosszant,ärsyttää
1345,schlagen::V,üt,lyödä
1346,schlagen::V,ver,lyödä
1347,treten::V,rúg,potkaista
1348,stechen::V,döf,pistää
1349,stechen::V,szúr,pistää
1350,stoßen::V,lök,sysätä
1351,stoßen::V,lök,työntää
1352,stehlen::V,lop,varastaa
1353,stören::V,zavar,häiritä
1354,belästigen::V,zaklat,häiritä
1355,verbergen::V,rejt,kätkeä
1356,verbergen::V,elrejt,kätkeä
1357,täuschen::V,megtéveszt,harhauttaa
1358,betrügen::V,csal,pettää
1359,betrügen::V,csal,petkuttaa
1360,töten::V,öl,tappaa
1361,wohnen::V,lakik,asua
1362,arbeiten::V,dolgozik,tehdä työtä
1363,arbeiten::V,dolgozik,työskennellä
1364,sammeln::V,szed,koota
1365,sammeln::V,szed,kerätä
1366,sammeln::V,gyűjt,koota
1367,sammeln::V,gyűjt,kerätä
1368,pflücken::V,szed,poimia
1369,jagen::V,vadászik,metsästää
1370,fischen::V,halászik,kalastaa
1371,fassen::V,fog,pyydystää
1372,fassen::V,fog,saalistaa
1373,hüten::V,őriz,paimentaa
1374,hüten::V,legeltet,paimentaa
1375,treiben::V,hajt,ajaa
1376,anbinden::V,köt,kytkeä
1377,füttern::V,etet,ruokkia
1378,melken::V,fej,lypsää
1379,hacken::V,vág,hakata
1380,gießen::V,öntöz,kastella
1381,reifen::V,érik,kypsyä
1382,zubereiten::V,elkészít,valmistaa
1383,kochen::V,főz,keittää
1384,backen::V,süt,leipoa
1385,braten::V,süt,paistaa
1386,umrühren::V,megkever,hämmentää
1387,stricken::V,köt,kutoa
1388,stricken::V,köt,neuloa
1389,nähen::V,varr,ommella
1390,färben::V,fest,värjätä
1391,färben::V,fest,värittää
1392,reinigen::V,tisztít,puhdistaa
1393,waschen::V,mos,pestä
1394,abwischen::V,letöröl,pyyhkiä
1395,spülen::V,mosogat,huuhtoa
1396,fegen::V,söpör,pyyhkäistä
1397,kehren::V,söpör,lakaista
1398,baden::V,fürdik,kylpeä
1399,sich waschen::V,mosdik,peseytyä
1400,sich waschen::V,mosakszik,peseytyä
1401,ausziehen::V,levesz,riisua
1402,anziehen::V,felölt,pukea ylleen
1403,anziehen::V,felvesz,pukea ylleen
1404,sich anziehen::V,öltözik,pukeutua
1405,sich anziehen::V,felöltözik,pukeutua
1406,kämmen::V,fésül,kammata
1407,schmücken::V,díszít,koristaa
1408,schmücken::V,díszít,kaunistaa
1409,sagen::V,mond,sanoa
1410,sprechen::V,beszél,puhua
1411,reden::V,beszél,keskustella
1412,sich unterhalten::V,beszélget,jutella
1413,fragen::V,kérdez,kysyä
1414,bitten::V,kér,pyytää
1415,erzählen::V,mesél,kertoa
1416,erzählen::V,elbeszél,kertoa
1417,mitteilen::V,közöl,ilmoittaa
1418,nennen::V,hív,kutsua
1419,nennen::V,hív,nimittää
1420,nennen::V,nevez,kutsua
1421,nennen::V,nevez,nimittää
1422,rufen::V,hív,kutsua
1423,prahlen::V,dicsekszik,kerskailla
1424,übersetzen::V,fordít,kääntää
1425,denken::V,gondol,miettiä
1426,denken::V,gondol,ajatella
1427,glauben::V,hisz,uskoa
1428,bemerken::V,észrevesz,huomata
1429,erkennen::V,ráismer,tunnistaa
1430,erkennen::V,felismer,tunnistaa
1431,begreifen::V,felfog,ymmärtää
1432,verstehen::V,ért,ymmärtää
1433,verstehen::V,megért,ymmärtää
1434,lernen::V,tanul,oppia
1435,lernen::V,megtanul,oppia
1436,wissen::V,tud,tietää
1437,sich erinnern an::V,emlékszik,muistaa
1438,vergessen::V,felejt,unohtaa
1439,vergessen::V,elfelejt,unohtaa
1440,messen::V,mér,mitata
1441,messen::V,megmér,mitata
1442,zählen::V,számol,laskea
1443,zählen::V,megszámol,laskea
1444,rechnen::V,számít,laskea
1445,lesen::V,olvas,lukea
1446,malen::V,fest,maalata
1447,zeichnen::V,rajzol,piirtää
1448,zeichnen::V,rajzol,piirustaa
1449,schreiben::V,ír,kirjoittaa
1450,besitzen::V,birtokol,omistaa
1451,kaufen::V,vesz,ostaa
1452,kaufen::V,megvesz,ostaa
1453,verkaufen::V,elad,myydä
1454,bezahlen::V,fizet,maksaa
1455,bezahlen::V,kifizet,maksaa
1456,zahlen::V,fizet,maksaa
1457,zahlen::V,megfizet,maksaa
1458,beherrschen::V,ural,hallita
1459,ertragen::V,elbír,kestää
1460,ertragen::V,elvisel,kestää
