,Concept_ID,cv,se
3944,Mittwoch::N,юн кун,gaskavahkku
3945,Mittwoch::N,юн кун,koskokko
3946,Mittwoch::N,юн кун,seärad
3947,Mittwoch::N,юн кун,ся̄рэдт
3948,Donnerstag::N,кӗҫнерни кун,duarsta
3949,Donnerstag::N,кӗҫнерни кун,duorastahka
3950,Donnerstag::N,кӗҫнерни кун,duorastat
3951,Donnerstag::N,кӗҫнерни кун,turâstâh
3952,Donnerstag::N,кӗҫнерни кун,neljdpei´vv
3953,Donnerstag::N,кӗҫнерни кун,ня̄льянтпе̄ййв
3954,Freitag::N,эрне кун,bearjadahke
3955,Freitag::N,эрне кун,bierjjedahka
3956,Freitag::N,эрне кун,bearjadat
3957,Freitag::N,эрне кун,perjâdâh
3958,Freitag::N,эрне кун,piâtnâc
3959,Freitag::N,эрне кун,пе̄тнэц
3960,Samstag::N,шӑмат кун,laavvadahke
3961,Samstag::N,шӑмат кун,lávvodahka
3962,Samstag::N,шӑмат кун,lávvordat
3963,Samstag::N,шӑмат кун,láṿárdâh
3964,Samstag::N,шӑмат кун,sue´vet
3965,Samstag::N,шӑмат кун,сӯветҍ
3966,Sonntag::N,вырсарни кун,aejlege
3967,Sonntag::N,вырсарни кун,sådnåbiejvve
3968,Sonntag::N,вырсарни кун,ájllek
3969,Sonntag::N,вырсарни кун,sotnabeaivi
3970,Sonntag::N,вырсарни кун,pasepeivi
3971,Sonntag::N,вырсарни кун,pâ´sspei´vv
3972,Sonntag::N,вырсарни кун,па̄ссьпе̄ййв
3973,groß::A,пысӑк,stoere
3974,groß::A,пысӑк,stuorra
3975,groß::A,пысӑк,stuoris
3976,groß::A,пысӑк,stye'res
3977,groß::A,пысӑк,šurr
3978,groß::A,пысӑк,шӯрр
3979,groß::A,пысӑк,о̄а̄йхьк
3980,klein::A,пӗчӗк,onne
3981,klein::A,пӗчӗк,smaave
3982,klein::A,пӗчӗк,unne
3983,klein::A,пӗчӗк,uhttse
3984,klein::A,пӗчӗк,unni
3985,klein::A,пӗчӗк,uhcci
3986,klein::A,пӗчӗк,ucce
3987,klein::A,пӗчӗк,u´cc
3988,klein::A,пӗчӗк,siõmm
3989,klein::A,пӗчӗк,smaavâs
3990,klein::A,пӗчӗк,уцць
3991,klein::A,пӗчӗк,уцхенч
3992,lang::A,вӑрӑм,guhkies
3993,lang::A,вӑрӑм,guhkke
3994,lang::A,вӑрӑм,guhkki
3995,lang::A,вӑрӑм,kukke
3996,lang::A,вӑрӑм,ku´ǩǩ
3997,lang::A,вӑрӑм,куххьк
3998,kurz::A,кӗске,åenehks
3999,kurz::A,кӗске,oadne
4000,kurz::A,кӗске,oanehaš
4001,kurz::A,кӗске,uánih
4002,kurz::A,кӗске,uá'nihâš
4003,kurz::A,кӗске,vuä´niǩ
4004,kurz::A,кӗске,оаньхесь
4005,breit::A,сарлака,gamte
4006,breit::A,сарлака,gåbdde
4007,breit::A,сарлака,govdat
4008,breit::A,сарлака,kubduv
4009,breit::A,сарлака,kobddi
4010,breit::A,сарлака,ко̄ммьтэсь
4011,schmal::A,ансӑр,giedtsies
4012,schmal::A,ансӑр,giedtse
4013,schmal::A,ансӑр,geazzi
4014,schmal::A,ансӑр,seaggi
4015,schmal::A,ансӑр,kärži
4016,schmal::A,ансӑр,kezzi
4017,schmal::A,ансӑр,ǩe´ʒʒ
4018,schmal::A,ансӑр,ке̄нҌцесь
4019,dicht::A,йӑвӑ,duvhties
4020,dicht::A,йӑвӑ,suohkat
4021,dicht::A,йӑвӑ,teahtis
4022,dicht::A,йӑвӑ,čavos
4023,dicht::A,йӑвӑ,naaggâs
4024,dicht::A,йӑвӑ,то̄а̄йвас
4025,dick[Gegenstand]::A,хулӑн,gïsse
4026,dick[Gegenstand]::A,хулӑн,jassijes
4027,dick[Gegenstand]::A,хулӑн,assá
4028,dick[Gegenstand]::A,хулӑн,assái
4029,dick[Gegenstand]::A,хулӑн,assaa
4030,dick[Gegenstand]::A,хулӑн,asalâš
4031,dick[Gegenstand]::A,хулӑн,kõssâd
4032,dick[Gegenstand]::A,хулӑн,âssai
4033,dick[Gegenstand]::A,хулӑн,кэ̄сс
4034,dünn::A,ҫинҫе,jissehts
4035,dünn::A,ҫинҫе,asidasj
4036,dünn::A,ҫинҫе,asehaš
4037,dünn::A,ҫинҫе,asettem
4038,dünn::A,ҫинҫе,ââ´zzte´m
4039,dünn::A,ҫинҫе,рашшь
4040,dünn::A,ҫинҫе,ражесь
4041,dünn::A,ҫӳхе,jissehts
4042,dünn::A,ҫӳхе,asidasj
4043,dünn::A,ҫӳхе,asehaš
4044,dünn::A,ҫӳхе,asettem
4045,dünn::A,ҫӳхе,ââ´zzte´m
4046,dünn::A,ҫӳхе,рашшь
4047,dünn::A,ҫӳхе,ражесь
4048,fein::A,тарай,fijne
4049,fein::A,тарай,seaggi
4050,fein::A,тарай,fiinnis
4051,fein::A,тарай,fiijnes
4052,fein::A,тарай,fiinâs
4053,fein::A,тарай,се̄ӈькесь
4054,fein::A,вӗлтӗрти,fijne
4055,fein::A,вӗлтӗрти,seaggi
4056,fein::A,вӗлтӗрти,fiinnis
4057,fein::A,вӗлтӗрти,fiijnes
4058,fein::A,вӗлтӗрти,fiinâs
4059,fein::A,вӗлтӗрти,се̄ӈькесь
4060,fest::A,тӗреклӗ,nænnoes
4061,fest::A,тӗреклӗ,tjavdes
4062,fest::A,тӗреклӗ,tjårggåt
4063,fest::A,тӗреклӗ,nanus
4064,fest::A,тӗреклӗ,nanos
4065,fest::A,тӗреклӗ,nâânas
4066,fest::A,тӗреклӗ,роавас
4067,fest::A,тӗреклӗ,роаввсэсь
4068,flach::A,лаптак,plïehtje
4069,flach::A,лаптак,duolbo
4070,flach::A,лаптак,duolbuk
4071,flach::A,лаптак,duolba
4072,flach::A,лаптак,tuolbâs
4073,flach::A,лаптак,toobžâs
4074,flach::A,лаптак,tuõlbâs
4075,flach::A,лаптак,тӯллп
4076,glatt::A,такӑр,njalhkedihks
4077,glatt::A,такӑр,njalkas
4078,glatt::A,такӑр,njalkkas
4079,glatt::A,такӑр,šoollâd
4080,glatt::A,такӑр,šolbâd
4081,glatt::A,такӑр,lää´ttes
4082,glatt::A,такӑр,ла̄тӭсь
4083,glatt::A,такӑр,нё̄ллькесь
4084,hart::A,хытӑ,garre
4085,hart::A,хытӑ,garras
4086,hart::A,хытӑ,garas
4087,hart::A,хытӑ,koorâs
4088,hart::A,хытӑ,kõõrâs
4089,hart::A,хытӑ,куйяс
4090,hart::A,хытӑ,кэ̄рас
4091,weich::A,ҫемҫе,möövhkes
4092,weich::A,ҫемҫе,dimes
4093,weich::A,ҫемҫе,dimis
4094,weich::A,ҫемҫе,times
4095,weich::A,ҫемҫе,lines
4096,weich::A,ҫемҫе,tee´mes
4097,weich::A,ҫемҫе,сӯбпесь
4098,rund::A,ҫавра,jorpe
4099,rund::A,ҫавра,jårbås
4100,rund::A,ҫавра,jårbbåt
4101,rund::A,ҫавра,jorbbas
4102,rund::A,ҫавра,juurbâs
4103,rund::A,ҫавра,joorbâs
4104,rund::A,ҫавра,ё̄рпп
4105,spitz::A,шӗвӗр,snjåhtjoeh
4106,spitz::A,шӗвӗр,snutjek
4107,spitz::A,шӗвӗр,snjurtjuk
4108,spitz::A,шӗвӗр,čogas
4109,spitz::A,шӗвӗр,cuppas
4110,spitz::A,шӗвӗр,čuuṿâs
4111,spitz::A,шӗвӗр,pâ´sttel
4112,spitz::A,шӗвӗр,чо̄гк
4113,spitz::A,шӗвӗр,пассьтэль
4114,scharf::A,ҫивӗч,besteles
4115,scharf::A,ҫивӗч,basstel
4116,scharf::A,ҫивӗч,tjiesskis
4117,scharf::A,ҫивӗч,bastilit
4118,scharf::A,ҫивӗч,čuuḥâl
4119,scharf::A,ҫивӗч,pâ´sttel
4120,scharf::A,ҫивӗч,пассьтэль
4121,scharf::A,ҫивӗч,пассьтлесь
4122,stumpf::A,мӑка,baenehts
4123,stumpf::A,мӑка,jåbbe
4124,stumpf::A,мӑка,nearas
4125,stumpf::A,мӑка,basttoheapme
4126,stumpf::A,мӑка,tulcce
4127,stumpf::A,мӑка,miä´r'res
4128,stumpf::A,мӑка,ме̄ресь
4129,stumpf::A,пуклак,baenehts
4130,stumpf::A,пуклак,jåbbe
4131,stumpf::A,пуклак,nearas
4132,stumpf::A,пуклак,basttoheapme
4133,stumpf::A,пуклак,tulcce
4134,stumpf::A,пуклак,miä´r'res
4135,stumpf::A,пуклак,ме̄ресь
4136,stumpf::A,тӗрӗнчӗк,baenehts
4137,stumpf::A,тӗрӗнчӗк,jåbbe
4138,stumpf::A,тӗрӗнчӗк,nearas
4139,stumpf::A,тӗрӗнчӗк,basttoheapme
4140,stumpf::A,тӗрӗнчӗк,tulcce
4141,stumpf::A,тӗрӗнчӗк,miä´r'res
4142,stumpf::A,тӗрӗнчӗк,ме̄ресь
4143,stumpf::A,ӑнкарусӑр,baenehts
4144,stumpf::A,ӑнкарусӑр,jåbbe
4145,stumpf::A,ӑнкарусӑр,nearas
4146,stumpf::A,ӑнкарусӑр,basttoheapme
4147,stumpf::A,ӑнкарусӑр,tulcce
4148,stumpf::A,ӑнкарусӑр,miä´r'res
4149,stumpf::A,ӑнкарусӑр,ме̄ресь
4150,schwer::A,йывӑр,leevles
4151,schwer::A,йывӑр,låssåt
4152,schwer::A,йывӑр,lossat
4153,schwer::A,йывӑр,lussâd
4154,schwer::A,йывӑр,lossâd
4155,schwer::A,йывӑр,ло̄ссэ
4156,schwer::A,йывӑр,ло̄ссэсь
4157,schön::A,илемлӗ,tjaebpies
4158,schön::A,илемлӗ,tjábbe
4159,schön::A,илемлӗ,čáppat
4160,schön::A,илемлӗ,muččâd
4161,schön::A,илемлӗ,mooččâd
4162,schön::A,илемлӗ,мо̄джесь
4163,heiß::A,вӗри,baahke
4164,heiß::A,вӗри,báhkas
4165,heiß::A,вӗри,báhkas
4166,heiß::A,вӗри,paahâs
4167,heiß::A,вӗри,paakkâs
4168,heiß::A,вӗри,жоарр
4169,heiß::A,вӗри,по̄а̄ххк
4170,warm::A,ӑшӑ,bïjveles
4171,warm::A,ӑшӑ,liekkas
4172,warm::A,ӑшӑ,liekkas
4173,warm::A,ӑшӑ,liegâs
4174,warm::A,ӑшӑ,liõggâs
4175,warm::A,ӑшӑ,по̄а̄ххк
4176,kalt::A,сивӗ,galme
4177,kalt::A,сивӗ,galmas
4178,kalt::A,сивӗ,tjoaskes
4179,kalt::A,сивӗ,galmmas
4180,kalt::A,сивӗ,koolmâs
4181,kalt::A,сивӗ,kõõlmâs
4182,kalt::A,сивӗ,кэ̄ллм
4183,kühl::A,уҫӑ,jueskies
4184,kühl::A,уҫӑ,gujos
4185,kühl::A,уҫӑ,goasos
4186,kühl::A,уҫӑ,čoaskkis
4187,kühl::A,уҫӑ,čuássid
4188,kühl::A,уҫӑ,čue´cǩes
4189,kühl::A,уҫӑ,чуэцькесь
4190,frisch::A,уҫӑ,fïerske
4191,frisch::A,уҫӑ,varás
4192,frisch::A,уҫӑ,varres
4193,frisch::A,уҫӑ,varas
4194,frisch::A,уҫӑ,voorâs
4195,frisch::A,уҫӑ,võõrâs
4196,frisch::A,уҫӑ,вэрс
4197,feucht::A,йӗпе,låpsoes
4198,feucht::A,йӗпе,suolnos
4199,feucht::A,йӗпе,njuoskas
4200,feucht::A,йӗпе,gásttas
4201,feucht::A,йӗпе,laavtâs
4202,feucht::A,йӗпе,nje´bll
4203,feucht::A,йӗпе,ню̄ццк
4204,nass::A,нӳрӗ,lovve
4205,nass::A,нӳрӗ,njuoskas
4206,nass::A,нӳрӗ,luvás
4207,nass::A,нӳрӗ,njuoskkas
4208,nass::A,нӳрӗ,njuoskâs
4209,nass::A,нӳрӗ,njuõckas
4210,nass::A,нӳрӗ,ню̄ццк
4211,trocken::A,типӗ,gejhkie
4212,trocken::A,типӗ,gåjkes
4213,trocken::A,типӗ,goikkis
4214,trocken::A,типӗ,ko'škes
4215,trocken::A,типӗ,kååšǩes
4216,trocken::A,типӗ,коашшьк
4217,voll::A,тулли,dïeve
4218,voll::A,тулли,dievas
4219,voll::A,тулли,dievva
4220,voll::A,тулли,tievâs
4221,voll::A,тулли,tiiudas
4222,voll::A,тулли,тӣввт
4223,leer::A,пушӑ,tovme
4224,leer::A,пушӑ,gåaroes
4225,leer::A,пушӑ,guoros
4226,leer::A,пушӑ,guorus
4227,leer::A,пушӑ,kuárus
4228,leer::A,пушӑ,kuâras
4229,leer::A,пушӑ,курас
4230,offen::A,уҫӑ,latjkes
4231,offen::A,уҫӑ,rabás
4232,offen::A,уҫӑ,rabas
4233,offen::A,уҫӑ,áávus
4234,offen::A,уҫӑ,jââ´ldes
4235,offen::A,уҫӑ,а̄в
4236,geschlossen::A,хупӑ,måskoes
4237,geschlossen::A,хупӑ,dahpas
4238,geschlossen::A,хупӑ,gitta
4239,geschlossen::A,хупӑ,kiddâ
4240,geschlossen::A,хупӑ,ǩidd
4241,geschlossen::A,хупӑ,mååskas
4242,sauber::A,таса,raejnies
4243,sauber::A,таса,rájnas
4244,sauber::A,таса,buhtes
4245,sauber::A,таса,ráinnas
4246,sauber::A,таса,čurgâd
4247,sauber::A,таса,puu´ttes
4248,sauber::A,таса,чӣллк
4249,schmutzig::A,пылчӑклӑ,sleagroeh
4250,schmutzig::A,пылчӑклӑ,duolvas
4251,schmutzig::A,пылчӑклӑ,duolvvas
4252,schmutzig::A,пылчӑклӑ,tuol'vii
4253,schmutzig::A,пылчӑклӑ,sähssai
4254,schmutzig::A,пылчӑклӑ,са̄ккьс
4255,schmutzig::A,вараланчӑк,sleagroeh
4256,schmutzig::A,вараланчӑк,duolvas
4257,schmutzig::A,вараланчӑк,duolvvas
4258,schmutzig::A,вараланчӑк,tuol'vii
4259,schmutzig::A,вараланчӑк,sähssai
4260,schmutzig::A,вараланчӑк,са̄ккьс
4261,roh::A,чӗрӗ,saajpe
4262,roh::A,чӗрӗ,saajpes
4263,roh::A,чӗрӗ,njuoskas
4264,roh::A,чӗрӗ,njuoskkas
4265,roh::A,чӗрӗ,njuoskâs
4266,roh::A,чӗрӗ,njuõckas
4267,roh::A,чӗрӗ,ню̄ццк
4268,reif::A,пулнӑ,njoetseldh
4269,reif::A,пулнӑ,láddam
4270,reif::A,пулнӑ,givssas
4271,reif::A,пулнӑ,кӣркна
4272,reif::A,пулнӑ,са̄ххьплуввма
4273,reif::A,пиҫӗхнӗ,njoetseldh
4274,reif::A,пиҫӗхнӗ,láddam
4275,reif::A,пиҫӗхнӗ,givssas
4276,reif::A,пиҫӗхнӗ,кӣркна
4277,reif::A,пиҫӗхнӗ,са̄ххьплуввма
4278,reif::A,аталаннӑ,njoetseldh
4279,reif::A,аталаннӑ,láddam
4280,reif::A,аталаннӑ,givssas
4281,reif::A,аталаннӑ,кӣркна
4282,reif::A,аталаннӑ,са̄ххьплуввма
4283,reif::A,пиҫсе ҫитнӗ,njoetseldh
4284,reif::A,пиҫсе ҫитнӗ,láddam
4285,reif::A,пиҫсе ҫитнӗ,givssas
4286,reif::A,пиҫсе ҫитнӗ,кӣркна
4287,reif::A,пиҫсе ҫитнӗ,са̄ххьплуввма
4288,lecker::A,тутлӑ,hearskoes
4289,lecker::A,тутлӑ,hærssko
4290,lecker::A,тутлӑ,njálggat
4291,lecker::A,тутлӑ,njäälgis
4292,lecker::A,тутлӑ,njõ´ddi
4293,lecker::A,тутлӑ,шӣг
4294,lecker::A,техӗмлӗ,hearskoes
4295,lecker::A,техӗмлӗ,hærssko
4296,lecker::A,техӗмлӗ,njálggat
4297,lecker::A,техӗмлӗ,njäälgis
4298,lecker::A,техӗмлӗ,njõ´ddi
4299,lecker::A,техӗмлӗ,шӣг
4300,süß::A,пылак,sieties
4301,süß::A,пылак,hálmes
4302,süß::A,пылак,hálmmá
4303,süß::A,пылак,njálggat
4304,süß::A,пылак,njäälgis
4305,süß::A,пылак,njää´ljes
4306,süß::A,пылак,ня̄ллькесь
4307,bitter::A,йӳҫӗ,bihtseds
4308,bitter::A,йӳҫӗ,baetjkies
4309,bitter::A,йӳҫӗ,bitjes
4310,bitter::A,йӳҫӗ,tsibtsa
4311,bitter::A,йӳҫӗ,bahča
4312,bitter::A,йӳҫӗ,pišker
4313,bitter::A,йӳҫӗ,poččâ
4314,bitter::A,йӳҫӗ,pe´čǩǩer
4315,bitter::A,йӳҫӗ,пыччкар
4316,sauer::A,йӳҫӗ,baetjkies
4317,sauer::A,йӳҫӗ,goastes
4318,sauer::A,йӳҫӗ,suvres
4319,sauer::A,йӳҫӗ,suvrris
4320,sauer::A,йӳҫӗ,suuvres
4321,sauer::A,йӳҫӗ,kuástis
4322,sauer::A,йӳҫӗ,kuä´stt
4323,sauer::A,йӳҫӗ,кӯцц
4324,sauer::A,йӳҫек,baetjkies
4325,sauer::A,йӳҫек,goastes
4326,sauer::A,йӳҫек,suvres
4327,sauer::A,йӳҫек,suvrris
4328,sauer::A,йӳҫек,suuvres
4329,sauer::A,йӳҫек,kuástis
4330,sauer::A,йӳҫек,kuä´stt
4331,sauer::A,йӳҫек,кӯцц
4332,sauer::A,кӑвасак,baetjkies
4333,sauer::A,кӑвасак,goastes
4334,sauer::A,кӑвасак,suvres
4335,sauer::A,кӑвасак,suvrris
4336,sauer::A,кӑвасак,suuvres
4337,sauer::A,кӑвасак,kuástis
4338,sauer::A,кӑвасак,kuä´stt
4339,sauer::A,кӑвасак,кӯцц
4340,hell::A,ҫутӑ,tjuavkeds
4341,hell::A,ҫутӑ,tjuovggat
4342,hell::A,ҫутӑ,čuovgat
4343,hell::A,ҫутӑ,čuovvâd
4344,hell::A,ҫутӑ,čuõvvâd
4345,hell::A,ҫутӑ,чуввесь
4346,dunkel::A,тӗттӗм,sjuevnjeds
4347,dunkel::A,тӗттӗм,sjævnnjat
4348,dunkel::A,тӗттӗм,seavdnjat
4349,dunkel::A,тӗттӗм,sevŋâd
4350,dunkel::A,тӗттӗм,seu´nnjed
4351,dunkel::A,тӗттӗм,се̄ввьнесь
4352,schwarz::A,хура,tjeehpes
4353,schwarz::A,хура,tjáhppat
4354,schwarz::A,хура,čáhppes
4355,schwarz::A,хура,čappâd
4356,schwarz::A,хура,čappâd
4357,schwarz::A,хура,чо̄а̄хпесь
4358,weiß::A,шурӑ,veelkes
4359,weiß::A,шурӑ,bedjat
4360,weiß::A,шурӑ,vielggat
4361,weiß::A,шурӑ,vielgat
4362,weiß::A,шурӑ,viel'gâd
4363,weiß::A,шурӑ,viõlggâd
4364,weiß::A,шурӑ,вӣллькесь
4365,rot::A,хӗрлӗ,rööpses
4366,rot::A,хӗрлӗ,ruoppsat
4367,rot::A,хӗрлӗ,ruoksat
4368,rot::A,хӗрлӗ,ruop'sâd
4369,rot::A,хӗрлӗ,ruõpssâd
4370,rot::A,хӗрлӗ,рӯппсесь
4371,gelb::A,сарӑ,viskes
4372,gelb::A,сарӑ,visská
4373,gelb::A,сарӑ,fiskes
4374,gelb::A,сарӑ,viskâd
4375,gelb::A,сарӑ,viskkâd
4376,gelb::A,сарӑ,руччк'сь
4377,blau::A,кӑвак,plaave
4378,blau::A,кӑвак,alek
4379,blau::A,кӑвак,lahtte
4380,blau::A,кӑвак,alit
4381,blau::A,кӑвак,čuov'jâd
4382,blau::A,кӑвак,ââ´liǩ
4383,blau::A,кӑвак,алехь
4384,grün::A,симӗс,kruana
4385,grün::A,симӗс,kroenes
4386,grün::A,симӗс,ruodná
4387,grün::A,симӗс,ruoná
4388,grün::A,симӗс,ruonas
4389,grün::A,симӗс,ruánáá
4390,grün::A,симӗс,ruânn
4391,grün::A,симӗс,ruõnâs
4392,grün::A,симӗс,руэнн
4393,grün::A,пиҫмен,kruana
4394,grün::A,пиҫмен,kroenes
4395,grün::A,пиҫмен,ruodná
4396,grün::A,пиҫмен,ruoná
4397,grün::A,пиҫмен,ruonas
4398,grün::A,пиҫмен,ruánáá
4399,grün::A,пиҫмен,ruânn
4400,grün::A,пиҫмен,ruõnâs
4401,grün::A,пиҫмен,руэнн
4402,grün::A,ӑс пухман,kruana
4403,grün::A,ӑс пухман,kroenes
4404,grün::A,ӑс пухман,ruodná
4405,grün::A,ӑс пухман,ruoná
4406,grün::A,ӑс пухман,ruonas
4407,grün::A,ӑс пухман,ruánáá
4408,grün::A,ӑс пухман,ruânn
4409,grün::A,ӑс пухман,ruõnâs
4410,grün::A,ӑс пухман,руэнн
4411,grau::A,кӑвак,kraevies
4412,grau::A,кӑвак,rávuk
4413,grau::A,кӑвак,rávvat
4414,grau::A,кӑвак,ránis
4415,grau::A,кӑвак,räänis
4416,grau::A,кӑвак,rää´nes
4417,grau::A,кӑвак,кӯввесь
4418,bunt::A,чӑпар,girjak
4419,bunt::A,чӑпар,girjái
4420,bunt::A,чӑпар,máŋggaivnat
4421,bunt::A,чӑпар,ivdnái
4422,bunt::A,чӑпар,kirjáá
4423,bunt::A,чӑпар,ǩe´rjj
4424,bunt::A,чӑпар,ǩeârjaž
4425,bunt::A,чӑпар,кыррьй
4426,billig::A,йӳнӗ,aelpies
4427,billig::A,йӳнӗ,liehties
4428,billig::A,йӳнӗ,álbbe
4429,billig::A,йӳнӗ,hálbi
4430,billig::A,йӳнӗ,hälbi
4431,billig::A,йӳнӗ,hä´lbb
4432,billig::A,йӳнӗ,вӯгас
4433,billig::A,йӳнӗ,вӯгкесь
4434,teuer::A,хаклӑ,dovres
4435,teuer::A,хаклӑ,divras
4436,teuer::A,хаклӑ,divrras
4437,teuer::A,хаклӑ,tiivrâs
4438,teuer::A,хаклӑ,kaallâš
4439,teuer::A,хаклӑ,ко̄а̄ллэш
4440,wertvoll::A,паха,aarvoes
4441,wertvoll::A,паха,árvulasj
4442,wertvoll::A,паха,árvvolaš
4443,wertvoll::A,паха,tiivrâs
4444,wertvoll::A,паха,kaallâš
4445,wertvoll::A,паха,а̄ррвъесь
4446,wertvoll::A,паха,ко̄а̄ллшэсь
4447,blind::A,суккӑр,tjelmehts
4448,blind::A,суккӑр,tjalmedibme
4449,blind::A,суккӑр,čalmmeheapme
4450,blind::A,суккӑр,čuovggaheapme
4451,blind::A,суккӑр,šoohâd
4452,blind::A,суккӑр,ča'lmettem
4453,blind::A,суккӑр,čââ´lmte´m
4454,blind::A,суккӑр,чальмхем
4455,taub::A,хӑлхасӑр,bieljehts
4456,taub::A,хӑлхасӑр,bieljedibme
4457,taub::A,хӑлхасӑр,bealjeheapmi
4458,taub::A,хӑлхасӑр,pel'jittem
4459,taub::A,хӑлхасӑр,pee´lljte´m
4460,taub::A,хӑлхасӑр,пе̄лльйхем
4461,taub::A,хӑлхасӑр,кулхэмесь
4462,taub::A,хӑлхасӑр,кулнаххьтэм
4463,kräftig::A,хӑватлӑ,veaksehks
4464,kräftig::A,хӑватлӑ,gievrra
4465,kräftig::A,хӑватлӑ,gievra
4466,kräftig::A,хӑватлӑ,viek'sâ
4467,kräftig::A,хӑватлӑ,viõhss
4468,kräftig::A,хӑватлӑ,вӣгкъесь
4469,kräftig::A,хӑватлӑ,тоаввсамусс
4470,stark::A,вирлӗ,raavtehtje
4471,stark::A,вирлӗ,nanos
4472,stark::A,вирлӗ,gievrra
4473,stark::A,вирлӗ,kievra
4474,stark::A,вирлӗ,nanus
4475,stark::A,вирлӗ,viek'sâ
4476,stark::A,вирлӗ,raavâs
4477,stark::A,вирлӗ,роавас
4478,schwach::A,халсӑр,dåsmoes
4479,schwach::A,халсӑр,fámodibme
4480,schwach::A,халсӑр,fámoheapme
4481,schwach::A,халсӑр,njuoras
4482,schwach::A,халсӑр,hiäju
4483,schwach::A,халсӑр,njuorâs
4484,schwach::A,халсӑр,rââ´šš
4485,schwach::A,халсӑр,njuõrâs
4486,schwach::A,халсӑр,рашшь
4487,schwach::A,халсӑр,ражесь
4488,schwach::A,халсӑр,са̄мхэм
4489,fett::A,самӑр,buajtehks
4490,fett::A,самӑр,buojdák
4491,fett::A,самӑр,buoidi
4492,fett::A,самӑр,puáidáh
4493,fett::A,самӑр,pueidaǥ
4494,fett::A,самӑр,пуййт
4495,fett::A,мӑнтӑр,buajtehks
4496,fett::A,мӑнтӑр,buojdák
4497,fett::A,мӑнтӑр,buoidi
4498,fett::A,мӑнтӑр,puáidáh
4499,fett::A,мӑнтӑр,pueidaǥ
4500,fett::A,мӑнтӑр,пуййт
4501,schlank::A,йӑрӑс,siegkies
4502,schlank::A,йӑрӑс,bievrek
4503,schlank::A,йӑрӑс,njuorro
4504,schlank::A,йӑрӑс,seaggi
4505,schlank::A,йӑрӑс,šoođbâs
4506,schlank::A,йӑрӑс,seä´ǧ'ǧ
4507,schlank::A,йӑрӑс,се̄ӈькесь
4508,schlank::A,яштака,siegkies
4509,schlank::A,яштака,bievrek
4510,schlank::A,яштака,njuorro
4511,schlank::A,яштака,seaggi
4512,schlank::A,яштака,šoođbâs
4513,schlank::A,яштака,seä´ǧ'ǧ
4514,schlank::A,яштака,се̄ӈькесь
4515,hübsch::A,хитре,faavroes
4516,hübsch::A,хитре,fávrro
4517,hübsch::A,хитре,fávru
4518,hübsch::A,хитре,muččâd
4519,hübsch::A,хитре,mooččâd
4520,hübsch::A,хитре,мо̄джесь
4521,böse::A,усал,vesties
4522,böse::A,усал,bahá
4523,böse::A,усал,bahá
4524,böse::A,усал,paa
4525,böse::A,усал,ilbâd
4526,böse::A,усал,paas
4527,böse::A,усал,ilbbâd
4528,böse::A,усал,поасс
4529,böse::A,усал,кэ̄рряй
4530,dumm::A,ухмах,gåffoeh
4531,dumm::A,ухмах,jalla
4532,dumm::A,ухмах,doavki
4533,dumm::A,ухмах,tuhme
4534,dumm::A,ухмах,tu´hmm
4535,dumm::A,ухмах,о̄менэш
4536,dumm::A,ухмах,то̄ӆӆкхем
4537,faul::A,наян,aeblehts
4538,faul::A,наян,lájkke
4539,faul::A,наян,láiki
4540,faul::A,наян,läški
4541,faul::A,наян,lä´šǩǩ
4542,faul::A,наян,ла̄шькесь
4543,faul::A,юлхав,aeblehts
4544,faul::A,юлхав,lájkke
4545,faul::A,юлхав,láiki
4546,faul::A,юлхав,läški
4547,faul::A,юлхав,lä´šǩǩ
4548,faul::A,юлхав,ла̄шькесь
4549,faul::A,ӳркенчӗк,aeblehts
4550,faul::A,ӳркенчӗк,lájkke
4551,faul::A,ӳркенчӗк,láiki
4552,faul::A,ӳркенчӗк,läški
4553,faul::A,ӳркенчӗк,lä´šǩǩ
4554,faul::A,ӳркенчӗк,ла̄шькесь
4555,fleißig::A,хастар,rudtjege
4556,fleißig::A,хастар,vïssjeles
4557,fleißig::A,хастар,vissjal
4558,fleißig::A,хастар,viššal
4559,fleißig::A,хастар,doaimmalaš
4560,fleißig::A,хастар,viššâl
4561,fleißig::A,хастар,re´ttev
4562,geizig::A,хытӑ,saejkies
4563,geizig::A,хытӑ,hánes
4564,geizig::A,хытӑ,gáhcci
4565,geizig::A,хытӑ,gárži
4566,geizig::A,хытӑ,käcci
4567,geizig::A,хытӑ,häänis
4568,geizig::A,хытӑ,kä´cc
4569,geizig::A,хытӑ,сыннҍ
4570,geizig::A,хытӑ,скухьпесь
4571,klug::A,ӑслӑ,vihtehks
4572,klug::A,ӑслӑ,vijses
4573,klug::A,ӑслӑ,jiermmá
4574,klug::A,ӑслӑ,fihtolaš
4575,klug::A,ӑслӑ,jiä'rmálâš
4576,klug::A,ӑслӑ,hitrai
4577,klug::A,ӑслӑ,то̄ӆӆкэш
4578,klug::A,ӑслӑ,вӣллвэсь
4579,geschickt::A,ӑста,tjiehpies
4580,geschickt::A,ӑста,tjiehppe
4581,geschickt::A,ӑста,čeahppi
4582,geschickt::A,ӑста,čeppi
4583,geschickt::A,ӑста,čeä´p'p
4584,geschickt::A,ӑста,чепесь
4585,lieb::A,савнӑ,boerehks
