,Concept_ID,,kn
642,ich::PRN,,ನಾನು
643,du::PRN,,ನೀನು
644,er::PRN,,ಅವನು
645,er::PRN,,ಇವನು
646,wir::PRN,,ನಾವು
647,ihr::PRN,,ನೀವು
648,sie::PRN,,ಅವರು
649,was::FPRN,,ಏನು
650,wer::FPRN,,ಯಾರಿಗೆ
651,wo::FADV,,ಎಲ್ಲಿ
652,wohin::FADV,,ಎಲ್ಲಿಗೆ
653,wie::FADV,,ಹೇಗೆ
654,warum::FADV,,ಏಕೆ
655,wieviel::FNUM,,ಎಷ್ಟು
656,eins::NUM,,ಒಂದು
657,zwei::NUM,,ಎರಡು
658,drei::NUM,,ಮೂರು
659,vier::NUM,,ನಾಲ್ಕು
660,fünf::NUM,,ಅಯ್ದು
661,sechs::NUM,,ಆರು
662,sieben::NUM,,ಏಳು
663,acht::NUM,,ಎಂಟು
664,neun::NUM,,ಒಂಭಬತ್ತು
665,zehn::NUM,,ಹತ್ತು
666,elf::NUM,,ಹನ್ನೊಂದು
667,zwölf::NUM,,ಹನ್ನೆರಡು
668,zwanzig::NUM,,ಇಪ್ಪತ್ತು
669,dreißig::NUM,,ಮೂವತ್ತು
670,vierzig::NUM,,ನಲವತ್ತು
671,fünfzig::NUM,,ಐವತ್ತು
672,sechzig::NUM,,ಅರುವತ್ತು
673,siebzig::NUM,,ಎಪ್ಪತ್ತು
674,achtzig::NUM,,ಎಂಬತ್ತು
675,neunzig::NUM,,ತೊಂಬತ್ತು
676,hundert::NUM,,ನೂರು
677,tausend::NUM,,ಸಾವಿರ
678,und::CNJ,,ಮತ್ತು
679,oder::CNJ,,ಅಥವಾ
680,stehen::V,,ನಿಲ್ಲು
681,sitzen::V,,ಕುಳ್ಳಿರು
682,liegen::V,,ಮಲಗಿಕೊ
683,hängen::V,,ಇಳಿಯಬಿಡು
684,werden::V,,ಆಗು
685,passieren::V,,ಆಗು
686,beginnen::V,,ಆರಂಭಿಸು
687,enden::V,,ಕೊನೆಗಾಣು
688,wechseln::V,,ಮಾರ್ಪಡಿಸು
689,aufgehen[Sonne]::V,,ಮೂಡು
690,untergehen[Sonne]::V,,ಮುಳುಗು
691,scheinen[Sonne]::V,,ಹೊಳೆ
692,donnern::V,,ಗುಡುಗಾಗು
693,wehen::V,,ತೀಡು
694,strömen::V,,ಹರಿ
695,fließen::V,,ಹರಿ
696,sich drehen::V,,ಸುತ್ತು
697,schwanken::V,,ಓಲಾಡು
698,schwingen::V,,ತೂಗು
699,fallen::V,,ಉದುರು
700,brennen::V,,ಉರಿ
701,rauchen::V,,ಹೊಗೆಬಿಡು
702,regnen::V,,ಸುರಿ
703,gefrieren::V,,ಹೆಪ್ಪುಗಟ್ಟು
704,tauen::V,,ಬೆಚ್ಚಗಾಗು
705,schmelzen::V,,ಕರಗು
706,trocknen::V,,ಒಣಗು
707,sieden::V,,ಕುದಿ
708,faulen::V,,ಕೊಳೆ
709,verfaulen::V,,ನಶಿಸು
710,reißen::V,,ಒಡೆ
711,versinken::V,,ಮುಳುಗು
712,vergehen::V,,ಸಾಗು
713,erscheinen::V,,ತೋರು
714,verschwinden::V,,ಮಾಯವಾಗು
715,sinken::V,,ಕುಸಿ
716,abnehmen::V,,ತಗ್ಗು
717,zunehmen::V,,ಬೆಳೆ
718,steigen::V,,ಉಬ್ಬು
719,wachsen::V,,ಬೆಳೆ
720,glänzen::V,,ಮಿರುಗು
721,funkeln::V,,ಮಿನುಗು
722,lärmen::V,,ಶಬ್ದ ಮಾಡಲು
723,läuten::V,,ಬಾರಿಸು
724,klingeln::V,,ಅನುರಣಿಸು
725,klirren::V,,ಕಿಣಿಕಿಣಿಸು
726,brausen::V,,ಅಬ್ಬರಿಸು
727,rauschen::V,,ಮರ್ಮರಗುಟ್ಟಿಸು
728,klingen::V,,ಉಸಿರು
729,bellen::V,,ಬಗುಳು
730,heulen::V,,ಅರಚು
731,blasen::V,,ಗಾಳಿ ಊದು
732,pfeifen::V,,ಸಿಳ್ಳೆಯೂದು
733,schreien::V,,ಕರೆ
734,stöhnen::V,,ನರಳು
735,zittern::V,,ನಡುಗು
736,leben::V,,ಇರು
737,geboren werden::V,,ಉಂಟಾಗು
738,atmen::V,,ಉಸಿರು
739,trinken::V,,ಕುಡಿ
740,essen::V,,ತಿನ್ನು
741,schlucken::V,,ನುಂಗು
742,müde werden::V,,ಬಳಲು
743,einschlafen::V,,ನಿದ್ಧೆಹೋಗು
744,schlafen::V,,ನಿದ್ರಿಸು
745,aufwachen::V,,ಏಳು
746,aufstehen::V,,ಏಳು
747,sich erholen::V,,ಸುಧಾರಿಸು
748,krank werden::V,,ಬೇನೆಬೀಳು
749,krank sein::V,,ಕೆಟ್ಟ ಎಂದು
750,schmerzen::V,,ಕಚ್ಚು
751,husten::V,,ಕೆಮ್ಮು
752,genesen::V,,ಮತ್ತೆಹೊದಿಸು
753,sterben::V,,ಮೃತಪಡು
754,umkommen::V,,ಹಾಳಾಗು
755,sich bewegen::V,,ಚಲಿಸು
756,sich rühren::V,,ಕದಲು
757,sich erheben::V,,ಏಳು
758,sich setzen::V,,ಕೂರು
759,hinfallen::V,,ಬೀಳು
760,laufen::V,,ನಡೆ
761,schreiten::V,,ಮೆಲ್ಲಗೆ ನಡೆ
762,spazierengehen::V,,ವಿಹರಿಸು
763,eilen::V,,ಮುನ್ನುಗ್ಗು
764,sich beeilen::V,,ಆತುರಪಡು
765,sausen::V,,ಒಗೆ
766,rennen::V,,ಓಡು
767,springen::V,,ಜಿಗಿ
768,klettern::V,,ಏರು
769,schaukeln::V,,ತೂಗು
770,kriechen::V,,ತೆವಳು
771,schwimmen::V,,ಈಜು
772,tauchen::V,,ಕೆಳಗಿಳಿ
773,rudern::V,,ಸಾಗಿಸು
774,fahren::V,,ನಡೆಸು
775,fliegen::V,,ಹಾರು
776,gehen::V,,ಹೋಗು
777,weggehen::V,,ಹೊರಡು
778,abfahren::V,,ತೆರಳು
779,anhalten::V,,ನಿಲ್ಲು
780,hineingehen::V,,ಒಳಹೊಗು
781,eintreten::V,,ಒಳಹೊಗು
782,kommen::V,,ಬರು
783,ankommen::V,,ಬರು
784,zurückkommen::V,,ಹಿಂದಿರುಗು
785,bleiben::V,,ಇರು
786,warten::V,,ಇರು
787,erwarten::V,,ನಿರೀಕ್ಷಿಸು
788,suchen::V,,ಹುಡುಕು
789,finden::V,,ಕಂಡುಕೊ
790,versuchen::V,,ಪ್ರಯತ್ನಿಸು
791,vorbereiten::V,,ಸಿದ್ಧವಾಗು
792,lieben::V,,ಪ್ರೀತಿಸು
793,mögen::V,,ಇಷ್ಟಪಡು
794,lachen::V,,ನಗು
795,rühren::V,,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
796,weinen::V,,ಅಳು
797,schimpfen::V,,ಗೊಣಗು
798,sich ärgern::V,,ಗಣಗಾಡು
799,sich fürchten::V,,ನಡುಗು
800,fürchten::V,,ಹೆದರು
801,fliehen::V,,ಓಡಿಹೋಗು
802,flüchten::V,,ಪಾರಾಗು
803,sehen::V,,ಕಾಣು
804,anschauen::V,,ನೋಡು
805,ansehen::V,,ನಿರೀಕ್ಷಿಸು
806,hören::V,,ಕೇಳು
807,zuhören::V,,ಆಲಿಸು
808,probieren::V,,ರುಚಿ ನೋಡು
809,riechen::V,,ಮೂಸು
810,fühlen::V,,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
811,scheinen::V,,ತೋರು
812,zu sehen sein::V,,ಕಾಣಿಸು
813,vernehmen::V,,ಕೇಳು
814,frieren::V,,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
815,tun::V,,ಮಾಡು
816,können::V,,ಮಾಡಬಲ್ಲ
817,wollen::V,,ಬಯಸು
818,anfangen::V,,ಪ್ರಾರಂಭಿಸು
819,beenden::V,,ನಿಲ್ಲಿಸು
820,aufhören::V,,ಮುಗಿಸು
821,gelingen::V,,ಯಶಸ್ವಿಯಾಗು
822,geraten::V,,ಉತ್ಪತ್ತಿಮಾಡು
823,öffnen::V,,ತೆರೆ
824,schließen::V,,ಮುಚ್ಚು
825,stellen::V,,ಇಕ್ಕು
826,setzen::V,,ಇಡು
827,legen::V,,ಇಡು
828,berühren::V,,ತಾಕು
829,verbinden::V,,ಕೂಡಿಸು
830,bedecken::V,,ಮುಚ್ಚು
831,aufhängen::V,,ತೂಗುಹಾಕು
832,anzünden::V,,ಹತ್ತಿಸು
833,aufheben::V,,ಆಯಿ
834,zurücklassen::V,,ಬಿಡು
835,verlieren::V,,ಕಳೆ
836,fallen lassen::V,,ಬೀಳಿಸು
837,machen::V,,ಮಾಡು
838,herstellen::V,,ತಯಾರಿಸು
839,bauen::V,,ಕಟ್ಟು
840,reparieren::V,,ಸರಿಪಡಿಸು
841,verbessern::V,,ತಿದ್ದು
842,ändern::V,,ಬದಲಾಯಿಸು
843,graben::V,,ಅಗೆ
844,beugen::V,,ಬಗ್ಗಿಸು
845,biegen::V,,ಬಗ್ಗಿಸು
846,drehen::V,,ತಿರುಗು
847,wenden::V,,ತಿರುಗು
848,umdrehen::V,,ತಿರುಗಿಸು
849,heben::V,,ಎತ್ತು
850,hochheben::V,,ಎತ್ತು
851,ergreifen::V,,ಆಕ್ರಮಿಸು
852,halten::V,,ಹಿಡಿ
853,drücken::V,,ಒತ್ತು
854,schieben::V,,ನೂಕು
855,kratzen::V,,ತರಚಿಕೊಳ್ಳು
856,lecken::V,,ನೆಕ್ಕು
857,beißen::V,,ಕಚ್ಚು
858,abreißen::V,,ಹರಿ
859,abschneiden::V,,ಕತ್ತರಿಸು
860,binden::V,,ಕಟ್ಟು
861,stecken::V,,ಸಿಕ್ಕಿಸು
862,brechen::V,,ಮುರಿ
863,klopfen::V,,ತಟ್ಟು
864,hauen::V,,ಹೊಡೆ
865,kleben::V,,ಅಂಟಿಸು
866,reiben::V,,ಉಜ್ಜು
867,streichen::V,,ಹರಡು
868,schleifen::V,,ಮಸೆ
869,schneiden::V,,ಕತ್ತರಿಸು
870,rütteln::V,,ಕುಲುಕಿಸು
871,schütteln::V,,ಅಲುಗಿಸು
872,schwenken::V,,ತೂಗಾಡು
873,schütten::V,,ಎರೆ
874,füllen::V,,ತುಂಬಿಸು
875,einwickeln::V,,ಹೊದಿಸು
876,tragen::V,,ಹೊರು
877,schleppen::V,,ಜಗ್ಗು
878,ziehen::V,,ಎಳೆ
879,aufbewahren::V,,ಇಟ್ಟುಕೊ
880,werfen::V,,ಎಸೆ
881,fangen::V,,ಹಿಡಿ
882,packen::V,,ಸೆಳೆ
883,verstecken::V,,ಮುಚ್ಚಿಡು
884,teilen::V,,ವಿಭಜಿಸು
885,schicken::V,,ಕಳುಹಿಸು
886,bringen::V,,ತರು
887,hinzufügen::V,,ಕೂಡಿಸು
888,bekommen::V,,ಸಂಪಾದಿಸು
889,erhalten::V,,ಪಡೆ
890,nehmen::V,,ಹಿಡಿ
891,wählen::V,,ಆರಿಸು
892,auswählen::V,,ಆಯಿ
893,bewahren::V,,ರಕ್ಷಿಸಿಡು
894,behindern::V,,ಅಡ್ಡಿಮಾಡು
895,verderben::V,,ಕೆಡಿಸು
896,beschädigen::V,,ಹಾಳುಮಾಡು
897,zerbrechen::V,,ಮುರಿ
898,zerreißen::V,,ಸೀಳು
899,zerstören::V,,ಅಳಿಸು
900,verbrennen::V,,ಸುಡು
901,geben::V,,ಕೊಡು
902,reichen::V,,ಕೊಡು
903,schenken::V,,ಅರ್ಪಿಸು
904,versprechen::V,,ವಾಗ್ದಾನಮಾಡು
905,wünschen::V,,ಬಯಸು
906,loben::V,,ಹೊಗಳು
907,küssen::V,,ಚುಂಬಿಸು
908,wiegen::V,,ತೂಗು
909,zudecken::V,,ಹಾಸು
910,wecken::V,,ಎಬ್ಬಿಸು
911,zeigen::V,,ತೋರಿಸು
912,führen::V,,ದಾರಿತೋರಿಸು
913,lehren::V,,ಕಲಿಸು
914,unterrichten::V,,ಬೋಧಿಸು
915,aufziehen::V,,ಸಲಹು
916,leiten::V,,ಮುಂದಾಳಾಗಿರು 
917,antreiben::V,,ಓಡಿಸು
918,lassen::V,,ಮಾಡಲುಬಿಡು
919,einladen::V,,ಆಹ್ವಾನಿಸು
920,vereinigen::V,,ಒಂದಾಗು
921,besuchen::V,,ಭೇಟಿಯಾಗು
922,treffen::V,,ಸಂಧಿಸು
923,sich versammeln::V,,ನೆರೆ
924,spielen::V,,ಆಡು
925,singen::V,,ಹಾಡು
926,tanzen::V,,ಕುಣಿ
927,sich trennen::V,,ಪ್ರತ್ಯೇಮಾಡು
928,verlassen::V,,ಕಳೆ
929,retten::V,,ರಕ್ಷಿಸು
930,bewachen::V,,ಕಾಪಾಡು
931,schützen::V,,ಸಂರಕ್ಷಿಸು
932,verteidigen::V,,ಕಾಪಿಡು
933,sich schlagen::V,,ಕಿತ್ತಾಟ
934,schießen::V,,ಎಸೆ
935,siegen::V,,ಗೆಲ್ಲು
936,ärgern::V,,ರೇಗಿಸು
937,schlagen::V,,ಹೊಡೆ
938,treten::V,,ಒದೆ
939,stechen::V,,ಚುಚ್ಚು
940,stoßen::V,,ತಳ್ಳು
941,stehlen::V,,ಕದಿ
942,stören::V,,ಕತಕು
943,belästigen::V,,ತೊಂದರೆ
944,verbergen::V,,ಮರೆಮಾಜು
945,täuschen::V,,ಠಕ್ಕಿಸು
946,betrügen::V,,ವಂಚಿಸು
947,töten::V,,ಕೊಲ್ಲು
948,wohnen::V,,ವಾಸಿಸು
949,arbeiten::V,,ಕೆಲಸ ಮಾಡು
950,sammeln::V,,ಸಂಚಯಿಸು
951,pflücken::V,,ಬಿಡಿಸು
952,jagen::V,,ಬೇಟೆಯಾಡು
953,fischen::V,,ಮೀನು ಹಿಡಿ
954,fassen::V,,ಹಿಡಿ
955,hüten::V,,ಗುಂಪುಸೇರಿಸು
956,treiben::V,,ದಬ್ಬು
957,anbinden::V,,ಬಿಗಿ
958,füttern::V,,ಮೇಯಿಸು
959,melken::V,,ಹಾಲು ಕರೆ
960,hacken::V,,ತುಂಡರಿಸು
961,gießen::V,,ನೀರುಹಾಕು
962,reifen::V,,ಕಳಿ
963,zubereiten::V,,ಅಡಿಗೆಮಾಡು
964,kochen::V,,ಅಡು
965,backen::V,,ಬೇಯಿಸು
966,braten::V,,ಕರಿ
967,umrühren::V,,ಕಲಕು
968,stricken::V,,ಹೆಣೆ
969,nähen::V,,ಹೊಲಿ
970,färben::V,,ಬಣ್ಣ ಹತ್ತು
971,reinigen::V,,ಸ್ವಚ್ಛಮಾಡು
972,waschen::V,,ತೊಳೆ
973,abwischen::V,,ಒರಸು
974,spülen::V,,ಗಲಬರಿಸು
975,fegen::V,,ಗುಡಿಸು
976,kehren::V,,ಗುಡಿಸು
977,baden::V,,ಸ್ನಾನಮಾಡು
978,sich waschen::V,,ತೊಳೆ
979,ausziehen::V,,ಬಿಚ್ಚು
980,anziehen::V,,ಹಾಕು
981,sich anziehen::V,,ಹಾಕು
982,kämmen::V,,ಬಾಚು
983,schmücken::V,,ಅಲಂಕರಿಸು
984,sagen::V,,ಹೇಳು
985,sprechen::V,,ನುಡಿ
986,reden::V,,ನುಡಿ
987,sich unterhalten::V,,ಹರಟೆ ಹೊಡಿ
988,fragen::V,,ವಿಚಾರಿಸು
989,bitten::V,,ಬೇಡು
990,erzählen::V,,ಹೇಳು
991,mitteilen::V,,ತಿಳಿಸು
992,nennen::V,,ಹೆಸರಿಡು
993,rufen::V,,ಕರೆ
994,prahlen::V,,ಜಂಬ ಕೊಚ್ಚು
995,übersetzen::V,,ಭಾಷಾಂತರಿಸು
996,denken::V,,ಯೋಚಿಸು
997,glauben::V,,ನಂಬು
998,bemerken::V,,ಗಮನಿಸು
999,erkennen::V,,ಗುರುತುಹಿಡಿ
1000,begreifen::V,,ಗ್ರಹಿಸು
1001,verstehen::V,,ಅರ್ಥಮಾಡಿಕೊ
1002,lernen::V,,ಕಲಿ
1003,wissen::V,,ಅರಿ
1004,sich erinnern an::V,,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1005,vergessen::V,,ಮರೆತುವಿಡು
1006,messen::V,,ಅಳೆ
1007,zählen::V,,ಗಣಿಸು
1008,rechnen::V,,ಲೆಕ್ಕ ಹಾಕು
1009,lesen::V,,ಓದು
1010,malen::V,,ಬಿಡಿಸು
1011,zeichnen::V,,ಬಿಡಿಸು
1012,schreiben::V,,ಬರೆ
1013,besitzen::V,,ಒಡೆಯನಾಗಿರು
1014,kaufen::V,,ಕೊಳ್ಳು
1015,verkaufen::V,,ಕೊಡು
1016,bezahlen::V,,ಬೆಲೆತೆರು
1017,zahlen::V,,ಹಣವನ್ನುಕೊಡು
1018,beherrschen::V,,ಅಧಿಕಾರ ನಡೆಸು
1019,ertragen::V,,ಸಹಿಸು
