,Concept_ID,de,udm
784,untergehen[Sonne]::V,untergehen,пуксьыны
785,scheinen[Sonne]::V,scheinen,пиштыны
786,scheinen[Sonne]::V,scheinen,чиляны
787,donnern::V,donnern,гудыръяны
788,wehen::V,wehen,пелляськыны
789,strömen::V,strömen,киськыны
790,strömen::V,strömen,исьтӥськыны
791,fließen::V,fließen,бызьыны
792,sich drehen::V,sich drehen,берганы
793,schwanken::V,schwanken,вошъяськыны
794,schwingen::V,schwingen,шонаськыны
795,fallen::V,fallen,усьыны
796,brennen::V,brennen,ӝуаны
797,rauchen::V,rauchen,ӵындыны
798,regnen::V,regnen,зорыны
799,gefrieren::V,gefrieren,кынмыны
800,tauen::V,tauen,шунаны
801,schmelzen::V,schmelzen,шунаны
802,trocknen::V,trocknen,куасьмыны
803,sieden::V,sieden,пӧзьыны
804,faulen::V,faulen,сисьмыны
805,verfaulen::V,verfaulen,сисьмыны
806,reißen::V,reißen,кеськыны
807,versinken::V,versinken,выйыны
808,vergehen::V,vergehen,ортчыны
809,erscheinen::V,erscheinen,адскыны
810,verschwinden::V,verschwinden,бырыны
811,sinken::V,sinken,усьыны
812,abnehmen::V,abnehmen,синыны
813,zunehmen::V,zunehmen,йылыны
814,steigen::V,steigen,лӧпкыны
815,wachsen::V,wachsen,будыны
816,glänzen::V,glänzen,чиляны
817,glänzen::V,glänzen,пиштыны
818,funkeln::V,funkeln,чилекъяны
819,lärmen::V,lärmen,уретыны
820,lärmen::V,lärmen,ӵашетыны
821,läuten::V,läuten,жингыртыны
822,klingeln::V,klingeln,жингыртыны
823,klirren::V,klirren,жильккетыны
824,brausen::V,brausen,лекъяськыны
825,rauschen::V,rauschen,ӵашетыны
826,klingen::V,klingen,кылӥськыны
827,bellen::V,bellen,утыны
828,heulen::V,heulen,вузыны
829,blasen::V,blasen,пельтыны
830,pfeifen::V,pfeifen,шуланы
831,schreien::V,schreien,черекъяны
832,schreien::V,schreien,кесяськыны
833,stöhnen::V,stöhnen,ӝуштыны
834,zittern::V,zittern,дырекъяны
835,zittern::V,zittern,куалекъяны
836,leben::V,leben,улыны
837,geboren werden::V,geboren werden,вордӥськыны
838,atmen::V,atmen,шоканы
839,trinken::V,trinken,юыны
840,essen::V,essen,сиыны
841,schlucken::V,schlucken,ньылыны
842,müde werden::V,müde werden,жадьыны
843,einschlafen::V,einschlafen,умме усьыны
844,schlafen::V,schlafen,кӧлыны
845,aufwachen::V,aufwachen,сайканы
846,aufstehen::V,aufstehen,султыны
847,sich erholen::V,sich erholen,шутэтскыны
848,krank werden::V,krank werden,висьыны
849,krank sein::V,krank sein,висьыны
850,schmerzen::V,schmerzen,висьыны
851,husten::V,husten,кызыны
852,genesen::V,genesen,юнматскыны
853,genesen::V,genesen,бурмытскылыны
854,sterben::V,sterben,кулыны
855,umkommen::V,umkommen,бырыны
856,sich bewegen::V,sich bewegen,вырыны
857,sich rühren::V,sich rühren,вырӟыны
858,sich rühren::V,sich rühren,вырӟылыны
859,sich erheben::V,sich erheben,султыны
860,sich setzen::V,sich setzen,пуксьыны
861,hinfallen::V,hinfallen,усьыны
862,laufen::V,laufen,мыныны
863,schreiten::V,schreiten,вамышъяны
864,spazierengehen::V,spazierengehen,мыныны
865,spazierengehen::V,spazierengehen,ветлыны
866,eilen::V,eilen,дыртыны
867,sich beeilen::V,sich beeilen,дыртыны
868,sausen::V,sausen,туж ӝог мыныны
869,rennen::V,rennen,бызьылыны
870,springen::V,springen,тэтчаны
871,klettern::V,klettern,тубаны
872,schaukeln::V,schaukeln,лэйканы
873,schaukeln::V,schaukeln,шонаськыны
874,kriechen::V,kriechen,нюж ветлыны
875,schwimmen::V,schwimmen,уяны
876,tauchen::V,tauchen,зумылыны
877,rudern::V,rudern,полсаны
878,fahren::V,fahren,ветлыны
879,fliegen::V,fliegen,лобаны
880,gehen::V,gehen,мыныны
881,weggehen::V,weggehen,кошкыны
882,abfahren::V,abfahren,кошкыны
883,anhalten::V,anhalten,дугдыны
884,hineingehen::V,hineingehen,пырыны
885,eintreten::V,eintreten,пырыны
886,kommen::V,kommen,вуыны
887,kommen::V,kommen,лыктыны
888,ankommen::V,ankommen,вуыны
889,zurückkommen::V,zurückkommen,берытскыны
890,bleiben::V,bleiben,кыльыны
891,warten::V,warten,витьыны
892,erwarten::V,erwarten,витьыны
893,erwarten::V,erwarten,возьманы
894,suchen::V,suchen,утчаны
895,finden::V,finden,шедьтыны
896,versuchen::V,versuchen,турттыны
897,vorbereiten::V,vorbereiten,дасяны
898,lieben::V,lieben,гажаны
899,mögen::V,mögen,яратыны
900,lachen::V,lachen,серекъяны
901,rühren::V,rühren,сюлме йӧтыны
902,weinen::V,weinen,бӧрдыны
903,schimpfen::V,schimpfen,даллашыны
904,sich ärgern::V,sich ärgern,лекъяськыны
905,sich fürchten::V,sich fürchten,кышканы
906,sich fürchten::V,sich fürchten,курданы
907,fürchten::V,fürchten,курданы
908,fürchten::V,fürchten,кышканы
909,fliehen::V,fliehen,пегӟыны
910,flüchten::V,flüchten,пегӟыны
911,sehen::V,sehen,адӟыны
912,anschauen::V,anschauen,учкыны
913,ansehen::V,ansehen,учкыны
914,hören::V,hören,кылыны
915,zuhören::V,zuhören,кылзыны
916,probieren::V,probieren,веръяны
917,riechen::V,riechen,зынъяны
918,fühlen::V,fühlen,шӧдыны
919,scheinen::V,scheinen,адскыны
920,zu sehen sein::V,zu sehen sein,адӟиськыны
921,vernehmen::V,vernehmen,кылыны
922,frieren::V,frieren,кынмыны
923,tun::V,tun,карыны
924,können::V,können,быгатыны
925,wollen::V,wollen,потыны
926,anfangen::V,anfangen,кутскыны
927,beenden::V,beenden,быдтыны
928,beenden::V,beenden,быдэстыны
929,aufhören::V,aufhören,дугдыны
930,gelingen::V,gelingen,быгатыны
931,gelingen::V,gelingen,луыны
932,geraten::V,geraten,лэсяны
933,öffnen::V,öffnen,усьтыны
934,schließen::V,schließen,пытсаны
935,stellen::V,stellen,пуктыны
936,setzen::V,setzen,пуктыны
937,legen::V,legen,поныны
938,berühren::V,berühren,исаны
939,verbinden::V,verbinden,герӟаны
940,bedecken::V,bedecken,пытсаны
941,aufhängen::V,aufhängen,ошыны
942,anzünden::V,anzünden,ӝуатыны
943,aufheben::V,aufheben,ӝутыны
944,zurücklassen::V,zurücklassen,кельтыны
945,verlieren::V,verlieren,ыштыны
946,fallen lassen::V,fallen lassen,уськытыны
947,machen::V,machen,лэсьтыны
948,herstellen::V,herstellen,лэсьтыны
949,bauen::V,bauen,пуктыны
950,reparieren::V,reparieren,тупатыны
951,verbessern::V,verbessern,умоятыны
952,ändern::V,ändern,воштыны
953,graben::V,graben,копаны
954,beugen::V,beugen,губыртыны
955,biegen::V,biegen,куасаны
956,drehen::V,drehen,бергатыны
957,wenden::V,wenden,берыктыны
958,umdrehen::V,umdrehen,берыктыны
959,heben::V,heben,ӝутыны
960,hochheben::V,hochheben,ӝутъяны
961,ergreifen::V,ergreifen,кутыны
962,ergreifen::V,ergreifen,кырмыны
963,halten::V,halten,возьыны
964,drücken::V,drücken,зӥбыны
965,drücken::V,drücken,пачкатыны
966,schieben::V,schieben,донганы
967,kratzen::V,kratzen,вуштыны
968,lecken::V,lecken,нюлыны
969,beißen::V,beißen,куртчыны
970,abreißen::V,abreißen,ишкалтыны
971,abschneiden::V,abschneiden,шорыны
972,abschneiden::V,abschneiden,вандыны
973,binden::V,binden,керттыны
974,stecken::V,stecken,мертчытыны
975,brechen::V,brechen,тӥяны
976,klopfen::V,klopfen,йыганы
977,klopfen::V,klopfen,шарккетыны
978,hauen::V,hauen,жугыны
979,hauen::V,hauen,тышканы
980,kleben::V,kleben,лякыны
981,reiben::V,reiben,зыраны
982,reiben::V,reiben,вуштыны
983,streichen::V,streichen,зыраны
984,schleifen::V,schleifen,шерыны
985,schneiden::V,schneiden,вандыны
986,rütteln::V,rütteln,зуркатыны
987,schütteln::V,schütteln,куалекъятыны
988,schwenken::V,schwenken,шонаны
989,schütten::V,schütten,лэзьыны
990,füllen::V,füllen,тырмытыны
991,einwickeln::V,einwickeln,биньыны
992,tragen::V,tragen,нуыны
993,schleppen::V,schleppen,кыскыны
994,ziehen::V,ziehen,кыскыны
995,aufbewahren::V,aufbewahren,возьыны
996,werfen::V,werfen,куяны
997,werfen::V,werfen,лэзяны
998,fangen::V,fangen,кутыны
999,packen::V,packen,кутыны
1000,packen::V,packen,кырмыны
1001,verstecken::V,verstecken,ватыны
1002,teilen::V,teilen,люкыны
1003,schicken::V,schicken,ыстыны
1004,bringen::V,bringen,вайыны
1005,hinzufügen::V,hinzufügen,ватсаны
1006,bekommen::V,bekommen,басьтыны
1007,erhalten::V,erhalten,басьтыны
1008,nehmen::V,nehmen,кутыны
1009,nehmen::V,nehmen,басьтыны
1010,wählen::V,wählen,бырйыны
1011,auswählen::V,auswählen,бырйыны
1012,bewahren::V,bewahren,возьыны
1013,behindern::V,behindern,могӟытыны
1014,verderben::V,verderben,сӧрыны
1015,beschädigen::V,beschädigen,урод лэсьтыны
1016,zerbrechen::V,zerbrechen,сӧрыны
1017,zerreißen::V,zerreißen,кесяны
1018,zerstören::V,zerstören,куашкатыны
1019,verbrennen::V,verbrennen,сутыны
1020,geben::V,geben,сётыны
1021,reichen::V,reichen,сётыны
1022,schenken::V,schenken,кузьманы
1023,versprechen::V,versprechen,кыл сётыны
1024,wünschen::V,wünschen,сӥзьыны
1025,loben::V,loben,ушъяны
1026,küssen::V,küssen,чупаны
1027,wiegen::V,wiegen,веттаны
1028,wiegen::V,wiegen,лэйкатыны
1029,zudecken::V,zudecken,шобыртыны
1030,wecken::V,wecken,сайкатыны
1031,zeigen::V,zeigen,возьматыны
1032,führen::V,führen,нуыны
1033,lehren::V,lehren,дышетыны
1034,unterrichten::V,unterrichten,дышетыны
1035,aufziehen::V,aufziehen,будэтыны
1036,leiten::V,leiten,кивалтыны
1037,antreiben::V,antreiben,дыртытыны
1038,lassen::V,lassen,-ытыны
1039,einladen::V,einladen,ӧтьыны
1040,vereinigen::V,vereinigen,огазеяны
1041,besuchen::V,besuchen,адӟыськыны
1042,treffen::V,treffen,пумитаны
1043,sich versammeln::V,sich versammeln,люкаськыны
1044,spielen::V,spielen,шудыны
1045,singen::V,singen,кырӟаны
1046,tanzen::V,tanzen,эктыны
1047,sich trennen::V,sich trennen,люкиськыны
1048,verlassen::V,verlassen,куштыны
1049,retten::V,retten,утьыны
1050,bewachen::V,bewachen,возьманы
1051,schützen::V,schützen,утялтыны
1052,verteidigen::V,verteidigen,возьманы
1053,sich schlagen::V,sich schlagen,жугиськыны
1054,schießen::V,schießen,ыбылӥськны
1055,siegen::V,siegen,вормыны
1056,ärgern::V,ärgern,вожпоттыны
1057,schlagen::V,schlagen,жуккыны
1058,treten::V,treten,лёганы
1059,stechen::V,stechen,бышкалтыны
1060,stoßen::V,stoßen,донгыны
1061,stehlen::V,stehlen,вораны
1062,stehlen::V,stehlen,лушканы
1063,stören::V,stören,люкетыны
1064,belästigen::V,belästigen,акыльтыны
1065,belästigen::V,belästigen,вукылмыны
1066,verbergen::V,verbergen,ватыны
1067,täuschen::V,täuschen,алданы
1068,betrügen::V,betrügen,пӧяны
1069,töten::V,töten,виыны
1070,wohnen::V,wohnen,улыны
1071,arbeiten::V,arbeiten,ужаны
1072,sammeln::V,sammeln,бичаны
1073,pflücken::V,pflücken,ишкыны
1074,jagen::V,jagen,пӧйшураны
1075,fischen::V,fischen,чорыганы
1076,fassen::V,fassen,кутыны
1077,hüten::V,hüten,возьманы
1078,treiben::V,treiben,улляны
1079,anbinden::V,anbinden,думыны
1080,füttern::V,füttern,сюдыны
1081,melken::V,melken,кыскыны
1082,hacken::V,hacken,кораны
1083,gießen::V,gießen,киськаны
1084,reifen::V,reifen,вуыны
1085,reifen::V,reifen,кисьманы
1086,zubereiten::V,zubereiten,лесьтыны
1087,kochen::V,kochen,пӧзьтыны
1088,backen::V,backen,пыжыны
1089,braten::V,braten,пыжыны
1090,umrühren::V,umrühren,сураны
1091,stricken::V,stricken,керттыны
1092,nähen::V,nähen,вурыны
1093,färben::V,färben,буяны
1094,reinigen::V,reinigen,сузяны
1095,waschen::V,waschen,мисьтаськыны
1096,abwischen::V,abwischen,ӵушылыны
1097,spülen::V,spülen,гылъяны
1098,fegen::V,fegen,ӵужыны
1099,kehren::V,kehren,ӵужыны
1100,baden::V,baden,пыласькыны
1101,sich waschen::V,sich waschen,пыласькыны
1102,ausziehen::V,ausziehen,кыльыны
1103,anziehen::V,anziehen,дӥсяны
1104,sich anziehen::V,sich anziehen,дӥсьяськыны
1105,kämmen::V,kämmen,сынаны
1106,schmücken::V,schmücken,чеберъяны
1107,sagen::V,sagen,шуыны
1108,sagen::V,sagen,вераны
1109,sprechen::V,sprechen,вераськыны
1110,reden::V,reden,вераськыны
1111,sich unterhalten::V,sich unterhalten,вераськыны
1112,fragen::V,fragen,юаны
1113,bitten::V,bitten,курыны
1114,erzählen::V,erzählen,вераны
1115,erzählen::V,erzählen,мадьыны
1116,mitteilen::V,mitteilen,ивортыны
1117,nennen::V,nennen,шуыны
1118,rufen::V,rufen,ӧтьыны
1119,prahlen::V,prahlen,ушъяськыны
1120,übersetzen::V,übersetzen,берыктыны
1121,denken::V,denken,малпаны
1122,glauben::V,glauben,оскыны
1123,bemerken::V,bemerken,адӟыны
1124,erkennen::V,erkennen,тодыны
1125,begreifen::V,begreifen,валаны
1126,verstehen::V,verstehen,валаны
1127,lernen::V,lernen,дышетскыны
1128,wissen::V,wissen,тодыны
1129,sich erinnern an::V,sich erinnern an,тодэ вайыны
1130,vergessen::V,vergessen,вунэтыны
1131,messen::V,messen,мертаны
1132,zählen::V,zählen,лыдъяны
1133,rechnen::V,rechnen,лыдъяны
1134,lesen::V,lesen,лыдӟыны
1135,malen::V,malen,суреданы
1136,zeichnen::V,zeichnen,суреданы
1137,schreiben::V,schreiben,гожъяны
1138,besitzen::V,besitzen,луыны
1139,kaufen::V,kaufen,басьтыны
1140,verkaufen::V,verkaufen,вузаны
1141,bezahlen::V,bezahlen,тырыны
1142,zahlen::V,zahlen,тырыны
1143,beherrschen::V,beherrschen,кузёяськыны
1144,ertragen::V,ertragen,чиданы
