,Concept_ID,hu,en
886,einschlafen::V,elalszik,fall asleep
887,schlafen::V,alszik,sleep
888,aufwachen::V,felébred,wake up
889,aufstehen::V,felkel,get up
890,sich erholen::V,pihen,relax
891,krank werden::V,megbetegedik,fall ill
892,krank werden::V,belebetegszik,fall ill
893,krank sein::V,betegeskedik,be ill
894,schmerzen::V,fáj,ache
895,husten::V,köhög,cough
896,genesen::V,meggyógyul,recover
897,sterben::V,hal,die
898,umkommen::V,elpusztul,perish
899,sich bewegen::V,mozog,move
900,sich rühren::V,mozdul,budge
901,sich erheben::V,feláll,stand up
902,sich erheben::V,felemelkedik,stand up
903,sich setzen::V,ül,sit down
904,sich setzen::V,leül,sit down
905,hinfallen::V,bukik,tumble
906,hinfallen::V,elesik,tumble
907,laufen::V,jár,walk
908,schreiten::V,lép,pace
909,spazierengehen::V,sétál,go for a walk
910,eilen::V,siet,rush
911,sich beeilen::V,siet,hurry
912,sausen::V,robog,dash
913,rennen::V,fut,run
914,rennen::V,szalad,run
915,springen::V,ugrik,jump
916,klettern::V,kúszik,climb
917,schaukeln::V,hintázik,seesaw
918,kriechen::V,kúszik,creep
919,schwimmen::V,úszik,swim
920,tauchen::V,merül,dive
921,rudern::V,evez,row
922,fahren::V,jár,drive
923,fahren::V,megy,drive
924,fahren::V,utazik,drive
925,fliegen::V,száll,fly
926,gehen::V,megy,go
927,weggehen::V,elmegy,go away
928,abfahren::V,indul,depart
929,anhalten::V,megáll,stop
930,hineingehen::V,bemegy,go in
931,eintreten::V,belép,enter
932,kommen::V,jön,come
933,ankommen::V,érkezik,arrive
934,ankommen::V,megérkezik,arrive
935,zurückkommen::V,visszajön,come back
936,bleiben::V,marad,stay
937,bleiben::V,megmarad,stay
938,warten::V,vár,wait
939,warten::V,várakozik,wait
940,erwarten::V,vár,wait for
941,erwarten::V,megvár,wait for
942,suchen::V,kutat,seek
943,suchen::V,kutat,look for
944,finden::V,talál,find
945,versuchen::V,megpróbál,try
946,versuchen::V,megkísérel,try
947,vorbereiten::V,előkészít,prepare
948,lieben::V,szeret,love
949,mögen::V,szeret,like
950,lachen::V,nevet,laugh
951,rühren::V,mozdít,move
952,weinen::V,sír,weep
953,schimpfen::V,szid,grumble
954,schimpfen::V,szitkozódik,grumble
955,sich ärgern::V,mérgelődik,be annoyed
956,sich ärgern::V,bosszankodik,be annoyed
957,sich fürchten::V,fél,be afraid
958,sich fürchten::V,retteg,be afraid
959,fürchten::V,fél,be afraid of
960,fliehen::V,menekül,flee
961,flüchten::V,elmenekül,escape
962,sehen::V,néz,see
963,anschauen::V,megnéz,look at
964,ansehen::V,néz,watch
965,ansehen::V,ránéz,watch
966,ansehen::V,megnéz,watch
967,hören::V,hall,hear
968,zuhören::V,hallgat,listen
969,zuhören::V,meghallgat,listen
970,probieren::V,kóstol,taste
971,probieren::V,megkóstol,taste
972,riechen::V,szagol,smell
973,fühlen::V,érez,feel
974,scheinen::V,tűnik,seem
975,scheinen::V,látszik,seem
976,zu sehen sein::V,mutatkozik,show
977,vernehmen::V,hall,hear
978,frieren::V,fázik,be cold
979,tun::V,csinál,do
980,tun::V,cselekszik,do
981,können::V,tud,can
982,wollen::V,akar,want
983,anfangen::V,kezd,start
984,beenden::V,befejez,finish
985,aufhören::V,megszűnik,stop
986,gelingen::V,sikerül,succeed
987,geraten::V,kerül,turn out
988,geraten::V,jut,turn out
989,öffnen::V,nyit,open
990,öffnen::V,kinyit,open
991,schließen::V,csuk,close
992,schließen::V,becsuk,close
993,stellen::V,állít,put
994,stellen::V,helyez,put
995,setzen::V,ültet,place
996,setzen::V,helyez,place
997,legen::V,tesz,lay
998,legen::V,fektet,lay
999,berühren::V,érint,touch
1000,verbinden::V,beköt,connect
1001,verbinden::V,összeköt,connect
1002,bedecken::V,betakar,cover
1003,bedecken::V,beborít,cover
1004,aufhängen::V,felakaszt,hang up
1005,anzünden::V,gyújt,light
1006,anzünden::V,meggyújt,light
1007,aufheben::V,felemel,pick up
1008,zurücklassen::V,hátrahagy,leave
1009,verlieren::V,veszít,lose
1010,verlieren::V,elveszít,lose
1011,fallen lassen::V,elejt,drop
1012,machen::V,tesz,make
1013,machen::V,csinál,make
1014,herstellen::V,gyárt,produce
1015,herstellen::V,előállít,produce
1016,bauen::V,épít,build
1017,reparieren::V,javít,mend
1018,reparieren::V,kijavít,mend
1019,reparieren::V,megjavít,mend
1020,verbessern::V,megjavít,improve
1021,ändern::V,változtat,alter
1022,ändern::V,megváltoztat,alter
1023,graben::V,ás,dig
1024,beugen::V,meghajt,bow
1025,biegen::V,hajlít,bend
1026,drehen::V,forgat,spin
1027,wenden::V,fordít,turn
1028,wenden::V,megfordít,turn
1029,umdrehen::V,megfordít,turn around
1030,umdrehen::V,megforgat,turn around
1031,heben::V,emel,raise
1032,hochheben::V,felemel,lift
1033,ergreifen::V,megfog,seize
1034,halten::V,tart,hold
1035,drücken::V,nyom,press
1036,drücken::V,megnyom,press
1037,schieben::V,tol,push
1038,kratzen::V,vakar,scrape
1039,lecken::V,nyal,lick
1040,beißen::V,harap,bite
1041,abreißen::V,letép,tear off
1042,abschneiden::V,levág,cut off
1043,binden::V,köt,tie
1044,binden::V,kötöz,tie
1045,stecken::V,dug,stick
1046,brechen::V,tör,break
1047,brechen::V,eltör,break
1048,klopfen::V,kopogtat,knock
1049,hauen::V,vág,hit
1050,hauen::V,levág,hit
1051,kleben::V,tapaszt,glue
1052,reiben::V,dörzsöl,rub
1053,reiben::V,súrol,rub
1054,streichen::V,simít,spread
1055,schleifen::V,fen,grind
1056,schleifen::V,csiszol,grind
1057,schleifen::V,köszörül,grind
1058,schneiden::V,vág,cut
1059,schneiden::V,szel,cut
1060,schneiden::V,metsz,cut
1061,rütteln::V,ráz,jolt
1062,schütteln::V,ráz,shake
1063,schütteln::V,megráz,shake
1064,schwenken::V,lóbál,swing
1065,schwenken::V,lobogtat,swing
1066,schütten::V,önt,pour
1067,füllen::V,tölt,fill
1068,füllen::V,megtölt,fill
1069,einwickeln::V,becsavar,wrap
1070,tragen::V,hord,carry
1071,schleppen::V,vonszol,drag
1072,ziehen::V,húz,pull
1073,aufbewahren::V,megőriz,keep
1074,werfen::V,dob,throw
1075,werfen::V,hajít,throw
1076,fangen::V,fog,catch
1077,packen::V,megragad,grab
1078,verstecken::V,eldug,hide
1079,verstecken::V,elrejt,hide
1080,teilen::V,oszt,divide
1081,teilen::V,megoszt,divide
1082,schicken::V,küld,send
1083,bringen::V,hoz,bring
1084,bringen::V,visz,bring
1085,hinzufügen::V,hozzáad,add
1086,bekommen::V,kap,get
1087,bekommen::V,megkap,get
1088,erhalten::V,kap,receive
1089,erhalten::V,megkap,receive
1090,nehmen::V,vesz,take
1091,wählen::V,választ,choose
1092,auswählen::V,kiválaszt,select
1093,bewahren::V,megtart,preserve
1094,behindern::V,akadályoz,hinder
1095,behindern::V,gátol,hinder
1096,verderben::V,elront,spoil
1097,beschädigen::V,rongál,damage
1098,zerbrechen::V,eltör,break
1099,zerbrechen::V,széttör,break
1100,zerbrechen::V,kettétör,break
1101,zerreißen::V,eltép,tear
1102,zerreißen::V,széttép,tear
1103,zerstören::V,elpusztít,destroy
1104,verbrennen::V,éget,burn
1105,verbrennen::V,eléget,burn
1106,geben::V,ad,give
1107,reichen::V,nyújt,hand
1108,schenken::V,ajándékoz,give
1109,versprechen::V,ígér,promise
1110,wünschen::V,kíván,wish
1111,loben::V,dicsér,praise
1112,küssen::V,csókol,kiss
1113,wiegen::V,ringat,rock
1114,zudecken::V,betakar,cover
1115,wecken::V,kelt,wake
1116,wecken::V,ébreszt,wake
1117,zeigen::V,mutat,show
1118,führen::V,visz,guide
1119,führen::V,vezet,guide
1120,lehren::V,tanít,teach
1121,unterrichten::V,tanít,instruct
1122,aufziehen::V,felnevel,bring up
1123,leiten::V,vezet,lead
1124,leiten::V,vezérel,lead
1125,antreiben::V,hajt,urge
1126,lassen::V,-tat,let
1127,lassen::V,-at,let
1128,einladen::V,meghív,invite
1129,vereinigen::V,egyesít,unite
1130,besuchen::V,látogat,visit
1131,treffen::V,talál,meet
1132,sich versammeln::V,gyülekezik,assemble
1133,sich versammeln::V,összegyűlik,assemble
1134,spielen::V,játszik,play
1135,singen::V,énekel,sing
1136,tanzen::V,táncol,dance
1137,sich trennen::V,elválik,separate
1138,verlassen::V,elhagy,leave
1139,retten::V,ment,rescue
1140,bewachen::V,őriz,guard
1141,schützen::V,óv,protect
1142,schützen::V,véd,protect
1143,verteidigen::V,véd,defend
1144,sich schlagen::V,verekszik,brawl
1145,schießen::V,lő,shoot
1146,siegen::V,győz,win
1147,ärgern::V,bosszant,annoy
1148,schlagen::V,üt,beat
1149,schlagen::V,ver,beat
1150,treten::V,rúg,kick
1151,stechen::V,döf,sting
1152,stechen::V,szúr,sting
1153,stoßen::V,lök,shove
1154,stehlen::V,lop,steal
1155,stören::V,zavar,disturb
1156,belästigen::V,zaklat,bother
1157,verbergen::V,rejt,conceal
1158,verbergen::V,elrejt,conceal
1159,täuschen::V,megtéveszt,deceive
1160,betrügen::V,csal,cheat
1161,töten::V,öl,kill
1162,wohnen::V,lakik,dwell
1163,arbeiten::V,dolgozik,work
1164,sammeln::V,szed,gather
1165,sammeln::V,gyűjt,gather
1166,pflücken::V,szed,pick
1167,jagen::V,vadászik,hunt
1168,fischen::V,halászik,fish
1169,fassen::V,fog,catch
1170,hüten::V,őriz,herd
1171,hüten::V,legeltet,herd
1172,treiben::V,hajt,drive
1173,anbinden::V,köt,tie up
1174,füttern::V,etet,feed
1175,melken::V,fej,milk
1176,hacken::V,vág,chop
1177,gießen::V,öntöz,water
1178,reifen::V,érik,ripen
1179,zubereiten::V,elkészít,cook
1180,kochen::V,főz,boil
1181,backen::V,süt,bake
1182,braten::V,süt,fry
1183,umrühren::V,megkever,stir
1184,stricken::V,köt,knit
1185,nähen::V,varr,sew
1186,färben::V,fest,dye
1187,reinigen::V,tisztít,clean
1188,waschen::V,mos,wash
1189,abwischen::V,letöröl,wipe
1190,spülen::V,mosogat,rinse
1191,fegen::V,söpör,sweep
1192,kehren::V,söpör,sweep
1193,baden::V,fürdik,bath
1194,sich waschen::V,mosdik,wash
1195,sich waschen::V,mosakszik,wash
1196,ausziehen::V,levesz,take off
1197,anziehen::V,felölt,put on
1198,anziehen::V,felvesz,put on
1199,sich anziehen::V,öltözik,get dressed
1200,sich anziehen::V,felöltözik,get dressed
1201,kämmen::V,fésül,comb
1202,schmücken::V,díszít,decorate
1203,sagen::V,mond,say
1204,sprechen::V,beszél,speak
1205,reden::V,beszél,talk
1206,sich unterhalten::V,beszélget,chat
1207,fragen::V,kérdez,ask
1208,bitten::V,kér,request
1209,erzählen::V,mesél,tell
1210,erzählen::V,elbeszél,tell
1211,mitteilen::V,közöl,convey
1212,nennen::V,hív,name
1213,nennen::V,nevez,name
1214,rufen::V,hív,call
1215,prahlen::V,dicsekszik,brag
1216,übersetzen::V,fordít,translate
1217,denken::V,gondol,think
1218,glauben::V,hisz,believe
1219,bemerken::V,észrevesz,notice
1220,erkennen::V,ráismer,recognize
1221,erkennen::V,felismer,recognize
1222,begreifen::V,felfog,grasp
1223,verstehen::V,ért,understand
1224,verstehen::V,megért,understand
1225,lernen::V,tanul,learn
1226,lernen::V,megtanul,learn
1227,wissen::V,tud,know
1228,sich erinnern an::V,emlékszik,remember
1229,vergessen::V,felejt,forget
1230,vergessen::V,elfelejt,forget
1231,messen::V,mér,measure
1232,messen::V,megmér,measure
1233,zählen::V,számol,count
1234,zählen::V,megszámol,count
1235,rechnen::V,számít,calculate
1236,lesen::V,olvas,read
1237,malen::V,fest,paint
1238,zeichnen::V,rajzol,draw
1239,schreiben::V,ír,write
1240,besitzen::V,birtokol,own
1241,kaufen::V,vesz,buy
1242,kaufen::V,megvesz,buy
1243,verkaufen::V,elad,sell
1244,bezahlen::V,fizet,pay for
1245,bezahlen::V,kifizet,pay for
1246,zahlen::V,fizet,pay
1247,zahlen::V,megfizet,pay
1248,beherrschen::V,ural,rule
1249,ertragen::V,elbír,endure
1250,ertragen::V,elvisel,endure
