,Concept_ID,myv,os
744,krank::A,сэредиця,нӕфӕразгӕ
745,nackt::A,штапо,бӕгънӕг
746,traurig::A,нусманя,ӕрхӕндӕг
747,lebendig::A,эриця,цардӕгас
748,gut::A,паро,хорз
749,schlecht::A,берянь,цауд
750,richtig::A,виде,раст
751,schlimm::A,берянь,ӕвзӕр
752,wahr::A,алкуксонь,ӕцӕг
753,alt::A,ташто,зӕронд
754,neu::A,од,ног
755,ehemalig::A,икелень,раздӕры
756,alt[Lebewesen]::A,сыре,ацӕргӕ
757,jung::A,од,ӕрыгон
758,arm::A,кажов,мӕгуыр
759,reich::A,сюпав,хъӕздыг
760,bekannt::A,содавикс,зонгӕ
761,berühmt::A,содавикс,номдзыд
762,fremd::A,лия,æцæгæлон
763,fremd::A,асодавикс,æцæгæлон
764,verschieden::A,эрьва,æндæр æмæ æндæр
765,verschieden::A,эрьва,алы
766,verschieden::A,эрьва,алыхуызон
767,nah::A,а васолонь,хӕстӕг
768,fern::A,умонь,дард
769,fern::A,умонь,дӕрддаг
770,fern::A,кезэрень,дард
771,fern::A,кезэрень,дӕрддаг
772,linker::A,керш,галиу
773,rechter::A,вить,рахиз
774,anderer::A,лия,иннӕ
775,anderer::A,лия,ӕндӕр
776,erster::A,васень,фыццаг
777,erster::A,васень,фыццӕгӕм
778,erster::A,васенце,фыццаг
779,erster::A,васенце,фыццӕгӕм
780,zweiter::A,омбоце,дыккаг
781,zweiter::A,омбоце,дыккæгæм
782,dritter::A,колмоце,æртыккаг
783,dritter::A,колмоце,æртыккæгæм
784,letzter::A,меельце,фӕстаг
785,allein::ADV,башка,иунæг
786,allein::ADV,ськамонзо,иунæг
787,auf einmal::ADV,вейсэ,уайтагъд
788,auf einmal::ADV,вейсэ,æвиппайды
789,auf einmal::ADV,вейсэ,æваст
790,zusammen::ADV,вейс,иумӕ
791,zusammen::ADV,вейсэ,иумӕ
792,lange::ADV,кувать,бирæ рæстæг
793,plötzlich::ADV,апак учо,æвиппайды
794,plötzlich::ADV,апак учо,æваст
795,sofort::ADV,курок,уыцы сахат
796,sofort::ADV,курок,уайтагъд
797,sofort::ADV,нейке,уыцы сахат
798,sofort::ADV,нейке,уайтагъд
799,später::ADV,мейле,фæстæдæр
800,jetzt::ADV,ней,ныр
801,heute::ADV,течи,абон
802,morgen::ADV,ванды,райсом
803,bald::ADV,курок,тагъд
804,bald::ADV,курок,рæхджы
805,dann::ADV,мейле,стæй
806,dann::ADV,седе мейле,стæй
807,gestern::ADV,исяк,знон
808,einst::ADV,весть,кӕддӕр
809,einst::ADV,зярдо-бути,кӕддӕр
810,damals::ADV,сестэ,уæд
811,danach::ADV,мейле,стæй
812,danach::ADV,мейле,уый фæстæ
813,danach::ADV,седе мейле,стæй
814,danach::ADV,седе мейле,уый фæстæ
815,vorher::ADV,васняяк,раздæр
816,zuerst::ADV,васня,фыццаг
817,einmal::ADV,весть,иу хатт
818,manchmal::ADV,лиясто,хатт
819,oft::ADV,сеетьстэ,арæх
820,immer::ADV,свал,ӕдзух
821,niemals::ADV,а зярдояк,никуы
822,niemals::ADV,а зярдояк,никæд
823,hier::ADV,тесэ,ам
824,hierhin::ADV,тей,ардӕм
825,von hier::ADV,тестэ,ардыгæй
826,dort::ADV,тосо,уым
827,dorthin::ADV,тов,уырдӕм
828,geradeaus::ADV,витьстэ,æргом
829,vorwärts::ADV,икелев,размӕ
830,rückwärts::ADV,мекев,фӕстӕмӕ
831,zurück::ADV,мекев,фӕстӕмӕ
832,unten::ADV,ало,дæлæ
833,unten::ADV,ало,дæлейы
834,unten::ADV,ало,бынæй
835,hinab::ADV,алов,дӕлӕмӕ
836,hinab::ADV,алов,уырдыгмӕ
837,oben::ADV,вере,уӕле
838,hinauf::ADV,верев,уӕлӕмӕ
839,überall::ADV,эрьва косо,алыран
840,überall::ADV,эрьва косо,алкæм
841,überall::ADV,эрьва косо,кæмдæриддæр
842,nicht::ADV,а,нӕ
843,ein wenig::ADV,аламошка,чысыл
844,kaum::ADV,ансяк,цъус
845,sehr::ADV,пек,тынг
846,sehr::ADV,пек,иттӕг
847,sehr::ADV,вельть,тынг
848,sehr::ADV,вельть,иттӕг
849,so::ADV,истя,афтӕ
850,noch::ADV,таго,ма
851,nur::ADV,ансяк,канд
852,nur::ADV,ансяк,ӕрмӕст
853,schon::ADV,уш,нырид
854,wieder::ADV,таго,ногӕй
855,vergebens::ADV,стяко,дзæгъæлы
856,vergebens::ADV,стяко,уæгъды
857,vergebens::ADV,стяко,æнæхъуаджы
858,vor::PRP,икеле,разы
859,hinter::PRP,вельде,фӕстӕ
860,unter::PRP,ало,бын
861,durch::PRP,пачк,æхсæнты
862,neben::PRP,вакссо,цур
863,zwischen::PRP,ютксо,астӕу
864,wegen::PRP,кис,тыххай
865,wegen::PRP,коряс,тыххай
866,wegen::PRP,кувалт,тыххай
867,dies::PRN,те,ай
868,das::PRN,те,уый
869,das::PRN,тона,уый
870,alles::PRN,весе,алцы
871,alles::PRN,весе,æппæтдæр
872,alles::PRN,весе,иууылдӕр
873,alles::PRN,весемесь,алцы
874,alles::PRN,весемесь,æппæтдæр
875,alles::PRN,весемесь,иууылдӕр
876,ich::PRN,мон,æз
877,du::PRN,тон,ды
878,er::PRN,сон,уый
879,wir::PRN,минь,мах
880,ihr::PRN,тынь,сымах
881,sie::PRN,сынь,уыдон
882,was::FPRN,мезе,цы
883,wer::FPRN,ки,чи
884,wo::FADV,косо,кӕм
885,wohin::FADV,ков,кӕдӕм
886,wohin::FADV,козо,кӕдӕм
887,wie::FADV,кода,куыд
888,warum::FADV,мекс,цӕмӕн
889,wieviel::FNUM,зяро,цал
890,eins::NUM,вейке,иу
891,zwei::NUM,кавто,дыууӕ
892,drei::NUM,колмо,ӕртӕ
893,vier::NUM,ниле,цыппар
894,fünf::NUM,вете,фондз
895,sechs::NUM,кото,ӕхсӕз
896,sieben::NUM,сисем,авд
897,acht::NUM,кавксо,аст
898,neun::NUM,вейксэ,фараст
899,zehn::NUM,кемень,дӕс
900,elf::NUM,кевейкее,иуæндæс
901,zwölf::NUM,кемгавтово,дыууадæс
902,zwanzig::NUM,комсь,дыууын
903,dreißig::NUM,колоньгемень,æртын
904,dreißig::NUM,колоньгемень,дæсæмæссæдз
905,vierzig::NUM,ниленьгемень,цыппор
906,vierzig::NUM,ниленьгемень,цыппур
907,vierzig::NUM,ниленьгемень,дыууиссæдзы
908,fünfzig::NUM,ведьгемень,фӕндзай
909,sechzig::NUM,кодгемень,æхсай
910,sechzig::NUM,кодгемень,æртиссæдзы
911,siebzig::NUM,сизьгемень,æвдай
912,siebzig::NUM,сизьгемень,дæс æмæ æртиссæдзы
913,achtzig::NUM,кавксоньгемень,цыппарыссæдзы
914,achtzig::NUM,кавксоньгемень,æстай
915,neunzig::NUM,вейксэньгемень,нæуæдз
916,neunzig::NUM,вейксэньгемень,дæс æмæ цыппарыссæдзы
917,hundert::NUM,сядо,сӕдӕ
918,tausend::NUM,тыща,мин
919,und::CNJ,ды,ӕмӕ
920,oder::CNJ,или,кӕнӕ
921,stehen::V,аштемс стядо,лӕууын
922,sitzen::V,аштемс озадо,бадын
923,liegen::V,мадезь аштемс,хуыссын
924,hängen::V,нурьгемс,ауыгъд уын
925,werden::V,арамс,суӕвын
926,passieren::V,лисэмс,æрцæуын
927,beginnen::V,ушодомс,райдайын
928,enden::V,лоткамс,фæуын
929,wechseln::V,полавтнемс,ивын
930,aufgehen[Sonne]::V,лисемс,скæсын
931,aufgehen[Sonne]::V,стямс,скæсын
932,untergehen[Sonne]::V,валгомс, аныгуылын
933,scheinen[Sonne]::V,валдомтомс,рухс кӕнын
934,donnern::V,цярномс,нæрын
935,donnern::V,галдордомс,нæрын
936,wehen::V,пувамс,дымын
937,strömen::V,чудемс,кӕлын
938,fließen::V,чудемс,цæуын
939,fließen::V,чудемс,уайын
940,fließen::V,чудемс,кæлын
941,sich drehen::V,велямс,зилын
942,schwanken::V,лыкамс,æнкъуысын
943,schwanken::V,якамс,æнкъуысын
944,schwingen::V,нурсемс,æнкъуысын
945,schwingen::V,нурсемс,змæлын
946,schwingen::V,лыкамс,æнкъуысын
947,schwingen::V,лыкамс,змæлын
948,fallen::V,прамс,хауын
949,fallen::V,сяворемс,хауын
950,brennen::V,паломс,судзын
951,rauchen::V,качадомс,фæздæг кæнын
952,regnen::V,пиземс,уарын
953,gefrieren::V,кельмемс,сӕлын
954,tauen::V,соламс,стайын
955,schmelzen::V,соламс,тайын
956,trocknen::V,коськемс,хус кæнын
957,sieden::V,лакамс,фыцын
958,sieden::V,пиксемс,фыцын
959,faulen::V,наксадомс,ӕмбийын
960,verfaulen::V,наксадомс,бамбийын
961,reißen::V,сезневемс,скъуийын
962,versinken::V,ваямс,дӕлдон_кӕнын
963,vergehen::V,ютамс,аивгъуийын
964,erscheinen::V,лисемс,разынын
965,verschwinden::V,ёмамс,фæтары уын
966,verschwinden::V,ёмамс,фæдæлдзæх уын
967,verschwinden::V,ёмамс,фесæфын
968,verschwinden::V,ёмамс,æрбайсæфын
969,sinken::V,явамс,дæлæмæ æрхауын
970,abnehmen::V,киремемс,фæкъаддæр уын
971,abnehmen::V,киремемс,фæцух уын
972,zunehmen::V,ламолгадомс,фæфылдæр уын
973,zunehmen::V,ламолгадомс,сбирæ уын
974,zunehmen::V,ламолгадомс,сахадын
975,zunehmen::V,раштамс,фæфылдæр уын
976,zunehmen::V,раштамс,сбирæ уын
977,zunehmen::V,раштамс,сахадын
978,steigen::V,куземс,сыстын
979,steigen::V,кепсевемс,сыстын
980,wachsen::V,касомс,рӕзын
981,glänzen::V,цитнемс,ӕрттивын
982,funkeln::V,пиндолдомс,тыбар-тыбур_кӕнын
983,funkeln::V,цивтёрдомс,тыбар-тыбур_кӕнын
984,lärmen::V,шалномс,хъæлæба кæнын
985,läuten::V,гайгезевемс,цæгъдын
986,klingeln::V,чавомс баягас,цæгъдын
987,klirren::V,калдордомс,дзыгъал-мыгъул кæнын
988,klirren::V,калдордомс,дзæгъ-дзæгъ кæнын
989,klirren::V,кальцяемс,дзыгъал-мыгъул кæнын
990,klirren::V,кальцяемс,дзæгъ-дзæгъ кæнын
991,brausen::V,лакамс,абухын
992,rauschen::V,лажномс,
993,klingen::V,гайгемс,зæлын
994,klingen::V,гайгемс,азæлын
995,klingen::V,гайгемс,хъуысын
996,bellen::V,онгомс,рæйын
997,heulen::V,урномс,ниуын
998,blasen::V,пувамс,фу кӕнын
999,pfeifen::V,вешкемс,æхситт кæнын
1000,pfeifen::V,вешкемс,къуыззитт кæнын
1001,schreien::V,пижнемс,хъӕр кӕнын
1002,stöhnen::V,кувсемс,хъæрзын
1003,stöhnen::V,кувсемс,дзыназын
1004,zittern::V,тарномс,ризын
1005,leben::V,эрямс,цӕрын
1006,geboren werden::V,чачомс,райгуырын
1007,atmen::V,лексемс,улӕфын
1008,trinken::V,симемс,нуазын
1009,essen::V,ярсамс,хӕрын
1010,schlucken::V,нилемс,ныхъуырын
1011,schlucken::V,порнемс,ныхъуырын
1012,müde werden::V,сиземс,бафæллайын
1013,müde werden::V,сиземс,бафæлмæцын
1014,müde werden::V,сиземс,сфæлмæцын
1015,einschlafen::V,матедевемс,бафынæй уын
1016,schlafen::V,удомс,хуыссын
1017,schlafen::V,удомс,фынӕй кӕнын
1018,aufwachen::V,сыргоземс,райхъал уын
1019,aufstehen::V,стямс,стын
1020,sich erholen::V,оймсемс,фæллад уадзын
1021,sich erholen::V,оймсемс,улæфын
1022,krank werden::V,сэредезевемс,фӕрынчын уын
1023,krank sein::V,сэредемс,сӕйын
1024,schmerzen::V,сэредемс,риссын
1025,husten::V,козомс,хуыфын
1026,genesen::V,пичкамс,сдзæбæх уын
1027,genesen::V,пичкамс,рандидзын
1028,genesen::V,пичкамс,сæндидзын
1029,sterben::V,куломс,мӕлын
1030,umkommen::V,чавовомс,фесæфын
1031,umkommen::V,чавовомс,байсæфын
1032,umkommen::V,чавовомс,бабын уын
1033,umkommen::V,чавовомс,мард фæуын
1034,umkommen::V,ёмамс,фесæфын
1035,umkommen::V,ёмамс,байсæфын
1036,umkommen::V,ёмамс,бабын уын
1037,umkommen::V,ёмамс,мард фæуын
1038,sich bewegen::V,шаштомс,тæлфын
1039,sich bewegen::V,шаштомс,цæуын
1040,sich rühren::V,сыргамс,змӕлын
1041,sich erheben::V,куземс,стын
1042,sich setzen::V,озамс,сбадын
1043,hinfallen::V,прамс,ӕрхауын
1044,hinfallen::V,сяворемс,ӕрхауын
1045,laufen::V,якамс,цӕуын
1046,laufen::V,якамс,рацу-бацу_кӕнын
1047,schreiten::V,эскелямс,къахдзæф кæнын
1048,schreiten::V,эскелямс,санчъех кæнын
1049,schreiten::V,эскелямс,цæуын
1050,schreiten::V,молемс,къахдзæф кæнын
1051,schreiten::V,молемс,санчъех кæнын
1052,schreiten::V,молемс,цæуын
1053,spazierengehen::V,якамс,озер кæнын
1054,spazierengehen::V,якамс,тезгъо кæнын
1055,eilen::V,эрзкалемс,тагъд кæнын
1056,eilen::V,эрзкалемс,тындзын
1057,eilen::V,капшамс,тагъд кæнын
1058,eilen::V,капшамс,тындзын
1059,sich beeilen::V,капшамс,тагъд кæнын
1060,sich beeilen::V,капшамс,тындзын
1061,sausen::V,ливтямс,уайын
1062,sausen::V,ливтямс,тæхын
1063,rennen::V,чийнемс,згъорын
1064,rennen::V,ардтнемс,згъорын
1065,springen::V,кирнявтнемс,гæпп кæнын
1066,springen::V,кирнявтнемс,сæррæтт кæнын
1067,springen::V,кирнявтнемс,лиуырын
1068,klettern::V,куземс,хилын
1069,schaukeln::V,нурямс,хецъро кæнын
1070,schaukeln::V,нурямс,херыйыл бадын
1071,kriechen::V,ёзмолдомс,бырын
1072,schwimmen::V,уемс,ленк кӕнын
1073,tauchen::V,чопавтомс,ныгъуылын
1074,tauchen::V,чопавтнемс,ныгъуылын
1075,rudern::V,миледемс,бæлæгъ тæрын
1076,rudern::V,миледемс,чема тæрын
1077,fahren::V,ардомс,цӕуын
1078,fliegen::V,ливтямс,тӕхын
1079,gehen::V,туемс,цӕуын
1080,gehen::V,молемс,цӕуын
1081,weggehen::V,туемс,ацӕуын
1082,abfahren::V,туемс,араст уын
1083,anhalten::V,лоткамс,æрлæууын
1084,hineingehen::V,совамс,мидæмæ цæуын
1085,eintreten::V,совамс,бацӕуын
1086,eintreten::V,эскельдямс,бацӕуын
1087,kommen::V,самс,æрцæуын
1088,ankommen::V,самс,æрцæуын
1089,ankommen::V,пачкодемс,æрцæуын
1090,zurückkommen::V,велявтомс,раздæхын
1091,zurückkommen::V,велявтомс,фæстæмæ_раздæхын
1092,zurückkommen::V,велявтомс,æрбаздæхын
1093,zurückkommen::V,велявтомс,аздæхын
1094,bleiben::V,кадовомс,лӕууын
1095,warten::V,учомс,ӕнхъӕлмӕ кӕсын
1096,erwarten::V,учомс,ӕнхъӕлмӕ кӕсын
1097,suchen::V,вешнемс,агурын
1098,finden::V,муемс,ссарын
1099,versuchen::V,варштамс,фӕлварын
1100,vorbereiten::V,анокстамс,бацаттæ кæнын
1101,vorbereiten::V,анокстамс,æрæввонг кæнын
1102,lieben::V,вечкемс,уарзын
1103,mögen::V,вечкемс,зæрдæмæ цæуын
1104,lachen::V,пейдемс,худын
1105,rühren::V,токамс седейс,зæрдæ суынгæг кæнын
1106,weinen::V,авардемс,кӕуын
1107,schimpfen::V,сёвномс,æлгъитын
1108,sich ärgern::V,кежиявтнемс,мæсты кæнын
1109,sich fürchten::V,пелемс,тæрсын
1110,fürchten::V,пелемс,тæрсын
1111,fliehen::V,оргодемс,лидзын
1112,flüchten::V,ворьгодемс,алидзын
1113,flüchten::V,чадомс,алидзын
1114,sehen::V,неемс,уынын
1115,anschauen::V,ваномс,акӕсын
1116,ansehen::V,ваномс,кӕсын
1117,hören::V,марямс,хъусын
1118,zuhören::V,кунсоломс,хъусын
1119,probieren::V,варшамс,уынын
1120,probieren::V,варшамс,аходын
1121,riechen::V,никсемс,смудын
1122,fühlen::V,марямс,ӕнкъарын
1123,scheinen::V,марявомс,зынын
1124,zu sehen sein::V,неявомс,зынын
1125,vernehmen::V,марямс,фехъусын
1126,frieren::V,кельмемс,сийын
1127,tun::V,теемс,кӕнын
1128,können::V,маштомс,фӕразын
1129,wollen::V,бажамс,фӕндын
1130,anfangen::V,кармамс,райдайын
1131,beenden::V,прядомс,фӕуын
1132,aufhören::V,лоткамс,банцайын
1133,aufhören::V,лоткамс,фенцайын
1134,gelingen::V,удаламс,бантысын
1135,geraten::V,лисемс,разынын
1136,öffnen::V,панжомс,гом кӕнын
1137,schließen::V,пекстамс,ӕхгӕнын
1138,schließen::V,сёлгомс,ӕхгӕнын
1139,schließen::V,конямс,ӕхгӕнын
1140,stellen::V,аравтомс,ӕвӕрын
1141,setzen::V,ойсевтемс,сбадын кӕнын
1142,setzen::V,озавтнемс,сбадын кӕнын
1143,legen::V,путомс,ӕрӕвӕрын
1144,berühren::V,токамс,агайын
1145,verbinden::V,содомс,бӕттын
1146,bedecken::V,вельтямс,ӕмбӕрзын
1147,aufhängen::V,понгавтомс,ауындзын
1148,anzünden::V,кирвастемс,ссудзын
1149,aufheben::V,кепедемс,сисын
1150,zurücklassen::V,кадомс,ныууадзын
1151,verlieren::V,ёмавтомс,фесафын
1152,fallen lassen::V,правтомс,ӕрӕппарын
1153,fallen lassen::V,правтомс,къухтӕй феуӕгъд кӕнын
1154,machen::V,теемс,саразын
1155,herstellen::V,анокстамс,сцæттæ кæнын
1156,herstellen::V,анокстамс,саразын
1157,bauen::V,путомс,амайын
1158,reparieren::V,витемс,æмпъузын
1159,reparieren::V,витемс,цалцæг кæнын
1160,verbessern::V,паролгавтомс,фæхуыздæр кæнын
1161,verbessern::V,вадрялгавтомс,фæхуыздæр кæнын
1162,ändern::V,полавтомс,аивын
1163,graben::V,чувомс,къахын
1164,graben::V,таргамс,къахын
1165,beugen::V,мендемс,æркъæдз кæнын
1166,beugen::V,мендемс,æртасын кæнын
1167,biegen::V,комавтомс,тасын кӕнын
1168,drehen::V,чаравтомс,здухын
1169,drehen::V,велявтнемс,здухын
1170,wenden::V,велявтомс,афæлдахын
1171,wenden::V,велявтомс,рафæлдахын
1172,umdrehen::V,велявтомс,афæлдахын
1173,heben::V,кепедемс,сдарын
1174,heben::V,кепедемс,схæцын
1175,hochheben::V,кепедемс,уæлæмæ хæцын
1176,ergreifen::V,кундамс,фӕлӕбурын
1177,halten::V,кирдемс,дарын
1178,drücken::V,нуемс,æлхъивын
1179,drücken::V,нуемс,хæцын
1180,schieben::V,шаштомс,схойын
1181,kratzen::V,ангордамс,хафын
1182,lecken::V,нолсемс,сдæрын
1183,beißen::V,сускомс,хæцын
1184,abreißen::V,сеземс,ратонын
1185,abschneiden::V,печкемс,ралыг кӕнын
1186,binden::V,кодамс,бабӕттын
1187,binden::V,сюлмамс,бабӕттын
1188,stecken::V,сялгомс,ныссадзын
1189,brechen::V,синдемс,асæттын
1190,brechen::V,синдемс,басæттын
1191,brechen::V,синдемс,ныссæттын
1192,brechen::V,калавтомс,асæттын
1193,brechen::V,калавтомс,басæттын
1194,brechen::V,калавтомс,ныссæттын
1195,klopfen::V,калтаямс,хойын
1196,klopfen::V,калтаямс,гуыпп-гуыпп кæнын
1197,klopfen::V,калтаямс,къуырцц-къуырцц кæнын
1198,hauen::V,чавомс,цӕвын
1199,hauen::V,чавомс,нӕмын
1200,kleben::V,педявтнемс,ныхасын
1201,kleben::V,педявтнемс,æндадзын
1202,reiben::V,ёзамс,сӕрфын
1203,reiben::V,ёзамс,хафын
1204,streichen::V,вадемс,байсæрдын
1205,streichen::V,вадемс,сахорын
1206,schleifen::V,човамс,ссын
1207,schleifen::V,човамс,цыргъ кӕнын
1208,schneiden::V,керямс,кӕрдын
1209,rütteln::V,чукамс,æнкъусын
1210,rütteln::V,лыкавтомс,æнкъусын
1211,schütteln::V,чукамс,уигъын
1212,schwenken::V,яхолемс,тилын
1213,schwenken::V,яхолемс,уигъын
1214,schütten::V,каямс,ныккӕнын
1215,füllen::V,пештямс,байдзаг кæнын
1216,einwickeln::V,тапарямс,батухын
1217,tragen::V,кандомс,хӕссын
1218,schleppen::V,ускомс,ласын
1219,ziehen::V,ускомс,ласын
1220,aufbewahren::V,ванстомс,æвæрын
1221,werfen::V,ёртомс,зыввытт кӕнын
1222,fangen::V,кундамс,ӕрцахсын
1223,packen::V,кундамс,рацахсын
1224,verstecken::V,кекшемс,æмбæхсын
1225,verstecken::V,кекшемс,нымæхсын
1226,teilen::V,явомс,уарын
1227,schicken::V,кучомс,ӕрвитын
1228,bringen::V,кандомс,æрхæссын
1229,bringen::V,кандомс,æрбахæссын
1230,hinzufügen::V,путомс,ӕфтауын
1231,hinzufügen::V,максомс,ӕфтауын
1232,bekommen::V,саемс,ссарын
1233,bekommen::V,саемс,сфæрæз кæнын
1234,bekommen::V,саемс,самал кæнын
1235,erhalten::V,саемс,райсын
1236,nehmen::V,саемс,райсын
1237,wählen::V,кочкамс,равзарын
1238,auswählen::V,кочкамс,авзарын
1239,bewahren::V,ванстомс,бавæрын
1240,bewahren::V,ванстомс,нывæрын
1241,behindern::V,кирдемс,цæлхдур æвæрын
1242,behindern::V,кирдемс,ныхдур æвæрын
1243,behindern::V,кирдемс,къуылымпы кæнын
1244,behindern::V,кирдемс,хъыг дарын
1245,verderben::V,коламс,фесафын
1246,beschädigen::V,теемс зыян,халын
1247,zerbrechen::V,коламс,асӕттын
1248,zerreißen::V,сеземс,аскъуынын
1249,zerstören::V,калавтомс,фехалын
1250,verbrennen::V,пултамс,басудзын
1251,geben::V,максомс,дӕттын
1252,reichen::V,максомс,адæттын
1253,schenken::V,каземс,лæвар кæнын
1254,versprechen::V,алтамс,дзырд раттын
1255,versprechen::V,алтамс,зӕрдӕ бавӕрын
1256,wünschen::V,арсемс,зæрдæ зæгъы
1257,loben::V,шнамс,раппӕлын
1258,küssen::V,палсемс,пъа кæнын
1259,küssen::V,палсемс,ба кæнын
1260,wiegen::V,нурсемс,узын
1261,zudecken::V,тавадомс,бамбӕрзын
1262,zudecken::V,вельтямс,бамбӕрзын
1263,wecken::V,стявтомс,райхъал кӕнын
1264,zeigen::V,невтемс,амонын
1265,führen::V,ветямс,кӕнын
1266,führen::V,ветямс,фæкæнын
1267,lehren::V,тонавтомс,ахуыр кæнын
1268,unterrichten::V,тонавтомс,ахуыр кæнын
1269,aufziehen::V,трямс,хъомыл кӕнын
1270,aufziehen::V,кастомс,хъомыл кӕнын
1271,leiten::V,ветямс,разамынд дӕттын
1272,leiten::V,азоркстамс,разамынд дӕттын
1273,antreiben::V,ветямс,тагъд кæнын
1274,antreiben::V,ветямс,рог кæнын
1275,lassen::V,кармавтомс,кæнын
1276,einladen::V,тердемс,ӕрхонын
1277,einladen::V,тердемс,ӕрбахонын
1278,vereinigen::V,вейсэндямс,баиу кӕнын
1279,vereinigen::V,вейс путомс,баиу кӕнын
1280,vereinigen::V,вейс пурнамс,баиу кӕнын
1281,besuchen::V,варштамс,абæрæг кæнын
1282,besuchen::V,варштамс,бабæрæг кæнын
1283,besuchen::V,варштамс,бауайын
1284,treffen::V,вастомс,фембæлын
1285,sich versammeln::V,промокшномс,æрæмбырд уын
1286,spielen::V,налксемс,хъазын
1287,singen::V,морамс,зарын
1288,tanzen::V,киштемс,кафын
1289,sich trennen::V,явомс,фæйнæрдæм фæцæуын айхæлын
1290,verlassen::V,кадомс,ныууадзын
1291,retten::V,идемс,фервӕзын кӕнын
1292,bewachen::V,ванстомс,хъахъхъӕнын
1293,schützen::V,аштемс,хъахъхъӕнын
1294,verteidigen::V,ваномс,бахизын
1295,sich schlagen::V,тюремс,хыл кæнын
1296,schießen::V,ледемс,ӕхсын
1297,siegen::V,изнямс,басӕттын
1298,siegen::V,изнямс,фӕуӕлахиз уӕвын
1299,ärgern::V,кежейгавтомс,мӕсты кӕнын
1300,schlagen::V,токамс,ныццæвын
1301,treten::V,тапамс,
1302,stechen::V,пупамс,фæрæхойын
1303,stoßen::V,тулкадемс,риуыгъын
1304,stehlen::V,саламс,давын
1305,stören::V,пирямс ки,хъыгдарын
1306,belästigen::V,а максомс,хъыгдарын
1307,belästigen::V,а кадомс оймамо,хъыгдарын
1308,verbergen::V,сёпомс,бамбӕхсын
1309,verbergen::V,сёпомс,басусӕг кӕнын
1310,verbergen::V,кекшемс,бамбӕхсын
1311,verbergen::V,кекшемс,басусӕг кӕнын
1312,täuschen::V,манямс,фӕливын
1313,täuschen::V,манямс,асайын
1314,betrügen::V,манчемс,асайын
1315,töten::V,чавномс,амарын
1316,töten::V,маштнемс,амарын
1317,wohnen::V,эрямс,цӕрын
1318,arbeiten::V,важодемс,кусын
1319,sammeln::V,пурнамс,æртонын
1320,pflücken::V,ноцковтнемс,тонын
1321,jagen::V,кундамс,цуан кæнын
1322,fischen::V,калонь кундамс,кæсаг ахсын æнгуырæй
1323,fischen::V,калонь кундамс,æнгуыр дарын
1324,fassen::V,кундамс,ӕрцахсын
1325,hüten::V,ваномс,хизын
1326,treiben::V,панемс,скъӕрын
1327,anbinden::V,сюлмамс,бабæттын
1328,anbinden::V,сюлмамс,æрбæттын
1329,füttern::V,андомс,холлаг дæттын
1330,füttern::V,андомс,холлаг æвæрын
1331,füttern::V,андомс,дарын
1332,melken::V,потявтомс,дуцын
1333,hacken::V,лазномс,кæрдын
1334,hacken::V,лазномс,лыгтæ кæнын
1335,gießen::V,валомс,бакалын
1336,reifen::V,кенеремс,срæгъæд уын
1337,reifen::V,кенеремс,сцæттæ уын
1338,zubereiten::V,анокстамс,сцӕттӕ кӕнын
1339,kochen::V,пидемс,фыцын
1340,backen::V,пидемс,фыцын
1341,braten::V,пуштамс,цурын
1342,umrühren::V,човорямс,ахæццæ кæнын
1343,umrühren::V,човорямс,азмæнтын
1344,umrühren::V,човорямс,астауын
1345,stricken::V,кодамс,кæнын
1346,stricken::V,кодамс,бийын
1347,nähen::V,стамс,хуыйын
1348,färben::V,артомс,ахорын
1349,reinigen::V,урядамс,ссыгъдæг кæнын
1350,reinigen::V,урядамс,ныссыгъдæг кæнын
1351,reinigen::V,урядамс,ныссæрфын
1352,waschen::V,муськемс,ӕхсын
1353,abwischen::V,нардамс,сӕрфын
1354,spülen::V,ёрвалдомс,æнхъæвзын
1355,fegen::V,тенсемс,мӕрзын
1356,kehren::V,тенсемс,мӕрзын
1357,baden::V,экшелямс,хи найын
1358,sich waschen::V,шлямс,хи æхсын
1359,ausziehen::V,кайсевтемс,ласын
1360,anziehen::V,оршамс,скæнын
1361,sich anziehen::V,оршамс,дзаума скæнын
1362,sich anziehen::V,оршамс,дарæс скæнын
1363,kämmen::V,судрямс,ныффасын
1364,kämmen::V,судрямс,æрфасын
1365,schmücken::V,мазылгавтомс,фӕлындын
1366,schmücken::V,наряжамс,фӕлындын
1367,sagen::V,меремс,зæгъын
1368,sprechen::V,кортамс,дзурын
1369,reden::V,кортамс,ныхас кӕнын
1370,sich unterhalten::V,кортнемс,ныхас кæнын
1371,fragen::V,кевкстемс,фӕрсын
1372,bitten::V,вешемс,курын
1373,erzählen::V,ёвтнемс,радзурын
1374,erzählen::V,ёвтнемс,ратаурæгъ кæнын
1375,mitteilen::V,ёвтамс,фехъусын кæнын
1376,nennen::V,лемдемс,хонын
1377,nennen::V,путомс лем,хонын
1378,rufen::V,тердемс,сидын
1379,rufen::V,серьгедемс,сидын
1380,prahlen::V,шнамс пря,ӕппӕлын
1381,übersetzen::V,ютавтомс,ратæлмац кæнын
1382,denken::V,арсемс,ӕнхъӕлын
1383,denken::V,арсемс,хъуыды кӕнын
1384,glauben::V,кемемс,уырнын
1385,bemerken::V,неемс,фенын
1386,erkennen::V,содамс,базонын
