,Concept_ID,ja,hr
857,wieder::ADV,再び,opet
858,wieder::ADV,再び,ponovo
859,vergebens::ADV,無駄に,uzalud
860,vergebens::ADV,無駄に,zabadava
861,vor::PRP,前に,pred
862,vor::PRP,前に,ispred
863,hinter::PRP,後ろに,za
864,hinter::PRP,後ろに,iza
865,unter::PRP,下に,pod
866,unter::PRP,下に,ispod
867,durch::PRP,通して,po
868,durch::PRP,通して,kroz
869,neben::PRP,横に,kraj
870,neben::PRP,横に,pored
871,neben::PRP,横に,pokraj
872,zwischen::PRP,間に,među
873,zwischen::PRP,間に,između
874,wegen::PRP,為に,radi
875,wegen::PRP,為に,zbog
876,wegen::PRP,せいで,radi
877,wegen::PRP,せいで,zbog
878,dies::PRN,これ,ovo
879,das::PRN,それ,to
880,das::PRN,それ,ono
881,alles::PRN,全部,sve
882,ich::PRN,私,ja
883,du::PRN,あなた,ti
884,er::PRN,彼,on
885,wir::PRN,私達,mi
886,ihr::PRN,あなた達,vi
887,sie::PRN,彼ら,oni
888,was::FPRN,何,što
889,wer::FPRN,誰,tko
890,wer::FPRN,どなた,tko
891,wo::FADV,どこ,gdje
892,wo::FADV,どこに,gdje
893,wohin::FADV,どこへ,kuda
894,wohin::FADV,どこへ,kamo
895,wie::FADV,どう,kako
896,warum::FADV,何故,zašto
897,warum::FADV,どうして,zašto
898,wieviel::FNUM,どのくらい,koliko
899,eins::NUM,一,jedan
900,zwei::NUM,二,dva
901,zwei::NUM,二つ,dva
902,drei::NUM,三,tri
903,drei::NUM,三つ,tri
904,vier::NUM,四,četiri
905,vier::NUM,四つ,četiri
906,fünf::NUM,五,pet
907,fünf::NUM,五つ,pet
908,sechs::NUM,六,šest
909,sechs::NUM,六つ,šest
910,sieben::NUM,七,sedam
911,sieben::NUM,七つ,sedam
912,acht::NUM,八,osam
913,acht::NUM,八つ,osam
914,neun::NUM,九,devet
915,neun::NUM,九つ,devet
916,zehn::NUM,十,deset
917,elf::NUM,十一,jedanaest
918,zwölf::NUM,十二,dvanaest
919,zwanzig::NUM,二十,dvadeset
920,dreißig::NUM,三十,trideset
921,vierzig::NUM,四十,četrdeset
922,fünfzig::NUM,五十,pedeset
923,sechzig::NUM,六十,šezdeset
924,siebzig::NUM,七十,sedamdeset
925,achtzig::NUM,八十,osamdeset
926,neunzig::NUM,九十,devetdeset
927,hundert::NUM,百,sto
928,tausend::NUM,千,tisuća
929,und::CNJ,-と,i
930,und::CNJ,-と,te
931,und::CNJ,そして,i
932,und::CNJ,そして,te
933,oder::CNJ,或いは,ili
934,stehen::V,立っている,stajati
935,sitzen::V,座っている,sjediti
936,liegen::V,横になっている,ležati
937,hängen::V,掛かっている,visiti
938,werden::V,なる,postati
939,werden::V,なる,činiti se
940,passieren::V,起こる,desiti se
941,passieren::V,起こる,dogoditi se
942,beginnen::V,始まる,početi
943,enden::V,終わる,prestati
944,enden::V,終わる,svršiti se
945,wechseln::V,変わる,mijenjati se
946,aufgehen[Sonne]::V,出る,izići
947,untergehen[Sonne]::V,沈む,zaći
948,scheinen[Sonne]::V,輝く,sijati
949,donnern::V,雷が鳴る,grmjeti
950,wehen::V,吹く,duhati
951,strömen::V,流れる,strujati
952,fließen::V,流れる,teći
953,sich drehen::V,回転する,obrtati se
954,sich drehen::V,回転する,vrtjeti se
955,schwanken::V,揺れる,teturati
956,schwanken::V,揺れる,kolebati se
957,schwingen::V,振動する,njihati
958,schwingen::V,振動する,titrati
959,fallen::V,落ちる,padati
960,brennen::V,燃える,gorjeti
961,rauchen::V,煙を出す,dimiti se
962,regnen::V,雨が降る,kišiti
963,regnen::V,雨が降る,daždjeti
964,gefrieren::V,凍る,smrznuti se
965,tauen::V,溶ける,kopnjeti
966,tauen::V,溶ける,kraviti se
967,schmelzen::V,溶ける,topiti se
968,trocknen::V,乾く,sušiti se
969,sieden::V,沸く,kipjeti
970,sieden::V,沸く,ključati
971,faulen::V,腐る,gnjiti
972,verfaulen::V,朽ちる,sagnjiti
973,reißen::V,切れる,otrgnuti se
974,versinken::V,沈む,tonuti
975,versinken::V,沈む,propasti
976,vergehen::V,経つ,prolaziti
977,erscheinen::V,現れる,pojaviti se
978,verschwinden::V,消える,nestati
979,verschwinden::V,消える,izgubiti se
980,sinken::V,下がる,trgnuti
981,sinken::V,下がる,spustiti se
982,abnehmen::V,減る,opasti
983,zunehmen::V,増える,povećati se
984,steigen::V,上がる,uzići
985,steigen::V,上がる,nadoći
986,wachsen::V,伸びる,rasti
987,glänzen::V,輝く,blistati
988,glänzen::V,輝く,sjati se
989,funkeln::V,ぴかぴか光る,svjetlucati
990,lärmen::V,騒ぐ,bučati
991,lärmen::V,騒ぐ,galamiti
992,läuten::V,鳴る,zvoniti
993,klingeln::V,鳴る,zvoniti
994,klirren::V,がらんがらんと鳴る,zvečati
995,brausen::V,逆巻く,hujati
996,rauschen::V,戦ぐ,šumiti
997,rauschen::V,戦ぐ,šuškati
998,klingen::V,鳴る,zvučati
999,bellen::V,吠える,lajati
1000,heulen::V,きゃんきゃん鳴く,zavijati
1001,blasen::V,吹く,puhati
1002,pfeifen::V,口笛を吹く,fućkati
1003,schreien::V,叫ぶ,vikati
1004,schreien::V,叫ぶ,kričati
1005,stöhnen::V,うめく,stenjati
1006,zittern::V,震える,drhtati
1007,zittern::V,震える,trepetati
1008,leben::V,生きている,živjeti
1009,geboren werden::V,生まれる,roditi se
1010,atmen::V,呼吸する,disati
1011,trinken::V,飲む,piti
1012,essen::V,食べる,jesti
1013,schlucken::V,飲み込む,gutati
1014,müde werden::V,眠くなる,umoriti se
1015,einschlafen::V,寝付く,usnuti
1016,einschlafen::V,寝付く,zaspati
1017,schlafen::V,眠る,spati
1018,aufwachen::V,目が覚める,probuditi se
1019,aufstehen::V,起きる,ustati
1020,sich erholen::V,休養する,odmoriti se
1021,krank werden::V,病気になる,oboljeti se
1022,krank werden::V,病気になる,razboljeti se
1023,krank sein::V,病気である,bolovati
1024,schmerzen::V,痛む,boljeti
1025,husten::V,咳をする,kašljati
1026,genesen::V,元気になる,ozdraviti
1027,genesen::V,元気になる,oporaviti se
1028,sterben::V,死ぬ,umrijeti
1029,sterben::V,亡くなる,umrijeti
1030,umkommen::V,死亡する,skapati
1031,sich bewegen::V,移動する,gibati se
1032,sich bewegen::V,移動する,kretati se
1033,sich rühren::V,動く,maknuti se
1034,sich erheben::V,立ち上がる,dići se
1035,sich setzen::V,座る,sjesti
1036,hinfallen::V,転ぶ,pasti
1037,laufen::V,歩く,hodati
1038,schreiten::V,跨ぐ,stupati
1039,spazierengehen::V,散歩する,šetati se
1040,eilen::V,急ぐ,hitati
1041,sich beeilen::V,焦る,požuriti se
1042,sausen::V,疾駆する,juriti
1043,rennen::V,走る,trčati
1044,springen::V,跳ぶ,skakati
1045,klettern::V,よじ登る,popeti se
1046,klettern::V,よじ登る,penjati se
1047,schaukeln::V,ぶらんこに乗る,ljuljati se
1048,kriechen::V,這う,puzati
1049,kriechen::V,這う,gmizati
1050,schwimmen::V,泳ぐ,plivati
1051,tauchen::V,潜る,roniti
1052,tauchen::V,潜る,gnjuriti
1053,rudern::V,漕ぐ,veslati
1054,fahren::V,行く,voziti se
1055,fahren::V,乗車する,voziti se
1056,fliegen::V,飛ぶ,letjeti
1057,fliegen::V,飛ぶ,lijetati
1058,gehen::V,行く,ići
1059,weggehen::V,立ち去る,otići
1060,abfahren::V,出発する,krenuti
1061,abfahren::V,出発する,otputovati
1062,anhalten::V,止まる,stati
1063,anhalten::V,止まる,zaustaviti
1064,hineingehen::V,入る,ulaziti
1065,eintreten::V,中に入る,ući
1066,kommen::V,来る,doći
1067,ankommen::V,着く,stići
1068,ankommen::V,到着する,stići
1069,zurückkommen::V,帰る,vratiti se
1070,zurückkommen::V,帰る,povratiti se
1071,bleiben::V,留まる,ostati
1072,warten::V,待つ,čekati
1073,erwarten::V,期待する,očekivati
1074,suchen::V,探る,tražiti
1075,finden::V,見つける,naći
1076,versuchen::V,試す,pokušati
1077,vorbereiten::V,準備する,spremiti
1078,vorbereiten::V,準備する,pripremiti
1079,lieben::V,愛する,voljeti
1080,mögen::V,好きである,voljeti
1081,lachen::V,笑う,smijati se
1082,rühren::V,感情を動かす,taknuti
1083,weinen::V,泣く,plakati
1084,schimpfen::V,叱る,psovati
1085,sich ärgern::V,怒る,ljutiti se
1086,sich ärgern::V,腹を立てる,ljutiti se
1087,sich fürchten::V,怖がる,bojati se
1088,fürchten::V,恐れる,bojati se
1089,fliehen::V,逃げる,pobjeći
1090,flüchten::V,逃亡する,utjeći
1091,sehen::V,見る,vidjeti
1092,anschauen::V,眺める,ogledati
1093,ansehen::V,見る,gledati
1094,hören::V,聞く,čuti
1095,zuhören::V,聴く,slušati
1096,probieren::V,食べてみる,probati
1097,riechen::V,気取る,osjećati miris
1098,fühlen::V,感じる,osjećati
1099,scheinen::V,ように見える,činiti se
1100,zu sehen sein::V,見える,biti vidljiv
1101,vernehmen::V,承る,saznati
1102,frieren::V,寒気がする,zima je
1103,tun::V,する,raditi
1104,können::V,出来る,moći
1105,wollen::V,-たい,htjeti
1106,anfangen::V,始める,početi
1107,beenden::V,終える,svršiti
1108,beenden::V,終える,dovršiti
1109,aufhören::V,止める,prestati
1110,gelingen::V,成功する,uspjeti
1111,geraten::V,当たる,desiti se
1112,öffnen::V,開く,otvoriti
1113,öffnen::V,開ける,otvoriti
1114,schließen::V,閉める,zatvoriti
1115,stellen::V,置く,metnuti
1116,stellen::V,置く,postaviti
1117,stellen::V,据える,metnuti
1118,stellen::V,据える,postaviti
1119,setzen::V,座らせる,posaditi
1120,legen::V,置く,polagati
1121,berühren::V,触る,doticati
1122,berühren::V,触る,dodirivati
1123,berühren::V,触れる,doticati
1124,berühren::V,触れる,dodirivati
1125,verbinden::V,結びつける,spojiti
1126,verbinden::V,結びつける,zavezati
1127,bedecken::V,覆う,pokriti
1128,aufhängen::V,掛ける,objesiti
1129,anzünden::V,燃やす,upaliti
1130,anzünden::V,燃やす,zapaliti
1131,anzünden::V,火をつける,upaliti
1132,anzünden::V,火をつける,zapaliti
1133,aufheben::V,拾う,podići
1134,aufheben::V,拾う,podignuti
1135,zurücklassen::V,残す,ostaviti
1136,zurücklassen::V,残す,pustiti natrag
1137,verlieren::V,無くす,izgubiti
1138,fallen lassen::V,落とす,ispustiti
1139,machen::V,作る,uraditi
1140,machen::V,作る,načiniti
1141,machen::V,作る,napraviti
1142,herstellen::V,製造する,proizvesti
1143,bauen::V,建設する,graditi
1144,reparieren::V,直す,popraviti
1145,reparieren::V,修理する,popraviti
1146,verbessern::V,改良する,poboljšati
1147,ändern::V,変える,promijeniti
1148,graben::V,掘る,kopati
1149,graben::V,掘る,kopkati
1150,beugen::V,折る,saviti
1151,biegen::V,曲げる,saviti
1152,biegen::V,曲げる,sagnuti
1153,drehen::V,回す,vrtjeti
1154,wenden::V,裏返す,obrnuti
1155,umdrehen::V,裏返す,okrenuti
1156,umdrehen::V,裏返す,prevŕnuti
1157,heben::V,挙げる,dizati
1158,hochheben::V,持ち上げる,dignuti
1159,ergreifen::V,取り上げる,uhvatiti
1160,ergreifen::V,取り上げる,prihvatiti
1161,halten::V,持つ,držati
1162,drücken::V,押す,pritiskivati
1163,schieben::V,ずらす,gurati
1164,kratzen::V,引っ掻く,česati
1165,kratzen::V,引っ掻く,grepsti
1166,lecken::V,なめる,lizati
1167,beißen::V,噛む,ujesti
1168,beißen::V,噛む,gristi
1169,abreißen::V,剝ぎ取る,otkinuti
1170,abschneiden::V,切り取る,odrezati
1171,binden::V,縛る,vezati
1172,stecken::V,差し込む,turiti
1173,brechen::V,破る,slomiti
1174,klopfen::V,とんとん叩く,lupati
1175,klopfen::V,とんとん叩く,kucati
1176,hauen::V,叩く,tući
1177,hauen::V,叩く,udarati
1178,kleben::V,貼る,lijepiti
1179,kleben::V,くっ付ける,lijepiti
1180,reiben::V,擦る,trti
1181,streichen::V,塗る,namazati
1182,schleifen::V,研ぐ,brusiti
1183,schneiden::V,切る,rezati
1184,rütteln::V,揺さぶる,drmati
1185,schütteln::V,振る,tresti
1186,schütteln::V,揺さぶる,tresti
1187,schwenken::V,振る,mahati
1188,schütten::V,注ぐ,sipati
1189,schütten::V,注ぐ,lijevati
1190,füllen::V,いっぱいにする,napuniti
1191,einwickeln::V,包む,umotati
1192,einwickeln::V,包む,zamotati
1193,tragen::V,運ぶ,nositi
1194,schleppen::V,引きずる,tegliti
1195,ziehen::V,引く,vući
1196,aufbewahren::V,預かる,čuvati
1197,werfen::V,投げる,bacati
1198,fangen::V,受ける,loviti
1199,fangen::V,受ける,hvatati
1200,packen::V,掴む,ščepati
1201,packen::V,掴む,zgrabiti
1202,verstecken::V,隠す,sakriti
1203,teilen::V,分ける,podijeliti
1204,schicken::V,送る,slati
1205,bringen::V,持って行く,donijeti
1206,hinzufügen::V,加える,dodati
1207,hinzufügen::V,加える,pridati
1208,bekommen::V,得る,dobiti
1209,erhalten::V,受ける,primiti
1210,nehmen::V,取る,uzeti
1211,wählen::V,選ぶ,izabrati
1212,auswählen::V,選ぶ,odabrati
1213,bewahren::V,保存する,sačuvati
1214,behindern::V,妨害する,smetati
1215,verderben::V,台無しにする,pokvariti
1216,beschädigen::V,損傷する,oštetiti
1217,zerbrechen::V,割る,razbiti
1218,zerbrechen::V,割る,prelomiti
1219,zerreißen::V,引き裂く,poderati
1220,zerreißen::V,引き裂く,rastrgnuti
1221,zerstören::V,破壊する,razoriti
1222,zerstören::V,破壊する,razrušiti
1223,verbrennen::V,焼く,spaliti
1224,verbrennen::V,焼く,sagorjeti
1225,geben::V,上げる,dati
1226,reichen::V,渡す,pružiti
1227,schenken::V,贈る,darivati
1228,versprechen::V,約束する,obećati
1229,wünschen::V,望む,željeti
1230,loben::V,褒める,hvaliti
1231,küssen::V,キスする,ljubiti
1232,wiegen::V,揺する,njihati
1233,wiegen::V,揺する,ljuljati
1234,zudecken::V,覆う,pokriti
1235,wecken::V,起こす,probuditi
1236,zeigen::V,見せる,pokazati
1237,führen::V,案内する,voditi
1238,lehren::V,教える,učiti
1239,unterrichten::V,通知する,poučiti
1240,aufziehen::V,育てる,uzgajati
1241,leiten::V,導く,upravljati
1242,antreiben::V,励ます,natjeravati
1243,lassen::V,～させる,dati
1244,einladen::V,誘う,pozvati
1245,einladen::V,招待する,pozvati
1246,vereinigen::V,一つにする,ujediniti
1247,besuchen::V,訪ねる,posjetiti
1248,treffen::V,出会う,sresti
1249,sich versammeln::V,集まる,okupiti se
1250,spielen::V,遊ぶ,igrati se
1251,singen::V,歌う,pjevati
1252,tanzen::V,踊る,plesati
1253,sich trennen::V,別れる,razići se
1254,verlassen::V,別れる,ostaviti
1255,verlassen::V,別れる,napustiti
1256,retten::V,救う,spasiti
1257,retten::V,助ける,spasiti
1258,bewachen::V,見張る,čuvati
1259,bewachen::V,見張る,stražariti
1260,bewachen::V,軽微する,čuvati
1261,bewachen::V,軽微する,stražariti
1262,schützen::V,保護する,čuvati
1263,verteidigen::V,守る,obraniti
1264,sich schlagen::V,殴る,biti se
1265,sich schlagen::V,殴る,udariti se
1266,schießen::V,撃つ,pucati
1267,schießen::V,撃つ,strijeljati
1268,siegen::V,勝つ,pobijediti
1269,ärgern::V,怒らせる,ljutiti
1270,schlagen::V,殴る,biti
1271,schlagen::V,殴る,udariti
1272,treten::V,蹴る,šutnuti
1273,stechen::V,突く,ubosti
1274,stoßen::V,突く,gurnuti
1275,stehlen::V,盗る,ukrasti
1276,stören::V,構う,smetati
1277,belästigen::V,邪魔する,smetati
1278,belästigen::V,邪魔する,dosaditi
1279,verbergen::V,隠す,skriti
1280,täuschen::V,だます,obmanuti
1281,betrügen::V,だます,prevarati
1282,töten::V,殺す,ubiti
1283,wohnen::V,住む,stanovati
1284,arbeiten::V,働く,raditi
1285,sammeln::V,集める,sabrati
1286,sammeln::V,収集する,sabrati
1287,pflücken::V,摘む,ubrati
1288,jagen::V,狩りをする,loviti
1289,fischen::V,釣る,ribati
1290,fischen::V,釣る,loviti ribu
1291,fassen::V,捕る,uloviti
1292,hüten::V,放牧する,pasti
1293,treiben::V,追う,goniti
1294,anbinden::V,繋ぐ,privezati
1295,füttern::V,餌をやる,hraniti
1296,melken::V,搾乳する,musti
1297,hacken::V,刻む,sjeckati
1298,gießen::V,水をやる,politi
1299,reifen::V,熟す,sazreti
1300,zubereiten::V,調理する,prigotoviti
1301,kochen::V,煮る,kuhati
1302,backen::V,焼く,peći
1303,braten::V,焼く,peći
1304,braten::V,焼く,pržiti
1305,braten::V,炒める,peći
1306,braten::V,炒める,pržiti
1307,umrühren::V,混ぜる,promiješati
1308,stricken::V,編む,plesti
1309,nähen::V,縫う,šiti
1310,färben::V,染める,obojiti
1311,reinigen::V,掃除する,očistiti
1312,reinigen::V,掃除する,počistiti
1313,waschen::V,洗う,prati
1314,waschen::V,洗濯する,prati
1315,abwischen::V,拭く,otrti
1316,spülen::V,洗う,isprati
1317,spülen::V,洗う,oplakati
1318,spülen::V,すすぐ,isprati
1319,spülen::V,すすぐ,oplakati
1320,fegen::V,掃除する,mesti
1321,fegen::V,掃除する,pomesti
1322,kehren::V,掃く,mesti
1323,baden::V,入浴する,kupati se
1324,sich waschen::V,洗う,umiti se
1325,sich waschen::V,洗う,prati se
1326,ausziehen::V,脱ぐ,svući
1327,anziehen::V,着る,obući
1328,sich anziehen::V,着る,obući se
1329,kämmen::V,梳く,češljati
1330,schmücken::V,飾る,uresiti
1331,schmücken::V,飾る,nakititi
1332,sagen::V,言う,reći
1333,sagen::V,言う,kazati
1334,sprechen::V,話す,govoriti
1335,reden::V,話す,govoriti
1336,reden::V,話す,besjediti
1337,sich unterhalten::V,話をする,razgovarati se
1338,fragen::V,聞く,pitati
1339,bitten::V,頼む,moliti
1340,bitten::V,お願いする,moliti
1341,erzählen::V,物語る,ispričati
1342,erzählen::V,物語る,pripovjediti
1343,mitteilen::V,伝える,saopćiti
1344,nennen::V,名づける,nazvati
1345,rufen::V,呼ぶ,zvati
1346,rufen::V,呼ぶ,dozvati
1347,prahlen::V,自慢する,hvalisati se
1348,übersetzen::V,訳す,prevesti
1349,denken::V,考える,misliti
1350,glauben::V,信じる,vjerovati
1351,bemerken::V,気が付く,zapaziti
1352,bemerken::V,気が付く,primijetiti
1353,erkennen::V,認識する,prepoznati
1354,begreifen::V,分かる,pojmiti
1355,begreifen::V,分かる,shvatiti
1356,verstehen::V,聞き取る,razabrati
1357,lernen::V,学ぶ,učiti se
1358,lernen::V,勉強する,učiti se
1359,wissen::V,知っている,znati
1360,sich erinnern an::V,思い出す,sjetiti se
1361,vergessen::V,忘れる,zaboraviti
1362,messen::V,計る,mjeriti
1363,messen::V,測定する,mjeriti
1364,zählen::V,数える,brojiti
1365,rechnen::V,計算する,računati
1366,lesen::V,読む,čitati
1367,malen::V,描く,slikati
1368,zeichnen::V,写生する,crtati
1369,schreiben::V,書く,pisati
1370,besitzen::V,所持する,imati
1371,besitzen::V,所持する,posjedovati
1372,kaufen::V,買う,kupiti
1373,verkaufen::V,売る,prodati
1374,verkaufen::V,売る,raspačati
1375,bezahlen::V,払う,platiti
1376,zahlen::V,支払う,plaćati
1377,beherrschen::V,支配する,vladati
1378,beherrschen::V,支配する,gospodariti
1379,ertragen::V,耐える,trpjeti
1380,ertragen::V,耐える,podnijeti
