,Concept_ID,ro,kl
1473,anbinden::V,lega,qilersorpaa
1474,anbinden::V,lega,ungerlatserpaa
1475,füttern::V,da de mâncare,nerlerpaa
1476,melken::V,mulge,
1477,hacken::V,toca,
1478,hacken::V,sparge,
1479,gießen::V,uda,imerterpaa
1480,reifen::V,pârgui,
1481,zubereiten::V,găti,
1482,kochen::V,găti,igavoq
1483,backen::V,coace,
1484,braten::V,coace,siappaa
1485,umrühren::V,mesteca,qeerlerpaa
1486,stricken::V,împleti,
1487,nähen::V,coase,
1488,färben::V,vopsi,misuppaa
1489,färben::V,colora,misuppaa
1490,reinigen::V,curăți,sanniarpaa
1491,waschen::V,spăla,asappaa
1492,abwischen::V,șterge,saligarpaa
1493,abwischen::V,șterge,saligartorpaa
1494,spülen::V,clăti,
1495,fegen::V,mătura,sanngiarpaa
1496,kehren::V,mătura,
1497,baden::V,se scălda,uffarpoq
1498,sich waschen::V,se spăla,uffarpoq
1499,ausziehen::V,și scoate,annoraajarpaa
1500,anziehen::V,îmbrăca,ativaa
1501,anziehen::V,îmbrăca,atitippaa
1502,sich anziehen::V,se îmbrăca,atisalersorpoq
1503,kämmen::V,pieptăna,
1504,schmücken::V,împodobi,
1505,sagen::V,zice,oqarpoq
1506,sagen::V,spune,oqarpoq
1507,sprechen::V,vorbi,oqaluttarpoq
1508,reden::V,vorbi,oqaluppoq
1509,reden::V,discuta,oqaluppoq
1510,sich unterhalten::V,conversa,
1511,sich unterhalten::V,sta de vorbă,
1512,fragen::V,întreba,aperaa
1513,bitten::V,ruga,aperaa
1514,bitten::V,ruga,qinnuigaa
1515,erzählen::V,spune,oqaluttuaraa
1516,erzählen::V,povesti,oqaluttuaraa
1517,mitteilen::V,comunica,oqalualaarpoq
1518,mitteilen::V,înștiința,oqalualaarpoq
1519,nennen::V,numi,
1520,nennen::V,chema,
1521,rufen::V,chema,qaaqquaa
1522,prahlen::V,se făli,oqqartuvoq
1523,prahlen::V,se făli,oqallortuvoq
1524,übersetzen::V,traduce,ikaarpoq
1525,übersetzen::V,traduce,nutserpaa
1526,denken::V,gândi,isumaqarpoq
1527,glauben::V,crede,upperaa
1528,glauben::V,crede,isumaqarpoq
1529,bemerken::V,observa,
1530,erkennen::V,cunoaște,ilisaraa
1531,erkennen::V,recunoaște,ilisaraa
1532,begreifen::V,pricepe,
1533,begreifen::V,înțelege,
1534,verstehen::V,înțelege,paasivaa
1535,lernen::V,învăța,ilinniarpoq
1536,wissen::V,ști,nalunngilaa
1537,sich erinnern an::V,a-și aminti de,eqqaavaa
1538,vergessen::V,uita,puiorpaa
1539,messen::V,măsura,ussersarpaa
1540,zählen::V,număra,kisitsivoq
1541,rechnen::V,calcula,kisitsivoq
1542,lesen::V,citi,atuarpoq
1543,malen::V,picta,qalipappaa
1544,zeichnen::V,desena,
1545,schreiben::V,scrie,allappoq
1546,besitzen::V,avea,
1547,besitzen::V,poseda,
1548,kaufen::V,cumpăra,pisiaraa
1549,verkaufen::V,vinde,akigaa
1550,bezahlen::V,plăti,akilerpaa
1551,bezahlen::V,achita,akilerpaa
1552,zahlen::V,plăti,
1553,beherrschen::V,stăpâni,inappaa
1554,ertragen::V,răbda,ernertaaraa
1555,ertragen::V,suporta,ernertaaraa
