,Concept_ID,sah,de
753,sich drehen::V,эргий,sich drehen
754,schwanken::V,биэтэҥнээ,schwanken
755,schwingen::V,эйэҥнээ,schwingen
756,fallen::V,оҕут,fallen
757,brennen::V,умай,brennen
758,rauchen::V,буруолаа,rauchen
759,regnen::V,самыырдаа,regnen
760,gefrieren::V,тоҥ,gefrieren
761,tauen::V,ир,tauen
762,schmelzen::V,уулун,schmelzen
763,trocknen::V,куур,trocknen
764,sieden::V,оргуй,sieden
765,faulen::V,сытый,faulen
766,verfaulen::V,сытыйан_хаал,verfaulen
767,reißen::V,хайыт,reißen
768,reißen::V,быһытталан,reißen
769,versinken::V,тимир,versinken
770,versinken::V,батылын,versinken
771,vergehen::V,дьай,vergehen
772,erscheinen::V,көһүн,erscheinen
773,verschwinden::V,сүт,verschwinden
774,sinken::V,намтаа,sinken
775,abnehmen::V,аччаа,abnehmen
776,zunehmen::V,элбээ,zunehmen
777,steigen::V,үрдээ,steigen
778,wachsen::V,үүн,wachsen
779,glänzen::V,кылбай,glänzen
780,funkeln::V,күлүмнээ,funkeln
781,funkeln::V,күлүмүрдээ,funkeln
782,lärmen::V,тыаһаа,lärmen
783,läuten::V,собуоннаа,läuten
784,klingeln::V,линкинээ,klingeln
785,klirren::V,айгырат,klirren
786,brausen::V,сирилээ,brausen
787,rauschen::V,суугунаа,rauschen
788,klingen::V,доргуй,klingen
789,bellen::V,үр,bellen
790,heulen::V,улуй,heulen
791,blasen::V,үр,blasen
792,pfeifen::V,иһиир,pfeifen
793,schreien::V,кылан,schreien
794,schreien::V,хаһыытаа,schreien
795,stöhnen::V,ынчыктаа,stöhnen
796,zittern::V,титирээ,zittern
797,zittern::V,дьигиһий,zittern
798,leben::V,олор,leben
799,geboren werden::V,төрөө,geboren werden
800,atmen::V,тыын,atmen
801,trinken::V,ис,trinken
802,essen::V,аһаа,essen
803,schlucken::V,ыйыһын,schlucken
804,müde werden::V,сылай,müde werden
805,einschlafen::V,утуйан хаал,einschlafen
806,schlafen::V,утуй,schlafen
807,schlafen::V,утуйа сыт,schlafen
808,aufwachen::V,уһугун,aufwachen
809,aufstehen::V,тур,aufstehen
810,sich erholen::V,сынньан,sich erholen
811,krank werden::V,ыарый,krank werden
812,krank sein::V,ыарый,krank sein
813,krank sein::V,ыарыт,krank sein
814,schmerzen::V,ыарыт,schmerzen
815,husten::V,сөтөлүн,husten
816,genesen::V,көн,genesen
817,sterben::V,өл,sterben
818,umkommen::V,өл,umkommen
819,umkommen::V,оҕут,umkommen
820,sich bewegen::V,хамсаа,sich bewegen
821,sich rühren::V,хамсаа,sich rühren
822,sich erheben::V,тур,sich erheben
823,sich setzen::V,олор,sich setzen
824,hinfallen::V,оҕут,hinfallen
825,laufen::V,хаам,laufen
826,schreiten::V,атыллаа,schreiten
827,spazierengehen::V,дьаарбай,spazierengehen
828,eilen::V,тиэтэй,eilen
829,sich beeilen::V,ыксаа,sich beeilen
830,sausen::V,элээр,sausen
831,rennen::V,сүүрэкэлээ,rennen
832,springen::V,ой,springen
833,springen::V,ыстан,springen
834,klettern::V,ытын,klettern
835,schaukeln::V,эйэҥнээ,schaukeln
836,schaukeln::V,биэрэҥнээ,schaukeln
837,kriechen::V,сыыл,kriechen
838,schwimmen::V,уһун,schwimmen
839,schwimmen::V,харбаа,schwimmen
840,tauchen::V,умус,tauchen
841,rudern::V,эрт,rudern
842,fahren::V,айаннаа,fahren
843,fliegen::V,көт,fliegen
844,gehen::V,бар,gehen
845,weggehen::V,бар,weggehen
846,abfahren::V,бар,abfahren
847,anhalten::V,тохтоо,anhalten
848,hineingehen::V,киир,hineingehen
849,eintreten::V,киир,eintreten
850,kommen::V,кэл,kommen
851,ankommen::V,кэл,ankommen
852,ankommen::V,тиий,ankommen
853,zurückkommen::V,төнүн,zurückkommen
854,bleiben::V,хаал,bleiben
855,warten::V,көһүт,warten
856,erwarten::V,күүт,erwarten
857,erwarten::V,көһүт,erwarten
858,suchen::V,ирдээ,suchen
859,suchen::V,көрдөө,suchen
860,finden::V,бул,finden
861,versuchen::V,сорун,versuchen
862,vorbereiten::V,бэлэмнээ,vorbereiten
863,lieben::V,таптаа,lieben
864,mögen::V,сөбүл,mögen
865,lachen::V,күл,lachen
866,rühren::V,долгут,rühren
867,weinen::V,ытаа,weinen
868,schimpfen::V,үөҕүс,schimpfen
869,sich ärgern::V,кыыһыр,sich ärgern
870,sich ärgern::V,кыйахан,sich ärgern
871,sich fürchten::V,куттан,sich fürchten
872,sich fürchten::V,дьиксин,sich fürchten
873,fürchten::V,дьиксин,fürchten
874,fürchten::V,куттан,fürchten
875,fliehen::V,күрээ,fliehen
876,flüchten::V,күрээ,flüchten
877,sehen::V,көр,sehen
878,anschauen::V,көр,anschauen
879,ansehen::V,көр,ansehen
880,hören::V,бил,hören
881,hören::V,иһит,hören
882,zuhören::V,иһит,zuhören
883,probieren::V,боруобалаан көр,probieren
884,probieren::V,амсайан көр,probieren
885,riechen::V,сытырҕаа,riechen
886,fühlen::V,бил,fühlen
887,scheinen::V,көһүн,scheinen
888,zu sehen sein::V,көһүн,zu sehen sein
889,vernehmen::V,иһит,vernehmen
890,frieren::V,тоҥ,frieren
891,frieren::V,үлүй,frieren
892,tun::V,гын,tun
893,können::V,кыай,können
894,wollen::V,баҕар,wollen
895,anfangen::V,саҕалаа,anfangen
896,beenden::V,бүтэр,beenden
897,aufhören::V,уурай,aufhören
898,gelingen::V,сатан,gelingen
899,geraten::V,баар буолан биэр,geraten
900,geraten::V,баар буола тус,geraten
901,geraten::V,буолан таҕыс,geraten
902,öffnen::V,ас,öffnen
903,schließen::V,сап,schließen
904,schließen::V,хатаа,schließen
905,stellen::V,уур,stellen
906,stellen::V,туруор,stellen
907,setzen::V,туруор,setzen
908,setzen::V,уур,setzen
909,legen::V,уур,legen
910,berühren::V,тыыт,berühren
911,berühren::V,таарый,berühren
912,verbinden::V,кэлгий,verbinden
913,bedecken::V,бүрүй,bedecken
914,aufhängen::V,ыйаа,aufhängen
915,anzünden::V,умат,anzünden
916,aufheben::V,өрө тарт,aufheben
917,zurücklassen::V,бырах,zurücklassen
918,verlieren::V,сүтэр,verlieren
919,fallen lassen::V,түһэр,fallen lassen
920,fallen lassen::V,мүлчү тут,fallen lassen
921,machen::V,оҥор,machen
922,machen::V,оҥоһун,machen
923,herstellen::V,оҥор,herstellen
924,bauen::V,тут,bauen
925,reparieren::V,абырахтаа,reparieren
926,verbessern::V,тупсар,verbessern
927,ändern::V,уларыт,ändern
928,graben::V,хас,graben
929,beugen::V,бокут,beugen
930,beugen::V,токурут,beugen
931,beugen::V,бүк баттаа,beugen
932,biegen::V,иэх,biegen
933,biegen::V,өҕүлүннэр,biegen
934,drehen::V,эргит,drehen
935,drehen::V,эргичит,drehen
936,wenden::V,эргилин,wenden
937,umdrehen::V,түҥнэр,umdrehen
938,heben::V,көтөх,heben
939,hochheben::V,таһаар,hochheben
940,ergreifen::V,тут,ergreifen
941,halten::V,тут,halten
942,drücken::V,ык,drücken
943,schieben::V,ас,schieben
944,kratzen::V,кыһыы,kratzen
945,lecken::V,салаа,lecken
946,beißen::V,ытыр,beißen
947,abreißen::V,быһа тарт,abreißen
948,abreißen::V,туура тарт,abreißen
949,abschneiden::V,быс,abschneiden
950,abschneiden::V,быһан ыл,abschneiden
951,abschneiden::V,быһа баттаа,abschneiden
952,binden::V,кэлгий,binden
953,stecken::V,батары ас,stecken
954,brechen::V,тоһут,brechen
955,klopfen::V,тоҥсуй,klopfen
956,hauen::V,оҕус,hauen
957,kleben::V,силимнээ,kleben
958,reiben::V,аал,reiben
959,streichen::V,сыбаа,streichen
960,schleifen::V,чочуй,schleifen
961,schneiden::V,быс,schneiden
962,rütteln::V,иэҕэҥнэт,rütteln
963,schütteln::V,сахсый,schütteln
964,schwenken::V,дайбаа,schwenken
965,schütten::V,кут,schütten
966,füllen::V,толор,füllen
967,einwickeln::V,суулаа,einwickeln
968,tragen::V,ит,tragen
969,schleppen::V,сос,schleppen
970,ziehen::V,тарт,ziehen
971,aufbewahren::V,уур,aufbewahren
972,aufbewahren::V,харай,aufbewahren
973,werfen::V,бырах,werfen
974,fangen::V,хап,fangen
975,packen::V,тут,packen
976,verstecken::V,саһыар,verstecken
977,teilen::V,үллэр,teilen
978,schicken::V,ыыт,schicken
979,bringen::V,аҕал,bringen
980,hinzufügen::V,эп,hinzufügen
981,bekommen::V,ыл,bekommen
982,bekommen::V,булун,bekommen
983,erhalten::V,ыл,erhalten
984,nehmen::V,ыл,nehmen
985,wählen::V,быыбардаа,wählen
986,auswählen::V,тал,auswählen
987,bewahren::V,харай,bewahren
988,behindern::V,мэһэйдээ,behindern
989,verderben::V,буорту гын,verderben
990,beschädigen::V,алдьат,beschädigen
991,zerbrechen::V,үлтүрүт,zerbrechen
992,zerreißen::V,хайыта тарт,zerreißen
993,zerstören::V,алдьат,zerstören
994,verbrennen::V,уоттаа,verbrennen
995,geben::V,биэр,geben
996,reichen::V,аҕал,reichen
997,schenken::V,бэлэхтээ,schenken
998,versprechen::V,эрэннэр,versprechen
999,wünschen::V,баҕар,wünschen
1000,loben::V,хайҕаа,loben
1001,küssen::V,уураа,küssen
1002,wiegen::V,бигээ,wiegen
1003,zudecken::V,сап,zudecken
1004,zudecken::V,бүрүй,zudecken
1005,wecken::V,уһугуннар,wecken
1006,zeigen::V,көрдөр,zeigen
1007,führen::V,салай,führen
1008,lehren::V,үөрэт,lehren
1009,unterrichten::V,үөрэт,unterrichten
1010,aufziehen::V,иит,aufziehen
1011,leiten::V,салай,leiten
1012,antreiben::V,кыһай,antreiben
1013,lassen::V,күһэй,lassen
1014,einladen::V,ыҥыр,einladen
1015,vereinigen::V,холбоо,vereinigen
1016,vereinigen::V,түм,vereinigen
1017,besuchen::V,сырыт,besuchen
1018,besuchen::V,билсэ сырыт,besuchen
1019,treffen::V,көрүс,treffen
1020,sich versammeln::V,мүһүн,sich versammeln
1021,sich versammeln::V,түмүс,sich versammeln
1022,spielen::V,оонньоо,spielen
1023,singen::V,ыллаа,singen
1024,tanzen::V,үҥкүүлээ,tanzen
1025,sich trennen::V,араҕыс,sich trennen
1026,verlassen::V,хааллар,verlassen
1027,retten::V,өрүһүй,retten
1028,bewachen::V,араҥаччылаа,bewachen
1029,schützen::V,көмүскээ,schützen
1030,verteidigen::V,көмүскээ,verteidigen
1031,sich schlagen::V,охсус,sich schlagen
1032,schießen::V,ытыалаа,schießen
1033,siegen::V,хот,siegen
1034,siegen::V,кыай,siegen
1035,ärgern::V,кыыһырт,ärgern
1036,schlagen::V,оҕус,schlagen
1037,treten::V,тэп,treten
1038,stechen::V,кэй,stechen
1039,stoßen::V,кэп,stoßen
1040,stoßen::V,үтүрүй,stoßen
1041,stehlen::V,уор,stehlen
1042,stören::V,мэһэйдээ,stören
1043,belästigen::V,батар,belästigen
1044,verbergen::V,кистээ,verbergen
1045,täuschen::V,албыннаа,täuschen
1046,betrügen::V,албыннаа,betrügen
1047,töten::V,өлөр,töten
1048,wohnen::V,олор,wohnen
1049,arbeiten::V,үлэлээ,arbeiten
1050,sammeln::V,мус,sammeln
1051,sammeln::V,хомуй,sammeln
1052,pflücken::V,үргээ,pflücken
1053,jagen::V,бултаа,jagen
1054,fischen::V,балыктаа,fischen
1055,fassen::V,тут,fassen
1056,hüten::V,манаа,hüten
1057,treiben::V,үүр,treiben
1058,anbinden::V,баай,anbinden
1059,füttern::V,аһат,füttern
1060,melken::V,ыа,melken
1061,hacken::V,кэрт,hacken
1062,gießen::V,сиигирт,gießen
1063,reifen::V,бус,reifen
1064,zubereiten::V,бэлэмнээ,zubereiten
1065,kochen::V,буһар,kochen
1066,backen::V,буһар,backen
1067,braten::V,хооруй,braten
1068,braten::V,ыһаарылаа,braten
1069,braten::V,соркуойдаа,braten
1070,umrühren::V,былаа,umrühren
1071,stricken::V,өр,stricken
1072,nähen::V,иистэн,nähen
1073,färben::V,кырааскалаа,färben
1074,reinigen::V,ыраастаа,reinigen
1075,waschen::V,сууй,waschen
1076,abwischen::V,сот,abwischen
1077,spülen::V,сайҕаа,spülen
1078,fegen::V,сиппий,fegen
1079,kehren::V,харбаа,kehren
1080,baden::V,сөтүөлээ,baden
1081,sich waschen::V,суун,sich waschen
1082,ausziehen::V,уһул,ausziehen
1083,anziehen::V,кэтэрт,anziehen
1084,sich anziehen::V,таҥын,sich anziehen
1085,kämmen::V,тараа,kämmen
1086,schmücken::V,симээ,schmücken
1087,sagen::V,диэ,sagen
1088,sprechen::V,эт,sprechen
1089,sprechen::V,саҥар,sprechen
1090,reden::V,кэпсэт,reden
1091,sich unterhalten::V,кэпсэт,sich unterhalten
1092,fragen::V,ыйыт,fragen
1093,bitten::V,көрдөс,bitten
1094,erzählen::V,кэпсээ,erzählen
1095,erzählen::V,сэһэргээ,erzählen
1096,mitteilen::V,биллэр,mitteilen
1097,nennen::V,ааттаа,nennen
1098,rufen::V,ыҥыр,rufen
1099,prahlen::V,чабылан,prahlen
1100,prahlen::V,киһиргээ,prahlen
1101,übersetzen::V,тылбаастаа,übersetzen
1102,denken::V,санаа,denken
1103,denken::V,толкуйдаа,denken
1104,glauben::V,итэҕэй,glauben
1105,bemerken::V,бэлиэтээ,bemerken
1106,erkennen::V,бил,erkennen
1107,begreifen::V,өйдөө,begreifen
1108,verstehen::V,өйдөө,verstehen
1109,lernen::V,үөрэн,lernen
1110,wissen::V,бил,wissen
1111,sich erinnern an::V,аҕын,sich erinnern an
1112,vergessen::V,умун,vergessen
1113,messen::V,кэмнээ,messen
1114,messen::V,кээмэйдээ,messen
1115,zählen::V,аах,zählen
1116,rechnen::V,аах,rechnen
1117,lesen::V,аах,lesen
1118,malen::V,уруһуйдаа,malen
1119,zeichnen::V,уруһуйдаа,zeichnen
1120,schreiben::V,суруй,schreiben
1121,besitzen::V,баһылаа,besitzen
1122,kaufen::V,атыылас,kaufen
1123,verkaufen::V,атыылаа,verkaufen
1124,bezahlen::V,төлөө,bezahlen
1125,zahlen::V,төлөө,zahlen
1126,beherrschen::V,баһылаа,beherrschen
1127,ertragen::V,тулуй,ertragen
