,Concept_ID,nl,kn
1116,fischen::V,vissen,ಮೀನು ಹಿಡಿ
1117,fassen::V,vangen,ಹಿಡಿ
1118,hüten::V,hoeden,ಗುಂಪುಸೇರಿಸು
1119,treiben::V,drijven,ದಬ್ಬು
1120,anbinden::V,vastbinden,ಬಿಗಿ
1121,füttern::V,voeren,ಮೇಯಿಸು
1122,melken::V,melken,ಹಾಲು ಕರೆ
1123,hacken::V,hakken,ತುಂಡರಿಸು
1124,gießen::V,gieten,ನೀರುಹಾಕು
1125,reifen::V,rijpen,ಕಳಿ
1126,zubereiten::V,klaarmaken,ಅಡಿಗೆಮಾಡು
1127,zubereiten::V,toebereiden,ಅಡಿಗೆಮಾಡು
1128,kochen::V,koken,ಅಡು
1129,backen::V,bakken,ಬೇಯಿಸು
1130,braten::V,braden,ಕರಿ
1131,umrühren::V,omroeren,ಕಲಕು
1132,stricken::V,breien,ಹೆಣೆ
1133,nähen::V,naaien,ಹೊಲಿ
1134,färben::V,verven,ಬಣ್ಣ ಹತ್ತು
1135,färben::V,kleuren,ಬಣ್ಣ ಹತ್ತು
1136,reinigen::V,reinigen,ಸ್ವಚ್ಛಮಾಡು
1137,waschen::V,wassen,ತೊಳೆ
1138,abwischen::V,afvegen,ಒರಸು
1139,spülen::V,spoelen,ಗಲಬರಿಸು
1140,spülen::V,afwassen,ಗಲಬರಿಸು
1141,fegen::V,vegen,ಗುಡಿಸು
1142,kehren::V,vegen,ಗುಡಿಸು
1143,baden::V,baden,ಸ್ನಾನಮಾಡು
1144,sich waschen::V,zich wassen,ತೊಳೆ
1145,ausziehen::V,uittrekken,ಬಿಚ್ಚು
1146,anziehen::V,aantrekken,ಹಾಕು
1147,sich anziehen::V,zich aankleden,ಹಾಕು
1148,kämmen::V,kammen,ಬಾಚು
1149,schmücken::V,tooien,ಅಲಂಕರಿಸು
1150,sagen::V,zeggen,ಹೇಳು
1151,sprechen::V,spreken,ನುಡಿ
1152,reden::V,praten,ನುಡಿ
1153,sich unterhalten::V,zich onderhouden,ಹರಟೆ ಹೊಡಿ
1154,fragen::V,vragen,ವಿಚಾರಿಸು
1155,bitten::V,vragen,ಬೇಡು
1156,bitten::V,verzoeken,ಬೇಡು
1157,erzählen::V,vertellen,ಹೇಳು
1158,mitteilen::V,meedelen,ತಿಳಿಸು
1159,nennen::V,noemen,ಹೆಸರಿಡು
1160,rufen::V,roepen,ಕರೆ
1161,prahlen::V,pralen,ಜಂಬ ಕೊಚ್ಚು
1162,übersetzen::V,vertalen,ಭಾಷಾಂತರಿಸು
1163,denken::V,denken,ಯೋಚಿಸು
1164,glauben::V,geloven,ನಂಬು
1165,bemerken::V,bemerken,ಗಮನಿಸು
1166,erkennen::V,herkennen,ಗುರುತುಹಿಡಿ
1167,begreifen::V,begrijpen,ಗ್ರಹಿಸು
1168,verstehen::V,verstaan,ಅರ್ಥಮಾಡಿಕೊ
1169,lernen::V,leren,ಕಲಿ
1170,wissen::V,weten,ಅರಿ
1171,sich erinnern an::V,zich herinneren aan,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1172,vergessen::V,vergeten,ಮರೆತುವಿಡು
1173,messen::V,meten,ಅಳೆ
1174,zählen::V,tellen,ಗಣಿಸು
1175,rechnen::V,rekenen,ಲೆಕ್ಕ ಹಾಕು
1176,lesen::V,lezen,ಓದು
1177,malen::V,schilderen,ಬಿಡಿಸು
1178,zeichnen::V,tekenen,ಬಿಡಿಸು
1179,schreiben::V,schrijven,ಬರೆ
1180,besitzen::V,bezitten,ಒಡೆಯನಾಗಿರು
1181,kaufen::V,kopen,ಕೊಳ್ಳು
1182,verkaufen::V,verkopen,ಕೊಡು
1183,bezahlen::V,betalen,ಬೆಲೆತೆರು
1184,zahlen::V,betalen,ಹಣವನ್ನುಕೊಡು
1185,beherrschen::V,beheersen,ಅಧಿಕಾರ ನಡೆಸು
1186,ertragen::V,verdragen,ಸಹಿಸು
