,Concept_ID,kk,myv
794,neu::A,жаңа,од
795,ehemalig::A,өткен,икелень
796,ehemalig::A,бұрынғы,икелень
797,alt[Lebewesen]::A,кексе,сыре
798,jung::A,науша,од
799,arm::A,кедей,кажов
800,arm::A,дәулетсіз,кажов
801,reich::A,малды,сюпав
802,bekannt::A,таныс,содавикс
803,bekannt::A,көзтаныс,содавикс
804,berühmt::A,атақты,содавикс
805,fremd::A,бөтен,лия
806,fremd::A,бөтен,асодавикс
807,verschieden::A,түрлі,эрьва
808,nah::A,жуық,а васолонь
809,nah::A,етене,а васолонь
810,fern::A,алыс,умонь
811,fern::A,алыс,кезэрень
812,fern::A,алыстағы,умонь
813,fern::A,алыстағы,кезэрень
814,linker::A,сол,керш
815,linker::A,солшыл,керш
816,rechter::A,оң,вить
817,anderer::A,өзге,лия
818,anderer::A,былайғы,лия
819,erster::A,алғашқы,васень
820,erster::A,алғашқы,васенце
821,zweiter::A,екінші,омбоце
822,dritter::A,үшінші,колмоце
823,letzter::A,артқы,меельце
824,letzter::A,кейінгі,меельце
825,allein::ADV,серіксіз,башка
826,allein::ADV,серіксіз,ськамонзо
827,auf einmal::ADV,бірден,вейсэ
828,zusammen::ADV,бірлесіп,вейс
829,zusammen::ADV,бірлесіп,вейсэ
830,lange::ADV,ұзақ,кувать
831,plötzlich::ADV,кенет,апак учо
832,sofort::ADV,әне-міне дегенше,курок
833,sofort::ADV,әне-міне дегенше,нейке
834,später::ADV,артынан,мейле
835,jetzt::ADV,енді,ней
836,jetzt::ADV,қазір,ней
837,heute::ADV,бүгін,течи
838,morgen::ADV,ертең,ванды
839,bald::ADV,тез,курок
840,dann::ADV,онан соң,мейле
841,dann::ADV,онан соң,седе мейле
842,dann::ADV,сонан соң,мейле
843,dann::ADV,сонан соң,седе мейле
844,gestern::ADV,кеше,исяк
845,einst::ADV,бірде,весть
846,einst::ADV,бірде,зярдо-бути
847,einst::ADV,бір кезде,весть
848,einst::ADV,бір кезде,зярдо-бути
849,damals::ADV,анада,сестэ
850,danach::ADV,онан соң,мейле
851,danach::ADV,онан соң,седе мейле
852,danach::ADV,сонан соң,мейле
853,danach::ADV,сонан соң,седе мейле
854,vorher::ADV,бұрын,васняяк
855,zuerst::ADV,әуелі,васня
856,zuerst::ADV,алдымен,васня
857,einmal::ADV,бір жолы,весть
858,manchmal::ADV,кейде,лиясто
859,oft::ADV,ылғи,сеетьстэ
860,immer::ADV,өнебойы,свал
861,niemals::ADV,ешуақытта,а зярдояк
862,hier::ADV,бұнда,тесэ
863,hier::ADV,осында,тесэ
864,hierhin::ADV,бермен,тей
865,von hier::ADV,бер жақтан,тестэ
866,dort::ADV,анда,тосо
867,dorthin::ADV,әрі,тов
868,geradeaus::ADV,тура,витьстэ
869,vorwärts::ADV,ілгері,икелев
870,rückwärts::ADV,артқа,мекев
871,zurück::ADV,кейін қарай,мекев
872,unten::ADV,төменде,ало
873,hinab::ADV,астына,алов
874,hinab::ADV,төмен,алов
875,oben::ADV,жоғарыда,вере
876,hinauf::ADV,өрге,верев
877,überall::ADV,әрқайда,эрьва косо
878,nicht::ADV,емес,а
879,ein wenig::ADV,азырақ,аламошка
880,ein wenig::ADV,аздаған,аламошка
881,ein wenig::ADV,азғантай,аламошка
882,kaum::ADV,зорға,ансяк
883,sehr::ADV,орасан,пек
884,sehr::ADV,орасан,вельть
885,so::ADV,бұлай,истя
886,so::ADV,былайша,истя
887,noch::ADV,әлі,таго
888,nur::ADV,ғана,ансяк
889,schon::ADV,түге,уш
890,wieder::ADV,жаңа,таго
891,wieder::ADV,қайта,таго
892,wieder::ADV,жаңадан,таго
893,vergebens::ADV,бекер,стяко
894,vor::PRP,алды,икеле
895,hinter::PRP,артынан,вельде
896,unter::PRP,түп,ало
897,unter::PRP,маңында,ало
898,durch::PRP,арқылы,пачк
899,neben::PRP,іргеде,вакссо
900,neben::PRP,жанында,вакссо
901,zwischen::PRP,арада,ютксо
902,wegen::PRP,үшін,кис
903,wegen::PRP,үшін,коряс
904,wegen::PRP,үшін,кувалт
905,dies::PRN,бұ,те
906,dies::PRN,осы,те
907,das::PRN,сол,те
908,das::PRN,сол,тона
909,alles::PRN,дүйім,весе
910,alles::PRN,дүйім,весемесь
911,alles::PRN,күллі,весе
912,alles::PRN,күллі,весемесь
913,ich::PRN,мен,мон
914,du::PRN,сен,тон
915,er::PRN,ол,сон
916,wir::PRN,біз,минь
917,ihr::PRN,сіз,тынь
918,sie::PRN,олар,сынь
919,was::FPRN,не,мезе
920,wer::FPRN,кім,ки
921,wo::FADV,кәні,косо
922,wo::FADV,қайда,косо
923,wohin::FADV,қайда,ков
924,wohin::FADV,қайда,козо
925,wie::FADV,калай,кода
926,warum::FADV,неғып,мекс
927,wieviel::FNUM,неше,зяро
928,wieviel::FNUM,қанша,зяро
929,eins::NUM,бір,вейке
930,zwei::NUM,екі,кавто
931,drei::NUM,үш,колмо
932,vier::NUM,төрт,ниле
933,fünf::NUM,бес,вете
934,sechs::NUM,алты,кото
935,sieben::NUM,жеті,сисем
936,acht::NUM,сегіз,кавксо
937,neun::NUM,тоғыз,вейксэ
938,zehn::NUM,он,кемень
939,elf::NUM,он бір,кевейкее
940,zwölf::NUM,он екі,кемгавтово
941,zwanzig::NUM,жиырма,комсь
942,dreißig::NUM,отыз,колоньгемень
943,vierzig::NUM,қырық,ниленьгемень
944,fünfzig::NUM,елу,ведьгемень
945,sechzig::NUM,алпыс,кодгемень
946,siebzig::NUM,жетпіс,сизьгемень
947,achtzig::NUM,сексен,кавксоньгемень
948,neunzig::NUM,тоқсан,вейксэньгемень
949,hundert::NUM,жүз,сядо
950,tausend::NUM,мың,тыща
951,und::CNJ,та,ды
952,oder::CNJ,әлде,или
953,oder::CNJ,немесе,или
954,stehen::V,тұру,аштемс стядо
955,sitzen::V,отыру,аштемс озадо
956,liegen::V,жату,мадезь аштемс
957,hängen::V,ілу,нурьгемс
958,werden::V,болу,арамс
959,werden::V,түрегелу,арамс
960,passieren::V,болу,лисэмс
961,beginnen::V,басталу,ушодомс
962,enden::V,ада болу,лоткамс
963,wechseln::V,құбылу,полавтнемс
964,wechseln::V,өзгеру,полавтнемс
965,aufgehen[Sonne]::V,шығу,лисемс
966,aufgehen[Sonne]::V,шығу,стямс
967,untergehen[Sonne]::V,батыру,валгомс
968,scheinen[Sonne]::V,жылтырау,валдомтомс
969,donnern::V,күркіреу,цярномс
970,donnern::V,күркіреу,галдордомс
971,wehen::V,огып тур,пувамс
972,strömen::V,сорғалау,чудемс
973,fließen::V,ағу,чудемс
974,sich drehen::V,айналу,велямс
975,schwanken::V,толықсу,лыкамс
976,schwanken::V,толықсу,якамс
977,schwingen::V,тербелу,нурсемс
978,schwingen::V,тербелу,лыкамс
979,fallen::V,құлау,прамс
980,fallen::V,құлау,сяворемс
981,fallen::V,жығылу,прамс
982,fallen::V,жығылу,сяворемс
983,fallen::V,төмендеу,прамс
984,fallen::V,төмендеу,сяворемс
985,brennen::V,жану,паломс
986,rauchen::V,түтету,качадомс
987,regnen::V,жауу,пиземс
988,gefrieren::V,мұздай қату,кельмемс
989,gefrieren::V,мұз боп қату,кельмемс
990,tauen::V,жібу,соламс
991,schmelzen::V,еру,соламс
992,trocknen::V,курау,коськемс
993,sieden::V,қайнау,лакамс
994,sieden::V,қайнау,пиксемс
995,faulen::V,иістену,наксадомс
996,verfaulen::V,шіру,наксадомс
997,reißen::V,жыртылу,сезневемс
998,versinken::V,малтығу,ваямс
999,vergehen::V,өту,ютамс
1000,erscheinen::V,көріну,лисемс
1001,erscheinen::V,көрініп қалу,лисемс
1002,verschwinden::V,ғайып_болу,ёмамс
1003,sinken::V,ылдилау,явамс
1004,sinken::V,төмендеу,явамс
1005,abnehmen::V,кемітілу,киремемс
1006,zunehmen::V,көбею,ламолгадомс
1007,zunehmen::V,көбею,раштамс
1008,steigen::V,қобу,куземс
1009,steigen::V,қобу,кепсевемс
1010,steigen::V,көтерілу,куземс
1011,steigen::V,көтерілу,кепсевемс
1012,steigen::V,жоғарылау,куземс
1013,steigen::V,жоғарылау,кепсевемс
1014,wachsen::V,өсу,касомс
1015,glänzen::V,жалтырау,цитнемс
1016,funkeln::V,жарқырау,пиндолдомс
1017,funkeln::V,жарқырау,цивтёрдомс
1018,funkeln::V,нұрлану,пиндолдомс
1019,funkeln::V,нұрлану,цивтёрдомс
1020,funkeln::V,жылтылдау,пиндолдомс
1021,funkeln::V,жылтылдау,цивтёрдомс
1022,lärmen::V,шулау,шалномс
1023,lärmen::V,шуылдау,шалномс
1024,läuten::V,қоңыраулату,гайгезевемс
1025,klingeln::V,дыңғырлау,чавомс баягас
1026,klirren::V,дыңылдату,калдордомс
1027,klirren::V,дыңылдату,кальцяемс
1028,brausen::V,тасу,лакамс
1029,rauschen::V,сусылдау,лажномс
1030,rauschen::V,сыбдырлау,лажномс
1031,klingen::V,дыбыс шығару,гайгемс
1032,bellen::V,үру,онгомс
1033,heulen::V,ұлу,урномс
1034,blasen::V,үру,пувамс
1035,pfeifen::V,ысқыру,вешкемс
1036,schreien::V,шыңғыру,пижнемс
1037,schreien::V,айғайлау,пижнемс
1038,schreien::V,байбайлау,пижнемс
1039,schreien::V,бажалақтау,пижнемс
1040,stöhnen::V,ыңырсу,кувсемс
1041,stöhnen::V,ыңкылдау,кувсемс
1042,zittern::V,қалш,тарномс
1043,zittern::V,қалшылдату,тарномс
1044,leben::V,жасау,эрямс
1045,leben::V,күнелту,эрямс
1046,leben::V,күн көру,эрямс
1047,leben::V,тіршілік ету,эрямс
1048,geboren werden::V,туу,чачомс
1049,atmen::V,дем алу,лексемс
1050,atmen::V,ауа жұту,лексемс
1051,trinken::V,ішу,симемс
1052,trinken::V,ұрттау,симемс
1053,essen::V,жеу,ярсамс
1054,essen::V,тамақтану,ярсамс
1055,schlucken::V,жұту,нилемс
1056,schlucken::V,жұту,порнемс
1057,müde werden::V,болдыру,сиземс
1058,einschlafen::V,үйыктап калу,матедевемс
1059,schlafen::V,ұйықтау,удомс
1060,aufwachen::V,ояну,сыргоземс
1061,aufstehen::V,ояну,стямс
1062,sich erholen::V,тынығу,оймсемс
1063,krank werden::V,кеселдену,сэредезевемс
1064,krank werden::V,сырқаттану,сэредезевемс
1065,krank werden::V,ауырып қалу,сэредезевемс
1066,krank werden::V,ауыра бастау,сэредезевемс
1067,krank werden::V,кеселге ұшырау,сэредезевемс
1068,krank werden::V,сырқаттанып қалу,сэредезевемс
1069,krank sein::V,ауыру,сэредемс
1070,krank sein::V,сырқаттану,сэредемс
1071,schmerzen::V,ауырады,сэредемс
1072,husten::V,жөтелу,козомс
1073,genesen::V,айығу,пичкамс
1074,sterben::V,өлу,куломс
1075,sterben::V,қайтыс,куломс
1076,sterben::V,жантапсыру,куломс
1077,umkommen::V,өлу,чавовомс
1078,umkommen::V,өлу,ёмамс
1079,umkommen::V,қаза табу,чавовомс
1080,umkommen::V,қаза табу,ёмамс
1081,sich bewegen::V,жылжу,шаштомс
1082,sich rühren::V,қыбырлау,сыргамс
1083,sich erheben::V,тұру,куземс
1084,sich setzen::V,отыру,озамс
1085,hinfallen::V,жығылу,прамс
1086,hinfallen::V,жығылу,сяворемс
1087,laufen::V,жояу жүру,якамс
1088,schreiten::V,кадамдау,эскелямс
1089,schreiten::V,кадамдау,молемс
1090,spazierengehen::V,қыдыру,якамс
1091,eilen::V,асығу,эрзкалемс
1092,eilen::V,асығу,капшамс
1093,eilen::V,жеделдену,эрзкалемс
1094,eilen::V,жеделдену,капшамс
1095,eilen::V,жедепдеу,эрзкалемс
1096,eilen::V,жедепдеу,капшамс
1097,sich beeilen::V,асығу,капшамс
1098,sich beeilen::V,жеделдену,капшамс
1099,sausen::V,заулау,ливтямс
1100,rennen::V,жүгіру,чийнемс
1101,rennen::V,жүгіру,ардтнемс
1102,springen::V,секіру,кирнявтнемс
1103,klettern::V,өрмелеп шығу,куземс
1104,schaukeln::V,тербелу,нурямс
1105,kriechen::V,еңбектеу,ёзмолдомс
1106,schwimmen::V,жүзу,уемс
1107,schwimmen::V,малту,уемс
1108,schwimmen::V,қалықтау,уемс
1109,tauchen::V,сүңгу,чопавтомс
1110,tauchen::V,сүңгу,чопавтнемс
1111,rudern::V,есу,миледемс
1112,fahren::V,бару,ардомс
1113,fliegen::V,ұшу,ливтямс
1114,gehen::V,бару,туемс
1115,gehen::V,бару,молемс
1116,weggehen::V,кету,туемс
1117,abfahren::V,жөнелу,туемс
1118,anhalten::V,тоқтау,лоткамс
1119,hineingehen::V,кіру,совамс
1120,eintreten::V,ену,совамс
1121,eintreten::V,ену,эскельдямс
1122,kommen::V,жету,самс
1123,ankommen::V,келу,самс
1124,ankommen::V,келу,пачкодемс
1125,zurückkommen::V,қайту,велявтомс
1126,bleiben::V,қалу,кадовомс
1127,warten::V,тосу,учомс
1128,erwarten::V,күту,учомс
1129,suchen::V,іздеу,вешнемс
1130,finden::V,табу,муемс
1131,versuchen::V,талпыну,варштамс
1132,vorbereiten::V,әзірлеу,анокстамс
1133,lieben::V,сүю,вечкемс
1134,mögen::V,жарату,вечкемс
1135,mögen::V,жақсы_көру,вечкемс
1136,lachen::V,күлу,пейдемс
1137,lachen::V,күлісу,пейдемс
1138,rühren::V,көңілін бұзу,токамс седейс
1139,weinen::V,жылау,авардемс
1140,schimpfen::V,ақырып-бақыру,сёвномс
1141,sich ärgern::V,ашулану,кежиявтнемс
1142,sich fürchten::V,сескену,пелемс
1143,fürchten::V,қауіптену,пелемс
1144,fürchten::V,сақсыну,пелемс
1145,fliehen::V,қашу,оргодемс
1146,fliehen::V,қашып кету,оргодемс
1147,flüchten::V,қашу,ворьгодемс
1148,flüchten::V,қашу,чадомс
1149,flüchten::V,қашып кету,ворьгодемс
1150,flüchten::V,қашып кету,чадомс
1151,sehen::V,көру,неемс
1152,anschauen::V,назар салу,ваномс
1153,ansehen::V,тамашалау,ваномс
1154,hören::V,есту,марямс
1155,zuhören::V,тыңдау,кунсоломс
1156,zuhören::V,құлақ қою,кунсоломс
1157,probieren::V,тату,варшамс
1158,probieren::V,дәм тату,варшамс
1159,riechen::V,иіскеу,никсемс
1160,fühlen::V,сезу,марямс
1161,fühlen::V,сезіну,марямс
1162,scheinen::V,болып көріну,марявомс
1163,zu sehen sein::V,көріну,неявомс
1164,vernehmen::V,есту,марямс
1165,vernehmen::V,есітіп қалу,марямс
1166,frieren::V,тоңу,кельмемс
1167,frieren::V,жаурау,кельмемс
1168,tun::V,ету,теемс
1169,tun::V,істеу,теемс
1170,können::V,білу,маштомс
1171,wollen::V,қалау,бажамс
1172,anfangen::V,бастау,кармамс
1173,beenden::V,бітіру,прядомс
1174,beenden::V,адақтау,прядомс
1175,beenden::V,тамамдау,прядомс
1176,beenden::V,аяқтап шығу,прядомс
1177,aufhören::V,доғару,лоткамс
1178,gelingen::V,жолы түсу,удаламс
1179,geraten::V,калу,лисемс
1180,öffnen::V,ашу,панжомс
1181,öffnen::V,ашып қою,панжомс
1182,schließen::V,жабу,пекстамс
1183,schließen::V,жабу,сёлгомс
1184,schließen::V,жабу,конямс
1185,stellen::V,қою,аравтомс
1186,stellen::V,қойдыру,аравтомс
1187,setzen::V,отырғызу,ойсевтемс
1188,setzen::V,отырғызу,озавтнемс
1189,legen::V,салу,путомс
1190,legen::V,калау,путомс
1191,berühren::V,тию,токамс
1192,verbinden::V,байлап алу,содомс
1193,verbinden::V,сабақтастыру,содомс
1194,bedecken::V,бүркеу,вельтямс
1195,aufhängen::V,ілу,понгавтомс
1196,aufhängen::V,асып қою,понгавтомс
1197,anzünden::V,тұтату,кирвастемс
1198,aufheben::V,көтеру,кепедемс
1199,zurücklassen::V,қалдыру,кадомс
1200,verlieren::V,жоғалту,ёмавтомс
1201,fallen lassen::V,құлатып алу,правтомс
1202,fallen lassen::V,қолдан түсіріп алу,правтомс
1203,machen::V,ету,теемс
1204,machen::V,жасау,теемс
1205,machen::V,жасап шығару,теемс
1206,herstellen::V,жасап шығару,анокстамс
1207,bauen::V,тұрғызу,путомс
1208,reparieren::V,оңдау,витемс
1209,verbessern::V,дұрыстау,паролгавтомс
1210,verbessern::V,дұрыстау,вадрялгавтомс
1211,ändern::V,өзгерту,полавтомс
1212,graben::V,үңгу,чувомс
1213,graben::V,үңгу,таргамс
1214,beugen::V,буғу,мендемс
1215,biegen::V,ию,комавтомс
1216,biegen::V,майыстыру,комавтомс
1217,drehen::V,айналдыру,чаравтомс
1218,drehen::V,айналдыру,велявтнемс
1219,wenden::V,екінші жағын айналдыру,велявтомс
1220,umdrehen::V,бұру,велявтомс
1221,heben::V,көтеру,кепедемс
1222,hochheben::V,жоғарылату,кепедемс
1223,hochheben::V,көтеру,кепедемс
1224,ergreifen::V,бас_салу,кундамс
1225,ergreifen::V,шап_беріп_ұстап_алу,кундамс
1226,ergreifen::V,шап_беру,кундамс
1227,ergreifen::V,шап_ете_түсу,кундамс
1228,halten::V,тұту,кирдемс
1229,halten::V,ұстау,кирдемс
1230,drücken::V,басу,нуемс
1231,schieben::V,итеру,шаштомс
1232,kratzen::V,қыру,ангордамс
1233,lecken::V,жалау,нолсемс
1234,beißen::V,қабу,сускомс
1235,beißen::V,тістеу,сускомс
1236,beißen::V,қауып алу,сускомс
1237,abreißen::V,үзу,сеземс
1238,abschneiden::V,қырқу,печкемс
1239,binden::V,байланыстыру,кодамс
1240,binden::V,байланыстыру,сюлмамс
1241,binden::V,байлап_алу,кодамс
1242,binden::V,байлап_алу,сюлмамс
1243,binden::V,байластыру,кодамс
1244,binden::V,байластыру,сюлмамс
1245,binden::V,байлау,кодамс
1246,binden::V,байлау,сюлмамс
1247,binden::V,буу,кодамс
1248,binden::V,буу,сюлмамс
1249,binden::V,матау,кодамс
1250,binden::V,матау,сюлмамс
1251,binden::V,сабақтастыру,кодамс
1252,binden::V,сабақтастыру,сюлмамс
1253,binden::V,ұштастыру,кодамс
1254,binden::V,ұштастыру,сюлмамс
1255,stecken::V,сұғу,сялгомс
1256,brechen::V,сындыру,синдемс
1257,brechen::V,сындыру,калавтомс
1258,klopfen::V,қағу,калтаямс
1259,hauen::V,соғу,чавомс
1260,kleben::V,желімдеу,педявтнемс
1261,reiben::V,үйкеу,ёзамс
1262,streichen::V,сүйкеу,вадемс
1263,schleifen::V,егеу,човамс
1264,schleifen::V,қайрау,човамс
1265,schleifen::V,егеулеу,човамс
1266,schneiden::V,кесу,керямс
1267,rütteln::V,қозғау,чукамс
1268,rütteln::V,қозғау,лыкавтомс
1269,rütteln::V,жұлмалау,чукамс
1270,rütteln::V,жұлмалау,лыкавтомс
1271,schütteln::V,дірілдету,чукамс
1272,schütteln::V,селкілдету,чукамс
1273,schwenken::V,бұлғау,яхолемс
1274,schwenken::V,сермеу,яхолемс
1275,schütten::V,құю,каямс
1276,füllen::V,толтыру,пештямс
1277,einwickeln::V,орау,тапарямс
1278,tragen::V,алып жүру,кандомс
1279,schleppen::V,тарту,ускомс
1280,ziehen::V,тарту,ускомс
1281,aufbewahren::V,сақтау,ванстомс
1282,werfen::V,лақтыру,ёртомс
1283,fangen::V,қармау,кундамс
1284,fangen::V,қағып алу,кундамс
1285,packen::V,шап беру,кундамс
1286,packen::V,шап ете түсу,кундамс
1287,packen::V,шап беріп ұстап алу,кундамс
1288,verstecken::V,тығу,кекшемс
1289,verstecken::V,жасыру,кекшемс
1290,teilen::V,бөлу,явомс
1291,schicken::V,жіберу,кучомс
1292,bringen::V,әкелу,кандомс
1293,bringen::V,алып келу,кандомс
1294,hinzufügen::V,қосу,путомс
1295,hinzufügen::V,қосу,максомс
1296,hinzufügen::V,үстеу,путомс
1297,hinzufügen::V,үстеу,максомс
1298,bekommen::V,алу,саемс
1299,erhalten::V,алмақ,саемс
1300,nehmen::V,алу,саемс
1301,nehmen::V,алмақ,саемс
1302,wählen::V,таңдау,кочкамс
1303,auswählen::V,екшеу,кочкамс
1304,auswählen::V,саралау,кочкамс
1305,auswählen::V,сұрыптау,кочкамс
1306,auswählen::V,сайлап алу,кочкамс
1307,bewahren::V,сақтау,ванстомс
1308,behindern::V,оралғы болу,кирдемс
1309,verderben::V,бүлдіру,коламс
1310,beschädigen::V,бұзу,теемс зыян
1311,zerbrechen::V,уату,коламс
1312,zerreißen::V,жырту,сеземс
1313,zerstören::V,қирату,калавтомс
1314,zerstören::V,талқандау,калавтомс
1315,verbrennen::V,өртеу,пултамс
1316,verbrennen::V,жандыру,пултамс
1317,verbrennen::V,өртеп жіберу,пултамс
1318,verbrennen::V,жандырып жіберу,пултамс
1319,geben::V,беру,максомс
1320,reichen::V,беру,максомс
1321,schenken::V,тарту,каземс
1322,versprechen::V,уәде беру,алтамс
1323,wünschen::V,тілеу,арсемс
1324,loben::V,мақтау,шнамс
1325,loben::V,дәріптеу,шнамс
1326,küssen::V,сүю,палсемс
1327,wiegen::V,тербеу,нурсемс
1328,zudecken::V,бүркеу,тавадомс
1329,zudecken::V,бүркеу,вельтямс
1330,wecken::V,ояту,стявтомс
1331,zeigen::V,көрсету,невтемс
1332,führen::V,ерту,ветямс
1333,führen::V,жетектеу,ветямс
1334,lehren::V,оқыту,тонавтомс
1335,unterrichten::V,оқыту,тонавтомс
1336,aufziehen::V,бағу,трямс
1337,aufziehen::V,бағу,кастомс
1338,leiten::V,басқару,ветямс
1339,leiten::V,басқару,азоркстамс
1340,leiten::V,жетекшілік ету,ветямс
1341,leiten::V,жетекшілік ету,азоркстамс
1342,antreiben::V,асықтыру,ветямс
1343,lassen::V,-ткізу,кармавтомс
1344,lassen::V,мәжбүр ету,кармавтомс
1345,einladen::V,шақыру,тердемс
1346,vereinigen::V,біріктіру,вейсэндямс
1347,vereinigen::V,біріктіру,вейс путомс
1348,vereinigen::V,біріктіру,вейс пурнамс
1349,vereinigen::V,біріктіріп қою,вейсэндямс
1350,vereinigen::V,біріктіріп қою,вейс путомс
1351,vereinigen::V,біріктіріп қою,вейс пурнамс
1352,besuchen::V,кіріп шығу,варштамс
1353,besuchen::V,барып шығу,варштамс
1354,treffen::V,кездесу,вастомс
1355,sich versammeln::V,топталу,промокшномс
1356,spielen::V,ойнау,налксемс
1357,singen::V,сайрау,морамс
1358,tanzen::V,билеу,киштемс
1359,sich trennen::V,айрылысу,явомс
1360,verlassen::V,тастау,кадомс
1361,retten::V,құтқару,идемс
1362,bewachen::V,күзету,ванстомс
1363,schützen::V,жақтау,аштемс
1364,schützen::V,жақтасу,аштемс
1365,verteidigen::V,қорғау,ваномс
1366,sich schlagen::V,алысу,тюремс
1367,schießen::V,ату,ледемс
1368,siegen::V,жеңу,изнямс
1369,ärgern::V,ашуландыру,кежейгавтомс
1370,schlagen::V,ұру,токамс
1371,treten::V,тебу,тапамс
1372,stechen::V,шаншу,пупамс
1373,stoßen::V,түрту,тулкадемс
1374,stehlen::V,ұрлау,саламс
1375,stören::V,кесірлен,пирямс ки
1376,belästigen::V,мазасын алу,а максомс
1377,belästigen::V,мазасын алу,а кадомс оймамо
1378,verbergen::V,сездірмеу,сёпомс
1379,verbergen::V,сездірмеу,кекшемс
1380,täuschen::V,жалған айту,манямс
1381,betrügen::V,алдау,манчемс
1382,betrügen::V,алдап кету,манчемс
1383,betrügen::V,ақымақ қылу,манчемс
1384,töten::V,құрту,чавномс
1385,töten::V,құрту,маштнемс
1386,töten::V,өлтіру,чавномс
1387,töten::V,өлтіру,маштнемс
1388,wohnen::V,мекендеу,эрямс
1389,wohnen::V,өмір сүру,эрямс
1390,arbeiten::V,істеу,важодемс
1391,arbeiten::V,еңбектену,важодемс
1392,sammeln::V,жыю,пурнамс
1393,pflücken::V,жұлу,ноцковтнемс
1394,jagen::V,аулау,кундамс
1395,fischen::V,балык_аулау,калонь кундамс
1396,fassen::V,ұстау,кундамс
1397,hüten::V,жаю,ваномс
1398,hüten::V,бағу,ваномс
1399,treiben::V,айдау,панемс
1400,anbinden::V,байлау,сюлмамс
1401,füttern::V,ас ішкізу,андомс
1402,füttern::V,азықтандыру,андомс
1403,füttern::V,қоректендіру,андомс
1404,melken::V,сауу,потявтомс
1405,hacken::V,турау,лазномс
1406,gießen::V,суару,валомс
1407,reifen::V,жетілу,кенеремс
1408,zubereiten::V,даяр ету,анокстамс
1409,kochen::V,асу,пидемс
1410,backen::V,пісіру,пидемс
1411,braten::V,қуыру,пуштамс
1412,umrühren::V,былғалау,човорямс
1413,umrühren::V,сапырылыстыру,човорямс
1414,stricken::V,торлау,кодамс
1415,stricken::V,тоқу,кодамс
1416,nähen::V,тігу,стамс
1417,färben::V,бояу,артомс
1418,färben::V,сырлау,артомс
1419,reinigen::V,аршу,урядамс
1420,reinigen::V,тазалау,урядамс
1421,waschen::V,жуу,муськемс
1422,abwischen::V,сүрту,нардамс
1423,spülen::V,шаю,ёрвалдомс
1424,fegen::V,сыпыру,тенсемс
1425,kehren::V,сыпыру,тенсемс
1426,baden::V,шомылу,экшелямс
1427,sich waschen::V,жуыну,шлямс
1428,ausziehen::V,шешу,кайсевтемс
1429,anziehen::V,кигізу,оршамс
1430,sich anziehen::V,киіну,оршамс
1431,kämmen::V,тарау,судрямс
1432,schmücken::V,әсемдеу,мазылгавтомс
1433,schmücken::V,әсемдеу,наряжамс
1434,schmücken::V,мәнерлеу,мазылгавтомс
1435,schmücken::V,мәнерлеу,наряжамс
1436,schmücken::V,көріктендіру,мазылгавтомс
1437,schmücken::V,көріктендіру,наряжамс
1438,sagen::V,деу,меремс
1439,sagen::V,айту,меремс
1440,sprechen::V,деу,кортамс
1441,sprechen::V,айту,кортамс
1442,reden::V,сөйлеу,кортамс
1443,reden::V,сөйлесу,кортамс
1444,reden::V,тіл қатысу,кортамс
1445,sich unterhalten::V,сұхбаттасу,кортнемс
1446,fragen::V,сұрау,кевкстемс
1447,bitten::V,өтіну,вешемс
1448,bitten::V,жалыну,вешемс
1449,erzählen::V,айту,ёвтнемс
1450,mitteilen::V,білдіру,ёвтамс
1451,nennen::V,атау,лемдемс
1452,nennen::V,атау,путомс лем
1453,rufen::V,шақыру,тердемс
1454,rufen::V,шақыру,серьгедемс
1455,prahlen::V,бөсу,шнамс пря
1456,übersetzen::V,аудару,ютавтомс
1457,denken::V,ойлау,арсемс
1458,glauben::V,нану,кемемс
1459,glauben::V,илану,кемемс
1460,bemerken::V,аңғару,неемс
1461,erkennen::V,тану,содамс
1462,begreifen::V,ұғу,пачкодемс
1463,begreifen::V,аңғарып алу,пачкодемс
1464,verstehen::V,пайым,чарькодемс
1465,verstehen::V,түсіну,чарькодемс
1466,lernen::V,оқу,тонавтнемс
1467,wissen::V,хабардар болу,содамс
1468,sich erinnern an::V,еске түсіру,ледстямс
1469,vergessen::V,ұмыту,стувтомс
1470,messen::V,өлшеу,онкстнемс
1471,zählen::V,санау,ловомс
1472,rechnen::V,санап шығару,ловомс
1473,rechnen::V,санап шығу,ловомс
1474,rechnen::V,санау,ловомс
1475,lesen::V,оқу,ловномс
1476,malen::V,сурет салу,рисовамс
1477,zeichnen::V,сурет салу,рисовамс
1478,schreiben::V,жазу,сёрмадомс
1479,besitzen::V,болу,улемс
1480,besitzen::V,болу,улемс азорокс
1481,kaufen::V,алу,рамамс
1482,kaufen::V,әперу,рамамс
1483,verkaufen::V,сату,миемс
1484,bezahlen::V,төлеу,пандомс
1485,bezahlen::V,ақы беру,пандомс
1486,bezahlen::V,ақы төлеу,пандомс
1487,zahlen::V,төлеу,пандомс
1488,beherrschen::V,билеу,азоркстамс
1489,ertragen::V,төзу,кирдемс
1490,ertragen::V,шыдау,кирдемс
