,Concept_ID,ka,sl
732,bekannt::A,ცნობილი,znán
733,berühmt::A,გამოჩენილი,sláven
734,berühmt::A,გამოჩენილი,znamenít
735,fremd::A,უცხო,túj
736,fremd::A,გარეშე,túj
737,verschieden::A,სხვაგვარი,razlíčen
738,nah::A,ახლო,blížnji
739,fern::A,შორი,dáleč
740,fern::A,შორეული,dáleč
741,linker::A,მარცხენა,lévi
742,rechter::A,მარჯვენა,désni
743,anderer::A,სხვა,drúgi
744,erster::A,პირველი,pŕvi
745,zweiter::A,მეორე,drúgi
746,dritter::A,მესამე,trétji
747,letzter::A,ბოლო,poslédnji
748,letzter::A,უკანასკნელი,poslédnji
749,allein::ADV,მარტო,sám
750,auf einmal::ADV,ერთდროულად,obênem
751,zusammen::ADV,ერთად,skúpaj
752,lange::ADV,დიდხანს,dólgo
753,plötzlich::ADV,მოულოდნელად,náglo
754,plötzlich::ADV,მოულოდნელად,nenádoma
755,sofort::ADV,ახლავე,prècej
756,später::ADV,მოგვიანებით,poznêje
757,jetzt::ADV,ახლა,zdàj
758,heute::ADV,დღეს,dánes
759,morgen::ADV,ხვალ,jútri
760,bald::ADV,მალე,kmálu
761,dann::ADV,მერე,nató
762,gestern::ADV,გუშინ,včéraj
763,einst::ADV,ოდესღაც,nékdaj
764,damals::ADV,მაშინ,tedàj
765,damals::ADV,მაშინ,takràt
766,danach::ADV,მერმე,potèm
767,danach::ADV,შემდეგ,potèm
768,vorher::ADV,ადრე,poprèj
769,vorher::ADV,წინათ,poprèj
770,zuerst::ADV,ჯერ,spŕva
771,einmal::ADV,ერთხელ,ênkrat
772,manchmal::ADV,ხან,včásih
773,manchmal::ADV,ზოგჯერ,včásih
774,oft::ADV,ხშირად,pogósto
775,immer::ADV,მუდამ,védno
776,immer::ADV,მუდამ,zméraj
777,immer::ADV,ყოველთვის,védno
778,immer::ADV,ყოველთვის,zméraj
779,niemals::ADV,არასდროს,nikdàr
780,hier::ADV,აქ,tù
781,hier::ADV,აქ,túkaj
782,hierhin::ADV,აქეთ,sèmkaj
783,von hier::ADV,აქედან,od tú
784,dort::ADV,იქ,tàm
785,dorthin::ADV,იქით,tjà
786,geradeaus::ADV,პირდაპირ,rávno napréj
787,vorwärts::ADV,წინ,napréj
788,rückwärts::ADV,უკან,zádaj
789,zurück::ADV,უკანვე,nazáj
790,unten::ADV,დაბლა,dôli
791,unten::ADV,დაბლა,spôdaj
792,unten::ADV,ქვევით,dôli
793,unten::ADV,ქვევით,spôdaj
794,hinab::ADV,ძირს,dôl
795,oben::ADV,ზემოთ,gôri
796,oben::ADV,ზემოთ,zgôraj
797,hinauf::ADV,ზევით,gôr
798,überall::ADV,ყველგან,povsód
799,nicht::ADV,არ,ne
800,ein wenig::ADV,ცოტა,málo
801,kaum::ADV,ძლივს,kómaj
802,sehr::ADV,მეტად,zeló
803,sehr::ADV,ძალიან,zeló
804,so::ADV,ისე,takó
805,noch::ADV,ჯერ,še
806,nur::ADV,მხოლოდ,samó
807,schon::ADV,უკვე,žè
808,wieder::ADV,ისევ,spét
809,wieder::ADV,კიდევ,spét
810,vergebens::ADV,ამაოდ,zamàn
811,vergebens::ADV,ამაოდ,zastónj
812,vergebens::ADV,ტყუილად,zamàn
813,vergebens::ADV,ტყუილად,zastónj
814,vor::PRP,წინ,pred
815,hinter::PRP,უკან,za
816,hinter::PRP,მიღმა,za
817,unter::PRP,ქვეშ,pod
818,unter::PRP,ქვევით,pod
819,durch::PRP,გავლით,skózi
820,neben::PRP,გვერდით,kràj
821,neben::PRP,გვერდით,póleg
822,zwischen::PRP,შუა,med
823,zwischen::PRP,შუა,izmed
824,zwischen::PRP,შორის,med
825,zwischen::PRP,შორის,izmed
826,wegen::PRP,გამო,zarádi
827,wegen::PRP,შედეგად,zarádi
828,dies::PRN,ეს,tó
829,das::PRN,ეგ,tó
830,alles::PRN,ყველაფერი,vsè
831,ich::PRN,მე,jàz
832,du::PRN,შენ,tí
833,er::PRN,ის,òn
834,er::PRN,იგი,òn
835,wir::PRN,ჩვენ,mí
836,ihr::PRN,თქვენ,ví
837,sie::PRN,ისინი,ôni
838,was::FPRN,რა,káj
839,wer::FPRN,ვინ,kdó
840,wo::FADV,სად,kjé
841,wohin::FADV,საით,kám
842,wie::FADV,როგორ,kakó
843,warum::FADV,რაზე,zakáj
844,warum::FADV,რატომ,zakáj
845,wieviel::FNUM,რამდენი,kóliko
846,eins::NUM,ერთი,êden
847,zwei::NUM,ორი,dvá
848,drei::NUM,სამი,trí
849,vier::NUM,ოთხი,štíri
850,fünf::NUM,ხუთი,pét
851,sechs::NUM,ექვსი,šést
852,sieben::NUM,შვიდი,sédem
853,acht::NUM,რვა,ósem
854,neun::NUM,ცხრა,devét
855,zehn::NUM,ათი,desét
856,elf::NUM,თერთმეტი,enájst
857,zwölf::NUM,თორმეტი,dvánajst
858,zwanzig::NUM,ოცი,dvájset
859,dreißig::NUM,ოცდაათი,trídeset
860,vierzig::NUM,ორმოცი,štírideset
861,fünfzig::NUM,ორმოცდაათი,pétdeset
862,sechzig::NUM,სამოცი,šéstdeset
863,siebzig::NUM,სამოცდაათი,sédemdeset
864,achtzig::NUM,ოთხმოცი,ósemdeset
865,neunzig::NUM,ოთხმოცდაათი,devétdeset
866,hundert::NUM,ასი,stó
867,tausend::NUM,ათასი,tísoč
868,und::CNJ,და,in
869,oder::CNJ,ან,áli
870,stehen::V,დგას,státi
871,sitzen::V,ზის,sedéti
872,liegen::V,აწევს,ležáti
873,hängen::V,კიდია,viséti
874,werden::V,გახდება,postáti
875,passieren::V,მოხდება,zgodíti se
876,beginnen::V,იწყება,začéti se
877,enden::V,გათავდება,končáti se
878,wechseln::V,იცვლება,ménjati se
879,aufgehen[Sonne]::V,ამოდის,vzíti
880,untergehen[Sonne]::V,ჩადის,zaíti
881,scheinen[Sonne]::V,ანათებს,sijáti
882,donnern::V,ქუხს,grméti
883,wehen::V,ქრის,píhati
884,wehen::V,დაუბერავს,píhati
885,strömen::V,იღვრება,líti
886,fließen::V,დის,têči
887,fließen::V,მიედინება,têči
888,sich drehen::V,ტრიალებს,vrtéti se
889,schwanken::V,ირხევა,kolébati
890,schwingen::V,ირხევა,níhati
891,fallen::V,დავარდება,pádati
892,brennen::V,იწვის,goréti
893,rauchen::V,ბოლავს,kadíti se
894,rauchen::V,აბოლებს,kadíti se
895,regnen::V,წვიმს,deževáti
896,gefrieren::V,იყინება,zmŕzniti
897,tauen::V,დნება,tájati
898,schmelzen::V,დნება,kopnéti
899,trocknen::V,გაშრება,sušíti se
900,sieden::V,დუღს,kipéti
901,faulen::V,ლპება,gníti
902,verfaulen::V,ლპება,zgníti
903,reißen::V,დაიხევა,tŕgati se
904,versinken::V,ეფლობა,pogrézniti se
905,versinken::V,ჩაიძირება,pogrézniti se
906,vergehen::V,გადის,miníti
907,erscheinen::V,გამოჩნდება,pojáviti se
908,verschwinden::V,გააქრება,izgíniti
909,verschwinden::V,დაიკარგება,izgíniti
910,sinken::V,დაიწევს,péšati
911,abnehmen::V,შემცირდება,pojémati
912,zunehmen::V,გასუქდება,véčati se
913,zunehmen::V,გასუქდება,množíti se
914,steigen::V,მოიმატებს,dvígati se
915,wachsen::V,იზრდება,rásti
916,wachsen::V,მრავლდება,rásti
917,glänzen::V,ბრწყინავს,sijáti
918,funkeln::V,კაშკაშებს,ískriti se
919,lärmen::V,ხმაურობს,ropotáti
920,lärmen::V,ხმაურობს,razgrájati
921,läuten::V,დარეკავს,zvoníti
922,klingeln::V,დარეკავს,zvončkljáti
923,klirren::V,დააწკარუნებს,žvenketáti
924,brausen::V,ბობოქრობს,šuméti
925,rauschen::V,შრიალებს,šuštéti
926,rauschen::V,შრიალებს,šelestéti
927,klingen::V,ხმას გამოსცემს,zvenéti
928,bellen::V,უყეფს,lájati
929,heulen::V,ღმუის,zavíjati
930,blasen::V,დაუბერავს,píhniti
931,pfeifen::V,უსტვენს,pískati
932,pfeifen::V,უსტვენს,žvížgati
933,schreien::V,ყვირის,kričáti
934,stöhnen::V,კვნესის,stókati
935,zittern::V,აძაგძაგებს,drgetáti
936,leben::V,ცოცხლობს,živéti
937,geboren werden::V,იშვება,rodíti se
938,geboren werden::V,იბადება,rodíti se
939,atmen::V,სუნთქავს,díhati
940,trinken::V,სვამს,píti
941,trinken::V,დალევს,píti
942,essen::V,შეჭამს,jésti
943,schlucken::V,ყლაპავს,požírati
944,müde werden::V,დაიქანცება,péšati
945,müde werden::V,დაიქანცება,utrúditi se
946,einschlafen::V,დაიძინებს,zaspáti
947,schlafen::V,სძინავს,spáti
948,aufwachen::V,გაიღვიძებს,zbudíti se
949,aufstehen::V,ადგება,vstáti
950,sich erholen::V,დაისვენებს,oddahníti se
951,krank werden::V,ავად გახდება,oboléti
952,krank sein::V,ავადმყოფობს,bíti bolán
953,schmerzen::V,სტკივა,boléti
954,husten::V,ახველებს,kášljati
955,genesen::V,მორჩება,okrévati
956,sterben::V,კვდება,umréti
957,umkommen::V,დაიღუპება,pogíniti
958,sich bewegen::V,იძვრის,zganíti se
959,sich bewegen::V,მოძრაობს,zganíti se
960,sich rühren::V,გაინძრევა,premakníti se
961,sich erheben::V,ადგება,vstájati
962,sich erheben::V,ადგება,vzdígniti se
963,sich setzen::V,დაჯდება,sésti
964,hinfallen::V,დაეცემა,pásti dôl
965,laufen::V,დადის,hodíti
966,schreiten::V,აბიჯებს,stópati
967,spazierengehen::V,დასეირნობს,na sprehòd íti
968,eilen::V,მიიჩქარის,drvéti
969,sich beeilen::V,აჩქარდება,hitéti
970,sausen::V,მიქრის,dírkati
971,rennen::V,დარბის,dírjati
972,springen::V,ხტის,skákati
973,klettern::V,ძვრება,plézati
974,schaukeln::V,ქანაობს,kolébati
975,kriechen::V,დაბობღავს,pláziti se
976,schwimmen::V,ცურავს,plávati
977,tauchen::V,ჩაიძირება,potápljati se
978,rudern::V,ნიჩაბს უსვამს,vesláti
979,fahren::V,დადის,vozíti se
980,fahren::V,დადის,peljáti se
981,fahren::V,მგზავრობს,vozíti se
982,fahren::V,მგზავრობს,peljáti se
983,fliegen::V,იფრენს,létati
984,fliegen::V,გაფრინდება,létati
985,gehen::V,მიდის,íti
986,weggehen::V,წამოდის,odíti
987,abfahren::V,მიემგზავრება,odpeljáti se
988,anhalten::V,ჩერდება,ustáviti se
989,hineingehen::V,შედის,íti nóter
990,eintreten::V,შედის,vstopíti
991,kommen::V,მოდის,príti
992,ankommen::V,ჩადის,prispéti
993,ankommen::V,ჩადის,prihájati
994,zurückkommen::V,დაბრუნდება,vrníti se
995,bleiben::V,დარჩება,ostáti
996,warten::V,ელოდება,čákati
997,erwarten::V,ელის,pričakováti
998,erwarten::V,დაიცდის,pričakováti
999,suchen::V,ეძებს,iskáti
1000,suchen::V,მოძებნის,iskáti
1001,finden::V,მიაგნებს,nájti
1002,finden::V,გამოძებნის,nájti
1003,versuchen::V,ცდის,poskúšati
1004,versuchen::V,ცდილობს,poskúšati
1005,vorbereiten::V,მოამზადებს,pripráviti
1006,lieben::V,უყვარს,ljubíti
1007,mögen::V,ეტრფის,márati
1008,lachen::V,იცინის,smejáti se
1009,rühren::V,გულს აუჩუყებს,ganíti
1010,weinen::V,ტირის,jókati
1011,weinen::V,ტირის,plákati
1012,schimpfen::V,შეიგინება,psováti
1013,schimpfen::V,შეიგინება,zmérjati
1014,sich ärgern::V,გაბრაზობს,jezíti se
1015,sich fürchten::V,შიშობს,báti se
1016,fürchten::V,ფრთხილობს,báti se
1017,fliehen::V,გაიქცევა,bežáti
1018,flüchten::V,გაიქცევა,pobégniti
1019,sehen::V,ხედავს,vídeti
1020,anschauen::V,ნახავს,oglédati
1021,ansehen::V,უყურებს,glédati
1022,hören::V,ისმენს,slíšati
1023,zuhören::V,მოისმენს,poslúšati
1024,probieren::V,გასინჯავს,poskúšati
1025,riechen::V,ყნოსავს,dúhati
1026,fühlen::V,გრძნობს,čutíti
1027,scheinen::V,ეჩვენება,zdéti se
1028,zu sehen sein::V,მოჩანს,vídeti se
1029,vernehmen::V,გაიგებს,čúti
1030,frieren::V,იყინება,zébsti
1031,tun::V,აკეთებს,délati
1032,können::V,შეიძლება,môči
1033,wollen::V,უნდა,hotéti
1034,anfangen::V,დაიწყებს,začéti
1035,beenden::V,ამთავრებს,dokončáti
1036,aufhören::V,შეწყვეტს,prenéhati
1037,gelingen::V,მოახერხებს,uspéti
1038,gelingen::V,მოახერხებს,posréčiti se
1039,geraten::V,გამოდის,obnêsti se
1040,öffnen::V,გახსნის,odpréti
1041,schließen::V,ხურავს,zapréti
1042,schließen::V,დაკეტავს,zapréti
1043,stellen::V,დადგამს,postáviti
1044,setzen::V,დასვამს,posadíti
1045,legen::V,დადებს,položíti
1046,berühren::V,შეახებს,dotíkati se
1047,berühren::V,მიაკარებს,dotíkati se
1048,verbinden::V,შეაერთებს,obvézati
1049,bedecken::V,გადააფარებს,pokríti
1050,aufhängen::V,დაკიდებს,obésiti
1051,anzünden::V,დაანთებს,zažgáti
1052,anzünden::V,მოუკიდებს,zažgáti
1053,aufheben::V,აიღებს,vzdígniti
1054,aufheben::V,აიყვანს,vzdígniti
1055,zurücklassen::V,დატოვებს,zapustíti
1056,verlieren::V,დაკარგავს,izgubíti
1057,fallen lassen::V,გაუვარდება,navréči
1058,machen::V,გააკეთებს,naredíti
1059,machen::V,გააკეთებს,napráviti
1060,machen::V,გამოიწვევს,naredíti
1061,machen::V,გამოიწვევს,napráviti
1062,herstellen::V,დაამზადებს,izdélati
1063,bauen::V,ააშენებს,gradíti
1064,reparieren::V,შეაკეთებს,popráviti
1065,reparieren::V,გაარემონტებს,popráviti
1066,verbessern::V,გამოაკეთებს,izbóljšati
1067,verbessern::V,გააუმჯობესებს,izbóljšati
1068,ändern::V,შეცვლის,spremeníti
1069,graben::V,თხრის,kopáti
1070,graben::V,თხრის,grêbsti
1071,beugen::V,ხრის,upogníti
1072,biegen::V,გაღუნავს,zavíjati
1073,drehen::V,ატრიალებს,vrtéti
1074,wenden::V,მოაბრუნებს,obrníti
1075,umdrehen::V,შეატრიალებს,zasúkati
1076,heben::V,ასწევს,dvígati
1077,hochheben::V,აიყვანს,privzdígniti
1078,ergreifen::V,სტაცებს,zgrábiti
1079,halten::V,უჭირავს,držáti
1080,drücken::V,დააწვება,tiščáti
1081,schieben::V,მისწევს,ríniti
1082,kratzen::V,მოფხანს,práskati
1083,lecken::V,ლოკავს,lízati
1084,beißen::V,უკბენს,grísti
1085,abreißen::V,გლეჯს,odtŕgati
1086,abreißen::V,მოწყვეტს,odtŕgati
1087,abschneiden::V,გაჭრის,odrézati
1088,binden::V,შეკრავს,vézati
1089,binden::V,გადააბამს,vézati
1090,stecken::V,ჩაასობს,vtakníti
1091,brechen::V,მოიტეხს,lomíti
1092,klopfen::V,აკაკუნებს,tólči
1093,hauen::V,ლეწავს,séči
1094,kleben::V,წებავს,lépiti
1095,kleben::V,დააწებებს,lépiti
1096,reiben::V,დაზელს,tréti
1097,reiben::V,დაზელს,dŕgniti
1098,streichen::V,უსვამს,namázati
1099,schleifen::V,ლესავს,brúsiti
1100,schneiden::V,გაჭრის,rézati
1101,rütteln::V,არხევს,strésti
1102,schütteln::V,არყევს,majáti
1103,schütteln::V,ანძრევს,majáti
1104,schwenken::V,აქნევს,obrníti
1105,schütten::V,ღვრის,sípati
1106,schütten::V,დააქცევს,sípati
1107,füllen::V,გაავსებს,napolníti
1108,einwickeln::V,შეახვევს,zavíti
1109,tragen::V,მიიტანს,nêsti
1110,schleppen::V,მიათრევს,vláčiti
1111,ziehen::V,წევს,vléči
1112,ziehen::V,ათრევს,vléči
1113,aufbewahren::V,შეინახავს,shranjeváti
1114,werfen::V,ისვრის,lúčati
1115,fangen::V,დაიჭერს,ujéti
1116,packen::V,სტაცებს,prijéti
1117,verstecken::V,მალავს,skríti
1118,teilen::V,დაყოფს,razdelíti
1119,schicken::V,გაგზავნის,pošíljati
1120,bringen::V,მოიტანს,prinêsti
1121,hinzufügen::V,დაამატებს,pristáviti
1122,bekommen::V,ამოიღებს,dobíti
1123,erhalten::V,იღებს,prejéti
1124,nehmen::V,აიღებს,vzéti
1125,wählen::V,გადაარჩევს,izbírati
1126,auswählen::V,ამოარჩევს,izbráti
1127,bewahren::V,ინარჩუნებს,ohraníti
1128,behindern::V,აბრკოლებს,ovírati
1129,behindern::V,გააძნელებს,ovírati
1130,verderben::V,გააფუჭებს,pokváriti
1131,beschädigen::V,დააზიანებს,poškodováti
1132,zerbrechen::V,დაამტვრევს,razlomíti
1133,zerreißen::V,გახევს,raztŕgati
1134,zerstören::V,მოსპობს,razrúšiti
1135,zerstören::V,დაანგრევს,razrúšiti
1136,verbrennen::V,დაწვავს,sežgáti
1137,geben::V,აძლევს,dáti
1138,reichen::V,მიაწოდებს,séči
1139,reichen::V,მიაწოდებს,molíti
1140,schenken::V,აჩუქებს,podáriti
1141,versprechen::V,აღუთქვამს,obljubíti
1142,wünschen::V,უსურვებს,vóščiti
1143,loben::V,აქებს,hváliti
1144,loben::V,ამკობს,hváliti
1145,küssen::V,აკოცებს,poljubováti
1146,wiegen::V,არხევს,zíbati
1147,zudecken::V,გადახურავს,pokríti
1148,wecken::V,გააღვიძებს,zbudíti
1149,zeigen::V,დაანახვებს,pokázati
1150,führen::V,მიჰყავს,vêsti
1151,lehren::V,ასწავლის,učíti
1152,unterrichten::V,ასწავლის,poučeváti
1153,aufziehen::V,აღზრდის,vzgojíti
1154,leiten::V,აწარმოებს,uprávljati
1155,leiten::V,ხელმძღვანელობს,uprávljati
1156,antreiben::V,დააჩქარებს,goníti
1157,lassen::V,ა--ინებს,povzročíti
1158,einladen::V,მოიპატიჟებს,povábiti
1159,vereinigen::V,შეაერთებს,zdrúžiti
1160,besuchen::V,სანახავად მიდის,obiskáti
1161,treffen::V,შეხვდება,pogodíti
1162,sich versammeln::V,შეიკრიბება,zbráti se
1163,spielen::V,ეთამაშება,igráti se
1164,singen::V,მღერის,péti
1165,tanzen::V,ცეკვავს,plésati
1166,sich trennen::V,მოშორდება,ločíti se
1167,verlassen::V,მიატოვებს,zapustíti
1168,retten::V,იხსნის,réšiti
1169,retten::V,გადაარჩენს,réšiti
1170,bewachen::V,დარაჯობს,strážiti
1171,bewachen::V,უთვალთვალებს,strážiti
1172,schützen::V,დაიფარავს,sčítiti
1173,verteidigen::V,დაიცავს,braníti
1174,sich schlagen::V,იჩხუბებს,têpsti se
1175,schießen::V,ისვრის,stréljati
1176,siegen::V,გაიმარჯვებს,zmágati
1177,ärgern::V,აჯავრებს,jezíti
1178,ärgern::V,აჯავრებს,razbúriti
1179,schlagen::V,ცემს,têpsti
1180,schlagen::V,ცემს,udáriti
1181,treten::V,პანღურს ამოჰკრავს,teptáti
1182,stechen::V,სჩხვლეტს,ubôsti
1183,stoßen::V,დაეჯახება,peháti
1184,stoßen::V,დაეჯახება,drégniti
1185,stehlen::V,ქურდობს,ukrásti
1186,stehlen::V,ქურდობს,pokrásti
1187,stehlen::V,მოიპარავს,ukrásti
1188,stehlen::V,მოიპარავს,pokrásti
1189,stören::V,შეაწუხებს,motíti
1190,belästigen::V,მობეზრდება,nadlegováti
1191,verbergen::V,დამალავს,skríti
1192,täuschen::V,შეცდებს,slepíti
1193,betrügen::V,მოატყუებს,várati
1194,betrügen::V,მოატყუებს,ogoljufáti
1195,töten::V,მოკლავს,ubíti
1196,wohnen::V,ცხოვრობს,prebívati
1197,wohnen::V,ბინადრობს,prebívati
1198,arbeiten::V,მუშაობს,délati
1199,sammeln::V,შეკრებს,zbráti
1200,pflücken::V,კრეფს,obráti
1201,jagen::V,ნადირობს,lovíti
1202,fischen::V,თევზაობს,ribáriti
1203,fassen::V,დააჭერს,zajéti
1204,hüten::V,მწყემსავს,pásti
1205,treiben::V,მიერეკება,pogánjati
1206,anbinden::V,მიაბამს,privézati
1207,füttern::V,აჭმევს,kŕmiti
1208,melken::V,წველის,mólsti
1209,hacken::V,კეპავს,sékati
1210,gießen::V,რწყავს,ulíti
1211,reifen::V,მწიფდება,zoréti
1212,zubereiten::V,მოამზადებს,pripráviti
1213,kochen::V,მოხარშავს,kúhati
1214,backen::V,გამოაცხობს,cvréti
1215,braten::V,შეწვავს,pêči
1216,umrühren::V,შეურევს,preméšati
1217,umrühren::V,გათქვეფს,preméšati
1218,stricken::V,ქსოვს,plêsti
1219,nähen::V,გაკერავს,šívati
1220,färben::V,შეღებავს,bárvati
1221,reinigen::V,გაწმენდს,očístiti
1222,reinigen::V,გასუფთავებს,očístiti
1223,waschen::V,გარეცხავს,opráti
1224,abwischen::V,წაშლის,obrísati
1225,spülen::V,გაავლებს,splakováti
1226,fegen::V,დაბლანდავს,pométati
1227,kehren::V,დაგვის,mésti
1228,baden::V,ბანაობს,kópati se
1229,sich waschen::V,იბანება,umíti se
1230,ausziehen::V,გაიხდის,izvléči
1231,anziehen::V,ჩაიცვამს,obléči
1232,sich anziehen::V,ჩაიცვამს,obléči se
1233,kämmen::V,დავარცხნის,česáti
1234,schmücken::V,მორთავს,okrasíti
1235,sagen::V,იტყვის,dejáti
1236,sprechen::V,ლაპარაკობს,govoríti
1237,reden::V,საუბრობს,rêči
1238,sich unterhalten::V,ბაასობს,razgovárjati se
1239,sich unterhalten::V,მუსაიფობს,razgovárjati se
1240,fragen::V,ჰკითხავს,vprášati
1241,bitten::V,სთხოვს,prosíti
1242,erzählen::V,მოუთხრობს,práviti
1243,mitteilen::V,აუწყებს,naznániti
1244,mitteilen::V,აცნობებს,naznániti
1245,nennen::V,უწოდებს,imenováti
1246,rufen::V,დაუძახებს,klícati
1247,prahlen::V,ტრაბახობს,baháti se
1248,übersetzen::V,გადათარგმნის,prevêsti
1249,denken::V,ფიქრობს,mísliti
1250,denken::V,აზროვნებს,mísliti
1251,glauben::V,სჯერა,verjéti
1252,bemerken::V,შენიშვნავს,opáziti
1253,erkennen::V,გამოიცნობს,spoznáti
1254,begreifen::V,გაიგებს,pôjmiti
1255,verstehen::V,გაიგონებს,razuméti
1256,lernen::V,ისწავლის,učíti se
1257,wissen::V,ეცოდინება,znáti
1258,wissen::V,ეცოდინება,védeti
1259,sich erinnern an::V,მოიგონებს,spómniti se
1260,sich erinnern an::V,გაიხსენებს,spómniti se
1261,vergessen::V,ივიწყებს,pozábiti
1262,messen::V,ზომავს,mériti
1263,zählen::V,ითვლის,štéti
1264,rechnen::V,გაიანგარიშებს,račúnati
1265,lesen::V,კითხულობს,bráti
1266,lesen::V,კითხულობს,čítati
1267,malen::V,ხატავს,slíkati
1268,zeichnen::V,ხაზავს,rísati
1269,schreiben::V,დაწერს,písati
1270,besitzen::V,ექნება,iméti
1271,kaufen::V,ყიდულობს,kupíti
1272,verkaufen::V,გაყიდის,prodáti
1273,bezahlen::V,გადაიხდის,pláčati
1274,zahlen::V,გადაიხდის,plačeváti
1275,beherrschen::V,ფლობს,obvládati
1276,ertragen::V,მოითმენს,prenêsti
