,Concept_ID,ps,cv
1378,reden::V,ګړېدل,калаҫ
1379,reden::V,خبرې کول,сӑмахла
1380,reden::V,خبرې کول,калаҫ
1381,sich unterhalten::V,خبری کول,пупле
1382,fragen::V,پوښتنه کول,ыйт
1383,bitten::V,غوښتل,ыйт
1384,erzählen::V,کيسه کول,каласа пар
1385,erzählen::V,حکايت کول,каласа пар
1386,mitteilen::V,خبرول,пӗлтер
1387,mitteilen::V,خبرول,хыпарла
1388,mitteilen::V,خبر ورکول,пӗлтер
1389,mitteilen::V,خبر ورکول,хыпарла
1390,nennen::V,نوم ايښودل,те
1391,nennen::V,نوم ايښودل,чӗн
1392,rufen::V,بلل,чӗн
1393,prahlen::V,لاپې وهل,мухтан
1394,prahlen::V,لاپې وهل,вӗҫкӗнлен
1395,übersetzen::V,ژباړل,куҫар
1396,übersetzen::V,ترجمه کول,куҫар
1397,denken::V,فکر کول,шухӑшла
1398,glauben::V,باور کول,ӗнен
1399,bemerken::V,لیدل,асӑрха
1400,erkennen::V,پېژندل,палла
1401,begreifen::V,رسېدل,ӑнлан
1402,begreifen::V,پوهېدل,ӑнлан
1403,verstehen::V,پوهېدل,пӗл
1404,lernen::V,زده کول,вӗрен
1405,lernen::V,درس لوستل,вӗрен
1406,wissen::V,پوهېدل,пӗл
1407,wissen::V,پوهېدل,ӑнкар
1408,sich erinnern an::V,یادول,аса ил
1409,sich erinnern an::V,په یاد راوړل,аса ил
1410,vergessen::V,هېرول,ман
1411,vergessen::V,هېرول,манса кай
1412,messen::V,اندازه کول,виҫ
1413,zählen::V,شمارل,шутла
1414,rechnen::V,حسابول,шутла
1415,lesen::V,لوستل,вула
1416,malen::V,رسمول,ӳкер
1417,zeichnen::V,رسمول,ӳкер
1418,schreiben::V,لیکل,ҫыр
1419,besitzen::V,لرل,тыт
1420,kaufen::V,رانیول,ил
1421,kaufen::V,رانیول,туян
1422,verkaufen::V,خرڅول,сут
1423,bezahlen::V,تأدیه کول,тӳле
1424,zahlen::V,کسات اخيستل,тӳле
1425,beherrschen::V,تسلط لرل,тыт
1426,ertragen::V,زغمل,тӳс
1427,Barsch::N,,уланкӑ
1428,Hecht::N,,ҫӑрттан
