,Concept_ID,it,fr
852,schlimm::A,grave,mauvais
853,wahr::A,vero,vrai
854,wahr::A,vero,véritable
855,alt::A,vecchio,vieux
856,neu::A,nuovo,neuf
857,neu::A,nuovo,nouveau
858,ehemalig::A,vecchio,ancien
859,ehemalig::A,d'una_volta,ancien
860,alt[Lebewesen]::A,anziano,âgé
861,alt[Lebewesen]::A,anziano,vieux
862,jung::A,giovane,jeune
863,arm::A,pòvero,pauvre
864,reich::A,ricco,riche
865,bekannt::A,noto,connu
866,bekannt::A,conosciuto,connu
867,berühmt::A,famoso,fameux
868,berühmt::A,famoso,célèbre
869,berühmt::A,cèlebre,fameux
870,berühmt::A,cèlebre,célèbre
871,fremd::A,estràneo,étranger
872,fremd::A,straniero,étranger
873,verschieden::A,diverso,différent
874,verschieden::A,differente,différent
875,nah::A,vicino,lié
876,nah::A,vicino,proche
877,nah::A,propinquo,lié
878,nah::A,propinquo,proche
879,fern::A,lontano,éloigné
880,fern::A,lontano,lointain
881,linker::A,sinistro,gauche
882,rechter::A,destro,droit
883,anderer::A,altro,autre
884,erster::A,primo,premier
885,zweiter::A,secondo,second
886,zweiter::A,secondo,deuxième
887,dritter::A,terzo,troisième
888,letzter::A,ùltimo,dernier
889,allein::ADV,solo,seul
890,allein::ADV,da solo,seul
891,auf einmal::ADV,insieme,à la fois
892,zusammen::ADV,insieme,ensemble
893,lange::ADV,a lungo,longtemps
894,plötzlich::ADV,all'improvviso,tout à coup
895,sofort::ADV,sùbito,immédiatement
896,sofort::ADV,all'istante,immédiatement
897,später::ADV,più tardi,plus tard
898,jetzt::ADV,ora,maintenant
899,jetzt::ADV,adesso,maintenant
900,heute::ADV,oggi,aujourd'hui
901,morgen::ADV,domani,demain
902,bald::ADV,presto,bientôt
903,bald::ADV,tra poco,bientôt
904,dann::ADV,allora,puis
905,dann::ADV,allora,ensuite
906,gestern::ADV,ieri,hier
907,einst::ADV,prima,jadis
908,einst::ADV,prima,autrefois
909,einst::ADV,un tempo,jadis
910,einst::ADV,un tempo,autrefois
911,damals::ADV,allora,alors
912,damals::ADV,allora,à l'époque
913,danach::ADV,poi,après
914,danach::ADV,poi,ensuite
915,danach::ADV,dopo,après
916,danach::ADV,dopo,ensuite
917,vorher::ADV,prima,auparavant
918,zuerst::ADV,prima,d'abord
919,zuerst::ADV,prima,premièrement
920,zuerst::ADV,dapprima,d'abord
921,zuerst::ADV,dapprima,premièrement
922,einmal::ADV,una volta,une fois
923,manchmal::ADV,talvolta,parfois
924,manchmal::ADV,talvolta,quelquefois
925,manchmal::ADV,qualche volta,parfois
926,manchmal::ADV,qualche volta,quelquefois
927,oft::ADV,spesso,souvent
928,immer::ADV,sempre,toujours
929,niemals::ADV,non mai,ne ... jamais
930,hier::ADV,qua,ici
931,hierhin::ADV,qua,par ici
932,von hier::ADV,ne,d'ici
933,von hier::ADV,da qui,d'ici
934,dort::ADV,lì,là
935,dort::ADV,lì,là-bas
936,dorthin::ADV,là,y
937,dorthin::ADV,là,par là
938,geradeaus::ADV,diritto,tout droit
939,vorwärts::ADV,avanti,en avant
940,rückwärts::ADV,all'indietro,en arrière
941,zurück::ADV,di indietro,de retour
942,unten::ADV,giù,en bas
943,unten::ADV,giù,au-dessous
944,unten::ADV,sotto,en bas
945,unten::ADV,sotto,au-dessous
946,hinab::ADV,giù,en bas
947,hinab::ADV,giù,vers le bas
948,hinab::ADV,in giù,en bas
949,hinab::ADV,in giù,vers le bas
950,oben::ADV,su,dessus
951,oben::ADV,su,en haut
952,oben::ADV,sopra,dessus
953,oben::ADV,sopra,en haut
954,hinauf::ADV,in sù,en haut
955,hinauf::ADV,in sù,vers le haut
956,hinauf::ADV,in alto,en haut
957,hinauf::ADV,in alto,vers le haut
958,überall::ADV,dappertutto,partout
959,nicht::ADV,non,ne ... pas
960,ein wenig::ADV,un po',un peu
961,ein wenig::ADV,un poco,un peu
962,kaum::ADV,a appena,à peine
963,sehr::ADV,molto,très
964,so::ADV,così,si
965,so::ADV,così,ainsi
966,so::ADV,tanto,si
967,so::ADV,tanto,ainsi
968,noch::ADV,ancora,encore
969,nur::ADV,solo,seulement
970,nur::ADV,solo,ne ... que
971,nur::ADV,soltanto,seulement
972,nur::ADV,soltanto,ne ... que
973,schon::ADV,già,déjà
974,wieder::ADV,di nuovo,de nouveau
975,vergebens::ADV,invano,en vain
976,vor::PRP,davanti a,devant
977,hinter::PRP,dietro,derrière
978,unter::PRP,sotto,sous
979,unter::PRP,sotto,au-dessous de
980,durch::PRP,per,par
981,durch::PRP,per,à travers
982,durch::PRP,attraverso,par
983,durch::PRP,attraverso,à travers
984,neben::PRP,a accanto a,à côté de
985,zwischen::PRP,fra,entre
986,wegen::PRP,a causa di,à cause de
987,dies::PRN,ciò,ceci
988,dies::PRN,questo,ceci
989,das::PRN,ciò,ce
990,das::PRN,ciò,cela
991,das::PRN,quello,ce
992,das::PRN,quello,cela
993,alles::PRN,tutto,tout
994,ich::PRN,ìo,je
995,ich::PRN,ìo,moi
996,du::PRN,tu,tu
997,du::PRN,tu,toi
998,er::PRN,lui,il
999,er::PRN,lui,lui
1000,er::PRN,egli,il
1001,er::PRN,egli,lui
1002,wir::PRN,noi,nous
1003,ihr::PRN,voi,vous
1004,sie::PRN,loro,ils
1005,sie::PRN,loro,elles
1006,was::FPRN,che,que
1007,was::FPRN,che,quoi
1008,was::FPRN,che cosa,que
1009,was::FPRN,che cosa,quoi
1010,wer::FPRN,chi,qui
1011,wo::FADV,dove,où
1012,wohin::FADV,dove,où
1013,wie::FADV,come,comment
1014,warum::FADV,perche,pourquoi
1015,wieviel::FNUM,quanto,combien
1016,eins::NUM,uno,un
1017,zwei::NUM,due,deux
1018,drei::NUM,tre,trois
1019,vier::NUM,quattro,quatre
1020,fünf::NUM,cinque,cinq
1021,sechs::NUM,sei,six
1022,sieben::NUM,sette,sept
1023,acht::NUM,otto,huit
1024,neun::NUM,nove,neuf
1025,zehn::NUM,dieci,dix
1026,elf::NUM,ùndici,onze
1027,zwölf::NUM,dodici,douze
1028,zwanzig::NUM,venti,vingt
1029,dreißig::NUM,trenta,trente
1030,vierzig::NUM,quaranta,quarante
1031,fünfzig::NUM,cinquanta,cinquante
1032,sechzig::NUM,sessanta,soixante
1033,siebzig::NUM,settanta,soixante-dix
1034,achtzig::NUM,ottanta,quatre-vingt
1035,neunzig::NUM,novanta,quatre-vingt-dix
1036,hundert::NUM,cento,cent
1037,tausend::NUM,mille,mille
1038,und::CNJ,e,et
1039,oder::CNJ,o,ou
1040,stehen::V,stare in piedi,être debout
1041,sitzen::V,sedere,être assis
1042,sitzen::V,stare seduto,être assis
1043,liegen::V,giacere,être couché
1044,hängen::V,pèndere,pendre
1045,hängen::V,èssere appeso,pendre
1046,werden::V,farsi,devenir
1047,werden::V,diventare,devenir
1048,passieren::V,succèdere,se passer
1049,beginnen::V,cominciare,commencer
1050,enden::V,finire,finir
1051,enden::V,finire,se terminer
1052,enden::V,terminare,finir
1053,enden::V,terminare,se terminer
1054,wechseln::V,variare,changer
1055,wechseln::V,variare,alterner
1056,wechseln::V,cambiare,changer
1057,wechseln::V,cambiare,alterner
1058,aufgehen[Sonne]::V,sòrgere,se lever
1059,aufgehen[Sonne]::V,spuntare,se lever
1060,untergehen[Sonne]::V,tramontare,se coucher
1061,scheinen[Sonne]::V,splèndere,briller
1062,donnern::V,tonare,tonner
1063,wehen::V,soffiare,souffler
1064,strömen::V,fluire,affluer
1065,fließen::V,fluire,couler
1066,fließen::V,scorrere,couler
1067,sich drehen::V,girarsi,tourner
1068,schwanken::V,oscillare,osciller
1069,schwanken::V,oscillare,chanceler
1070,schwanken::V,barcollare,osciller
1071,schwanken::V,barcollare,chanceler
1072,schwingen::V,vibrare,vibrer
1073,schwingen::V,vibrare,osciller
1074,schwingen::V,oscillare,vibrer
1075,schwingen::V,oscillare,osciller
1076,fallen::V,cadere,tomber
1077,brennen::V,àrdere,brûler
1078,brennen::V,àrdere,flamber
1079,brennen::V,bruciare,brûler
1080,brennen::V,bruciare,flamber
1081,rauchen::V,fumare,fumer
1082,regnen::V,piòvere,pleuvoir
1083,gefrieren::V,gelarsi,geler
1084,gefrieren::V,congelarsi,geler
1085,tauen::V,sciògliersi,dégeler
1086,schmelzen::V,fòndere,fondre
1087,schmelzen::V,sciògliersi,fondre
1088,trocknen::V,asciugarsi,sécher
1089,sieden::V,bollire,bouillir
1090,faulen::V,marcire,pourrir
1091,faulen::V,marcire,se putréfier
1092,verfaulen::V,imputridire,pourrir
1093,reißen::V,strapparsi,rompre
1094,reißen::V,strapparsi,se déchirer
1095,versinken::V,affondare,s'enfoncer
1096,vergehen::V,passare,passer
1097,erscheinen::V,apparire,apparaître
1098,erscheinen::V,comparire,apparaître
1099,verschwinden::V,sparire,disparaître
1100,verschwinden::V,scomparire,disparaître
1101,sinken::V,calare,descendre
1102,sinken::V,calare,s'abaisser
1103,sinken::V,scendere,descendre
1104,sinken::V,scendere,s'abaisser
1105,abnehmen::V,diminuire,diminuer
1106,zunehmen::V,aumentare,augmenter
1107,steigen::V,salire,monter
1108,steigen::V,montare,monter
1109,wachsen::V,crescere,croître
1110,glänzen::V,splèndere,briller
1111,funkeln::V,brillare,étinceler
1112,funkeln::V,scintillare,étinceler
1113,lärmen::V,strepitare,faire du bruit
1114,lärmen::V,fare chiasso,faire du bruit
1115,läuten::V,suonare,sonner
1116,klingeln::V,suonare,sonner
1117,klirren::V,tintinnare,cliqueter
1118,brausen::V,rombare,mugir
1119,brausen::V,rumoreggiare,mugir
1120,rauschen::V,frusciare,bruire
1121,klingen::V,suonare,sonner
1122,bellen::V,latrare,aboyer
1123,bellen::V,abbaiare,aboyer
1124,heulen::V,urlare,hurler
1125,heulen::V,ululare,hurler
1126,blasen::V,soffiare,souffler
1127,pfeifen::V,fischiare,siffler
1128,schreien::V,gridare,crier
1129,stöhnen::V,gèmere,gémir
1130,zittern::V,tremare,trembler
1131,leben::V,vìvere,vivre
1132,geboren werden::V,nàscere,naître
1133,atmen::V,respirare,respirer
1134,trinken::V,bere,boire
1135,essen::V,mangiare,manger
1136,schlucken::V,inghiottire,avaler
1137,müde werden::V,stancarsi,se lasser
1138,müde werden::V,stancarsi,se fatiguer
1139,einschlafen::V,addormentarsi,s'endormir
1140,schlafen::V,dormire,dormir
1141,aufwachen::V,svegliarsi,se réveiller
1142,aufstehen::V,levarsi,se lever
1143,sich erholen::V,riposarsi,se reposer
1144,sich erholen::V,riposarsi,se détendre
1145,krank werden::V,ammalarsi,tomber malade
1146,krank sein::V,èssere malato,être malade
1147,schmerzen::V,dolere,faire mal
1148,husten::V,tossire,tousser
1149,genesen::V,guarire,guérir
1150,genesen::V,guarire,se remettre
1151,sterben::V,morire,mourir
1152,umkommen::V,perire,périr
1153,sich bewegen::V,agitarsi,bouger
1154,sich rühren::V,muòversi,broncher
1155,sich erheben::V,alzarsi,se lever
1156,sich setzen::V,sedersi,s'asseoir
1157,hinfallen::V,cadere,tomber
1158,laufen::V,camminare,marcher
1159,laufen::V,camminare,aller à pied
1160,laufen::V,andare a piedi,marcher
1161,laufen::V,andare a piedi,aller à pied
1162,schreiten::V,andare,marcher
1163,schreiten::V,procedere,marcher
1164,spazierengehen::V,passeggiare,se promener
1165,spazierengehen::V,andare a passeggio,se promener
1166,eilen::V,andare in fretta,courir
1167,sich beeilen::V,affrettarsi,se hâter
1168,sich beeilen::V,affrettarsi,se dépêcher
1169,sausen::V,volare,filer
1170,sausen::V,correre,filer
1171,rennen::V,correre,courir
1172,springen::V,saltare,sauter
1173,klettern::V,arrampicarsi,grimper
1174,schaukeln::V,fare l'altalena,se balancer
1175,kriechen::V,strisciare,ramper
1176,schwimmen::V,nuotare,nager
1177,tauchen::V,tuffarsi,plonger
1178,tauchen::V,immèrgersi,plonger
1179,rudern::V,remare,ramer
1180,fahren::V,andare,aller
1181,fahren::V,andare,rouler
1182,fahren::V,viaggiare,aller
1183,fahren::V,viaggiare,rouler
1184,fliegen::V,volare,voler
1185,gehen::V,andare,aller
1186,weggehen::V,andàrsene,s'en aller
1187,weggehen::V,andare via,s'en aller
1188,abfahren::V,partire,partir
1189,anhalten::V,fermarsi,s'arrêter
1190,hineingehen::V,entrare,entrer
1191,eintreten::V,entrare,entrer
1192,kommen::V,venire,venir
1193,ankommen::V,arrivare,arriver
1194,zurückkommen::V,ritornare,revenir
1195,bleiben::V,restare,rester
1196,bleiben::V,restare,demeurer
1197,bleiben::V,rimanere,rester
1198,bleiben::V,rimanere,demeurer
1199,warten::V,aspettare,attendre
1200,erwarten::V,attèndere,attendre
1201,suchen::V,cercare,chercher
1202,finden::V,trovare,trouver
1203,versuchen::V,tentare,essayer
1204,vorbereiten::V,preparare,préparer
1205,lieben::V,amare,aimer
1206,mögen::V,piacere a,aimer
1207,mögen::V,piacere a,vouloir
1208,mögen::V,volere bene a,aimer
1209,mögen::V,volere bene a,vouloir
1210,lachen::V,rìdere,rire
1211,rühren::V,commuòvere,toucher
1212,rühren::V,commuòvere,attendrir
1213,weinen::V,piàngere,pleurer
1214,schimpfen::V,imprecare,gronder
1215,sich ärgern::V,stizzirsi,se fâcher
1216,sich ärgern::V,arrabbiarsi,se fâcher
1217,sich fürchten::V,avere paura,avoir peur
1218,fürchten::V,temere,craindre
1219,fürchten::V,temere,avoir peur de
1220,fliehen::V,fuggire,fuir
1221,flüchten::V,sfuggire,s'enfuir
1222,sehen::V,vedere,voir
1223,anschauen::V,guardare,regarder
1224,ansehen::V,guardare,regarder
1225,hören::V,udire,entendre
1226,hören::V,sentire,entendre
1227,zuhören::V,ascoltare,écouter
1228,probieren::V,degustare,goûter
1229,probieren::V,assaggiare,goûter
1230,riechen::V,sentire,sentir
1231,fühlen::V,sentire,sentir
1232,scheinen::V,parere,sembler
1233,scheinen::V,parere,paraître
1234,scheinen::V,sembrare,sembler
1235,scheinen::V,sembrare,paraître
1236,zu sehen sein::V,vedersi,se voir
1237,zu sehen sein::V,vedersi,être visible
1238,vernehmen::V,sentire,entendre
1239,vernehmen::V,sentire,percevoir
1240,vernehmen::V,percepire,entendre
1241,vernehmen::V,percepire,percevoir
1242,frieren::V,aver freddo,avoir froid
1243,tun::V,fare,faire
1244,können::V,sapere,savoir
1245,können::V,sapere,pouvoir
1246,wollen::V,volere,vouloir
1247,anfangen::V,iniziare,commencer
1248,anfangen::V,cominciare,commencer
1249,beenden::V,finire,finir
1250,beenden::V,finire,terminer
1251,beenden::V,terminare,finir
1252,beenden::V,terminare,terminer
1253,aufhören::V,finire,cesser
1254,aufhören::V,finire,arrêter
1255,aufhören::V,cessare,cesser
1256,aufhören::V,cessare,arrêter
1257,gelingen::V,riuscire,réussir
1258,geraten::V,stare,réussir
1259,öffnen::V,aprire,ouvrir
1260,schließen::V,chiùdere,fermer
1261,stellen::V,porre,poser
1262,stellen::V,porre,mettre
1263,stellen::V,mettere,poser
1264,stellen::V,mettere,mettre
1265,setzen::V,porre,placer
1266,setzen::V,mettere,placer
1267,legen::V,posare,placer
1268,legen::V,mettere,placer
1269,berühren::V,toccare,toucher
1270,verbinden::V,unire,lier
1271,verbinden::V,congiùngere,lier
1272,bedecken::V,coprire,couvrir
1273,bedecken::V,ricoprire,couvrir
1274,aufhängen::V,attaccare,accrocher
1275,anzünden::V,accèndere,allumer
1276,anzünden::V,incendiare,allumer
1277,aufheben::V,raccògliere,ramasser
1278,zurücklassen::V,lasciare,laisser
1279,zurücklassen::V,lasciare indietro,laisser
1280,verlieren::V,pèrdere,perdre
1281,fallen lassen::V,lasciare cadere,lâcher
1282,fallen lassen::V,lasciare cadere,laisser tomber
1283,machen::V,fare,faire
1284,herstellen::V,produrre,produire
1285,herstellen::V,produrre,fabriquer
1286,herstellen::V,fabbricare,produire
1287,herstellen::V,fabbricare,fabriquer
1288,bauen::V,costruire,bâtir
1289,bauen::V,costruire,construire
1290,reparieren::V,riparare,réparer
1291,verbessern::V,migliorare,améliorer
1292,ändern::V,mutare,changer
1293,ändern::V,mutare,modifier
1294,ändern::V,cambiare,changer
1295,ändern::V,cambiare,modifier
1296,graben::V,scavare,creuser
1297,beugen::V,chinare,plier
1298,beugen::V,chinare,ployer
1299,beugen::V,flettere,plier
1300,beugen::V,flettere,ployer
1301,biegen::V,tòrcere,courber
1302,drehen::V,girare,tordre
1303,drehen::V,girare,tourner
1304,wenden::V,girare,retourner
1305,wenden::V,voltare,retourner
1306,umdrehen::V,rivoltare,tourner
1307,heben::V,levare,soulever
1308,hochheben::V,levare,lever
1309,hochheben::V,sollevare,lever
1310,ergreifen::V,afferrare,saisir
1311,ergreifen::V,afferrare,prendre
1312,halten::V,tenere,tenir
1313,drücken::V,premere,presser
1314,schieben::V,spìngere,pousser
1315,kratzen::V,grattare,gratter
1316,kratzen::V,grattare,égratigner
1317,kratzen::V,graffiare,gratter
1318,kratzen::V,graffiare,égratigner
1319,lecken::V,leccare,lécher
1320,beißen::V,mòrdere,mordre
1321,abreißen::V,staccarsi,arracher
1322,abreißen::V,strapparsi,arracher
1323,abschneiden::V,tagliare,couper
1324,binden::V,legare,lier
1325,binden::V,legare,attacher
1326,binden::V,bendare,lier
1327,binden::V,bendare,attacher
1328,stecken::V,ficcare,enfoncer
1329,brechen::V,rompere,rompre
1330,klopfen::V,bàttere,frapper
1331,hauen::V,picchiare,frapper
1332,kleben::V,incollare,coller
1333,reiben::V,fregare,frotter
1334,streichen::V,spalmare,empâter
1335,schleifen::V,arrotare,affiler
1336,schleifen::V,arrotare,aiguiser
1337,schneiden::V,tagliare,couper
1338,schneiden::V,tagliare,trancher
1339,rütteln::V,scuòtere,cahoter
1340,schütteln::V,agitare,secouer
1341,schütteln::V,scuòtere,secouer
1342,schwenken::V,agitare,agiter
1343,schwenken::V,sventolare,agiter
1344,schütten::V,versare,verser
1345,füllen::V,riempire,remplir
1346,einwickeln::V,involtare,envelopper
1347,tragen::V,portare,porter
1348,schleppen::V,trainare,traîner
1349,schleppen::V,trascinare,traîner
1350,ziehen::V,tirare,tirer
1351,aufbewahren::V,custodire,garder
1352,aufbewahren::V,custodire,conserver
1353,aufbewahren::V,conservare,garder
1354,aufbewahren::V,conservare,conserver
1355,werfen::V,gettare,jeter
1356,werfen::V,gettare,lancer
1357,werfen::V,lanciare,jeter
1358,werfen::V,lanciare,lancer
1359,fangen::V,prèndere,attraper
1360,fangen::V,acchiappare,attraper
1361,packen::V,pigliare,agripper
1362,packen::V,afferrare,agripper
1363,verstecken::V,nascondere,cacher
1364,teilen::V,divìdere,diviser
1365,schicken::V,inviare,envoyer
1366,bringen::V,portare,apporter
1367,bringen::V,apportare,apporter
1368,hinzufügen::V,aggiùngere,ajouter
1369,bekommen::V,ricevere,obtenir
1370,erhalten::V,ricevere,recevoir
1371,nehmen::V,prèndere,prendre
1372,wählen::V,elèggere,choisir
1373,wählen::V,scegliere,choisir
1374,auswählen::V,scegliere,choisir
1375,auswählen::V,scegliere,sélectionner
1376,bewahren::V,conservare,préserver
1377,behindern::V,impedire,gêner
1378,verderben::V,guastare,gâter
1379,verderben::V,guastare,corrompre
1380,beschädigen::V,danneggiare,endommager
1381,zerbrechen::V,rompere,casser
1382,zerbrechen::V,spezzare,casser
1383,zerreißen::V,stracciare,déchirer
1384,zerstören::V,distrùggere,détruire
1385,verbrennen::V,bruciare,brûler
1386,geben::V,dare,donner
1387,reichen::V,pòrgere,tendre
1388,schenken::V,regalare,offrir
1389,versprechen::V,promettere,promettre
1390,wünschen::V,augurare,souhaiter
1391,loben::V,lodare,louer
1392,küssen::V,baciare,embrasser
1393,wiegen::V,cullare,bercer
1394,wiegen::V,dondolare,bercer
1395,zudecken::V,coprire,couvrir
1396,wecken::V,svegliare,éveiller
1397,wecken::V,svegliare,réveiller
1398,zeigen::V,indicare,montrer
1399,zeigen::V,indicare,faire voir
1400,führen::V,guidare,guider
1401,führen::V,condurre,guider
1402,lehren::V,insegnare,apprendre
1403,unterrichten::V,istruire,instruire
1404,unterrichten::V,insegnare,instruire
1405,aufziehen::V,allevare,élever
1406,leiten::V,avviare,diriger
1407,leiten::V,avviare,conduire
1408,leiten::V,dirìgere,diriger
1409,leiten::V,dirìgere,conduire
1410,antreiben::V,incitare,pousser
1411,lassen::V,fare,faire
1412,einladen::V,invitare,inviter
1413,vereinigen::V,unire,unir
1414,vereinigen::V,unire,réunir
1415,besuchen::V,visitare,visiter
1416,besuchen::V,visitare,aller voir
1417,besuchen::V,far vìsita a,visiter
1418,besuchen::V,far vìsita a,aller voir
1419,treffen::V,incontrare,rencontrer
1420,sich versammeln::V,rinunirsi,s'assembler
1421,spielen::V,giocare,jouer
1422,singen::V,cantare,chanter
1423,tanzen::V,danzare,danser
1424,sich trennen::V,separarsi,se séparer
1425,verlassen::V,lasciare,quitter
1426,verlassen::V,abbandonare,quitter
1427,retten::V,salvare,sauver
1428,bewachen::V,custodire,garder
1429,schützen::V,protèggere,protéger
1430,verteidigen::V,difèndere,défendre
1431,sich schlagen::V,bàttersi,se taper
1432,schießen::V,sparare,tirer
1433,siegen::V,vìncere,vaincre
1434,ärgern::V,stizzire,agacer
1435,schlagen::V,bàttere,battre
1436,schlagen::V,bàttere,frapper
1437,treten::V,calciare,botter
1438,treten::V,calciare,donner un coup de pied à
1439,stechen::V,pùngere,piquer
1440,stoßen::V,urtare,heurter
1441,stoßen::V,spìngere,heurter
1442,stehlen::V,rubare,voler
1443,stören::V,disturbare,gêner
1444,stören::V,disturbare,déranger
1445,belästigen::V,molestare,molester
1446,belästigen::V,molestare,importuner
1447,belästigen::V,importunare,molester
1448,belästigen::V,importunare,importuner
1449,verbergen::V,celare,cacher
1450,verbergen::V,celare,dissimuler
1451,verbergen::V,nascondere,cacher
1452,verbergen::V,nascondere,dissimuler
1453,täuschen::V,ingannare,abuser
1454,täuschen::V,ingannare,tromper
1455,betrügen::V,frodare,duper
1456,betrügen::V,frodare,frauder
1457,betrügen::V,truffare,duper
1458,betrügen::V,truffare,frauder
1459,töten::V,uccìdere,tuer
1460,wohnen::V,abitare,habiter
1461,wohnen::V,abitare,demeurer
1462,arbeiten::V,lavorare,travailler
1463,sammeln::V,raccògliere,collectionner
1464,sammeln::V,collezionare,collectionner
1465,pflücken::V,cògliere,cueillir
1466,jagen::V,cacciare,chasser
1467,fischen::V,pescare,pêcher
1468,fassen::V,catturare,capturer
1469,fassen::V,acchiappare,capturer
1470,hüten::V,pascolare,garder
1471,treiben::V,spìngere,mener
1472,anbinden::V,legare,attacher
1473,anbinden::V,attaccare,attacher
1474,füttern::V,dar da mangiare a,faire manger
1475,melken::V,mùngere,traire
1476,hacken::V,tritare,fendre
1477,hacken::V,spaccare,fendre
1478,gießen::V,annaffiare,arroser
1479,reifen::V,maturare,mûrir
1480,zubereiten::V,preparare,préparer
1481,kochen::V,cuòcere,cuire
1482,backen::V,cuòcere,cuire
1483,backen::V,cuòcere al forno,cuire
1484,braten::V,frìggere,rôtir
1485,braten::V,arrostire,rôtir
1486,umrühren::V,mescolare,remuer
1487,stricken::V,llavorare a maglia,tricoter
1488,nähen::V,cucire,coudre
1489,färben::V,tìngere,teindre
1490,reinigen::V,pulire,nettoyer
1491,reinigen::V,nettare,nettoyer
1492,waschen::V,lavare,laver
1493,abwischen::V,asciugare,essuyer
1494,spülen::V,lavare,rincer
1495,spülen::V,sciacquare,rincer
1496,fegen::V,spazzare,balayer
1497,kehren::V,spazzare,balayer
1498,baden::V,bagnarsi,se baigner
1499,baden::V,fare il bagno,se baigner
1500,sich waschen::V,lavarsi,se laver
1501,ausziehen::V,tògliersi,ôter
1502,ausziehen::V,tògliersi,enlever
1503,anziehen::V,mettersi,mettre
1504,anziehen::V,indossare,mettre
1505,sich anziehen::V,vestirsi,s'habiller
1506,kämmen::V,pettinare,peigner
1507,schmücken::V,ornare,orner
1508,schmücken::V,ornare,décorer
1509,schmücken::V,decorare,orner
1510,schmücken::V,decorare,décorer
1511,sagen::V,dire,dire
1512,sprechen::V,parlare,parler
1513,reden::V,parlare,parler
1514,sich unterhalten::V,conversare,bavarder
1515,sich unterhalten::V,conversare,s'entretenir
1516,fragen::V,chièdere,demander
1517,fragen::V,domandare,demander
1518,bitten::V,pregare,prier
1519,erzählen::V,narrare,raconter
1520,erzählen::V,raccontare,raconter
1521,mitteilen::V,comunicare,communiquer
1522,nennen::V,nominare,nommer
1523,nennen::V,nominare,appeler
1524,rufen::V,chiamare,appeler
1525,prahlen::V,vantarsi,se vanter
1526,übersetzen::V,tradurre,traduire
1527,denken::V,pensare,penser
1528,glauben::V,credere,croire
1529,bemerken::V,notare,remarquer
1530,bemerken::V,notare,apercevoir
1531,bemerken::V,osservare,remarquer
1532,bemerken::V,osservare,apercevoir
1533,erkennen::V,riconoscere,reconnaître
1534,begreifen::V,capire,concevoir
1535,begreifen::V,comprèndere,concevoir
1536,verstehen::V,intèndere,entendre
1537,verstehen::V,intèndere,comprendre
1538,verstehen::V,comprèndere,entendre
1539,verstehen::V,comprèndere,comprendre
1540,lernen::V,imparare,apprendre
1541,lernen::V,apprèndere,apprendre
1542,wissen::V,sapere,savoir
1543,sich erinnern an::V,ricordare,se souvenir de
1544,sich erinnern an::V,ricordarsi di,se souvenir de
1545,vergessen::V,dimenticare,oublier
1546,messen::V,misurare,mesurer
1547,zählen::V,contare,compter
1548,rechnen::V,contare,calculer
1549,rechnen::V,calcolare,calculer
1550,lesen::V,lèggere,lire
1551,malen::V,dipìngere,peindre
1552,zeichnen::V,disegnare,dessiner
1553,schreiben::V,scrìvere,écrire
1554,besitzen::V,possedere,posséder
1555,kaufen::V,comprare,acheter
1556,kaufen::V,acquistare,acheter
1557,verkaufen::V,vendere,vendre
1558,bezahlen::V,pagare,payer
1559,zahlen::V,pagare,payer
1560,beherrschen::V,dominare,dominer
1561,beherrschen::V,dominare,maîtriser
1562,ertragen::V,sopportare,tolérer
1563,ertragen::V,sopportare,supporter
