,Concept_ID,hu,hy
771,plötzlich::ADV,egyszerre,հանկարծ
772,sofort::ADV,rögtön,իսկույն
773,sofort::ADV,tüstént,իսկույն
774,später::ADV,későn,ավելի ուշ
775,später::ADV,későn,հետո
776,jetzt::ADV,most,այժմ
777,heute::ADV,ma,այսօր
778,morgen::ADV,holnap,վաղը
779,bald::ADV,majd,շուտով
780,bald::ADV,nemsokára,շուտով
781,dann::ADV,akkor,ապա
782,dann::ADV,akkor,հետո
783,gestern::ADV,tegnap,երեկ
784,einst::ADV,hajdan,հին ատեն
785,damals::ADV,akkor,ատէնին
786,damals::ADV,akkoriban,ատէնին
787,danach::ADV,azután,ապա
788,danach::ADV,azután,այն ժամանակ
789,vorher::ADV,előbb,առաջ
790,zuerst::ADV,először,նախ
791,einmal::ADV,egyszer,մի անգամ
792,manchmal::ADV,néha,երբեմն
793,manchmal::ADV,olykor,երբեմն
794,oft::ADV,sokszor,հաճախ
795,immer::ADV,mindig,միշտ
796,niemals::ADV,sohasem,երբեք
797,hier::ADV,itt,այստեղ
798,hierhin::ADV,erre,այստեղ
799,von hier::ADV,innen,այդտեղից
800,dort::ADV,ott,այնտեղ
801,dorthin::ADV,oda,այնտեղ
802,geradeaus::ADV,egyenesen,ուղիղ
803,vorwärts::ADV,előre,առաջ
804,rückwärts::ADV,hátrafelé,դեպի ետ
805,zurück::ADV,hátra,ետ
806,zurück::ADV,vissza,ետ
807,unten::ADV,alul,ներքեւում
808,hinab::ADV,le,ներքեւ
809,hinab::ADV,lefelé,ներքեւ
810,oben::ADV,fenn,վերեւում
811,oben::ADV,felül,վերեւում
812,hinauf::ADV,fel,վերեւ
813,hinauf::ADV,felfelé,վերեւ
814,überall::ADV,mindenütt,ամենուր
815,nicht::ADV,nem,չէ
816,ein wenig::ADV,egy kicsit,մի քիչ
817,kaum::ADV,alig,հազիվ
818,sehr::ADV,nagyon,շատ
819,so::ADV,úgy,այդպես
820,noch::ADV,még,դեռ
821,nur::ADV,csak,միայն
822,nur::ADV,csupán,միայն
823,schon::ADV,már,արդեն
824,wieder::ADV,ismét,նորից
825,wieder::ADV,ismét,դարձյալ
826,wieder::ADV,megint,նորից
827,wieder::ADV,megint,դարձյալ
828,vergebens::ADV,hiába,իզուր
829,vor::PRP,előtt,դիմացը
830,hinter::PRP,mögött,ետեւը
831,unter::PRP,alatt,տակ
832,durch::PRP,át,միջով
833,durch::PRP,keresztül,միջով
834,neben::PRP,mellett,քովը
835,zwischen::PRP,között,միջեւ
836,wegen::PRP,miatt,պատճառով
837,wegen::PRP,miatt,շնորհից
838,wegen::PRP,végett,պատճառով
839,wegen::PRP,végett,շնորհից
840,dies::PRN,ez,սա
841,dies::PRN,ez,այս
842,das::PRN,az,դա
843,das::PRN,az,այդ
844,alles::PRN,minden,ամեն ինչ
845,ich::PRN,én,ես
846,du::PRN,te,դու
847,er::PRN,ő,նա
848,wir::PRN,mi,մենք
849,ihr::PRN,ti,դուք
850,sie::PRN,ők,նրանք
851,was::FPRN,mi,ինչ
852,wer::FPRN,ki,ով
853,wo::FADV,hol,ուր
854,wo::FADV,hol,որտեղ
855,wohin::FADV,hova,դեպի ուր
856,wie::FADV,hogy,ինչպես
857,wie::FADV,hogyan,ինչպես
858,warum::FADV,miért,ինչու
859,wieviel::FNUM,hány,որչափ
860,wieviel::FNUM,mennyi,որչափ
861,eins::NUM,egy,մեկ
862,zwei::NUM,kettő,երկու
863,drei::NUM,három,երեք
864,vier::NUM,négy,չորս
865,fünf::NUM,öt,հինգ
866,sechs::NUM,hat,վեց
867,sieben::NUM,hét,յոթ
868,acht::NUM,nyolc,ութ
869,neun::NUM,kilenc,ինը
870,zehn::NUM,tíz,տասը
871,elf::NUM,tizenegy,տասնմեկ
872,zwölf::NUM,tizenkettő,տասներկու
873,zwanzig::NUM,húsz,քսան
874,dreißig::NUM,harminc,երեսուն
875,vierzig::NUM,negyven,քառասուն
876,fünfzig::NUM,ötven,հիսուն
877,sechzig::NUM,hatvan,վաթսուն
878,siebzig::NUM,hetven,յոթանասուն
879,achtzig::NUM,nyolcvan,ութսուն
880,neunzig::NUM,kilencven,իննսուն
881,hundert::NUM,száz,հարյուր
882,tausend::NUM,ezer,հազար
883,und::CNJ,és,ու
884,und::CNJ,meg,ու
885,oder::CNJ,vagy,կամ
886,stehen::V,áll,կանգնել
887,sitzen::V,ül,նստել
888,liegen::V,fekszik,ստել
889,hängen::V,függ,կախվել
890,werden::V,lesz,դառնալ
891,passieren::V,történik,պատահել
892,beginnen::V,kezdődik,սկսվել
893,enden::V,végződik,վերջանալ
894,enden::V,befejeződik,վերջանալ
895,wechseln::V,változik,փոխվել
896,aufgehen[Sonne]::V,kel,բարձրանալ
897,aufgehen[Sonne]::V,kel,ելնել 
898,untergehen[Sonne]::V,lemegy,մտնել
899,scheinen[Sonne]::V,süt,շողալ
900,scheinen[Sonne]::V,süt,փայլել
901,donnern::V,dörög,որոտալ
902,wehen::V,fúj,փչել
903,strömen::V,áramlik,հոսել
904,fließen::V,folyik,հոսել
905,sich drehen::V,forog,պտտվել
906,schwanken::V,inog,տատանվել
907,schwanken::V,ingadozik,տատանվել
908,schwingen::V,leng,ճոճվել
909,fallen::V,esik,ընկնել
910,brennen::V,ég,այրվել
911,rauchen::V,füstöl,ծխել
912,regnen::V,esik,անձրեւ գալ
913,gefrieren::V,megfagy,սառչել
914,tauen::V,olvad,լկիլ
915,schmelzen::V,olvad,հալիլ
916,schmelzen::V,elolvad,հալիլ
917,trocknen::V,szárad,չորանալ
918,sieden::V,forr,եռալ
919,faulen::V,rothad,փտել
920,verfaulen::V,elrothad,նեխել
921,verfaulen::V,megrothad,նեխել
922,reißen::V,szakad,պատռվել
923,reißen::V,szakad,ճղվել
924,versinken::V,süllyed,սուզվել
925,versinken::V,elsüllyed,սուզվել
926,vergehen::V,múlik,անցնել 
927,vergehen::V,elmúlik,անցնել 
928,erscheinen::V,feltűnik,հայտնվել
929,erscheinen::V,feltűnik,երեւալ
930,erscheinen::V,megjelenik,հայտնվել
931,erscheinen::V,megjelenik,երեւալ
932,verschwinden::V,letűnik,անհետանալ
933,sinken::V,süllyed,ընկնել
934,abnehmen::V,apad,փոքրանալ
935,abnehmen::V,csökken,փոքրանալ
936,zunehmen::V,növekszik,մեծանալ
937,zunehmen::V,gyarapszik,մեծանալ
938,steigen::V,emelkedik,բարձրանալ
939,wachsen::V,nő,աճել
940,wachsen::V,terem,աճել
941,wachsen::V,növekszik,աճել
942,glänzen::V,ragyog,նշուլել
943,glänzen::V,ragyog,փայլիլ
944,glänzen::V,fénylik,նշուլել
945,glänzen::V,fénylik,փայլիլ
946,funkeln::V,csillog,փայլատակել
947,funkeln::V,tündöklik,փայլատակել
948,lärmen::V,lármázik,աղմուկ հանել
949,läuten::V,cseng,զնգալ
950,klingeln::V,csenget,զնգալ
951,klirren::V,csörömpöl,զնգզնգալ
952,brausen::V,zúg,մոլեգնել
953,brausen::V,morajlik,մոլեգնել
954,rauschen::V,zúg,սոսափել
955,klingen::V,hangzik,հնչել
956,bellen::V,ugat,հաչել
957,heulen::V,bőg,ոռնալ 
958,heulen::V,üvölt,ոռնալ 
959,blasen::V,fúj,փչել 
960,pfeifen::V,fütyül,սուլել
961,schreien::V,kiált,գոռալ 
962,schreien::V,kiabál,գոռալ 
963,stöhnen::V,nyög,տնքալ
964,zittern::V,remeg,դողալ
965,zittern::V,reszket,դողալ
966,leben::V,él,ապրել
967,geboren werden::V,születik,ծնվել
968,atmen::V,lélegzik,շնչել
969,trinken::V,iszik,խմել
970,essen::V,eszik,ուտել
971,schlucken::V,nyel,կլանել
972,schlucken::V,nyel,կուլ տալ
973,müde werden::V,elfárad,հոգնել
974,müde werden::V,kifárad,հոգնել
975,einschlafen::V,elalszik,քուն մտնել
976,schlafen::V,alszik,քնել
977,aufwachen::V,felébred,արթննալ
978,aufstehen::V,felkel,ելլել
979,sich erholen::V,pihen,հանգստանալ
980,krank werden::V,megbetegedik,հիւանդանալ
981,krank werden::V,belebetegszik,հիւանդանալ
982,krank sein::V,betegeskedik,հիվանդ լինել
983,schmerzen::V,fáj,ցավել
984,husten::V,köhög,հազալ
985,genesen::V,meggyógyul,ապաքինվել
986,sterben::V,hal,մեռնել
987,sterben::V,hal,վախճանվել
988,umkommen::V,elpusztul,կործանվել
989,sich bewegen::V,mozog,ընթանալ
990,sich rühren::V,mozdul,շարժվել
991,sich erheben::V,feláll,կանգնել
992,sich erheben::V,feláll,վեր կենալ
993,sich erheben::V,felemelkedik,կանգնել
994,sich erheben::V,felemelkedik,վեր կենալ
995,sich setzen::V,ül,նստել
996,sich setzen::V,leül,նստել
997,hinfallen::V,bukik,ընկնել
998,hinfallen::V,elesik,ընկնել
999,laufen::V,jár,քայլել
1000,schreiten::V,lép,ճեմել
1001,spazierengehen::V,sétál,շրջագայել
1002,eilen::V,siet,շտապել
1003,sich beeilen::V,siet,շտապել 
1004,sausen::V,robog,սլանալ
1005,rennen::V,fut,վազել
1006,rennen::V,szalad,վազել
1007,springen::V,ugrik,ցատկել
1008,klettern::V,kúszik,մագլցել
1009,schaukeln::V,hintázik,ճոճվել
1010,schaukeln::V,hintázik,օրորվել
1011,kriechen::V,kúszik,սողալ
1012,schwimmen::V,úszik,լողալ
1013,tauchen::V,merül,սուզվել
1014,rudern::V,evez,թիավարել
1015,fahren::V,jár,ընթանալ
1016,fahren::V,megy,ընթանալ
1017,fahren::V,utazik,ընթանալ
1018,fliegen::V,száll,թռչել
1019,gehen::V,megy,գնալ
1020,weggehen::V,elmegy,հեռանալ
1021,abfahren::V,indul,ճանապարհվել
1022,anhalten::V,megáll,կանգնել
1023,hineingehen::V,bemegy,մտնել
1024,eintreten::V,belép,մտնել
1025,kommen::V,jön,գալ
1026,ankommen::V,érkezik,ժամանել
1027,ankommen::V,megérkezik,ժամանել
1028,zurückkommen::V,visszajön,վերադառնալ
1029,bleiben::V,marad,մնալ
1030,bleiben::V,megmarad,մնալ
1031,warten::V,vár,սպասել
1032,warten::V,várakozik,սպասել
1033,erwarten::V,vár,սպասել
1034,erwarten::V,megvár,սպասել
1035,suchen::V,kutat,որոնել
1036,finden::V,talál,գտնել
1037,versuchen::V,megpróbál,փորձել
1038,versuchen::V,megkísérel,փորձել
1039,vorbereiten::V,előkészít,պատրաստել
1040,lieben::V,szeret,սիրել
1041,mögen::V,szeret,հավանել
1042,mögen::V,szeret,սիրել
1043,lachen::V,nevet,ծիծաղել
1044,rühren::V,mozdít,հուզել
1045,weinen::V,sír,լալ
1046,schimpfen::V,szid,տրտնջալ
1047,schimpfen::V,szid,քրթմնջել
1048,schimpfen::V,szitkozódik,տրտնջալ
1049,schimpfen::V,szitkozódik,քրթմնջել
1050,sich ärgern::V,mérgelődik,զայրանալ
1051,sich ärgern::V,bosszankodik,զայրանալ
1052,sich fürchten::V,fél,վախնալ
1053,sich fürchten::V,retteg,վախնալ
1054,fürchten::V,fél,վախենալ
1055,fliehen::V,menekül,փախչել
1056,flüchten::V,elmenekül,փախչել
1057,sehen::V,néz,տեսնել
1058,anschauen::V,megnéz,դիտել
1059,ansehen::V,néz,նայել
1060,ansehen::V,ránéz,նայել
1061,ansehen::V,megnéz,նայել
1062,hören::V,hall,լսել
1063,zuhören::V,hallgat,ունկնդրել
1064,zuhören::V,meghallgat,ունկնդրել
1065,probieren::V,kóstol,համը տեսել
1066,probieren::V,megkóstol,համը տեսել
1067,riechen::V,szagol,հոտ առնել
1068,fühlen::V,érez,զգալ
1069,scheinen::V,tűnik,երեւալ
1070,scheinen::V,látszik,երեւալ
1071,zu sehen sein::V,mutatkozik,երեւալ
1072,vernehmen::V,hall,իմանալ 
1073,frieren::V,fázik,մրսել
1074,tun::V,csinál,անել
1075,tun::V,cselekszik,անել
1076,können::V,tud,կարողանալ
1077,wollen::V,akar,ուզել
1078,wollen::V,akar,ցանկանալ
1079,anfangen::V,kezd,սկսել
1080,beenden::V,befejez,վերջացնել
1081,aufhören::V,megszűnik,դադարել
1082,gelingen::V,sikerül,հաջողվել
1083,gelingen::V,sikerül,գլուխ գալ
1084,geraten::V,kerül,ստացվել
1085,geraten::V,jut,ստացվել
1086,öffnen::V,nyit,բաց անել
1087,öffnen::V,kinyit,բաց անել
1088,schließen::V,csuk,փակել 
1089,schließen::V,becsuk,փակել 
1090,stellen::V,állít,դնել
1091,stellen::V,helyez,դնել
1092,setzen::V,ültet,նստեցնել
1093,setzen::V,helyez,նստեցնել
1094,legen::V,tesz,դնել
1095,legen::V,fektet,դնել
1096,berühren::V,érint,դիպչել
1097,berühren::V,érint,շոշափել
1098,verbinden::V,beköt,շաղկապել
1099,verbinden::V,összeköt,շաղկապել
1100,bedecken::V,betakar,ծածկել
1101,bedecken::V,beborít,ծածկել
1102,aufhängen::V,felakaszt,կախել
1103,anzünden::V,gyújt,վառել
1104,anzünden::V,meggyújt,վառել
1105,aufheben::V,felemel,վերցնել
1106,zurücklassen::V,hátrahagy,թողնել
1107,verlieren::V,veszít,կորցնել
1108,verlieren::V,elveszít,կորցնել
1109,fallen lassen::V,elejt,գցել
1110,machen::V,tesz,անել
1111,machen::V,csinál,անել
1112,herstellen::V,gyárt,արտադրել
1113,herstellen::V,előállít,արտադրել
1114,bauen::V,épít,կառուցել
1115,reparieren::V,javít,նորոգել
1116,reparieren::V,kijavít,նորոգել
1117,reparieren::V,megjavít,նորոգել
1118,verbessern::V,megjavít,բարելավել
1119,ändern::V,változtat,փոխել
1120,ändern::V,megváltoztat,փոխել
1121,graben::V,ás,փորել
1122,beugen::V,meghajt,ծռել
1123,biegen::V,hajlít,թեքել
1124,drehen::V,forgat,ոլորել
1125,wenden::V,fordít,պտտել
1126,wenden::V,megfordít,պտտել
1127,umdrehen::V,megfordít,շրջել
1128,umdrehen::V,megforgat,շրջել
1129,heben::V,emel,բարձրացնել
1130,hochheben::V,felemel,բարձրացնել
1131,ergreifen::V,megfog,վարակվել
1132,halten::V,tart,բռնել
1133,drücken::V,nyom,ճնշել
1134,drücken::V,megnyom,ճնշել
1135,schieben::V,tol,հրել
1136,kratzen::V,vakar,քերել
1137,lecken::V,nyal,լիզել
1138,beißen::V,harap,կծել
1139,abreißen::V,letép,պոկել
1140,abschneiden::V,levág,կտրել 
1141,binden::V,köt,կապել
1142,binden::V,kötöz,կապել
1143,stecken::V,dug,խրել
1144,brechen::V,tör,կոտրել 
1145,brechen::V,eltör,կոտրել 
1146,klopfen::V,kopogtat,թակել
1147,hauen::V,vág,ծեծել
1148,hauen::V,levág,ծեծել
1149,kleben::V,tapaszt,կպցնել
1150,reiben::V,dörzsöl,շփել
1151,reiben::V,súrol,շփել
1152,streichen::V,simít,վրան քսել
1153,schleifen::V,fen,սրել 
1154,schleifen::V,csiszol,սրել 
1155,schleifen::V,köszörül,սրել 
1156,schneiden::V,vág,կտրել
1157,schneiden::V,szel,կտրել
1158,schneiden::V,metsz,կտրել
1159,rütteln::V,ráz,ցնցել
1160,schütteln::V,ráz,թափահարել
1161,schütteln::V,megráz,թափահարել
1162,schwenken::V,lóbál,ճոճել
1163,schwenken::V,lobogtat,ճոճել
1164,schütten::V,önt,լցնել
1165,füllen::V,tölt,լիքը լցնել
1166,füllen::V,megtölt,լիքը լցնել
1167,einwickeln::V,becsavar,փաթաթել
1168,tragen::V,hord,կրել
1169,tragen::V,hord,տանել
1170,schleppen::V,vonszol,քաշել
1171,ziehen::V,húz,ձգել
1172,ziehen::V,húz,քաշել
1173,aufbewahren::V,megőriz,պահել 
1174,werfen::V,dob,նետել
1175,werfen::V,hajít,նետել
1176,fangen::V,fog,
1177,packen::V,megragad,հափշտակել
1178,verstecken::V,eldug,ծածկել
1179,verstecken::V,elrejt,ծածկել
1180,teilen::V,oszt,բաժանել
1181,teilen::V,megoszt,բաժանել
1182,schicken::V,küld,ուղարկել
1183,bringen::V,hoz,բերել
1184,bringen::V,visz,բերել
1185,hinzufügen::V,hozzáad,ավելացնել
1186,bekommen::V,kap,հայթայթել
1187,bekommen::V,megkap,հայթայթել
1188,erhalten::V,kap,ստանալ
1189,erhalten::V,megkap,ստանալ
1190,nehmen::V,vesz,վերցնել
1191,wählen::V,választ,ընտրել
1192,auswählen::V,kiválaszt,գերադասել
1193,bewahren::V,megtart,պահպանել
1194,behindern::V,akadályoz,խոչընդոտել
1195,behindern::V,gátol,խոչընդոտել
1196,verderben::V,elront,փչացնել
1197,beschädigen::V,rongál,վնասել
1198,zerbrechen::V,eltör,ջարդել
1199,zerbrechen::V,eltör,կոտրել
1200,zerbrechen::V,széttör,ջարդել
1201,zerbrechen::V,széttör,կոտրել
1202,zerbrechen::V,kettétör,ջարդել
1203,zerbrechen::V,kettétör,կոտրել
1204,zerreißen::V,eltép,պատռել
1205,zerreißen::V,széttép,պատռել
1206,zerstören::V,elpusztít,քանդել
1207,verbrennen::V,éget,այրել
1208,verbrennen::V,eléget,այրել
1209,geben::V,ad,տալ
1210,reichen::V,nyújt,հանձնել
1211,schenken::V,ajándékoz,նվիրել
1212,versprechen::V,ígér,խոստանալ
1213,wünschen::V,kíván,մաղթել
1214,loben::V,dicsér,գովել
1215,küssen::V,csókol,համբուրել
1216,wiegen::V,ringat,օրորել
1217,zudecken::V,betakar,վրան գցել
1218,wecken::V,kelt,զարթնեցնել
1219,wecken::V,ébreszt,զարթնեցնել
1220,zeigen::V,mutat,ցույց տալ
1221,führen::V,visz,ուղեկցել
1222,führen::V,vezet,ուղեկցել
1223,lehren::V,tanít,սովորեցնել
1224,unterrichten::V,tanít,ավանդել
1225,aufziehen::V,felnevel,դաստիարակել
1226,leiten::V,vezet,ղեկավարել
1227,leiten::V,vezet,կառավարել
1228,leiten::V,vezérel,ղեկավարել
1229,leiten::V,vezérel,կառավարել
1230,antreiben::V,hajt,շտապեցնել
1231,lassen::V,-tat,ստիպել
1232,lassen::V,-at,ստիպել
1233,einladen::V,meghív,հրավիրել
1234,vereinigen::V,egyesít,միացնել
1235,besuchen::V,látogat,այցելել
1236,treffen::V,talál,հանդիպել
1237,sich versammeln::V,gyülekezik,հավաքվել
1238,sich versammeln::V,összegyűlik,հավաքվել
1239,spielen::V,játszik,խաղալ
1240,singen::V,énekel,երգել
1241,tanzen::V,táncol,պարել
1242,sich trennen::V,elválik,ցրվել
1243,verlassen::V,elhagy,լքել
1244,retten::V,ment,փրկել
1245,bewachen::V,őriz,պահել
1246,schützen::V,óv,պաշտպանել
1247,schützen::V,véd,պաշտպանել
1248,verteidigen::V,véd,պաշտպանել
1249,sich schlagen::V,verekszik,կռվել
1250,schießen::V,lő,կրակել
1251,siegen::V,győz,հաղթել
1252,ärgern::V,bosszant,ձանձրացնել
1253,schlagen::V,üt,խփել
1254,schlagen::V,ver,խփել
1255,treten::V,rúg,քացի տալ
1256,stechen::V,döf,խայթել
1257,stechen::V,szúr,խայթել
1258,stoßen::V,lök,մղել
1259,stehlen::V,lop,գողանալ
1260,stören::V,zavar,խանգարել
1261,belästigen::V,zaklat,անհանգստացնել
1262,verbergen::V,rejt,թաքցնել
1263,verbergen::V,elrejt,թաքցնել
1264,täuschen::V,megtéveszt,խաբել
1265,betrügen::V,csal,խաբել
1266,töten::V,öl,սպանել 
1267,wohnen::V,lakik,բնակվել
1268,arbeiten::V,dolgozik,աշխատել
1269,sammeln::V,szed,հավաքել
1270,sammeln::V,gyűjt,հավաքել
1271,pflücken::V,szed,քաղել
1272,jagen::V,vadászik,որս անել
1273,fischen::V,halászik,ձուկ բռնել
1274,fassen::V,fog,բռնել
1275,hüten::V,őriz,արածեցնել
1276,hüten::V,legeltet,արածեցնել
1277,treiben::V,hajt,հովուել
1278,anbinden::V,köt,չուանել
1279,füttern::V,etet,կերակրել
1280,melken::V,fej,կթել
1281,hacken::V,vág,կոտորել
1282,gießen::V,öntöz,ջրել
1283,reifen::V,érik,հասունանալ 
1284,zubereiten::V,elkészít,պատրաստել
1285,kochen::V,főz,եփել
1286,backen::V,süt,թխել
1287,braten::V,süt,տապակել
1288,umrühren::V,megkever,խառնել
1289,stricken::V,köt,գործել
1290,nähen::V,varr,կարել
1291,färben::V,fest,ներկել
1292,reinigen::V,tisztít,մաքրել
1293,waschen::V,mos,լվանալ
1294,abwischen::V,letöröl,սրբել
1295,spülen::V,mosogat,ողողել
1296,spülen::V,mosogat,պարզաջրել
1297,fegen::V,söpör,ավլել
1298,kehren::V,söpör,ավլել
1299,baden::V,fürdik,լողանալ
1300,sich waschen::V,mosdik,լվացվել
1301,sich waschen::V,mosakszik,լվացվել
1302,ausziehen::V,levesz,հանել
1303,anziehen::V,felölt,հագնել
1304,anziehen::V,felvesz,հագնել
1305,sich anziehen::V,öltözik,հագնվել
1306,sich anziehen::V,felöltözik,հագնվել
1307,kämmen::V,fésül,սանրել
1308,schmücken::V,díszít,զարդարել
1309,sagen::V,mond,ասել
1310,sprechen::V,beszél,խոսել
1311,reden::V,beszél,զրուցել
1312,sich unterhalten::V,beszélget,խոսակցել
1313,fragen::V,kérdez,հարցնել
1314,bitten::V,kér,խնդրել
1315,erzählen::V,mesél,պատմել
1316,erzählen::V,elbeszél,պատմել
1317,mitteilen::V,közöl,հաղորդել
1318,nennen::V,hív,անվանել
1319,nennen::V,nevez,անվանել
1320,rufen::V,hív,կանչել
1321,prahlen::V,dicsekszik,պարծենալ
1322,übersetzen::V,fordít,թարգմանել
1323,denken::V,gondol,մտածել
1324,glauben::V,hisz,հավատալ
1325,bemerken::V,észrevesz,նկատել
1326,erkennen::V,ráismer,ճանաչել
1327,erkennen::V,felismer,ճանաչել
1328,begreifen::V,felfog,հասկանալ
1329,verstehen::V,ért,ըմբռնել
1330,verstehen::V,megért,ըմբռնել
1331,lernen::V,tanul,սովորել
1332,lernen::V,megtanul,սովորել
1333,wissen::V,tud,իմանալ
1334,sich erinnern an::V,emlékszik,հիշել
1335,sich erinnern an::V,emlékszik,մտաբերել
1336,vergessen::V,felejt,մոռանալ
1337,vergessen::V,elfelejt,մոռանալ
1338,messen::V,mér,չափել
1339,messen::V,megmér,չափել
1340,zählen::V,számol,թվել
1341,zählen::V,számol,հաշվել
1342,zählen::V,megszámol,թվել
1343,zählen::V,megszámol,հաշվել
1344,rechnen::V,számít,հաշվել
1345,rechnen::V,számít,հաշվարկել
1346,lesen::V,olvas,կարդալ
1347,malen::V,fest,նկարել
1348,zeichnen::V,rajzol,գծել
1349,schreiben::V,ír,գրել
1350,besitzen::V,birtokol,ունենալ
1351,besitzen::V,birtokol,տեր լինել
1352,kaufen::V,vesz,գնել
1353,kaufen::V,megvesz,գնել
1354,verkaufen::V,elad,վաճառել
1355,bezahlen::V,fizet,վճարել
1356,bezahlen::V,kifizet,վճարել
1357,zahlen::V,fizet,վճարել
1358,zahlen::V,megfizet,վճարել
1359,beherrschen::V,ural,ղեկավարել
1360,ertragen::V,elbír,դիմանալ
1361,ertragen::V,elvisel,դիմանալ
