,Concept_ID,eu,kk
795,feucht::A,heze,дымқылды
796,nass::A,busti,сулы
797,trocken::A,siku,құрғақ
798,trocken::A,lehor,құрғақ
799,voll::A,bete,толы
800,leer::A,huts,бос
801,offen::A,ireki,ашып қойылған
802,geschlossen::A,itxita,жабулы
803,sauber::A,xahu,дақсыз
804,sauber::A,xahu,мұнтаздай
805,sauber::A,garbi,дақсыз
806,sauber::A,garbi,мұнтаздай
807,schmutzig::A,lohi,айғыз
808,schmutzig::A,lohi,сатпақ
809,schmutzig::A,lohi,сатал-сатал
810,schmutzig::A,zikin,айғыз
811,schmutzig::A,zikin,сатпақ
812,schmutzig::A,zikin,сатал-сатал
813,roh::A,gordin,шикі
814,reif::A,umo,піскен
815,reif::A,heldu,піскен
816,lecker::A,goxo,дәмді
817,süß::A,goxo,тәтті
818,bitter::A,karmin,ащы
819,bitter::A,garratz,ащы
820,sauer::A,mingots,қышқыл
821,hell::A,argi,жарық
822,hell::A,argi,жарқын
823,dunkel::A,ilun,қараңғы
824,schwarz::A,beltz,қара
825,weiß::A,zuri,ақ
826,rot::A,gorri,қызыл
827,gelb::A,hori,сары
828,blau::A,urdin,көк
829,grün::A,berde,жасыл
830,grün::A,musker,жасыл
831,grau::A,urdin,бозамық
832,grau::A,urdinabar,бозамық
833,bunt::A,koloretsu,алабажак
834,billig::A,merke,арзан
835,teuer::A,garesti,бағалы
836,wertvoll::A,baliotsu,құнды
837,wertvoll::A,baliotsu,қымбат
838,blind::A,itsu,көзсіз
839,blind::A,itsu,көр
840,blind::A,itsu,көр_соқыр
841,taub::A,gor,керең
842,taub::A,gor,саңырау
843,kräftig::A,kementsu,қуатты
844,kräftig::A,kementsu,қарымды
845,stark::A,bizkor,білекті
846,stark::A,indartsu,білекті
847,schwach::A,ahul,әлсіз
848,schwach::A,ahul,күшсіз
849,schwach::A,ahul,қайратсыз
850,schwach::A,indargabe,әлсіз
851,schwach::A,indargabe,күшсіз
852,schwach::A,indargabe,қайратсыз
853,fett::A,gizen,семіз
854,schlank::A,lerden,ашаң
855,hübsch::A,polit,ажарлы
856,hübsch::A,polit,шырайлы
857,böse::A,tzar,өш
858,böse::A,tzar,сұм
859,böse::A,tzar,жауыз
860,böse::A,gaizto,өш
861,böse::A,gaizto,сұм
862,böse::A,gaizto,жауыз
863,dumm::A,lelo,көкми
864,dumm::A,lelo,ақымақ
865,dumm::A,lelo,миы жоқ
866,dumm::A,pello,көкми
867,dumm::A,pello,ақымақ
868,dumm::A,pello,миы жоқ
869,faul::A,nagi,жалқау
870,faul::A,nagi,еріншек
871,faul::A,alfer,жалқау
872,faul::A,alfer,еріншек
873,fleißig::A,maratz,ұқыпты
874,fleißig::A,lanzale,ұқыпты
875,geizig::A,zeken,сараң
876,geizig::A,zikoitz,сараң
877,klug::A,zuhur,жетік
878,klug::A,zuhur,ақылды
879,geschickt::A,trebe,шебер
880,geschickt::A,antzetsu,шебер
881,lieb::A,maite,абзал
882,lieb::A,maite,айналайын
883,lieb::A,laztan,абзал
884,lieb::A,laztan,айналайын
885,lustig::A,alaitsu,көңілді
886,sanft::A,eme,жуас
887,sanft::A,ezti,жуас
888,hungrig::A,gose,аш
889,krank::A,eri,кеселді
890,krank::A,gaixo,кеселді
891,nackt::A,biluzi,жалаңаш
892,traurig::A,itun,қапа
893,traurig::A,betilun,қапа
894,lebendig::A,bizirik,тірі
895,lebendig::A,bizirik,жанды
896,gut::A,on,жақсы
897,schlecht::A,txar,жаман
898,richtig::A,zuzen,дұрыс
899,schlimm::A,larri,жаман
900,wahr::A,egiazko,нағыз
901,alt::A,zahar,ескі
902,neu::A,berri,жаңа
903,ehemalig::A,lehengo,өткен
904,ehemalig::A,lehengo,бұрынғы
905,alt[Lebewesen]::A,adindun,кексе
906,jung::A,gazte,науша
907,arm::A,txiro,кедей
908,arm::A,txiro,дәулетсіз
909,arm::A,behartsu,кедей
910,arm::A,behartsu,дәулетсіз
911,reich::A,dirudun,малды
912,bekannt::A,ezagun,таныс
913,bekannt::A,ezagun,көзтаныс
914,berühmt::A,entzun,атақты
915,berühmt::A,ospetsu,атақты
916,fremd::A,arrotz,бөтен
917,verschieden::A,ezberdin,түрлі
918,verschieden::A,desberdin,түрлі
919,nah::A,hurre,жуық
920,nah::A,hurre,етене
921,nah::A,hurbil,жуық
922,nah::A,hurbil,етене
923,fern::A,urrun,алыс
924,fern::A,urrun,алыстағы
925,linker::A,ezker,сол
926,linker::A,ezker,солшыл
927,rechter::A,eskuin,оң
928,anderer::A,beste,өзге
929,anderer::A,beste,былайғы
930,erster::A,lehen,алғашқы
931,erster::A,aurren,алғашқы
932,zweiter::A,bigarren,екінші
933,dritter::A,hirugarren,үшінші
934,letzter::A,azken,артқы
935,letzter::A,azken,кейінгі
936,letzter::A,hondar,артқы
937,letzter::A,hondar,кейінгі
938,allein::ADV,bakarrik,серіксіз
939,auf einmal::ADV,batera,бірден
940,zusammen::ADV,elkarrekin,бірлесіп
941,lange::ADV,luzaro,ұзақ
942,plötzlich::ADV,bat-batean,кенет
943,sofort::ADV,berehala,әне-міне дегенше
944,später::ADV,gero,артынан
945,jetzt::ADV,orain,енді
946,jetzt::ADV,orain,қазір
947,heute::ADV,gaur,бүгін
948,morgen::ADV,bihar,ертең
949,bald::ADV,aurki,тез
950,bald::ADV,laster,тез
951,dann::ADV,ondoren,онан соң
952,dann::ADV,ondoren,сонан соң
953,gestern::ADV,atzo,кеше
954,einst::ADV,antzina,бірде
955,einst::ADV,antzina,бір кезде
956,damals::ADV,orduan,анада
957,danach::ADV,gerora,онан соң
958,danach::ADV,gerora,сонан соң
959,danach::ADV,ondoren,онан соң
960,danach::ADV,ondoren,сонан соң
961,vorher::ADV,lehenago,бұрын
962,zuerst::ADV,aurrena,әуелі
963,zuerst::ADV,aurrena,алдымен
964,zuerst::ADV,lehenbizi,әуелі
965,zuerst::ADV,lehenbizi,алдымен
966,einmal::ADV,behin,бір жолы
967,einmal::ADV,aldi bat,бір жолы
968,manchmal::ADV,batzuetan,кейде
969,manchmal::ADV,zenbaitetan,кейде
970,oft::ADV,maiz,ылғи
971,oft::ADV,askotan,ылғи
972,immer::ADV,beti,өнебойы
973,niemals::ADV,inoiz ez,ешуақытта
974,niemals::ADV,sekula ez,ешуақытта
975,hier::ADV,hemen,бұнда
976,hier::ADV,hemen,осында
977,hierhin::ADV,hona,бермен
978,von hier::ADV,hemendik,бер жақтан
979,von hier::ADV,honetatik,бер жақтан
980,dort::ADV,han,анда
981,dorthin::ADV,hara,әрі
982,geradeaus::ADV,artez,тура
983,vorwärts::ADV,aurrera,ілгері
984,rückwärts::ADV,atzera,артқа
985,rückwärts::ADV,atzerantz,артқа
986,zurück::ADV,atzera,кейін қарай
987,unten::ADV,behean,төменде
988,hinab::ADV,behera,астына
989,hinab::ADV,behera,төмен
990,hinab::ADV,beherantz,астына
991,hinab::ADV,beherantz,төмен
992,oben::ADV,goian,жоғарыда
993,hinauf::ADV,gora,өрге
994,hinauf::ADV,gorantz,өрге
995,überall::ADV,edonon,әрқайда
996,nicht::ADV,ez,емес
997,ein wenig::ADV,apur bat,азырақ
998,ein wenig::ADV,apur bat,аздаған
999,ein wenig::ADV,apur bat,азғантай
1000,ein wenig::ADV,pixka bat,азырақ
1001,ein wenig::ADV,pixka bat,аздаған
1002,ein wenig::ADV,pixka bat,азғантай
1003,kaum::ADV,ozta,зорға
1004,kaum::ADV,nekez,зорға
1005,sehr::ADV,oso,орасан
1006,so::ADV,hala,бұлай
1007,so::ADV,hala,былайша
1008,so::ADV,honela,бұлай
1009,so::ADV,honela,былайша
1010,noch::ADV,oraindik,әлі
1011,nur::ADV,bakarrik,ғана
1012,schon::ADV,ja,түге
1013,schon::ADV,jada,түге
1014,wieder::ADV,berriro,жаңа
1015,wieder::ADV,berriro,қайта
1016,wieder::ADV,berriro,жаңадан
1017,vergebens::ADV,alferrik,бекер
1018,vor::PRP,aurrean,алды
1019,hinter::PRP,ostean,артынан
1020,hinter::PRP,gibelean,артынан
1021,unter::PRP,pean,түп
1022,unter::PRP,pean,маңында
1023,unter::PRP,azpian,түп
1024,unter::PRP,azpian,маңында
1025,durch::PRP,zehar,арқылы
1026,neben::PRP,ondoan,іргеде
1027,neben::PRP,ondoan,жанында
1028,neben::PRP,aldamenean,іргеде
1029,neben::PRP,aldamenean,жанында
1030,zwischen::PRP,artean,арада
1031,wegen::PRP,-gatik,үшін
1032,dies::PRN,hau,бұ
1033,dies::PRN,hau,осы
1034,das::PRN,hura,сол
1035,alles::PRN,dena,дүйім
1036,alles::PRN,dena,күллі
1037,ich::PRN,ni,мен
1038,du::PRN,zu,сен
1039,er::PRN,bera,ол
1040,wir::PRN,gu,біз
1041,ihr::PRN,zuek,сіз
1042,sie::PRN,berak,олар
1043,was::FPRN,zer,не
1044,wer::FPRN,nor,кім
1045,wo::FADV,non,кәні
1046,wo::FADV,non,қайда
1047,wohin::FADV,nora,қайда
1048,wie::FADV,nola,калай
1049,wie::FADV,zelan,калай
1050,warum::FADV,zeren,неғып
1051,warum::FADV,zergatik,неғып
1052,wieviel::FNUM,zenbat,неше
1053,wieviel::FNUM,zenbat,қанша
1054,eins::NUM,bat,бір
1055,zwei::NUM,bi,екі
1056,zwei::NUM,biga,екі
1057,drei::NUM,hiru,үш
1058,vier::NUM,lau,төрт
1059,fünf::NUM,bost,бес
1060,sechs::NUM,sei,алты
1061,sieben::NUM,zazpi,жеті
1062,acht::NUM,zortzi,сегіз
1063,neun::NUM,bederatzi,тоғыз
1064,zehn::NUM,hamar,он
1065,elf::NUM,hamaika,он бір
1066,zwölf::NUM,hamabi,он екі
1067,zwanzig::NUM,hogei,жиырма
1068,dreißig::NUM,hogeita hamar,отыз
1069,vierzig::NUM,berrogei,қырық
1070,fünfzig::NUM,berrogeita hamar,елу
1071,sechzig::NUM,hirurogei,алпыс
1072,siebzig::NUM,hirurogeita hamar,жетпіс
1073,achtzig::NUM,laurogei,сексен
1074,neunzig::NUM,laurogeita hamar,тоқсан
1075,hundert::NUM,ehun,жүз
1076,tausend::NUM,mila,мың
1077,und::CNJ,eta,та
1078,oder::CNJ,edo,әлде
1079,oder::CNJ,edo,немесе
1080,stehen::V,zutik egon,тұру
1081,sitzen::V,eserita egon,отыру
1082,liegen::V,etzan,жату
1083,hängen::V,eskegita egon,ілу
1084,hängen::V,zintzilik egon,ілу
1085,werden::V,bihurtu,болу
1086,werden::V,bihurtu,түрегелу
1087,werden::V,bilakatu,болу
1088,werden::V,bilakatu,түрегелу
1089,passieren::V,pasatu,болу
1090,passieren::V,gertatu,болу
1091,beginnen::V,hasi,басталу
1092,enden::V,bukatu,ада болу
1093,wechseln::V,aldatu,құбылу
1094,wechseln::V,aldatu,өзгеру
1095,aufgehen[Sonne]::V,ilki,шығу
1096,aufgehen[Sonne]::V,sortu,шығу
1097,untergehen[Sonne]::V,sartu,батыру
1098,scheinen[Sonne]::V,eguzkia egon,жылтырау
1099,donnern::V,trumoia jo,күркіреу
1100,wehen::V,haizea ibili,огып тур
1101,strömen::V,zorrotadaka isuri,сорғалау
1102,fließen::V,isuri,ағу
1103,sich drehen::V,biratu,айналу
1104,schwanken::V,zabuka ibili,толықсу
1105,schwingen::V,kulunkatu,тербелу
1106,fallen::V,erori,құлау
1107,fallen::V,erori,жығылу
1108,fallen::V,erori,төмендеу
1109,brennen::V,sutan egon,жану
1110,rauchen::V,kea bota,түтету
1111,regnen::V,euria ari izan,жауу
1112,gefrieren::V,izoztu,мұздай қату
1113,gefrieren::V,izoztu,мұз боп қату
1114,gefrieren::V,hormatu,мұздай қату
1115,gefrieren::V,hormatu,мұз боп қату
1116,tauen::V,gesaldu,жібу
1117,schmelzen::V,urtu,еру
1118,trocknen::V,idortu,курау
1119,trocknen::V,lehortu,курау
1120,sieden::V,irakin,қайнау
1121,faulen::V,hirotu,иістену
1122,faulen::V,usteldu,иістену
1123,verfaulen::V,hirotu,шіру
1124,verfaulen::V,usteldu,шіру
1125,reißen::V,eten,жыртылу
1126,reißen::V,tarrat egin,жыртылу
1127,versinken::V,urperatu,малтығу
1128,vergehen::V,iragan,өту
1129,erscheinen::V,agertu,көріну
1130,erscheinen::V,agertu,көрініп қалу
1131,verschwinden::V,desagertu,ғайып_болу
1132,sinken::V,beheititu,ылдилау
1133,sinken::V,beheititu,төмендеу
1134,abnehmen::V,gutxitu,кемітілу
1135,abnehmen::V,beheratu,кемітілу
1136,zunehmen::V,gora egin,көбею
1137,steigen::V,igo,қобу
1138,steigen::V,igo,көтерілу
1139,steigen::V,igo,жоғарылау
1140,wachsen::V,hazi,өсу
1141,glänzen::V,distiratu,жалтырау
1142,funkeln::V,izarniatu,жарқырау
1143,funkeln::V,izarniatu,нұрлану
1144,funkeln::V,izarniatu,жылтылдау
1145,lärmen::V,zarata atera,шулау
1146,lärmen::V,zarata atera,шуылдау
1147,läuten::V,jo,қоңыраулату
1148,läuten::V,hots egin,қоңыраулату
1149,klingeln::V,txirrina jo,дыңғырлау
1150,klirren::V,tintin egin,дыңылдату
1151,brausen::V,marru egin,тасу
1152,rauschen::V,fir-fir egin,сусылдау
1153,rauschen::V,fir-fir egin,сыбдырлау
1154,klingen::V,soinu egin,дыбыс шығару
1155,bellen::V,zaunkatu,үру
1156,heulen::V,ulu egin,ұлу
1157,heulen::V,uhuri egin,ұлу
1158,blasen::V,ufa egin,үру
1159,blasen::V,putz egin,үру
1160,pfeifen::V,txistu egin,ысқыру
1161,schreien::V,oihu egin,шыңғыру
1162,schreien::V,oihu egin,айғайлау
1163,schreien::V,oihu egin,байбайлау
1164,schreien::V,oihu egin,бажалақтау
1165,schreien::V,garrasi egin,шыңғыру
1166,schreien::V,garrasi egin,айғайлау
1167,schreien::V,garrasi egin,байбайлау
1168,schreien::V,garrasi egin,бажалақтау
1169,stöhnen::V,intziri egin,ыңырсу
1170,stöhnen::V,intziri egin,ыңкылдау
1171,zittern::V,ikara egin,қалш
1172,zittern::V,ikara egin,қалшылдату
1173,zittern::V,dar-dar egin,қалш
1174,zittern::V,dar-dar egin,қалшылдату
1175,leben::V,bizi izan,жасау
1176,leben::V,bizi izan,күнелту
1177,leben::V,bizi izan,күн көру
1178,leben::V,bizi izan,тіршілік ету
1179,geboren werden::V,jaio,туу
1180,atmen::V,hats egin,дем алу
1181,atmen::V,hats egin,ауа жұту
1182,atmen::V,arnasa egin,дем алу
1183,atmen::V,arnasa egin,ауа жұту
1184,trinken::V,edan,ішу
1185,trinken::V,edan,ұрттау
1186,essen::V,jan,жеу
1187,essen::V,jan,тамақтану
1188,schlucken::V,irentsi,жұту
1189,müde werden::V,unatu,болдыру
1190,müde werden::V,nekatu,болдыру
1191,einschlafen::V,lokartu,үйыктап калу
1192,schlafen::V,lo egin,ұйықтау
1193,aufwachen::V,esnatu,ояну
1194,aufwachen::V,atzarri,ояну
1195,aufstehen::V,jaiki,ояну
1196,sich erholen::V,atseden egin,тынығу
1197,krank werden::V,gaixotu,кеселдену
1198,krank werden::V,gaixotu,сырқаттану
1199,krank werden::V,gaixotu,ауырып қалу
1200,krank werden::V,gaixotu,ауыра бастау
1201,krank werden::V,gaixotu,кеселге ұшырау
1202,krank werden::V,gaixotu,сырқаттанып қалу
1203,krank sein::V,eri izan,ауыру
1204,krank sein::V,eri izan,сырқаттану
1205,krank sein::V,gaixo izan,ауыру
1206,krank sein::V,gaixo izan,сырқаттану
1207,schmerzen::V,min egin,ауырады
1208,husten::V,eztul egin,жөтелу
1209,genesen::V,osatu,айығу
1210,sterben::V,hil,өлу
1211,sterben::V,hil,қайтыс
1212,sterben::V,hil,жантапсыру
1213,sterben::V,zendu,өлу
1214,sterben::V,zendu,қайтыс
1215,sterben::V,zendu,жантапсыру
1216,umkommen::V,istripuz hil,өлу
1217,umkommen::V,istripuz hil,қаза табу
1218,sich bewegen::V,higitu,жылжу
1219,sich rühren::V,zirkin egin,қыбырлау
1220,sich erheben::V,zutitu,тұру
1221,sich erheben::V,altxatu,тұру
1222,sich setzen::V,eseri,отыру
1223,sich setzen::V,jesarri,отыру
1224,hinfallen::V,erori,жығылу
1225,laufen::V,ibili,жояу жүру
1226,schreiten::V,oinkatu,кадамдау
1227,spazierengehen::V,paseatu,қыдыру
1228,spazierengehen::V,ostera bat egin,қыдыру
1229,eilen::V,lasterkatu,асығу
1230,eilen::V,lasterkatu,жеделдену
1231,eilen::V,lasterkatu,жедепдеу
1232,sich beeilen::V,lehiatu,асығу
1233,sich beeilen::V,lehiatu,жеделдену
1234,sausen::V,ziztu bizian joan,заулау
1235,rennen::V,lasterka egin,жүгіру
1236,springen::V,jauzi egin,секіру
1237,klettern::V,igo,өрмелеп шығу
1238,schaukeln::V,zabu egin,тербелу
1239,schaukeln::V,zanbulu egin,тербелу
1240,kriechen::V,narras egin,еңбектеу
1241,schwimmen::V,igerikatu,жүзу
1242,schwimmen::V,igerikatu,малту
1243,schwimmen::V,igerikatu,қалықтау
1244,schwimmen::V,igeri egin,жүзу
1245,schwimmen::V,igeri egin,малту
1246,schwimmen::V,igeri egin,қалықтау
1247,tauchen::V,murgildu,сүңгу
1248,tauchen::V,pulunpatu,сүңгу
1249,rudern::V,bogatu,есу
1250,rudern::V,arraun egin,есу
1251,fahren::V,joan,бару
1252,fliegen::V,hegaldatu,ұшу
1253,fliegen::V,hegan egin,ұшу
1254,gehen::V,joan,бару
1255,weggehen::V,alde egin,кету
1256,abfahren::V,abiatu,жөнелу
1257,anhalten::V,geratu,тоқтау
1258,anhalten::V,gelditu,тоқтау
1259,hineingehen::V,sartu,кіру
1260,eintreten::V,sartu,ену
1261,kommen::V,etorri,жету
1262,ankommen::V,heldu,келу
1263,ankommen::V,iritsi,келу
1264,zurückkommen::V,itzuli,қайту
1265,bleiben::V,gelditu,қалу
1266,warten::V,itxaron,тосу
1267,warten::V,zain egon,тосу
1268,erwarten::V,iguriki,күту
1269,suchen::V,bilatu,іздеу
1270,finden::V,idoro,табу
1271,finden::V,aurkitu,табу
1272,versuchen::V,saiatu,талпыну
1273,versuchen::V,ahalegindu,талпыну
1274,vorbereiten::V,gertatu,әзірлеу
1275,lieben::V,maitatu,сүю
1276,lieben::V,maite izan,сүю
1277,mögen::V,laket izan,жарату
1278,mögen::V,laket izan,жақсы_көру
1279,mögen::V,atsegin izan,жарату
1280,mögen::V,atsegin izan,жақсы_көру
1281,lachen::V,irri egin,күлу
1282,lachen::V,irri egin,күлісу
1283,lachen::V,barre egin,күлу
1284,lachen::V,barre egin,күлісу
1285,rühren::V,hunkitu,көңілін бұзу
1286,weinen::V,negar egin,жылау
1287,schimpfen::V,erneguka ari izan,ақырып-бақыру
1288,sich ärgern::V,ernegatu,ашулану
1289,sich ärgern::V,haserretu,ашулану
1290,sich fürchten::V,beldur izan,сескену
1291,fürchten::V,beldur izan,қауіптену
1292,fürchten::V,beldur izan,сақсыну
1293,fliehen::V,ihes egin,қашу
1294,fliehen::V,ihes egin,қашып кету
1295,flüchten::V,ihes egin,қашу
1296,flüchten::V,ihes egin,қашып кету
1297,sehen::V,ikusi,көру
1298,anschauen::V,begietsi,назар салу
1299,ansehen::V,begiratu,тамашалау
1300,hören::V,aditu,есту
1301,zuhören::V,entzun,тыңдау
1302,zuhören::V,entzun,құлақ қою
1303,probieren::V,dastatu,тату
1304,probieren::V,dastatu,дәм тату
1305,riechen::V,usnatu,иіскеу
1306,riechen::V,usaindu,иіскеу
1307,fühlen::V,sentitu,сезу
1308,fühlen::V,sentitu,сезіну
1309,scheinen::V,iruditu,болып көріну
1310,scheinen::V,begitandu,болып көріну
1311,zu sehen sein::V,azaldu,көріну
1312,vernehmen::V,aditu,есту
1313,vernehmen::V,aditu,есітіп қалу
1314,frieren::V,hotz izan,тоңу
1315,frieren::V,hotz izan,жаурау
1316,tun::V,egin,ету
1317,tun::V,egin,істеу
1318,können::V,ahal izan,білу
1319,wollen::V,nahi izan,қалау
1320,anfangen::V,hasi,бастау
1321,beenden::V,bukatu,бітіру
1322,beenden::V,bukatu,адақтау
1323,beenden::V,bukatu,тамамдау
1324,beenden::V,bukatu,аяқтап шығу
1325,aufhören::V,utzi,доғару
1326,gelingen::V,lortu,жолы түсу
1327,geraten::V,heldu,калу
1328,öffnen::V,ireki,ашу
1329,öffnen::V,ireki,ашып қою
1330,öffnen::V,zabaldu,ашу
1331,öffnen::V,zabaldu,ашып қою
1332,schließen::V,itxi,жабу
1333,stellen::V,ipini,қою
1334,stellen::V,ipini,қойдыру
1335,setzen::V,jesarri,отырғызу
1336,legen::V,jarri,салу
1337,legen::V,jarri,калау
1338,berühren::V,ukitu,тию
1339,verbinden::V,uztartu,байлап алу
1340,verbinden::V,uztartu,сабақтастыру
1341,bedecken::V,estali,бүркеу
1342,aufhängen::V,eseki,ілу
1343,aufhängen::V,eseki,асып қою
1344,aufhängen::V,eskegi,ілу
1345,aufhängen::V,eskegi,асып қою
1346,anzünden::V,piztu,тұтату
1347,aufheben::V,jaso,көтеру
1348,zurücklassen::V,atzean utzi,қалдыру
1349,verlieren::V,galdu,жоғалту
1350,fallen lassen::V,erortzen utzi,құлатып алу
1351,fallen lassen::V,erortzen utzi,қолдан түсіріп алу
1352,machen::V,egin,ету
1353,machen::V,egin,жасау
1354,machen::V,egin,жасап шығару
1355,herstellen::V,ekoiztu,жасап шығару
1356,bauen::V,eraiki,тұрғызу
1357,reparieren::V,konpondu,оңдау
1358,verbessern::V,hobetu,дұрыстау
1359,ändern::V,mudatu,өзгерту
1360,graben::V,aitzurtu,үңгу
1361,beugen::V,makurtu,буғу
1362,biegen::V,malgutu,ию
1363,biegen::V,malgutu,майыстыру
1364,biegen::V,makolatu,ию
1365,biegen::V,makolatu,майыстыру
1366,drehen::V,jiratu,айналдыру
1367,wenden::V,bihurtu,екінші жағын айналдыру
1368,umdrehen::V,biratu,бұру
1369,umdrehen::V,alderantzikatu,бұру
1370,heben::V,jaso,көтеру
1371,heben::V,goratu,көтеру
1372,hochheben::V,goratu,жоғарылату
1373,hochheben::V,goratu,көтеру
1374,hochheben::V,altxatu,жоғарылату
1375,hochheben::V,altxatu,көтеру
1376,ergreifen::V,oratu,бас_салу
1377,ergreifen::V,oratu,шап_беріп_ұстап_алу
1378,ergreifen::V,oratu,шап_беру
1379,ergreifen::V,oratu,шап_ете_түсу
1380,halten::V,eutsi,тұту
1381,halten::V,eutsi,ұстау
1382,drücken::V,sakatu,басу
1383,schieben::V,bultzatu,итеру
1384,kratzen::V,hatz egin,қыру
1385,kratzen::V,hazka egin,қыру
1386,lecken::V,miaztu,жалау
1387,lecken::V,lamikatu,жалау
1388,beißen::V,hozka egin,қабу
1389,beißen::V,hozka egin,тістеу
1390,beißen::V,hozka egin,қауып алу
1391,beißen::V,ausiki egin,қабу
1392,beißen::V,ausiki egin,тістеу
1393,beißen::V,ausiki egin,қауып алу
1394,abreißen::V,kendu,үзу
1395,abschneiden::V,moztu,қырқу
1396,abschneiden::V,pikatu,қырқу
1397,binden::V,lotu,байланыстыру
1398,binden::V,lotu,байлап_алу
1399,binden::V,lotu,байластыру
1400,binden::V,lotu,байлау
1401,binden::V,lotu,буу
1402,binden::V,lotu,матау
1403,binden::V,lotu,сабақтастыру
1404,binden::V,lotu,ұштастыру
1405,binden::V,estekatu,байланыстыру
1406,binden::V,estekatu,байлап_алу
1407,binden::V,estekatu,байластыру
1408,binden::V,estekatu,байлау
1409,binden::V,estekatu,буу
1410,binden::V,estekatu,матау
1411,binden::V,estekatu,сабақтастыру
1412,binden::V,estekatu,ұштастыру
1413,stecken::V,sartu,сұғу
1414,brechen::V,apurtu,сындыру
1415,klopfen::V,jo,қағу
1416,hauen::V,jo,соғу
1417,kleben::V,itsatsi,желімдеу
1418,reiben::V,igurtzi,үйкеу
1419,streichen::V,igurtzi,сүйкеу
1420,schleifen::V,zorroztu,егеу
1421,schleifen::V,zorroztu,қайрау
1422,schleifen::V,zorroztu,егеулеу
1423,schneiden::V,moztu,кесу
1424,rütteln::V,astindu,қозғау
1425,rütteln::V,astindu,жұлмалау
1426,rütteln::V,inarrosi,қозғау
1427,rütteln::V,inarrosi,жұлмалау
1428,schütteln::V,astindu,дірілдету
1429,schütteln::V,astindu,селкілдету
1430,schütteln::V,inarrosi,дірілдету
1431,schütteln::V,inarrosi,селкілдету
1432,schwenken::V,zabukatu,бұлғау
1433,schwenken::V,zabukatu,сермеу
1434,schütten::V,isuri,құю
1435,füllen::V,bete,толтыру
1436,einwickeln::V,bildu,орау
1437,tragen::V,eroan,алып жүру
1438,tragen::V,eraman,алып жүру
1439,schleppen::V,narrastu,тарту
1440,schleppen::V,herrestatu,тарту
1441,ziehen::V,tira egin,тарту
1442,aufbewahren::V,gorde,сақтау
1443,werfen::V,jaurti,лақтыру
1444,werfen::V,aurtiki,лақтыру
1445,fangen::V,atzeman,қармау
1446,fangen::V,atzeman,қағып алу
1447,packen::V,heldu,шап беру
1448,packen::V,heldu,шап ете түсу
1449,packen::V,heldu,шап беріп ұстап алу
1450,verstecken::V,ostendu,тығу
1451,verstecken::V,ostendu,жасыру
1452,verstecken::V,ezkutatu,тығу
1453,verstecken::V,ezkutatu,жасыру
1454,teilen::V,zatitu,бөлу
1455,schicken::V,bidali,жіберу
1456,bringen::V,ekarri,әкелу
1457,bringen::V,ekarri,алып келу
1458,hinzufügen::V,eratxiki,қосу
1459,hinzufügen::V,eratxiki,үстеу
1460,hinzufügen::V,gaineratu,қосу
1461,hinzufügen::V,gaineratu,үстеу
1462,bekommen::V,jaso,алу
1463,erhalten::V,jaso,алмақ
1464,nehmen::V,hartu,алу
1465,nehmen::V,hartu,алмақ
1466,wählen::V,hautatu,таңдау
1467,wählen::V,aukeratu,таңдау
1468,auswählen::V,hautatu,екшеу
1469,auswählen::V,hautatu,саралау
1470,auswählen::V,hautatu,сұрыптау
1471,auswählen::V,hautatu,сайлап алу
1472,auswählen::V,aukeratu,екшеу
1473,auswählen::V,aukeratu,саралау
1474,auswählen::V,aukeratu,сұрыптау
1475,auswählen::V,aukeratu,сайлап алу
1476,bewahren::V,begiratu,сақтау
1477,behindern::V,oztopatu,оралғы болу
1478,verderben::V,hondatu,бүлдіру
1479,beschädigen::V,akastu,бұзу
1480,zerbrechen::V,apurtu,уату
1481,zerreißen::V,zarratatu,жырту
1482,zerstören::V,suntsitu,қирату
1483,zerstören::V,suntsitu,талқандау
1484,verbrennen::V,erre,өртеу
1485,verbrennen::V,erre,жандыру
1486,verbrennen::V,erre,өртеп жіберу
1487,verbrennen::V,erre,жандырып жіберу
1488,verbrennen::V,kiskali,өртеу
1489,verbrennen::V,kiskali,жандыру
1490,verbrennen::V,kiskali,өртеп жіберу
1491,verbrennen::V,kiskali,жандырып жіберу
1492,geben::V,eman,беру
1493,reichen::V,luzatu,беру
1494,reichen::V,helarazi,беру
1495,schenken::V,oparitu,тарту
1496,versprechen::V,agindu,уәде беру
1497,wünschen::V,opatu,тілеу
1498,wünschen::V,opetsi,тілеу
1499,loben::V,laudatu,мақтау
1500,loben::V,laudatu,дәріптеу
1501,loben::V,goraipatu,мақтау
1502,loben::V,goraipatu,дәріптеу
1503,küssen::V,musu eman,сүю
1504,wiegen::V,kulunkatu,тербеу
1505,zudecken::V,estali,бүркеу
1506,wecken::V,esnatu,ояту
1507,wecken::V,iratzartu,ояту
1508,zeigen::V,erakutsi,көрсету
1509,führen::V,gidatu,ерту
1510,führen::V,gidatu,жетектеу
1511,lehren::V,irakatsi,оқыту
1512,unterrichten::V,eskolak eman,оқыту
1513,aufziehen::V,hazi,бағу
1514,leiten::V,arteztu,басқару
1515,leiten::V,arteztu,жетекшілік ету
1516,antreiben::V,bulkatu,асықтыру
1517,lassen::V,-arazi,-ткізу
1518,lassen::V,-arazi,мәжбүр ету
