,Concept_ID,ro,de
810,vergebens::ADV,în zadar,vergebens
811,vor::PRP,înainte de,vor
812,hinter::PRP,după,hinter
813,hinter::PRP,în spatele,hinter
814,unter::PRP,sub,unter
815,durch::PRP,prin,durch
816,neben::PRP,lângă,neben
817,neben::PRP,alături de,neben
818,zwischen::PRP,între,zwischen
819,zwischen::PRP,dintre,zwischen
820,wegen::PRP,pentru,wegen
821,dies::PRN,acesta,dies
822,das::PRN,asta,das
823,alles::PRN,tot,alles
824,ich::PRN,eu,ich
825,du::PRN,tu,du
826,er::PRN,el,er
827,er::PRN,dânsul,er
828,wir::PRN,noi,wir
829,ihr::PRN,voi,ihr
830,sie::PRN,ei,sie
831,sie::PRN,dânșii,sie
832,was::FPRN,ce,was
833,wer::FPRN,cine,wer
834,wo::FADV,unde,wo
835,wohin::FADV,încotro,wohin
836,wie::FADV,cum,wie
837,warum::FADV,de ce,warum
838,warum::FADV,pentru ce,warum
839,wieviel::FNUM,cât,wieviel
840,eins::NUM,unu,eins
841,zwei::NUM,doi,zwei
842,drei::NUM,trei,drei
843,vier::NUM,patru,vier
844,fünf::NUM,cinci,fünf
845,sechs::NUM,șase,sechs
846,sieben::NUM,șapte,sieben
847,acht::NUM,opt,acht
848,neun::NUM,nouă,neun
849,zehn::NUM,zece,zehn
850,elf::NUM,unsprezece,elf
851,zwölf::NUM,douăsprezece,zwölf
852,zwanzig::NUM,douăzeci,zwanzig
853,dreißig::NUM,treizeci,dreißig
854,vierzig::NUM,patruzeci,vierzig
855,fünfzig::NUM,cincizeci,fünfzig
856,sechzig::NUM,șaizeci,sechzig
857,siebzig::NUM,șaptezeci,siebzig
858,achtzig::NUM,optzeci,achtzig
859,neunzig::NUM,nouăzeci,neunzig
860,hundert::NUM,sută,hundert
861,tausend::NUM,mie,tausend
862,und::CNJ,și,und
863,oder::CNJ,ori,oder
864,stehen::V,sta,stehen
865,sitzen::V,ședea,sitzen
866,liegen::V,zăcea,liegen
867,liegen::V,fi culcat,liegen
868,hängen::V,atârna,hängen
869,werden::V,deveni,werden
870,werden::V,se face,werden
871,passieren::V,se întâmpla,passieren
872,beginnen::V,începe,beginnen
873,enden::V,se sfârși,enden
874,enden::V,se termina,enden
875,wechseln::V,se schimba,wechseln
876,aufgehen[Sonne]::V,răsări,aufgehen
877,untergehen[Sonne]::V,apune,untergehen
878,scheinen[Sonne]::V,străluci,scheinen
879,donnern::V,tuna,donnern
880,wehen::V,bate,wehen
881,strömen::V,curge în șiroaie,strömen
882,fließen::V,curge,fließen
883,sich drehen::V,se învârti,sich drehen
884,schwanken::V,se clătina,schwanken
885,schwingen::V,vibra,schwingen
886,schwingen::V,flutura,schwingen
887,fallen::V,cădea,fallen
888,brennen::V,arde,brennen
889,rauchen::V,fuma,rauchen
890,regnen::V,ploua,regnen
891,gefrieren::V,îngheța,gefrieren
892,tauen::V,se dezgheța,tauen
893,schmelzen::V,se topi,schmelzen
894,trocknen::V,se usca,trocknen
895,sieden::V,fierbe,sieden
896,sieden::V,clocoti,sieden
897,faulen::V,se împuți,faulen
898,verfaulen::V,putrezi,verfaulen
899,reißen::V,se rupe,reißen
900,reißen::V,se sfâșia,reißen
901,versinken::V,se scufunda,versinken
902,vergehen::V,trece,vergehen
903,vergehen::V,se scurge,vergehen
904,erscheinen::V,apărea,erscheinen
905,verschwinden::V,dispărea,verschwinden
906,sinken::V,cădea,sinken
907,sinken::V,coborî,sinken
908,abnehmen::V,scădea,abnehmen
909,abnehmen::V,descrește,abnehmen
910,zunehmen::V,spori,zunehmen
911,zunehmen::V,crește,zunehmen
912,zunehmen::V,augmenta,zunehmen
913,steigen::V,urca,steigen
914,wachsen::V,crește,wachsen
915,glänzen::V,luci,glänzen
916,glänzen::V,străluci,glänzen
917,funkeln::V,scânteia,funkeln
918,lärmen::V,face larmă,lärmen
919,läuten::V,suna,läuten
920,klingeln::V,suna,klingeln
921,klirren::V,zăngăni,klirren
922,brausen::V,vui,brausen
923,rauschen::V,vâjâi,rauschen
924,klingen::V,suna,klingen
925,bellen::V,lătra,bellen
926,heulen::V,urla,heulen
927,blasen::V,sufla,blasen
928,pfeifen::V,fluiera,pfeifen
929,schreien::V,țipa,schreien
930,stöhnen::V,geme,stöhnen
931,zittern::V,tremura,zittern
932,leben::V,trăi,leben
933,geboren werden::V,se naște,geboren werden
934,atmen::V,respira,atmen
935,trinken::V,bea,trinken
936,essen::V,mânca,essen
937,schlucken::V,înghiți,schlucken
938,müde werden::V,se obosi,müde werden
939,einschlafen::V,adormi,einschlafen
940,schlafen::V,dormi,schlafen
941,aufwachen::V,se deștepta,aufwachen
942,aufstehen::V,fi se scula,aufstehen
943,sich erholen::V,se relaxa,sich erholen
944,sich erholen::V,se destinde,sich erholen
945,krank werden::V,se îmbolnăvi,krank werden
946,krank sein::V,zăcea,krank sein
947,krank sein::V,fi bolnav,krank sein
948,schmerzen::V,durea,schmerzen
949,husten::V,tuși,husten
950,genesen::V,se însănătoși,genesen
951,sterben::V,muri,sterben
952,umkommen::V,pieri,umkommen
953,sich bewegen::V,se mișca,sich bewegen
954,sich rühren::V,se mișca,sich rühren
955,sich erheben::V,se ridica,sich erheben
956,sich setzen::V,lua loc,sich setzen
957,sich setzen::V,se așeza,sich setzen
958,hinfallen::V,cădea jos,hinfallen
959,laufen::V,merge,laufen
960,laufen::V,merge pe jos,laufen
961,schreiten::V,păși,schreiten
962,spazierengehen::V,se plimba,spazierengehen
963,eilen::V,fi se grăbi,eilen
964,sich beeilen::V,se grăbi,sich beeilen
965,sausen::V,țâșni,sausen
966,rennen::V,fugi,rennen
967,rennen::V,alerga,rennen
968,springen::V,sări,springen
969,klettern::V,urca,klettern
970,klettern::V,se cățăra,klettern
971,schaukeln::V,legăna,schaukeln
972,kriechen::V,se târî,kriechen
973,schwimmen::V,înota,schwimmen
974,tauchen::V,se scufunda,tauchen
975,rudern::V,vâsli,rudern
976,rudern::V,lopăta,rudern
977,fahren::V,merge,fahren
978,fliegen::V,zbura,fliegen
979,gehen::V,merge,gehen
980,weggehen::V,se duce,weggehen
981,abfahren::V,pleca,abfahren
982,anhalten::V,se opri,anhalten
983,hineingehen::V,intra,hineingehen
984,eintreten::V,intra,eintreten
985,kommen::V,veni,kommen
986,ankommen::V,sosi,ankommen
987,ankommen::V,ajunge,ankommen
988,zurückkommen::V,se întoarce,zurückkommen
989,bleiben::V,rămâne,bleiben
990,warten::V,aștepta,warten
991,erwarten::V,aștepta,erwarten
992,suchen::V,căuta,suchen
993,finden::V,găsi,finden
994,versuchen::V,încerca,versuchen
995,vorbereiten::V,pregăti,vorbereiten
996,lieben::V,iubi,lieben
997,mögen::V,plăcea a,mögen
998,lachen::V,râde,lachen
999,rühren::V,mișca,rühren
1000,rühren::V,înduioșa,rühren
1001,weinen::V,plânge,weinen
1002,schimpfen::V,înjura,schimpfen
1003,sich ärgern::V,se supăra,sich ärgern
1004,sich fürchten::V,se teme,sich fürchten
1005,sich fürchten::V,fi teamă a,sich fürchten
1006,fürchten::V,se teme de,fürchten
1007,fliehen::V,fugi,fliehen
1008,flüchten::V,evada,flüchten
1009,sehen::V,vedea,sehen
1010,anschauen::V,privi,anschauen
1011,ansehen::V,privi,ansehen
1012,hören::V,auzi,hören
1013,zuhören::V,asculta,zuhören
1014,probieren::V,gusta,probieren
1015,riechen::V,mirosi,riechen
1016,fühlen::V,simți,fühlen
1017,fühlen::V,resimți,fühlen
1018,scheinen::V,părea,scheinen
1019,zu sehen sein::V,se vedea,zu sehen sein
1020,vernehmen::V,auzi,vernehmen
1021,frieren::V,fi frig,frieren
1022,tun::V,face,tun
1023,können::V,ști,können
1024,können::V,putea,können
1025,wollen::V,dori,wollen
1026,anfangen::V,începe,anfangen
1027,beenden::V,sfârși,beenden
1028,beenden::V,termina,beenden
1029,aufhören::V,înceta,aufhören
1030,gelingen::V,reuși,gelingen
1031,gelingen::V,izbuti,gelingen
1032,geraten::V,reuși,geraten
1033,öffnen::V,deschide,öffnen
1034,schließen::V,închide,schließen
1035,stellen::V,pune,stellen
1036,stellen::V,așeza,stellen
1037,setzen::V,pune,setzen
1038,setzen::V,așeza,setzen
1039,legen::V,pune,legen
1040,berühren::V,atinge,berühren
1041,verbinden::V,lega,verbinden
1042,bedecken::V,acoperi,bedecken
1043,aufhängen::V,atârna,aufhängen
1044,aufhängen::V,spânzura,aufhängen
1045,anzünden::V,aprinde,anzünden
1046,aufheben::V,ridica,aufheben
1047,aufheben::V,lua de jos,aufheben
1048,zurücklassen::V,lăsa,zurücklassen
1049,zurücklassen::V,lăsa în urmă,zurücklassen
1050,verlieren::V,pierde,verlieren
1051,fallen lassen::V,scăpa,fallen lassen
1052,fallen lassen::V,arunca,fallen lassen
1053,machen::V,face,machen
1054,herstellen::V,fabrica,herstellen
1055,herstellen::V,confecționa,herstellen
1056,bauen::V,clădi,bauen
1057,bauen::V,construi,bauen
1058,reparieren::V,repara,reparieren
1059,verbessern::V,ameliora,verbessern
1060,verbessern::V,îmbunătăți,verbessern
1061,ändern::V,schimba,ändern
1062,ändern::V,modifica,ändern
1063,graben::V,săpa,graben
1064,beugen::V,curba,beugen
1065,biegen::V,îndoi,biegen
1066,biegen::V,încovoia,biegen
1067,drehen::V,învârti,drehen
1068,wenden::V,întoarce,wenden
1069,umdrehen::V,învârti,umdrehen
1070,umdrehen::V,întoarce,umdrehen
1071,heben::V,ridica,heben
1072,hochheben::V,ridica,hochheben
1073,ergreifen::V,lua,ergreifen
1074,ergreifen::V,apuca,ergreifen
1075,halten::V,ține,halten
1076,drücken::V,apăsa,drücken
1077,drücken::V,strânge,drücken
1078,schieben::V,împinge,schieben
1079,kratzen::V,zgâria,kratzen
1080,lecken::V,linge,lecken
1081,beißen::V,mușca,beißen
1082,abreißen::V,rupe,abreißen
1083,abreißen::V,smulge,abreißen
1084,abschneiden::V,scurta,abschneiden
1085,binden::V,lega,binden
1086,stecken::V,pune,stecken
1087,brechen::V,rupe,brechen
1088,brechen::V,frânge,brechen
1089,klopfen::V,ciocăni,klopfen
1090,hauen::V,lovi,hauen
1091,kleben::V,lipi,kleben
1092,reiben::V,freca,reiben
1093,reiben::V,fricționa,reiben
1094,streichen::V,unge,streichen
1095,schleifen::V,ascuți,schleifen
1096,schneiden::V,tăia,schneiden
1097,rütteln::V,zgâlțâi,rütteln
1098,schütteln::V,scutura,schütteln
1099,schwenken::V,agita,schwenken
1100,schütten::V,vărsa,schütten
1101,füllen::V,umple,füllen
1102,einwickeln::V,înveli,einwickeln
1103,einwickeln::V,înfășura,einwickeln
1104,tragen::V,căra,tragen
1105,schleppen::V,târî,schleppen
1106,ziehen::V,trage,ziehen
1107,aufbewahren::V,păstra,aufbewahren
1108,aufbewahren::V,conserva,aufbewahren
1109,werfen::V,arunca,werfen
1110,fangen::V,prinde,fangen
1111,packen::V,apuca,packen
1112,verstecken::V,ascunde,verstecken
1113,teilen::V,împărți,teilen
1114,schicken::V,trimite,schicken
1115,bringen::V,aduce,bringen
1116,hinzufügen::V,adăuga,hinzufügen
1117,bekommen::V,obține,bekommen
1118,bekommen::V,dobândi,bekommen
1119,erhalten::V,primi,erhalten
1120,erhalten::V,căpăta,erhalten
1121,nehmen::V,lua,nehmen
1122,wählen::V,opta,wählen
1123,wählen::V,alege,wählen
1124,auswählen::V,selecta,auswählen
1125,bewahren::V,păstra,bewahren
1126,behindern::V,stingheri,behindern
1127,verderben::V,strica,verderben
1128,beschädigen::V,strica,beschädigen
1129,zerbrechen::V,rupe,zerbrechen
1130,zerbrechen::V,frânge,zerbrechen
1131,zerreißen::V,rupe,zerreißen
1132,zerreißen::V,sfâșia,zerreißen
1133,zerstören::V,distruge,zerstören
1134,verbrennen::V,arde,verbrennen
1135,verbrennen::V,incendia,verbrennen
1136,geben::V,da,geben
1137,reichen::V,întinde,reichen
1138,schenken::V,dărui,schenken
1139,versprechen::V,făgădui,versprechen
1140,wünschen::V,ura,wünschen
1141,loben::V,lăuda,loben
1142,küssen::V,săruta,küssen
1143,wiegen::V,legăna,wiegen
1144,zudecken::V,acoperi,zudecken
1145,wecken::V,trezi,wecken
1146,wecken::V,deștepta,wecken
1147,zeigen::V,arăta,zeigen
1148,führen::V,călăuzi,führen
1149,lehren::V,preda,lehren
1150,lehren::V,învăța,lehren
1151,unterrichten::V,învăța,unterrichten
1152,unterrichten::V,instrui,unterrichten
1153,aufziehen::V,crește,aufziehen
1154,leiten::V,duce,leiten
1155,leiten::V,conduce,leiten
1156,antreiben::V,împinge,antreiben
1157,antreiben::V,încuraja,antreiben
1158,lassen::V,pune pe să,lassen
1159,einladen::V,invita,einladen
1160,vereinigen::V,uni,vereinigen
1161,vereinigen::V,întruni,vereinigen
1162,besuchen::V,vizita,besuchen
1163,besuchen::V,face o vizită,besuchen
1164,treffen::V,întâlni,treffen
1165,sich versammeln::V,se aduna,sich versammeln
1166,spielen::V,se juca,spielen
1167,singen::V,cânta,singen
1168,tanzen::V,dansa,tanzen
1169,sich trennen::V,se separa,sich trennen
1170,sich trennen::V,se despărți,sich trennen
1171,verlassen::V,părăsi,verlassen
1172,verlassen::V,abandona,verlassen
1173,retten::V,salva,retten
1174,bewachen::V,păzi,bewachen
1175,schützen::V,ocroti,schützen
1176,schützen::V,proteja,schützen
1177,verteidigen::V,apăra,verteidigen
1178,sich schlagen::V,se bate,sich schlagen
1179,schießen::V,trage,schießen
1180,siegen::V,birui,siegen
1181,siegen::V,învinge,siegen
1182,ärgern::V,supăra,ärgern
1183,schlagen::V,lovi,schlagen
1184,treten::V,călca,treten
1185,stechen::V,înțepa,stechen
1186,stechen::V,împunge,stechen
1187,stoßen::V,împinge,stoßen
1188,stehlen::V,fura,stehlen
1189,stören::V,deranja,stören
1190,belästigen::V,importuna,belästigen
1191,verbergen::V,ascunde,verbergen
1192,täuschen::V,amăgi,täuschen
1193,betrügen::V,înșela,betrügen
1194,töten::V,omorî,töten
1195,wohnen::V,sta,wohnen
1196,wohnen::V,locui,wohnen
1197,arbeiten::V,lucra,arbeiten
1198,sammeln::V,aduna,sammeln
1199,sammeln::V,colecționa,sammeln
1200,pflücken::V,culege,pflücken
1201,jagen::V,vâna,jagen
1202,fischen::V,pescui,fischen
1203,fassen::V,prinde,fassen
1204,hüten::V,paște,hüten
1205,treiben::V,mână,treiben
1206,anbinden::V,lega,anbinden
1207,füttern::V,da de mâncare,füttern
1208,melken::V,mulge,melken
1209,hacken::V,toca,hacken
1210,hacken::V,sparge,hacken
1211,gießen::V,uda,gießen
1212,reifen::V,pârgui,reifen
1213,zubereiten::V,găti,zubereiten
1214,kochen::V,găti,kochen
1215,backen::V,coace,backen
1216,braten::V,coace,braten
1217,umrühren::V,mesteca,umrühren
1218,stricken::V,împleti,stricken
1219,nähen::V,coase,nähen
1220,färben::V,vopsi,färben
1221,färben::V,colora,färben
1222,reinigen::V,curăți,reinigen
1223,waschen::V,spăla,waschen
1224,abwischen::V,șterge,abwischen
1225,spülen::V,clăti,spülen
1226,fegen::V,mătura,fegen
1227,kehren::V,mătura,kehren
1228,baden::V,se scălda,baden
1229,sich waschen::V,se spăla,sich waschen
1230,ausziehen::V,și scoate,ausziehen
1231,anziehen::V,îmbrăca,anziehen
1232,sich anziehen::V,se îmbrăca,sich anziehen
1233,kämmen::V,pieptăna,kämmen
1234,schmücken::V,împodobi,schmücken
1235,sagen::V,zice,sagen
1236,sagen::V,spune,sagen
1237,sprechen::V,vorbi,sprechen
1238,reden::V,vorbi,reden
1239,reden::V,discuta,reden
1240,sich unterhalten::V,conversa,sich unterhalten
1241,sich unterhalten::V,sta de vorbă,sich unterhalten
1242,fragen::V,întreba,fragen
1243,bitten::V,ruga,bitten
1244,erzählen::V,spune,erzählen
1245,erzählen::V,povesti,erzählen
1246,mitteilen::V,comunica,mitteilen
1247,mitteilen::V,înștiința,mitteilen
1248,nennen::V,numi,nennen
1249,nennen::V,chema,nennen
1250,rufen::V,chema,rufen
1251,prahlen::V,se făli,prahlen
1252,übersetzen::V,traduce,übersetzen
1253,denken::V,gândi,denken
1254,glauben::V,crede,glauben
1255,bemerken::V,observa,bemerken
1256,erkennen::V,cunoaște,erkennen
1257,erkennen::V,recunoaște,erkennen
1258,begreifen::V,pricepe,begreifen
1259,begreifen::V,înțelege,begreifen
1260,verstehen::V,înțelege,verstehen
1261,lernen::V,învăța,lernen
1262,wissen::V,ști,wissen
1263,sich erinnern an::V,a-și aminti de,sich erinnern an
1264,vergessen::V,uita,vergessen
1265,messen::V,măsura,messen
1266,zählen::V,număra,zählen
1267,rechnen::V,calcula,rechnen
1268,lesen::V,citi,lesen
1269,malen::V,picta,malen
1270,zeichnen::V,desena,zeichnen
1271,schreiben::V,scrie,schreiben
1272,besitzen::V,avea,besitzen
1273,besitzen::V,poseda,besitzen
1274,kaufen::V,cumpăra,kaufen
1275,verkaufen::V,vinde,verkaufen
1276,bezahlen::V,plăti,bezahlen
1277,bezahlen::V,achita,bezahlen
1278,zahlen::V,plăti,zahlen
1279,beherrschen::V,stăpâni,beherrschen
1280,ertragen::V,răbda,ertragen
1281,ertragen::V,suporta,ertragen
