,Concept_ID,kk,hi
745,Riemen::N,қайыс,तसमा
746,Riemen::N,қайыс,पट्टा
747,Schnur::N,жіп,डोरी
748,Schnur::N,жіп,सुतली
749,Leine::N,тізгін,रस्सी
750,Decke::N,көрпе,रज़ाई
751,Kissen::N,жастық,तकिया
752,Kissen::N,жастық,गाद्दा
753,Tuch::N,орамал,रूमाल
754,Tuch::N,орамал,वस्त्र
755,Handtuch::N,сүлгі,अँगोछा
756,Kraft::N,қуат,ज़ोर
757,Kraft::N,қуат,शक्ति
758,Kraft::N,қарқын,ज़ोर
759,Kraft::N,қарқын,शक्ति
760,Kraft::N,әл-шама,ज़ोर
761,Kraft::N,әл-шама,शक्ति
762,Kraft::N,әл-дәрмен,ज़ोर
763,Kraft::N,әл-дәрмен,शक्ति
764,Stärke::N,әл,बल
765,Stärke::N,әл,ताक़त
766,Stärke::N,күш,बल
767,Stärke::N,күш,ताक़त
768,Gesundheit::N,денсаулык,स्वास्थ्य
769,Gesundheit::N,денсаулык,तंदुरुस्ती
770,Krankheit::N,ауру,रोग
771,Krankheit::N,ауру,बीमारी
772,Schmerz::N,ауру,दर्द
773,Schmerz::N,ауру,पीड़ा
774,Wunde::N,зақым,घाव
775,Wunde::N,зақым,ज़ख़्म
776,Wunde::N,жарақат,घाव
777,Wunde::N,жарақат,ज़ख़्म
778,Fieber::N,безгек,ज्वर
779,Fieber::N,безгек,बुख़ार
780,Fieber::N,қалтырау,ज्वर
781,Fieber::N,қалтырау,बुख़ार
782,Fieber::N,қызу көтерілуі,ज्वर
783,Fieber::N,қызу көтерілуі,बुख़ार
784,Arznei::N,дәрі,दवा
785,Arznei::N,дәрі,औषाधि
786,Arznei::N,дәрі-дәрмек,दवा
787,Arznei::N,дәрі-дәрмек,औषाधि
788,Brücke::N,көпір,पुल
789,Brücke::N,көпір,सेतु
790,Brunnen::N,құдық,कुआँ
791,Weide::N,өріс,चरागाह
792,Weide::N,жайылым,चरागाह
793,Pfad::N,жол,पथ
794,Pfad::N,жол,पगडंडी
795,Weg::N,жол,मार्ग
796,Straße::N,жол,राह
797,Straße::N,жол,रास्ता
798,Dorf::N,ауыл,गाँव
799,Dorf::N,ауыл,ग्राम
800,Stadt::N,қала,शहर
801,Stadt::N,шаһар,शहर
802,Brief::N,хат,ख़त
803,Brief::N,хат,पत्र
804,Brief::N,хат,चिट्ठी
805,Brief::N,жазу,ख़त
806,Brief::N,жазу,पत्र
807,Brief::N,жазу,चिट्ठी
808,Buch::N,кітап,किताब
809,Buch::N,кітап,पुस्तक
810,Buchstabe::N,әріп,अक्षर
811,Buchstabe::N,қаріп,अक्षर
812,Zeitung::N,газет,अख़बार
813,Zeitung::N,газет,समाचार-पत्र
814,Leben::N,өмір,जीवन
815,Leben::N,өмір,ज़िंदगी
816,Leben::N,тіршілік,जीवन
817,Leben::N,тіршілік,ज़िंदगी
818,Tod::N,опат,मौत
819,Tod::N,опат,मृत्यु
820,Grab::N,мола,क़ब्र
821,Grab::N,мазар,क़ब्र
822,Kirche::N,шіркеу,चर्च
823,Kirche::N,шіркеу,गिरजा
824,Sünde::N,күнә,पाप
825,Sünde::N,күнә,गुनाह
826,Gott::N,алла,देव
827,Gott::N,алла,ईश्वर
828,Gott::N,құдай,देव
829,Gott::N,құдай,ईश्वर
830,Gott::N,тәңірі,देव
831,Gott::N,тәңірі,ईश्वर
832,Gott::N,пәруардігер,देव
833,Gott::N,пәруардігер,ईश्वर
834,Gott::N,жаратқан тәңірі,देव
835,Gott::N,жаратқан тәңірі,ईश्वर
836,Arbeiter::N,жүмысшы,मज़दूर
837,Chef::N,басшы,अध्यक्ष
838,Chef::N,жұмыс басқарушысы,अध्यक्ष
839,Meister::N,шебер,शिल्पज्ञ
840,Meister::N,өнерпаз,शिल्पज्ञ
841,Arzt::N,дәрігер,वैद्य
842,Arzt::N,дәрігер,डॉक्टर
843,Arzt::N,дәрігер,चिकित्सक
844,Lehrer::N,мұғалім,शिक्षक
845,Lehrer::N,мұғалім,अध्यापक
846,Geld::N,пұл,धन
847,Geld::N,пұл,पैसा
848,Geschäft::N,бизнес,सौदा
849,Geschäft::N,бизнес,व्यापार
850,Laden::N,дүкен,दुकान
851,Preis::N,ақы,दाम
852,Preis::N,ақы,मूल्य
853,Preis::N,құны,दाम
854,Preis::N,құны,मूल्य
855,Preis::N,нарық,दाम
856,Preis::N,нарық,मूल्य
857,Ware::N,тауар,माल
858,Ware::N,тауар,पण्य
859,Nutzen::N,пайда,लाभ
860,Nutzen::N,пайда,फ़ायदा
861,Reichtum::N,бақ-дәулет,धन
862,Reichtum::N,бақ-дәулет,दौलत
863,Welt::N,әлем,विश्व
864,Welt::N,әлем,दुनिया
865,Welt::N,жиһан,विश्व
866,Welt::N,жиһан,दुनिया
867,Land::N,аймақ,देश
868,Land::N,аймақ,मुल्क
869,Staat::N,мемлекет,राज्य
870,Staat::N,мемлекет,राष्ट्र
871,König::N,патша,राजा
872,König::N,патша,बादशाह
873,Macht::N,өкімет,शासन
874,Macht::N,өкімет,सत्ता
875,Macht::N,қожалық,शासन
876,Macht::N,қожалық,सत्ता
877,Grenze::N,шек,सरहद
878,Krieg::N,соғыс,जंग
879,Krieg::N,соғыс,युद्ध
880,Feind::N,жау,शत्रु
881,Feind::N,жау,दुश्मन
882,Feind::N,дұшпан,शत्रु
883,Feind::N,дұшпан,दुश्मन
884,Gewalt::N,зорлык,हिंसा
885,Gewalt::N,зорлық-зомбылык,हिंसा
886,Kampf::N,күрес,लड़ाई
887,Kampf::N,күрес,संघर्ष
888,Kampf::N,алыспақ,लड़ाई
889,Kampf::N,алыспақ,संघर्ष
890,Bogen[Waffe]::N,саржа,कमान
891,Pfeil::N,жебе,बान
892,Gewehr::N,қару,बंदूक़
893,Fehler::N,әбес,भूल
894,Fehler::N,әбес,ग़लती
895,Fehler::N,қаталық,भूल
896,Fehler::N,қаталық,ग़लती
897,Lüge::N,өтірік,झूठ
898,Lüge::N,өтірік,असत्य
899,Schaden::N,зиян,हानि
900,Schaden::N,зиян,नुक़सान
901,Schaden::N,зарар,हानि
902,Schaden::N,зарар,नुक़सान
903,Unglück::N,пәле,मुसीबत
904,Unglück::N,пәле,विपात्ति
905,Unglück::N,қасырет,मुसीबत
906,Unglück::N,қасырет,विपात्ति
907,Unglück::N,ауыртпалық,मुसीबत
908,Unglück::N,ауыртпалық,विपात्ति
909,Schuld::N,айыптылық,दोष
910,Schuld::N,айыптылық,क़सूर
911,Alter::N,жас,आयु
912,Alter::N,жас,उम्र
913,Alter::N,жас шамасы,आयु
914,Alter::N,жас шамасы,उम्र
915,Schluss::N,ада,अंत
916,Schluss::N,ада,समाप्ति
917,Schluss::N,бітуі,अंत
918,Schluss::N,бітуі,समाप्ति
919,Zeit::N,уақыт,काल
920,Zeit::N,уақыт,वक़्त
921,Tag::N,күн,दिन
922,Tag::N,күн,रोज़
923,Morgen::N,таң,सुबह
924,Morgen::N,таңертең,सुबह
925,Mittag::N,талтүс,दोपहर
926,Mittag::N,талтүс,मध्याह्न
927,Abend::N,кеш,शाम
928,Abend::N,кеш,संध्या
929,Nacht::N,түн,रात
930,Nacht::N,түн,रात्रि
931,Woche::N,апта,हफ़्ता
932,Monat::N,ай,मास
933,Monat::N,ай,महीना
934,Jahr::N,жыл,बरस
935,Jahr::N,жыл,वर्ष
936,Frühling::N,көктем,वसंत
937,Sommer::N,жаз,गरमी
938,Sommer::N,жаз,ग्रीष्म
939,Herbst::N,күз,शरत्
940,Herbst::N,күз,पतझड़
941,Winter::N,қыс,जाड़ा
942,Winter::N,қыс,सर्दियाँ
943,Januar::N,каңтар,जनवरी
944,Februar::N,ақпан,फ़रवरी
945,März::N,наурыз,मार्च
946,April::N,сәуір,अप्रैल
947,Mai::N,мамыр,मई
948,Juni::N,маусым,जून
949,Juli::N,шілде,जुलाई
950,August::N,сүмбіле,अगस्त
951,August::N,тамыз,अगस्त
952,September::N,қыркүйек,सितंबर
953,Oktober::N,ақырап,अक्तूबर
954,November::N,қараша,नवंबर
955,Dezember::N,желтоқсан,दिसंबर
956,Montag::N,дүйсенбі,पीर
957,Montag::N,дүйсенбі,सोमवार
958,Dienstag::N,сейсенбі,मंगलवार
959,Mittwoch::N,сәрсенбі,बुधवार
960,Donnerstag::N,бейсенбі,गुरुवार
961,Donnerstag::N,бейсенбі,बृहस्पतिवार
962,Freitag::N,жұма,शुक्रवार
963,Samstag::N,сенбі,सनीचर
964,Samstag::N,сенбі,शनिवार
965,Sonntag::N,жексембі,इतवार
966,Sonntag::N,жексембі,रविवार
967,groß::A,алпамсадай,बड़ा
968,klein::A,кішкене,कम
969,klein::A,кішкене,छोटा
970,klein::A,қарғадай,कम
971,klein::A,қарғадай,छोटा
972,lang::A,сопақ,लंबा
973,lang::A,сопақ,दीर्घ
974,lang::A,сорайған,लंबा
975,lang::A,сорайған,दीर्घ
976,kurz::A,кеспелтек,लधु
977,kurz::A,кеспелтек,छोटा
978,breit::A,айдынды,चौड़ा
979,schmal::A,қысық,तंग
980,schmal::A,қысық,सँकरा
981,dicht::A,жиі,सघन
982,dick[Gegenstand]::A,шомбал,मोटा
983,dünn::A,жұқа,महीन
984,dünn::A,жұқа,बारीक
985,dünn::A,жіңішке,महीन
986,dünn::A,жіңішке,बारीक
987,fein::A,қаңылтақ,कोमल
988,fein::A,қаңылтақ,सूक्ष्म
989,fest::A,берік,दृढ़
990,fest::A,берік,मज़बूत
991,fest::A,мызғымас,दृढ़
992,fest::A,мызғымас,मज़बूत
993,flach::A,жалпак,चपटा
994,glatt::A,типыл,चौरस
995,glatt::A,типыл,चिकना
996,hart::A,қатты,कठोर
997,hart::A,қатты,सख़्त
998,weich::A,жұмсақ,नरम
999,weich::A,жұмсақ,मुलायम
1000,rund::A,домалақ,गोल
1001,rund::A,домалақ,वर्तुल
1002,spitz::A,үшкір,नुकीला
1003,scharf::A,сүйрік,पैना
1004,stumpf::A,доғал,भोथरा
1005,stumpf::A,өтпейтін,भोथरा
1006,schwer::A,салмақты,भारी
1007,schwer::A,салмақты,वज़नी
1008,schön::A,сұлу,सुंदर
1009,heiß::A,ыссы,उष्ण
1010,warm::A,жылы,गरम
1011,kalt::A,аязды,सर्द
1012,kühl::A,салқын,ठंडा
1013,frisch::A,таза,तर
1014,frisch::A,таза,ताज़ा
1015,frisch::A,жаңа,तर
1016,frisch::A,жаңа,ताज़ा
1017,feucht::A,нам,नम
1018,feucht::A,нам,भीगा
1019,feucht::A,дымқылды,नम
1020,feucht::A,дымқылды,भीगा
1021,nass::A,сулы,गीला
1022,trocken::A,құрғақ,सूखा
1023,trocken::A,құрғақ,ख़ुश्क
1024,voll::A,толы,भरा
1025,voll::A,толы,पूरा
1026,leer::A,бос,ख़ाली
1027,offen::A,ашып қойылған,खुला
1028,geschlossen::A,жабулы,बंद
1029,sauber::A,дақсыз,साफ़
1030,sauber::A,дақсыз,सुथरा
1031,sauber::A,мұнтаздай,साफ़
1032,sauber::A,мұнтаздай,सुथरा
1033,schmutzig::A,айғыз,गंदा
1034,schmutzig::A,сатпақ,गंदा
1035,schmutzig::A,сатал-сатал,गंदा
1036,roh::A,шикі,कच्चा
1037,reif::A,піскен,पक्व
1038,reif::A,піскен,पक्का
1039,lecker::A,дәмді,मज़ेदार
1040,lecker::A,дәмді,स्वादिष्ट
1041,süß::A,тәтті,मीठा
1042,bitter::A,ащы,कटु
1043,bitter::A,ащы,कड़वा
1044,sauer::A,қышқыл,खट्टा
1045,hell::A,жарық,रोशन
1046,hell::A,жарқын,रोशन
1047,dunkel::A,қараңғы,अँधेरा
1048,schwarz::A,қара,काला
1049,schwarz::A,қара,स्याह
1050,weiß::A,ақ,सफ़ेद
1051,rot::A,қызыл,लाल
1052,rot::A,қызыл,सुर्ख़
1053,gelb::A,сары,पीला
1054,gelb::A,сары,ज़र्द
1055,blau::A,көк,नीला
1056,blau::A,көк,आसमानी
1057,grün::A,жасыл,हरा
1058,grau::A,бозамық,धूसर
1059,bunt::A,алабажак,रंगीन
1060,bunt::A,алабажак,बहुरंगा
1061,billig::A,арзан,सस्ता
1062,teuer::A,бағалы,महँगा
1063,wertvoll::A,құнды,क़ीमती
1064,wertvoll::A,құнды,मूल्यवान्
1065,wertvoll::A,қымбат,क़ीमती
1066,wertvoll::A,қымбат,मूल्यवान्
1067,blind::A,көзсіз,अंधा
1068,blind::A,көр,अंधा
1069,blind::A,көр_соқыр,अंधा
1070,taub::A,керең,बहरा
1071,taub::A,саңырау,बहरा
1072,kräftig::A,қуатты,ताक़तवर
1073,kräftig::A,қуатты,शक्तिशाली
1074,kräftig::A,қарымды,ताक़तवर
1075,kräftig::A,қарымды,शक्तिशाली
1076,stark::A,білекті,प्रबल
1077,stark::A,білекті,बलवान्
1078,schwach::A,әлсіз,कमज़ोर
1079,schwach::A,күшсіз,कमज़ोर
1080,schwach::A,қайратсыз,कमज़ोर
1081,fett::A,семіз,मोटा
1082,fett::A,семіз,मांसल
1083,schlank::A,ашаң,पतला
1084,schlank::A,ашаң,छरहरा
1085,hübsch::A,ажарлы,सुंदर
1086,hübsch::A,ажарлы,ख़ूबसूरत
1087,hübsch::A,шырайлы,सुंदर
1088,hübsch::A,шырайлы,ख़ूबसूरत
1089,böse::A,өш,पापी
1090,böse::A,өш,दुष्ट
1091,böse::A,сұм,पापी
1092,böse::A,сұм,दुष्ट
1093,böse::A,жауыз,पापी
1094,böse::A,жауыз,दुष्ट
1095,dumm::A,көкми,मूर्ख
1096,dumm::A,көкми,बुद्धू
1097,dumm::A,ақымақ,मूर्ख
1098,dumm::A,ақымақ,बुद्धू
1099,dumm::A,миы жоқ,मूर्ख
1100,dumm::A,миы жоқ,बुद्धू
1101,faul::A,жалқау,आलसी
1102,faul::A,жалқау,सुस्त
1103,faul::A,еріншек,आलसी
1104,faul::A,еріншек,सुस्त
1105,fleißig::A,ұқыпты,मेहनती
1106,fleißig::A,ұқыпты,परिश्रमी
1107,geizig::A,сараң,कृपण
1108,geizig::A,сараң,कंजूस
1109,klug::A,жетік,समझदार
1110,klug::A,жетік,होशियार
1111,klug::A,жетік,अक़्लमंद
1112,klug::A,ақылды,समझदार
1113,klug::A,ақылды,होशियार
1114,klug::A,ақылды,अक़्लमंद
1115,geschickt::A,шебер,किशल
1116,lieb::A,абзал,प्रिय
1117,lieb::A,абзал,प्यारा
1118,lieb::A,айналайын,प्रिय
1119,lieb::A,айналайын,प्यारा
1120,lustig::A,көңілді,हँसमुख
1121,lustig::A,көңілді,ख़ुशदिल
1122,sanft::A,жуас,नम्र
1123,hungrig::A,аш,भूखा
1124,krank::A,кеселді,बीमार
1125,krank::A,кеселді,अस्वस्थ
1126,nackt::A,жалаңаш,नग्न
1127,traurig::A,қапа,उदास
1128,traurig::A,қапа,रंजीदा
1129,lebendig::A,тірі,जीता
1130,lebendig::A,тірі,ज़िंदा
1131,lebendig::A,жанды,जीता
1132,lebendig::A,жанды,ज़िंदा
1133,gut::A,жақсы,अच्छा
1134,schlecht::A,жаман,बुरा
1135,schlecht::A,жаман,ख़राब
1136,richtig::A,дұрыс,ठीक
1137,schlimm::A,жаман,बुरा
1138,schlimm::A,жаман,अप्रिय
1139,wahr::A,нағыз,सच
1140,alt::A,ескі,पुराना
1141,neu::A,жаңа,नया
1142,ehemalig::A,өткен,भूतपूर्व
1143,ehemalig::A,бұрынғы,भूतपूर्व
1144,alt[Lebewesen]::A,кексе,बूढ़ा
1145,alt[Lebewesen]::A,кексе,वृद्ध
1146,jung::A,науша,जवान
1147,arm::A,кедей,ग़रीब
1148,arm::A,дәулетсіз,ग़रीब
1149,reich::A,малды,धनी
1150,reich::A,малды,अमीर
1151,bekannt::A,таныс,मालूम
1152,bekannt::A,көзтаныс,मालूम
1153,berühmt::A,атақты,मशहूर
1154,berühmt::A,атақты,प्रसिद्ध
1155,fremd::A,бөтен,विदेशी
1156,fremd::A,бөтен,अपरिचित
1157,verschieden::A,түрлі,अलग
1158,verschieden::A,түрлі,भिन्न
1159,nah::A,жуық,नज़दीकी
1160,nah::A,етене,नज़दीकी
1161,fern::A,алыс,दूर
1162,fern::A,алыс,दूरस्थ
1163,fern::A,алыстағы,दूर
1164,fern::A,алыстағы,दूरस्थ
1165,linker::A,сол,बायाँ
1166,linker::A,солшыл,बायाँ
1167,rechter::A,оң,दायाँ
1168,rechter::A,оң,दाहिना
1169,anderer::A,өзге,अन्य
1170,anderer::A,өзге,दूसरा
1171,anderer::A,былайғы,अन्य
1172,anderer::A,былайғы,दूसरा
1173,erster::A,алғашқы,पहला
1174,erster::A,алғашқы,प्रथम
1175,zweiter::A,екінші,दूसरा
1176,zweiter::A,екінші,द्वितीय
1177,dritter::A,үшінші,तीसरा
1178,letzter::A,артқы,अंतिम
1179,letzter::A,артқы,आख़िरी
1180,letzter::A,кейінгі,अंतिम
1181,letzter::A,кейінгі,आख़िरी
1182,allein::ADV,серіксіз,तनहा
1183,allein::ADV,серіксіз,अकेले
1184,auf einmal::ADV,бірден,वक़्त में
1185,zusammen::ADV,бірлесіп,एक साथ
1186,zusammen::ADV,бірлесіп,साथ साथ
1187,lange::ADV,ұзақ,देर तक
1188,plötzlich::ADV,кенет,सहसा
1189,plötzlich::ADV,кенет,अचानक
1190,sofort::ADV,әне-міне дегенше,तुरंत
1191,später::ADV,артынан,बाद को
1192,später::ADV,артынан,बाद में
1193,jetzt::ADV,енді,अब
1194,jetzt::ADV,енді,अभी
1195,jetzt::ADV,қазір,अब
1196,jetzt::ADV,қазір,अभी
1197,heute::ADV,бүгін,आज
1198,morgen::ADV,ертең,कल
1199,bald::ADV,тез,जल्दी
1200,dann::ADV,онан соң,तब
1201,dann::ADV,сонан соң,तब
1202,gestern::ADV,кеше,कल
1203,einst::ADV,бірде,एक दिन
1204,einst::ADV,бірде,पहले कभी
1205,einst::ADV,бір кезде,एक दिन
1206,einst::ADV,бір кезде,पहले कभी
1207,damals::ADV,анада,उस समय
1208,damals::ADV,анада,उन दिनों
1209,danach::ADV,онан соң,इसके बाद
1210,danach::ADV,онан соң,इसके पश्चात्
1211,danach::ADV,сонан соң,इसके बाद
1212,danach::ADV,сонан соң,इसके पश्चात्
1213,vorher::ADV,бұрын,पहले
1214,vorher::ADV,бұрын,पेशतर
1215,zuerst::ADV,әуелі,पहले
1216,zuerst::ADV,алдымен,पहले
1217,einmal::ADV,бір жолы,एक बार
1218,einmal::ADV,бір жолы,एक दफ़ा
1219,manchmal::ADV,кейде,कभी कभी
1220,oft::ADV,ылғи,अक्सर
1221,immer::ADV,өнебойы,सदा
1222,immer::ADV,өнебойы,हमेशा
1223,niemals::ADV,ешуақытта,कभी नहीं
1224,niemals::ADV,ешуақытта,कदापि नहीं
1225,hier::ADV,бұнда,इधर
1226,hier::ADV,бұнда,यहाँ
1227,hier::ADV,осында,इधर
1228,hier::ADV,осында,यहाँ
1229,hierhin::ADV,бермен,इधर को
1230,hierhin::ADV,бермен,यहाँ को
1231,von hier::ADV,бер жақтан,यहाँ से
1232,dort::ADV,анда,उधर
1233,dort::ADV,анда,वहाँ
1234,dorthin::ADV,әрі,उधर को
1235,dorthin::ADV,әрі,वहाँ को
1236,geradeaus::ADV,тура,सीधे
1237,vorwärts::ADV,ілгері,आगे
1238,vorwärts::ADV,ілгері,आगे को
1239,rückwärts::ADV,артқа,पीछे को
1240,zurück::ADV,кейін қарай,वापस
1241,unten::ADV,төменде,नीचे
1242,hinab::ADV,астына,नीचे को
1243,hinab::ADV,төмен,नीचे को
1244,oben::ADV,жоғарыда,ऊपर
1245,hinauf::ADV,өрге,ऊपर को
1246,überall::ADV,әрқайда,हर जगह
1247,überall::ADV,әрқайда,हर स्थान
1248,nicht::ADV,емес,न
1249,nicht::ADV,емес,नहीं
1250,ein wenig::ADV,азырақ,कुछ
1251,ein wenig::ADV,азырақ,ज़रा
1252,ein wenig::ADV,азырақ,थोड़ा
1253,ein wenig::ADV,аздаған,कुछ
1254,ein wenig::ADV,аздаған,ज़रा
1255,ein wenig::ADV,аздаған,थोड़ा
1256,ein wenig::ADV,азғантай,कुछ
1257,ein wenig::ADV,азғантай,ज़रा
1258,ein wenig::ADV,азғантай,थोड़ा
1259,kaum::ADV,зорға,लगभग नहीं
1260,kaum::ADV,зорға,बराबर नहीं
1261,sehr::ADV,орасан,बहुत
1262,so::ADV,бұлай,ऐसा
1263,so::ADV,былайша,ऐसा
1264,noch::ADV,әлі,अभी तक
1265,nur::ADV,ғана,केवल
1266,nur::ADV,ғана,सिर्फ़
1267,schon::ADV,түге,चुकना
1268,wieder::ADV,жаңа,फिर
1269,wieder::ADV,жаңа,दुबारा
1270,wieder::ADV,қайта,फिर
1271,wieder::ADV,қайта,दुबारा
1272,wieder::ADV,жаңадан,फिर
1273,wieder::ADV,жаңадан,दुबारा
1274,vergebens::ADV,бекер,व्यर्थ
1275,vor::PRP,алды,के आगे
1276,vor::PRP,алды,के सामने
1277,hinter::PRP,артынан,के पीछे
1278,unter::PRP,түп,के तले
1279,unter::PRP,түп,के नीचे
1280,unter::PRP,маңында,के तले
1281,unter::PRP,маңында,के नीचे
1282,durch::PRP,арқылы,के पार
1283,neben::PRP,іргеде,के पास
1284,neben::PRP,іргеде,की बग़ल में
1285,neben::PRP,жанында,के पास
1286,neben::PRP,жанында,की बग़ल में
1287,zwischen::PRP,арада,के बीच
1288,wegen::PRP,үшін,के कारण
1289,wegen::PRP,үшін,की वजह से
1290,dies::PRN,бұ,यह
1291,dies::PRN,осы,यह
1292,das::PRN,сол,वह
1293,alles::PRN,дүйім,सब
1294,alles::PRN,дүйім,सब कुछ
1295,alles::PRN,күллі,सब
1296,alles::PRN,күллі,सब कुछ
1297,ich::PRN,мен,मैं
1298,du::PRN,сен,तू
1299,er::PRN,ол,यह
1300,wir::PRN,біз,हम
1301,ihr::PRN,сіз,तुम
1302,sie::PRN,олар,ये
1303,was::FPRN,не,क्या
1304,wer::FPRN,кім,कौन
1305,wo::FADV,кәні,किधर
1306,wo::FADV,қайда,किधर
1307,wohin::FADV,қайда,किधर
1308,wie::FADV,калай,कैसे
1309,warum::FADV,неғып,क्यों
1310,wieviel::FNUM,неше,कितना
1311,wieviel::FNUM,қанша,कितना
1312,eins::NUM,бір,एक
1313,zwei::NUM,екі,दो
1314,drei::NUM,үш,तीन
1315,vier::NUM,төрт,चार
1316,fünf::NUM,бес,पाँच
1317,sechs::NUM,алты,छह
1318,sieben::NUM,жеті,सात
1319,acht::NUM,сегіз,आठ
1320,neun::NUM,тоғыз,नौ
1321,zehn::NUM,он,दस
1322,elf::NUM,он бір,ग्यारह
1323,zwölf::NUM,он екі,बारह
1324,zwanzig::NUM,жиырма,बीस
1325,dreißig::NUM,отыз,तीस
1326,vierzig::NUM,қырық,चालीस
1327,fünfzig::NUM,елу,पचास
1328,sechzig::NUM,алпыс,साठ
1329,siebzig::NUM,жетпіс,सत्तर
1330,achtzig::NUM,сексен,अस्सी
1331,neunzig::NUM,тоқсан,नव्वे
1332,hundert::NUM,жүз,सौ
1333,tausend::NUM,мың,हज़ार
1334,und::CNJ,та,और
1335,oder::CNJ,әлде,या
1336,oder::CNJ,немесе,या
1337,stehen::V,тұру,खड़ा होना
1338,sitzen::V,отыру,बैठना
1339,liegen::V,жату,लेटना
1340,hängen::V,ілу,लटकना
1341,werden::V,болу,बनना
1342,werden::V,түрегелу,बनना
1343,passieren::V,болу,होना
1344,beginnen::V,басталу,आरंभ होना
1345,beginnen::V,басталу,प्रारंभ होना
1346,enden::V,ада болу,अंत होना
1347,enden::V,ада болу,ख़तम होना
1348,wechseln::V,құбылу,बदलना
1349,wechseln::V,өзгеру,बदलना
1350,aufgehen[Sonne]::V,шығу,चढ़ना
1351,aufgehen[Sonne]::V,шығу,उदित होना
1352,untergehen[Sonne]::V,батыру,अस्त हो जाना
1353,scheinen[Sonne]::V,жылтырау,रोशनी देना
1354,donnern::V,күркіреу,गरजना
1355,wehen::V,огып тур,चलना
1356,strömen::V,сорғалау,बहना
1357,strömen::V,сорғалау,प्रवाहित होना
1358,fließen::V,ағу,बहना
1359,fließen::V,ағу,प्रवाहित होना
1360,sich drehen::V,айналу,घूमना
1361,schwanken::V,толықсу,हिलना
1362,schwingen::V,тербелу,हिलना
1363,fallen::V,құлау,गिरना
1364,fallen::V,жығылу,गिरना
1365,fallen::V,төмендеу,गिरना
1366,brennen::V,жану,जलना
1367,rauchen::V,түтету,धुआँ उड़ाना
1368,regnen::V,жауу,बरसना
1369,gefrieren::V,мұздай қату,जमना
1370,gefrieren::V,мұз боп қату,जमना
1371,tauen::V,жібу,गलना
1372,tauen::V,жібу,पिघलना
1373,schmelzen::V,еру,गलना
1374,schmelzen::V,еру,पिघलना
1375,trocknen::V,курау,सूखना
1376,sieden::V,қайнау,उबलना
1377,faulen::V,иістену,गलना
1378,faulen::V,иістену,सड़ना
1379,verfaulen::V,шіру,गलना
1380,verfaulen::V,шіру,सड़ना
1381,reißen::V,жыртылу,फटना
1382,versinken::V,малтығу,डूबना
1383,vergehen::V,өту,बीतना
1384,vergehen::V,өту,गुज़रना
1385,erscheinen::V,көріну,दिखाई देना
1386,erscheinen::V,көрініп қалу,दिखाई देना
1387,verschwinden::V,ғайып_болу,ग़ायब होना
1388,sinken::V,ылдилау,घटना
1389,sinken::V,ылдилау,उतरना
1390,sinken::V,төмендеу,घटना
1391,sinken::V,төмендеу,उतरना
1392,abnehmen::V,кемітілу,घटना
1393,zunehmen::V,көбею,बढ़ना
1394,steigen::V,қобу,बढ़ना
1395,steigen::V,көтерілу,बढ़ना
1396,steigen::V,жоғарылау,बढ़ना
1397,wachsen::V,өсу,उगना
1398,glänzen::V,жалтырау,चमकना
1399,funkeln::V,жарқырау,जगमगाना
1400,funkeln::V,жарқырау,टिमटिमाना
1401,funkeln::V,нұрлану,जगमगाना
1402,funkeln::V,нұрлану,टिमटिमाना
1403,funkeln::V,жылтылдау,जगमगाना
1404,funkeln::V,жылтылдау,टिमटिमाना
1405,lärmen::V,шулау,शोर मचाना
1406,lärmen::V,шуылдау,शोर मचाना
1407,läuten::V,қоңыраулату,बजना
1408,klingeln::V,дыңғырлау,बजना
1409,klirren::V,дыңылдату,झनझनाना
1410,brausen::V,тасу,साँय-साँय करना
1411,rauschen::V,сусылдау,सरसराना
1412,rauschen::V,сыбдырлау,सरसराना
1413,klingen::V,дыбыс шығару,बजना
1414,bellen::V,үру,भौंकना
1415,heulen::V,ұлу,गुर्राना
1416,blasen::V,үру,फूँकना
1417,pfeifen::V,ысқыру,सीटी देना
1418,schreien::V,шыңғыру,चिल्लाना
1419,schreien::V,айғайлау,चिल्लाना
1420,schreien::V,байбайлау,चिल्लाना
1421,schreien::V,бажалақтау,चिल्लाना
1422,stöhnen::V,ыңырсу,कराहना
1423,stöhnen::V,ыңырсу,आहें भरना
1424,stöhnen::V,ыңкылдау,कराहना
1425,stöhnen::V,ыңкылдау,आहें भरना
1426,zittern::V,қалш,काँपना
1427,zittern::V,қалшылдату,काँपना
1428,leben::V,жасау,जीना
1429,leben::V,күнелту,जीना
1430,leben::V,күн көру,जीना
1431,leben::V,тіршілік ету,जीना
1432,geboren werden::V,туу,पैदा होना
1433,atmen::V,дем алу,साँस लेना
1434,atmen::V,ауа жұту,साँस लेना
1435,trinken::V,ішу,पीना
1436,trinken::V,ұрттау,पीना
1437,essen::V,жеу,खाना
1438,essen::V,тамақтану,खाना
1439,schlucken::V,жұту,निगलना
1440,müde werden::V,болдыру,थकना
1441,müde werden::V,болдыру,उकताना
1442,einschlafen::V,үйыктап калу,सो जाना
1443,schlafen::V,ұйықтау,सोना
1444,aufwachen::V,ояну,जागना
1445,aufstehen::V,ояну,उठना
1446,sich erholen::V,тынығу,सुस्ताना
1447,sich erholen::V,тынығу,आराम करना
