,Concept_ID,myv,mdf
792,immer::ADV,свал,най
793,niemals::ADV,а зярдояк,аф мзя́рдонга
794,hier::ADV,тесэ,тяса
795,hierhin::ADV,тей,сей
796,hierhin::ADV,тей,тяза
797,von hier::ADV,тестэ,тя́ста
798,dort::ADV,тосо,тоса
799,dorthin::ADV,тов,тов
800,dorthin::ADV,тов,тоза
801,geradeaus::ADV,витьстэ,ви́деста
802,vorwärts::ADV,икелев,и́нголи
803,rückwärts::ADV,мекев,ме́ки
804,zurück::ADV,мекев,ме́ки
805,unten::ADV,ало,ала
806,hinab::ADV,алов,алу
807,oben::ADV,вере,вяре
808,hinauf::ADV,верев,вяри
809,überall::ADV,эрьва косо,се́мбе ва́стова
810,nicht::ADV,а,аф
811,ein wenig::ADV,аламошка,аф лама
812,kaum::ADV,ансяк,а́ньцек
813,sehr::ADV,пек,пяк
814,sehr::ADV,вельть,пяк
815,so::ADV,истя,ста́не
816,noch::ADV,таго,нинге
817,nur::ADV,ансяк,аньцек
818,schon::ADV,уш,ни
819,wieder::ADV,таго,та́га
820,vergebens::ADV,стяко,стак
821,vor::PRP,икеле,инголе
822,hinter::PRP,вельде,фтала
823,hinter::PRP,вельде,мельге
824,unter::PRP,ало,ала
825,durch::PRP,пачк,пачк
826,neben::PRP,вакссо,ваксса
827,zwischen::PRP,ютксо,ёткса
828,wegen::PRP,кис,сюнеда
829,wegen::PRP,коряс,сюнеда
830,wegen::PRP,кувалт,сюнеда
831,dies::PRN,те,тя
832,das::PRN,те,ся
833,das::PRN,те,тона
834,das::PRN,тона,ся
835,das::PRN,тона,тона
836,alles::PRN,весе,сембе
837,alles::PRN,весемесь,сембе
838,ich::PRN,мон,мон
839,du::PRN,тон,тон
840,er::PRN,сон,сон
841,wir::PRN,минь,минь
842,ihr::PRN,тынь,тинь
843,sie::PRN,сынь,синь
844,was::FPRN,мезе,мезе
845,wer::FPRN,ки,кие
846,wo::FADV,косо,коса
847,wohin::FADV,ков,ков
848,wohin::FADV,ков,коза
849,wohin::FADV,козо,ков
850,wohin::FADV,козо,коза
851,wie::FADV,кода,ко́да
852,warum::FADV,мекс,мес
853,wieviel::FNUM,зяро,мзя́ра
854,eins::NUM,вейке,фкя
855,zwei::NUM,кавто,кафта
856,drei::NUM,колмо,колма
857,vier::NUM,ниле,ниле
858,fünf::NUM,вете,вете
859,sechs::NUM,кото,кота
860,sieben::NUM,сисем,сисем
861,acht::NUM,кавксо,кафкса
862,neun::NUM,вейксэ,ве́йхкса
863,zehn::NUM,кемень,кемонь
864,elf::NUM,кевейкее,кефкие
865,zwölf::NUM,кемгавтово,кемгафтува
866,zwanzig::NUM,комсь,комсь
867,dreißig::NUM,колоньгемень,колмогемонь
868,vierzig::NUM,ниленьгемень,нильге́монь
869,fünfzig::NUM,ведьгемень,ве́дьгемонь
870,sechzig::NUM,кодгемень,ко́дгемонь
871,siebzig::NUM,сизьгемень,сизьге́монь
872,achtzig::NUM,кавксоньгемень,ка́фксогемонь
873,neunzig::NUM,вейксэньгемень,ве́йхксогемонь
874,hundert::NUM,сядо,сяда
875,tausend::NUM,тыща,тёжянь
876,und::CNJ,ды,и
877,und::CNJ,ды,дъ
878,oder::CNJ,или,или
879,oder::CNJ,или,али
880,stehen::V,аштемс стядо,а́щемс стя́да
881,sitzen::V,аштемс озадо,ащемс озада
882,liegen::V,мадезь аштемс,ма́дозь а́щемс
883,hängen::V,нурьгемс,нюрьгомс
884,werden::V,арамс,арамс
885,werden::V,арамс,тиевомс
886,passieren::V,лисэмс,лисэмс
887,passieren::V,лисэмс,эвондамс
888,beginnen::V,ушодомс,ушедомс
889,enden::V,лоткамс,лоткамс
890,wechseln::V,полавтнемс,по́лафнемс
891,aufgehen[Sonne]::V,лисемс,стямс
892,aufgehen[Sonne]::V,лисемс,лисемс
893,aufgehen[Sonne]::V,стямс,стямс
894,aufgehen[Sonne]::V,стямс,лисемс
895,untergehen[Sonne]::V,валгомс,валгомс
896,scheinen[Sonne]::V,валдомтомс,ва́лдоптомс
897,donnern::V,цярномс,торамс
898,donnern::V,галдордомс,торамс
899,wehen::V,пувамс,уфа́мс
900,strömen::V,чудемс,шудемс
901,fließen::V,чудемс,шудемс
902,sich drehen::V,велямс,шаромс
903,schwanken::V,лыкамс,якамс
904,schwanken::V,якамс,якамс
905,schwingen::V,нурсемс,люксемс
906,schwingen::V,нурсемс,нюрьсемс
907,schwingen::V,лыкамс,люксемс
908,schwingen::V,лыкамс,нюрьсемс
909,fallen::V,прамс,прамс
910,fallen::V,прамс,прашендомс
911,fallen::V,сяворемс,прамс
912,fallen::V,сяворемс,прашендомс
913,brennen::V,паломс,паломс
914,rauchen::V,качадомс,качадомс
915,regnen::V,пиземс,пиземс
916,gefrieren::V,кельмемс,эйндамс
917,gefrieren::V,кельмемс,кельмомс
918,tauen::V,соламс,соламс
919,schmelzen::V,соламс,соламс
920,trocknen::V,коськемс,коськомс
921,sieden::V,лакамс,лакамс
922,sieden::V,пиксемс,лакамс
923,faulen::V,наксадомс,наксадомс
924,verfaulen::V,наксадомс,наксадомс
925,reißen::V,сезневемс,сязевомс
926,versinken::V,ваямс,ваямс
927,vergehen::V,ютамс,ётамс
928,erscheinen::V,лисемс,эвондамс
929,verschwinden::V,ёмамс,юма́мс
930,sinken::V,явамс,валгомс
931,abnehmen::V,киремемс,киремс
932,zunehmen::V,ламолгадомс,ламокстомс
933,zunehmen::V,ламолгадомс,рашнемс
934,zunehmen::V,раштамс,ламокстомс
935,zunehmen::V,раштамс,рашнемс
936,steigen::V,куземс,кеподемс
937,steigen::V,кепсевемс,кеподемс
938,wachsen::V,касомс,касомс
939,glänzen::V,цитнемс,цинзелдомс
940,glänzen::V,цитнемс,цифордомс
941,funkeln::V,пиндолдомс,ци́фтордомс
942,funkeln::V,цивтёрдомс,ци́фтордомс
943,lärmen::V,шалномс,жалнамс
944,läuten::V,гайгезевемс,гайфтемс
945,klingeln::V,чавомс баягас,гайфтемс
946,klirren::V,калдордомс,ка́нзеркшнемс
947,klirren::V,кальцяемс,ка́нзеркшнемс
948,brausen::V,лакамс,жоледемс
949,rauschen::V,лажномс,вжнамс
950,rauschen::V,лажномс,гамнамс
951,klingen::V,гайгемс,кайгомс
952,bellen::V,онгомс,ува́мс
953,heulen::V,урномс,сувомс
954,heulen::V,урномс,урнамс
955,blasen::V,пувамс,уфа́мс
956,pfeifen::V,вешкемс,вяшкомс
957,schreien::V,пижнемс,пешкодомс
958,stöhnen::V,кувсемс,куфцемс
959,zittern::V,тарномс,таромс
960,leben::V,эрямс,эрямс
961,geboren werden::V,чачомс,шачемс
962,atmen::V,лексемс,ажнамс
963,trinken::V,симемс,симомс
964,essen::V,ярсамс,ярхцамс
965,schlucken::V,нилемс,нилемс
966,schlucken::V,порнемс,нилемс
967,müde werden::V,сиземс,сиземс
968,einschlafen::V,матедевемс,матодовомс
969,schlafen::V,удомс,удомс
970,aufwachen::V,сыргоземс,съргоземс
971,aufstehen::V,стямс,стямс
972,sich erholen::V,оймсемс,ваймосемс
973,krank werden::V,сэредезевемс,сярядькстомс
974,krank sein::V,сэредемс,сярядемс
975,schmerzen::V,сэредемс,сярядемс
976,husten::V,козомс,козомс
977,genesen::V,пичкамс,пъ́чкамс
978,sterben::V,куломс,куломс
979,umkommen::V,чавовомс,юма́мс
980,umkommen::V,ёмамс,юма́мс
981,sich bewegen::V,шаштомс,шаштомс
982,sich rühren::V,сыргамс,сърхка́мс
983,sich erheben::V,куземс,стямс
984,sich setzen::V,озамс,озамс
985,hinfallen::V,прамс,прамс
986,hinfallen::V,прамс,сяворемс
987,hinfallen::V,сяворемс,прамс
988,hinfallen::V,сяворемс,сяворемс
989,laufen::V,якамс,якамс
990,schreiten::V,эскелямс,молемс
991,schreiten::V,эскелямс,аськолямс
992,schreiten::V,молемс,молемс
993,schreiten::V,молемс,аськолямс
994,spazierengehen::V,якамс,якамс
995,eilen::V,эрзкалемс,эряскодомс
996,eilen::V,капшамс,эряскодомс
997,sich beeilen::V,капшамс,эряскодомс
998,sausen::V,ливтямс,лиемс
999,rennen::V,чийнемс,арнемс
1000,rennen::V,ардтнемс,арнемс
1001,springen::V,кирнявтнемс,комотнемс
1002,klettern::V,куземс,ку́цемс
1003,schaukeln::V,нурямс,нюрямс
1004,kriechen::V,ёзмолдомс,шаштомс комада
1005,schwimmen::V,уемс,уемс
1006,tauchen::V,чопавтомс,юпиемс
1007,tauchen::V,чопавтомс,чёпафнемс
1008,tauchen::V,чопавтнемс,юпиемс
1009,tauchen::V,чопавтнемс,чёпафнемс
1010,rudern::V,миледемс,па́немс ве́неж
1011,fahren::V,ардомс,ардомс
1012,fliegen::V,ливтямс,лиемс
1013,gehen::V,туемс,молемс
1014,gehen::V,молемс,молемс
1015,weggehen::V,туемс,тумс
1016,abfahren::V,туемс,тумс
1017,anhalten::V,лоткамс,лоткамс
1018,hineingehen::V,совамс,сува́мс
1019,eintreten::V,совамс,сува́мс
1020,eintreten::V,эскельдямс,сува́мс
1021,kommen::V,самс,самс
1022,ankommen::V,самс,самс
1023,ankommen::V,самс,пачкодемс
1024,ankommen::V,пачкодемс,самс
1025,ankommen::V,пачкодемс,пачкодемс
1026,zurückkommen::V,велявтомс,мърдамс
1027,bleiben::V,кадовомс,иля́домс
1028,warten::V,учомс,учемс
1029,erwarten::V,учомс,учемс
1030,suchen::V,вешнемс,вешемс
1031,finden::V,муемс,мумс
1032,versuchen::V,варштамс,варчсемс
1033,vorbereiten::V,анокстамс,анокламс
1034,lieben::V,вечкемс,кельгомс
1035,mögen::V,вечкемс,кельгомс
1036,lachen::V,пейдемс,рахамс
1037,lachen::V,пейдемс,рахсемс
1038,rühren::V,токамс седейс,токамс седи
1039,weinen::V,авардемс,авардемс
1040,schimpfen::V,сёвномс,сюцемс
1041,sich ärgern::V,кежиявтнемс,кяжиямс
1042,sich fürchten::V,пелемс,пелемс
1043,fürchten::V,пелемс,пелемс
1044,fliehen::V,оргодемс,ворьгодемс
1045,flüchten::V,ворьгодемс,ша́домс
1046,flüchten::V,ворьгодемс,во́рьгодемс
1047,flüchten::V,чадомс,ша́домс
1048,flüchten::V,чадомс,во́рьгодемс
1049,sehen::V,неемс,няемс
1050,anschauen::V,ваномс,ваномс
1051,ansehen::V,ваномс,ваномс
1052,hören::V,марямс,марямс
1053,zuhören::V,кунсоломс,ку́лхдоньомс
1054,probieren::V,варшамс,варжамс
1055,riechen::V,никсемс,никса́мс
1056,fühlen::V,марямс,марямс
1057,scheinen::V,марявомс,ня́евомс
1058,zu sehen sein::V,неявомс,ня́евомс
1059,vernehmen::V,марямс,марямс
1060,frieren::V,кельмемс,паломс
1061,frieren::V,кельмемс,кельмомс
1062,tun::V,теемс,тиемс
1063,können::V,маштомс,маштомс
1064,wollen::V,бажамс,-не-
1065,anfangen::V,кармамс,ушедомс
1066,beenden::V,прядомс,аде́ламс
1067,aufhören::V,лоткамс,лоткамс
1068,gelingen::V,удаламс,удалакшнемс
1069,geraten::V,лисемс,лисемс
1070,öffnen::V,панжомс,панжемс
1071,schließen::V,пекстамс,сёлгомс
1072,schließen::V,сёлгомс,сёлгомс
1073,schließen::V,конямс,сёлгомс
1074,stellen::V,аравтомс,путомс
1075,setzen::V,ойсевтемс,озафнемс
1076,setzen::V,ойсевтемс,озавтнемс
1077,setzen::V,озавтнемс,озафнемс
1078,setzen::V,озавтнемс,озавтнемс
1079,legen::V,путомс,путомс
1080,berühren::V,токамс,токамс
1081,verbinden::V,содомс,сотомс
1082,bedecken::V,вельтямс,комачамс
1083,bedecken::V,вельтямс,вельхтямс
1084,aufhängen::V,понгавтомс,повфтамс
1085,anzünden::V,кирвастемс,крьвя́стемс
1086,aufheben::V,кепедемс,кеподемс
1087,aufheben::V,кепедемс,касфтомс
1088,zurücklassen::V,кадомс,ка́домс
1089,verlieren::V,ёмавтомс,юма́фтомс
1090,fallen lassen::V,правтомс,прафтомс
1091,machen::V,теемс,тиемс
1092,herstellen::V,анокстамс,анокламс
1093,bauen::V,путомс,путомс
1094,reparieren::V,витемс,петемс
1095,verbessern::V,паролгавтомс,цебярьгофтомс
1096,verbessern::V,вадрялгавтомс,цебярьгофтомс
1097,ändern::V,полавтомс,полафтомс
1098,graben::V,чувомс,шу́вомс
1099,graben::V,чувомс,та́ргамс
1100,graben::V,таргамс,шу́вомс
1101,graben::V,таргамс,та́ргамс
1102,beugen::V,мендемс,мяндемс
1103,biegen::V,комавтомс,комафтомс
1104,drehen::V,чаравтомс,шо́вамс
1105,drehen::V,чаравтомс,ша́рфнемс
1106,drehen::V,велявтнемс,шо́вамс
1107,drehen::V,велявтнемс,ша́рфнемс
1108,wenden::V,велявтомс,ша́рфтомс
1109,umdrehen::V,велявтомс,шарфтомс
1110,heben::V,кепедемс,ке́подемс
1111,hochheben::V,кепедемс,ке́подемс
1112,hochheben::V,кепедемс,ка́сфтомс
1113,ergreifen::V,кундамс,фатямс
1114,halten::V,кирдемс,кирдемс
1115,drücken::V,нуемс,люпшта́мс
1116,schieben::V,шаштомс,шашфтомс
1117,kratzen::V,ангордамс,а́нгорямс
1118,kratzen::V,ангордамс,киськоря́мс
1119,lecken::V,нолсемс,нолсемс
1120,beißen::V,сускомс,сускомс
1121,abreißen::V,сеземс,сяземс
1122,abschneiden::V,печкемс,керомс
1123,binden::V,кодамс,сотомс
1124,binden::V,сюлмамс,сотомс
1125,stecken::V,сялгомс,сялгомс
1126,brechen::V,синдемс,си́ннемс
1127,brechen::V,синдемс,ка́лафтомс
1128,brechen::V,калавтомс,си́ннемс
1129,brechen::V,калавтомс,ка́лафтомс
1130,klopfen::V,калтаямс,чакамс
1131,klopfen::V,калтаямс,чакиемс
1132,hauen::V,чавомс,шавомс
1133,hauen::V,чавомс,пиксомс
1134,kleben::V,педявтнемс,пе́тфнемс
1135,reiben::V,ёзамс,шо́вамс
1136,streichen::V,вадемс,вадемс
1137,schleifen::V,човамс,шо́вамс
1138,schneiden::V,керямс,керомс
1139,rütteln::V,чукамс,та́рфтомс
1140,rütteln::V,лыкавтомс,та́рфтомс
1141,schütteln::V,чукамс,шука́демс
1142,schwenken::V,яхолемс,яфодемс
1143,schütten::V,каямс,каямс
1144,schütten::V,каямс,нюрьхтя́мс
1145,füllen::V,пештямс,пяшкодемс
1146,einwickeln::V,тапарямс,тапардамс
1147,tragen::V,кандомс,кандомс
1148,schleppen::V,ускомс,ускомс
1149,ziehen::V,ускомс,ускомс
1150,aufbewahren::V,ванстомс,ванфтомс
1151,werfen::V,ёртомс,ёрямс
1152,fangen::V,кундамс,кунда́мс
1153,packen::V,кундамс,фатямс
1154,verstecken::V,кекшемс,кяшемс
1155,teilen::V,явомс,явомс
1156,schicken::V,кучомс,кучемс
1157,bringen::V,кандомс,кандомс
1158,bringen::V,кандомс,пачфтемс
1159,hinzufügen::V,путомс,пу́томс та́га
1160,hinzufügen::V,путомс,ма́ксомс та́га
1161,hinzufügen::V,максомс,пу́томс та́га
1162,hinzufügen::V,максомс,ма́ксомс та́га
1163,bekommen::V,саемс,сявомс
1164,erhalten::V,саемс,сявомс
1165,nehmen::V,саемс,сявомс
1166,wählen::V,кочкамс,ко́чкамс
1167,auswählen::V,кочкамс,кочкамс
1168,bewahren::V,ванстомс,ванфтомс
1169,behindern::V,кирдемс,шорямс
1170,verderben::V,коламс,коламс
1171,verderben::V,коламс,гастямс
1172,beschädigen::V,теемс зыян,тиендемс зиян
1173,zerbrechen::V,коламс,тапамс
1174,zerreißen::V,сеземс,сяземс
1175,zerstören::V,калавтомс,ка́лафтомс
1176,verbrennen::V,пултамс,пълхта́мс
1177,geben::V,максомс,ма́ксомс
1178,reichen::V,максомс,максомс
1179,schenken::V,каземс,каземс
1180,versprechen::V,алтамс,ма́ксомс вал
1181,wünschen::V,арсемс,арьсемс
1182,loben::V,шнамс,шна́мс
1183,küssen::V,палсемс,палсемс
1184,wiegen::V,нурсемс,нюря́фтомс
1185,zudecken::V,тавадомс,вельхтямс
1186,zudecken::V,вельтямс,вельхтямс
1187,wecken::V,стявтомс,стя́фтомс
1188,wecken::V,стявтомс,съ́ргозьфтемс
1189,zeigen::V,невтемс,няфтемс
1190,führen::V,ветямс,вятемс
1191,lehren::V,тонавтомс,тонафтомс
1192,unterrichten::V,тонавтомс,тонафтомс
1193,aufziehen::V,трямс,касфтомс
1194,aufziehen::V,кастомс,касфтомс
1195,leiten::V,ветямс,вятемс
1196,leiten::V,азоркстамс,вятемс
1197,antreiben::V,ветямс,вятемс
1198,lassen::V,кармавтомс,кошардомс
1199,einladen::V,тердемс,тердемс
1200,einladen::V,тердемс,серьгядемс
1201,vereinigen::V,вейсэндямс,пуроптомс
1202,vereinigen::V,вейсэндямс,кочкамс марса
1203,vereinigen::V,вейс путомс,пуроптомс
1204,vereinigen::V,вейс путомс,кочкамс марса
1205,vereinigen::V,вейс пурнамс,пуроптомс
1206,vereinigen::V,вейс пурнамс,кочкамс марса
1207,besuchen::V,варштамс,варжамс
1208,treffen::V,вастомс,васьфтомс
1209,sich versammeln::V,промокшномс,кочкавомс
1210,spielen::V,налксемс,налхксемс
1211,singen::V,морамс,морамс
1212,tanzen::V,киштемс,кштимс
1213,sich trennen::V,явомс,явомс
1214,verlassen::V,кадомс,кадондомс
1215,retten::V,идемс,идемс
1216,retten::V,идемс,араламс
1217,bewachen::V,ванстомс,ваномс
1218,schützen::V,аштемс,а́раламс
1219,verteidigen::V,ваномс,а́раламс
1220,sich schlagen::V,тюремс,тюремс
1221,schießen::V,ледемс,ляцемс
1222,siegen::V,изнямс,сяськомс
1223,ärgern::V,кежейгавтомс,кяжияфтомс
1224,schlagen::V,токамс,токамс
1225,treten::V,тапамс,тапамс
1226,stechen::V,пупамс,пупамс
1227,stechen::V,пупамс,сялгомс
1228,stoßen::V,тулкадемс,тостядемс
1229,stehlen::V,саламс,саламс
1230,stören::V,пирямс ки,шорсемс
1231,belästigen::V,а максомс,токсамс
1232,belästigen::V,а максомс,аф кадомс ваймама
1233,belästigen::V,а кадомс оймамо,токсамс
1234,belästigen::V,а кадомс оймамо,аф кадомс ваймама
1235,verbergen::V,сёпомс,кяшемс
1236,verbergen::V,кекшемс,кяшемс
1237,täuschen::V,манямс,васькафтомс
1238,täuschen::V,манямс,кяльготнемс
1239,betrügen::V,манчемс,васькафнемс
1240,töten::V,чавномс,шавомс
1241,töten::V,чавномс,аде́ламс
1242,töten::V,маштнемс,шавомс
1243,töten::V,маштнемс,аде́ламс
1244,wohnen::V,эрямс,эрямс
1245,arbeiten::V,важодемс,покодемс
1246,sammeln::V,пурнамс,кочкамс
1247,sammeln::V,пурнамс,пу́роптомс
1248,pflücken::V,ноцковтнемс,фатнемс
1249,pflücken::V,ноцковтнемс,нотфнемс
1250,jagen::V,кундамс,кунда́мс
1251,fischen::V,калонь кундамс,калонь кунда́мс
1252,fassen::V,кундамс,кунда́мс
1253,hüten::V,ваномс,ваномс
1254,treiben::V,панемс,панемс
1255,anbinden::V,сюлмамс,сотомс
1256,füttern::V,андомс,трямс
1257,füttern::V,андомс,а́ндомс
1258,melken::V,потявтомс,потямс
1259,hacken::V,лазномс,лазондомс
1260,gießen::V,валомс,валомс
1261,reifen::V,кенеремс,кенеремс
1262,zubereiten::V,анокстамс,анокламс
1263,kochen::V,пидемс,пидемс
1264,backen::V,пидемс,пидемс
1265,braten::V,пуштамс,пуштомс
1266,umrühren::V,човорямс,шорямс
1267,stricken::V,кодамс,кодамс
1268,nähen::V,стамс,стамс
1269,färben::V,артомс,а́рхтомс
1270,reinigen::V,урядамс,ва́ткамс
1271,reinigen::V,урядамс,а́роптомс
1272,waschen::V,муськемс,муськомс
1273,abwischen::V,нардамс,нардамс
1274,spülen::V,ёрвалдомс,оргалдомс
1275,fegen::V,тенсемс,тяемс
1276,kehren::V,тенсемс,тяемс
1277,baden::V,экшелямс,э́шелямс
1278,sich waschen::V,шлямс,штамс
1279,ausziehen::V,кайсевтемс,кайсефтемс
1280,anziehen::V,оршамс,ща́фтомс
1281,sich anziehen::V,оршамс,щамс
1282,kämmen::V,судрямс,се́ендемс
1283,schmücken::V,мазылгавтомс,на́ряжамс
1284,schmücken::V,мазылгавтомс,ма́зоптомс
1285,schmücken::V,наряжамс,на́ряжамс
1286,schmücken::V,наряжамс,ма́зоптомс
1287,sagen::V,меремс,азомс
1288,sagen::V,меремс,мярьгомс
1289,sprechen::V,кортамс,корхтамс
1290,reden::V,кортамс,корхнемс
1291,sich unterhalten::V,кортнемс,корхнемс
1292,fragen::V,кевкстемс,ки́зефтемс
1293,bitten::V,вешемс,а́намс
1294,bitten::V,вешемс,ве́шемс
1295,erzählen::V,ёвтнемс,а́зондомс
1296,mitteilen::V,ёвтамс,азомс
1297,nennen::V,лемдемс,лемдемс
1298,nennen::V,лемдемс,путомс лем
1299,nennen::V,путомс лем,лемдемс
1300,nennen::V,путомс лем,путомс лем
1301,rufen::V,тердемс,серьгядемс
1302,rufen::V,серьгедемс,серьгядемс
1303,prahlen::V,шнамс пря,шна́фтомс пря́
1304,übersetzen::V,ютавтомс,ётафтомс
1305,denken::V,арсемс,арьсемс
1306,glauben::V,кемемс,кемамс
1307,bemerken::V,неемс,ня́емс
1308,erkennen::V,содамс,содамс
1309,begreifen::V,пачкодемс,сатомс
1310,verstehen::V,чарькодемс,шарьхкодемс
1311,lernen::V,тонавтнемс,тонафнемс
1312,wissen::V,содамс,со́дамс
1313,sich erinnern an::V,ледстямс,лятфтамс
1314,vergessen::V,стувтомс,юкстамс
1315,messen::V,онкстнемс,ункснемс
1316,zählen::V,ловомс,лу́вомс
1317,zählen::V,ловомс,а́рьсемс
1318,rechnen::V,ловомс,лувомс
1319,lesen::V,ловномс,лувомс
1320,lesen::V,ловномс,морафтомс
1321,malen::V,рисовамс,рисова́ндамс
1322,zeichnen::V,рисовамс,рисова́ндамс
1323,schreiben::V,сёрмадомс,сёрмадомс
1324,besitzen::V,улемс,улемс азоркс
1325,besitzen::V,улемс азорокс,улемс азоркс
1326,kaufen::V,рамамс,рамамс
1327,verkaufen::V,миемс,мимс
1328,bezahlen::V,пандомс,пандомс
1329,zahlen::V,пандомс,па́ндомс
1330,beherrschen::V,азоркстамс,азорондамс
1331,ertragen::V,кирдемс,кирдемс
