,Concept_ID,,xal
960,streichen::V,,лашх
961,streichen::V,,түркх
962,schleifen::V,,хурцлх
963,schneiden::V,,хәәчлх
964,rütteln::V,,дәәвлүлх
965,schütteln::V,,сегсрх
966,schwenken::V,,дайлх
967,schütten::V,,кех
968,füllen::V,,дүүргх
969,einwickeln::V,,орах
970,tragen::V,,зөөх
971,schleppen::V,,чирх
972,ziehen::V,,татх
973,aufbewahren::V,,хадһлх
974,werfen::V,,хайх
975,fangen::V,,бәрх
976,fangen::V,,хавлх
977,packen::V,,бәрх
978,verstecken::V,,дүрх
979,verstecken::V,,бултулх
980,teilen::V,,хувах
981,schicken::V,,илгәх
982,bringen::V,,авч ирх
983,hinzufügen::V,,немх
984,bekommen::V,,авх
985,erhalten::V,,авх 
986,nehmen::V,,авх
987,wählen::V,,шүүх
988,auswählen::V,,шүүх
989,bewahren::V,,хадһлх
990,bewahren::V,,кевтнь үлдәх
991,bewahren::V,,кевтнь бәәлһх
992,behindern::V,,харшлх
993,verderben::V,,үрәх
994,beschädigen::V,,эвдх
995,zerbrechen::V,,күүлх
996,zerbrechen::V,,хамхлх
997,zerreißen::V,,шуучх
998,zerstören::V,,эвдх
999,verbrennen::V,,шатах
1000,geben::V,,өгх
1001,reichen::V,,өгх
1002,schenken::V,,белглх
1003,versprechen::V,,амлх
1004,wünschen::V,,сә хәәх
1005,loben::V,,магтх
1006,küssen::V,,үмсх
1007,wiegen::V,,саатулх
1008,zudecken::V,,бүркх
1009,wecken::V,,серүлх
1010,zeigen::V,,үзүлх
1011,führen::V,,көтлх
1012,lehren::V,,заах
1013,lehren::V,,сурһх
1014,unterrichten::V,,сурһх
1015,unterrichten::V,,багшлх
1016,aufziehen::V,,өскәх
1017,leiten::V,,һардх
1018,leiten::V,,толһалх
1019,antreiben::V,,шамдах
1020,lassen::V,,күч үзүлх
1021,einladen::V,,үрх
1022,vereinigen::V,,хамцулх
1023,besuchen::V,,одх
1024,treffen::V,,харһх
1025,sich versammeln::V,,цуглрх
1026,sich versammeln::V,,хурх
1027,spielen::V,,наадх
1028,singen::V,,дуулх
1029,tanzen::V,,биилх
1030,sich trennen::V,,хаһцх
1031,verlassen::V,,хайх
1032,retten::V,,әм аврх
1033,retten::V,,әәмшгәс харсх
1034,bewachen::V,,харх
1035,bewachen::V,,манх
1036,schützen::V,,харсх
1037,verteidigen::V,,харсх
1038,sich schlagen::V,,гүвдлдх
1039,schießen::V,,хах
1040,siegen::V,,диилх
1041,ärgern::V,,уурлулх
1042,schlagen::V,,цокх
1043,schlagen::V,,гүвдх
1044,stechen::V,,хатхх
1045,stoßen::V,,түлкчкх
1046,stehlen::V,,хулхалх
1047,stören::V,,һә болх
1048,belästigen::V,,амр эс өгх
1049,verbergen::V,,нуух
1050,verbergen::V,,бултулх
1051,täuschen::V,,меклх
1052,betrügen::V,,меклх
1053,betrügen::V,,мек һарһх
1054,töten::V,,алх
1055,wohnen::V,,бәәх
1056,arbeiten::V,,көдлх
1057,sammeln::V,,түүх
1058,pflücken::V,,түүх
1059,pflücken::V,,хурах
1060,jagen::V,,аңнх
1061,jagen::V,,аңһучлх
1062,fischen::V,,заһс аңнх
1063,fassen::V,,бәрх
1064,hüten::V,,хәрүлх
1065,treiben::V,,туух
1066,anbinden::V,,уйх
1067,füttern::V,,теҗәх
1068,melken::V,,саах
1069,hacken::V,,чавчх
1070,gießen::V,,услх
1071,reifen::V,,болх
1072,reifen::V,,болвсрх
1073,zubereiten::V,,белдх
1074,kochen::V,,чанх
1075,kochen::V,,болһх
1076,backen::V,,болһх
1077,braten::V,,хуурх
1078,umrühren::V,,самрх
1079,stricken::V,,өлгх
1080,nähen::V,,уйх
1081,färben::V,,будх
1082,reinigen::V,,цеврлх
1083,waschen::V,,уһах
1084,abwischen::V,,арчх
1085,spülen::V,,зәәлх
1086,fegen::V,,сәвүрдх
1087,kehren::V,,сәвүрдх
1088,baden::V,,өөмх
1089,sich waschen::V,,уһах
1090,sich waschen::V,,бийән уһаҗ
1091,ausziehen::V,,тәәлх
1092,anziehen::V,,өмсх
1093,sich anziehen::V,,хувцлх
1094,kämmen::V,,самлх
1095,schmücken::V,,чимх
1096,schmücken::V,,кеерүлх
1097,sagen::V,,келх
1098,sprechen::V,,келх
1099,reden::V,,күүндх
1100,reden::V,,күр_кех
1101,sich unterhalten::V,,күүндх
1102,fragen::V,,сурх
1103,bitten::V,,эрх
1104,erzählen::V,,келх
1105,erzählen::V,,келҗ өгх
1106,mitteilen::V,,медүлх
1107,nennen::V,,нерәдх
1108,nennen::V,,нер өгх
1109,rufen::V,,дуудх
1110,prahlen::V,,көөрх
1111,übersetzen::V,,орчулх
1112,denken::V,,санх
1113,glauben::V,,шүтх
1114,glauben::V,,нәәлх
1115,bemerken::V,,темдглх
1116,erkennen::V,,таньх
1117,erkennen::V,,медх
1118,begreifen::V,,медх
1119,verstehen::V,,соңсх
1120,lernen::V,,сурх
1121,wissen::V,,медх
1122,sich erinnern an::V,,санх
1123,vergessen::V,,мартх
1124,messen::V,,кемҗәлх
1125,zählen::V,,тоолх
1126,rechnen::V,,тоолх
1127,lesen::V,,умшх
1128,malen::V,,зурх
1129,zeichnen::V,,зурх
1130,schreiben::V,,бичх
1131,besitzen::V,,эзлх
1132,kaufen::V,,хулдҗ авх
1133,verkaufen::V,,хулдх
1134,verkaufen::V,,гүүлгх
1135,bezahlen::V,,өгх
1136,zahlen::V,,өгх
1137,beherrschen::V,,эзлх
1138,ertragen::V,,даах
