,Concept_ID,os,tr
753,süß::A,адджын,tatlı
754,süß::A,адджын,şekerli
755,bitter::A,судзаг,acı
756,sauer::A,туаг,ekşi
757,hell::A,рухс,aydınlık
758,dunkel::A,талынг,karanlık
759,schwarz::A,сау,kara
760,schwarz::A,сау,siyah
761,weiß::A,урс,ak
762,weiß::A,урс,beyaz
763,rot::A,сырх,kırmızı
764,gelb::A,бур,sarı
765,blau::A,цъӕх,mavi
766,grün::A,цъӕх,yeşil
767,grün::A,кӕрдӕгхуыз,yeşil
768,grau::A,цъӕх,boz
769,grau::A,фӕныкхуыз,boz
770,bunt::A,хъулон,renkli
771,bunt::A,гæрæм,renkli
772,billig::A,аслам,ucuz
773,teuer::A,зынаргъ,pahalı
774,wertvoll::A,зынаргъ,değerli
775,blind::A,куырм,kör
776,taub::A,къуырма,sağır
777,kräftig::A,домбай,dinç
778,kräftig::A,домбай,kuvvetli
779,kräftig::A,тыхджын,dinç
780,kräftig::A,тыхджын,kuvvetli
781,stark::A,тыхджын,güçlü
782,stark::A,тыхджын,kuvvetli
783,schwach::A,ӕнӕбон,zayıf
784,schwach::A,ӕнӕбон,güçsüz
785,fett::A,нард,şişman
786,schlank::A,гуырвидыц,narin
787,schlank::A,хæрзконд,narin
788,schlank::A,рæхснæг,narin
789,schlank::A,сагамад,narin
790,hübsch::A,аив,güzel
791,hübsch::A,аив,sevimli
792,hübsch::A,рӕсугъд,güzel
793,hübsch::A,рӕсугъд,sevimli
794,böse::A,фыдзӕрдӕ,kötü
795,dumm::A,ӕдылы,aptal
796,faul::A,зивӕг,tembel
797,faul::A,зивӕггӕнаг,tembel
798,fleißig::A,æнæзивæг,çalışkan
799,fleißig::A,æнувыд,çalışkan
800,geizig::A,чъынды,cimri
801,geizig::A,æлгъин,cimri
802,geizig::A,мæрддзæст,cimri
803,klug::A,зондджын,zekî
804,klug::A,зондджын,akıllı
805,geschickt::A,хӕрзарӕхст,becerikli
806,lieb::A,уарзон,sevimli
807,lustig::A,хъӕлдзӕг,neşeli
808,sanft::A,мынчын,nazik
809,hungrig::A,ӕххормаг,aç
810,krank::A,нӕфӕразгӕ,hasta
811,krank::A,нӕфӕразгӕ,rahatsız
812,nackt::A,бӕгънӕг,çıplak
813,traurig::A,ӕрхӕндӕг,kederli
814,traurig::A,ӕрхӕндӕг,üzüntülü
815,lebendig::A,цардӕгас,canlı
816,gut::A,хорз,iyi
817,schlecht::A,цауд,kötü
818,richtig::A,раст,doğru
819,schlimm::A,ӕвзӕр,kötü
820,wahr::A,ӕцӕг,doğru
821,wahr::A,ӕцӕг,gerçek
822,alt::A,зӕронд,eski
823,neu::A,ног,yeni
824,ehemalig::A,раздӕры,önceki
825,alt[Lebewesen]::A,ацӕргӕ,yaşlı
826,jung::A,ӕрыгон,genç
827,arm::A,мӕгуыр,fakir
828,reich::A,хъӕздыг,zengin
829,bekannt::A,зонгӕ,bilinen
830,berühmt::A,номдзыд,ünlü
831,berühmt::A,номдзыд,meşhur
832,fremd::A,æцæгæлон,yabancı
833,verschieden::A,æндæр æмæ æндæр,ayrı
834,verschieden::A,æндæр æмæ æндæр,farklı
835,verschieden::A,алы,ayrı
836,verschieden::A,алы,farklı
837,verschieden::A,алыхуызон,ayrı
838,verschieden::A,алыхуызон,farklı
839,nah::A,хӕстӕг,yakın
840,nah::A,хӕстӕг,bitişik
841,fern::A,дард,uzak
842,fern::A,дӕрддаг,uzak
843,linker::A,галиу,sol
844,rechter::A,рахиз,sağ
845,anderer::A,иннӕ,diğer
846,anderer::A,ӕндӕр,diğer
847,erster::A,фыццаг,ilk
848,erster::A,фыццаг,birinci
849,erster::A,фыццӕгӕм,ilk
850,erster::A,фыццӕгӕм,birinci
851,zweiter::A,дыккаг,ikinci
852,zweiter::A,дыккæгæм,ikinci
853,dritter::A,æртыккаг,üçüncü
854,dritter::A,æртыккæгæм,üçüncü
855,letzter::A,фӕстаг,son
856,letzter::A,фӕстаг,sonuncu
857,allein::ADV,иунæг,yalnız
858,allein::ADV,иунæг,tek başına
859,auf einmal::ADV,уайтагъд,birden
860,auf einmal::ADV,æвиппайды,birden
861,auf einmal::ADV,æваст,birden
862,zusammen::ADV,иумӕ,beraber
863,zusammen::ADV,иумӕ,birlikte
864,lange::ADV,бирæ рæстæг,çok
865,lange::ADV,бирæ рæстæг,uzun
866,plötzlich::ADV,æвиппайды,ansızın
867,plötzlich::ADV,æвиппайды,birdenbire
868,plötzlich::ADV,æваст,ansızın
869,plötzlich::ADV,æваст,birdenbire
870,sofort::ADV,уыцы сахат,hemen
871,sofort::ADV,уыцы сахат,derhal
872,sofort::ADV,уайтагъд,hemen
873,sofort::ADV,уайтагъд,derhal
874,später::ADV,фæстæдæр,daha sonra
875,jetzt::ADV,ныр,şimdi
876,heute::ADV,абон,bugün
877,morgen::ADV,райсом,yarın
878,bald::ADV,тагъд,yakında
879,bald::ADV,рæхджы,yakında
880,dann::ADV,стæй,sonra
881,gestern::ADV,знон,dün
882,einst::ADV,кӕддӕр,eskiden
883,damals::ADV,уæд,o zamanlar
884,danach::ADV,стæй,sonradan
885,danach::ADV,стæй,ondan sonra
886,danach::ADV,уый фæстæ,sonradan
887,danach::ADV,уый фæстæ,ondan sonra
888,vorher::ADV,раздæр,önce
889,vorher::ADV,раздæр,önceden
890,zuerst::ADV,фыццаг,ilk önce
891,einmal::ADV,иу хатт,bir defa
892,manchmal::ADV,хатт,bazan
893,oft::ADV,арæх,sık sık
894,oft::ADV,арæх,çok defa
895,immer::ADV,ӕдзух,daima
896,immer::ADV,ӕдзух,her zaman
897,niemals::ADV,никуы,asla değil
898,niemals::ADV,никуы,hiçbir zaman
899,niemals::ADV,никæд,asla değil
900,niemals::ADV,никæд,hiçbir zaman
901,hier::ADV,ам,burada
902,hierhin::ADV,ардӕм,buraya
903,von hier::ADV,ардыгæй,buradan
904,dort::ADV,уым,orada
905,dort::ADV,уым,şurada
906,dorthin::ADV,уырдӕм,oraya
907,dorthin::ADV,уырдӕм,şuraya
908,geradeaus::ADV,æргом,doğru
909,vorwärts::ADV,размӕ,ileri
910,rückwärts::ADV,фӕстӕмӕ,geri
911,zurück::ADV,фӕстӕмӕ,geriye
912,unten::ADV,дæлæ,aşağıda
913,unten::ADV,дæлейы,aşağıda
914,unten::ADV,бынæй,aşağıda
915,hinab::ADV,дӕлӕмӕ,aşağıya
916,hinab::ADV,уырдыгмӕ,aşağıya
917,oben::ADV,уӕле,yukarıda
918,hinauf::ADV,уӕлӕмӕ,yukarı
919,hinauf::ADV,уӕлӕмӕ,yukarıya
920,überall::ADV,алыран,her yerde
921,überall::ADV,алкæм,her yerde
922,überall::ADV,кæмдæриддæр,her yerde
923,nicht::ADV,нӕ,-mi-
924,nicht::ADV,нӕ,değil
925,ein wenig::ADV,чысыл,biraz
926,kaum::ADV,цъус,dar
927,kaum::ADV,цъус,hemen hemen değil
928,sehr::ADV,тынг,pek
929,sehr::ADV,тынг,gayet
930,sehr::ADV,иттӕг,pek
931,sehr::ADV,иттӕг,gayet
932,so::ADV,афтӕ,öyle
933,so::ADV,афтӕ,böyle
934,noch::ADV,ма,hâlâ
935,noch::ADV,ма,henüz
936,nur::ADV,канд,ancak
937,nur::ADV,канд,yalnız
938,nur::ADV,ӕрмӕст,ancak
939,nur::ADV,ӕрмӕст,yalnız
940,schon::ADV,нырид,çoktan
941,wieder::ADV,ногӕй,tekrar
942,wieder::ADV,ногӕй,yeniden
943,vergebens::ADV,дзæгъæлы,boşuna
944,vergebens::ADV,уæгъды,boşuna
945,vergebens::ADV,æнæхъуаджы,boşuna
946,vor::PRP,разы,önünde
947,hinter::PRP,фӕстӕ,arkasında
948,unter::PRP,бын,altında
949,durch::PRP,æхсæнты,sayesinde
950,durch::PRP,æхсæнты,ortasından
951,neben::PRP,цур,yanında
952,zwischen::PRP,астӕу,arasında
953,wegen::PRP,тыххай,dolayı
954,dies::PRN,ай,bu
955,das::PRN,уый,o
956,das::PRN,уый,şu
957,alles::PRN,алцы,hepsi
958,alles::PRN,алцы,her şey
959,alles::PRN,æппæтдæр,hepsi
960,alles::PRN,æппæтдæр,her şey
961,alles::PRN,иууылдӕр,hepsi
962,alles::PRN,иууылдӕр,her şey
963,ich::PRN,æз,ben
964,du::PRN,ды,sen
965,er::PRN,уый,o
966,wir::PRN,мах,biz
967,ihr::PRN,сымах,siz
968,sie::PRN,уыдон,onlar
969,was::FPRN,цы,ne
970,wer::FPRN,чи,kim
971,wo::FADV,кӕм,nerede
972,wohin::FADV,кӕдӕм,nereye
973,wie::FADV,куыд,nasıl
974,warum::FADV,цӕмӕн,neden
975,wieviel::FNUM,цал,kaç
976,wieviel::FNUM,цал,ne kadar
977,eins::NUM,иу,bir
978,zwei::NUM,дыууӕ,iki
979,drei::NUM,ӕртӕ,üç
980,vier::NUM,цыппар,dört
981,fünf::NUM,фондз,beş
982,sechs::NUM,ӕхсӕз,altı
983,sieben::NUM,авд,yedi
984,acht::NUM,аст,sekiz
985,neun::NUM,фараст,dokuz
986,zehn::NUM,дӕс,on
987,elf::NUM,иуæндæс,on bir
988,zwölf::NUM,дыууадæс,on iki
989,zwanzig::NUM,дыууын,yirmi
990,dreißig::NUM,æртын,otuz
991,dreißig::NUM,дæсæмæссæдз,otuz
992,vierzig::NUM,цыппор,kırk
993,vierzig::NUM,цыппур,kırk
994,vierzig::NUM,дыууиссæдзы,kırk
995,fünfzig::NUM,фӕндзай,elli
996,sechzig::NUM,æхсай,altmış
997,sechzig::NUM,æртиссæдзы,altmış
998,siebzig::NUM,æвдай,yetmiş
999,siebzig::NUM,дæс æмæ æртиссæдзы,yetmiş
1000,achtzig::NUM,цыппарыссæдзы,seksen
1001,achtzig::NUM,æстай,seksen
1002,neunzig::NUM,нæуæдз,doksan
1003,neunzig::NUM,дæс æмæ цыппарыссæдзы,doksan
1004,hundert::NUM,сӕдӕ,yüz
1005,tausend::NUM,мин,bin
1006,und::CNJ,ӕмӕ,ve
1007,und::CNJ,ӕмӕ,ile
1008,oder::CNJ,кӕнӕ,ya
1009,oder::CNJ,кӕнӕ,yahut
1010,stehen::V,лӕууын,durmak
1011,sitzen::V,бадын,oturmak
1012,liegen::V,хуыссын,yatmak
1013,hängen::V,ауыгъд уын,asılı olmak
1014,werden::V,суӕвын,olmak
1015,werden::V,суӕвын,olunmak
1016,passieren::V,æрцæуын,olmak
1017,beginnen::V,райдайын,başlamak
1018,enden::V,фæуын,bitmek
1019,enden::V,фæуын,sona ermek
1020,wechseln::V,ивын,değişmek
1021,aufgehen[Sonne]::V,скæсын,doğmak
1022,untergehen[Sonne]::V, аныгуылын,batmak
1023,scheinen[Sonne]::V,рухс кӕнын,parlamak
1024,donnern::V,нæрын,gök gürlemek
1025,wehen::V,дымын,esmek
1026,strömen::V,кӕлын,akmak
1027,fließen::V,цæуын,akmak
1028,fließen::V,уайын,akmak
1029,fließen::V,кæлын,akmak
1030,sich drehen::V,зилын,dönmek
1031,schwanken::V,æнкъуысын,sallanmak
1032,schwingen::V,æнкъуысын,titremek
1033,schwingen::V,змæлын,titremek
1034,fallen::V,хауын,düşmek
1035,brennen::V,судзын,yanmak
1036,rauchen::V,фæздæг кæнын,tütmek
1037,regnen::V,уарын,yağmak
1038,gefrieren::V,сӕлын,donmak
1039,tauen::V,стайын,erimek
1040,schmelzen::V,тайын,erimek
1041,trocknen::V,хус кæнын,kurumak
1042,sieden::V,фыцын,kaynamak
1043,faulen::V,ӕмбийын,çürümek
1044,verfaulen::V,бамбийын,çürümek
1045,reißen::V,скъуийын,yırtılmak
1046,versinken::V,дӕлдон_кӕнын,batmak
1047,vergehen::V,аивгъуийын,geçmek
1048,erscheinen::V,разынын,görünmek
1049,verschwinden::V,фæтары уын,kaybolmak
1050,verschwinden::V,фæдæлдзæх уын,kaybolmak
1051,verschwinden::V,фесæфын,kaybolmak
1052,verschwinden::V,æрбайсæфын,kaybolmak
1053,sinken::V,дæлæмæ æрхауын,inmek
1054,abnehmen::V,фæкъаддæр уын,azalmak
1055,abnehmen::V,фæцух уын,azalmak
1056,zunehmen::V,фæфылдæр уын,artmak
1057,zunehmen::V,фæфылдæр уын,çoğalmak
1058,zunehmen::V,сбирæ уын,artmak
1059,zunehmen::V,сбирæ уын,çoğalmak
1060,zunehmen::V,сахадын,artmak
1061,zunehmen::V,сахадын,çoğalmak
1062,steigen::V,сыстын,artmak
1063,steigen::V,сыстын,yükselmek
1064,wachsen::V,рӕзын,büyümek
1065,wachsen::V,рӕзын,gelişmek
1066,glänzen::V,ӕрттивын,parlamak
1067,funkeln::V,тыбар-тыбур_кӕнын,parıldamak
1068,lärmen::V,хъæлæба кæнын,gürültü yapmak
1069,läuten::V,цæгъдын,çalmak
1070,klingeln::V,цæгъдын,zil çalmak
1071,klirren::V,дзыгъал-мыгъул кæнын,şakırdamak
1072,klirren::V,дзыгъал-мыгъул кæнын,zangırdamak
1073,klirren::V,дзæгъ-дзæгъ кæнын,şakırdamak
1074,klirren::V,дзæгъ-дзæгъ кæнын,zangırdamak
1075,brausen::V,абухын,köpürmek
1076,brausen::V,абухын,kükremek
1077,klingen::V,зæлын,tınlamak
1078,klingen::V,азæлын,tınlamak
1079,klingen::V,хъуысын,tınlamak
1080,bellen::V,рæйын,havlamak
1081,heulen::V,ниуын,ulumak
1082,blasen::V,фу кӕнын,üflemek
1083,pfeifen::V,æхситт кæнын,düdük çalmak
1084,pfeifen::V,къуыззитт кæнын,düdük çalmak
1085,schreien::V,хъӕр кӕнын,bağırmak
1086,schreien::V,хъӕр кӕнын,haykırmak
1087,stöhnen::V,хъæрзын,inlemek
1088,stöhnen::V,дзыназын,inlemek
1089,zittern::V,ризын,titremek
1090,leben::V,цӕрын,yaşamak
1091,leben::V,цӕрын,hayatta olmak
1092,geboren werden::V,райгуырын,doğmak
1093,atmen::V,улӕфын,solunmak
1094,atmen::V,улӕфын,nefes almak
1095,trinken::V,нуазын,içmek
1096,essen::V,хӕрын,yemek
1097,schlucken::V,ныхъуырын,yutmak
1098,müde werden::V,бафæллайын,yorulmak
1099,müde werden::V,бафæлмæцын,yorulmak
1100,müde werden::V,сфæлмæцын,yorulmak
1101,einschlafen::V,бафынæй уын,uykuya dalmak
1102,schlafen::V,хуыссын,uyumak
1103,schlafen::V,фынӕй кӕнын,uyumak
1104,aufwachen::V,райхъал уын,uyanmak
1105,aufstehen::V,стын,kalkmak
1106,aufstehen::V,стын,yataktan kalkmak
1107,sich erholen::V,фæллад уадзын,dinlenmek
1108,sich erholen::V,улæфын,dinlenmek
1109,krank werden::V,фӕрынчын уын,hastalanmak
1110,krank sein::V,сӕйын,hasta olmak
1111,schmerzen::V,риссын,ağrımak
1112,husten::V,хуыфын,öksürmek
1113,genesen::V,сдзæбæх уын,şifa bulmak
1114,genesen::V,рандидзын,şifa bulmak
1115,genesen::V,сæндидзын,şifa bulmak
1116,sterben::V,мӕлын,ölmek
1117,sterben::V,мӕлын,vefat etmek
1118,umkommen::V,фесæфын,ölmek
1119,umkommen::V,байсæфын,ölmek
1120,umkommen::V,бабын уын,ölmek
1121,umkommen::V,мард фæуын,ölmek
1122,sich bewegen::V,тæлфын,hareket etmek
1123,sich bewegen::V,цæуын,hareket etmek
1124,sich rühren::V,змӕлын,kımıldanmak
1125,sich erheben::V,стын,kalkmak
1126,sich erheben::V,стын,ayağa kalkmak
1127,sich setzen::V,сбадын,oturmak
1128,hinfallen::V,ӕрхауын,yere düşmek
1129,laufen::V,цӕуын,yürümek
1130,laufen::V,рацу-бацу_кӕнын,yürümek
1131,schreiten::V,къахдзæф кæнын,yürümek
1132,schreiten::V,къахдзæф кæнын,adım atmak
1133,schreiten::V,санчъех кæнын,yürümek
1134,schreiten::V,санчъех кæнын,adım atmak
1135,schreiten::V,цæуын,yürümek
1136,schreiten::V,цæуын,adım atmak
1137,spazierengehen::V,озер кæнын,gezmek
1138,spazierengehen::V,озер кæнын,dolaşmak
1139,spazierengehen::V,тезгъо кæнын,gezmek
1140,spazierengehen::V,тезгъо кæнын,dolaşmak
1141,eilen::V,тагъд кæнын,seğirtmek
1142,eilen::V,тындзын,seğirtmek
1143,sich beeilen::V,тагъд кæнын,acele etmek
1144,sich beeilen::V,тындзын,acele etmek
1145,sausen::V,уайын,hızla gitmek
1146,sausen::V,тæхын,hızla gitmek
1147,rennen::V,згъорын,koşmak
1148,springen::V,гæпп кæнын,atlamak
1149,springen::V,гæпп кæнын,sıçramak
1150,springen::V,сæррæтт кæнын,atlamak
1151,springen::V,сæррæтт кæнын,sıçramak
1152,springen::V,лиуырын,atlamak
1153,springen::V,лиуырын,sıçramak
1154,klettern::V,хилын,tırmanmak
1155,schaukeln::V,хецъро кæнын,sallanmak
1156,schaukeln::V,херыйыл бадын,sallanmak
1157,kriechen::V,бырын,sürünmek
1158,schwimmen::V,ленк кӕнын,yüzmek
1159,tauchen::V,ныгъуылын,dalmak
1160,rudern::V,бæлæгъ тæрын,kürek çekmek
1161,rudern::V,чема тæрын,kürek çekmek
1162,fahren::V,цӕуын,gitmek
1163,fliegen::V,тӕхын,uçmak
1164,gehen::V,цӕуын,gitmek
1165,weggehen::V,ацӕуын,gitmek
1166,abfahren::V,араст уын,kalkmak
1167,anhalten::V,æрлæууын,durmak
1168,hineingehen::V,мидæмæ цæуын,içeri girmek
1169,eintreten::V,бацӕуын,girmek
1170,kommen::V,æрцæуын,gelmek
1171,ankommen::V,æрцæуын,varmak
1172,zurückkommen::V,раздæхын,dönmek
1173,zurückkommen::V,фæстæмæ_раздæхын,dönmek
1174,zurückkommen::V,æрбаздæхын,dönmek
1175,zurückkommen::V,аздæхын,dönmek
1176,bleiben::V,лӕууын,kalmak
1177,warten::V,ӕнхъӕлмӕ кӕсын,beklemek
1178,erwarten::V,ӕнхъӕлмӕ кӕсын,beklemek
1179,suchen::V,агурын,aramak
1180,finden::V,ссарын,bulmak
1181,versuchen::V,фӕлварын,denemek
1182,vorbereiten::V,бацаттæ кæнын,hazırlamak
1183,vorbereiten::V,æрæввонг кæнын,hazırlamak
1184,lieben::V,уарзын,sevmek
1185,mögen::V,зæрдæмæ цæуын,beğenmek
1186,lachen::V,худын,gülmek
1187,rühren::V,зæрдæ суынгæг кæнын,dokunmak
1188,rühren::V,зæрдæ суынгæг кæнын,duygulandırmak
1189,weinen::V,кӕуын,ağlamak
1190,schimpfen::V,æлгъитын,küfretmek
1191,sich ärgern::V,мæсты кæнын,kızmak
1192,sich fürchten::V,тæрсын,korkmak
1193,fürchten::V,тæрсын,korkmak
1194,fliehen::V,лидзын,kaçmak
1195,flüchten::V,алидзын,kaçmak
1196,sehen::V,уынын,görmek
1197,anschauen::V,акӕсын,seyretmek
1198,ansehen::V,кӕсын,bakmak
1199,hören::V,хъусын,duymak
1200,hören::V,хъусын,işitmek
1201,zuhören::V,хъусын,dinlemek
1202,probieren::V,уынын,denemek
1203,probieren::V,уынын,tadına bakmak
1204,probieren::V,аходын,denemek
1205,probieren::V,аходын,tadına bakmak
1206,riechen::V,смудын,kokusunu almak
1207,fühlen::V,ӕнкъарын,duymak
1208,fühlen::V,ӕнкъарын,hissetmek
1209,scheinen::V,зынын,görünmek
1210,zu sehen sein::V,зынын,görünmek
1211,vernehmen::V,фехъусын,haber almak
1212,frieren::V,сийын,üşümek
1213,tun::V,кӕнын,etmek
1214,tun::V,кӕнын,yapmak
1215,können::V,фӕразын,bilmek
1216,wollen::V,фӕндын,istemek
1217,anfangen::V,райдайын,başlamak
1218,beenden::V,фӕуын,bitirmek
1219,aufhören::V,банцайын,bitmek
1220,aufhören::V,фенцайын,bitmek
1221,gelingen::V,бантысын,başarmak
1222,geraten::V,разынын,düşmek
1223,öffnen::V,гом кӕнын,açmak
1224,schließen::V,ӕхгӕнын,kapamak
1225,stellen::V,ӕвӕрын,koymak
1226,setzen::V,сбадын кӕнын,koymak
1227,setzen::V,сбадын кӕнын,oturtmak
1228,legen::V,ӕрӕвӕрын,koymak
1229,legen::V,ӕрӕвӕрын,yatırmak
1230,berühren::V,агайын,dokunmak
1231,verbinden::V,бӕттын,bağlamak
1232,verbinden::V,бӕттын,birleştirmek
1233,bedecken::V,ӕмбӕрзын,örtmek
1234,bedecken::V,ӕмбӕрзын,kaplamak
1235,aufhängen::V,ауындзын,asmak
1236,anzünden::V,ссудзын,yakmak
1237,anzünden::V,ссудзын,ateşlemek
1238,aufheben::V,сисын,kaldırmak
1239,zurücklassen::V,ныууадзын,geride bırakmak
1240,verlieren::V,фесафын,yitirmek
1241,verlieren::V,фесафын,kaybetmek
1242,fallen lassen::V,ӕрӕппарын,düşürmek
1243,fallen lassen::V,къухтӕй феуӕгъд кӕнын,düşürmek
1244,machen::V,саразын,yapmak
1245,herstellen::V,сцæттæ кæнын,yapmak
1246,herstellen::V,сцæттæ кæнын,imal etmek
1247,herstellen::V,саразын,yapmak
1248,herstellen::V,саразын,imal etmek
1249,bauen::V,амайын,kurmak
1250,bauen::V,амайын,inşa etmek
1251,reparieren::V,æмпъузын,onarmak
1252,reparieren::V,æмпъузын,tamir etmek
1253,reparieren::V,цалцæг кæнын,onarmak
1254,reparieren::V,цалцæг кæнын,tamir etmek
1255,verbessern::V,фæхуыздæр кæнын,düzeltmek
1256,ändern::V,аивын,değiştirmek
1257,graben::V,къахын,kazmak
1258,beugen::V,æркъæдз кæнын,eğmek
1259,beugen::V,æртасын кæнын,eğmek
1260,biegen::V,тасын кӕнын,bükmek
1261,drehen::V,здухын,çevirmek
1262,drehen::V,здухын,döndürmek
1263,wenden::V,афæлдахын,çevirmek
1264,wenden::V,рафæлдахын,çevirmek
1265,umdrehen::V,афæлдахын,çevirmek
1266,heben::V,сдарын,kaldırmak
1267,heben::V,схæцын,kaldırmak
1268,hochheben::V,уæлæмæ хæцын,yukarı kaldırmak
1269,ergreifen::V,фӕлӕбурын,tutmak
1270,ergreifen::V,фӕлӕбурын,yakalamak
1271,halten::V,дарын,tutmak
1272,drücken::V,æлхъивын,sıkmak
1273,drücken::V,хæцын,sıkmak
1274,schieben::V,схойын,itmek
1275,schieben::V,схойын,sürmek
1276,kratzen::V,хафын,kaşımak
1277,lecken::V,сдæрын,yalamak
1278,beißen::V,хæцын,ısırmak
1279,abreißen::V,ратонын,koparmak
1280,abschneiden::V,ралыг кӕнын,keserek ayırmak
1281,binden::V,бабӕттын,bağlamak
1282,stecken::V,ныссадзын,sokmak
1283,brechen::V,асæттын,kırmak
1284,brechen::V,басæттын,kırmak
1285,brechen::V,ныссæттын,kırmak
1286,klopfen::V,хойын,çalmak
1287,klopfen::V,гуыпп-гуыпп кæнын,çalmak
1288,klopfen::V,къуырцц-къуырцц кæнын,çalmak
1289,hauen::V,цӕвын,vurmak
1290,hauen::V,нӕмын,vurmak
1291,kleben::V,ныхасын,yapıştırmak
1292,kleben::V,æндадзын,yapıştırmak
1293,reiben::V,сӕрфын,ovmak
1294,reiben::V,сӕрфын,sürtmek
1295,reiben::V,хафын,ovmak
1296,reiben::V,хафын,sürtmek
1297,streichen::V,байсæрдын,sürmek
1298,streichen::V,сахорын,sürmek
1299,schleifen::V,ссын,bilemek
1300,schleifen::V,цыргъ кӕнын,bilemek
1301,schneiden::V,кӕрдын,kesmek
1302,rütteln::V,æнкъусын,sallamak
1303,schütteln::V,уигъын,sarsmak
1304,schütteln::V,уигъын,çalkamak
1305,schwenken::V,тилын,sallamak
1306,schwenken::V,уигъын,sallamak
1307,schütten::V,ныккӕнын,dökmek
1308,schütten::V,ныккӕнын,akıtmak
1309,füllen::V,байдзаг кæнын,doldurmak
1310,einwickeln::V,батухын,sarmak
1311,tragen::V,хӕссын,taşımak
1312,schleppen::V,ласын,sürüklemek
1313,ziehen::V,ласын,çekmek
1314,aufbewahren::V,æвæрын,saklamak
1315,werfen::V,зыввытт кӕнын,atmak
1316,fangen::V,ӕрцахсын,tutmak
1317,fangen::V,ӕрцахсын,yakalamak
1318,packen::V,рацахсын,tutmak
1319,packen::V,рацахсын,yakalamak
1320,verstecken::V,æмбæхсын,saklamak
1321,verstecken::V,нымæхсын,saklamak
1322,teilen::V,уарын,bölmek
1323,teilen::V,уарын,ayırmak
1324,schicken::V,ӕрвитын,yollamak
1325,schicken::V,ӕрвитын,göndermek
1326,bringen::V,æрхæссын,getirmek
1327,bringen::V,æрбахæссын,getirmek
1328,hinzufügen::V,ӕфтауын,katmak
1329,hinzufügen::V,ӕфтауын,eklemek
1330,bekommen::V,ссарын,almak
1331,bekommen::V,ссарын,eline geçmek
1332,bekommen::V,сфæрæз кæнын,almak
1333,bekommen::V,сфæрæз кæнын,eline geçmek
1334,bekommen::V,самал кæнын,almak
1335,bekommen::V,самал кæнын,eline geçmek
1336,erhalten::V,райсын,almak
1337,nehmen::V,райсын,almak
1338,wählen::V,равзарын,seçmek
1339,auswählen::V,авзарын,seçmek
1340,auswählen::V,авзарын,ayırmak
1341,bewahren::V,бавæрын,korumak
1342,bewahren::V,нывæрын,korumak
1343,behindern::V,цæлхдур æвæрын,engellemek
1344,behindern::V,ныхдур æвæрын,engellemek
1345,behindern::V,къуылымпы кæнын,engellemek
1346,behindern::V,хъыг дарын,engellemek
1347,verderben::V,фесафын,bozmak
1348,beschädigen::V,халын,zedelemek
1349,beschädigen::V,халын,ziyan vermek
1350,zerbrechen::V,асӕттын,kırmak
1351,zerreißen::V,аскъуынын,yırtmak
1352,zerstören::V,фехалын,yıkmak
1353,zerstören::V,фехалын,tahrip etmek
1354,verbrennen::V,басудзын,yakmak
1355,geben::V,дӕттын,vermek
1356,reichen::V,адæттын,uzatmak
1357,schenken::V,лæвар кæнын,hediye etmek
1358,versprechen::V,дзырд раттын,vaat etmek
1359,versprechen::V,зӕрдӕ бавӕрын,vaat etmek
1360,wünschen::V,зæрдæ зæгъы,kutlamak
1361,loben::V,раппӕлын,övmek
1362,küssen::V,пъа кæнын,öpmek
1363,küssen::V,ба кæнын,öpmek
1364,wiegen::V,узын,sallamak
1365,zudecken::V,бамбӕрзын,örtmek
1366,wecken::V,райхъал кӕнын,uyandırmak
1367,zeigen::V,амонын,göstermek
1368,führen::V,кӕнын,gezdirmek
1369,führen::V,кӕнын,yol göstermek
1370,führen::V,фæкæнын,gezdirmek
1371,führen::V,фæкæнын,yol göstermek
1372,lehren::V,ахуыр кæнын,okutmak
1373,lehren::V,ахуыр кæнын,öğretmek
1374,unterrichten::V,ахуыр кæнын,öğretmek
1375,aufziehen::V,хъомыл кӕнын,yetiştirmek
1376,leiten::V,разамынд дӕттын,yönetmek
1377,leiten::V,разамынд дӕттын,idare etmek
1378,antreiben::V,тагъд кæнын,teşvik etmek
1379,antreiben::V,рог кæнын,teşvik etmek
1380,lassen::V,кæнын,-tırmak
1381,einladen::V,ӕрхонын,davet etmek
1382,einladen::V,ӕрбахонын,davet etmek
1383,vereinigen::V,баиу кӕнын,birleştirmek
1384,besuchen::V,абæрæг кæнын,uğramak
1385,besuchen::V,абæрæг кæнын,ziyaret etmek
1386,besuchen::V,абæрæг кæнын,görmeye gitmek
1387,besuchen::V,бабæрæг кæнын,uğramak
1388,besuchen::V,бабæрæг кæнын,ziyaret etmek
1389,besuchen::V,бабæрæг кæнын,görmeye gitmek
1390,besuchen::V,бауайын,uğramak
1391,besuchen::V,бауайын,ziyaret etmek
1392,besuchen::V,бауайын,görmeye gitmek
1393,treffen::V,фембæлын,rastlamak
1394,treffen::V,фембæлын,isabet etmek
1395,sich versammeln::V,æрæмбырд уын,toplanmak
1396,spielen::V,хъазын,oynamak
1397,singen::V,зарын,söylemek
1398,singen::V,зарын,şarkı söylemek
1399,tanzen::V,кафын,oynamak
1400,tanzen::V,кафын,dans etmek
1401,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,ayrılmak
1402,verlassen::V,ныууадзын,bırakmak
