,Concept_ID,tt,vep
815,neun::NUM,тугыз,ühesa
816,zehn::NUM,ун,kümne
817,elf::NUM,унбер,üks'toštkümne
818,zwölf::NUM,унике,kaks'toštkümne
819,zwanzig::NUM,егерме,kaks'kümne
820,dreißig::NUM,утыз,koumekümne
821,vierzig::NUM,кырык,nel'l'kümne
822,fünfzig::NUM,илле,vižkümne
823,sechzig::NUM,алтмыш,kuz'kümne
824,siebzig::NUM,җитмеш,seičemekümne
825,achtzig::NUM,сиксән,kahesakümne
826,neunzig::NUM,туксан,ühesakümne
827,hundert::NUM,йөз,sada
828,tausend::NUM,мең,tuha
829,und::CNJ,вә,i
830,und::CNJ,вә,da
831,oder::CNJ,яки,vai
832,oder::CNJ,яисә,vai
833,stehen::V,тору,seišta
834,sitzen::V,утыру,ištta
835,liegen::V,яту,venuda
836,hängen::V,эленү,ripta
837,werden::V,булу,lindä
838,werden::V,булу,tehtas
839,passieren::V,булу,ozaitas
840,beginnen::V,башлану,augotadas
841,enden::V,бетү,loptas
842,wechseln::V,үзгәртү,vajehtadas
843,aufgehen[Sonne]::V,чыгу,nousta
844,untergehen[Sonne]::V,бату,lasktas
845,scheinen[Sonne]::V,яктырту,paštta
846,donnern::V,күкрәү,juraita
847,wehen::V,исү,dölta
848,wehen::V,исү,puhuda
849,strömen::V,агу,valadas
850,fließen::V,агу,valuda
851,sich drehen::V,бөтерелү,punotas
852,schwanken::V,икеләнү,čibuda
853,schwingen::V,тирбәлү,čibuda
854,fallen::V,егылу,langeta
855,brennen::V,яну,pallada
856,rauchen::V,төтәү,savustada
857,rauchen::V,төтенләү,savustada
858,regnen::V,яву,vihmda
859,gefrieren::V,кату,jäduda
860,gefrieren::V,кату,kül'mdä
861,tauen::V,эрү,sulada
862,tauen::V,эретү,sulada
863,schmelzen::V,эрү,sulada
864,schmelzen::V,эретү,sulada
865,trocknen::V,кибү,kuida
866,trocknen::V,кибү,kuivehtuda
867,sieden::V,ургылу,kehuda
868,faulen::V,черү,hapata
869,faulen::V,черү,traudäs
870,verfaulen::V,черү,hapata
871,reißen::V,өзелү,rebita
872,versinken::V,бату,upota
873,vergehen::V,авышу,mända
874,erscheinen::V,пәйда булу,ozutadas
875,verschwinden::V,югалу,hajeta
876,verschwinden::V,юк булу,hajeta
877,sinken::V,кимү,väheta
878,sinken::V,кимү,lasktas
879,sinken::V,кайту,väheta
880,sinken::V,кайту,lasktas
881,abnehmen::V,азаю,peneta
882,zunehmen::V,арту,ližaduda
883,zunehmen::V,күбәю,ližaduda
884,zunehmen::V,ишәю,ližaduda
885,steigen::V,үсү,nousta
886,wachsen::V,үсү,kazda
887,glänzen::V,ялкылдау,loštta
888,funkeln::V,ялтырау,hoštta
889,lärmen::V,шаулау,robaita
890,läuten::V,шалтырату,judaita
891,klingeln::V,шалтырату,kelotada
892,klirren::V,чылтырау,biraita
893,brausen::V,давыллау,bruncta
894,brausen::V,дулау,bruncta
895,rauschen::V,кыштырдау,šobaita
896,klingen::V,ишетелү,heläita
897,bellen::V,өрү,nutta
898,heulen::V,улау,ulaita
899,blasen::V,өрү,puhuda
900,pfeifen::V,сызгырту,pistta
901,pfeifen::V,сызгырту,vihelta
902,schreien::V,кычкыру,kirkta
903,schreien::V,кычкыру,kidastada
904,stöhnen::V,ыңгырашу,ohkta
905,stöhnen::V,ыңгырашу,voivotada
906,zittern::V,калтырау,säraita
907,zittern::V,калтырану,säraita
908,leben::V,яшәү,eläda
909,leben::V,гомер итү,eläda
910,geboren werden::V,туу,sünduda
911,atmen::V,сулау,henktä
912,trinken::V,эчү,joda
913,essen::V,ашау,söda
914,schlucken::V,йоту,lainata
915,müde werden::V,ялыгу,väzuda
916,müde werden::V,ялыгу,šuštuda
917,müde werden::V,йөгенү,väzuda
918,müde werden::V,йөгенү,šuštuda
919,einschlafen::V,йокыга китү,uinota
920,schlafen::V,йоклау,magata
921,schlafen::V,йоклау,nukkuda
922,aufwachen::V,уяну,heraštuda
923,aufstehen::V,тору,nousta
924,sich erholen::V,ял алу,lebaitas
925,sich erholen::V,истирахәт итү,lebaitas
926,krank werden::V,чирләү,läžegata
927,krank sein::V,чирләү,läžuda
928,schmerzen::V,авырту,kibištada
929,husten::V,ютәлләү,rügda
930,genesen::V,савыгу,tervehtuda
931,genesen::V,сәламәтләнү,tervehtuda
932,sterben::V,үлү,kolda
933,sterben::V,дөнья кую,kolda
934,sterben::V,вафат булу,kolda
935,umkommen::V,үлү,kolda
936,sich bewegen::V,йөрү,likkuda
937,sich rühren::V,кыймылдау,likahtada
938,sich rühren::V,кыймылдау,kubahtada
939,sich erheben::V,басу,nousta
940,sich setzen::V,утыру,išttas
941,hinfallen::V,егылу,langeta
942,laufen::V,җәяүләү,kävuda
943,schreiten::V,атлау,astta
944,schreiten::V,атлау,haškta
945,spazierengehen::V,йөрү,kävelta
946,spazierengehen::V,йөргенү,kävelta
947,eilen::V,ашыгу,kiruhtada
948,sich beeilen::V,ашыгу,kiruhtada
949,sich beeilen::V,кызулау,kiruhtada
950,sausen::V,җилдерү,fun'urta
951,rennen::V,йөгерү,joksta
952,springen::V,сикерү,hüptä
953,klettern::V,үрмәләү,libuda
954,schaukeln::V,атыну,čibuda
955,kriechen::V,шуышу,ličtas
956,kriechen::V,үрмәләү,ličtas
957,schwimmen::V,йөзү,ujuda
958,tauchen::V,чуму,čukautas
959,rudern::V,ишү,souta
960,fahren::V,бару,ajada
961,fahren::V,бару,ajelda
962,fliegen::V,очу,leta
963,gehen::V,йөрү,mända
964,gehen::V,йөрү,kävuda
965,weggehen::V,китү,päzda
966,weggehen::V,китү,lähtta
967,abfahren::V,кузгалу,tönduda
968,anhalten::V,тукталу,seižutadas
969,hineingehen::V,инү,mända südäimehe
970,eintreten::V,инү,tulda
971,kommen::V,килү,tulda
972,ankommen::V,бару,tulda
973,zurückkommen::V,кире кайту,pörtas
974,bleiben::V,калу,jäda
975,warten::V,көтү,varastada
976,erwarten::V,көтү,varastada
977,suchen::V,эзләү,ectä
978,finden::V,табу,löuta
979,versuchen::V,маташу,ladida
980,versuchen::V,маташу,rohkaita
981,vorbereiten::V,хәзерләү,vaumita
982,lieben::V,сөю,armastada
983,lieben::V,ярату,armastada
984,mögen::V,өнәү,navedida
985,lachen::V,көлү,nagrda
986,rühren::V,дулкынландыру,likutada
987,weinen::V,елау,itkta
988,schimpfen::V,сүгү,laidas
989,schimpfen::V,сүгү,pačatada
990,schimpfen::V,сүгенү,laidas
991,schimpfen::V,сүгенү,pačatada
992,sich ärgern::V,ачулану,rändüda
993,sich fürchten::V,курку,varaita
994,fürchten::V,калтырау,varaita
995,fürchten::V,калтырану,varaita
996,fliehen::V,арка бирү,pageta
997,flüchten::V,качу,pageta
998,flüchten::V,качу,joksta
999,sehen::V,күрү,nähta
1000,anschauen::V,карау,kacta
1001,ansehen::V,карау,kacta
1002,ansehen::V,күзәтү,kacta
1003,hören::V,ишетү,kulda
1004,zuhören::V,тыңлау,kundeltas
1005,probieren::V,тату,mujada
1006,riechen::V,иснәү,rižada
1007,fühlen::V,тою,mujada
1008,fühlen::V,сизү,mujada
1009,scheinen::V,күренү,näguda
1010,zu sehen sein::V,күренү,näguda
1011,vernehmen::V,ишетү,kulištada
1012,frieren::V,өшү,kül'mdä
1013,frieren::V,күшегү,kül'mdä
1014,tun::V,итү,tehta
1015,können::V,алу,voida
1016,können::V,алу,mahtta
1017,wollen::V,теләү,himoita
1018,wollen::V,теләү,tahtoida
1019,anfangen::V,керешү,zavottä
1020,anfangen::V,керешү,augotada
1021,beenden::V,бетерү,loptä
1022,beenden::V,тәмамлау,loptä
1023,aufhören::V,бетү,loptas
1024,gelingen::V,уңу,lähtta
1025,gelingen::V,уңу,tehtas
1026,geraten::V,сабышу,tulda
1027,öffnen::V,ачу,avaita
1028,schließen::V,ябу,saubata
1029,stellen::V,кую,panda
1030,stellen::V,кую,seižutada
1031,setzen::V,утырту,ištutada
1032,legen::V,яткыру,panda
1033,berühren::V,тию,koskta
1034,berühren::V,тию,käziduda
1035,verbinden::V,ялгау,ühtenzoitta
1036,bedecken::V,өрту,katta
1037,bedecken::V,өрту,peitta
1038,bedecken::V,каплау,katta
1039,bedecken::V,каплау,peitta
1040,bedecken::V,томалау,katta
1041,bedecken::V,томалау,peitta
1042,aufhängen::V,асу,riputada
1043,anzünden::V,кабызу,sütutada
1044,aufheben::V,күтәрү,leta
1045,zurücklassen::V,калдыру,jätta
1046,verlieren::V,югалту,kadotada
1047,fallen lassen::V,төшерү,kirbotada
1048,machen::V,ясау,säta
1049,machen::V,ясау,tehta
1050,machen::V,эшләү,säta
1051,machen::V,эшләү,tehta
1052,herstellen::V,ясау,tehta
1053,bauen::V,кору,leta
1054,bauen::V,кору,sauda
1055,reparieren::V,төзәтү,koheta
1056,verbessern::V,яхшырту,paremboita
1057,ändern::V,үзгәртү,vajehtada
1058,graben::V,казу,kaida
1059,graben::V,казу,čongoida
1060,beugen::V,ию,koverta
1061,biegen::V,бөгү,painda
1062,drehen::V,бору,punotada
1063,drehen::V,бөтерү,punotada
1064,wenden::V,бору,käta
1065,wenden::V,бору,kärauta
1066,umdrehen::V,түнтәрү,käta
1067,heben::V,күтәрү,leta
1068,hochheben::V,күтәрү,libutada
1069,ergreifen::V,эләктерү,tabata
1070,halten::V,тоту,pidada
1071,drücken::V,кысу,painda
1072,schieben::V,кузгату,žigutada
1073,kratzen::V,тырнау,künstä
1074,lecken::V,ялау,nolda
1075,beißen::V,тешләү,purda
1076,beißen::V,тешләү,hambastada
1077,abreißen::V,өзү,ratketa
1078,abschneiden::V,кыю,čapata
1079,abschneiden::V,кыю,leikata
1080,abschneiden::V,кисү,čapata
1081,abschneiden::V,кисү,leikata
1082,binden::V,бәйләү,sidoda
1083,stecken::V,төртү,čokaita
1084,stecken::V,тыгу,čokaita
1085,brechen::V,сындыру,katkaita
1086,klopfen::V,шаку,kolkotada
1087,klopfen::V,шакылдау,kolkotada
1088,hauen::V,кыйнау,löda
1089,kleben::V,ябыштыру,klejata
1090,reiben::V,ышку,hosta
1091,reiben::V,ышку,törkita
1092,reiben::V,ышку,jorotada
1093,streichen::V,ягу,voita
1094,schleifen::V,кайрау,hijoida
1095,schleifen::V,кайрау,teravzoitta
1096,schneiden::V,кисү,leikata
1097,rütteln::V,селкетү,heilutada
1098,schütteln::V,селкетү,pudištada
1099,schwenken::V,болгау,maihutada
1100,schütten::V,кою,valada
1101,füllen::V,тутыру,täutta
1102,einwickeln::V,төрү,kärdä
1103,tragen::V,ташу,kantta
1104,tragen::V,ташу,kandišta
1105,schleppen::V,сөйрәү,vedätada
1106,schleppen::V,өстерәү,vedätada
1107,ziehen::V,тарту,vedada
1108,aufbewahren::V,саклау,kaita
1109,werfen::V,ыргыту,čuta
1110,werfen::V,ыргыту,tactä
1111,fangen::V,тоту,püta
1112,packen::V,эләктерү,tabata
1113,verstecken::V,яшерү,peitta
1114,teilen::V,бүлү,jagada
1115,schicken::V,җибәрү,oigeta
1116,bringen::V,китерү,veda
1117,hinzufügen::V,өстәү,ližata
1118,bekommen::V,алу,sada
1119,erhalten::V,алу,sada
1120,nehmen::V,алу,otta
1121,wählen::V,сайлау,valita
1122,auswählen::V,сайлау,valita
1123,bewahren::V,саклау,kaita
1124,behindern::V,комачаулау,telustada
1125,verderben::V,бозу,travida
1126,beschädigen::V,бозу,satatada
1127,zerbrechen::V,вату,mureta
1128,zerreißen::V,өзү,rebitada
1129,zerreißen::V,ерту,rebitada
1130,zerstören::V,җимерү,mureta
1131,verbrennen::V,яндыру,poltta
1132,verbrennen::V,көйдерү,poltta
1133,geben::V,бирү,antta
1134,reichen::V,тапшыру,antta
1135,schenken::V,бүләкләү,lahjoita
1136,versprechen::V,вәгъдә бирү,toivotada
1137,wünschen::V,котлау,toivotada
1138,loben::V,мактау,kitta
1139,küssen::V,үбү,tervehtada
1140,wiegen::V,тирбәтү,likutada
1141,zudecken::V,ябу,katta
1142,zudecken::V,бөркәү,katta
1143,wecken::V,уяту,noustatada
1144,zeigen::V,күрсәтү,ozutada
1145,führen::V,йөртү,astutada
1146,lehren::V,өйрәтү,opeta
1147,unterrichten::V,укыту,opeta
1148,aufziehen::V,асрау,kazvatada
1149,leiten::V,җитәкләү,ohjata
1150,antreiben::V,куалау,rigehtoitta
1151,antreiben::V,әйдәләү,rigehtoitta
1152,antreiben::V,ашыктыру,rigehtoitta
1153,lassen::V,мәҗбүр итү,käskta
1154,einladen::V,чакыру,kucta
1155,vereinigen::V,берләштерү,ühtenzoitta
1156,besuchen::V,керешү,rižada
1157,treffen::V,очрату,vastata
1158,sich versammeln::V,җыелышу,kägeta
1159,sich versammeln::V,җыелышу,sätas
1160,spielen::V,уйнау,väta
1161,singen::V,җырлау,pajatada
1162,tanzen::V,бию,kargaita
1163,sich trennen::V,аерылу,erigata
1164,sich trennen::V,ташлашу,erigata
1165,verlassen::V,ташлау,jätta
1166,verlassen::V,калдыру,jätta
1167,retten::V,коткару,päzutada
1168,bewachen::V,каравыллау,varjoita
1169,schützen::V,ышыклау,kaita
1170,verteidigen::V,яклау,kaita
1171,verteidigen::V,саклау,kaita
1172,sich schlagen::V,сугышу,torata
1173,schießen::V,ату,ampta
1174,siegen::V,җиңү,vägestada
1175,ärgern::V,ачуландыру,verdutada
1176,ärgern::V,ачуландыру,rändütada
1177,schlagen::V,ору,löda
1178,schlagen::V,ору,iškta
1179,schlagen::V,бәрү,löda
1180,schlagen::V,бәрү,iškta
1181,schlagen::V,тукмау,löda
1182,schlagen::V,тукмау,iškta
1183,treten::V,тибү,peksta
1184,treten::V,тибү,topsta
1185,stechen::V,кадау,pystiä
1186,stoßen::V,этү,iškta
1187,stoßen::V,этү,pudištada
1188,stehlen::V,урлау,vargastada
1189,stören::V,комачаулау,keskustada
1190,belästigen::V,борчу,tartuteldas
1191,belästigen::V,билмазалау,tartuteldas
1192,verbergen::V,яшерү,katelda
1193,täuschen::V,алдату,manitada
1194,betrügen::V,хәрәмләшү,manitada
1195,töten::V,үтерү,rikta
1196,töten::V,үтерү,surmita
1197,wohnen::V,яшәү,eläda
1198,arbeiten::V,эшләү,rata
1199,sammeln::V,туплау,kogota
1200,pflücken::V,өзү,poimda
1201,jagen::V,аулау,mecata
1202,fischen::V,балык тоту,kalatada
1203,fassen::V,тоту,tabata
1204,hüten::V,көтү,paimeta
1205,treiben::V,куалау,ajada
1206,anbinden::V,бәйләү,küttestada
1207,anbinden::V,бәйләү,sidoda
1208,füttern::V,туйдыру,sötta
1209,melken::V,саву,lüpsta
1210,hacken::V,чабу,sauda
1211,gießen::V,сугару,valada
1212,reifen::V,җитешү,küpseta
1213,zubereiten::V,пешеренү,vaumištada
1214,kochen::V,пешерү,keitta
1215,kochen::V,кайнату,keitta
1216,backen::V,пешерү,paštta
1217,braten::V,куыру,žarda
1218,braten::V,кыздыру,žarda
1219,umrühren::V,бутау,segoitada
1220,umrühren::V,болгату,segoitada
1221,stricken::V,бәйләү,kudoda
1222,nähen::V,тегү,ombelta
1223,färben::V,ману,mujutada
1224,reinigen::V,чистарту,puhtastada
1225,waschen::V,юу,pesta
1226,abwischen::V,сөртү,pühktä
1227,spülen::V,чайкау,huhtoida
1228,fegen::V,себерү,pühkta
1229,kehren::V,себерү,uhoita
1230,baden::V,коену,kül'ptäs
1231,sich waschen::V,юыну,pestas
1232,ausziehen::V,чишенү,riičta
1233,ausziehen::V,чишенү,rušta
1234,anziehen::V,кию,panda päle
1235,anziehen::V,кию,panda kädehe
1236,anziehen::V,кию,panda jaugha
1237,sich anziehen::V,киенү,sobdas
1238,kämmen::V,тарау,harjata
1239,schmücken::V,бизәү,čomitada
1240,schmücken::V,бизәкләү,čomitada
1241,sagen::V,дию,sanuda
1242,sagen::V,әйтү,sanuda
1243,sprechen::V,сөйләү,pagišta
1244,sprechen::V,сөйләшү,pagišta
1245,reden::V,сөйләү,pagišta
1246,sich unterhalten::V,сөйләшү,lodaita
1247,fragen::V,сорау,küzuda
1248,fragen::V,сорашу,küzuda
1249,bitten::V,үтенү,pakita
1250,erzählen::V,сөйләү,sanuda
1251,erzählen::V,сөйләү,starinoita
1252,mitteilen::V,белдерү,tedotada
1253,nennen::V,дию,nimitada
1254,rufen::V,дәшү,kucta
1255,prahlen::V,мактану,kittäs
1256,prahlen::V,шапырыну,kittäs
1257,übersetzen::V,күчерү,käta
1258,denken::V,уйлау,meletada
1259,glauben::V,инану,uskta
1260,bemerken::V,искәрү,homaita
1261,erkennen::V,тану,tundištada
1262,begreifen::V,аңлау,tabata
1263,begreifen::V,төшенү,tabata
1264,verstehen::V,аңлау,el'geta
1265,verstehen::V,аңлау,toimetada
1266,verstehen::V,төшенү,el'geta
1267,verstehen::V,төшенү,toimetada
1268,lernen::V,уку,opetas
1269,lernen::V,өйрәнү,opetas
1270,wissen::V,белү,teta
1271,sich erinnern an::V,хәтерләү,johtutada
1272,vergessen::V,оныту,unohtada
1273,messen::V,үлчәү,märita
1274,zählen::V,санау,lugeda
1275,rechnen::V,исәпләү,lugeda
1276,lesen::V,уку,lugeda
1277,malen::V,рәсем ясау,pirta
1278,malen::V,сурәт ясау,pirta
1279,malen::V,сурәтләү,pirta
1280,zeichnen::V,язу-сызу,pirta
1281,zeichnen::V,сурәт ясау,pirta
1282,schreiben::V,язу,kirjutada
1283,besitzen::V,биләү,omištada
1284,kaufen::V,алу,ostta
1285,verkaufen::V,сату,möda
1286,bezahlen::V,түләү,maksta
1287,zahlen::V,түләү,maksta
1288,beherrschen::V,ия булу,valdoita
1289,ertragen::V,чыдау,tirpta
