,Concept_ID,udm,sq
792,immer::ADV,пыр,gjithnjë
793,immer::ADV,котьку,përherë
794,immer::ADV,котьку,gjithnjë
795,niemals::ADV,уз ноку,kurrë
796,niemals::ADV,уз ноку,asnjëherë
797,hier::ADV,татын,këtu
798,hierhin::ADV,татчы,knej
799,von hier::ADV,татысь,që këtej
800,von hier::ADV,татысь,prej këtej
801,dort::ADV,отӥ,aty
802,dort::ADV,отӥ,atje
803,dort::ADV,отын,aty
804,dort::ADV,отын,atje
805,dorthin::ADV,отчы,anej
806,geradeaus::ADV,меӵак,drejt
807,vorwärts::ADV,азьлань,mbroth
808,vorwärts::ADV,азьлань,përpara
809,rückwärts::ADV,берлань,mbrapsht
810,zurück::ADV,берен,prapa
811,zurück::ADV,берен,mbrapsht
812,zurück::ADV,берлань,prapa
813,zurück::ADV,берлань,mbrapsht
814,unten::ADV,улын,poshtë
815,hinab::ADV,улэ,përposh
816,oben::ADV,вылын,lart
817,oben::ADV,вылын,sipër
818,oben::ADV,вылӥын,lart
819,oben::ADV,вылӥын,sipër
820,hinauf::ADV,вылэ,lart
821,hinauf::ADV,вылэ,përpjetë
822,hinauf::ADV,вылӥе,lart
823,hinauf::ADV,вылӥе,përpjetë
824,hinauf::ADV,выллань,lart
825,hinauf::ADV,выллань,përpjetë
826,überall::ADV,котькытын,kudo
827,überall::ADV,пасьтана,kudo
828,nicht::ADV,уз,s'
829,nicht::ADV,уз,nuk
830,ein wenig::ADV,ичи,një tis
831,ein wenig::ADV,ӧжыт,një tis
832,ein wenig::ADV,огшап,një tis
833,kaum::ADV,муртса,mezi
834,sehr::ADV,туж,fort
835,sehr::ADV,туж,shumë
836,sehr::ADV,лекос,fort
837,sehr::ADV,лекос,shumë
838,so::ADV,озьы,ashtu
839,so::ADV,озьы,kështu
840,so::ADV,тазьы,ashtu
841,so::ADV,тазьы,kështu
842,noch::ADV,на,ende
843,noch::ADV,на,akoma
844,nur::ADV,гинэ,vetëm
845,schon::ADV,ни,tashmë
846,schon::ADV,ини,tashmë
847,wieder::ADV,нош,përsëri
848,wieder::ADV,кайта,përsëri
849,vergebens::ADV,юнме,kot
850,vor::PRP,азьын,para
851,hinter::PRP,берын,prapa
852,hinter::PRP,берын,mbrapa
853,hinter::PRP,бӧрсьы,prapa
854,hinter::PRP,бӧрсьы,mbrapa
855,unter::PRP,улын,nën
856,durch::PRP,пыр,nëpër
857,durch::PRP,пыртӥ,nëpër
858,neben::PRP,бордын,pranë
859,neben::PRP,бордын,përbri
860,zwischen::PRP,вискын,midis
861,zwischen::PRP,вискын,ndërmjet
862,wegen::PRP,сэрен,për
863,dies::PRN,та,ky
864,das::PRN,со,ky
865,alles::PRN,ваньмыз,gjithçka
866,ich::PRN,мон,unë
867,du::PRN,тон,ti
868,er::PRN,со,ai
869,wir::PRN,ми,ne
870,ihr::PRN,тӥ,ju
871,sie::PRN,соос,ata
872,was::FPRN,ма,ç'
873,was::FPRN,ма,çfarë
874,wer::FPRN,кин,kush
875,wo::FADV,кытын,ku
876,wohin::FADV,кытчы,për ku
877,wie::FADV,кызьы,si
878,warum::FADV,малы,pse
879,warum::FADV,малы,përse
880,wieviel::FNUM,кӧня,sa
881,eins::NUM,одӥг,një
882,zwei::NUM,кык,dy
883,drei::NUM,куинь,tre
884,vier::NUM,ньыль,katër
885,fünf::NUM,вить,pesë
886,sechs::NUM,куать,gjashtë
887,sieben::NUM,сизьым,shtatë
888,acht::NUM,тямыс,tetë
889,neun::NUM,укмыс,nëntë
890,zehn::NUM,дас,dhjetë
891,elf::NUM,дас одӥг,njëmbëdhjetë
892,zwölf::NUM,дас кык,dymbëdhjetë
893,zwanzig::NUM,кызь,njëzet
894,dreißig::NUM,куамын,tridhjetë
895,vierzig::NUM,ньыльдон,dyzet
896,fünfzig::NUM,витьтон,pesëdhjetë
897,sechzig::NUM,куатьтон,gjashtëdhjetë
898,siebzig::NUM,сизьымдон,shtatëdhjetë
899,achtzig::NUM,тямыстон,tetëdhjetë
900,neunzig::NUM,укмыстон,nëntëdhjetë
901,hundert::NUM,сю,qind
902,tausend::NUM,сюрс,mijë
903,und::CNJ,и,e
904,und::CNJ,и,dhe
905,und::CNJ,но,e
906,und::CNJ,но,dhe
907,oder::CNJ,яке,a
908,oder::CNJ,яке,apo
909,stehen::V,сылыны,rri
910,sitzen::V,пукыны,rri
911,liegen::V,кылльыны,rri shtrirë
912,hängen::V,ошкыса улыны,varem
913,werden::V,луыны,bëhem
914,passieren::V,луыны,ndodh
915,beginnen::V,кутскыны,filloj
916,enden::V,бырыны,përfundoj
917,wechseln::V,воштӥськыны,ndërroj
918,aufgehen[Sonne]::V,ӝужаны,hapem
919,untergehen[Sonne]::V,пуксьыны,hyj
920,untergehen[Sonne]::V,пуксьыны,perëndoj
921,scheinen[Sonne]::V,пиштыны,ndriçoj
922,scheinen[Sonne]::V,чиляны,ndriçoj
923,donnern::V,гудыръяны,gjëmoj
924,donnern::V,гудыръяны,bubulloj
925,wehen::V,пелляськыны,fryj
926,strömen::V,киськыны,derdh
927,strömen::V,исьтӥськыны,derdh
928,fließen::V,бызьыны,rrjedh
929,sich drehen::V,берганы,rrotullohem
930,schwanken::V,вошъяськыны,dyzoj
931,schwingen::V,шонаськыны,dridhem
932,fallen::V,усьыны,bie
933,brennen::V,ӝуаны,digjem
934,rauchen::V,ӵындыны,nxjerr tym
935,regnen::V,зорыны,bie shi
936,gefrieren::V,кынмыны,ngrij
937,tauen::V,шунаны,shkrij
938,schmelzen::V,шунаны,shkrij
939,trocknen::V,куасьмыны,thaj
940,sieden::V,пӧзьыны,ziej
941,faulen::V,сисьмыны,kalbem
942,faulen::V,сисьмыны,prishem
943,verfaulen::V,сисьмыны,kalbem
944,reißen::V,кеськыны,grisem
945,reißen::V,кеськыны,shqyhem
946,versinken::V,выйыны,humboj
947,vergehen::V,ортчыны,kaloj
948,erscheinen::V,адскыны,dukem
949,verschwinden::V,бырыны,zhdukem
950,sinken::V,усьыны,ulem
951,abnehmen::V,синыны,pakësohem
952,abnehmen::V,синыны,zvogëlohem
953,zunehmen::V,йылыны,shtohem
954,steigen::V,лӧпкыны,rritem
955,wachsen::V,будыны,rritem
956,glänzen::V,чиляны,vezulloj
957,glänzen::V,пиштыны,vezulloj
958,funkeln::V,чилекъяны,xixoj
959,funkeln::V,чилекъяны,xixëlloj
960,lärmen::V,уретыны,oshtij
961,lärmen::V,уретыны,zhurmoj
962,lärmen::V,ӵашетыны,oshtij
963,lärmen::V,ӵашетыны,zhurmoj
964,läuten::V,жингыртыны,bie
965,klingeln::V,жингыртыны,i bie ziles
966,klirren::V,жильккетыны,kërcëlloj
967,brausen::V,лекъяськыны,gjëmoj
968,rauschen::V,ӵашетыны,fëshfërij
969,klingen::V,кылӥськыны,tingëlloj
970,bellen::V,утыны,leh
971,heulen::V,вузыны,ulërij
972,blasen::V,пельтыны,fryj
973,pfeifen::V,шуланы,fishkëllej
974,schreien::V,черекъяны,bërtas
975,schreien::V,кесяськыны,bërtas
976,stöhnen::V,ӝуштыны,rënkoj
977,zittern::V,дырекъяны,trembem
978,zittern::V,куалекъяны,trembem
979,leben::V,улыны,rroj
980,leben::V,улыны,jetoj
981,geboren werden::V,вордӥськыны,lind
982,atmen::V,шоканы,marr frymë
983,trinken::V,юыны,pi
984,essen::V,сиыны,ha
985,schlucken::V,ньылыны,gëlltis
986,schlucken::V,ньылыны,kapërdij
987,müde werden::V,жадьыны,lodhem
988,einschlafen::V,умме усьыны,bie të fle
989,schlafen::V,кӧлыны,fle
990,aufwachen::V,сайканы,zgjohem
991,aufstehen::V,султыны,çohem
992,aufstehen::V,султыны,ngrihem
993,sich erholen::V,шутэтскыны,qetësohem
994,sich erholen::V,шутэтскыны,shtendosem
995,krank werden::V,висьыны,bie i sëmurë
996,krank sein::V,висьыны,jam i sëmurë
997,schmerzen::V,висьыны,dhemb
998,husten::V,кызыны,kollitem
999,genesen::V,юнматскыны,shërohem
1000,genesen::V,бурмытскылыны,shërohem
1001,sterben::V,кулыны,vdes
1002,umkommen::V,бырыны,vdes
1003,umkommen::V,бырыны,mbaroj
1004,sich bewegen::V,вырыны,shkundem
1005,sich rühren::V,вырӟыны,lëviz
1006,sich rühren::V,вырӟылыны,lëviz
1007,sich erheben::V,султыны,ngrihem
1008,sich setzen::V,пуксьыны,ulem
1009,hinfallen::V,усьыны,gremisem
1010,laufen::V,мыныны,eci
1011,schreiten::V,вамышъяны,çapem
1012,spazierengehen::V,мыныны,shëtis
1013,spazierengehen::V,ветлыны,shëtis
1014,eilen::V,дыртыны,ngas
1015,sich beeilen::V,дыртыны,nxitoj
1016,sausen::V,туж ӝог мыныны,eci shpejt
1017,rennen::V,бызьылыны,vrapoj
1018,springen::V,тэтчаны,kërcej
1019,klettern::V,тубаны,hipi
1020,schaukeln::V,лэйканы,kolovitem
1021,schaukeln::V,шонаськыны,kolovitem
1022,kriechen::V,нюж ветлыны,zvarritem
1023,schwimmen::V,уяны,notoj
1024,tauchen::V,зумылыны,zhytem
1025,rudern::V,полсаны,vozis
1026,fahren::V,ветлыны,shkoj
1027,fliegen::V,лобаны,fluturoj
1028,gehen::V,мыныны,eci
1029,gehen::V,мыныны,shkoj
1030,weggehen::V,кошкыны,vete
1031,abfahren::V,кошкыны,nisem
1032,anhalten::V,дугдыны,ndalem
1033,hineingehen::V,пырыны,futem
1034,eintreten::V,пырыны,hyj
1035,kommen::V,вуыны,vij
1036,kommen::V,лыктыны,vij
1037,ankommen::V,вуыны,arrij
1038,ankommen::V,вуыны,mbërrij
1039,zurückkommen::V,берытскыны,kthehem
1040,bleiben::V,кыльыны,mbetem
1041,bleiben::V,кыльыны,qëndroj
1042,warten::V,витьыны,pres
1043,erwarten::V,витьыны,pres
1044,erwarten::V,возьманы,pres
1045,suchen::V,утчаны,kërkoj
1046,finden::V,шедьтыны,gjej
1047,versuchen::V,турттыны,mundohem
1048,vorbereiten::V,дасяны,përgatis
1049,lieben::V,гажаны,dashuroj
1050,mögen::V,яратыны,dua
1051,lachen::V,серекъяны,qesh
1052,rühren::V,сюлме йӧтыны,mallëngjej
1053,weinen::V,бӧрдыны,qaj
1054,schimpfen::V,даллашыны,shaj
1055,sich ärgern::V,лекъяськыны,bëhem verem
1056,sich fürchten::V,кышканы,kam frikë
1057,sich fürchten::V,кышканы,frikësohem
1058,sich fürchten::V,курданы,kam frikë
1059,sich fürchten::V,курданы,frikësohem
1060,fürchten::V,курданы,kam frikë nga
1061,fürchten::V,кышканы,kam frikë nga
1062,fliehen::V,пегӟыны,arratisem
1063,flüchten::V,пегӟыны,iki
1064,sehen::V,адӟыны,shoh
1065,anschauen::V,учкыны,shikoj
1066,ansehen::V,учкыны,shikoj
1067,hören::V,кылыны,dëgjoj
1068,zuhören::V,кылзыны,veshtoj
1069,probieren::V,веръяны,provoj
1070,riechen::V,зынъяны,nuhas
1071,fühlen::V,шӧдыны,ndiej
1072,scheinen::V,адскыны,ndriçoj
1073,zu sehen sein::V,адӟиськыны,dukem
1074,vernehmen::V,кылыны,dëgjoj
1075,frieren::V,кынмыны,mërdhij
1076,tun::V,карыны,bëj
1077,können::V,быгатыны,mund
1078,wollen::V,потыны,dua
1079,wollen::V,потыны,dëshiroj
1080,anfangen::V,кутскыны,filloj
1081,beenden::V,быдтыны,kryej
1082,beenden::V,быдтыны,mbaroj
1083,beenden::V,быдэстыны,kryej
1084,beenden::V,быдэстыны,mbaroj
1085,aufhören::V,дугдыны,pushoj
1086,gelingen::V,быгатыны,më shkon mbarë
1087,gelingen::V,луыны,më shkon mbarë
1088,geraten::V,лэсяны,del
1089,öffnen::V,усьтыны,hap
1090,schließen::V,пытсаны,mbyll
1091,stellen::V,пуктыны,vë
1092,setzen::V,пуктыны,vë
1093,legen::V,поныны,vë
1094,berühren::V,исаны,rrok
1095,verbinden::V,герӟаны,bashkoj
1096,bedecken::V,пытсаны,mbuloj
1097,aufhängen::V,ошыны,var
1098,anzünden::V,ӝуатыны,ndez
1099,aufheben::V,ӝутыны,ngre
1100,zurücklassen::V,кельтыны,lë pas
1101,verlieren::V,ыштыны,humb
1102,fallen lassen::V,уськытыны,lëshoj
1103,machen::V,лэсьтыны,bëj
1104,herstellen::V,лэсьтыны,prodhoj
1105,bauen::V,пуктыны,ndërtoj
1106,reparieren::V,тупатыны,ndreq
1107,reparieren::V,тупатыны,meremetoj
1108,verbessern::V,умоятыны,përmirësoj
1109,ändern::V,воштыны,ndërroj
1110,graben::V,копаны,gërmoj
1111,beugen::V,губыртыны,kërrus
1112,biegen::V,куасаны,përkul
1113,drehen::V,бергатыны,dredh
1114,drehen::V,бергатыны,rrotulloj
1115,wenden::V,берыктыны,kthej
1116,umdrehen::V,берыктыны,kthej
1117,heben::V,ӝутыны,ngre
1118,hochheben::V,ӝутъяны,ngre
1119,ergreifen::V,кутыны,rrëmbej
1120,ergreifen::V,кырмыны,rrëmbej
1121,halten::V,возьыны,mbaj
1122,drücken::V,зӥбыны,shtyp
1123,drücken::V,пачкатыны,shtyp
1124,schieben::V,донганы,shtyj
1125,kratzen::V,вуштыны,kruaj
1126,kratzen::V,вуштыны,gërvisht
1127,lecken::V,нюлыны,lëpij
1128,beißen::V,куртчыны,kafshoj
1129,abreißen::V,ишкалтыны,shkëpus
1130,abschneiden::V,шорыны,cungoj
1131,abschneiden::V,вандыны,cungoj
1132,binden::V,керттыны,lidh
1133,stecken::V,мертчытыны,fus
1134,stecken::V,мертчытыны,ngul
1135,brechen::V,тӥяны,thyej
1136,klopfen::V,йыганы,trokas
1137,klopfen::V,шарккетыны,trokas
1138,hauen::V,жугыны,godas
1139,hauen::V,тышканы,godas
1140,kleben::V,лякыны,ngjis
1141,reiben::V,зыраны,fërkoj
1142,reiben::V,вуштыны,fërkoj
1143,streichen::V,зыраны,lyej
1144,schleifen::V,шерыны,mpreh
1145,schneiden::V,вандыны,pres
1146,rütteln::V,зуркатыны,shkund
1147,schütteln::V,куалекъятыны,lëkund
1148,schwenken::V,шонаны,valëvit
1149,schütten::V,лэзьыны,mbush
1150,füllen::V,тырмытыны,mbush
1151,einwickeln::V,биньыны,mbështjell
1152,tragen::V,нуыны,mbaj
1153,tragen::V,нуыны,mbart
1154,schleppen::V,кыскыны,heq
1155,schleppen::V,кыскыны,zhgërryej
1156,ziehen::V,кыскыны,tërheq
1157,aufbewahren::V,возьыны,ruaj
1158,werfen::V,куяны,hedh
1159,werfen::V,лэзяны,hedh
1160,fangen::V,кутыны,kap
1161,packen::V,кутыны,rrëmbej
1162,packen::V,кырмыны,rrëmbej
1163,verstecken::V,ватыны,fsheh
1164,teilen::V,люкыны,ndaj
1165,schicken::V,ыстыны,dërgoj
1166,bringen::V,вайыны,sjell
1167,hinzufügen::V,ватсаны,shtoj
1168,bekommen::V,басьтыны,kap
1169,erhalten::V,басьтыны,marr
1170,nehmen::V,кутыны,marr
1171,nehmen::V,басьтыны,marr
1172,wählen::V,бырйыны,zgjedh
1173,auswählen::V,бырйыны,përzgjedh
1174,bewahren::V,возьыны,ruaj
1175,behindern::V,могӟытыны,pengoj
1176,verderben::V,сӧрыны,prish
1177,beschädigen::V,урод лэсьтыны,dëmtoj
1178,zerbrechen::V,сӧрыны,thyej
1179,zerreißen::V,кесяны,çjerr
1180,zerreißen::V,кесяны,zheloj
1181,zerstören::V,куашкатыны,prish
1182,zerstören::V,куашкатыны,shkatërroj
1183,verbrennen::V,сутыны,djeg
1184,geben::V,сётыны,jap
1185,reichen::V,сётыны,jap
1186,schenken::V,кузьманы,fal
1187,schenken::V,кузьманы,dhuroj
1188,versprechen::V,кыл сётыны,premtoj
1189,wünschen::V,сӥзьыны,uroj
1190,loben::V,ушъяны,lëvdoj
1191,loben::V,ушъяны,lavdëroj
1192,küssen::V,чупаны,puth
1193,wiegen::V,веттаны,tund
1194,wiegen::V,лэйкатыны,tund
1195,zudecken::V,шобыртыны,mbuloj
1196,wecken::V,сайкатыны,zgjoj
1197,zeigen::V,возьматыны,dëftej
1198,führen::V,нуыны,çoj
1199,lehren::V,дышетыны,arsej
1200,unterrichten::V,дышетыны,arsimoj
1201,aufziehen::V,будэтыны,rris
1202,leiten::V,кивалтыны,udhëheq
1203,antreiben::V,дыртытыны,nxis
1204,lassen::V,-ытыны,detyroj
1205,einladen::V,ӧтьыны,ftoj
1206,vereinigen::V,огазеяны,bashkoj
1207,besuchen::V,адӟыськыны,vizitoj
1208,treffen::V,пумитаны,ndesh
1209,sich versammeln::V,люкаськыны,tubohem
1210,spielen::V,шудыны,loz
1211,spielen::V,шудыны,luaj
1212,singen::V,кырӟаны,këndoj
1213,tanzen::V,эктыны,kërcej
1214,tanzen::V,эктыны,vallëzoj
1215,sich trennen::V,люкиськыны,ndahem
1216,verlassen::V,куштыны,braktis
1217,retten::V,утьыны,shpëtoj
1218,bewachen::V,возьманы,ruaj
1219,schützen::V,утялтыны,ruaj
1220,schützen::V,утялтыны,mbroj
1221,verteidigen::V,возьманы,mbroj
1222,sich schlagen::V,жугиськыны,zihem
1223,schießen::V,ыбылӥськны,shtie
1224,siegen::V,вормыны,fitoj
1225,siegen::V,вормыны,ngadhënjej
1226,ärgern::V,вожпоттыны,zemëroj
1227,schlagen::V,жуккыны,rrah
1228,schlagen::V,жуккыны,godas
1229,treten::V,лёганы,shtyj
1230,treten::V,лёганы,shtyj më këmbë
1231,stechen::V,бышкалтыны,ther
1232,stechen::V,бышкалтыны,shpoj
1233,stoßen::V,донгыны,shtyj
1234,stehlen::V,вораны,vjedh
1235,stehlen::V,лушканы,vjedh
1236,stören::V,люкетыны,pengoj
1237,belästigen::V,акыльтыны,bezdis
1238,belästigen::V,вукылмыны,bezdis
1239,verbergen::V,ватыны,fsheh
1240,täuschen::V,алданы,mashtroj
1241,betrügen::V,пӧяны,kobis
1242,töten::V,виыны,vras
1243,wohnen::V,улыны,banoj
1244,arbeiten::V,ужаны,punoj
1245,arbeiten::V,ужаны,vardoj
1246,sammeln::V,бичаны,mbledh
1247,sammeln::V,бичаны,grumbulloj
1248,pflücken::V,ишкыны,vjel
1249,pflücken::V,ишкыны,mbledh
1250,jagen::V,пӧйшураны,gjuaj
1251,fischen::V,чорыганы,peshkoj
1252,fischen::V,чорыганы,gjuaj peshk
1253,fassen::V,кутыны,zë
1254,hüten::V,возьманы,kullos
1255,treiben::V,улляны,vë përpara
1256,anbinden::V,думыны,lidh
1257,füttern::V,сюдыны,grazhdoj
1258,melken::V,кыскыны,mjel
1259,hacken::V,кораны,grij
1260,gießen::V,киськаны,ujis
1261,reifen::V,вуыны,piqem
1262,reifen::V,кисьманы,piqem
1263,zubereiten::V,лесьтыны,gatuaj
1264,kochen::V,пӧзьтыны,ziej
1265,backen::V,пыжыны,pjek
1266,backen::V,пыжыны,furroj
1267,braten::V,пыжыны,fërgoj
1268,braten::V,пыжыны,tiganis
1269,umrühren::V,сураны,trazoj
1270,stricken::V,керттыны,thur
1271,nähen::V,вурыны,qep
1272,färben::V,буяны,ngjyej
1273,färben::V,буяны,bojatis
1274,reinigen::V,сузяны,qëroj
1275,reinigen::V,сузяны,pastroj
1276,waschen::V,мисьтаськыны,laj
1277,waschen::V,мисьтаськыны,finjos
1278,abwischen::V,ӵушылыны,fshij
1279,spülen::V,гылъяны,kulloj
1280,fegen::V,ӵужыны,fshij
1281,kehren::V,ӵужыны,fshij
1282,baden::V,пыласькыны,lahem
1283,sich waschen::V,пыласькыны,lahem
1284,ausziehen::V,кыльыны,heq
1285,ausziehen::V,кыльыны,zbath
1286,anziehen::V,дӥсяны,vesh
1287,anziehen::V,дӥсяны,mbath
1288,sich anziehen::V,дӥсьяськыны,vishem
1289,kämmen::V,сынаны,kreh
1290,schmücken::V,чеберъяны,hijeshoj
1291,sagen::V,шуыны,them
1292,sagen::V,вераны,them
1293,sprechen::V,вераськыны,flas
1294,reden::V,вераськыны,fjalos
1295,reden::V,вераськыны,fjalëtoj
1296,sich unterhalten::V,вераськыны,bisedoj
1297,fragen::V,юаны,pyes
1298,bitten::V,курыны,lus
1299,bitten::V,курыны,lutem
1300,erzählen::V,вераны,rrëfej
1301,erzählen::V,мадьыны,rrëfej
1302,mitteilen::V,ивортыны,kumtoj
1303,nennen::V,шуыны,quaj
1304,rufen::V,ӧтьыны,thërras
1305,prahlen::V,ушъяськыны,mburrem
1306,prahlen::V,ушъяськыны,kapardisem
1307,übersetzen::V,берыктыны,përkthej
1308,denken::V,малпаны,mendoj
1309,glauben::V,оскыны,besoj
1310,bemerken::V,адӟыны,vërej
1311,erkennen::V,тодыны,njoh
1312,erkennen::V,тодыны,shquaj
1313,begreifen::V,валаны,marr vesh
1314,verstehen::V,валаны,marr vesh
1315,lernen::V,дышетскыны,mësoj
1316,wissen::V,тодыны,di
1317,sich erinnern an::V,тодэ вайыны,kujtoj
1318,vergessen::V,вунэтыны,harroj
1319,messen::V,мертаны,mas
1320,zählen::V,лыдъяны,njeh
1321,rechnen::V,лыдъяны,llogaris
1322,lesen::V,лыдӟыны,lexoj
1323,lesen::V,лыдӟыны,këndoj
1324,malen::V,суреданы,lyej
1325,zeichnen::V,суреданы,vizatoj
1326,schreiben::V,гожъяны,shkruaj
1327,besitzen::V,луыны,kam
1328,kaufen::V,басьтыны,blej
1329,verkaufen::V,вузаны,shes
1330,bezahlen::V,тырыны,paguaj
1331,zahlen::V,тырыны,paguaj
1332,beherrschen::V,кузёяськыны,zotëroj
1333,ertragen::V,чиданы,duroj
