,Concept_ID,ja,ka
755,unten::ADV,下に,ქვევით
756,hinab::ADV,下へ,ძირს
757,oben::ADV,上に,ზემოთ
758,hinauf::ADV,上へ,ზევით
759,überall::ADV,どこでも,ყველგან
760,nicht::ADV,ない,არ
761,ein wenig::ADV,少し,ცოტა
762,ein wenig::ADV,ちょっと,ცოტა
763,kaum::ADV,ほとんど～ない,ძლივს
764,sehr::ADV,とても,მეტად
765,sehr::ADV,とても,ძალიან
766,so::ADV,こう,ისე
767,noch::ADV,まだ,ჯერ
768,nur::ADV,～だけ,მხოლოდ
769,schon::ADV,もう,უკვე
770,wieder::ADV,再び,ისევ
771,wieder::ADV,再び,კიდევ
772,vergebens::ADV,無駄に,ამაოდ
773,vergebens::ADV,無駄に,ტყუილად
774,vor::PRP,前に,წინ
775,hinter::PRP,後ろに,უკან
776,hinter::PRP,後ろに,მიღმა
777,unter::PRP,下に,ქვეშ
778,unter::PRP,下に,ქვევით
779,durch::PRP,通して,გავლით
780,neben::PRP,横に,გვერდით
781,zwischen::PRP,間に,შუა
782,zwischen::PRP,間に,შორის
783,wegen::PRP,為に,გამო
784,wegen::PRP,為に,შედეგად
785,wegen::PRP,せいで,გამო
786,wegen::PRP,せいで,შედეგად
787,dies::PRN,これ,ეს
788,das::PRN,それ,ეგ
789,alles::PRN,全部,ყველაფერი
790,ich::PRN,私,მე
791,du::PRN,あなた,შენ
792,er::PRN,彼,ის
793,er::PRN,彼,იგი
794,wir::PRN,私達,ჩვენ
795,ihr::PRN,あなた達,თქვენ
796,sie::PRN,彼ら,ისინი
797,was::FPRN,何,რა
798,wer::FPRN,誰,ვინ
799,wer::FPRN,どなた,ვინ
800,wo::FADV,どこ,სად
801,wo::FADV,どこに,სად
802,wohin::FADV,どこへ,საით
803,wie::FADV,どう,როგორ
804,warum::FADV,何故,რაზე
805,warum::FADV,何故,რატომ
806,warum::FADV,どうして,რაზე
807,warum::FADV,どうして,რატომ
808,wieviel::FNUM,どのくらい,რამდენი
809,eins::NUM,一,ერთი
810,zwei::NUM,二,ორი
811,zwei::NUM,二つ,ორი
812,drei::NUM,三,სამი
813,drei::NUM,三つ,სამი
814,vier::NUM,四,ოთხი
815,vier::NUM,四つ,ოთხი
816,fünf::NUM,五,ხუთი
817,fünf::NUM,五つ,ხუთი
818,sechs::NUM,六,ექვსი
819,sechs::NUM,六つ,ექვსი
820,sieben::NUM,七,შვიდი
821,sieben::NUM,七つ,შვიდი
822,acht::NUM,八,რვა
823,acht::NUM,八つ,რვა
824,neun::NUM,九,ცხრა
825,neun::NUM,九つ,ცხრა
826,zehn::NUM,十,ათი
827,elf::NUM,十一,თერთმეტი
828,zwölf::NUM,十二,თორმეტი
829,zwanzig::NUM,二十,ოცი
830,dreißig::NUM,三十,ოცდაათი
831,vierzig::NUM,四十,ორმოცი
832,fünfzig::NUM,五十,ორმოცდაათი
833,sechzig::NUM,六十,სამოცი
834,siebzig::NUM,七十,სამოცდაათი
835,achtzig::NUM,八十,ოთხმოცი
836,neunzig::NUM,九十,ოთხმოცდაათი
837,hundert::NUM,百,ასი
838,tausend::NUM,千,ათასი
839,und::CNJ,-と,და
840,und::CNJ,そして,და
841,oder::CNJ,或いは,ან
842,stehen::V,立っている,დგას
843,sitzen::V,座っている,ზის
844,liegen::V,横になっている,აწევს
845,hängen::V,掛かっている,კიდია
846,werden::V,なる,გახდება
847,passieren::V,起こる,მოხდება
848,beginnen::V,始まる,იწყება
849,enden::V,終わる,გათავდება
850,wechseln::V,変わる,იცვლება
851,aufgehen[Sonne]::V,出る,ამოდის
852,untergehen[Sonne]::V,沈む,ჩადის
853,scheinen[Sonne]::V,輝く,ანათებს
854,donnern::V,雷が鳴る,ქუხს
855,wehen::V,吹く,ქრის
856,wehen::V,吹く,დაუბერავს
857,strömen::V,流れる,იღვრება
858,fließen::V,流れる,დის
859,fließen::V,流れる,მიედინება
860,sich drehen::V,回転する,ტრიალებს
861,schwanken::V,揺れる,ირხევა
862,schwingen::V,振動する,ირხევა
863,fallen::V,落ちる,დავარდება
864,brennen::V,燃える,იწვის
865,rauchen::V,煙を出す,ბოლავს
866,rauchen::V,煙を出す,აბოლებს
867,regnen::V,雨が降る,წვიმს
868,gefrieren::V,凍る,იყინება
869,tauen::V,溶ける,დნება
870,schmelzen::V,溶ける,დნება
871,trocknen::V,乾く,გაშრება
872,sieden::V,沸く,დუღს
873,faulen::V,腐る,ლპება
874,verfaulen::V,朽ちる,ლპება
875,reißen::V,切れる,დაიხევა
876,versinken::V,沈む,ეფლობა
877,versinken::V,沈む,ჩაიძირება
878,vergehen::V,経つ,გადის
879,erscheinen::V,現れる,გამოჩნდება
880,verschwinden::V,消える,გააქრება
881,verschwinden::V,消える,დაიკარგება
882,sinken::V,下がる,დაიწევს
883,abnehmen::V,減る,შემცირდება
884,zunehmen::V,増える,გასუქდება
885,steigen::V,上がる,მოიმატებს
886,wachsen::V,伸びる,იზრდება
887,wachsen::V,伸びる,მრავლდება
888,glänzen::V,輝く,ბრწყინავს
889,funkeln::V,ぴかぴか光る,კაშკაშებს
890,lärmen::V,騒ぐ,ხმაურობს
891,läuten::V,鳴る,დარეკავს
892,klingeln::V,鳴る,დარეკავს
893,klirren::V,がらんがらんと鳴る,დააწკარუნებს
894,brausen::V,逆巻く,ბობოქრობს
895,rauschen::V,戦ぐ,შრიალებს
896,klingen::V,鳴る,ხმას გამოსცემს
897,bellen::V,吠える,უყეფს
898,heulen::V,きゃんきゃん鳴く,ღმუის
899,blasen::V,吹く,დაუბერავს
900,pfeifen::V,口笛を吹く,უსტვენს
901,schreien::V,叫ぶ,ყვირის
902,stöhnen::V,うめく,კვნესის
903,zittern::V,震える,აძაგძაგებს
904,leben::V,生きている,ცოცხლობს
905,geboren werden::V,生まれる,იშვება
906,geboren werden::V,生まれる,იბადება
907,atmen::V,呼吸する,სუნთქავს
908,trinken::V,飲む,სვამს
909,trinken::V,飲む,დალევს
910,essen::V,食べる,შეჭამს
911,schlucken::V,飲み込む,ყლაპავს
912,müde werden::V,眠くなる,დაიქანცება
913,einschlafen::V,寝付く,დაიძინებს
914,schlafen::V,眠る,სძინავს
915,aufwachen::V,目が覚める,გაიღვიძებს
916,aufstehen::V,起きる,ადგება
917,sich erholen::V,休養する,დაისვენებს
918,krank werden::V,病気になる,ავად გახდება
919,krank sein::V,病気である,ავადმყოფობს
920,schmerzen::V,痛む,სტკივა
921,husten::V,咳をする,ახველებს
922,genesen::V,元気になる,მორჩება
923,sterben::V,死ぬ,კვდება
924,sterben::V,亡くなる,კვდება
925,umkommen::V,死亡する,დაიღუპება
926,sich bewegen::V,移動する,იძვრის
927,sich bewegen::V,移動する,მოძრაობს
928,sich rühren::V,動く,გაინძრევა
929,sich erheben::V,立ち上がる,ადგება
930,sich setzen::V,座る,დაჯდება
931,hinfallen::V,転ぶ,დაეცემა
932,laufen::V,歩く,დადის
933,schreiten::V,跨ぐ,აბიჯებს
934,spazierengehen::V,散歩する,დასეირნობს
935,eilen::V,急ぐ,მიიჩქარის
936,sich beeilen::V,焦る,აჩქარდება
937,sausen::V,疾駆する,მიქრის
938,rennen::V,走る,დარბის
939,springen::V,跳ぶ,ხტის
940,klettern::V,よじ登る,ძვრება
941,schaukeln::V,ぶらんこに乗る,ქანაობს
942,kriechen::V,這う,დაბობღავს
943,schwimmen::V,泳ぐ,ცურავს
944,tauchen::V,潜る,ჩაიძირება
945,rudern::V,漕ぐ,ნიჩაბს უსვამს
946,fahren::V,行く,დადის
947,fahren::V,行く,მგზავრობს
948,fahren::V,乗車する,დადის
949,fahren::V,乗車する,მგზავრობს
950,fliegen::V,飛ぶ,იფრენს
951,fliegen::V,飛ぶ,გაფრინდება
952,gehen::V,行く,მიდის
953,weggehen::V,立ち去る,წამოდის
954,abfahren::V,出発する,მიემგზავრება
955,anhalten::V,止まる,ჩერდება
956,hineingehen::V,入る,შედის
957,eintreten::V,中に入る,შედის
958,kommen::V,来る,მოდის
959,ankommen::V,着く,ჩადის
960,ankommen::V,到着する,ჩადის
961,zurückkommen::V,帰る,დაბრუნდება
962,bleiben::V,留まる,დარჩება
963,warten::V,待つ,ელოდება
964,erwarten::V,期待する,ელის
965,erwarten::V,期待する,დაიცდის
966,suchen::V,探る,ეძებს
967,suchen::V,探る,მოძებნის
968,finden::V,見つける,მიაგნებს
969,finden::V,見つける,გამოძებნის
970,versuchen::V,試す,ცდის
971,versuchen::V,試す,ცდილობს
972,vorbereiten::V,準備する,მოამზადებს
973,lieben::V,愛する,უყვარს
974,mögen::V,好きである,ეტრფის
975,lachen::V,笑う,იცინის
976,rühren::V,感情を動かす,გულს აუჩუყებს
977,weinen::V,泣く,ტირის
978,schimpfen::V,叱る,შეიგინება
979,sich ärgern::V,怒る,გაბრაზობს
980,sich ärgern::V,腹を立てる,გაბრაზობს
981,sich fürchten::V,怖がる,შიშობს
982,fürchten::V,恐れる,ფრთხილობს
983,fliehen::V,逃げる,გაიქცევა
984,flüchten::V,逃亡する,გაიქცევა
985,sehen::V,見る,ხედავს
986,anschauen::V,眺める,ნახავს
987,ansehen::V,見る,უყურებს
988,hören::V,聞く,ისმენს
989,zuhören::V,聴く,მოისმენს
990,probieren::V,食べてみる,გასინჯავს
991,riechen::V,気取る,ყნოსავს
992,fühlen::V,感じる,გრძნობს
993,scheinen::V,ように見える,ეჩვენება
994,zu sehen sein::V,見える,მოჩანს
995,vernehmen::V,承る,გაიგებს
996,frieren::V,寒気がする,იყინება
997,tun::V,する,აკეთებს
998,können::V,出来る,შეიძლება
999,wollen::V,-たい,უნდა
1000,anfangen::V,始める,დაიწყებს
1001,beenden::V,終える,ამთავრებს
1002,aufhören::V,止める,შეწყვეტს
1003,gelingen::V,成功する,მოახერხებს
1004,geraten::V,当たる,გამოდის
1005,öffnen::V,開く,გახსნის
1006,öffnen::V,開ける,გახსნის
1007,schließen::V,閉める,ხურავს
1008,schließen::V,閉める,დაკეტავს
1009,stellen::V,置く,დადგამს
1010,stellen::V,据える,დადგამს
1011,setzen::V,座らせる,დასვამს
1012,legen::V,置く,დადებს
1013,berühren::V,触る,შეახებს
1014,berühren::V,触る,მიაკარებს
1015,berühren::V,触れる,შეახებს
1016,berühren::V,触れる,მიაკარებს
1017,verbinden::V,結びつける,შეაერთებს
1018,bedecken::V,覆う,გადააფარებს
1019,aufhängen::V,掛ける,დაკიდებს
1020,anzünden::V,燃やす,დაანთებს
1021,anzünden::V,燃やす,მოუკიდებს
1022,anzünden::V,火をつける,დაანთებს
1023,anzünden::V,火をつける,მოუკიდებს
1024,aufheben::V,拾う,აიღებს
1025,aufheben::V,拾う,აიყვანს
1026,zurücklassen::V,残す,დატოვებს
1027,verlieren::V,無くす,დაკარგავს
1028,fallen lassen::V,落とす,გაუვარდება
1029,machen::V,作る,გააკეთებს
1030,machen::V,作る,გამოიწვევს
1031,herstellen::V,製造する,დაამზადებს
1032,bauen::V,建設する,ააშენებს
1033,reparieren::V,直す,შეაკეთებს
1034,reparieren::V,直す,გაარემონტებს
1035,reparieren::V,修理する,შეაკეთებს
1036,reparieren::V,修理する,გაარემონტებს
1037,verbessern::V,改良する,გამოაკეთებს
1038,verbessern::V,改良する,გააუმჯობესებს
1039,ändern::V,変える,შეცვლის
1040,graben::V,掘る,თხრის
1041,beugen::V,折る,ხრის
1042,biegen::V,曲げる,გაღუნავს
1043,drehen::V,回す,ატრიალებს
1044,wenden::V,裏返す,მოაბრუნებს
1045,umdrehen::V,裏返す,შეატრიალებს
1046,heben::V,挙げる,ასწევს
1047,hochheben::V,持ち上げる,აიყვანს
1048,ergreifen::V,取り上げる,სტაცებს
1049,halten::V,持つ,უჭირავს
1050,drücken::V,押す,დააწვება
1051,schieben::V,ずらす,მისწევს
1052,kratzen::V,引っ掻く,მოფხანს
1053,lecken::V,なめる,ლოკავს
1054,beißen::V,噛む,უკბენს
1055,abreißen::V,剝ぎ取る,გლეჯს
1056,abreißen::V,剝ぎ取る,მოწყვეტს
1057,abschneiden::V,切り取る,გაჭრის
1058,binden::V,縛る,შეკრავს
1059,binden::V,縛る,გადააბამს
1060,stecken::V,差し込む,ჩაასობს
1061,brechen::V,破る,მოიტეხს
1062,klopfen::V,とんとん叩く,აკაკუნებს
1063,hauen::V,叩く,ლეწავს
1064,kleben::V,貼る,წებავს
1065,kleben::V,貼る,დააწებებს
1066,kleben::V,くっ付ける,წებავს
1067,kleben::V,くっ付ける,დააწებებს
1068,reiben::V,擦る,დაზელს
1069,streichen::V,塗る,უსვამს
1070,schleifen::V,研ぐ,ლესავს
1071,schneiden::V,切る,გაჭრის
1072,rütteln::V,揺さぶる,არხევს
1073,schütteln::V,振る,არყევს
1074,schütteln::V,振る,ანძრევს
1075,schütteln::V,揺さぶる,არყევს
1076,schütteln::V,揺さぶる,ანძრევს
1077,schwenken::V,振る,აქნევს
1078,schütten::V,注ぐ,ღვრის
1079,schütten::V,注ぐ,დააქცევს
1080,füllen::V,いっぱいにする,გაავსებს
1081,einwickeln::V,包む,შეახვევს
1082,tragen::V,運ぶ,მიიტანს
1083,schleppen::V,引きずる,მიათრევს
1084,ziehen::V,引く,წევს
1085,ziehen::V,引く,ათრევს
1086,aufbewahren::V,預かる,შეინახავს
1087,werfen::V,投げる,ისვრის
1088,fangen::V,受ける,დაიჭერს
1089,packen::V,掴む,სტაცებს
1090,verstecken::V,隠す,მალავს
1091,teilen::V,分ける,დაყოფს
1092,schicken::V,送る,გაგზავნის
1093,bringen::V,持って行く,მოიტანს
1094,hinzufügen::V,加える,დაამატებს
1095,bekommen::V,得る,ამოიღებს
1096,erhalten::V,受ける,იღებს
1097,nehmen::V,取る,აიღებს
1098,wählen::V,選ぶ,გადაარჩევს
1099,auswählen::V,選ぶ,ამოარჩევს
1100,bewahren::V,保存する,ინარჩუნებს
1101,behindern::V,妨害する,აბრკოლებს
1102,behindern::V,妨害する,გააძნელებს
1103,verderben::V,台無しにする,გააფუჭებს
1104,beschädigen::V,損傷する,დააზიანებს
1105,zerbrechen::V,割る,დაამტვრევს
1106,zerreißen::V,引き裂く,გახევს
1107,zerstören::V,破壊する,მოსპობს
1108,zerstören::V,破壊する,დაანგრევს
1109,verbrennen::V,焼く,დაწვავს
1110,geben::V,上げる,აძლევს
1111,reichen::V,渡す,მიაწოდებს
1112,schenken::V,贈る,აჩუქებს
1113,versprechen::V,約束する,აღუთქვამს
1114,wünschen::V,望む,უსურვებს
1115,loben::V,褒める,აქებს
1116,loben::V,褒める,ამკობს
1117,küssen::V,キスする,აკოცებს
1118,wiegen::V,揺する,არხევს
1119,zudecken::V,覆う,გადახურავს
1120,wecken::V,起こす,გააღვიძებს
1121,zeigen::V,見せる,დაანახვებს
1122,führen::V,案内する,მიჰყავს
1123,lehren::V,教える,ასწავლის
1124,unterrichten::V,通知する,ასწავლის
1125,aufziehen::V,育てる,აღზრდის
1126,leiten::V,導く,აწარმოებს
1127,leiten::V,導く,ხელმძღვანელობს
1128,antreiben::V,励ます,დააჩქარებს
1129,lassen::V,～させる,ა--ინებს
1130,einladen::V,誘う,მოიპატიჟებს
1131,einladen::V,招待する,მოიპატიჟებს
1132,vereinigen::V,一つにする,შეაერთებს
1133,besuchen::V,訪ねる,სანახავად მიდის
1134,treffen::V,出会う,შეხვდება
1135,sich versammeln::V,集まる,შეიკრიბება
1136,spielen::V,遊ぶ,ეთამაშება
1137,singen::V,歌う,მღერის
1138,tanzen::V,踊る,ცეკვავს
1139,sich trennen::V,別れる,მოშორდება
1140,verlassen::V,別れる,მიატოვებს
1141,retten::V,救う,იხსნის
1142,retten::V,救う,გადაარჩენს
1143,retten::V,助ける,იხსნის
1144,retten::V,助ける,გადაარჩენს
1145,bewachen::V,見張る,დარაჯობს
1146,bewachen::V,見張る,უთვალთვალებს
1147,bewachen::V,軽微する,დარაჯობს
1148,bewachen::V,軽微する,უთვალთვალებს
1149,schützen::V,保護する,დაიფარავს
1150,verteidigen::V,守る,დაიცავს
1151,sich schlagen::V,殴る,იჩხუბებს
1152,schießen::V,撃つ,ისვრის
1153,siegen::V,勝つ,გაიმარჯვებს
1154,ärgern::V,怒らせる,აჯავრებს
1155,schlagen::V,殴る,ცემს
1156,treten::V,蹴る,პანღურს ამოჰკრავს
1157,stechen::V,突く,სჩხვლეტს
1158,stoßen::V,突く,დაეჯახება
1159,stehlen::V,盗る,ქურდობს
1160,stehlen::V,盗る,მოიპარავს
1161,stören::V,構う,შეაწუხებს
1162,belästigen::V,邪魔する,მობეზრდება
1163,verbergen::V,隠す,დამალავს
1164,täuschen::V,だます,შეცდებს
1165,betrügen::V,だます,მოატყუებს
1166,töten::V,殺す,მოკლავს
1167,wohnen::V,住む,ცხოვრობს
1168,wohnen::V,住む,ბინადრობს
1169,arbeiten::V,働く,მუშაობს
1170,sammeln::V,集める,შეკრებს
1171,sammeln::V,収集する,შეკრებს
1172,pflücken::V,摘む,კრეფს
1173,jagen::V,狩りをする,ნადირობს
1174,fischen::V,釣る,თევზაობს
1175,fassen::V,捕る,დააჭერს
1176,hüten::V,放牧する,მწყემსავს
1177,treiben::V,追う,მიერეკება
1178,anbinden::V,繋ぐ,მიაბამს
1179,füttern::V,餌をやる,აჭმევს
1180,melken::V,搾乳する,წველის
1181,hacken::V,刻む,კეპავს
1182,gießen::V,水をやる,რწყავს
1183,reifen::V,熟す,მწიფდება
1184,zubereiten::V,調理する,მოამზადებს
1185,kochen::V,煮る,მოხარშავს
1186,backen::V,焼く,გამოაცხობს
1187,braten::V,焼く,შეწვავს
1188,braten::V,炒める,შეწვავს
1189,umrühren::V,混ぜる,შეურევს
1190,umrühren::V,混ぜる,გათქვეფს
1191,stricken::V,編む,ქსოვს
1192,nähen::V,縫う,გაკერავს
1193,färben::V,染める,შეღებავს
1194,reinigen::V,掃除する,გაწმენდს
1195,reinigen::V,掃除する,გასუფთავებს
1196,waschen::V,洗う,გარეცხავს
1197,waschen::V,洗濯する,გარეცხავს
1198,abwischen::V,拭く,წაშლის
1199,spülen::V,洗う,გაავლებს
1200,spülen::V,すすぐ,გაავლებს
1201,fegen::V,掃除する,დაბლანდავს
1202,kehren::V,掃く,დაგვის
1203,baden::V,入浴する,ბანაობს
1204,sich waschen::V,洗う,იბანება
1205,ausziehen::V,脱ぐ,გაიხდის
1206,anziehen::V,着る,ჩაიცვამს
1207,sich anziehen::V,着る,ჩაიცვამს
1208,kämmen::V,梳く,დავარცხნის
1209,schmücken::V,飾る,მორთავს
1210,sagen::V,言う,იტყვის
1211,sprechen::V,話す,ლაპარაკობს
1212,reden::V,話す,საუბრობს
1213,sich unterhalten::V,話をする,ბაასობს
1214,sich unterhalten::V,話をする,მუსაიფობს
1215,fragen::V,聞く,ჰკითხავს
1216,bitten::V,頼む,სთხოვს
1217,bitten::V,お願いする,სთხოვს
1218,erzählen::V,物語る,მოუთხრობს
1219,mitteilen::V,伝える,აუწყებს
1220,mitteilen::V,伝える,აცნობებს
1221,nennen::V,名づける,უწოდებს
1222,rufen::V,呼ぶ,დაუძახებს
1223,prahlen::V,自慢する,ტრაბახობს
1224,übersetzen::V,訳す,გადათარგმნის
1225,denken::V,考える,ფიქრობს
1226,denken::V,考える,აზროვნებს
1227,glauben::V,信じる,სჯერა
1228,bemerken::V,気が付く,შენიშვნავს
1229,erkennen::V,認識する,გამოიცნობს
1230,begreifen::V,分かる,გაიგებს
1231,verstehen::V,聞き取る,გაიგონებს
1232,lernen::V,学ぶ,ისწავლის
1233,lernen::V,勉強する,ისწავლის
1234,wissen::V,知っている,ეცოდინება
1235,sich erinnern an::V,思い出す,მოიგონებს
1236,sich erinnern an::V,思い出す,გაიხსენებს
1237,vergessen::V,忘れる,ივიწყებს
1238,messen::V,計る,ზომავს
1239,messen::V,測定する,ზომავს
1240,zählen::V,数える,ითვლის
1241,rechnen::V,計算する,გაიანგარიშებს
1242,lesen::V,読む,კითხულობს
1243,malen::V,描く,ხატავს
1244,zeichnen::V,写生する,ხაზავს
1245,schreiben::V,書く,დაწერს
1246,besitzen::V,所持する,ექნება
1247,kaufen::V,買う,ყიდულობს
1248,verkaufen::V,売る,გაყიდის
1249,bezahlen::V,払う,გადაიხდის
1250,zahlen::V,支払う,გადაიხდის
1251,beherrschen::V,支配する,ფლობს
1252,ertragen::V,耐える,მოითმენს
