,Concept_ID,mrj,it
1430,begreifen::V,ынгылаш,capire
1431,begreifen::V,ынгылаш,comprèndere
1432,verstehen::V,ынгылаш,intèndere
1433,verstehen::V,ынгылаш,comprèndere
1434,lernen::V,тыменяш,imparare
1435,lernen::V,тыменяш,apprèndere
1436,wissen::V,пӓлӓш,sapere
1437,sich erinnern an::V,ышештӓрӓш,ricordare
1438,sich erinnern an::V,ышештӓрӓш,ricordarsi di
1439,vergessen::V,монден кодаш,dimenticare
1440,messen::V,висӓш,misurare
1441,zählen::V,шотаяш,contare
1442,rechnen::V,шотаяш,contare
1443,rechnen::V,шотаяш,calcolare
1444,lesen::V,лыдаш,lèggere
1445,malen::V,рисуяш,dipìngere
1446,zeichnen::V,ыдырка́лаш,disegnare
1447,schreiben::V,вазаш,scrìvere
1448,besitzen::V,кы́чаш,possedere
1449,kaufen::V,нӓлӓш,comprare
1450,kaufen::V,нӓлӓш,acquistare
1451,verkaufen::V,выжалаш,vendere
1452,bezahlen::V,тӱлӓш,pagare
1453,zahlen::V,тӱлӓш,pagare
1454,beherrschen::V,кы́чаш,dominare
1455,ertragen::V,цӹтӓш,sopportare
1456,Linie::N,,lìnea
1457,Strich::N,,tratto
1458,jetzt::ADV,,ora
1459,jetzt::ADV,,adesso
1460,hinzufügen::V,,aggiùngere
