,Concept_ID,hi,cs
768,Nutzen::N,लाभ,užitek
769,Nutzen::N,फ़ायदा,užitek
770,Reichtum::N,धन,bohatství
771,Reichtum::N,दौलत,bohatství
772,Welt::N,विश्व,svět
773,Welt::N,दुनिया,svět
774,Land::N,देश,země
775,Land::N,मुल्क,země
776,Staat::N,राज्य,stát
777,Staat::N,राष्ट्र,stát
778,König::N,राजा,král
779,König::N,बादशाह,král
780,Macht::N,शासन,moc
781,Macht::N,शासन,mocnost
782,Macht::N,सत्ता,moc
783,Macht::N,सत्ता,mocnost
784,Grenze::N,सरहद,hranice
785,Krieg::N,जंग,válka
786,Krieg::N,युद्ध,válka
787,Feind::N,शत्रु,nepřítel
788,Feind::N,दुश्मन,nepřítel
789,Gewalt::N,हिंसा,násilí
790,Kampf::N,लड़ाई,boj
791,Kampf::N,संघर्ष,boj
792,Bogen[Waffe]::N,कमान,luk
793,Pfeil::N,बान,šíp
794,Gewehr::N,बंदूक़,puška
795,Gewehr::N,बंदूक़,ručnice
796,Fehler::N,भूल,chyba
797,Fehler::N,ग़लती,chyba
798,Lüge::N,झूठ,lež
799,Lüge::N,असत्य,lež
800,Schaden::N,हानि,škoda
801,Schaden::N,नुक़सान,škoda
802,Unglück::N,मुसीबत,neštěstí
803,Unglück::N,विपात्ति,neštěstí
804,Schuld::N,दोष,vina
805,Schuld::N,क़सूर,vina
806,Alter::N,आयु,věk
807,Alter::N,उम्र,věk
808,Schluss::N,अंत,konec
809,Schluss::N,समाप्ति,konec
810,Zeit::N,काल,čas
811,Zeit::N,वक़्त,čas
812,Tag::N,दिन,den
813,Tag::N,रोज़,den
814,Morgen::N,सुबह,ráno
815,Morgen::N,सुबह,jitro
816,Mittag::N,दोपहर,poledne
817,Mittag::N,मध्याह्न,poledne
818,Abend::N,शाम,večer
819,Abend::N,संध्या,večer
820,Nacht::N,रात,noc
821,Nacht::N,रात्रि,noc
822,Woche::N,हफ़्ता,týden
823,Monat::N,मास,měsíc
824,Monat::N,महीना,měsíc
825,Jahr::N,बरस,rok
826,Jahr::N,वर्ष,rok
827,Frühling::N,वसंत,jaro
828,Sommer::N,गरमी,léto
829,Sommer::N,ग्रीष्म,léto
830,Herbst::N,शरत्,podzim
831,Herbst::N,पतझड़,podzim
832,Winter::N,जाड़ा,zima
833,Winter::N,सर्दियाँ,zima
834,Januar::N,जनवरी,leden
835,Februar::N,फ़रवरी,únor
836,März::N,मार्च,březen
837,April::N,अप्रैल,duben
838,Mai::N,मई,květen
839,Juni::N,जून,červen
840,Juli::N,जुलाई,červenec
841,August::N,अगस्त,srpen
842,September::N,सितंबर,září
843,Oktober::N,अक्तूबर,říjen
844,November::N,नवंबर,listopad
845,Dezember::N,दिसंबर,prosinec
846,Montag::N,पीर,pondělí
847,Montag::N,पीर,pondělek
848,Montag::N,सोमवार,pondělí
849,Montag::N,सोमवार,pondělek
850,Dienstag::N,मंगलवार,úterý
851,Mittwoch::N,बुधवार,středa
852,Donnerstag::N,गुरुवार,čtvrtek
853,Donnerstag::N,बृहस्पतिवार,čtvrtek
854,Freitag::N,शुक्रवार,pátek
855,Samstag::N,सनीचर,sobota
856,Samstag::N,शनिवार,sobota
857,Sonntag::N,इतवार,neděle
858,Sonntag::N,रविवार,neděle
859,groß::A,बड़ा,velký
860,klein::A,कम,malý
861,klein::A,छोटा,malý
862,lang::A,लंबा,dlouhý
863,lang::A,दीर्घ,dlouhý
864,kurz::A,लधु,krátký
865,kurz::A,छोटा,krátký
866,breit::A,चौड़ा,široký
867,schmal::A,तंग,úzký
868,schmal::A,सँकरा,úzký
869,dicht::A,सघन,hustý
870,dick[Gegenstand]::A,मोटा,tlustý
871,dünn::A,महीन,tenký
872,dünn::A,बारीक,tenký
873,fein::A,कोमल,jemný
874,fein::A,सूक्ष्म,jemný
875,fest::A,दृढ़,pevný
876,fest::A,मज़बूत,pevný
877,flach::A,चपटा,plochý
878,flach::A,चपटा,placatý
879,glatt::A,चौरस,hladký
880,glatt::A,चिकना,hladký
881,hart::A,कठोर,tvrdý
882,hart::A,सख़्त,tvrdý
883,weich::A,नरम,měkký
884,weich::A,मुलायम,měkký
885,rund::A,गोल,kulatý
886,rund::A,गोल,okrouhlý
887,rund::A,वर्तुल,kulatý
888,rund::A,वर्तुल,okrouhlý
889,spitz::A,नुकीला,špičatý
890,scharf::A,पैना,ostrý
891,stumpf::A,भोथरा,tupý
892,schwer::A,भारी,těžký
893,schwer::A,वज़नी,těžký
894,schön::A,सुंदर,pěkný
895,schön::A,सुंदर,krásný
896,heiß::A,उष्ण,horký
897,warm::A,गरम,teplý
898,kalt::A,सर्द,studený
899,kühl::A,ठंडा,chladný
900,frisch::A,तर,svěží
901,frisch::A,ताज़ा,svěží
902,feucht::A,नम,vlhký
903,feucht::A,भीगा,vlhký
904,nass::A,गीला,mokrý
905,trocken::A,सूखा,suchý
906,trocken::A,ख़ुश्क,suchý
907,voll::A,भरा,plný
908,voll::A,पूरा,plný
909,leer::A,ख़ाली,prázdný
910,offen::A,खुला,otevřený
911,geschlossen::A,बंद,zavřený
912,sauber::A,साफ़,čistý
913,sauber::A,सुथरा,čistý
914,schmutzig::A,गंदा,špinavý
915,roh::A,कच्चा,syrový
916,reif::A,पक्व,zralý
917,reif::A,पक्का,zralý
918,lecker::A,मज़ेदार,chutný
919,lecker::A,स्वादिष्ट,chutný
920,süß::A,मीठा,sladký
921,bitter::A,कटु,hořký
922,bitter::A,कड़वा,hořký
923,sauer::A,खट्टा,kyselý
924,hell::A,रोशन,světlý
925,dunkel::A,अँधेरा,temný
926,schwarz::A,काला,černý
927,schwarz::A,स्याह,černý
928,weiß::A,सफ़ेद,bílý
929,rot::A,लाल,rudý
930,rot::A,लाल,červený
931,rot::A,सुर्ख़,rudý
932,rot::A,सुर्ख़,červený
933,gelb::A,पीला,žlutý
934,gelb::A,ज़र्द,žlutý
935,blau::A,नीला,modrý
936,blau::A,आसमानी,modrý
937,grün::A,हरा,zelený
938,grau::A,धूसर,šedý
939,grau::A,धूसर,šedivý
940,bunt::A,रंगीन,pestrý
941,bunt::A,बहुरंगा,pestrý
942,billig::A,सस्ता,levný
943,billig::A,सस्ता,laciný
944,teuer::A,महँगा,drahý
945,wertvoll::A,क़ीमती,cenný
946,wertvoll::A,मूल्यवान्,cenný
947,blind::A,अंधा,slepý
948,taub::A,बहरा,hluchý
949,kräftig::A,ताक़तवर,silný
950,kräftig::A,शक्तिशाली,silný
951,stark::A,प्रबल,silný
952,stark::A,बलवान्,silný
953,schwach::A,कमज़ोर,slabý
954,fett::A,मोटा,tučný
955,fett::A,मोटा,tlustý
956,fett::A,मांसल,tučný
957,fett::A,मांसल,tlustý
958,schlank::A,पतला,štíhlý
959,schlank::A,छरहरा,štíhlý
960,hübsch::A,सुंदर,hezký
961,hübsch::A,ख़ूबसूरत,hezký
962,böse::A,पापी,zlý
963,böse::A,दुष्ट,zlý
964,dumm::A,मूर्ख,hloupý
965,dumm::A,बुद्धू,hloupý
966,faul::A,आलसी,líný
967,faul::A,सुस्त,líný
968,fleißig::A,मेहनती,pilný
969,fleißig::A,परिश्रमी,pilný
970,geizig::A,कृपण,lakomý
971,geizig::A,कंजूस,lakomý
972,klug::A,समझदार,chytrý
973,klug::A,होशियार,chytrý
974,klug::A,अक़्लमंद,chytrý
975,geschickt::A,किशल,šikovný
976,lieb::A,प्रिय,milý
977,lieb::A,प्यारा,milý
978,lustig::A,हँसमुख,veselý
979,lustig::A,ख़ुशदिल,veselý
980,sanft::A,नम्र,mírný
981,hungrig::A,भूखा,hladový
982,krank::A,बीमार,nemocný
983,krank::A,अस्वस्थ,nemocný
984,nackt::A,नग्न,nahý
985,traurig::A,उदास,smutný
986,traurig::A,उदास,truchlivý
987,traurig::A,रंजीदा,smutný
988,traurig::A,रंजीदा,truchlivý
989,lebendig::A,जीता,živý
990,lebendig::A,ज़िंदा,živý
991,gut::A,अच्छा,dobrý
992,schlecht::A,बुरा,špatný
993,schlecht::A,ख़राब,špatný
994,richtig::A,ठीक,pravý
995,richtig::A,ठीक,správný
996,schlimm::A,बुरा,zlý
997,schlimm::A,अप्रिय,zlý
998,wahr::A,सच,pravdivý
999,alt::A,पुराना,starý
1000,neu::A,नया,nový
1001,ehemalig::A,भूतपूर्व,bývalý
1002,alt[Lebewesen]::A,बूढ़ा,starý
1003,alt[Lebewesen]::A,वृद्ध,starý
1004,jung::A,जवान,mladý
1005,arm::A,ग़रीब,chudý
1006,reich::A,धनी,bohatý
1007,reich::A,अमीर,bohatý
1008,bekannt::A,मालूम,známý
1009,berühmt::A,मशहूर,slavný
1010,berühmt::A,प्रसिद्ध,slavný
1011,fremd::A,विदेशी,cizí
1012,fremd::A,अपरिचित,cizí
1013,verschieden::A,अलग,různý
1014,verschieden::A,अलग,rozličný
1015,verschieden::A,भिन्न,různý
1016,verschieden::A,भिन्न,rozličný
1017,nah::A,नज़दीकी,blízký
1018,fern::A,दूर,daleký
1019,fern::A,दूरस्थ,daleký
1020,linker::A,बायाँ,levý
1021,rechter::A,दायाँ,pravý
1022,rechter::A,दाहिना,pravý
1023,anderer::A,अन्य,jiný
1024,anderer::A,दूसरा,jiný
1025,erster::A,पहला,první
1026,erster::A,प्रथम,první
1027,zweiter::A,दूसरा,druhý
1028,zweiter::A,द्वितीय,druhý
1029,dritter::A,तीसरा,třetí
1030,letzter::A,अंतिम,poslední
1031,letzter::A,आख़िरी,poslední
1032,allein::ADV,तनहा,sám
1033,allein::ADV,अकेले,sám
1034,auf einmal::ADV,वक़्त में,najednou
1035,zusammen::ADV,एक साथ,spolu
1036,zusammen::ADV,एक साथ,dohromady
1037,zusammen::ADV,साथ साथ,spolu
1038,zusammen::ADV,साथ साथ,dohromady
1039,lange::ADV,देर तक,dlouho
1040,plötzlich::ADV,सहसा,vtom
1041,plötzlich::ADV,सहसा,náhle
1042,plötzlich::ADV,अचानक,vtom
1043,plötzlich::ADV,अचानक,náhle
1044,sofort::ADV,तुरंत,hned
1045,sofort::ADV,तुरंत,ihned
1046,später::ADV,बाद को,později
1047,später::ADV,बाद में,později
1048,jetzt::ADV,अब,teď
1049,jetzt::ADV,अब,nyní
1050,jetzt::ADV,अभी,teď
1051,jetzt::ADV,अभी,nyní
1052,heute::ADV,आज,dnes
1053,heute::ADV,आज,dneska
1054,morgen::ADV,कल,zítra
1055,bald::ADV,जल्दी,brzo
1056,dann::ADV,तब,pak
1057,dann::ADV,तब,potom
1058,gestern::ADV,कल,včera
1059,einst::ADV,एक दिन,kdysi
1060,einst::ADV,पहले कभी,kdysi
1061,damals::ADV,उस समय,tehdy
1062,damals::ADV,उस समय,tenkrát
1063,damals::ADV,उन दिनों,tehdy
1064,damals::ADV,उन दिनों,tenkrát
1065,danach::ADV,इसके बाद,podle toho
1066,danach::ADV,इसके पश्चात्,podle toho
1067,vorher::ADV,पहले,dříve
1068,vorher::ADV,पहले,napřed
1069,vorher::ADV,पेशतर,dříve
1070,vorher::ADV,पेशतर,napřed
1071,zuerst::ADV,पहले,nejprve
1072,zuerst::ADV,पहले,nejdříve
1073,einmal::ADV,एक बार,jednou
1074,einmal::ADV,एक दफ़ा,jednou
1075,manchmal::ADV,कभी कभी,někdy
1076,oft::ADV,अक्सर,často
1077,immer::ADV,सदा,vždy
1078,immer::ADV,सदा,stále
1079,immer::ADV,हमेशा,vždy
1080,immer::ADV,हमेशा,stále
1081,niemals::ADV,कभी नहीं,nikdy
1082,niemals::ADV,कदापि नहीं,nikdy
1083,hier::ADV,इधर,zde
1084,hier::ADV,इधर,tady
1085,hier::ADV,यहाँ,zde
1086,hier::ADV,यहाँ,tady
1087,hierhin::ADV,इधर को,sem
1088,hierhin::ADV,यहाँ को,sem
1089,von hier::ADV,यहाँ से,odtud
1090,dort::ADV,उधर,tam
1091,dort::ADV,वहाँ,tam
1092,dorthin::ADV,उधर को,tam
1093,dorthin::ADV,वहाँ को,tam
1094,geradeaus::ADV,सीधे,rovně
1095,vorwärts::ADV,आगे,kupředu
1096,vorwärts::ADV,आगे को,kupředu
1097,rückwärts::ADV,पीछे को,zpět
1098,zurück::ADV,वापस,zpět
1099,zurück::ADV,वापस,nazpět
1100,unten::ADV,नीचे,dole
1101,hinab::ADV,नीचे को,dolů
1102,oben::ADV,ऊपर,nahoře
1103,oben::ADV,ऊपर,navrchu
1104,hinauf::ADV,ऊपर को,nahoru
1105,überall::ADV,हर जगह,všude
1106,überall::ADV,हर स्थान,všude
1107,nicht::ADV,न,ne
1108,nicht::ADV,नहीं,ne
1109,ein wenig::ADV,कुछ,trochu
1110,ein wenig::ADV,ज़रा,trochu
1111,ein wenig::ADV,थोड़ा,trochu
1112,kaum::ADV,लगभग नहीं,sotva
1113,kaum::ADV,बराबर नहीं,sotva
1114,sehr::ADV,बहुत,velmi
1115,sehr::ADV,बहुत,velice
1116,so::ADV,ऐसा,tak
1117,so::ADV,ऐसा,takto
1118,noch::ADV,अभी तक,ještě
1119,nur::ADV,केवल,jen
1120,nur::ADV,केवल,jenom
1121,nur::ADV,सिर्फ़,jen
1122,nur::ADV,सिर्फ़,jenom
1123,schon::ADV,चुकना,už
1124,schon::ADV,चुकना,již
1125,wieder::ADV,फिर,zase
1126,wieder::ADV,दुबारा,zase
1127,vergebens::ADV,व्यर्थ,marně
1128,vor::PRP,के आगे,před
1129,vor::PRP,के सामने,před
1130,hinter::PRP,के पीछे,za
1131,unter::PRP,के तले,pod
1132,unter::PRP,के नीचे,pod
1133,durch::PRP,के पार,skrz
1134,neben::PRP,के पास,vedle
1135,neben::PRP,की बग़ल में,vedle
1136,zwischen::PRP,के बीच,mezi
1137,wegen::PRP,के कारण,pro
1138,wegen::PRP,की वजह से,pro
1139,dies::PRN,यह,toto
1140,dies::PRN,यह,tohle
1141,das::PRN,वह,to
1142,alles::PRN,सब,všechno
1143,alles::PRN,सब कुछ,všechno
1144,ich::PRN,मैं,já
1145,du::PRN,तू,ty
1146,er::PRN,यह,on
1147,wir::PRN,हम,my
1148,ihr::PRN,तुम,vy
1149,sie::PRN,ये,oni
1150,was::FPRN,क्या,co
1151,wer::FPRN,कौन,kdo
1152,wo::FADV,किधर,kde
1153,wohin::FADV,किधर,kam
1154,wie::FADV,कैसे,jak
1155,warum::FADV,क्यों,proč
1156,wieviel::FNUM,कितना,kolik
1157,eins::NUM,एक,jeden
1158,zwei::NUM,दो,dva
1159,drei::NUM,तीन,tři
1160,vier::NUM,चार,čtyři
1161,fünf::NUM,पाँच,pět
1162,sechs::NUM,छह,šest
1163,sieben::NUM,सात,sedm
1164,acht::NUM,आठ,osm
1165,neun::NUM,नौ,devět
1166,zehn::NUM,दस,deset
1167,elf::NUM,ग्यारह,jedenáct
1168,zwölf::NUM,बारह,dvanáct
1169,zwanzig::NUM,बीस,dvacet
1170,dreißig::NUM,तीस,třicet
1171,vierzig::NUM,चालीस,čtyřicet
1172,fünfzig::NUM,पचास,padesát
1173,sechzig::NUM,साठ,šedesát
1174,siebzig::NUM,सत्तर,sedmdesát
1175,achtzig::NUM,अस्सी,osmdesát
1176,neunzig::NUM,नव्वे,devadesát
1177,hundert::NUM,सौ,sto
1178,tausend::NUM,हज़ार,tisíc
1179,und::CNJ,और,a
1180,oder::CNJ,या,nebo
1181,stehen::V,खड़ा होना,stát
1182,sitzen::V,बैठना,sedět
1183,liegen::V,लेटना,ležet
1184,hängen::V,लटकना,viset
1185,werden::V,बनना,stát se
1186,passieren::V,होना,stát se
1187,beginnen::V,आरंभ होना,počít
1188,beginnen::V,प्रारंभ होना,počít
1189,enden::V,अंत होना,končit
1190,enden::V,अंत होना,skončit
1191,enden::V,ख़तम होना,končit
1192,enden::V,ख़तम होना,skončit
1193,wechseln::V,बदलना,měnit se
1194,aufgehen[Sonne]::V,चढ़ना,vyjít
1195,aufgehen[Sonne]::V,उदित होना,vyjít
1196,untergehen[Sonne]::V,अस्त हो जाना,zapadnout
1197,scheinen[Sonne]::V,रोशनी देना,svítit
1198,donnern::V,गरजना,hřmět
1199,wehen::V,चलना,vát
1200,wehen::V,चलना,vanout
1201,strömen::V,बहना,proudit
1202,strömen::V,प्रवाहित होना,proudit
1203,fließen::V,बहना,téct
1204,fließen::V,प्रवाहित होना,téct
1205,sich drehen::V,घूमना,točit se
1206,schwanken::V,हिलना,kolísat
1207,schwanken::V,हिलना,houpat se
1208,schwingen::V,हिलना,kývat se
1209,fallen::V,गिरना,padat
1210,brennen::V,जलना,hořet
1211,rauchen::V,धुआँ उड़ाना,kouřit
1212,regnen::V,बरसना,pršet
1213,gefrieren::V,जमना,zamrznout
1214,tauen::V,गलना,tát
1215,tauen::V,पिघलना,tát
1216,schmelzen::V,गलना,tavit
1217,schmelzen::V,पिघलना,tavit
1218,trocknen::V,सूखना,schnout
1219,sieden::V,उबलना,vřít
1220,faulen::V,गलना,hnít
1221,faulen::V,सड़ना,hnít
1222,verfaulen::V,गलना,shnít
1223,verfaulen::V,सड़ना,shnít
1224,reißen::V,फटना,roztrhat se
1225,versinken::V,डूबना,topit se
1226,versinken::V,डूबना,ponořit se
1227,vergehen::V,बीतना,plynout
1228,vergehen::V,गुज़रना,plynout
1229,erscheinen::V,दिखाई देना,objevit se
1230,verschwinden::V,ग़ायब होना,zmizet
1231,sinken::V,घटना,klesat
1232,sinken::V,उतरना,klesat
1233,abnehmen::V,घटना,ubýt
1234,zunehmen::V,बढ़ना,přibýt
1235,steigen::V,बढ़ना,stoupat
1236,wachsen::V,उगना,růst
1237,glänzen::V,चमकना,lesknout se
1238,funkeln::V,जगमगाना,jiskřit se
1239,funkeln::V,टिमटिमाना,jiskřit se
1240,lärmen::V,शोर मचाना,dělat hluk
1241,läuten::V,बजना,zvonit
1242,klingeln::V,बजना,zvonit
1243,klirren::V,झनझनाना,řinčet
1244,brausen::V,साँय-साँय करना,hučet
1245,rauschen::V,सरसराना,šumět
1246,klingen::V,बजना,znít
1247,bellen::V,भौंकना,štěkat
1248,heulen::V,गुर्राना,výt
1249,blasen::V,फूँकना,foukat
1250,pfeifen::V,सीटी देना,pískat
1251,schreien::V,चिल्लाना,křičet
1252,stöhnen::V,कराहना,sténat
1253,stöhnen::V,आहें भरना,sténat
1254,zittern::V,काँपना,třást se
1255,leben::V,जीना,žít
1256,geboren werden::V,पैदा होना,rodit se
1257,atmen::V,साँस लेना,dýchat
1258,trinken::V,पीना,pít
1259,essen::V,खाना,jíst
1260,schlucken::V,निगलना,polykat
1261,müde werden::V,थकना,unavit se
1262,müde werden::V,उकताना,unavit se
1263,einschlafen::V,सो जाना,usnout
1264,schlafen::V,सोना,spát
1265,aufwachen::V,जागना,probudit se
1266,aufstehen::V,उठना,vstát
1267,sich erholen::V,सुस्ताना,zotavovat se
1268,sich erholen::V,आराम करना,zotavovat se
1269,krank werden::V,बीमार पड़ना,onemocnět
1270,krank sein::V,बीमार होना,být nemocný
1271,schmerzen::V,दुखना,bolet
1272,schmerzen::V,दर्द करना,bolet
1273,husten::V,खाँसना,kašlat
1274,genesen::V,ठीक हो जाना,uzdravit se
1275,genesen::V,स्वस्थ हो जाना,uzdravit se
1276,sterben::V,मरना,umřít
1277,umkommen::V,मरना,zahynout
1278,sich bewegen::V,चलना,pohnout se
1279,sich bewegen::V,हिलना,pohnout se
1280,sich rühren::V,हिलना,hnout se
1281,sich erheben::V,उठना,zdvihnout se
1282,sich setzen::V,बैठना,posadit se
1283,hinfallen::V,गिरना,upadnout
1284,laufen::V,चलना,běžet
1285,schreiten::V,क़दम जाना,kráčet
1286,spazierengehen::V,सैर करना,procházet se
1287,eilen::V,तेज़ी से जाना,spěchat
1288,eilen::V,शीघ्रता से चलना,spěchat
1289,sich beeilen::V,जल्दी करना,pospíšit si
1290,sich beeilen::V,शीघ्रता करना,pospíšit si
1291,sausen::V,बड़ी तेज़ी से चलना,fičet
1292,rennen::V,भागना,pádit
1293,rennen::V,दौड़ना,pádit
1294,springen::V,उछलना,skákat
1295,klettern::V,चढ़ना,lézt
1296,klettern::V,चढ़ना,šplhat
1297,schaukeln::V,झूलना,houpat
1298,kriechen::V,रेंगना,lézt
1299,kriechen::V,रेंगना,plazit se
1300,schwimmen::V,तैरना,plavat
1301,tauchen::V,डूबना,nořit se
1302,rudern::V,खेना,veslovat
1303,rudern::V,चप्पू चलाना,veslovat
1304,fahren::V,चलना,jet
1305,fahren::V,चलना,jezdit
1306,fahren::V,यात्रा करना,jet
1307,fahren::V,यात्रा करना,jezdit
1308,fliegen::V,उड़ना,létat
1309,gehen::V,जाना,jít
1310,weggehen::V,चला जाना,odejít
1311,weggehen::V,बाहर जाना,odejít
1312,abfahren::V,छूटना,odjet
1313,abfahren::V,रवाना होना,odjet
1314,anhalten::V,रुकना,zastavit se
1315,anhalten::V,खड़ा होना,zastavit se
1316,hineingehen::V,घुसना,vcházet se
1317,hineingehen::V,अंदर जाना,vcházet se
1318,eintreten::V,प्रवेश करना,vstoupit
1319,kommen::V,आना,přijít
1320,ankommen::V,पहुँचना,dojít
1321,zurückkommen::V,लौटना,vrátit se
1322,zurückkommen::V,वापस आना,vrátit se
1323,bleiben::V,रहना,zůstat
1324,bleiben::V,रुकना,zůstat
1325,warten::V,इंतज़ार करना,čekat
1326,erwarten::V,प्रतीक्षा करना,čekat na
1327,suchen::V,ढूँढ़ना,hledat
1328,finden::V,पाना,najít
1329,finden::V,ढूँढ़ निकालना,najít
1330,versuchen::V,कोशिश करना,zkoušet
1331,vorbereiten::V,तैयार करना,připravit
1332,lieben::V,प्यार करना,milovat
1333,mögen::V,पसंद होना,mít rád
1334,lachen::V,हँसना,smát se
1335,rühren::V,छूना,dojmout
1336,weinen::V,रोना,plakat
1337,schimpfen::V,गाली देना,nadávat
1338,sich ärgern::V,चिढ़ना,pohoršit se
1339,sich ärgern::V,नाराज़ होना,pohoršit se
1340,sich fürchten::V,डरना,bát se
1341,sich fürchten::V,भय खाना,bát se
1342,fürchten::V,डरना से,bát se
1343,fürchten::V,भय खाना से,bát se
1344,fliehen::V,भागना,utéct
1345,flüchten::V,निकल भागना,prchnout
1346,sehen::V,देखना,vidět
1347,anschauen::V,देखना,podívat se na
1348,ansehen::V,दृष्टि डालना पर,sledovat
1349,hören::V,सुनना,slyšet
1350,zuhören::V,सुनना,poslouchat
1351,probieren::V,चखना,ochutnávat
1352,riechen::V,सूँघना,cítit
1353,fühlen::V,महसूस करना,cítit
1354,scheinen::V,लगना,zdát se
1355,zu sehen sein::V,दिखाई देना,moci být viděn
1356,vernehmen::V,सुनना,uslyšet
1357,frieren::V,ठंड लगना,mrznout
1358,frieren::V,सर्दी लगना,mrznout
1359,tun::V,करना,dělat
1360,können::V,सकना,moct
1361,können::V,जानना,moct
1362,wollen::V,चाहना,chtít
1363,anfangen::V,शुरू करना,začít
1364,beenden::V,ख़त्म करना,ukončit
1365,beenden::V,समाप्त करना,ukončit
1366,aufhören::V,बंद जाना,přestat
1367,aufhören::V,समाप्त जाना,přestat
1368,gelingen::V,बनना,podařit se
1369,gelingen::V,अच्छा होना,podařit se
1370,geraten::V,बन पड़ना,dařit se
1371,öffnen::V,खोलना,otevřít
1372,schließen::V,बंद करना,zavřít
1373,stellen::V,रखना,postavit
1374,setzen::V,रखना,posadit
1375,setzen::V,बिठाना,posadit
1376,legen::V,रखना,klást
1377,legen::V,रखना,položit
1378,legen::V,लिटाना,klást
1379,legen::V,लिटाना,položit
1380,berühren::V,छूना,dotýkat se
1381,berühren::V,स्पर्श करना,dotýkat se
1382,verbinden::V,बाँधना,spojit
1383,bedecken::V,ढकना,pokrýt
1384,aufhängen::V,लटकाना,oběsit
1385,aufhängen::V,लटकाना,pověsit
1386,anzünden::V,जलाना,zapálit
1387,anzünden::V,जलाना,podpálit
1388,aufheben::V,उठाना,zvednout
1389,aufheben::V,उठाना,zdvihnout
1390,zurücklassen::V,पीछे छोड़ना,zanechat
1391,verlieren::V,खोना,ztratit
1392,verlieren::V,गँवाना,ztratit
1393,fallen lassen::V,गिराना,upustit
1394,machen::V,करना,udělat
1395,machen::V,बनाना,udělat
1396,herstellen::V,बनाना,vyrobit
1397,herstellen::V,तैयार करना,vyrobit
1398,bauen::V,बनाना,stavět
1399,bauen::V,बनाना,budovat
1400,bauen::V,निर्माण करना,stavět
1401,bauen::V,निर्माण करना,budovat
1402,reparieren::V,मरम्मत करना,opravit
1403,verbessern::V,सुधारना,zlepšit
1404,ändern::V,बदलना,změnit
1405,ändern::V,परीवर्तन करना,změnit
1406,graben::V,खोदना,rýt
1407,graben::V,खोदना,kopat
1408,beugen::V,झुकाना,ohnout
1409,biegen::V,झुकाना,ohnout
1410,drehen::V,फेरना,točit
1411,drehen::V,घुमाना,točit
1412,wenden::V,पलटना,obrátit
1413,wenden::V,मोड़ना,obrátit
1414,umdrehen::V,घुमाना,obrátit
1415,heben::V,उठाना,zdvihnout
1416,heben::V,ऊँचा करना,zdvihnout
1417,hochheben::V,उठाना,zvednout
1418,hochheben::V,ऊपर को उठाना,zvednout
1419,ergreifen::V,पकड़ना,chopit se
1420,ergreifen::V,हाथ में लेना,chopit se
1421,halten::V,धरना,držet
1422,halten::V,पकड़ना,držet
1423,drücken::V,दबाना,stisknout
1424,schieben::V,सरकाना,posouvat
1425,schieben::V,खिसकाना,posouvat
1426,kratzen::V,खुरचना,škrábat
1427,kratzen::V,खुजलाना,škrábat
1428,lecken::V,चाटना,lízat
1429,beißen::V,काटना,kousat
1430,abreißen::V,तोड़ना,utrhat
1431,abreißen::V,तोड़ना,odtrhat
1432,abschneiden::V,काट करना,uřezat
1433,abschneiden::V,काट करना,ukrojit
1434,binden::V,बाँधना,přivázat
1435,stecken::V,खोंसना,strčit
1436,brechen::V,तोड़ना,lomit
1437,klopfen::V,खटखटाना,ťukat
1438,klopfen::V,खटखटाना,klepat
1439,hauen::V,ठोकना,bít
1440,kleben::V,चिपकाना,lepit
1441,reiben::V,घिसना,třít
1442,reiben::V,रगड़ना,třít
1443,streichen::V,लगाना,mazat
1444,schleifen::V,तेज़ करना,brousit
1445,schneiden::V,कतरना,řezat
1446,schneiden::V,कतरना,střihat
1447,rütteln::V,झकझोरना,třást
1448,rütteln::V,झकझोरना,otřást
1449,schütteln::V,हिलाना,třást
1450,schütteln::V,हिलाना,zatřást
1451,schwenken::V,घुमाना,mávat
1452,schütten::V,उँडेलना,nasypat
1453,füllen::V,भरना,naplnit
1454,füllen::V,ठूसना,naplnit
1455,einwickeln::V,लपेटना,zavinout
1456,tragen::V,ढोना,nést
1457,schleppen::V,घसीटना,vléct
1458,ziehen::V,खींचना,tahat
1459,ziehen::V,खींचना,táhnout
1460,aufbewahren::V,रखना,schovat
1461,werfen::V,फेंकना,házet
1462,fangen::V,पकड़ना,chytat
1463,packen::V,पकड़ना,uchvátit
1464,verstecken::V,छिपाना,schovat
1465,teilen::V,बाँटना,rozdělit
1466,schicken::V,भेजना,posílat
1467,bringen::V,लाना,přinést
1468,hinzufügen::V,जोड़ना,připojit
1469,bekommen::V,पाना,dostat
1470,erhalten::V,पाना,uchovat
1471,erhalten::V,मिलना,uchovat
1472,nehmen::V,लेना,vzít
1473,wählen::V,चुनना,zvolit
1474,auswählen::V,चुनना,vybrat
1475,bewahren::V,बनाए रखना,uchránit
1476,behindern::V,रोकना,překážet
1477,verderben::V,ख़राब करना,zkazit
1478,beschädigen::V,नुक़सान पहुँचाना,porušit
1479,beschädigen::V,नुक़सान पहुँचाना,poškodit
1480,zerbrechen::V,तोड़ना,rozlámat
1481,zerreißen::V,तोड़ना,roztrhnout
1482,zerstören::V,नष्ट करना,zničit
1483,zerstören::V,बरबाद करना,zničit
1484,verbrennen::V,जलाना,spálit
1485,geben::V,देना,dát
1486,reichen::V,थमाना,podat
1487,schenken::V,भेंट देना,darovat
1488,versprechen::V,वादा करना,slíbit
