,Concept_ID,bg,sv
878,eins::NUM,един,ett
879,zwei::NUM,два,två
880,drei::NUM,три,tre
881,vier::NUM,четири,fyra
882,fünf::NUM,пет,fem
883,sechs::NUM,шест,sex
884,sieben::NUM,седем,sju
885,acht::NUM,осем,åtta
886,neun::NUM,девет,nio
887,zehn::NUM,десет,tio
888,elf::NUM,единайсет,elva
889,elf::NUM,единадесет,elva
890,zwölf::NUM,дванайсет,tolv
891,zwölf::NUM,дванадесет,tolv
892,zwanzig::NUM,двайсет,tjugo
893,zwanzig::NUM,двадесет,tjugo
894,dreißig::NUM,тридесет,trettio
895,vierzig::NUM,четиридесет,fyrtio
896,fünfzig::NUM,петдесет,femtio
897,sechzig::NUM,шестдесет,sextio
898,siebzig::NUM,седемдесет,sjuttio
899,achtzig::NUM,осемдесет,åttio
900,neunzig::NUM,деветдесет,nittio
901,hundert::NUM,сто,hundra
902,tausend::NUM,хиляда,tusen
903,und::CNJ,а,och
904,und::CNJ,та,och
905,oder::CNJ,или,eller
906,stehen::V,стоя,stå
907,sitzen::V,седя,sitta
908,liegen::V,лежа,ligga
909,hängen::V,вися,hänga
910,werden::V,бъда,bli
911,werden::V,стана,bli
912,passieren::V,случа се,ske
913,passieren::V,случа се,hända
914,beginnen::V,започна,börja
915,enden::V,свърша,ända
916,wechseln::V,променям,växla
917,aufgehen[Sonne]::V,изгрея,gå upp
918,untergehen[Sonne]::V,заляза,gå ned
919,scheinen[Sonne]::V,грея,skina
920,scheinen[Sonne]::V,светя,skina
921,donnern::V,гърмя,dundra
922,wehen::V,вея,blåsa
923,wehen::V,духам,blåsa
924,strömen::V,тека,forsa
925,strömen::V,тека,strömma
926,strömen::V,лея се,forsa
927,strömen::V,лея се,strömma
928,fließen::V,тека,flyta
929,sich drehen::V,въртя се,snurra
930,schwanken::V,клатя се,vackla
931,schwingen::V,трептя,svinga
932,fallen::V,падам,falla
933,brennen::V,горя,brinna
934,rauchen::V,димя,ryka
935,regnen::V,вали дъжд,regna
936,gefrieren::V,замръзна,frysa
937,tauen::V,топя се,töa
938,schmelzen::V,разтопя се,smälta
939,trocknen::V,съхна,torka
940,sieden::V,вря,koka
941,sieden::V,вря,sjuda
942,sieden::V,кипя,koka
943,sieden::V,кипя,sjuda
944,faulen::V,гния,ruttna
945,verfaulen::V,изгния,ruttna
946,reißen::V,напукам се,brista
947,versinken::V,потъна,sjunka
948,vergehen::V,минавам,förgå
949,erscheinen::V,явя се,synas
950,erscheinen::V,явя се,visa sig
951,verschwinden::V,изчезна,försvinna
952,sinken::V,падна,sjunka
953,abnehmen::V,отслабна,avta
954,abnehmen::V,отслабна,minskas
955,zunehmen::V,нарасна,tilltaga
956,steigen::V,увелича се,stiga
957,steigen::V,покачвам се,stiga
958,wachsen::V,раста,växa
959,glänzen::V,лъщя,glimma
960,glänzen::V,блестя,glimma
961,funkeln::V,искря,tindra
962,funkeln::V,искря,gnistra
963,lärmen::V,шумя,bråka
964,lärmen::V,шумя,väsnas
965,läuten::V,звъня,ringa
966,klingeln::V,звъня,ringa
967,klirren::V,звънтя,klirra
968,klirren::V,дрънкам,klirra
969,brausen::V,буча,brusa
970,rauschen::V,шумя,susa
971,klingen::V,звуча,låta
972,klingen::V,звуча,klinga
973,bellen::V,лая,skälla
974,heulen::V,вия,yla
975,heulen::V,вия,tjuta
976,heulen::V,рева,yla
977,heulen::V,рева,tjuta
978,blasen::V,духна,blåsa
979,pfeifen::V,свиря,vissla
980,schreien::V,крещя,skrika
981,stöhnen::V,стена,stöna
982,stöhnen::V,пъшкам,stöna
983,zittern::V,треперя,darra
984,zittern::V,треперя,skälva
985,leben::V,живея,leva
986,geboren werden::V,родя се,födas
987,atmen::V,дишам,andas
988,trinken::V,пия,dricka
989,essen::V,ям,äta
990,schlucken::V,гълтам,svälja
991,müde werden::V,уморя се,tröttna
992,einschlafen::V,заспя,somna
993,schlafen::V,спя,sova
994,aufwachen::V,събудя се,vakna
995,aufstehen::V,стана,stiga upp
996,sich erholen::V,отдъхвам си,repa sig
997,sich erholen::V,отдъхвам си,hämta sig
998,krank werden::V,заболея,insjukna
999,krank sein::V,боледувам,vara sjuk
1000,schmerzen::V,боля,smärta
1001,schmerzen::V,боля,göra ont
1002,husten::V,кашлям,hosta
1003,genesen::V,оздравея,tillfriskna
1004,sterben::V,умра,dö
1005,umkommen::V,загина,omkomma
1006,sich bewegen::V,движа се,röra sig
1007,sich bewegen::V,мърдам се,röra sig
1008,sich rühren::V,движа се,röra på sig
1009,sich erheben::V,стана,resa sig
1010,sich setzen::V,седна,sätta sig
1011,hinfallen::V,падна,falla omkull
1012,laufen::V,ходя,löpa
1013,schreiten::V,крача,skrida
1014,spazierengehen::V,разхождам се,promenera
1015,eilen::V,бързам,ila
1016,sich beeilen::V,побързам,skynda sig
1017,sausen::V,тичам,susa
1018,rennen::V,бягам,löpa
1019,rennen::V,бягам,springa
1020,springen::V,скачам,hoppa
1021,klettern::V,катеря се,klättra
1022,schaukeln::V,люлея се,gunga
1023,kriechen::V,лазя,kräla
1024,kriechen::V,пълзя,kräla
1025,schwimmen::V,плувам,simma
1026,tauchen::V,гмуркам се,dyka
1027,rudern::V,греба,ro
1028,fahren::V,пътувам,köra
1029,fliegen::V,летя,flyga
1030,fliegen::V,хвърча,flyga
1031,gehen::V,ида,gå
1032,gehen::V,вървя,gå
1033,weggehen::V,отида си,gå bort
1034,abfahren::V,отпътувам,resa
1035,abfahren::V,отпътувам,avresa
1036,anhalten::V,спра се,stanna
1037,hineingehen::V,влизам,gå in
1038,eintreten::V,вляза,träda in
1039,kommen::V,ида,komma
1040,kommen::V,дойда,komma
1041,ankommen::V,пристигна,ankomma
1042,zurückkommen::V,върна се,återkomma
1043,bleiben::V,остана,bli
1044,bleiben::V,остана,förbli
1045,warten::V,чакам,vänta
1046,erwarten::V,очаквам,vänta
1047,suchen::V,търся,leta
1048,finden::V,намеря,finna
1049,versuchen::V,опитам,försöka
1050,vorbereiten::V,подготвя,förbereda
1051,lieben::V,любя,älska
1052,mögen::V,обичам,tycka om
1053,lachen::V,смея се,skratta
1054,rühren::V,трогна,röra
1055,weinen::V,плача,gråta
1056,schimpfen::V,ругая,skälla
1057,schimpfen::V,псувам,skälla
1058,sich ärgern::V,ядосам се,förargas
1059,sich fürchten::V,боя се,vara rädd
1060,sich fürchten::V,страхувам се,vara rädd
1061,fürchten::V,боя се от,frukta
1062,fürchten::V,страхувам се от,frukta
1063,fliehen::V,бягам,fly
1064,fliehen::V,бягам,rymma
1065,flüchten::V,бягам,fly
1066,flüchten::V,избягам,fly
1067,sehen::V,видя,se
1068,anschauen::V,гледам,se på
1069,anschauen::V,гледам,betrakta
1070,ansehen::V,поглеждам,åse
1071,hören::V,чувам,höra
1072,zuhören::V,слушам,höra på
1073,zuhören::V,слушам,lyssna till
1074,probieren::V,опитам,smaka
1075,probieren::V,опитам,smaka på
1076,riechen::V,подуша,lukta
1077,fühlen::V,усещам,känna
1078,fühlen::V,чувствувам,känna
1079,scheinen::V,изглеждам,verka
1080,scheinen::V,изглеждам,tyckas
1081,zu sehen sein::V,виждам се,synas
1082,zu sehen sein::V,виждам се,kunna ses
1083,vernehmen::V,доловя,få veta
1084,vernehmen::V,доловя,förnimma
1085,frieren::V,мръзна,frysa
1086,tun::V,правя,göra
1087,können::V,мога,kunna
1088,wollen::V,ща,vilja
1089,wollen::V,искам,vilja
1090,anfangen::V,започна,börja
1091,beenden::V,свърша,avsluta
1092,beenden::V,завърша,avsluta
1093,aufhören::V,престана,sluta
1094,aufhören::V,престана,upphöra
1095,gelingen::V,успея,lyckas
1096,gelingen::V,сполуча,lyckas
1097,geraten::V,удам се,bli
1098,öffnen::V,отворя,öppna
1099,schließen::V,затворя,låsa
1100,schließen::V,затворя,stänga
1101,stellen::V,поставя,ställa
1102,setzen::V,туря,sätta
1103,legen::V,сложа,lägga
1104,legen::V,слагам,lägga
1105,berühren::V,докосна,beröra
1106,verbinden::V,свържа,förbinda
1107,bedecken::V,покрия,täcka
1108,bedecken::V,покрия,betäcka
1109,aufhängen::V,закача,hänga
1110,aufhängen::V,закача,hänga upp
1111,anzünden::V,запаля,tända
1112,anzünden::V,запаля,antända
1113,anzünden::V,запаля,tända på
1114,aufheben::V,вдигна,lyfta
1115,aufheben::V,повдигна,lyfta
1116,zurücklassen::V,оставя,lämna
1117,zurücklassen::V,оставя,efterlämna
1118,verlieren::V,загубя,mista
1119,verlieren::V,загубя,förlora
1120,fallen lassen::V,изпусна,tappa
1121,fallen lassen::V,изпусна,släppa
1122,machen::V,направя,göra
1123,herstellen::V,произведа,tillverka
1124,herstellen::V,произведа,framställa
1125,bauen::V,строя,bygga
1126,reparieren::V,поправя,reparera
1127,verbessern::V,подобря,rätta
1128,verbessern::V,подобря,förbättra
1129,ändern::V,променя,ändra
1130,ändern::V,променя,förändra
1131,graben::V,копая,gräva
1132,beugen::V,прегъна,böja
1133,biegen::V,прегъна,böja
1134,biegen::V,прегъна,kröka
1135,drehen::V,въртя,vrida
1136,wenden::V,обърна,vända
1137,umdrehen::V,обърна,vrida om
1138,heben::V,вдигам,häva
1139,hochheben::V,издигна,lyfta
1140,ergreifen::V,хвана,gripa
1141,ergreifen::V,обхвана,gripa
1142,halten::V,държа,hålla
1143,drücken::V,натискам,trycka
1144,drücken::V,притискам,trycka
1145,schieben::V,тикам,skjuta
1146,kratzen::V,одраскам,riva
1147,kratzen::V,одраскам,skrapa
1148,lecken::V,лижа,slicka
1149,lecken::V,ближа,slicka
1150,beißen::V,хапя,bita
1151,beißen::V,ухапя,bita
1152,abreißen::V,откъсна,slita_av
1153,abreißen::V,откъсна,riva_av
1154,abschneiden::V,отрежа,skära av
1155,binden::V,вържа,binda
1156,stecken::V,пъхна,sticka
1157,brechen::V,троша,bryta
1158,brechen::V,троша,brista
1159,klopfen::V,чукам,banka
1160,klopfen::V,чукам,klappa
1161,hauen::V,бия,hugga
1162,kleben::V,лепя,klistra
1163,kleben::V,залепя,klistra
1164,reiben::V,трия,gnida
1165,reiben::V,търкам,gnida
1166,streichen::V,намажа,smörja
1167,schleifen::V,остря,slipa
1168,schneiden::V,режа,skära
1169,schneiden::V,режа,klippa
1170,rütteln::V,разтърсвам,skaka
1171,schütteln::V,клатя,rista
1172,schütteln::V,друсам,rista
1173,schwenken::V,размахам,svänga
1174,schütten::V,сипя,hälla
1175,füllen::V,напълня,fylla
1176,einwickeln::V,увия,slå in
1177,einwickeln::V,увия,veckla in
1178,einwickeln::V,завия,slå in
1179,einwickeln::V,завия,veckla in
1180,tragen::V,нося,bära
1181,schleppen::V,влача,släpa
1182,ziehen::V,тегля,dra
1183,ziehen::V,дръпна,dra
1184,aufbewahren::V,съхраня,förvara
1185,aufbewahren::V,съхраня,ta vara på
1186,werfen::V,хвърля,kasta
1187,fangen::V,ловя,fånga
1188,fangen::V,уловя,fånga
1189,packen::V,хвана,gripa
1190,packen::V,хвана,gripa tag
1191,verstecken::V,крия,gömma
1192,verstecken::V,скрия,gömma
1193,teilen::V,разделя,dela
1194,schicken::V,изпращам,skicka
1195,bringen::V,донеса,bringa
1196,hinzufügen::V,прибавя,tillägga
1197,bekommen::V,сдобия се,få
1198,bekommen::V,сдобия се,erhålla
1199,erhalten::V,получа,få
1200,erhalten::V,получа,erhålla
1201,nehmen::V,взема,ta
1202,nehmen::V,взема,taga
1203,wählen::V,избирам,välja
1204,auswählen::V,избера,utvälja
1205,bewahren::V,пазя,bevara
1206,behindern::V,преча,hindra
1207,behindern::V,преча,förhindra
1208,behindern::V,спъвам,hindra
1209,behindern::V,спъвам,förhindra
1210,verderben::V,разваля,förstöra
1211,beschädigen::V,повредя,skada
1212,zerbrechen::V,счупя,bryta isär
1213,zerbrechen::V,счупя,bryta sönder
1214,zerreißen::V,скъсам,riva sönder
1215,zerreißen::V,скъсам,slita sönder
1216,zerstören::V,разруша,förstöra
1217,verbrennen::V,изгоря,bränna
1218,verbrennen::V,изгоря,bränna upp
1219,geben::V,дам,ge
1220,reichen::V,подам,räcka
1221,schenken::V,подаря,skänka
1222,versprechen::V,обещая,lova
1223,wünschen::V,желая,önska
1224,loben::V,хваля,lova
1225,loben::V,хваля,beröma
1226,küssen::V,целувам,pussa
1227,wiegen::V,люлея,vagga
1228,zudecken::V,покрия,täcka
1229,wecken::V,събудя,väcka
1230,zeigen::V,покажа,visa
1231,führen::V,водя,föra
1232,führen::V,заведа,föra
1233,lehren::V,уча,lära
1234,unterrichten::V,преподавам,undervisa
1235,aufziehen::V,отгледам,uppfostra
1236,leiten::V,ръководя,leda
1237,leiten::V,управлявам,leda
1238,antreiben::V,подкарвам,driva på
1239,lassen::V,накарам,få att
1240,einladen::V,поканя,bjuda
1241,einladen::V,поканя,inbjuda
1242,vereinigen::V,съединя,förena
1243,besuchen::V,посетя,besöka
1244,treffen::V,срещна,möta
1245,treffen::V,срещна,träffa
1246,sich versammeln::V,събера се,församla sig
1247,spielen::V,играя,leka
1248,spielen::V,играя,spela
1249,singen::V,пея,sjunga
1250,tanzen::V,танцувам,dansa
1251,sich trennen::V,разделя се,skiljas
1252,verlassen::V,напусна,lämna
1253,verlassen::V,напусна,överge
1254,retten::V,спася,rädda
1255,bewachen::V,охранявам,bevaka
1256,schützen::V,запазя,skydda
1257,schützen::V,запазя,beskydda
1258,verteidigen::V,защитя,försvara
1259,sich schlagen::V,бия се,slåss
1260,schießen::V,стрелям,skjuta
1261,siegen::V,победя,segra
1262,ärgern::V,ядосам,förarga
1263,schlagen::V,бия,slå
1264,schlagen::V,ударя,slå
1265,treten::V,ритам,sparka
1266,stechen::V,бодна,sticka
1267,stoßen::V,бутна,stöta
1268,stoßen::V,блъсна,stöta
1269,stören::V,смутя,störa
1270,belästigen::V,отегча,genera
1271,belästigen::V,отегча,besvära
1272,belästigen::V,безпокоя,genera
1273,belästigen::V,безпокоя,besvära
1274,verbergen::V,скрия,dölja
1275,täuschen::V,измамя,vilseleda
1276,betrügen::V,измамя,bedra
1277,töten::V,убия,döda
1278,töten::V,умъртвя,döda
1279,wohnen::V,живея,bo
1280,arbeiten::V,работя,arbeta
1281,sammeln::V,събера,samla
1282,pflücken::V,бера,plocka
1283,pflücken::V,откъсна,plocka
1284,jagen::V,ловувам,jaga
1285,fischen::V,ловя риба,fiska
1286,fassen::V,хвана,fånga
1287,hüten::V,пазя,vakta
1288,treiben::V,карам,driva
1289,anbinden::V,завържа,binda fast
1290,füttern::V,храня,fodra
1291,melken::V,доя,mjölka
1292,hacken::V,сека,hacka
1293,gießen::V,полея,hälla
1294,gießen::V,полея,vattna
1295,reifen::V,узрея,mogna
1296,zubereiten::V,приготвя,tillaga
1297,zubereiten::V,приготвя,tillreda
1298,kochen::V,варя,koka
1299,backen::V,пека,baka
1300,braten::V,пържа,steka
1301,umrühren::V,разбъркам,röra om
1302,stricken::V,плета,sticka
1303,nähen::V,шия,sy
1304,färben::V,боядисам,färga
1305,reinigen::V,почистя,rensa
1306,reinigen::V,почистя,rengöra
1307,waschen::V,мия,tvätta
1308,waschen::V,пера,tvätta
1309,abwischen::V,избърша,torka av
1310,spülen::V,плакна,spola
1311,spülen::V,плакна,skölja
1312,fegen::V,измета,feja
1313,kehren::V,мета,sopa
1314,baden::V,къпя се,bada
1315,sich waschen::V,мия се,tvätta sig
1316,ausziehen::V,съблека,ta av
1317,anziehen::V,облека,ta på
1318,sich anziehen::V,облека се,klä på sig
1319,kämmen::V,реша,kamma
1320,kämmen::V,вчеша,kamma
1321,schmücken::V,накича,pynta
1322,schmücken::V,накича,smycka
1323,sagen::V,кажа,säga
1324,sprechen::V,говоря,tala
1325,reden::V,говоря,tala
1326,reden::V,говоря,prata
1327,sich unterhalten::V,разговарям,prata
1328,fragen::V,запитам,fråga
1329,fragen::V,запитам,spörja
1330,bitten::V,моля,be
1331,erzählen::V,разкажа,berätta
1332,mitteilen::V,съобщя,meddela
1333,nennen::V,нарека,kalla
1334,rufen::V,викам,ropa
1335,rufen::V,повикам,ropa
1336,prahlen::V,хваля се,pråla
1337,prahlen::V,хваля се,skryta
1338,übersetzen::V,преведа,tolka
1339,übersetzen::V,преведа,översätta
1340,denken::V,мисля,tänka
1341,glauben::V,вярвам,tro
1342,bemerken::V,забележа,uppmärksamma
1343,bemerken::V,забележа,lägga märke till
1344,erkennen::V,позная,känna igen
1345,begreifen::V,схвана,begripa
1346,verstehen::V,разбера,förstå
1347,lernen::V,уча се,lära sig
1348,wissen::V,зная,veta
1349,sich erinnern an::V,спомня си за,minnas
1350,sich erinnern an::V,спомня си за,komma ihåg
1351,vergessen::V,забравя,glömma
1352,messen::V,меря,mäta
1353,zählen::V,броя,räkna
1354,rechnen::V,сметна,räkna
1355,lesen::V,чета,läsa
1356,malen::V,рисувам,måla
1357,zeichnen::V,рисувам,teckna
1358,schreiben::V,пиша,skriva
1359,besitzen::V,имам,äga
1360,besitzen::V,имам,besitta
1361,besitzen::V,притежавам,äga
1362,besitzen::V,притежавам,besitta
1363,kaufen::V,купя,köpa
1364,kaufen::V,купувам,köpa
1365,verkaufen::V,продам,sälja
1366,bezahlen::V,заплатя,betala
1367,zahlen::V,платя,betala
1368,beherrschen::V,владея,behärska
1369,ertragen::V,понеса,tåla
1370,ertragen::V,понеса,uthärda
1371,Platte::N,,platta
1372,Stütze::N,,stöd
1373,Stütze::N,,stötta
1374,stehlen::V,,stjäla
