,Concept_ID,hr,zh
864,sitzen::V,sjediti,坐
865,liegen::V,ležati,躺着
866,hängen::V,visiti,挂着
867,werden::V,postati,成为
868,werden::V,činiti se,成为
869,passieren::V,desiti se,发生
870,passieren::V,dogoditi se,发生
871,beginnen::V,početi,开始
872,enden::V,prestati,终止
873,enden::V,svršiti se,终止
874,wechseln::V,mijenjati se,变迁
875,aufgehen[Sonne]::V,izići,升起
876,untergehen[Sonne]::V,zaći,下落
877,scheinen[Sonne]::V,sijati,照射
878,donnern::V,grmjeti,打雷
879,wehen::V,duhati,飘扬
880,strömen::V,strujati,流
881,fließen::V,teći,流动
882,sich drehen::V,obrtati se,转动
883,sich drehen::V,vrtjeti se,转动
884,schwanken::V,teturati,摇摆
885,schwanken::V,kolebati se,摇摆
886,schwingen::V,njihati,摇
887,schwingen::V,titrati,摇
888,fallen::V,padati,坠落
889,brennen::V,gorjeti,燃烧
890,rauchen::V,dimiti se,冒烟
891,regnen::V,kišiti,下雨
892,regnen::V,daždjeti,下雨
893,gefrieren::V,smrznuti se,结冰
894,tauen::V,kopnjeti,融化
895,tauen::V,kraviti se,融化
896,schmelzen::V,topiti se,溶化
897,trocknen::V,sušiti se,变干
898,sieden::V,kipjeti,煮
899,sieden::V,ključati,煮
900,faulen::V,gnjiti,腐烂
901,verfaulen::V,sagnjiti,腐烂
902,reißen::V,otrgnuti se,撕
903,versinken::V,tonuti,下沉
904,versinken::V,propasti,下沉
905,vergehen::V,prolaziti,流逝
906,erscheinen::V,pojaviti se,出现
907,verschwinden::V,nestati,消失
908,verschwinden::V,izgubiti se,消失
909,sinken::V,trgnuti,下降
910,sinken::V,spustiti se,下降
911,abnehmen::V,opasti,减少
912,zunehmen::V,povećati se,增加
913,steigen::V,uzići,上升
914,steigen::V,nadoći,上升
915,wachsen::V,rasti,生长
916,glänzen::V,blistati,发光
917,glänzen::V,sjati se,发光
918,funkeln::V,svjetlucati,闪烁
919,lärmen::V,bučati,吵闹
920,lärmen::V,galamiti,吵闹
921,läuten::V,zvoniti,响
922,klingeln::V,zvoniti,按铃
923,klirren::V,zvečati,
924,brausen::V,hujati,疾驶
925,rauschen::V,šumiti,
926,rauschen::V,šuškati,
927,klingen::V,zvučati,听起来
928,bellen::V,lajati,吠
929,heulen::V,zavijati,嗥
930,blasen::V,puhati,吹
931,pfeifen::V,fućkati,吹口哨
932,schreien::V,vikati,叫喊
933,schreien::V,kričati,叫喊
934,stöhnen::V,stenjati,呻吟
935,zittern::V,drhtati,颤抖
936,zittern::V,trepetati,颤抖
937,leben::V,živjeti,生存
938,geboren werden::V,roditi se,出生
939,atmen::V,disati,呼吸
940,trinken::V,piti,喝
941,essen::V,jesti,吃
942,schlucken::V,gutati,咽
943,müde werden::V,umoriti se,疲倦
944,einschlafen::V,usnuti,入睡
945,einschlafen::V,zaspati,入睡
946,schlafen::V,spati,睡觉
947,aufwachen::V,probuditi se,睡醒
948,aufstehen::V,ustati,起床
949,sich erholen::V,odmoriti se,休养
950,krank werden::V,oboljeti se,生病
951,krank werden::V,razboljeti se,生病
952,krank sein::V,bolovati,生病
953,schmerzen::V,boljeti,疼痛
954,husten::V,kašljati,咳
955,genesen::V,ozdraviti,痊愈
956,genesen::V,oporaviti se,痊愈
957,sterben::V,umrijeti,死
958,umkommen::V,skapati,丧命
959,sich bewegen::V,gibati se,移动
960,sich bewegen::V,kretati se,移动
961,sich rühren::V,maknuti se,动弹
962,sich erheben::V,dići se,站起
963,sich setzen::V,sjesti,坐
964,hinfallen::V,pasti,跌倒
965,laufen::V,hodati,步行
966,schreiten::V,stupati,迈步
967,spazierengehen::V,šetati se,散步
968,eilen::V,hitati,急忙
969,sich beeilen::V,požuriti se,赶快
970,sausen::V,juriti,疾驰
971,rennen::V,trčati,奔跑
972,springen::V,skakati,跳
973,klettern::V,popeti se,攀缘
974,klettern::V,penjati se,攀缘
975,schaukeln::V,ljuljati se,荡秋千
976,kriechen::V,puzati,爬行
977,kriechen::V,gmizati,爬行
978,schwimmen::V,plivati,游泳
979,tauchen::V,roniti,潜水
980,tauchen::V,gnjuriti,潜水
981,rudern::V,veslati,划船
982,fahren::V,voziti se,行驶
983,fliegen::V,letjeti,飞
984,fliegen::V,lijetati,飞
985,gehen::V,ići,走
986,weggehen::V,otići,离去
987,abfahren::V,krenuti,出发
988,abfahren::V,otputovati,出发
989,anhalten::V,stati,停住
990,anhalten::V,zaustaviti,停住
991,hineingehen::V,ulaziti,进去
992,eintreten::V,ući,进入
993,kommen::V,doći,来
994,ankommen::V,stići,到达
995,zurückkommen::V,vratiti se,回来
996,zurückkommen::V,povratiti se,回来
997,bleiben::V,ostati,停留
998,warten::V,čekati,等
999,erwarten::V,očekivati,等候
1000,suchen::V,tražiti,找
1001,finden::V,naći,找到
1002,versuchen::V,pokušati,尝试
1003,vorbereiten::V,spremiti,预备
1004,vorbereiten::V,pripremiti,预备
1005,lieben::V,voljeti,爱
1006,mögen::V,voljeti,喜欢
1007,lachen::V,smijati se,笑
1008,rühren::V,taknuti,
1009,weinen::V,plakati,哭
1010,schimpfen::V,psovati,骂
1011,sich ärgern::V,ljutiti se,生气
1012,sich fürchten::V,bojati se,害怕
1013,fürchten::V,bojati se,害怕
1014,fliehen::V,pobjeći,逃走
1015,flüchten::V,utjeći,逃跑
1016,sehen::V,vidjeti,看
1017,anschauen::V,ogledati,注视
1018,ansehen::V,gledati,注视
1019,hören::V,čuti,听
1020,zuhören::V,slušati,倾听
1021,probieren::V,probati,尝
1022,riechen::V,osjećati miris,闻
1023,fühlen::V,osjećati,感到
1024,scheinen::V,činiti se,照耀
1025,zu sehen sein::V,biti vidljiv,可以看到
1026,vernehmen::V,saznati,审讯
1027,frieren::V,zima je,觉得冷
1028,tun::V,raditi,作
1029,können::V,moći,能
1030,wollen::V,htjeti,要
1031,anfangen::V,početi,开始
1032,beenden::V,svršiti,结束
1033,beenden::V,dovršiti,结束
1034,aufhören::V,prestati,停止
1035,gelingen::V,uspjeti,成功
1036,geraten::V,desiti se,陷于
1037,öffnen::V,otvoriti,打开
1038,schließen::V,zatvoriti,关
1039,stellen::V,metnuti,放
1040,stellen::V,postaviti,放
1041,setzen::V,posaditi,放
1042,legen::V,polagati,摆
1043,berühren::V,doticati,触
1044,berühren::V,dodirivati,触
1045,verbinden::V,spojiti,联结
1046,verbinden::V,zavezati,联结
1047,bedecken::V,pokriti,覆盖
1048,aufhängen::V,objesiti,挂
1049,anzünden::V,upaliti,点
1050,anzünden::V,zapaliti,点
1051,aufheben::V,podići,拾起
1052,aufheben::V,podignuti,拾起
1053,zurücklassen::V,ostaviti,遗留
1054,zurücklassen::V,pustiti natrag,遗留
1055,verlieren::V,izgubiti,丧失
1056,fallen lassen::V,ispustiti,让掉下
1057,machen::V,uraditi,做
1058,machen::V,načiniti,做
1059,machen::V,napraviti,做
1060,herstellen::V,proizvesti,生产
1061,bauen::V,graditi,建造
1062,reparieren::V,popraviti,修理
1063,verbessern::V,poboljšati,改进
1064,ändern::V,promijeniti,改变
1065,graben::V,kopati,挖
1066,graben::V,kopkati,挖
1067,beugen::V,saviti,弯下
1068,biegen::V,saviti,弯
1069,biegen::V,sagnuti,弯
1070,drehen::V,vrtjeti,转动
1071,wenden::V,obrnuti,转动
1072,umdrehen::V,okrenuti,转动
1073,umdrehen::V,prevŕnuti,转动
1074,heben::V,dizati,举起
1075,hochheben::V,dignuti,抬高
1076,ergreifen::V,uhvatiti,抓住
1077,ergreifen::V,prihvatiti,抓住
1078,halten::V,držati,拿着
1079,drücken::V,pritiskivati,压
1080,schieben::V,gurati,推
1081,kratzen::V,česati,搔
1082,kratzen::V,grepsti,搔
1083,lecken::V,lizati,舔
1084,beißen::V,ujesti,咬
1085,beißen::V,gristi,咬
1086,abreißen::V,otkinuti,撕下
1087,abschneiden::V,odrezati,切断
1088,binden::V,vezati,捆
1089,stecken::V,turiti,插
1090,brechen::V,slomiti,断裂
1091,klopfen::V,lupati,敲
1092,klopfen::V,kucati,敲
1093,hauen::V,tući,揍
1094,hauen::V,udarati,揍
1095,kleben::V,lijepiti,粘
1096,reiben::V,trti,摩擦
1097,streichen::V,namazati,涂
1098,schleifen::V,brusiti,拖曳
1099,schneiden::V,rezati,切
1100,rütteln::V,drmati,颠簸
1101,schütteln::V,tresti,摇动
1102,schwenken::V,mahati,摇动
1103,schütten::V,sipati,倒
1104,schütten::V,lijevati,倒
1105,füllen::V,napuniti,填满
1106,einwickeln::V,umotati,包
1107,einwickeln::V,zamotati,包
1108,tragen::V,nositi,提
1109,schleppen::V,tegliti,扛
1110,ziehen::V,vući,拉
1111,aufbewahren::V,čuvati,保存
1112,werfen::V,bacati,扔
1113,fangen::V,loviti,捕捉
1114,fangen::V,hvatati,捕捉
1115,packen::V,ščepati,抓住
1116,packen::V,zgrabiti,抓住
1117,verstecken::V,sakriti,藏
1118,teilen::V,podijeliti,分
1119,schicken::V,slati,派遣
1120,bringen::V,donijeti,带来
1121,hinzufügen::V,dodati,添加
1122,hinzufügen::V,pridati,添加
1123,bekommen::V,dobiti,得到
1124,erhalten::V,primiti,接到
1125,nehmen::V,uzeti,拿
1126,wählen::V,izabrati,挑选
1127,auswählen::V,odabrati,选择
1128,bewahren::V,sačuvati,保持
1129,behindern::V,smetati,防碍
1130,verderben::V,pokvariti,败坏
1131,beschädigen::V,oštetiti,损坏
1132,zerbrechen::V,razbiti,破碎
1133,zerbrechen::V,prelomiti,破碎
1134,zerreißen::V,poderati,撕碎
1135,zerreißen::V,rastrgnuti,撕碎
1136,zerstören::V,razoriti,毁坏
1137,zerstören::V,razrušiti,毁坏
1138,verbrennen::V,spaliti,燃烧
1139,verbrennen::V,sagorjeti,燃烧
1140,geben::V,dati,给
1141,reichen::V,pružiti,递给
1142,schenken::V,darivati,赠送
1143,versprechen::V,obećati,许诺
1144,wünschen::V,željeti,祝
1145,loben::V,hvaliti,表扬
1146,küssen::V,ljubiti,亲
1147,wiegen::V,njihati,轻摇
1148,wiegen::V,ljuljati,轻摇
1149,zudecken::V,pokriti,盖上
1150,wecken::V,probuditi,唤起
1151,zeigen::V,pokazati,指
1152,führen::V,voditi,带领
1153,lehren::V,učiti,教
1154,unterrichten::V,poučiti,讲课
1155,aufziehen::V,uzgajati,抚养
1156,leiten::V,upravljati,领导
1157,antreiben::V,natjeravati,催促
1158,lassen::V,dati,让
1159,einladen::V,pozvati,邀请
1160,vereinigen::V,ujediniti,统一
1161,besuchen::V,posjetiti,参观
1162,treffen::V,sresti,会面
1163,sich versammeln::V,okupiti se,聚集
1164,spielen::V,igrati se,玩
1165,singen::V,pjevati,唱歌
1166,tanzen::V,plesati,跳舞
1167,sich trennen::V,razići se,分别
1168,verlassen::V,ostaviti,离开
1169,verlassen::V,napustiti,离开
1170,retten::V,spasiti,救
1171,bewachen::V,čuvati,守卫
1172,bewachen::V,stražariti,守卫
1173,schützen::V,čuvati,保护
1174,verteidigen::V,obraniti,保卫
1175,sich schlagen::V,biti se,打架
1176,sich schlagen::V,udariti se,打架
1177,schießen::V,pucati,射击
1178,schießen::V,strijeljati,射击
1179,siegen::V,pobijediti,获胜
1180,ärgern::V,ljutiti,激怒
1181,schlagen::V,biti,打
1182,schlagen::V,udariti,打
1183,treten::V,šutnuti,踢
1184,stechen::V,ubosti,刺
1185,stoßen::V,gurnuti,撞
1186,stehlen::V,ukrasti,盗窃
1187,stören::V,smetati,干扰
1188,belästigen::V,smetati,打搅
1189,belästigen::V,dosaditi,打搅
1190,verbergen::V,skriti,隐藏
1191,täuschen::V,obmanuti,欺骗
1192,betrügen::V,prevarati,欺骗
1193,töten::V,ubiti,杀
1194,wohnen::V,stanovati,居住
1195,arbeiten::V,raditi,工作
1196,sammeln::V,sabrati,收集
1197,pflücken::V,ubrati,采
1198,jagen::V,loviti,打猎
1199,fischen::V,ribati,捕鱼
1200,fischen::V,loviti ribu,捕鱼
1201,fassen::V,uloviti,捉住
1202,hüten::V,pasti,守护
1203,treiben::V,goniti,漂
1204,anbinden::V,privezati,拴
1205,füttern::V,hraniti,喂
1206,melken::V,musti,挤奶
1207,hacken::V,sjeckati,剁细
1208,gießen::V,politi,浇
1209,reifen::V,sazreti,成熟
1210,zubereiten::V,prigotoviti,
1211,kochen::V,kuhati,煮
1212,backen::V,peći,烤
1213,braten::V,peći,煎
1214,braten::V,pržiti,煎
1215,umrühren::V,promiješati,搅拌
1216,stricken::V,plesti,织
1217,nähen::V,šiti,缝
1218,färben::V,obojiti,染色
1219,reinigen::V,očistiti,清洁
1220,reinigen::V,počistiti,清洁
1221,waschen::V,prati,洗
1222,abwischen::V,otrti,擦掉
1223,spülen::V,isprati,清洗
1224,spülen::V,oplakati,清洗
1225,fegen::V,mesti,扫
1226,fegen::V,pomesti,扫
1227,kehren::V,mesti,打扫
1228,baden::V,kupati se,给...洗澡
1229,sich waschen::V,umiti se,洗澡
1230,sich waschen::V,prati se,洗澡
1231,ausziehen::V,svući,脱
1232,anziehen::V,obući,穿
1233,sich anziehen::V,obući se,穿衣
1234,kämmen::V,češljati,梳
1235,schmücken::V,uresiti,装饰
1236,schmücken::V,nakititi,装饰
1237,sagen::V,reći,说
1238,sagen::V,kazati,说
1239,sprechen::V,govoriti,说
1240,reden::V,govoriti,讲
1241,reden::V,besjediti,讲
1242,sich unterhalten::V,razgovarati se,聊天
1243,fragen::V,pitati,问
1244,bitten::V,moliti,请
1245,erzählen::V,ispričati,叙述
1246,erzählen::V,pripovjediti,叙述
1247,mitteilen::V,saopćiti,通知
1248,nennen::V,nazvati,叫做
1249,rufen::V,zvati,叫
1250,rufen::V,dozvati,叫
1251,prahlen::V,hvalisati se,吹牛
1252,übersetzen::V,prevesti,翻译
1253,denken::V,misliti,想
1254,glauben::V,vjerovati,以为
1255,bemerken::V,zapaziti,发觉
1256,bemerken::V,primijetiti,发觉
1257,erkennen::V,prepoznati,识别
1258,begreifen::V,pojmiti,理解
1259,begreifen::V,shvatiti,理解
1260,verstehen::V,razabrati,明白
1261,lernen::V,učiti se,学
1262,wissen::V,znati,知道
1263,sich erinnern an::V,sjetiti se,回忆
1264,vergessen::V,zaboraviti,忘记
1265,messen::V,mjeriti,测量
1266,zählen::V,brojiti,数
1267,rechnen::V,računati,计算
1268,lesen::V,čitati,读
1269,malen::V,slikati,画
1270,zeichnen::V,crtati,绘制
1271,schreiben::V,pisati,写
1272,besitzen::V,imati,占有
1273,besitzen::V,posjedovati,占有
1274,kaufen::V,kupiti,买
1275,verkaufen::V,prodati,卖
1276,verkaufen::V,raspačati,卖
1277,bezahlen::V,platiti,付钱
1278,zahlen::V,plaćati,支付
1279,beherrschen::V,vladati,统治
1280,beherrschen::V,gospodariti,统治
1281,ertragen::V,trpjeti,忍耐
1282,ertragen::V,podnijeti,忍耐
1283,Gehirn::N,,脑
